Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2023	DNA Nuclease Activity (GO:0004536)	1/15	2.766283e-01	4.290767e-01	0	0	3.279510e+00	4.214435e+00	RPS3
GO_Molecular_Function_2023	RNA Polymerase III Activity (GO:0001056)	1/15	2.766283e-01	4.290767e-01	0	0	3.279510e+00	4.214435e+00	POLR3B
GO_Molecular_Function_2023	Adrenergic Receptor Binding (GO:0031690)	1/15	2.766283e-01	4.290767e-01	0	0	3.279510e+00	4.214435e+00	C1QBP
GO_Molecular_Function_2023	Peptidoglycan Binding (GO:0042834)	1/15	2.766283e-01	4.290767e-01	0	0	3.279510e+00	4.214435e+00	JCHAIN
GO_Molecular_Function_2023	Pyrophosphatase Activity (GO:0016462)	2/49	2.813937e-01	4.340406e-01	0	0	1.955044e+00	2.478997e+00	DHX9;CLU
GO_Molecular_Function_2023	Heme Binding (GO:0020037)	3/87	2.842810e-01	4.340406e-01	0	0	1.641594e+00	2.064784e+00	AMBP;HBE1;HBB
GO_Molecular_Function_2023	Transmembrane Receptor Protein Tyrosine Kinase Activity (GO:0004714)	2/50	2.893308e-01	4.340406e-01	0	0	1.914216e+00	2.373981e+00	EFEMP1;IGF2R
GO_Molecular_Function_2023	Cholesterol Binding (GO:0015485)	2/50	2.893308e-01	4.340406e-01	0	0	1.914216e+00	2.373981e+00	APOA1;APOC3
GO_Molecular_Function_2023	Protein Kinase Activator Activity (GO:0030295)	3/88	2.901070e-01	4.340406e-01	0	0	1.622198e+00	2.007478e+00	RPLP1;IGF2;LTF
GO_Molecular_Function_2023	Transmembrane Receptor Protein Phosphatase Activity (GO:0019198)	1/16	2.920838e-01	4.340406e-01	0	0	3.060720e+00	3.766872e+00	PTPRF
GO_Molecular_Function_2023	Transmembrane Receptor Protein Tyrosine Phosphatase Activity (GO:0005001)	1/16	2.920838e-01	4.340406e-01	0	0	3.060720e+00	3.766872e+00	PTPRF
GO_Molecular_Function_2023	Ubiquitin-Dependent Protein Binding (GO:0140036)	1/16	2.920838e-01	4.340406e-01	0	0	3.060720e+00	3.766872e+00	VCP
GO_Molecular_Function_2023	Wnt Receptor Activity (GO:0042813)	1/16	2.920838e-01	4.340406e-01	0	0	3.060720e+00	3.766872e+00	NID1
GO_Molecular_Function_2023	Calcium-Dependent Phospholipase A2 Activity (GO:0047498)	1/16	2.920838e-01	4.340406e-01	0	0	3.060720e+00	3.766872e+00	PLA2G2A
GO_Molecular_Function_2023	Hexose Transmembrane Transporter Activity (GO:0015149)	1/16	2.920838e-01	4.340406e-01	0	0	3.060720e+00	3.766872e+00	SLC2A1
GO_Molecular_Function_2023	Ribosomal Small Subunit Binding (GO:0043024)	1/16	2.920838e-01	4.340406e-01	0	0	3.060720e+00	3.766872e+00	NPM1
GO_Molecular_Function_2023	DNA Binding, Bending (GO:0008301)	1/17	3.072099e-01	4.471377e-01	0	0	2.869278e+00	3.386391e+00	HMGA1
GO_Molecular_Function_2023	Cadherin Binding Involved In Cell-Cell Adhesion (GO:0098641)	1/17	3.072099e-01	4.471377e-01	0	0	2.869278e+00	3.386391e+00	KRT18
GO_Molecular_Function_2023	Calcium-Release Channel Activity (GO:0015278)	1/17	3.072099e-01	4.471377e-01	0	0	2.869278e+00	3.386391e+00	CLU
GO_Molecular_Function_2023	Histone Acetyltransferase Binding (GO:0035035)	1/17	3.072099e-01	4.471377e-01	0	0	2.869278e+00	3.386391e+00	PCNA
GO_Molecular_Function_2023	Nuclear Retinoic Acid Receptor Binding (GO:0042974)	1/17	3.072099e-01	4.471377e-01	0	0	2.869278e+00	3.386391e+00	HMGA1
GO_Molecular_Function_2023	Phosphatidylcholine Transporter Activity (GO:0008525)	1/17	3.072099e-01	4.471377e-01	0	0	2.869278e+00	3.386391e+00	PLTP
GO_Molecular_Function_2023	Phosphatidylinositol Bisphosphate Binding (GO:1902936)	3/93	3.193353e-01	4.577116e-01	0	0	1.531682e+00	1.748437e+00	GSN;PARD3;PFN1
GO_Molecular_Function_2023	Myosin Binding (GO:0017022)	2/54	3.209427e-01	4.577116e-01	0	0	1.766606e+00	2.007735e+00	GSN;RAB11B
GO_Molecular_Function_2023	Transforming Growth Factor Beta Receptor Binding (GO:0005160)	1/18	3.220135e-01	4.577116e-01	0	0	2.700359e+00	3.059943e+00	TGFB1
GO_Molecular_Function_2023	Ankyrin Binding (GO:0030506)	1/18	3.220135e-01	4.577116e-01	0	0	2.700359e+00	3.059943e+00	SPTBN1
GO_Molecular_Function_2023	Aspartic-Type Endopeptidase Activity (GO:0004190)	1/18	3.220135e-01	4.577116e-01	0	0	2.700359e+00	3.059943e+00	CTSD
GO_Molecular_Function_2023	Hydrolase Activity, Hydrolyzing N-glycosyl Compounds (GO:0016799)	1/18	3.220135e-01	4.577116e-01	0	0	2.700359e+00	3.059943e+00	RPS3
GO_Molecular_Function_2023	Mannose Binding (GO:0005537)	1/18	3.220135e-01	4.577116e-01	0	0	2.700359e+00	3.059943e+00	LMAN2
GO_Molecular_Function_2023	Flavin Adenine Dinucleotide Binding (GO:0050660)	2/55	3.287968e-01	4.657955e-01	0	0	1.733185e+00	1.927849e+00	QSOX1;PCYOX1
GO_Molecular_Function_2023	RNA Cap Binding (GO:0000339)	1/19	3.365016e-01	4.706118e-01	0	0	2.550209e+00	2.777566e+00	EIF4A1
GO_Molecular_Function_2023	Metalloaminopeptidase Activity (GO:0070006)	1/19	3.365016e-01	4.706118e-01	0	0	2.550209e+00	2.777566e+00	XPNPEP3
GO_Molecular_Function_2023	Retinoic Acid Binding (GO:0001972)	1/19	3.365016e-01	4.706118e-01	0	0	2.550209e+00	2.777566e+00	SERPINA5
GO_Molecular_Function_2023	Protein Serine/Threonine Kinase Activator Activity (GO:0043539)	2/56	3.366259e-01	4.706118e-01	0	0	1.701002e+00	1.852022e+00	IGF2;LTF
GO_Molecular_Function_2023	acyl-CoA Hydrolase Activity (GO:0047617)	1/20	3.506807e-01	4.854700e-01	0	0	2.415864e+00	2.531533e+00	ACOT13
GO_Molecular_Function_2023	Cysteine-Type Endopeptidase Activator Activity Involved In Apoptotic Process (GO:0008656)	1/20	3.506807e-01	4.854700e-01	0	0	2.415864e+00	2.531533e+00	RACK1
GO_Molecular_Function_2023	Phosphatidic Acid Binding (GO:0070300)	1/20	3.506807e-01	4.854700e-01	0	0	2.415864e+00	2.531533e+00	PLTP
GO_Molecular_Function_2023	Nuclease Activity (GO:0004518)	2/58	3.521991e-01	4.859890e-01	0	0	1.640084e+00	1.711524e+00	FEN1;ANG
GO_Molecular_Function_2023	Sterol Binding (GO:0032934)	2/59	3.599385e-01	4.934641e-01	0	0	1.611228e+00	1.646388e+00	APOA1;APOC3
GO_Molecular_Function_2023	Receptor Tyrosine Kinase Binding (GO:0030971)	2/59	3.599385e-01	4.934641e-01	0	0	1.611228e+00	1.646388e+00	PCNA;RACK1
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On Single Donors With Incorporation Of Molecular Oxygen, Incorporation Of Two Atoms Of Oxygen (GO:0016702)	1/21	3.645575e-01	4.981895e-01	0	0	2.294953e+00	2.315770e+00	HGD
GO_Molecular_Function_2023	Peptidase Activator Activity Involved In Apoptotic Process (GO:0016505)	1/22	3.781385e-01	5.069680e-01	0	0	2.185558e+00	2.125444e+00	RACK1
GO_Molecular_Function_2023	Phosphatase Inhibitor Activity (GO:0019212)	1/22	3.781385e-01	5.069680e-01	0	0	2.185558e+00	2.125444e+00	DMBT1
GO_Molecular_Function_2023	poly(U) RNA Binding (GO:0008266)	1/22	3.781385e-01	5.069680e-01	0	0	2.185558e+00	2.125444e+00	HNRNPC
GO_Molecular_Function_2023	Protein Kinase A Regulatory Subunit Binding (GO:0034237)	1/22	3.781385e-01	5.069680e-01	0	0	2.185558e+00	2.125444e+00	EZR
GO_Molecular_Function_2023	Semaphorin Receptor Binding (GO:0030215)	1/22	3.781385e-01	5.069680e-01	0	0	2.185558e+00	2.125444e+00	SEMA3B
GO_Molecular_Function_2023	Single-Stranded DNA Helicase Activity (GO:0017116)	1/22	3.781385e-01	5.069680e-01	0	0	2.185558e+00	2.125444e+00	DHX9
GO_Molecular_Function_2023	Actin Monomer Binding (GO:0003785)	1/23	3.914298e-01	5.214974e-01	0	0	2.086108e+00	1.956663e+00	PFN1
GO_Molecular_Function_2023	Phospholipid Transfer Activity (GO:0120014)	1/23	3.914298e-01	5.214974e-01	0	0	2.086108e+00	1.956663e+00	PLTP
GO_Molecular_Function_2023	Cysteine-Type Endopeptidase Activity (GO:0004197)	3/106	3.950759e-01	5.230756e-01	0	0	1.337470e+00	1.242078e+00	PDIA3;CTSD;CTSB
GO_Molecular_Function_2023	Phosphatidylinositol Binding (GO:0035091)	3/106	3.950759e-01	5.230756e-01	0	0	1.337470e+00	1.242078e+00	GRB7;APLP2;PARD3
GO_Molecular_Function_2023	Chemorepellent Activity (GO:0045499)	1/24	4.044377e-01	5.305124e-01	0	0	1.995305e+00	1.806265e+00	SEMA3B
GO_Molecular_Function_2023	Glucose Transmembrane Transporter Activity (GO:0005355)	1/24	4.044377e-01	5.305124e-01	0	0	1.995305e+00	1.806265e+00	SLC2A1
GO_Molecular_Function_2023	Nuclear Localization Sequence Binding (GO:0008139)	1/24	4.044377e-01	5.305124e-01	0	0	1.995305e+00	1.806265e+00	KPNB1
GO_Molecular_Function_2023	Epidermal Growth Factor Receptor Binding (GO:0005154)	1/25	4.171682e-01	5.405381e-01	0	0	1.912070e+00	1.671657e+00	EFEMP1
GO_Molecular_Function_2023	Ferrous Iron Binding (GO:0008198)	1/25	4.171682e-01	5.405381e-01	0	0	1.912070e+00	1.671657e+00	FTH1
GO_Molecular_Function_2023	poly(A) Binding (GO:0008143)	1/25	4.171682e-01	5.405381e-01	0	0	1.912070e+00	1.671657e+00	PPIE
GO_Molecular_Function_2023	Poly-Pyrimidine Tract Binding (GO:0008187)	1/25	4.171682e-01	5.405381e-01	0	0	1.912070e+00	1.671657e+00	HNRNPC
GO_Molecular_Function_2023	Phosphatase Binding (GO:0019902)	3/112	4.293654e-01	5.546514e-01	0	0	1.263459e+00	1.068187e+00	VCP;RACK1;HSP90B1
GO_Molecular_Function_2023	Acetyltransferase Activity (GO:0016407)	1/27	4.418205e-01	5.655835e-01	0	0	1.764807e+00	1.441585e+00	LCAT
GO_Molecular_Function_2023	Oxidoreductase Activity, Acting On Paired Donors, With Incorporation Or Reduction Of Molecular Oxygen, NAD(P)H As One Donor, And Incorporation Of One Atom Of Oxygen (GO:0016709)	1/27	4.418205e-01	5.655835e-01	0	0	1.764807e+00	1.441585e+00	AKR1C3
GO_Molecular_Function_2023	Protein Phosphatase Inhibitor Activity (GO:0004864)	1/27	4.418205e-01	5.655835e-01	0	0	1.764807e+00	1.441585e+00	DMBT1
GO_Molecular_Function_2023	Protein Phosphatase Binding (GO:0019903)	3/115	4.462526e-01	5.695416e-01	0	0	1.229426e+00	9.919874e-01	VCP;RACK1;HSP90B1
GO_Molecular_Function_2023	RNA Endonuclease Activity, Producing 5'-Phosphomonoesters (GO:0016891)	1/28	4.537537e-01	5.773812e-01	0	0	1.699357e+00	1.342833e+00	FEN1
GO_Molecular_Function_2023	Aminopeptidase Activity (GO:0004177)	1/29	4.654324e-01	5.887166e-01	0	0	1.638581e+00	1.253168e+00	XPNPEP3
GO_Molecular_Function_2023	miRNA Binding (GO:0035198)	1/29	4.654324e-01	5.887166e-01	0	0	1.638581e+00	1.253168e+00	HNRNPA1
GO_Molecular_Function_2023	Hormone Activity (GO:0005179)	2/74	4.709278e-01	5.939000e-01	0	0	1.274575e+00	9.598195e-01	FLNB;AGT
GO_Molecular_Function_2023	General Transcription Initiation Factor Binding (GO:0140296)	1/30	4.768620e-01	5.978358e-01	0	0	1.581998e+00	1.171514e+00	PSMC5
GO_Molecular_Function_2023	Retinoid Binding (GO:0005501)	1/30	4.768620e-01	5.978358e-01	0	0	1.581998e+00	1.171514e+00	SERPINA5
GO_Molecular_Function_2023	Cytokine Receptor Activity (GO:0004896)	2/76	4.848601e-01	5.994806e-01	0	0	1.240000e+00	8.976295e-01	CD74;CRLF1
GO_Molecular_Function_2023	Protein Tyrosine Phosphatase Activity (GO:0004725)	2/76	4.848601e-01	5.994806e-01	0	0	1.240000e+00	8.976295e-01	PPP2CA;PTPRF
GO_Molecular_Function_2023	RNA Polymerase II Complex Binding (GO:0000993)	1/31	4.880477e-01	5.994806e-01	0	0	1.529186e+00	1.096950e+00	DHX9
GO_Molecular_Function_2023	SH2 Domain Binding (GO:0042169)	1/31	4.880477e-01	5.994806e-01	0	0	1.529186e+00	1.096950e+00	RACK1
GO_Molecular_Function_2023	Kinesin Binding (GO:0019894)	1/31	4.880477e-01	5.994806e-01	0	0	1.529186e+00	1.096950e+00	CLSTN1
GO_Molecular_Function_2023	Poly-Purine Tract Binding (GO:0070717)	1/31	4.880477e-01	5.994806e-01	0	0	1.529186e+00	1.096950e+00	PPIE
GO_Molecular_Function_2023	snoRNA Binding (GO:0030515)	1/31	4.880477e-01	5.994806e-01	0	0	1.529186e+00	1.096950e+00	XRCC5
GO_Molecular_Function_2023	Phosphotransferase Activity, Alcohol Group As Acceptor (GO:0016773)	2/77	4.917405e-01	6.022759e-01	0	0	1.223404e+00	8.683771e-01	PKM;GALK1
GO_Molecular_Function_2023	Protein Serine/Threonine Kinase Inhibitor Activity (GO:0030291)	1/32	4.989949e-01	6.094046e-01	0	0	1.479782e+00	1.028684e+00	MACROH2A1
GO_Molecular_Function_2023	DNA Secondary Structure Binding (GO:0000217)	1/33	5.097084e-01	6.189317e-01	0	0	1.433465e+00	9.660359e-01	HMGA1
GO_Molecular_Function_2023	RNA Polymerase Core Enzyme Binding (GO:0043175)	1/33	5.097084e-01	6.189317e-01	0	0	1.433465e+00	9.660359e-01	DHX9
GO_Molecular_Function_2023	DNA-directed 5'-3' RNA Polymerase Activity (GO:0003899)	1/34	5.201934e-01	6.227668e-01	0	0	1.389956e+00	9.084120e-01	POLR3B
GO_Molecular_Function_2023	Ubiquitin-Like Protein Conjugating Enzyme Binding (GO:0044390)	1/34	5.201934e-01	6.227668e-01	0	0	1.389956e+00	9.084120e-01	RPS3
GO_Molecular_Function_2023	Hsp70 Protein Binding (GO:0030544)	1/34	5.201934e-01	6.227668e-01	0	0	1.389956e+00	9.084120e-01	RPS3
GO_Molecular_Function_2023	Kinase Inhibitor Activity (GO:0019210)	1/34	5.201934e-01	6.227668e-01	0	0	1.389956e+00	9.084120e-01	NPM1
GO_Molecular_Function_2023	Nuclear Estrogen Receptor Binding (GO:0030331)	1/34	5.201934e-01	6.227668e-01	0	0	1.389956e+00	9.084120e-01	ZNF366
GO_Molecular_Function_2023	Transcription Regulatory Region Nucleic Acid Binding (GO:0001067)	5/224	5.228651e-01	6.242069e-01	0	0	1.047090e+00	6.789667e-01	XRCC6;DHX9;XRCC5;MACROH2A2;MACROH2A1
GO_Molecular_Function_2023	GTPase Binding (GO:0051020)	5/225	5.268155e-01	6.244966e-01	0	0	1.042277e+00	6.680005e-01	HSP90AA1;FLNA;NUTF2;ENO1;SPTBN1
GO_Molecular_Function_2023	Cytokine Activity (GO:0005125)	4/178	5.290634e-01	6.244966e-01	0	0	1.054265e+00	6.711945e-01	C5;TGFB1;GDF15;CRLF1
GO_Molecular_Function_2023	Hsp90 Protein Binding (GO:0051879)	1/35	5.304547e-01	6.244966e-01	0	0	1.349006e+00	8.552976e-01	RPS3
GO_Molecular_Function_2023	Chemoattractant Activity (GO:0042056)	1/35	5.304547e-01	6.244966e-01	0	0	1.349006e+00	8.552976e-01	COLEC10
GO_Molecular_Function_2023	Ion Channel Inhibitor Activity (GO:0008200)	1/35	5.304547e-01	6.244966e-01	0	0	1.349006e+00	8.552976e-01	RACK1
GO_Molecular_Function_2023	Tubulin Binding (GO:0015631)	7/322	5.339490e-01	6.268738e-01	0	0	1.018942e+00	6.393401e-01	EML4;RPS3;EZR;ALDOA;GAPDH;EML2;CCT5
GO_Molecular_Function_2023	Basal RNA Polymerase II Transcription Machinery Binding (GO:0001099)	1/36	5.404971e-01	6.293459e-01	0	0	1.310396e+00	8.062420e-01	DHX9
GO_Molecular_Function_2023	Phosphatidylinositol-3,4,5-Trisphosphate Binding (GO:0005547)	1/36	5.404971e-01	6.293459e-01	0	0	1.310396e+00	8.062420e-01	PARD3
GO_Molecular_Function_2023	Protein Kinase C Binding (GO:0005080)	1/36	5.404971e-01	6.293459e-01	0	0	1.310396e+00	8.062420e-01	RACK1
GO_Molecular_Function_2023	Calcium Channel Regulator Activity (GO:0005246)	1/37	5.503251e-01	6.355657e-01	0	0	1.273931e+00	7.608500e-01	YWHAE
GO_Molecular_Function_2023	Monoatomic Cation Transmembrane Transporter Activity (GO:0008324)	1/37	5.503251e-01	6.355657e-01	0	0	1.273931e+00	7.608500e-01	CLU
GO_Molecular_Function_2023	Monoatomic Ion Channel Activity (GO:0005216)	1/37	5.503251e-01	6.355657e-01	0	0	1.273931e+00	7.608500e-01	CLU
GO_Molecular_Function_2023	Alpha-Tubulin Binding (GO:0043014)	1/38	5.599434e-01	6.438774e-01	0	0	1.239437e+00	7.187735e-01	EML4
GO_Molecular_Function_2023	DNA-binding Transcription Factor Binding (GO:0140297)	6/282	5.605521e-01	6.438774e-01	0	0	9.964371e-01	5.767708e-01	NPM1;PSMC5;DHX9;RPS3;FLNA;YWHAZ
GO_Molecular_Function_2023	Phosphotyrosine Residue Binding (GO:0001784)	1/39	5.693565e-01	6.522278e-01	0	0	1.206758e+00	6.797047e-01	PFN1
GO_Molecular_Function_2023	Phosphatidylinositol-3-Phosphate Binding (GO:0032266)	1/40	5.785687e-01	6.609992e-01	0	0	1.175755e+00	6.433710e-01	PARD3
GO_Molecular_Function_2023	Microtubule Binding (GO:0008017)	5/239	5.805034e-01	6.614314e-01	0	0	9.792097e-01	5.325527e-01	EML4;RPS3;EZR;GAPDH;EML2
GO_Molecular_Function_2023	RNA Endonuclease Activity (GO:0004521)	1/41	5.875842e-01	6.677094e-01	0	0	1.146303e+00	6.095301e-01	ANG
GO_Molecular_Function_2023	mRNA 3'-UTR Binding (GO:0003730)	2/93	5.935864e-01	6.708284e-01	0	0	1.007473e+00	5.254700e-01	HNRNPC;CCT5
GO_Molecular_Function_2023	Transcription Corepressor Binding (GO:0001222)	1/42	5.964074e-01	6.708284e-01	0	0	1.118287e+00	5.779657e-01	ENO1
GO_Molecular_Function_2023	Lipase Activity (GO:0016298)	1/42	5.964074e-01	6.708284e-01	0	0	1.118287e+00	5.779657e-01	LCAT
GO_Molecular_Function_2023	Cysteine-Type Peptidase Activity (GO:0008234)	3/144	5.966427e-01	6.708284e-01	0	0	9.751104e-01	5.035829e-01	PDIA3;CTSD;CTSB
GO_Molecular_Function_2023	Kinase Activator Activity (GO:0019209)	1/44	6.134927e-01	6.879535e-01	0	0	1.066164e+00	5.209140e-01	RPLP1
GO_Molecular_Function_2023	Transcription Coregulator Binding (GO:0001221)	2/99	6.276480e-01	7.019747e-01	0	0	9.448636e-01	4.400946e-01	HMGA1;ENO1
GO_Molecular_Function_2023	Exonuclease Activity (GO:0004527)	1/46	6.298563e-01	7.025956e-01	0	0	1.018675e+00	4.708963e-01	FEN1
GO_Molecular_Function_2023	Magnesium Ion Binding (GO:0000287)	3/155	6.462661e-01	7.190133e-01	0	0	9.040312e-01	3.946494e-01	FEN1;IDH1;RAN
GO_Molecular_Function_2023	Protein Kinase Regulator Activity (GO:0019887)	2/103	6.490998e-01	7.202804e-01	0	0	9.072568e-01	3.920881e-01	NPM1;RPLP1
GO_Molecular_Function_2023	Nuclear Receptor Coactivator Activity (GO:0030374)	1/50	6.605390e-01	7.310653e-01	0	0	9.353262e-01	3.878789e-01	HMGA1
GO_Molecular_Function_2023	tRNA Binding (GO:0000049)	1/51	6.678047e-01	7.371870e-01	0	0	9.165728e-01	3.700750e-01	EEF1A1
GO_Molecular_Function_2023	Exopeptidase Activity (GO:0008238)	1/52	6.749151e-01	7.431060e-01	0	0	8.985547e-01	3.532833e-01	XPNPEP3
GO_Molecular_Function_2023	Syntaxin Binding (GO:0019905)	1/53	6.818738e-01	7.449778e-01	0	0	8.812297e-01	3.374323e-01	SEPTIN9
GO_Molecular_Function_2023	Monoatomic Anion Channel Activity (GO:0005253)	1/53	6.818738e-01	7.449778e-01	0	0	8.812297e-01	3.374323e-01	CLIC1
GO_Molecular_Function_2023	Polyubiquitin Modification-Dependent Protein Binding (GO:0031593)	1/53	6.818738e-01	7.449778e-01	0	0	8.812297e-01	3.374323e-01	VCP
GO_Molecular_Function_2023	Chloride Transmembrane Transporter Activity (GO:0015108)	1/55	6.953483e-01	7.558134e-01	0	0	8.485046e-01	3.082977e-01	CLIC1
GO_Molecular_Function_2023	Protein Serine/Threonine Phosphatase Activity (GO:0004722)	1/55	6.953483e-01	7.558134e-01	0	0	8.485046e-01	3.082977e-01	PPP2CA
GO_Molecular_Function_2023	Nuclear Receptor Binding (GO:0016922)	2/115	7.075772e-01	7.671436e-01	0	0	8.104112e-01	2.803282e-01	HMGA1;ZNF366
GO_Molecular_Function_2023	Protein Phosphatase Regulator Activity (GO:0019888)	1/61	7.324504e-01	7.920901e-01	0	0	7.634194e-01	2.376980e-01	DMBT1
GO_Molecular_Function_2023	Zinc Ion Binding (GO:0008270)	6/341	7.388389e-01	7.969709e-01	0	0	8.184351e-01	2.477201e-01	SEC23A;ADAMTS13;SHMT2;HNRNPC;ADH5;KPNB1
GO_Molecular_Function_2023	Metallopeptidase Activity (GO:0008237)	2/124	7.459149e-01	8.021202e-01	0	0	7.502797e-01	2.199398e-01	ADAMTS13;PSMD14
GO_Molecular_Function_2023	Acyltransferase Activity, Transferring Groups Other Than Amino-Acyl Groups (GO:0016747)	1/64	7.492746e-01	8.021202e-01	0	0	7.269543e-01	2.098352e-01	FASN
GO_Molecular_Function_2023	Chloride Channel Activity (GO:0005254)	1/64	7.492746e-01	8.021202e-01	0	0	7.269543e-01	2.098352e-01	CLIC1
GO_Molecular_Function_2023	Calcium Ion Transmembrane Transporter Activity (GO:0015085)	1/68	7.700764e-01	8.223177e-01	0	0	6.834139e-01	1.785525e-01	CLU
GO_Molecular_Function_2023	RNA Nuclease Activity (GO:0004540)	1/70	7.798223e-01	8.306377e-01	0	0	6.635368e-01	1.650145e-01	ANG
GO_Molecular_Function_2023	ATPase Binding (GO:0051117)	1/73	7.936737e-01	8.432783e-01	0	0	6.357916e-01	1.469205e-01	EZR
GO_Molecular_Function_2023	Transcription Cis-Regulatory Region Binding (GO:0000976)	8/474	7.965393e-01	8.442125e-01	0	0	7.828572e-01	1.780834e-01	XRCC6;NPM1;XRCC5;RPS3;HMGA1;ENO1;MACROH2A2;MACROH2A1
GO_Molecular_Function_2023	Ligand-Gated Monoatomic Cation Channel Activity (GO:0099094)	1/75	8.024215e-01	8.483312e-01	0	0	6.185446e-01	1.361548e-01	CLU
GO_Molecular_Function_2023	Calcium Channel Activity (GO:0005262)	1/91	8.603144e-01	9.072795e-01	0	0	5.081638e-01	7.645698e-02	CLU
GO_Molecular_Function_2023	RNA Polymerase II-specific DNA-binding Transcription Factor Binding (GO:0061629)	3/228	8.680461e-01	9.131674e-01	0	0	6.084277e-01	8.609885e-02	PSMA6;NPM1;DHX9
GO_Molecular_Function_2023	Growth Factor Receptor Binding (GO:0070851)	1/96	8.746663e-01	9.178597e-01	0	0	4.812948e-01	6.445156e-02	EFEMP1
GO_Molecular_Function_2023	Cytokine Receptor Binding (GO:0005126)	1/100	8.850808e-01	9.265009e-01	0	0	4.617537e-01	5.636917e-02	CRLF1
GO_Molecular_Function_2023	Metalloendopeptidase Activity (GO:0004222)	1/101	8.875467e-01	9.267993e-01	0	0	4.571127e-01	5.453088e-02	ADAMTS13
GO_Molecular_Function_2023	Double-Stranded DNA Binding (GO:0003690)	10/650	8.911789e-01	9.283113e-01	0	0	7.094200e-01	8.173236e-02	H1-5;XRCC6;FEN1;XRCC5;DHX9;RPS3;H1-1;H1-0;MACROH2A1;H1-2
GO_Molecular_Function_2023	Monoatomic Cation Channel Activity (GO:0005261)	1/105	8.968932e-01	9.319795e-01	0	0	4.394411e-01	4.781933e-02	CLU
GO_Molecular_Function_2023	Kinase Activity (GO:0016301)	1/106	8.991061e-01	9.320002e-01	0	0	4.352336e-01	4.628894e-02	PGK1
GO_Molecular_Function_2023	Phosphatidylinositol Phosphate Binding (GO:1901981)	1/109	9.054645e-01	9.363076e-01	0	0	4.230786e-01	4.201474e-02	PARD3
GO_Molecular_Function_2023	Deubiquitinase Activity (GO:0101005)	1/113	9.133248e-01	9.421433e-01	0	0	4.078848e-01	3.698033e-02	PSMD14
GO_Molecular_Function_2023	Small GTPase Binding (GO:0031267)	2/199	9.281029e-01	9.550696e-01	0	0	4.628486e-01	3.453437e-02	FLNA;NUTF2
GO_Molecular_Function_2023	GTPase Activator Activity (GO:0005096)	2/211	9.419089e-01	9.669355e-01	0	0	4.360034e-01	2.609336e-02	SEC23A;ALDH1A1
GO_Molecular_Function_2023	Ubiquitin-Like Protein Transferase Activity (GO:0019787)	1/240	9.945415e-01	9.999952e-01	0	0	1.898953e-01	1.039388e-03	PRPF19
GO_Molecular_Function_2023	GTPase Regulator Activity (GO:0030695)	3/424	9.947154e-01	9.999952e-01	0	0	3.218751e-01	1.705479e-03	SEC23A;EIF5;ALDH1A1
GO_Molecular_Function_2023	DNA-binding Transcription Repressor Activity, RNA Polymerase II-specific (GO:0001227)	1/243	9.948876e-01	9.999952e-01	0	0	1.875121e-01	9.610975e-04	ENO1
GO_Molecular_Function_2023	Sequence-Specific Double-Stranded DNA Binding (GO:1990837)	6/715	9.981177e-01	9.999952e-01	0	0	3.791899e-01	7.144268e-04	XRCC6;XRCC5;DHX9;MACROH2A2;MACROH2A1;HSPD1
GO_Molecular_Function_2023	Ubiquitin Protein Ligase Activity (GO:0061630)	1/311	9.988436e-01	9.999952e-01	0	0	1.458655e-01	1.687726e-04	PRPF19
GO_Molecular_Function_2023	Ubiquitin-Like Protein Ligase Activity (GO:0061659)	1/319	9.990292e-01	9.999952e-01	0	0	1.421369e-01	1.380512e-04	PRPF19
GO_Molecular_Function_2023	Ubiquitin-Protein Transferase Activity (GO:0004842)	1/412	9.998716e-01	9.999952e-01	0	0	1.094434e-01	1.405478e-05	PRPF19
GO_Molecular_Function_2023	Sequence-Specific DNA Binding (GO:0043565)	3/717	9.999749e-01	9.999952e-01	0	0	1.868856e-01	4.686148e-06	XRCC6;XRCC5;NCL
GO_Molecular_Function_2023	RNA Polymerase II Transcription Regulatory Region Sequence-Specific DNA Binding (GO:0000977)	9/1225	9.999763e-01	9.999952e-01	0	0	3.250382e-01	7.698687e-06	H2AZ1;DHX9;RPS3;HMGA1;ENO1;MACROH2A2;MACROH2A1;ZNF366;H3-3A
GO_Molecular_Function_2023	Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987)	5/1098	9.999951e-01	9.999952e-01	0	0	2.003269e-01	9.845907e-07	H2AZ1;DHX9;HMGA1;ZNF366;H3-3A
GO_Molecular_Function_2023	RNA Polymerase II Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000978)	5/1122	9.999952e-01	9.999952e-01	0	0	1.957681e-01	9.305212e-07	H2AZ1;DHX9;HMGA1;ZNF366;H3-3A
