"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM2_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0618374999999993,9.86693625,1.63042324923602,0.146029516183551,0.287510748139299,-7.11779755307899,"NUMA1_HUMAN",109,1.85500401677287,0.102649490983437,0.227499466634824,0.0618374999999993,"Non-significant",0.643019617195107,"NUMA1","Nuclear mitotic apparatus protein 1","NUMA1_HUMAN"
0.22739,9.058655,2.56562035527046,0.0365077069036678,0.111343073361707,-5.74663941565881,"ORML3_HUMAN",2,1.85416007378117,0.102780357310479,0.227727937630082,0.22739,"Non-significant",0.642583686932927,"ORMDL3","ORM1-like protein 3","ORML3_HUMAN"
0.103122499999998,9.32790625,1.75716658731536,0.12130531818491,0.2529791397812,-6.94325798620249,"ACAP2_HUMAN",32,1.85373899914993,0.102845711089503,0.227811169822141,0.103122499999998,"Non-significant",0.642424985817967,"ACAP2","Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2","ACAP2_HUMAN"
-0.0434499999999982,10.9336,-1.92869326941088,0.0941302781653852,0.214177080321906,-6.69912622187379,"BCCIP_HUMAN",16,-1.85326478318471,0.102919360390268,0.227909921319727,-0.0434499999999982,"Non-significant",0.642236768805474,"BCCIP","BRCA2 and CDKN1A-interacting protein","BCCIP_HUMAN"
0.0539000000000005,11.5789,1.84157423359025,0.107103447503484,0.23268182786533,-6.82413597700542,"FKBP8_HUMAN",17,1.85309401739877,0.102945893955471,0.227909921319727,0.0539000000000005,"Non-significant",0.642236768805474,"FKBP8","Peptidyl-prolyl cis-trans isomerase FKBP8","FKBP8_HUMAN"
0.186974999999999,7.4804875,1.86384176655118,0.103631786422362,0.227307892507306,-6.79237098130915,"CASL_HUMAN",9,1.85051912731057,0.10334677421727,0.228674682956535,0.186974999999999,"Non-significant",0.640781914365246,"NEDD9","Enhancer of filamentation 1","CASL_HUMAN"
-1.40854,6.3072375,-1.81336110196232,0.11166314567667,0.23845128112981,-6.86418519034295,"DPH3_HUMAN",1,-1.85051690215892,0.103347121292262,0.228674682956535,-1.40854,"Non-significant",0.640781914365246,"DPH3","Diphthamide biosynthesis protein 3","DPH3_HUMAN"
0.123150000000001,10.281875,2.76663709833319,0.0271800060632285,0.0905185456993492,-5.44038222590653,"RM41_HUMAN",5,1.8502055878841,0.103395690500987,0.228720418436883,0.123150000000001,"Non-significant",0.64069506312111,"MRPL41","Large ribosomal subunit protein mL41","RM41_HUMAN"
0.0678999999999981,10.481325,1.76298770608615,0.120270763336239,0.251969859497676,-6.93511184000164,"STK38_HUMAN",21,1.84943637585896,0.103515791536732,0.228924321288947,0.0678999999999981,"Non-significant",0.64030806472839,"STK38","Serine/threonine-protein kinase 38","STK38_HUMAN"
-0.376590000000001,7.4165175,-1.82477838002708,0.109795892823925,0.236186494193266,-6.84800523387514,"ANR40_HUMAN",7,-1.84838067030029,0.103680841498254,0.229193327279123,-0.376590000000001,"Non-significant",0.639798030544267,"ANKRD40","Ankyrin repeat domain-containing protein 40","ANR40_HUMAN"
0.1382525,9.07691625,1.78685276433709,0.116116601551344,0.245911624778589,-6.90160477579097,"INT5_HUMAN",21,1.84830075323343,0.103693346045166,0.229193327279123,0.1382525,"Non-significant",0.639798030544267,"INTS5","Integrator complex subunit 5","INT5_HUMAN"
0.236292499999999,8.66224875,1.85063080188888,0.105678140757848,0.230473370027357,-6.81123286489581,"GRM2B_HUMAN",8,1.84755685551014,0.103809812212298,0.229388905799574,0.236292499999999,"Non-significant",0.639427590212157,"GRAMD2B","GRAM domain-containing protein 2B","GRM2B_HUMAN"
-0.121799999999997,10.7096,-2.15559976493183,0.0671413836860748,0.170515818915255,-6.36576892650607,"GGACT_HUMAN",7,-1.84636414156165,0.103996807024938,0.229740184314321,-0.121799999999997,"Non-significant",0.638763034845841,"GGACT","Gamma-glutamylaminecyclotransferase","GGACT_HUMAN"
-0.0535499999999978,15.7824,-1.60863098647831,0.150729403100073,0.294139406478076,-7.14722077749781,"RPN1_HUMAN",49,-1.84590337647253,0.104069132396769,0.229778495212446,-0.0535499999999978,"Non-significant",0.638690619022797,"RPN1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1","RPN1_HUMAN"
0.109349999999998,6.9928175,1.74619578197127,0.12327814773003,0.25598638680111,-6.95858145439681,"RHG21_HUMAN",42,1.84581080791477,0.104083668496355,0.229778495212446,0.109349999999998,"Non-significant",0.638690619022797,"ARHGAP21","Rho GTPase-activating protein 21","RHG21_HUMAN"
-0.277789999999998,8.94417,-2.20123330134277,0.0627246072148338,0.16324327934832,-6.29767041169607,"ZN706_HUMAN",2,-1.84571805759824,0.104098235084048,0.229778495212446,-0.277789999999998,"Non-significant",0.638690619022797,"ZNF706","Zinc finger protein 706","ZN706_HUMAN"
1.091225,5.7621875,1.79999826085479,0.113887286225733,0.242317148320414,-6.88307434820963,"SNR48_HUMAN",4,1.8437960899311,0.104400522095248,0.230383709323512,1.091225,"Non-significant",0.637548233586664,"SNRNP48","U11/U12 small nuclear ribonucleoprotein 48 kDa protein","SNR48_HUMAN"
-0.2246075,6.88032125,-1.82169977998886,0.11029641240275,0.236805698022964,-6.8523717347027,"TP4AP_HUMAN",10,-1.84180035750519,0.104715298444854,0.231016150874842,-0.2246075,"Non-significant",0.636357656512075,"TRPC4AP","Short transient receptor potential channel 4-associated protein","TP4AP_HUMAN"
-0.0983000000000036,11.0474,-1.75673456975484,0.121382434863485,0.253075585201131,-6.94386213089554,"SUN2_HUMAN",25,-1.84131214964179,0.104792438815922,0.231124135973346,-0.0983000000000036,"Non-significant",0.63615469938154,"SUN2","SUN domain-containing protein 2","SUN2_HUMAN"
0.235157500000001,7.49403375,1.82823429381135,0.109236629787204,0.235292141617315,-6.84310036885682,"QPCTL_HUMAN",9,1.84068244253056,0.10489201725563,0.231281537778822,0.235157500000001,"Non-significant",0.635859033726553,"QPCTL","Glutaminyl-peptide cyclotransferase-like protein","QPCTL_HUMAN"
0.0713550000000023,8.6642825,1.67328713682182,0.137181251970835,0.276113897288706,-7.05940132889081,"TP53B_HUMAN",54,1.84008997711657,0.104985789012701,0.231426054941146,0.0713550000000023,"Non-significant",0.635587747890029,"TP53BP1","TP53-binding protein 1","TP53B_HUMAN"
-0.0681449999999995,9.7597075,-1.83468279531056,0.108200398230577,0.234326604872812,-6.83393922220344,"PTEN_HUMAN",16,-1.83963848848671,0.105057301586048,0.231516439539148,-0.0681449999999995,"Non-significant",0.635418165131357,"PTEN","Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN","PTEN_HUMAN"
-0.109499999999997,13.03685,-1.89708324217606,0.0986508194907198,0.220357863326197,-6.74470770304806,"TMM33_HUMAN",11,-1.83944121716583,0.105088562555781,0.231516439539148,-0.109499999999997,"Non-significant",0.635418165131357,"TMEM33","Transmembrane protein 33","TMM33_HUMAN"
-0.1331025,7.31132875,-1.74702519553193,0.123127939092813,0.255739256316919,-6.95742431619031,"PCNT_HUMAN",87,-1.83929642143528,0.105111513535583,0.231516439539148,-0.1331025,"Non-significant",0.635418165131357,"PCNT","Pericentrin","PCNT_HUMAN"
-0.0937249999999992,10.7054875,-2.0992046884435,0.0730313003138146,0.180307345049303,-6.44950001103424,"UB2R1_HUMAN",9,-1.83893545790056,0.105168749232844,0.231536714181009,-0.0937249999999992,"Non-significant",0.635380134227053,"CDC34","Ubiquitin-conjugating enzyme E2 R1","UB2R1_HUMAN"
-0.097077500000001,8.37614125,-2.07245164720226,0.0760024028822238,0.185602531673658,-6.48903833577496,"PKHA3_HUMAN",9,-1.83888214882507,0.105177204636506,0.231536714181009,-0.097077500000001,"Non-significant",0.635380134227053,"PLEKHA3","Pleckstrin homology domain-containing family A member 3","PKHA3_HUMAN"
-0.106920000000001,9.0663525,-1.94472919400435,0.0919147619404366,0.211069248848095,-6.67591109214996,"PIHD1_HUMAN",10,-1.83769304672782,0.105365978072088,0.231745238788458,-0.106920000000001,"Non-significant",0.634989179682455,"PIH1D1","PIH1 domain-containing protein 1","PIHD1_HUMAN"
-0.0539499999999968,16.0717,-1.79540158873493,0.114662128938723,0.243487360838902,-6.88955986834213,"RSSA_HUMAN",18,-1.83756688663597,0.105386025326699,0.231745238788458,-0.0539499999999968,"Non-significant",0.634989179682455,"RPSA","Small ribosomal subunit protein uS2","RSSA_HUMAN"
-0.152524999999997,11.3089625,-2.25123241319709,0.0582193545067698,0.154854739540247,-6.22274532716445,"TRIR_HUMAN",5,-1.83740010137678,0.105412533643768,0.231745238788458,-0.152524999999997,"Non-significant",0.634989179682455,"TRIR","Telomerase RNA component interacting RNase","TRIR_HUMAN"
0.161455,8.7358025,1.77852857826683,0.11754978610105,0.248061287502128,-6.91331197835083,"EOGT_HUMAN",21,1.83739603421204,0.105413180145462,0.231745238788458,0.161455,"Non-significant",0.634989179682455,"EOGT","EGF domain-specific O-linked N-acetylglucosamine transferase","EOGT_HUMAN"
0.063324999999999,11.9023875,2.40546664136307,0.0462790098789133,0.131688761883836,-5.98999859766598,"F136A_HUMAN",10,1.83736584147625,0.105417979591133,0.231745238788458,0.063324999999999,"Non-significant",0.634989179682455,"FAM136A","Protein FAM136A","F136A_HUMAN"
0.0791750000000029,12.8955625,2.59779057485392,0.0348162679169897,0.107585286235764,-5.69764590293766,"HNRDL_HUMAN",8,1.83721764805933,0.105441539482916,0.231745238788458,0.0791750000000029,"Non-significant",0.634989179682455,"HNRNPDL","Heterogeneous nuclear ribonucleoprotein D-like","HNRDL_HUMAN"
0.6711975,6.54222875,1.80088704177307,0.113738047398381,0.24206243836239,-6.88181963056821,"IN80C_HUMAN",5,1.83650136596881,0.105555485386857,0.231933494827514,0.6711975,"Non-significant",0.634636527910822,"INO80C","INO80 complex subunit C","IN80C_HUMAN"
0.359847499999997,6.37711625,1.78203032545908,0.116944839811097,0.247027517848847,-6.90838965975759,"PHLP1_HUMAN",20,1.83575099265792,0.10567498057526,0.232133839966768,0.359847499999997,"Non-significant",0.634261544423142,"PHLPP1","PH domain leucine-rich repeat-containing protein phosphatase 1","PHLP1_HUMAN"
0.0709750000000007,13.9814125,1.68639502983101,0.134577362679428,0.272008190149397,-7.04141019251222,"CPT1A_HUMAN",37,1.83482706966277,0.105822290514601,0.232395161435494,0.0709750000000007,"Non-significant",0.633772918380419,"CPT1A","Carnitine O-palmitoyltransferase 1, liver isoform","CPT1A_HUMAN"
-0.156600000000001,15.796625,-1.8184070244776,0.110834174776044,0.237485249559333,-6.85703898710589,"COX5A_HUMAN",12,-1.83361879124181,0.106015233726111,0.232667079016868,-0.156600000000001,"Non-significant",0.633265062406279,"COX5A","Cytochrome c oxidase subunit 5A, mitochondrial","COX5A_HUMAN"
-0.0760749999999977,10.3672125,-1.81859079936042,0.110804095027854,0.23748286824532,-6.85677858077029,"FBX3_HUMAN",16,-1.8335704790693,0.106022955401606,0.232667079016868,-0.0760749999999977,"Non-significant",0.633265062406279,"FBXO3","F-box only protein 3","FBX3_HUMAN"
-0.169615,9.678145,-1.89241749406209,0.0993356831300108,0.221171832017521,-6.75141478771687,"EFMT1_HUMAN",8,-1.83351857099413,0.106031252403881,0.232667079016868,-0.169615,"Non-significant",0.633265062406279,"EEF1AKMT1","EEF1A lysine methyltransferase 1","EFMT1_HUMAN"
-0.22841,7.41893,-1.77832222065865,0.117585528572002,0.248061287502128,-6.91360193324737,"DGKA_HUMAN",20,-1.83310736277527,0.106097001945982,0.232705232179302,-0.22841,"Non-significant",0.6331938518613,"DGKA","Diacylglycerol kinase alpha","DGKA_HUMAN"
0.275887499999999,7.54392875,1.94281597886961,0.0921763938254799,0.211370216851643,-6.67868398779323,"CC126_HUMAN",4,1.8327787644445,0.106149570661422,0.232705232179302,0.275887499999999,"Non-significant",0.6331938518613,"CCDC126","Coiled-coil domain-containing protein 126","CC126_HUMAN"
-0.0599249999999962,10.8545875,-1.69987425388406,0.131948234671156,0.268082187815152,-7.02284636343346,"TBC24_HUMAN",25,-1.83276494347738,0.106151782265518,0.232705232179302,-0.0599249999999962,"Non-significant",0.6331938518613,"TBC1D24","TBC1 domain family member 24","TBC24_HUMAN"
-0.0671500000000016,11.148925,-1.89563828679544,0.0988624266458217,0.220631306299605,-6.74678543459343,"MARH5_HUMAN",14,-1.83269995590874,0.106162182038374,0.232705232179302,-0.0671500000000016,"Non-significant",0.6331938518613,"MARCHF5","E3 ubiquitin-protein ligase MARCHF5","MARH5_HUMAN"
-0.2719625,6.92036125,-1.78405497959909,0.116596427046624,0.246462623497659,-6.90554195064472,"P85B_HUMAN",15,-1.83241757027929,0.106207382684687,0.232742080526347,-0.2719625,"Non-significant",0.633125087756812,"PIK3R2","Phosphatidylinositol 3-kinase regulatory subunit beta","P85B_HUMAN"
0.79097,6.82912,1.81663344107092,0.111124873011768,0.237902572531399,-6.859551630562,"NXT1_HUMAN",2,1.83189686149631,0.106290779171535,0.232804424841392,0.79097,"Non-significant",0.63300876944338,"NXT1","NTF2-related export protein 1","NXT1_HUMAN"
1.0609375,6.14973375,1.78393359985129,0.116617286722056,0.246462623497659,-6.90571270831064,"C2CD2_HUMAN",6,1.83188532389303,0.106292627736196,0.232804424841392,1.0609375,"Non-significant",0.63300876944338,"C2CD2","C2 domain-containing protein 2","C2CD2_HUMAN"
-0.145524999999999,10.5002875,-1.77378180313492,0.118374587544652,0.24895712383044,-6.91997840874911,"PLIN5_HUMAN",20,-1.83129559904075,0.106387154812694,0.232858967082893,-0.145524999999999,"Non-significant",0.632907033317957,"PLIN5","Perilipin-5","PLIN5_HUMAN"
-0.122742500000001,9.30575625,-1.78597994414887,0.116266089052839,0.246037531764372,-6.90283330371113,"ZPI_HUMAN",17,-1.83120768938465,0.106401252729359,0.232858967082893,-0.122742500000001,"Non-significant",0.632907033317957,"SERPINA10","Protein Z-dependent protease inhibitor","ZPI_HUMAN"
0.150357499999998,9.68496875,2.62201248169806,0.0335963745472162,0.104963063467255,-5.66074511002951,"TM41B_HUMAN",4,1.83119839450803,0.106402743436511,0.232858967082893,0.150357499999998,"Non-significant",0.632907033317957,"TMEM41B","Transmembrane protein 41B","TM41B_HUMAN"
-1.504345,7.1000525,-1.78577932341095,0.116300475254467,0.246046753493464,-6.90311565255896,"DESM_HUMAN",2,-1.82841742113134,0.106849650067999,0.233770435363899,-1.504345,"Non-significant",0.631210414346965,"DES","Desmin","DESM_HUMAN"
0.1517275,8.21883875,1.76239058215912,0.12037649899917,0.251969859497676,-6.93594795321306,"GIT1_HUMAN",25,1.82825217586033,0.106876261495962,0.233770435363899,0.1517275,"Non-significant",0.631210414346965,"GIT1","ARF GTPase-activating protein GIT1","GIT1_HUMAN"
0.102175000000001,10.7733625,2.14227826817623,0.0684884698110962,0.172600207657967,-6.38559226386991,"RMXL1_HUMAN",8,1.82731045602377,0.10702803859867,0.234039973441423,0.102175000000001,"Non-significant",0.630709959844536,"RBMXL1","RNA binding motif protein, X-linked-like-1","RMXL1_HUMAN"
-0.0797750000000015,10.6501375,-1.7589175172793,0.120993247951497,0.252842887256277,-6.94080883569953,"ARSD_HUMAN",20,-1.82699245335665,0.107079337523236,0.234089709070798,-0.0797750000000015,"Non-significant",0.630617678110309,"ARSD","Arylsulfatase D","ARSD_HUMAN"
-0.175600000000003,10.778125,-1.91791625840726,0.0956483788450783,0.216339125048505,-6.71469391189861,"SF3B5_HUMAN",7,-1.82612117180058,0.107220009309055,0.234334747084945,-0.175600000000003,"Non-significant",0.630163309574639,"SF3B5","Splicing factor 3B subunit 5","SF3B5_HUMAN"
-0.245227499999999,7.58946625,-1.79957474685726,0.113958466130539,0.242405683792984,-6.88367215299986,"B4GT7_HUMAN",10,-1.82538659019799,0.107338747204222,0.234531729632252,-0.245227499999999,"Non-significant",0.629798393579966,"B4GALT7","Beta-1,4-galactosyltransferase 7","B4GT7_HUMAN"
0.183630000000001,10.07626,2.04828265161395,0.0787893464986001,0.189584696975499,-6.52464834377437,"PGK2_HUMAN",5,1.82341130829038,0.107658653973442,0.235168037643025,0.183630000000001,"Non-significant",0.628621704783519,"PGK2","Phosphoglycerate kinase 2","PGK2_HUMAN"
0.0494999999999983,10.169125,1.62624234064612,0.146920501340194,0.288353907107232,-7.12345667715732,"EFR3A_HUMAN",29,1.82260523066294,0.107789463111628,0.235391054498969,0.0494999999999983,"Non-significant",0.628210045551865,"EFR3A","Protein EFR3 homolog A","EFR3A_HUMAN"
-0.0920750000000012,11.7575375,-2.56500018739685,0.0365411357497747,0.111403581582987,-5.74758367192534,"NUDC2_HUMAN",7,-1.8212766059987,0.108005400971992,0.23579980750157,-0.0920750000000012,"Non-significant",0.627456553783085,"NUDCD2","NudC domain-containing protein 2","NUDC2_HUMAN"
0.111200000000002,12.502125,2.4795877772566,0.0414603302517205,0.121563586338914,-5.87751403393516,"RALB_HUMAN",6,1.820811930994,0.108081020588291,0.235842325598576,0.111200000000002,"Non-significant",0.627378251300483,"RALB","Ras-related protein Ral-B","RALB_HUMAN"
0.149697500000002,9.23112625,2.24385496059201,0.0588630438979182,0.155693404201147,-6.23381957598603,"PLAT3_HUMAN",5,1.8208033810386,0.108082412451067,0.235842325598576,0.149697500000002,"Non-significant",0.627378251300483,"PLAAT3","Phospholipase A and acyltransferase 3","PLAT3_HUMAN"
-0.106947499999999,9.01429125,-1.78610175297836,0.116245215876483,0.246037531764372,-6.9026618669288,"BACD2_HUMAN",16,-1.82013326019562,0.108191555760985,0.236017662088492,-0.106947499999999,"Non-significant",0.627055495925844,"TNFAIP1","BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2","BACD2_HUMAN"
-0.0899974999999991,9.11145875,-1.93288115001654,0.0935467084782988,0.213263602921327,-6.69306925550259,"MTX3_HUMAN",11,-1.81964106635992,0.1082717867577,0.236129850449487,-0.0899974999999991,"Non-significant",0.626849107940152,"MTX3","Metaxin-3","MTX3_HUMAN"
0.111112500000003,8.66706375,1.74420996046659,0.123638491823469,0.256513703041743,-6.96135103007648,"CYLD_HUMAN",24,1.81804844538688,0.108531783418481,0.236633925655507,0.111112500000003,"Non-significant",0.625922991454661,"CYLD","Ubiquitin carboxyl-terminal hydrolase CYLD","CYLD_HUMAN"
-0.7858225,6.39276875,-1.77742999402989,0.117740187395782,0.248259788135449,-6.91485545872659,"LS14B_HUMAN",5,-1.81763011800798,0.108600174215068,0.236720081950313,-0.7858225,"Non-significant",0.625764897498647,"LSM14B","Protein LSM14 homolog B","LS14B_HUMAN"
1.089775,6.5304,1.76829303685923,0.119335198740925,0.250399272914796,-6.92767823954476,"FABPH_HUMAN",6,1.81616563405784,0.108839920640224,0.237179603776863,1.089775,"Non-significant",0.624922660788462,"FABP3","Fatty acid-binding protein, heart","FABPH_HUMAN"
0.149275000000001,15.0514375,3.70570938151843,0.00728267179592235,0.037596563843181,-4.03869462679726,"TBA1C_HUMAN",3,1.81433655016275,0.109140062199032,0.237770457057577,0.149275000000001,"Non-significant",0.623842107387319,"TUBA1C","Tubulin alpha-1C chain","TBA1C_HUMAN"
0.0608500000000003,10.950325,1.89937352918111,0.0983163175968195,0.219917372894605,-6.74141337878721,"ATG5_HUMAN",14,1.81257410430119,0.109430013817963,0.238338802677913,0.0608500000000003,"Non-significant",0.622805246713339,"ATG5","Autophagy protein 5","ATG5_HUMAN"
-0.185287500000001,8.98719875,-1.93797927546313,0.0928410581029333,0.212403082911244,-6.68569023009004,"PP1RB_HUMAN",6,-1.81217324279783,0.109496064417015,0.238419319014791,-0.185287500000001,"Non-significant",0.622658556811057,"PPP1R11","E3 ubiquitin-protein ligase PPP1R11","PP1RB_HUMAN"
0.0595250000000007,14.0564125,1.61884521773511,0.148509290037897,0.290706580642474,-7.13345271913077,"CAN1_HUMAN",44,1.81002929210546,0.109849970909298,0.238961845919053,0.0595250000000007,"Non-significant",0.621671435577335,"CAPN1","Calpain-1 catalytic subunit","CAN1_HUMAN"
0.105872500000004,9.71487375,1.7222419278566,0.127692005744105,0.262408901847883,-6.99190352441639,"CTDP1_HUMAN",30,1.80996555366562,0.10986050898266,0.238961845919053,0.105872500000004,"Non-significant",0.621671435577335,"CTDP1","RNA polymerase II subunit A C-terminal domain phosphatase","CTDP1_HUMAN"
0.341165,7.048655,1.78253057511379,0.116858661938447,0.246909100662729,-6.9076861662935,"ELL_HUMAN",8,1.80994771847522,0.109863457901977,0.238961845919053,0.341165,"Non-significant",0.621671435577335,"ELL","RNA polymerase II elongation factor ELL","ELL_HUMAN"
0.139399999999998,11.293475,1.77423538477591,0.118295535076076,0.248854707865965,-6.91934169229524,"S20A2_HUMAN",15,1.80981238534143,0.109885836706398,0.238961845919053,0.139399999999998,"Non-significant",0.621671435577335,"SLC20A2","Sodium-dependent phosphate transporter 2","S20A2_HUMAN"
1.1108575,7.59131875,1.75767505853947,0.121214613965668,0.252871715500903,-6.94254685107035,"K2C78_HUMAN",17,1.80978135560782,0.109890968420936,0.238961845919053,1.1108575,"Non-significant",0.621671435577335,"KRT78","Keratin, type II cytoskeletal 78","K2C78_HUMAN"
0.141749999999998,10.311475,1.80104489879004,0.11371156057486,0.24206243836239,-6.88159675487169,"RIMC1_HUMAN",12,1.80880938324656,0.110051829165116,0.239248182311223,0.141749999999998,"Non-significant",0.621151353092203,"RIMOC1","RAB7A-interacting MON1-CCZ1 complex subunit 1","RIMC1_HUMAN"
-0.0465750000000007,11.7629125,-1.69217232927603,0.133444515451017,0.270323191478877,-7.03346134576172,"PHKG2_HUMAN",21,-1.80829403189998,0.110137210251858,0.239370320690543,-0.0465750000000007,"Non-significant",0.620929698371434,"PHKG2","Phosphorylase b kinase gamma catalytic chain, liver/testis isoform","PHKG2_HUMAN"
-0.0946000000000033,13.380825,-2.45761480876698,0.0428326704512023,0.124430273692047,-5.91089123680172,"ELOC_HUMAN",7,-1.80791363194363,0.110200273596477,0.239443902184976,-0.0946000000000033,"Non-significant",0.620796218471601,"ELOC","Elongin-C","ELOC_HUMAN"
0.0554749999999995,11.8313125,1.76478425765622,0.119953172202698,0.251374260152792,-6.93259557385894,"ACAD8_HUMAN",18,1.80716774261685,0.110324028042933,0.239628926872319,0.0554749999999995,"Non-significant",0.620460757139419,"ACAD8","Isobutyryl-CoA dehydrogenase, mitochondrial","ACAD8_HUMAN"
0.0845749999999992,12.9270875,1.77038436214777,0.118968314387082,0.249923074175258,-6.92474555630854,"AIMP2_HUMAN",17,1.80704406912086,0.110344560131385,0.239628926872319,0.0845749999999992,"Non-significant",0.620460757139419,"AIMP2","Aminoacyl tRNA synthase complex-interacting multifunctional protein 2","AIMP2_HUMAN"
0.0825000000000014,10.64905,1.66695277049869,0.138456458221513,0.277861944798033,-7.06807350842555,"NU205_HUMAN",67,1.80687208452724,0.110373118793593,0.239628926872319,0.0825000000000014,"Non-significant",0.620460757139419,"NUP205","Nuclear pore complex protein Nup205","NU205_HUMAN"
-0.0857400000000013,9.1337525,-1.93526479511029,0.0932161306907506,0.212809197931289,-6.68961992567788,"FXL15_HUMAN",11,-1.80646021011556,0.110441540587665,0.239713992517257,-0.0857400000000013,"Non-significant",0.620306614711985,"FBXL15","F-box/LRR-repeat protein 15","FXL15_HUMAN"
-0.185525000000002,16.0250125,-2.16751145616433,0.065959297548501,0.168505553537741,-6.3480213651733,"TYB4_HUMAN",4,-1.80622693493985,0.110480310829963,0.239734594355835,-0.185525000000002,"Non-significant",0.620269291565929,"TMSB4X","Thymosin beta-4","TYB4_HUMAN"
-0.9149175,6.39709625,-1.7585626886502,0.121056427679906,0.252871715500903,-6.94130523800656,"AUTS2_HUMAN",7,-1.80605124825143,0.110509518427751,0.239734594355835,-0.9149175,"Non-significant",0.620269291565929,"AUTS2","Autism susceptibility gene 2 protein","AUTS2_HUMAN"
-0.326012500000001,9.33461375,-1.75563971147678,0.121578079882469,0.253359554636501,-6.94539294478009,"JMY_HUMAN",16,-1.80580680594792,0.110550168732551,0.239759334198268,-0.326012500000001,"Non-significant",0.62022447607851,"JMY","Junction-mediating and -regulatory protein","JMY_HUMAN"
-0.135850000000001,11.681225,-1.80092308272439,0.113731999567963,0.24206243836239,-6.88176874559646,"ACTY_HUMAN",12,-1.80479758574675,0.11071815069285,0.240060142655379,-0.135850000000001,"Non-significant",0.61967994015844,"ACTR1B","Beta-centractin","ACTY_HUMAN"
-0.137070000000001,8.5914075,-2.12163795649104,0.0706290979929957,0.176564871254515,-6.41625299915765,"RCAN1_HUMAN",6,-1.80456493515729,0.110756909139576,0.240080682476533,-0.137070000000001,"Non-significant",0.619642783014015,"RCAN1","Calcipressin-1","RCAN1_HUMAN"
0.0973750000000013,11.2043125,1.73663702996163,0.125021860758349,0.258494127237566,-6.97190109439395,"HP1B3_HUMAN",21,1.80382162094818,0.110880828053641,0.240208416495695,0.0973750000000013,"Non-significant",0.61941177972412,"HP1BP3","Heterochromatin protein 1-binding protein 3","HP1B3_HUMAN"
-0.116125,10.2968375,-2.00506490098206,0.0840266444560375,0.198687750577039,-6.58804763739098,"GOSR2_HUMAN",8,-1.80377255231065,0.110889012985714,0.240208416495695,-0.116125,"Non-significant",0.61941177972412,"GOSR2","Golgi SNAP receptor complex member 2","GOSR2_HUMAN"
-0.30768,8.09201,-1.75038975858919,0.122520390518121,0.254929482605979,-6.95272805557051,"ZMYM2_HUMAN",20,-1.80340791890165,0.110949853928469,0.240208416495695,-0.30768,"Non-significant",0.61941177972412,"ZMYM2","Zinc finger MYM-type protein 2","ZMYM2_HUMAN"
-0.0934750000000015,10.3237875,-2.04568181489828,0.0790952089308386,0.189993330349555,-6.52847392529305,"RB33B_HUMAN",9,-1.80335593664397,0.110958530015544,0.240208416495695,-0.0934750000000015,"Non-significant",0.61941177972412,"RAB33B","Ras-related protein Rab-33B","RB33B_HUMAN"
-0.159289999999999,9.52128,-1.77656074647192,0.117891049693234,0.248450083646564,-6.91607646536629,"EST1A_HUMAN",13,-1.80333310329901,0.110962341213613,0.240208416495695,-0.159289999999999,"Non-significant",0.61941177972412,"SMG6","Telomerase-binding protein EST1A","EST1A_HUMAN"
-0.822905,5.5478675,-1.76626057874209,0.119692788868411,0.251021100829683,-6.93052707007116,"TIE1_HUMAN",4,-1.80275561123914,0.11105877390779,0.240304213579863,-0.822905,"Non-significant",0.619238614054859,"TIE1","Tyrosine-protein kinase receptor Tie-1","TIE1_HUMAN"
-0.78054,5.794305,-1.75517565570862,0.121661094511275,0.253463190038993,-6.9460416657185,"NACC2_HUMAN",8,-1.80256473181309,0.111090665471539,0.240304213579863,-0.78054,"Non-significant",0.619238614054859,"NACC2","Nucleus accumbens-associated protein 2","NACC2_HUMAN"
1.42336,7.0525925,1.76136707030016,0.120557943155432,0.252254726388013,-6.93738084901453,"PLLP_HUMAN",2,1.80254159598167,0.111094531528139,0.240304213579863,1.42336,"Non-significant",0.619238614054859,"PLLP","Plasmolipin","PLLP_HUMAN"
0.415144999999999,6.35427,1.79310835577414,0.11505057377765,0.244193204140294,-6.89279307853259,"KCTD6_HUMAN",5,1.80128857388429,0.111304105722012,0.240647643137995,0.415144999999999,"Non-significant",0.618618387371937,"KCTD6","BTB/POZ domain-containing protein KCTD6","KCTD6_HUMAN"
-0.108392499999997,9.11616625,-1.77663980208316,0.117877321572159,0.248450083646564,-6.91596542783987,"TYY1_HUMAN",15,-1.80124135540435,0.11131201058542,0.240647643137995,-0.108392499999997,"Non-significant",0.618618387371937,"YY1","Transcriptional repressor protein YY1","TYY1_HUMAN"
