"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_BT","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.129262500000005,8.93520875,1.59042728668191,0.154324825568229,0.248166912516349,-6.55525142663062,"CNO11_HUMAN",7,1.46303382268612,0.183044366246032,0.284635378316573,0.129262500000005,"Non-significant",0.545711120932103,"CNOT11","CCR4-NOT transcription complex subunit 11","CNO11_HUMAN"
-0.628550000000001,6.9547775,-1.46169583420823,0.185805521072027,0.287441417572424,-6.72400581351138,"DPOD4_HUMAN",1,-1.46273211190726,0.183124565469941,0.284706085287801,-0.628550000000001,"Non-significant",0.545603250174194,"POLD4","DNA polymerase delta subunit 4","DPOD4_HUMAN"
-0.0201999999999991,10.51425,-0.914452512083579,0.38990261053201,0.507690851515472,-7.33783910925254,"PLPL6_HUMAN",52,-1.46219583521152,0.183267193080037,0.28487380524652,-0.0201999999999991,"Non-significant",0.545347483227739,"PNPLA6","Patatin-like phospholipase domain-containing protein 6","PLPL6_HUMAN"
0.118602499999998,10.04591875,1.3964910228338,0.203866663661604,0.308528504467017,-6.80654472166584,"SIN3A_HUMAN",35,1.46198364222336,0.183323655029422,0.284907549560418,0.118602499999998,"Non-significant",0.545296042550662,"SIN3A","Paired amphipathic helix protein Sin3a","SIN3A_HUMAN"
-0.143524999999999,10.4129875,-1.40769273964732,0.200656960372237,0.304909316243113,-6.79251621474495,"ASPC1_HUMAN",25,-1.46032797965464,0.18376473879531,0.285538917483691,-0.143524999999999,"Non-significant",0.544334691283071,"ASPSCR1","Tether containing UBX domain for GLUT4","ASPC1_HUMAN"
-0.183372499999997,10.18501375,-1.5228060463042,0.17019714626401,0.267858745454474,-6.64480733128728,"TM41A_HUMAN",6,-1.4600920972044,0.183827656898399,0.285582552824157,-0.183372499999997,"Non-significant",0.544268328561294,"TMEM41A","Transmembrane protein 41A","TM41A_HUMAN"
-0.434542499999998,7.97404125,-1.43930633173245,0.191839316394971,0.294237364977731,-6.75258384657651,"RHOQ_HUMAN",5,-1.45935381233114,0.184024707273025,0.28576589361949,-0.434542499999998,"Non-significant",0.54398960583456,"RHOQ","Rho-related GTP-binding protein RhoQ","RHOQ_HUMAN"
-0.16386,9.524665,-1.91729327854508,0.0953101192711921,0.170489277282399,-6.09911363001304,"TM50A_HUMAN",3,-1.45932549748004,0.18403226833141,0.28576589361949,-0.16386,"Non-significant",0.54398960583456,"TMEM50A","Transmembrane protein 50A","TM50A_HUMAN"
-0.0257749999999977,12.0387375,-1.14786970693037,0.28751414795343,0.402500168190269,-7.09976884162653,"GDS1_HUMAN",29,-1.45925817765771,0.184050246195524,0.28576589361949,-0.0257749999999977,"Non-significant",0.54398960583456,"RAP1GDS1","Rap1 GTPase-GDP dissociation stimulator 1","GDS1_HUMAN"
-0.0524999999999984,11.786175,-1.40854093213177,0.200415756474269,0.304712235084581,-6.79145137279694,"MGAT1_HUMAN",19,-1.45893811727619,0.184135740207276,0.285844498810689,-0.0524999999999984,"Non-significant",0.543870161536647,"MGAT1","Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase","MGAT1_HUMAN"
0.0468499999999974,13.33775,1.57527508757062,0.1577583548507,0.25269695057953,-6.57548557270521,"ELAV1_HUMAN",14,1.45853839346585,0.184242563422321,0.285956178518778,0.0468499999999974,"Non-significant",0.543700515422177,"ELAVL1","ELAV-like protein 1","ELAV1_HUMAN"
-0.0593249999999976,15.4295375,-1.31935293660986,0.227223085692825,0.33569559497383,-6.90135221953815,"CALD1_HUMAN",44,-1.45722260896602,0.184594586703141,0.286448310011801,-0.0593249999999976,"Non-significant",0.542953735658091,"CALD1","Caldesmon","CALD1_HUMAN"
-0.29085,6.604225,-1.41470904781839,0.19866943202737,0.302730855717543,-6.7836968119893,"KPCE_HUMAN",15,-1.45601362640961,0.184918563720221,0.286896742123083,-0.29085,"Non-significant",0.542274383388721,"PRKCE","Protein kinase C epsilon type","KPCE_HUMAN"
-0.14007,8.5016725,-1.46572078063743,0.184739070824835,0.286284256898094,-6.71884283832271,"UBP46_HUMAN",10,-1.45578498195115,0.184979891543482,0.286937587677099,-0.14007,"Non-significant",0.542212557186181,"USP46","Ubiquitin carboxyl-terminal hydrolase 46","UBP46_HUMAN"
0.1647075,8.48601625,1.44973755476503,0.189006678262239,0.291211457272097,-6.73929953344398,"BAG4_HUMAN",10,1.45530550966469,0.185108556036174,0.287082849486295,0.1647075,"Non-significant",0.541992751759659,"BAG4","BAG family molecular chaperone regulator 4","BAG4_HUMAN"
-0.102634999999998,8.175135,-1.38466464390032,0.207304564365618,0.312738069844824,-6.8212854710265,"ZSWM8_HUMAN",33,-1.45491948233458,0.185212202770661,0.287189263914105,-0.102634999999998,"Non-significant",0.541831799492454,"ZSWIM8","Zinc finger SWIM domain-containing protein 8","ZSWM8_HUMAN"
-0.107300000000002,10.932925,-1.59557942482394,0.153173131430235,0.246702029757381,-6.54835001938961,"CHM2B_HUMAN",8,-1.45456849353782,0.185306486593365,0.287281122748185,-0.107300000000002,"Non-significant",0.541692910574866,"CHMP2B","Charged multivesicular body protein 2b","CHM2B_HUMAN"
-0.178977499999998,8.20545125,-1.41992717540067,0.197202641062499,0.301055354083867,-6.77712160789081,"NCDN_HUMAN",14,-1.45427462942691,0.185385458205866,0.287349212775891,-0.178977499999998,"Non-significant",0.54158998832515,"NCDN","Neurochondrin","NCDN_HUMAN"
0.0683000000000007,10.830875,1.47882717249201,0.18130446319384,0.281822902780262,-6.70197764441103,"A2AP_HUMAN",14,1.45406074650102,0.185442954877019,0.287383996990888,0.0683000000000007,"Non-significant",0.541537419263915,"SERPINF2","Alpha-2-antiplasmin","A2AP_HUMAN"
-0.161272500000001,7.80105625,-1.55063469224756,0.163492272133262,0.259699602198892,-6.60818678698616,"NOPC1_HUMAN",6,-1.45370234368602,0.185539337374799,0.287479018672955,-0.161272500000001,"Non-significant",0.541393846303282,"NOPCHAP1","NOP protein chaperone 1","NOPC1_HUMAN"
-0.7778625,6.77191875,-1.41685014743993,0.198066409609225,0.301962780090431,-6.78100053192958,"HFE_HUMAN",5,-1.45333665810837,0.185637724266099,0.287488695351021,-0.7778625,"Non-significant",0.541379227994166,"HFE","Hereditary hemochromatosis protein","HFE_HUMAN"
-0.102325,12.0555625,-1.45045602703678,0.188812960119725,0.291065935889715,-6.73838260483812,"SEC62_HUMAN",13,-1.45329070658682,0.185650090700165,0.287488695351021,-0.102325,"Non-significant",0.541379227994166,"SEC62","Translocation protein SEC62","SEC62_HUMAN"
0.3153025,6.69725875,1.44262153600323,0.190934969715299,0.293234335280258,-6.74836762814226,"PCMD2_HUMAN",6,1.453288118721,0.185650787166175,0.287488695351021,0.3153025,"Non-significant",0.541379227994166,"PCMTD2","Protein-L-isoaspartate O-methyltransferase domain-containing protein 2","PCMD2_HUMAN"
-0.29458,7.139735,-1.48449196937465,0.179837869953703,0.280074251117108,-6.69466333771628,"TMPPE_HUMAN",4,-1.45298228123854,0.185733112818822,0.287517022340537,-0.29458,"Non-significant",0.541336437966634,"TMPPE","Transmembrane protein with metallophosphoesterase domain","TMPPE_HUMAN"
-0.79276,6.3771425,-1.4120804582504,0.199411982338205,0.303636595692535,-6.78700382841771,"POGK_HUMAN",8,-1.45295958681795,0.185739223019698,0.287517022340537,-0.79276,"Non-significant",0.541336437966634,"POGK","Pogo transposable element with KRAB domain","POGK_HUMAN"
0.108227499999996,9.01406625,1.79552549601723,0.114205242060261,0.195460245179545,-6.27296799535158,"PDRG1_HUMAN",6,1.45282343732965,0.185775883389612,0.287519481221076,0.108227499999996,"Non-significant",0.541332723843294,"PDRG1","p53 and DNA damage-regulated protein 1","PDRG1_HUMAN"
-0.450244999999998,7.6873775,-1.41449691939486,0.19872926493278,0.302765752447302,-6.7839638190224,"NSE1_HUMAN",9,-1.45165022608485,0.186092055344837,0.287954448795201,-0.450244999999998,"Non-significant",0.540676207384876,"NSMCE1","Non-structural maintenance of chromosomes element 1 homolog","NSE1_HUMAN"
0.588265,6.65784,1.41082963370745,0.199766192560012,0.303950120008719,-6.78857625984617,"IRF2_HUMAN",9,1.45066636793149,0.186357566520042,0.288310875699435,0.588265,"Non-significant",0.540138974791242,"IRF2","Interferon regulatory factor 2","IRF2_HUMAN"
-0.522650000000001,6.3904275,-1.4387202905654,0.191999578883803,0.294428085987546,-6.75332860451329,"TPBG_HUMAN",3,-1.45020560874347,0.186482026042424,0.288448990470904,-0.522650000000001,"Non-significant",0.539930976670072,"TPBG","Trophoblast glycoprotein","TPBG_HUMAN"
-0.5516425,6.93974875,-1.42628983555378,0.195427171297477,0.29873428124123,-6.76908577547504,"RBIS_HUMAN",4,-1.44975448373416,0.186603954723749,0.288583139186059,-0.5516425,"Non-significant",0.539729046674145,"RBIS","Ribosomal biogenesis factor","RBIS_HUMAN"
-0.0516499999999986,13.46515,-1.35021347656853,0.217612117454531,0.32483328942595,-6.86380732783447,"AP1M1_HUMAN",24,-1.44913540722284,0.186771392072055,0.288710185680222,-0.0516499999999986,"Non-significant",0.539537893962432,"AP1M1","AP-1 complex subunit mu-1","AP1M1_HUMAN"
-0.570402499999999,6.05603625,-1.41094705298851,0.199732917862973,0.303950120008719,-6.78842868385036,"GALT7_HUMAN",8,-1.44911280861053,0.186777506685972,0.288710185680222,-0.570402499999999,"Non-significant",0.539537893962432,"GALNT7","N-acetylgalactosaminyltransferase 7","GALT7_HUMAN"
-0.155220000000003,9.261655,-1.42902493856944,0.19466834061921,0.2978953612457,-6.76562523760443,"MAGD1_HUMAN",12,-1.44906014389813,0.186791757117333,0.288710185680222,-0.155220000000003,"Non-significant",0.539537893962432,"MAGED1","Melanoma-associated antigen D1","MAGD1_HUMAN"
0.943419999999998,6.5770875,1.41904646609621,0.19744952663458,0.301320033386129,-6.77823232147279,"CEAM8_HUMAN",2,1.44891041821377,0.186832276343033,0.288718379163089,0.943419999999998,"Non-significant",0.539525569028705,"CEACAM8","Carcinoembryonic antigen-related cell adhesion molecule 8","CEAM8_HUMAN"
0.0490999999999957,14.920625,1.39562706448973,0.20411609723082,0.308761443038199,-6.80762403242129,"RS9_HUMAN",19,1.44638390914116,0.1875171858636,0.289722180495626,0.0490999999999957,"Non-significant",0.538018254889054,"RPS9","Small ribosomal subunit protein uS4","RS9_HUMAN"
-0.172535,8.8294825,-1.40510907490569,0.201393275002673,0.305914780150438,-6.79575755899832,"REL_HUMAN",17,-1.44612329463858,0.187587962303809,0.289776920099233,-0.172535,"Non-significant",0.537936207797577,"REL","Proto-oncogene c-Rel","REL_HUMAN"
-1.5512075,10.93702125,-1.40231198111898,0.202193113887313,0.306675142950637,-6.79926282834716,"ANS4B_HUMAN",8,-1.44504918137983,0.187879915090798,0.29017323736141,-1.5512075,"Non-significant",0.537342644972825,"ANKS4B","Ankyrin repeat and SAM domain-containing protein 4B","ANS4B_HUMAN"
0.73189,6.3591825,1.40083283081606,0.20261721884617,0.306977630770819,-6.80111485873051,"HAUS6_HUMAN",16,1.44401360147673,0.188161775815428,0.290553821460704,0.73189,"Non-significant",0.536773408201864,"HAUS6","HAUS augmin-like complex subunit 6","HAUS6_HUMAN"
-0.0973550000000003,9.9738125,-1.37356051168676,0.210578955500222,0.316408775144945,-6.83505964197212,"MSH6_HUMAN",31,-1.44366759942691,0.188256033072882,0.290644625071842,-0.0973550000000003,"Non-significant",0.53663770409663,"MSH6","DNA mismatch repair protein Msh6","MSH6_HUMAN"
-0.140072499999999,9.56005625,-1.43791460336437,0.192220102481685,0.29471112776227,-6.75435222031625,"GFOD2_HUMAN",11,-1.44236677829271,0.188610775190465,0.29113391724487,-0.140072499999999,"Non-significant",0.535907196092536,"GFOD2","Glucose-fructose oxidoreductase domain-containing protein 2","GFOD2_HUMAN"
-0.045774999999999,11.4527125,-1.28932783392299,0.236924897550464,0.347337322982601,-6.93736890435724,"UBP10_HUMAN",31,-1.44224511992419,0.188643982484112,0.29113391724487,-0.045774999999999,"Non-significant",0.535907196092536,"USP10","Ubiquitin carboxyl-terminal hydrolase 10","UBP10_HUMAN"
-0.179235,7.75687,-1.44032711222313,0.191560452886185,0.293934066600468,-6.75128620810263,"BST1_HUMAN",9,-1.44194197162963,0.188726750962552,0.2912068331246,-0.179235,"Non-significant",0.535798438584651,"BST1","ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2","BST1_HUMAN"
-0.0596249999999987,10.9012875,-1.40482729416863,0.201473723976564,0.305975386635728,-6.79611086242476,"OAT_HUMAN",18,-1.44150390045695,0.188846414266739,0.291308377952031,-0.0596249999999987,"Non-significant",0.535647024998096,"OAT","Ornithine aminotransferase, mitochondrial","OAT_HUMAN"
-0.177572499999998,9.19008625,-1.39108392534548,0.205432193454549,0.310382071865167,-6.81329327319258,"TTC17_HUMAN",28,-1.44144090066533,0.188863628789344,0.291308377952031,-0.177572499999998,"Non-significant",0.535647024998096,"TTC17","Tetratricopeptide repeat protein 17","TTC17_HUMAN"
-0.0842249999999982,12.7809875,-1.91310699762302,0.0959063563761432,0.171107793160309,-6.10515547347821,"DERL1_HUMAN",7,-1.44122695176913,0.188922100129997,0.291343750350963,-0.0842249999999982,"Non-significant",0.535594293575897,"DERL1","Derlin-1","DERL1_HUMAN"
0.2001025,7.69016625,1.43089239350831,0.194151741789238,0.297339058320226,-6.76326034554951,"RGP1_HUMAN",9,1.44109227032345,0.188958916236502,0.291345720388723,0.2001025,"Non-significant",0.535591356929289,"RGP1","RAB6A-GEF complex partner protein 2","RGP1_HUMAN"
0.0291499999999996,13.67985,1.10550646026591,0.304300046148161,0.419621829827187,-7.1458948547805,"AFG32_HUMAN",44,1.44070316310744,0.189065317118763,0.291454958582101,0.0291499999999996,"Non-significant",0.535428551541909,"AFG3L2","Mitochondrial inner membrane m-AAA protease component AFG3L2","AFG32_HUMAN"
0.634074999999999,7.2852625,1.40003443475137,0.202846463821402,0.307259159596944,-6.80211405783509,"3BP2_HUMAN",9,1.44015557613679,0.189215144036514,0.291631086822963,0.634074999999999,"Non-significant",0.535166183659697,"SH3BP2","SH3 domain-binding protein 2","3BP2_HUMAN"
0.29893,6.8024575,1.39792913266406,0.203452064710814,0.308014778670223,-6.80474729377382,"AZI2_HUMAN",15,1.43893485489005,0.189549528016242,0.292060130521962,0.29893,"Non-significant",0.534527725039825,"AZI2","5-azacytidine-induced protein 2","AZI2_HUMAN"
0.0344499999999979,12.762275,1.2397028358195,0.253739302044817,0.366999787961082,-6.99574621175928,"HACL1_HUMAN",28,1.43887927044075,0.189564766346348,0.292060130521962,0.0344499999999979,"Non-significant",0.534527725039825,"HACL1","2-hydroxyacyl-CoA lyase 1","HACL1_HUMAN"
-0.166142499999999,8.73021875,-1.4015321546229,0.202416609210927,0.30678708861364,-6.80023938131492,"SBP2L_HUMAN",15,-1.43739603019671,0.189971793782579,0.292632237021717,-0.166142499999999,"Non-significant",0.533677832723829,"SECISBP2L","Selenocysteine insertion sequence-binding protein 2-like","SBP2L_HUMAN"
-0.145217500000001,9.87033625,-1.4409430688789,0.191392357186672,0.293826693673472,-6.75050294407696,"UB2J1_HUMAN",10,-1.43639533136481,0.190246840365568,0.292990416856687,-0.145217500000001,"Non-significant",0.533146584336414,"UBE2J1","Ubiquitin-conjugating enzyme E2 J1","UB2J1_HUMAN"
-0.215725000000001,7.8054925,-1.40167771765166,0.202374874793236,0.30678708861364,-6.80005712076681,"ALKB3_HUMAN",13,-1.43629005529664,0.190275796455843,0.292990416856687,-0.215725000000001,"Non-significant",0.533146584336414,"ALKBH3","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 3","ALKB3_HUMAN"
-0.209897500000001,7.40338875,-1.54664608151314,0.164438207076859,0.260912213478349,-6.6134560816038,"CC50B_HUMAN",4,-1.43530591553012,0.190546672014684,0.293352416371152,-0.209897500000001,"Non-significant",0.532610330108855,"TMEM30B","Cell cycle control protein 50B","CC50B_HUMAN"
0.199575000000001,7.9692625,1.82962360629639,0.108578664274999,0.188499015090327,-6.22469719967458,"CLN8_HUMAN",2,1.43481808373529,0.190681069793333,0.293504207691653,0.199575000000001,"Non-significant",0.532385668303359,"CLN8","Protein CLN8","CLN8_HUMAN"
0.137925000000001,11.8527625,2.25820112454443,0.0572392567008314,0.114590336125376,-5.59541319951453,"LSM7_HUMAN",3,1.43439373476737,0.190798046263283,0.293618190270754,0.137925000000001,"Non-significant",0.532217042456584,"LSM7","U6 snRNA-associated Sm-like protein LSm7","LSM7_HUMAN"
-0.0912749999999996,14.9173625,-2.02130846790797,0.0816041086545291,0.150578037944628,-5.94769711266866,"DYL1_HUMAN",6,-1.4342896336105,0.19082675259363,0.293618190270754,-0.0912749999999996,"Non-significant",0.532217042456584,"DYNLL1","Dynein light chain 1, cytoplasmic","DYL1_HUMAN"
0.482697500000002,6.19618875,1.40412786283282,0.201673536175346,0.306110865788694,-6.79698765130992,"NSD3_HUMAN",6,1.43398546274583,0.190910650884546,0.293692159120193,0.482697500000002,"Non-significant",0.532107647948733,"NSD3","Histone-lysine N-methyltransferase NSD3","NSD3_HUMAN"
0.127422500000001,6.98110375,1.47558353515012,0.182149077370974,0.282974822112422,-6.70615904592088,"SKAP2_HUMAN",9,1.43379750138688,0.190962511865807,0.293716824066771,0.127422500000001,"Non-significant",0.532071176425456,"SKAP2","Src kinase-associated phosphoprotein 2","SKAP2_HUMAN"
-0.0350999999999999,11.7284,-1.22674988539395,0.258291359400027,0.371633092478985,-7.0107401447092,"MITOS_HUMAN",30,-1.43362411701376,0.191010361920029,0.293735311765221,-0.0350999999999999,"Non-significant",0.532043841073576,"ABCB8","Mitochondrial potassium channel ATP-binding subunit","MITOS_HUMAN"
0.462052500000002,5.67519375,1.40996816089229,0.200010470354478,0.304208874947312,-6.78965877074554,"MGT5A_HUMAN",5,1.43317185241205,0.191135226361143,0.293823640844641,0.462052500000002,"Non-significant",0.531913264109674,"MGAT5","Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A","MGT5A_HUMAN"
-0.0565750000000023,13.7669875,-1.68971490819492,0.133486085563536,0.221029878701246,-6.42044748097285,"MMAB_HUMAN",11,-1.43315644149598,0.191139482388933,0.293823640844641,-0.0565750000000023,"Non-significant",0.531913264109674,"MMAB","Corrinoid adenosyltransferase MMAB","MMAB_HUMAN"
-0.890272500000002,6.04375875,-1.39408401896673,0.204562261783648,0.309305148314115,-6.80955074496099,"NR1H4_HUMAN",5,-1.43188518748504,0.191490853033238,0.294308588895104,-0.890272500000002,"Non-significant",0.531197063570385,"NR1H4","Bile acid receptor","NR1H4_HUMAN"
0.104699999999998,10.5995,1.78686599993404,0.115677959880344,0.197444912575277,-6.2851718711122,"SEP15_HUMAN",6,1.42991309810843,0.192037062894949,0.295092753816831,0.104699999999998,"Non-significant",0.530041454735902,"SELENOF","Selenoprotein F","SEP15_HUMAN"
-0.0560749999999981,13.4610375,-1.69067063610158,0.133298923373627,0.220898438208409,-6.41913216380833,"PP1B_HUMAN",11,-1.42956904950172,0.192132495075072,0.295184069457542,-0.0560749999999981,"Non-significant",0.529907084292663,"PPP1CB","Serine/threonine-protein phosphatase PP1-beta catalytic subunit","PP1B_HUMAN"
0.104049999999999,13.2973,2.06555874888689,0.0763780182386533,0.143644641780335,-5.8825950547726,"KGD4_HUMAN",5,1.42919435581073,0.192236475273213,0.295288481223496,0.104049999999999,"Non-significant",0.529753493904015,"KGD4","Alpha-ketoglutarate dehydrogenase component 4","KGD4_HUMAN"
0.0756749999999968,12.8601625,1.673881957103,0.136622809572593,0.224996744249923,-6.44219029419962,"PXMP2_HUMAN",9,1.42870423664771,0.192372561950903,0.295442162396685,0.0756749999999968,"Non-significant",0.529527526662551,"PXMP2","Peroxisomal membrane protein 2","PXMP2_HUMAN"
-0.44239,6.5063475,-1.42857699156051,0.194792439483686,0.29798626961882,-6.76619224825212,"LRA25_HUMAN",3,-1.42816726283346,0.192521756041533,0.295582623991055,-0.44239,"Non-significant",0.52932109979888,"FAM89B","Leucine repeat adapter protein 25","LRA25_HUMAN"
-0.167585000000001,7.3515325,-1.38456110426386,0.207334887729522,0.312738069844824,-6.82141420536352,"INP4A_HUMAN",19,-1.42811553997768,0.192536132241063,0.295582623991055,-0.167585000000001,"Non-significant",0.52932109979888,"INPP4A","Inositol polyphosphate-4-phosphatase type I A","INP4A_HUMAN"
0.0931525000000004,9.56481625,1.40828854471929,0.20048750199585,0.304764795357311,-6.7917682643923,"TIRR_HUMAN",15,1.42786605212745,0.192605489901592,0.295609317120838,0.0931525000000004,"Non-significant",0.529281881811721,"NUDT16L1","Tudor-interacting repair regulator protein","TIRR_HUMAN"
0.0869724999999999,7.43715375,1.5288743564944,0.168714048760207,0.266086527844589,-6.63685063314407,"BRD3_HUMAN",10,1.4277935954986,0.19262563699189,0.295609317120838,0.0869724999999999,"Non-significant",0.529281881811721,"BRD3","Bromodomain-containing protein 3","BRD3_HUMAN"
-0.551869999999999,6.5752875,-1.38685273913327,0.206664657354091,0.311841866554175,-6.81856363217626,"ABCA3_HUMAN",10,-1.42666929613728,0.192938495259235,0.296034022858919,-0.551869999999999,"Non-significant",0.528658373093887,"ABCA3","Phospholipid-transporting ATPase ABCA3","ABCA3_HUMAN"
-0.045774999999999,16.6390875,-1.30874790562944,0.230609865900809,0.339536580577376,-6.91413202433501,"THIK_HUMAN",25,-1.42569459294369,0.193210088633751,0.29639526695724,-0.045774999999999,"Non-significant",0.528128735749273,"ACAA1","3-ketoacyl-CoA thiolase, peroxisomal","THIK_HUMAN"
-0.0574700000000004,8.6552325,-1.51674398424375,0.171690560363944,0.269898219341058,-6.65273958364181,"KLH42_HUMAN",13,-1.42518061078586,0.193353441641346,0.296559684672732,-0.0574700000000004,"Non-significant",0.527887888756768,"KLHL42","Kelch-like protein 42","KLH42_HUMAN"
-0.134835000000001,8.260105,-1.52413987963226,0.169870142192782,0.26744678811147,-6.64305981590784,"TF2H3_HUMAN",7,-1.4248975802909,0.193432420802465,0.296625324679874,-0.134835000000001,"Non-significant",0.527791773404691,"GTF2H3","General transcription factor IIH subunit 3","TF2H3_HUMAN"
-0.146049999999999,10.532375,-2.91652401467732,0.0216127789987437,0.0524078624375184,-4.59407437160939,"EVA1A_HUMAN",2,-1.42443054922495,0.193562807281694,0.296769757638924,-0.146049999999999,"Non-significant",0.527580357974304,"EVA1A","Protein eva-1 homolog A","EVA1A_HUMAN"
-0.2254825,7.00085875,-1.38219559313328,0.208028734712116,0.313484193717437,-6.82435380168328,"SIK2_HUMAN",16,-1.42247385080073,0.194109925338513,0.297552948377923,-0.2254825,"Non-significant",0.526435742062207,"SIK2","Serine/threonine-protein kinase SIK2","SIK2_HUMAN"
-0.0637249999999998,14.5271875,-1.52802654544945,0.168920543884758,0.266309734378317,-6.63796324681502,"TMED7_HUMAN",12,-1.42096662686373,0.194532294585371,0.298118282890646,-0.0637249999999998,"Non-significant",0.52561138889511,"TMED7","Transmembrane emp24 domain-containing protein 7","TMED7_HUMAN"
-0.0967599999999997,9.8874625,-1.35465533136278,0.216258396891761,0.323106677185831,-6.85836049267476,"ZHX2_HUMAN",29,-1.42089832779627,0.194551453216023,0.298118282890646,-0.0967599999999997,"Non-significant",0.52561138889511,"ZHX2","Zinc fingers and homeoboxes protein 2","ZHX2_HUMAN"
-0.175769999999999,8.027975,-1.36850180399502,0.212085698439865,0.318089746763633,-6.84131320861563,"NCOA7_HUMAN",33,-1.41975853630368,0.194871422847065,0.298552779760837,-0.175769999999999,"Non-significant",0.524978880840692,"NCOA7","Nuclear receptor coactivator 7","NCOA7_HUMAN"
0.157084999999999,9.0162125,1.42830771076132,0.194867074753205,0.298044828139323,-6.766533055621,"A2GL_HUMAN",9,1.41859658577936,0.195198090715345,0.298926011294926,0.157084999999999,"Non-significant",0.524436292821712,"LRG1","Leucine-rich alpha-2-glycoprotein","A2GL_HUMAN"
-0.092274999999999,10.6489375,-1.36680614469427,0.212592868292196,0.318733784612184,-6.8434063440249,"RBP1_HUMAN",21,-1.41855595621838,0.195209521939904,0.298926011294926,-0.092274999999999,"Non-significant",0.524436292821712,"RALBP1","RalA-binding protein 1","RBP1_HUMAN"
-0.157462499999997,8.02906875,-1.38712515673757,0.206585111140327,0.311779223329971,-6.81822458915127,"ST7_HUMAN",14,-1.41850297771755,0.195224428454871,0.298926011294926,-0.157462499999997,"Non-significant",0.524436292821712,"ST7","Suppressor of tumorigenicity 7 protein","ST7_HUMAN"
-0.11365,12.446925,-2.26137877356307,0.0569676173300249,0.114213873042686,-5.59063384894828,"BI1_HUMAN",4,-1.41670136696089,0.195731943729831,0.299647147469123,-0.11365,"Non-significant",0.523389852271904,"TMBIM6","Bax inhibitor 1","BI1_HUMAN"
-0.093410000000004,9.392675,-1.36455829596934,0.213266838658872,0.31962733881635,-6.84617874882489,"RXRA_HUMAN",21,-1.41596460182528,0.195939825840548,0.299892881291727,-0.093410000000004,"Non-significant",0.523033843184836,"RXRA","Retinoic acid receptor RXR-alpha","RXRA_HUMAN"
-0.0764250000000022,14.6524625,-1.64491322696692,0.142541308241557,0.232835567804496,-6.48173629327873,"RTN3_HUMAN",9,-1.41587322619996,0.195965621502779,0.299892881291727,-0.0764250000000022,"Non-significant",0.523033843184836,"RTN3","Reticulon-3","RTN3_HUMAN"
0.858499999999998,16.313275,1.37210901415427,0.211010320306418,0.316882690212862,-6.83685536617405,"K1C14_HUMAN",42,1.41511074632728,0.196180988940398,0.300166432872972,0.858499999999998,"Non-significant",0.522637875827357,"KRT14","Keratin, type I cytoskeletal 14","K1C14_HUMAN"
-0.0621500000000026,10.913475,-1.48208389441633,0.180459997414653,0.280883056541737,-6.69777443433898,"FA8A1_HUMAN",13,-1.41478379808788,0.196273401466338,0.300251790487225,-0.0621500000000026,"Non-significant",0.522514394095237,"FAM8A1","Protein FAM8A1","FA8A1_HUMAN"
0.330914999999997,8.32526,1.44971068731726,0.189013925853236,0.291211457272097,-6.73933381737615,"TNR12_HUMAN",3,1.41419961093375,0.196438618513334,0.300437555610594,0.330914999999997,"Non-significant",0.522245780139936,"TNFRSF12A","Tumor necrosis factor receptor superfamily member 12A","TNR12_HUMAN"
-2.084555,12.2068225,-1.37338038721242,0.210632443797734,0.316431147929965,-6.835282543941,"LRRC3_HUMAN",3,-1.41409530496297,0.196468130718272,0.300437555610594,-2.084555,"Non-significant",0.522245780139936,"LRRC3","Leucine-rich repeat-containing protein 3","LRRC3_HUMAN"
-0.0804000000000009,11.0911,-1.41582898265651,0.198353808705265,0.302306102205942,-6.78228676921401,"TRADD_HUMAN",14,-1.4139429865371,0.196511234523427,0.300447426449655,-0.0804000000000009,"Non-significant",0.522231511682363,"TRADD","Tumor necrosis factor receptor type 1-associated DEATH domain protein","TRADD_HUMAN"
0.227427499999999,9.87299375,1.55433954482445,0.16261809965987,0.258461260374489,-6.60328627995255,"RBP17_HUMAN",3,1.41379419426375,0.1965533485216,0.300455780566861,0.227427499999999,"Non-significant",0.522219436037029,"RANBP17","Ran-binding protein 17","RBP17_HUMAN"
-0.0692250000000012,12.1793375,-1.36744850960556,0.212400612469773,0.318503790200695,-6.84261358339952,"OFUT1_HUMAN",19,-1.41337602897543,0.19667174811327,0.300580721669013,-0.0692250000000012,"Non-significant",0.522038877179764,"POFUT1","GDP-fucose protein O-fucosyltransferase 1","OFUT1_HUMAN"
