"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BM2_vs_BD"
-0.0931250000000006,13.9377625,-3.57144952934921,0.00867696982779202,0.0205826963681247,-4.45188371957924,"NDUS2_HUMAN",27,4.06600105025659,0.00390480339161662,0.0104164139769691,0.0931250000000006,"Non-significant",1.98228176837452,"NDUFS2","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial","NDUS2_HUMAN",-0.0931250000000006
-0.214500000000001,11.6111,-4.65952491217634,0.00215503872583642,0.00656278137979457,-2.93432265893031,"GTR2_HUMAN",9,4.06580491738492,0.0039058375902907,0.0104164139769691,0.214500000000001,"Non-significant",1.98228176837452,"SLC2A2","Solute carrier family 2, facilitated glucose transporter member 2","GTR2_HUMAN",-0.214500000000001
-0.310367499999999,7.96338375,-4.01919693368174,0.00478799610655944,0.0125888364597737,-3.80801208338412,"UBP30_HUMAN",13,4.06478192842044,0.00391123656188762,0.0104274202713349,0.310367499999999,"Non-significant",1.98182312211044,"USP30","Ubiquitin carboxyl-terminal hydrolase 30","UBP30_HUMAN",-0.310367499999999
-0.221295,8.72434,-3.85486969198775,0.00593498396425973,0.0149892170483676,-4.04134862736452,"CO6_HUMAN",27,4.06202978157218,0.00392580150594825,0.0104628480968023,0.221295,"Non-significant",1.98035007987032,"C6","Complement component C6","CO6_HUMAN",-0.221295
1.72885,6.6415125,3.94705320616162,0.00525876327755375,0.013608377951195,-3.9100117058945,"PXDC2_HUMAN",6,-4.06121621109708,0.00393011831425104,0.0104709489568508,-1.72885,"Up in BD",1.98001395747605,"PLXDC2","Plexin domain-containing protein 2","PXDC2_HUMAN",1.72885
0.101275000000001,11.1647125,3.59345170823338,0.00842131912579202,0.0200691785445474,-4.41966611583374,"NUP54_HUMAN",28,-4.0573783282744,0.0039505514521556,0.0105219690723754,-0.101275000000001,"Non-significant",1.9779029790753,"NUP54","Nucleoporin p54","NUP54_HUMAN",0.101275000000001
0.546107500000001,7.34088375,3.92389707451668,0.00542036524489001,0.0139298289271499,-3.94289790393196,"EVI5L_HUMAN",18,-4.05652202261429,0.00395512613147653,0.0105307320642561,-0.546107500000001,"Up in BD",1.97754143694217,"EVI5L","EVI5-like protein","EVI5L_HUMAN",0.546107500000001
-0.25554,9.2949725,-4.3851485267785,0.00301140848773361,0.00859892956546156,-3.30161720785018,"AKTIP_HUMAN",9,4.05266747121409,0.00397578949055704,0.0105823124167489,0.25554,"Non-significant",1.97541942113818,"AKTIP","AKT-interacting protein","AKTIP_HUMAN",-0.25554
-2.0603575,7.04677125,-3.96029526339783,0.00516871082881403,0.0134134508941492,-3.89123740604892,"PDZ1I_HUMAN",3,4.05210412157287,0.00397881923853932,0.010586939343572,2.0603575,"Up in BM2",1.97522957514436,"PDZK1IP1","PDZK1-interacting protein 1","PDZ1I_HUMAN",-2.0603575
0.356787500000003,9.42122875,4.3491774273771,0.00314904731424299,0.00890203099384966,-3.35056329161268,"KALRN_HUMAN",7,-4.05148783872453,0.00398213652490278,0.0105923281087453,-0.356787500000003,"Non-significant",1.97500857495776,"KALRN","Kalirin","KALRN_HUMAN",0.356787500000003
-0.154125000000001,12.0262625,-4.32117612658488,0.0032609659377431,0.00915213925286475,-3.38879136002861,"SFXN5_HUMAN",13,4.05024545302537,0.00398883304730476,0.0106066990988662,0.154125000000001,"Non-significant",1.97441975146092,"SFXN5","Sideroflexin-5","SFXN5_HUMAN",-0.154125000000001
0.129424999999999,11.8680625,3.77034019683503,0.00663860565352282,0.0164769267779534,-4.16274833535746,"HGS_HUMAN",24,-4.04954581485024,0.00399260948913444,0.010613298505812,-0.129424999999999,"Non-significant",1.97414962078831,"HGS","Hepatocyte growth factor-regulated tyrosine kinase substrate","HGS_HUMAN",0.129424999999999
0.0962250000000004,14.3957875,3.51888670442928,0.0093222054060109,0.0217979007183335,-4.52907480699752,"UBP14_HUMAN",30,-4.04792918537671,0.00400135037017336,0.0106330860080004,-0.0962250000000004,"Non-significant",1.97334067322454,"USP14","Ubiquitin carboxyl-terminal hydrolase 14","UBP14_HUMAN",0.0962250000000004
0.192025000000001,12.2932125,4.09025359869326,0.00436886969292112,0.0116702488571415,-3.70823627968356,"EFHD2_HUMAN",14,-4.04687786349211,0.00400704581212524,0.0106406953237045,-0.192025000000001,"Non-significant",1.97302999183595,"EFHD2","EF-hand domain-containing protein D2","EFHD2_HUMAN",0.192025000000001
-0.145600000000002,13.038775,-3.73310572890193,0.00697679493636275,0.0171592439289121,-4.21651075101508,"KLKB1_HUMAN",29,4.0468319929433,0.00400729451110385,0.0106406953237045,0.145600000000002,"Non-significant",1.97302999183595,"KLKB1","Plasma kallikrein","KLKB1_HUMAN",-0.145600000000002
0.0940250000000002,11.2051875,4.02298049193336,0.00476460691687086,0.0125555279667333,-3.80268204299861,"ARP10_HUMAN",18,-4.04668202290705,0.00400810772866549,0.0106406953237045,-0.0940250000000002,"Non-significant",1.97302999183595,"ACTR10","Actin-related protein 10","ARP10_HUMAN",0.0940250000000002
-0.137675000000003,14.1489625,-3.91816908287937,0.00546116765453598,0.0140258936190119,-3.95104370490554,"MARC2_HUMAN",19,4.04617078572502,0.00401088127007371,0.0106420521594338,0.137675000000003,"Non-significant",1.97297461681716,"MTARC2","Mitochondrial amidoxime reducing component 2","MARC2_HUMAN",-0.137675000000003
0.6025875,9.53687375,4.31420336202946,0.00328950842164917,0.00921640708157138,-3.3983279454314,"TSN4_HUMAN",4,-4.04610928266539,0.00401121507351189,0.0106420521594338,-0.6025875,"Up in BD",1.97297461681716,"TSPAN4","Tetraspanin-4","TSN4_HUMAN",0.6025875
-0.476222499999999,7.70845875,-3.95301950983475,0.00521797995840163,0.0135199114092846,-3.90154992267603,"I13R1_HUMAN",12,4.03861513727286,0.00405211459488696,0.010747083613356,0.476222499999999,"Non-significant",1.96870937225654,"IL13RA1","Interleukin-13 receptor subunit alpha-1","I13R1_HUMAN",-0.476222499999999
0.294555000000001,8.8610325,3.8469769802653,0.00599712718141623,0.0151252275385112,-4.05264520796134,"PLCB3_HUMAN",34,-4.03803039871672,0.004055324722845,0.0107521190420062,-0.294555000000001,"Non-significant",1.9685059359755,"PLCB3","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3","PLCB3_HUMAN",0.294555000000001
0.253825000000003,12.6132125,7.1794000584993,0.000158634698464001,0.000826230786536138,-0.0349085466442567,"B2CL1_HUMAN",5,-4.03736849338318,0.00405896180121341,0.0107582828471864,-0.253825000000003,"Non-significant",1.96825704182054,"BCL2L1","Bcl-2-like protein 1","B2CL1_HUMAN",0.253825000000003
0.430532500000002,8.37269625,4.29738210126815,0.00335949790058744,0.00938050537773019,-3.42136240749474,"SOSSC_HUMAN",6,-4.03682557016355,0.00406194772062626,0.0107627173282786,-0.430532500000002,"Non-significant",1.96807806587332,"INIP","SOSS complex subunit C","SOSSC_HUMAN",0.430532500000002
0.111625000000002,11.5299375,3.90911746141966,0.00552632776813224,0.0141356739604206,-3.96392487219866,"ERG1_HUMAN",19,-4.03286995153995,0.00408377424206974,0.0108170537113046,-0.111625000000002,"Non-significant",1.96589101382889,"SQLE","Squalene monooxygenase","ERG1_HUMAN",0.111625000000002
-0.232949999999999,10.3268,-4.19776669956554,0.00380888629190036,0.0104049482909027,-3.55858572230723,"RM17_HUMAN",11,4.0325484672803,0.00408555370475896,0.0108182717285575,0.232949999999999,"Non-significant",1.96584211434052,"MRPL17","Large ribosomal subunit protein bL17m","RM17_HUMAN",-0.232949999999999
0.225922499999999,9.70802625,4.51301956820952,0.00257304564825212,0.00756322274090029,-3.12910822401146,"S35E1_HUMAN",9,-4.02877055010434,0.00410652791593275,0.0108702989521526,-0.225922499999999,"Non-significant",1.96375851189486,"SLC35E1","Solute carrier family 35 member E1","S35E1_HUMAN",0.225922499999999
0.168125,11.3897125,3.77519003986158,0.00659587962192568,0.0164006736853342,-4.15575849875301,"ABCBA_HUMAN",27,-4.02801941285237,0.00411071192172103,0.0108778619542508,-0.168125,"Non-significant",1.96345645690966,"ABCB10","ATP-binding cassette sub-family B member 10, mitochondrial","ABCBA_HUMAN",0.168125
0.171175,9.82472,3.78678982125459,0.00649489203241112,0.0162134972234185,-4.13905235495152,"I2BP2_HUMAN",26,-4.02623061219943,0.00412069450426197,0.0109004715902284,-0.171175,"Non-significant",1.96255471264621,"IRF2BP2","Interferon regulatory factor 2-binding protein 2","I2BP2_HUMAN",0.171175
0.4337175,9.14900875,4.46340074312081,0.00273422498280873,0.00791775924022112,-3.19577233723348,"F241A_HUMAN",5,-4.02601216992468,0.00412191533663186,0.0109004715902284,-0.4337175,"Non-significant",1.96255471264621,"FAM241A","Uncharacterized protein FAM241A","F241A_HUMAN",0.4337175
0.0670249999999992,11.4113375,3.04557096197335,0.0180907076362811,0.0377565227093259,-5.2365263404631,"CCD22_HUMAN",39,-4.02514550504414,0.00412676281379999,0.0109097715406425,-0.0670249999999992,"Non-significant",1.96218434379087,"CCDC22","Coiled-coil domain-containing protein 22","CCD22_HUMAN",0.0670249999999992
-0.265050000000002,10.319525,-6.49792940771043,0.000298339854723628,0.00133942504327727,-0.741078401088362,"ARCH_HUMAN",5,4.02371424809439,0.00413478168645352,0.0109274468941154,0.265050000000002,"Non-significant",1.96148129544446,"ZBTB8OS","Protein archease","ARCH_HUMAN",-0.265050000000002
-0.21427,7.33619,-3.76032421437999,0.00672779640458286,0.0166529211729379,-4.17719323714534,"NCOR1_HUMAN",47,4.02306795017153,0.00413840820110266,0.0109335064236673,0.21427,"Non-significant",1.96124053555842,"NCOR1","Nuclear receptor corepressor 1","NCOR1_HUMAN",-0.21427
0.4615525,7.62768625,3.87558378106245,0.00577519231113434,0.0146760776710103,-4.01173965155759,"RSF1_HUMAN",24,-4.02190398506,0.00414494812531288,0.010947256678903,-0.4615525,"Non-significant",1.9606946989501,"RSF1","Remodeling and spacing factor 1","RSF1_HUMAN",0.4615525
0.4137425,7.50050125,4.04341126054893,0.00464044042760693,0.0122638074227987,-3.77393392221963,"TFE3_HUMAN",9,-4.02153800313619,0.00414700675965313,0.0109491663174352,-0.4137425,"Non-significant",1.96061894726415,"TFE3","Transcription factor E3","TFE3_HUMAN",0.4137425
0.257875,10.4879125,5.41398469620235,0.000907765716038422,0.00325968608851642,-1.97938636205605,"SRP19_HUMAN",6,-4.01864347599811,0.00416332732672872,0.0109887177799491,-0.257875,"Non-significant",1.95905298033175,"SRP19","Signal recognition particle 19 kDa protein","SRP19_HUMAN",0.257875
0.164474999999999,12.6103625,4.34818450154949,0.00315294316418181,0.00890997175455447,-3.35191696592059,"EIF3K_HUMAN",12,-4.00851237003374,0.00422099938368239,0.0111373520912225,-0.164474999999999,"Non-significant",1.95321805053239,"EIF3K","Eukaryotic translation initiation factor 3 subunit K","EIF3K_HUMAN",0.164474999999999
0.3360975,7.45054875,3.86364149816849,0.00586673834206009,0.0148534653885759,-4.02880329478541,"E2AK3_HUMAN",21,-4.00760534033645,0.00422620463916708,0.0111436112543371,-0.3360975,"Non-significant",1.9529740467134,"EIF2AK3","Eukaryotic translation initiation factor 2-alpha kinase 3","E2AK3_HUMAN",0.3360975
0.367434999999999,8.32012,3.93453868505072,0.00534543867782618,0.0137934863962288,-3.92777593318691,"CCD97_HUMAN",13,-4.00748552858178,0.00422689273213979,0.0111436112543371,-0.367434999999999,"Non-significant",1.9529740467134,"CCDC97","Coiled-coil domain-containing protein 97","CCD97_HUMAN",0.367434999999999
2.14248,6.246385,3.88319214870074,0.00571767862906542,0.0145705717752808,-4.00087817980711,"STX11_HUMAN",7,-4.00738859876317,0.00422744949999859,0.0111436112543371,-2.14248,"Up in BD",1.9529740467134,"STX11","Syntaxin-11","STX11_HUMAN",2.14248
0.125399999999999,13.103925,3.65646571329217,0.00773306333179695,0.0187007826531184,-4.32770895311133,"STT3B_HUMAN",28,-4.00622067630471,0.00423416431214435,0.0111577238929474,-0.125399999999999,"Non-significant",1.95242438976675,"STT3B","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B","STT3B_HUMAN",0.125399999999999
-0.399012499999998,8.53975125,-4.19204812893788,0.00383660956854987,0.010442405459154,-3.56650528538226,"ASB9_HUMAN",7,4.00381726850725,0.00424801864543895,0.0111906352362817,0.399012499999998,"Non-significant",1.9511452600506,"ASB9","Ankyrin repeat and SOCS box protein 9","ASB9_HUMAN",-0.399012499999998
0.165775,12.4675875,4.52394398674779,0.0025389795346128,0.00748455743428829,-3.11447808984633,"GHC1_HUMAN",11,-4.00341602462812,0.00425033636174556,0.0111931440711822,-0.165775,"Non-significant",1.95104790623533,"SLC25A22","Mitochondrial glutamate carrier 1","GHC1_HUMAN",0.165775
0.9305575,6.77883375,4.01863702214812,0.00479146797933923,0.0125905677151446,-3.80880101600881,"ATF3_HUMAN",4,-4.00280944987042,0.00425384272935021,0.0111961120497032,-0.9305575,"Up in BD",1.9509327638032,"ATF3","Cyclic AMP-dependent transcription factor ATF-3","ATF3_HUMAN",0.9305575
-0.0893749999999986,12.2005625,-3.20380617689883,0.0144465237302063,0.0315820270773951,-4.99782620667671,"MYO6_HUMAN",71,4.00274857281224,0.00425419480785869,0.0111961120497032,0.0893749999999986,"Non-significant",1.9509327638032,"MYO6","Unconventional myosin-VI","MYO6_HUMAN",-0.0893749999999986
-0.106025000000006,16.8591125,-3.50740685367414,0.0094698892489945,0.0221053963733647,-4.54597479764381,"AOFB_HUMAN",33,3.99920707212239,0.00427473110470366,0.0112465486509501,0.106025000000006,"Non-significant",1.94898073371404,"MAOB","Amine oxidase [flavin-containing] B","AOFB_HUMAN",-0.106025000000006
0.0813499999999969,16.479725,3.38047989830591,0.0112812741422597,0.0256543371479182,-4.73377450694669,"ALDOA_HUMAN",29,-3.99608163016026,0.00429294370698268,0.0112908413570241,-0.0813499999999969,"Non-significant",1.94727369464736,"ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN",0.0813499999999969
-0.164075,11.3026625,-3.92809522057895,0.00539067096347912,0.0138709104075963,-3.93693045422694,"MTNA_HUMAN",17,3.99181899704246,0.00431791812721534,0.0113528841587272,0.164075,"Non-significant",1.94489379352806,"MRI1","Methylthioribose-1-phosphate isomerase","MTNA_HUMAN",-0.164075
0.334899999999999,13.483125,4.55708868198032,0.0024386205068175,0.00724078627848239,-3.07019434447463,"TM109_HUMAN",6,-3.99043024566481,0.00432608854766769,0.0113707194337223,-0.334899999999999,"Non-significant",1.94421205631393,"TMEM109","Voltage-gated monoatomic cation channel TMEM109","TM109_HUMAN",0.334899999999999
0.141520000000003,10.03289,4.01187638571477,0.0048336062044584,0.012680289172528,-3.81833030134009,"MSTO1_HUMAN",16,-3.98972733259098,0.004330230345899,0.011377957812718,-0.141520000000003,"Non-significant",1.94393568084578,"MSTO1","Protein misato homolog 1","MSTO1_HUMAN",0.141520000000003
-0.4996925,8.22153375,-4.25087885677571,0.00356161735559534,0.00986423617607114,-3.48524924990737,"T126B_HUMAN",5,3.98886066664135,0.00433534292419424,0.0113877415227633,0.4996925,"Non-significant",1.94356239896375,"TMEM126B","Complex I assembly factor TMEM126B, mitochondrial","T126B_HUMAN",-0.4996925
0.188925000000001,11.7817125,3.77873943863161,0.00656479907882362,0.0163432198142108,-4.15064480711612,"GLUCM_HUMAN",25,-3.98804041750681,0.00434018768578226,0.0113968157104558,-0.188925000000001,"Non-significant",1.94321647432623,"DGLUCY","D-glutamate cyclase, mitochondrial","GLUCM_HUMAN",0.188925000000001
-0.17295,11.113175,-4.43437390157616,0.00283363383346455,0.00816237883581953,-3.2349329677271,"RM24_HUMAN",11,3.98741853660299,0.00434386469009375,0.0114028186773579,0.17295,"Non-significant",1.94298778158349,"MRPL24","Large ribosomal subunit protein uL24m","RM24_HUMAN",-0.17295
0.810460000000001,5.70019,3.8795937687553,0.00574480181949003,0.0146124372684391,-4.00601417510222,"SDHL_HUMAN",10,-3.98449597082911,0.00436119007902964,0.0114446338885675,-0.810460000000001,"Up in BD",1.94139809575641,"SDS","L-serine dehydratase/L-threonine deaminase","SDHL_HUMAN",0.810460000000001
0.0896750000000033,15.8205875,3.39379081249102,0.0110749213714576,0.025269626331047,-4.7140009541596,"APMAP_HUMAN",32,-3.98366396443024,0.00436613596100999,0.0114539464346752,-0.0896750000000033,"Non-significant",1.94104485223189,"APMAP","Adipocyte plasma membrane-associated protein","APMAP_HUMAN",0.0896750000000033
0.350385000000004,8.0798925,3.82588017530775,0.00616672633844687,0.0154838660099808,-4.08287983108687,"TELO2_HUMAN",25,-3.981587390378,0.00437850663614985,0.011482724697107,-0.350385000000004,"Non-significant",1.93995504743332,"TELO2","Telomere length regulation protein TEL2 homolog","TELO2_HUMAN",0.350385000000004
0.212300000000001,10.601975,4.1029692289002,0.00429817716784319,0.0115078527314296,-3.69045399297194,"ALG1_HUMAN",12,-3.9781242838157,0.00439922146590831,0.0115333602742297,-0.212300000000001,"Non-significant",1.9380441414527,"ALG1","Chitobiosyldiphosphodolichol beta-mannosyltransferase","ALG1_HUMAN",0.212300000000001
0.169624999999996,10.2717375,3.77554525070869,0.00659276202597128,0.0163978953546458,-4.15524666761744,"IDUA_HUMAN",23,-3.97694834331907,0.00440627947683405,0.0115481710841066,-0.169624999999996,"Non-significant",1.93748679074793,"IDUA","Alpha-L-iduronidase","IDUA_HUMAN",0.169624999999996
0.694717500000001,7.22543125,3.9122295592521,0.00550382979783926,0.0141177711773111,-3.95949489570755,"ELL_HUMAN",8,-3.97523455291958,0.00441658756209165,0.0115714876427061,-0.694717500000001,"Up in BD",1.93661080410041,"ELL","RNA polymerase II elongation factor ELL","ELL_HUMAN",0.694717500000001
0.403565,8.56297,3.86761692430392,0.00583609009973679,0.0147987215087047,-4.02312097660466,"SRPK2_HUMAN",15,-3.97443995781939,0.00442137571037715,0.0115803316529303,-0.403565,"Non-significant",1.93627900252784,"SRPK2","SRSF protein kinase 2","SRPK2_HUMAN",0.403565
0.238199999999997,11.138225,4.2122800151016,0.0037395049633198,0.0102564274637992,-3.538506879907,"PHOCN_HUMAN",10,-3.97376926387555,0.00442542160281647,0.0115872265410059,-0.238199999999997,"Non-significant",1.93602050209306,"MOB4","MOB-like protein phocein","PHOCN_HUMAN",0.238199999999997
-0.125574999999998,10.7078875,-3.80772793245367,0.00631682248681608,0.0158219708973169,-4.10894022358573,"TMLH_HUMAN",20,3.97311943114108,0.00442934546317346,0.0115937976076296,0.125574999999998,"Non-significant",1.93577428535707,"TMLHE","Trimethyllysine dioxygenase, mitochondrial","TMLH_HUMAN",-0.125574999999998
0.125900000000001,13.786175,3.69607983660497,0.00733165899672211,0.0178830527983124,-4.27014261567832,"PGAM5_HUMAN",24,-3.97218632632625,0.00443498636202259,0.0116048573877629,-0.125900000000001,"Non-significant",1.93536019222557,"PGAM5","Serine/threonine-protein phosphatase PGAM5, mitochondrial","PGAM5_HUMAN",0.125900000000001
-0.0506250000000001,12.4387625,-2.43658778297975,0.0440746042915724,0.0792895494226614,-6.164002588717,"EEA1_HUMAN",90,3.96670894251852,0.00446825548883298,0.0116820021173206,0.0506250000000001,"Non-significant",1.93248271938202,"EEA1","Early endosome antigen 1","EEA1_HUMAN",-0.0506250000000001
0.2739875,9.82347875,4.36157235676682,0.00310085603016252,0.00879917540161728,-3.3336767762823,"PLPP3_HUMAN",8,-3.96664819711635,0.00446862595720474,0.0116820021173206,-0.2739875,"Non-significant",1.93248271938202,"PLPP3","Phospholipid phosphatase 3","PLPP3_HUMAN",0.2739875
0.667235000000002,6.65032,3.90947883710919,0.00552371018911053,0.0141333883053459,-3.96341039950353,"SCRN1_HUMAN",8,-3.96662893631533,0.00446874343009482,0.0116820021173206,-0.667235000000002,"Up in BD",1.93248271938202,"SCRN1","Secernin-1","SCRN1_HUMAN",0.667235000000002
0.1953725,9.76681125,3.90992263433111,0.0055204974438049,0.0141333883053459,-3.96277861085636,"STX16_HUMAN",16,-3.96478286871336,0.00448001819674013,0.0117077428042319,-0.1953725,"Non-significant",1.93152682671738,"STX16","Syntaxin-16","STX16_HUMAN",0.1953725
0.0984250000000024,10.8963875,3.72496261417576,0.00705321493698183,0.0173009554284783,-4.22829151650449,"STAM2_HUMAN",21,-3.96378427794845,0.00448612982863717,0.0117199784369559,-0.0984250000000024,"Non-significant",1.93107318735544,"STAM2","Signal transducing adapter molecule 2","STAM2_HUMAN",0.0984250000000024
0.229075000000002,15.7477375,3.79193903790529,0.00645060118274758,0.0161078368858254,-4.13164184848719,"NB5R3_HUMAN",23,-3.96205439067653,0.0044967384820231,0.0117439509638819,-0.229075000000002,"Non-significant",1.93018577079312,"CYB5R3","NADH-cytochrome b5 reductase 3","NB5R3_HUMAN",0.229075000000002
-0.231974999999998,10.8675375,-3.93525921897322,0.00534040633824513,0.0137848397861881,-3.9267525797376,"TIDC1_HUMAN",14,3.95590783600687,0.00453465213106602,0.0118391968695794,0.231974999999998,"Non-significant",1.92667775765872,"TIMMDC1","Complex I assembly factor TIMMDC1, mitochondrial","TIDC1_HUMAN",-0.231974999999998
1.48289,7.274925,3.84282899449701,0.00603006916770743,0.0152012629264654,-4.05858531233509,"ECM1_HUMAN",7,-3.95513918126058,0.00453941761172873,0.0118478655144706,-1.48289,"Up in BD",1.92635988415049,"ECM1","Extracellular matrix protein 1","ECM1_HUMAN",1.48289
0.246244999999998,9.0861175,3.78391295259946,0.00651978078741605,0.0162607736219157,-4.14319406928331,"TRM5_HUMAN",24,-3.954839305569,0.00454127823593146,0.0118489493883406,-0.246244999999998,"Non-significant",1.92632015556729,"TRMT5","tRNA (guanine(37)-N1)-methyltransferase","TRM5_HUMAN",0.246244999999998
0.169775000000003,14.8048875,3.65001887561859,0.00780060606992487,0.0188375593853467,-4.33709526453479,"TCPD_HUMAN",39,-3.95158765463424,0.00456150650297137,0.011896165935047,-0.169775000000003,"Non-significant",1.92459298663702,"CCT4","T-complex protein 1 subunit delta","TCPD_HUMAN",0.169775000000003
0.167825000000001,11.3210375,5.12892492257731,0.0012468336827241,0.00422203326351599,-2.33080540765648,"SRSF5_HUMAN",9,-3.95146412896826,0.0045622768601839,0.011896165935047,-0.167825000000001,"Non-significant",1.92459298663702,"SRSF5","Serine/arginine-rich splicing factor 5","SRSF5_HUMAN",0.167825000000001
0.246575,19.0262375,3.717710531339,0.00712203596231982,0.0174339954670343,-4.23879011903086,"K2C8_HUMAN",55,-3.9490838079977,0.00457714896587757,0.0119311501501635,-0.246575,"Non-significant",1.92331768878626,"KRT8","Keratin, type II cytoskeletal 8","K2C8_HUMAN",0.246575
0.314527500000001,9.04656875,4.07695654486192,0.00444415395879057,0.0118327944638406,-3.72685533643534,"GPX7_HUMAN",9,-3.94285157335918,0.0046163358381413,0.0120294727276168,-0.314527500000001,"Non-significant",1.9197534081136,"GPX7","Glutathione peroxidase 7","GPX7_HUMAN",0.314527500000001
0.134500000000001,11.248725,3.85881889928052,0.00590415260986063,0.0149297480245643,-4.03569928323407,"RT4I1_HUMAN",18,-3.9414543560947,0.00462517077947805,0.0120486654115542,-0.134500000000001,"Non-significant",1.91906105570296,"RTN4IP1","Reticulon-4-interacting protein 1, mitochondrial","RT4I1_HUMAN",0.134500000000001
-0.482937500000002,9.94373125,-4.00905092248176,0.0048513364432946,0.0127105324902938,-3.82231468868641,"GATC_HUMAN",7,3.94001990383848,0.00463426013922501,0.0120685084565968,0.482937500000002,"Non-significant",1.91834640091315,"GATC","Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial","GATC_HUMAN",-0.482937500000002
-1.9086825,6.37319125,-3.87655907979141,0.00576778477780485,0.0146617983281998,-4.01034692318176,"F168A_HUMAN",2,3.93934002352845,0.00463857490517221,0.0120751430911872,1.9086825,"Up in BM2",1.91810771412968,"FAM168A","Protein FAM168A","F168A_HUMAN",-1.9086825
0.206225,12.7724875,3.7327094951112,0.00698049262050769,0.0171592439289121,-4.21708379808911,"FLOT2_HUMAN",27,-3.93915440053981,0.00463975368836784,0.0120751430911872,-0.206225,"Non-significant",1.91810771412968,"FLOT2","Flotillin-2","FLOT2_HUMAN",0.206225
0.415375000000001,10.8866375,3.80486435832674,0.00634086035113667,0.0158724803537766,-4.11305517859265,"RBM45_HUMAN",19,-3.93590024747551,0.00466047146868397,0.0121252126627328,-0.415375000000001,"Non-significant",1.91631063561713,"RBM45","RNA-binding protein 45","RBM45_HUMAN",0.415375000000001
-0.150650000000002,10.77895,-3.67440728627573,0.00754839595097727,0.0183136282942029,-4.30161312415696,"PTCD3_HUMAN",26,3.93054627918932,0.00469477523985198,0.0122105861092343,0.150650000000002,"Non-significant",1.9132634893805,"PTCD3","Small ribosomal subunit protein mS39","PTCD3_HUMAN",-0.150650000000002
0.390437499999999,9.32082125,3.8660670750861,0.00584801781501331,0.0148197990873197,-4.02533602603205,"CCNK_HUMAN",12,-3.92909833078088,0.00470409918488508,0.0122309562694855,-0.390437499999999,"Non-significant",1.91253958660024,"CCNK","Cyclin-K","CCNK_HUMAN",0.390437499999999
0.424605,6.9491425,3.89969267795382,0.00559507333280498,0.0142981331615758,-3.97734853210055,"TADA1_HUMAN",10,-3.92874353464439,0.00470638690945464,0.01223302469363,-0.424605,"Non-significant",1.91246614759653,"TADA1","Transcriptional adapter 1","TADA1_HUMAN",0.424605
0.439170000000002,7.018805,3.89136018996834,0.00565662599771935,0.0144329349297551,-3.98922615091739,"TT39B_HUMAN",10,-3.92740689191513,0.00471501635549983,0.012247989878375,-0.439170000000002,"Non-significant",1.91193518120657,"TTC39B","Tetratricopeptide repeat protein 39B","TT39B_HUMAN",0.439170000000002
-0.127499999999996,10.256325,-3.70572043835444,0.00723741888899106,0.0176742210461569,-4.25616200146529,"PPM1F_HUMAN",22,3.92738892328607,0.00471513247818389,0.012247989878375,0.127499999999996,"Non-significant",1.91193518120657,"PPM1F","Protein phosphatase 1F","PPM1F_HUMAN",-0.127499999999996
-0.137835000000001,9.01589,-3.62431906653664,0.00807626126813294,0.0194048035979349,-4.37456233600088,"KIF3A_HUMAN",28,3.92672441467773,0.00471942904658844,0.0122552674450212,0.137835000000001,"Non-significant",1.91167720675955,"KIF3A","Kinesin-like protein KIF3A","KIF3A_HUMAN",-0.137835000000001
0.241880000000002,8.894745,3.73956547012951,0.00691681025863551,0.01705789536003,-4.20717119923056,"EMAL3_HUMAN",27,-3.92503916964958,0.00473034441153207,0.0122797224464027,-0.241880000000002,"Non-significant",1.91081144926635,"EML3","Echinoderm microtubule-associated protein-like 3","EMAL3_HUMAN",0.241880000000002
-0.192474999999998,10.4951625,-3.9502207541449,0.00523706814666605,0.0135565155245874,-3.90551870287222,"SUCHY_HUMAN",14,3.92036535328345,0.00476075945995623,0.0123512438608561,0.192474999999998,"Non-significant",1.90828930356189,"SUGCT","Succinate--hydroxymethylglutarate CoA-transferase","SUCHY_HUMAN",-0.192474999999998
0.103249999999999,17.88855,3.50055263891854,0.00955926482472864,0.0222823011183183,-4.55607213664031,"ATPB_HUMAN",28,-3.92006477857025,0.0047627226631688,0.0123512438608561,-0.103249999999999,"Non-significant",1.90828930356189,"ATP5F1B","ATP synthase subunit beta, mitochondrial","ATPB_HUMAN",0.103249999999999
-0.364637500000001,9.95118125,-3.86705350281706,0.00584042315984751,0.0148051295808379,-4.02392618426164,"FHL1_HUMAN",12,3.91998280991146,0.00476325819273939,0.0123512438608561,0.364637500000001,"Non-significant",1.90828930356189,"FHL1","Four and a half LIM domains protein 1","FHL1_HUMAN",-0.364637500000001
