"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_BM2","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.188374999999997,10.5639625,2.50620464829086,0.039537700334584,0.0854957816491284,-5.36530760582193,"NU3M_HUMAN",1,2.52548695414362,0.03949253690582,0.0871942572547781,0.188374999999997,"Non-significant",1.05951211741479,"MT-ND3","NADH-ubiquinone oxidoreductase chain 3","NU3M_HUMAN"
0.0376174999999979,9.63130125,1.66271216564929,0.138892713773757,0.230954496077613,-6.60379418978094,"DICER_HUMAN",73,2.52264985458027,0.0396566347269821,0.0875205458571961,0.0376174999999979,"Non-significant",1.05788998234944,"DICER1","Endoribonuclease Dicer","DICER_HUMAN"
-0.305814999999997,8.8246075,-2.80168572038217,0.0255614724751339,0.0602371376141421,-4.91424686369515,"NACC1_HUMAN",13,-2.52255769693108,0.0396619769237795,0.0875205458571961,-0.305814999999997,"Non-significant",1.05788998234944,"NACC1","Nucleus accumbens-associated protein 1","NACC1_HUMAN"
0.0493999999999986,16.122075,1.97288806785408,0.0877410467244304,0.16103789297765,-6.16455771040226,"AIFM1_HUMAN",33,2.5214037054759,0.0397289345086489,0.0876443716248388,0.0493999999999986,"Non-significant",1.05727596834098,"AIFM1","Apoptosis-inducing factor 1, mitochondrial","AIFM1_HUMAN"
-0.335432499999999,6.64845625,-2.54025199226513,0.0375871170001167,0.0822014790887293,-5.31340282537186,"AKA10_HUMAN",20,-2.52113883442304,0.0397443194874857,0.0876543886541193,-0.335432499999999,"Non-significant",1.0572263348976,"AKAP10","A-kinase anchor protein 10, mitochondrial","AKA10_HUMAN"
0.051300000000003,11.246375,1.95384598919685,0.090270001084671,0.164855946400225,-6.19227168262699,"EIF1_HUMAN",3,2.51799857249012,0.0399271906620655,0.0880336830664146,0.051300000000003,"Non-significant",1.05535112817939,"EIF1","Eukaryotic translation initiation factor 1","EIF1_HUMAN"
0.140682500000004,8.26082875,2.45782759305705,0.0424896154989808,0.0904387357152301,-5.43897190326893,"GRB10_HUMAN",19,2.51685458742311,0.0399940256970859,0.08815699746647,0.140682500000004,"Non-significant",1.05474320984834,"GRB10","Growth factor receptor-bound protein 10","GRB10_HUMAN"
-0.224777500000002,9.73485625,-2.52105541937114,0.0386744030831944,0.0840788596346047,-5.34267314864109,"G45IP_HUMAN",10,-2.51425200983493,0.0401465068516716,0.0884503070739975,-0.224777500000002,"Non-significant",1.05330065500625,"GADD45GIP1","Large ribosomal subunit protein mL64","G45IP_HUMAN"
0.20682,8.84155,2.5800120416188,0.0354341152806767,0.0782551786376256,-5.25274101073649,"ORML3_HUMAN",2,2.51418929884821,0.0401501883933641,0.0884503070739975,0.20682,"Non-significant",1.05330065500625,"ORMDL3","ORM1-like protein 3","ORML3_HUMAN"
-0.244140000000002,8.2839075,-2.53245593224969,0.0380248392019444,0.0829343700133072,-5.32529158557531,"MTMRE_HUMAN",15,-2.51402357377067,0.0401599192084091,0.0884503070739975,-0.244140000000002,"Non-significant",1.05330065500625,"MTMR14","Phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR14","MTMRE_HUMAN"
-0.112635000000003,9.11964,-2.37384104174621,0.0481608954607511,0.0997653813452719,-5.56653690917849,"P4HTM_HUMAN",15,-2.51148081088011,0.0403095273160707,0.0887556277024787,-0.112635000000003,"Non-significant",1.0518041002149,"P4HTM","Transmembrane prolyl 4-hydroxylase","P4HTM_HUMAN"
0.0379500000000004,12.4595,1.72795781704184,0.126202371760456,0.214736705136474,-6.51383960103254,"FARP1_HUMAN",52,2.51109596666517,0.0403322204146743,0.0887814100250034,0.0379500000000004,"Non-significant",1.05167796179752,"FARP1","FERM, ARHGEF and pleckstrin domain-containing protein 1","FARP1_HUMAN"
-0.163657499999999,10.08649625,-2.46117482108384,0.0422782801425495,0.0900963191121085,-5.433878810504,"ENPP7_HUMAN",10,-2.51053814671526,0.0403651367848152,0.0888296761861316,-0.163657499999999,"Non-significant",1.05144192103674,"ENPP7","Ectonucleotide pyrophosphatase/phosphodiesterase family member 7","ENPP7_HUMAN"
-0.423465,8.1834825,-2.57104246728427,0.0359084442425857,0.07912975867307,-5.26642965840361,"PEX10_HUMAN",6,-2.50915123031819,0.0404470975136535,0.0889858163317531,-0.423465,"Non-significant",1.05067921110505,"PEX10","Peroxisome biogenesis factor 10","PEX10_HUMAN"
-0.2413525,9.18527375,-2.53927043469093,0.0376419414973317,0.0822991109339822,-5.31489978506602,"THOC2_HUMAN",37,-2.50882213258327,0.0404665709646066,0.0890044334984803,-0.2413525,"Non-significant",1.05058835969251,"THOC2","THO complex subunit 2","THOC2_HUMAN"
-0.235350000000002,14.327125,-3.17944732805694,0.0148210587827354,0.039111530571613,-4.34094865710163,"C2TA_HUMAN",1,-2.50699473202476,0.0405748785509776,0.0892183741369836,-0.235350000000002,"Non-significant",1.04954569534872,"CIITA","MHC class II transactivator","C2TA_HUMAN"
-0.129449999999995,12.27935,-2.42033740175442,0.0449318117533426,0.0943824933477828,-5.49597221368069,"LIMS1_HUMAN",17,-2.50662952564,0.0405965596923647,0.0892417710071753,-0.129449999999995,"Non-significant",1.0494318197081,"LIMS1","LIM and senescent cell antigen-like-containing domain protein 1","LIMS1_HUMAN"
0.181245000000001,8.563735,2.47076222074493,0.0416788936792123,0.0891952601559633,-5.41928746771075,"CGBP1_HUMAN",8,2.5043655469333,0.0407312319698451,0.0895134714552087,0.181245000000001,"Non-significant",1.04811160000931,"CGGBP1","CGG triplet repeat-binding protein 1","CGBP1_HUMAN"
0.230615,7.6778525,2.65392819928031,0.031763563867764,0.0716161452390934,-5.13987954667575,"ZBED1_HUMAN",12,2.50330838160326,0.0407942750317844,0.0896276501989436,0.230615,"Non-significant",1.04755798948581,"ZBED1","E3 SUMO-protein ligase ZBED1","ZBED1_HUMAN"
-0.0850000000000009,11.1034,-2.26400577742311,0.0567574293780025,0.113878370713622,-5.73249877155773,"FGD4_HUMAN",39,-2.50094696518631,0.0409354597615837,0.08991340251437,-0.0850000000000009,"Non-significant",1.04617556739692,"FGD4","FYVE, RhoGEF and PH domain-containing protein 4","FGD4_HUMAN"
-0.0661999999999985,11.983475,-2.22131204659377,0.0605034187925225,0.120129976443124,-5.79666591604206,"CYBP_HUMAN",16,-2.50030793277171,0.0409737529309719,0.0899730630103357,-0.0661999999999985,"Non-significant",1.04588749430526,"CACYBP","Calcyclin-binding protein","CYBP_HUMAN"
1.554305,6.849235,2.54057480797272,0.0375691042301513,0.0821843219194352,-5.31291049665841,"PPR3E_HUMAN",6,2.49866757614936,0.0410722183897354,0.0901647857806169,1.554305,"Non-significant",1.04496304479965,"PPP1R3E","Protein phosphatase 1 regulatory subunit 3E","PPR3E_HUMAN"
0.282114999999997,8.8110325,2.50776129131988,0.0394462887704036,0.085412363281857,-5.3629355029738,"ARH_HUMAN",11,2.49599978766631,0.0412328789334802,0.0904929026389683,0.282114999999997,"Non-significant",1.0433854811882,"LDLRAP1","Low density lipoprotein receptor adapter protein 1","ARH_HUMAN"
-0.240412500000001,9.21265875,-2.49955918085089,0.0399303992386451,0.0861605491313317,-5.3754332018896,"PLBL1_HUMAN",12,-2.49500249652146,0.0412931044808295,0.0905795797633797,-0.240412500000001,"Non-significant",1.04296969852244,"PLBD1","Phospholipase B-like 1","PLBL1_HUMAN"
-0.136575000000001,10.4928125,-3.14892649581655,0.0154785891033481,0.0403982679116444,-4.38693954003379,"ALG9_HUMAN",12,-2.4949746811187,0.0412947855286471,0.0905795797633797,-0.136575000000001,"Non-significant",1.04296969852244,"ALG9","Alpha-1,2-mannosyltransferase ALG9","ALG9_HUMAN"
-0.0723499999999984,12.80545,-2.73905456288001,0.0280202486904964,0.0646368921704573,-5.00986167461753,"MAVS_HUMAN",22,-2.49438605580592,0.0413303761597286,0.0906330522243858,-0.0723499999999984,"Non-significant",1.0427133941449,"MAVS","Mitochondrial antiviral-signaling protein","MAVS_HUMAN"
0.0790499999999987,11.26975,2.22642435193616,0.0600420676660839,0.119331210461017,-5.78899397113668,"MAP11_HUMAN",25,2.49230831666496,0.041456257618921,0.0908844400145751,0.0790499999999987,"Non-significant",1.04151046434952,"METAP1","Methionine aminopeptidase 1","MAP11_HUMAN"
0.393442499999998,8.13146125,2.61858146462917,0.0334670670369875,0.07476901682144,-5.19386001308321,"R3HD2_HUMAN",9,2.49100526598805,0.0415354056058469,0.0910252939439691,0.393442499999998,"Non-significant",1.04083790994373,"R3HDM2","R3H domain-containing protein 2","R3HD2_HUMAN"
-0.150225000000002,13.7859375,-2.44413935929446,0.0433651681650434,0.0919036849182081,-5.45979323782895,"COPZ1_HUMAN",8,-2.49087988152537,0.0415430297363976,0.0910252939439691,-0.150225000000002,"Non-significant",1.04083790994373,"COPZ1","Coatomer subunit zeta-1","COPZ1_HUMAN"
-0.164132500000001,9.62726375,-3.17586347500662,0.014896705974874,0.0392787201065994,-4.3463452588147,"SHB_HUMAN",15,-2.48657226318564,0.0418058369160371,0.0915763088868096,-0.164132500000001,"Non-significant",1.03821686531145,"SHB","SH2 domain-containing adapter protein B","SHB_HUMAN"
0.148044999999996,8.5645975,2.49637353865354,0.0401200654233067,0.0865005304925549,-5.38028643821299,"ALKB5_HUMAN",16,2.48558468112184,0.0418663302577134,0.091683973848035,0.148044999999996,"Non-significant",1.03770657139248,"ALKBH5","RNA demethylase ALKBH5","ALKB5_HUMAN"
0.0938250000000007,10.3970875,2.45098251154175,0.0429251695299218,0.0911624133763422,-5.44938536120923,"TACC2_HUMAN",99,2.48518793567317,0.0418906578925354,0.0917124018811927,0.0938250000000007,"Non-significant",1.03757193254827,"TACC2","Transforming acidic coiled-coil-containing protein 2","TACC2_HUMAN"
0.130299999999997,13.2932,2.43242446147532,0.0441291435370682,0.0931077700887817,-5.477604247773,"RHOB_HUMAN",8,2.48444691857938,0.0419361345951745,0.0917871042330883,0.130299999999997,"Non-significant",1.03721833136761,"RHOB","Rho-related GTP-binding protein RhoB","RHOB_HUMAN"
-0.126874999999998,10.8242875,-2.40988077205401,0.0456382267056662,0.095593103514356,-5.5118548712522,"COMD5_HUMAN",11,-2.48384259934247,0.0419732597222924,0.0918407734321553,-0.126874999999998,"Non-significant",1.03696446754298,"COMMD5","COMM domain-containing protein 5","COMD5_HUMAN"
-0.523517500000001,7.89179125,-2.62048204970314,0.0333731062839092,0.0745797119416196,-5.19095786830444,"INAR2_HUMAN",4,-2.48363067304782,0.0419862870038449,0.0918407734321553,-0.523517500000001,"Non-significant",1.03696446754298,"IFNAR2","Interferon alpha/beta receptor 2","INAR2_HUMAN"
-0.596295,6.86609,-2.51928713845735,0.038776171546837,0.0842547834981408,-5.34536868919467,"EED_HUMAN",13,-2.48349316638569,0.0419947418786646,0.0918407734321553,-0.596295,"Non-significant",1.03696446754298,"EED","Polycomb protein EED","EED_HUMAN"
-0.123725000000002,10.2336125,-2.53848653475478,0.0376857850303236,0.0823726880476218,-5.31609527672778,"LS14A_HUMAN",13,-2.48282472124966,0.0420358675771706,0.0919058473427834,-0.123725000000002,"Non-significant",1.03665685653643,"LSM14A","Protein LSM14 homolog A","LS14A_HUMAN"
0.121924999999999,14.9321875,2.41726532358897,0.0451381857559591,0.0946356701796597,-5.50063916923568,"FKBP2_HUMAN",8,2.48155885362741,0.0421138630871897,0.0920514752119399,0.121924999999999,"Non-significant",1.03596924712443,"FKBP2","Peptidyl-prolyl cis-trans isomerase FKBP2","FKBP2_HUMAN"
-0.544922500000002,6.30856625,-2.51551089156706,0.0389944256417602,0.0846152865670732,-5.35112473784148,"SUZ12_HUMAN",4,-2.48118801102476,0.042136740510004,0.0920765811144531,-0.544922500000002,"Non-significant",1.0358508148202,"SUZ12","Polycomb protein SUZ12","SUZ12_HUMAN"
0.102974999999997,11.0823625,2.61571189350229,0.033609451270991,0.0750383198224672,-5.19824167502024,"CFAB_HUMAN",28,2.48095536468955,0.0421510990871489,0.0920830632220067,0.102974999999997,"Non-significant",1.03582024195986,"CFB","Complement factor B","CFAB_HUMAN"
-0.85327,6.45432,-2.51777434019504,0.0388634549306632,0.0844217431347891,-5.3476746804058,"HMR1_HUMAN",5,-2.47838349222734,0.0423101674023127,0.0924055885201009,-0.85327,"Non-significant",1.03430176265383,"MR1","Major histocompatibility complex class I-related gene protein","HMR1_HUMAN"
-0.0499499999999973,13.084125,-2.09210283130709,0.0734176254526031,0.139710584015489,-5.98934148032346,"CO4B_HUMAN",83,-2.47787410055203,0.0423417461761091,0.0924495770776579,-0.0499499999999973,"Non-significant",1.03409507123558,"C4B_2","Complement C4-B","CO4B_HUMAN"
-0.200267500000001,9.82644375,-2.4673105285982,0.0418936778682121,0.0894890587232449,-5.42454125257129,"PANX1_HUMAN",11,-2.47552416950519,0.0424877403180304,0.0927432905726815,-0.200267500000001,"Non-significant",1.03271749920789,"PANX1","Pannexin-1","PANX1_HUMAN"
0.114800000000002,11.3615,3.03936694411767,0.0181058088734525,0.0453796133718192,-4.55259139402377,"ASM3A_HUMAN",18,2.47485916488366,0.0425291490933039,0.0928086155834706,0.114800000000002,"Non-significant",1.03241170560571,"SMPDL3A","Cyclic GMP-AMP phosphodiesterase SMPDL3A","ASM3A_HUMAN"
0.0867749999999994,17.1181125,3.74485816134345,0.0067853412651429,0.0212169877934817,-3.50532150931066,"CBR1_HUMAN",21,2.47289170220256,0.0426519033784728,0.0930312067056197,0.0867749999999994,"Non-significant",1.03137134578285,"CBR1","Carbonyl reductase [NADPH] 1","CBR1_HUMAN"
-0.980270000000001,6.8650325,-2.51346333556481,0.0391132948868494,0.0848504462078378,-5.35424554729171,"IRAK2_HUMAN",11,-2.47285543646997,0.0426541694978383,0.0930312067056197,-0.980270000000001,"Non-significant",1.03137134578285,"IRAK2","Interleukin-1 receptor-associated kinase-like 2","IRAK2_HUMAN"
-0.4419675,6.09397625,-2.50736969054763,0.0394692644904299,0.0854342389873193,-5.36353225641358,"HAUS7_HUMAN",6,-2.47233587420312,0.0426866487484692,0.0930673579232678,-0.4419675,"Non-significant",1.03120261503989,"HAUS7","HAUS augmin-like complex subunit 7","HAUS7_HUMAN"
0.48756,6.785625,2.50558991605502,0.0395738594837407,0.0855053478233296,-5.36624434255212,"GMIP_HUMAN",10,2.47207810028555,0.0427027723468756,0.0930673579232678,0.48756,"Non-significant",1.03120261503989,"GMIP","GEM-interacting protein","GMIP_HUMAN"
-0.0856999999999992,10.711275,-2.28721670124672,0.0548198375270381,0.110886486052837,-5.6975258418501,"COA7_HUMAN",15,-2.47203791510175,0.0427052864700483,0.0930673579232678,-0.0856999999999992,"Non-significant",1.03120261503989,"COA7","Cytochrome c oxidase assembly factor 7","COA7_HUMAN"
-0.103125000000002,10.4594875,-2.33027553318218,0.0514005973723392,0.105342552880481,-5.63250029622438,"NC2B_HUMAN",6,-2.47144357033915,0.0427424885206728,0.0931233247203768,-0.103125000000002,"Non-significant",1.03094152708918,"DR1","Protein Dr1","NC2B_HUMAN"
0.287320000000001,7.2742475,2.61559108970258,0.0336154591212611,0.0750383198224672,-5.19842613243204,"CAN15_HUMAN",11,2.46984424374618,0.0428427615616081,0.0933166374838259,0.287320000000001,"Non-significant",1.03004091870522,"CAPN15","Calpain-15","CAN15_HUMAN"
-0.142325000000001,14.0770125,-2.41714923467299,0.0451460032429504,0.0946356701796597,-5.50081551387774,"RS27L_HUMAN",1,-2.46945012633801,0.0428675087262158,0.0933453860544187,-0.142325000000001,"Non-significant",1.02990714381697,"RPS27L","Ribosomal protein eS27-like","RS27L_HUMAN"
0.0875249999999994,13.8390375,2.63951209218088,0.0324472223850184,0.0728164259138651,-5.16189693754808,"MMAB_HUMAN",11,2.46869635243732,0.042914880199776,0.0934233710354941,0.0875249999999994,"Non-significant",1.02954446593178,"MMAB","Corrinoid adenosyltransferase MMAB","MMAB_HUMAN"
-0.190987500000002,9.61323125,-2.56232078809966,0.0363759470022297,0.0798985814182126,-5.27973800930364,"HEAT3_HUMAN",26,-2.46697681627743,0.0430231474821416,0.0936338452068256,-0.190987500000002,"Non-significant",1.02856714132913,"HEATR3","HEAT repeat-containing protein 3","HEAT3_HUMAN"
-0.367612500000002,8.73119625,-2.5320363176391,0.0380485473910594,0.0829636926252855,-5.32593142585948,"TM199_HUMAN",10,-2.46586607582871,0.0430932325249483,0.0937611301478215,-0.367612500000002,"Non-significant",1.02797716653498,"TMEM199","Transmembrane protein 199","TM199_HUMAN"
0.132774999999999,10.1246625,2.4532573887961,0.0427799139436123,0.0909255967410513,-5.44592486807463,"TTPAL_HUMAN",15,2.46534179311831,0.0431263543072437,0.0938079445278394,0.132774999999999,"Non-significant",1.02776037997384,"TTPAL","Alpha-tocopherol transfer protein-like","TTPAL_HUMAN"
-0.244695,10.0404525,-2.46777092799885,0.0418649637513111,0.0894573136840352,-5.42384051903427,"RFT1_HUMAN",5,-2.46445918810168,0.0431821724393129,0.0939040892727916,-0.244695,"Non-significant",1.02731549495499,"RFT1","Man(5)GlcNAc(2)-PP-dolichol translocation protein RFT1","RFT1_HUMAN"
-0.224552499999998,8.59133875,-2.50008354403804,0.0398992681397138,0.0861163643186399,-5.37463430671899,"HERP1_HUMAN",7,-2.46414604897379,0.043201993997422,0.09392192508907,-0.224552499999998,"Non-significant",1.02723301440362,"HERPUD1","Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 protein","HERP1_HUMAN"
0.69905,10.957,2.5163360059965,0.0389466292921265,0.084534265458716,-5.34986708193514,"ATP8_HUMAN",2,2.46368359459187,0.0432312842648703,0.0939603309257723,0.69905,"Non-significant",1.02705546231819,"MT-ATP8","ATP synthase protein 8","ATP8_HUMAN"
-0.801555000000004,9.935315,-2.50823117870064,0.0394187380074128,0.0853755785942973,-5.36221944157979,"S10A9_HUMAN",8,-2.46325153077162,0.0432586681623563,0.0939945738592274,-0.801555000000004,"Non-significant",1.02689721673024,"S100A9","Protein S100-A9","S10A9_HUMAN"
0.386525000000001,15.5321875,2.48913732527351,0.0405543371641822,0.0871810391750225,-5.39130891866255,"ATIF1_HUMAN",8,2.46210258808972,0.0433315741974316,0.0940894038547011,0.386525000000001,"Non-significant",1.0264592831248,"ATP5IF1","ATPase inhibitor, mitochondrial","ATIF1_HUMAN"
0.125050000000002,10.758175,2.4196366616963,0.0449788006500584,0.0944113516154646,-5.49703679906582,"IQEC1_HUMAN",34,2.46209191712404,0.0433322519146245,0.0940894038547011,0.125050000000002,"Non-significant",1.0264592831248,"IQSEC1","IQ motif and SEC7 domain-containing protein 1","IQEC1_HUMAN"
0.0939750000000004,11.0069125,2.28542180162312,0.0549672601446645,0.111047329105054,-5.70023236729416,"MIC25_HUMAN",11,2.46201350031383,0.0433372325313686,0.0940894038547011,0.0939750000000004,"Non-significant",1.0264592831248,"CHCHD6","MICOS complex subunit MIC25","MIC25_HUMAN"
-0.278167500000002,6.89300875,-2.48740175674302,0.0406592102968679,0.0873765135831222,-5.39395224724942,"THADA_HUMAN",22,-2.46089294291214,0.0434084687254944,0.0942187574404327,-0.278167500000002,"Non-significant",1.0258626275476,"THADA","tRNA (32-2'-O)-methyltransferase regulator THADA","THADA_HUMAN"
-0.7053175,7.01952375,-2.5041227504718,0.0396602969268848,0.0856692089951923,-5.36847996370505,"S12A6_HUMAN",8,-2.46029146395591,0.0434467556834308,0.0942765439434017,-0.7053175,"Non-significant",1.0255963465319,"SLC12A6","Solute carrier family 12 member 6","S12A6_HUMAN"
-0.309262499999996,9.78363375,-2.49768482334744,0.0400418826500324,0.0863549993223618,-5.37828878692197,"CHD9_HUMAN",10,-2.45891984373648,0.043534195736623,0.0944409297206451,-0.309262499999996,"Non-significant",1.02483974617444,"CHD9","Chromodomain-helicase-DNA-binding protein 9","CHD9_HUMAN"
-0.1682225,7.21981625,-2.43986499786241,0.0436423373575349,0.0923458148850667,-5.46629281160298,"TF2H4_HUMAN",11,-2.45723926492115,0.0436415785549402,0.09464847852417,-0.1682225,"Non-significant",1.02388636293493,"GTF2H4","General transcription factor IIH subunit 4","TF2H4_HUMAN"
-0.673652499999999,6.58753375,-2.49405551754217,0.0402586564158387,0.086650270646237,-5.38381759552017,"GCNT4_HUMAN",5,-2.45659213398129,0.0436830004611473,0.0947129004097247,-0.673652499999999,"Non-significant",1.02359086370856,"GCNT4","Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 4","GCNT4_HUMAN"
-0.0730250000000012,15.8456875,-2.23778612762934,0.0590293617032576,0.117578691633177,-5.77193191797849,"RPN1_HUMAN",49,-2.45633866706221,0.043699235526458,0.0947226926147385,-0.0730250000000012,"Non-significant",1.02354596506476,"RPN1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1","RPN1_HUMAN"
0.195712500000003,9.30039375,3.15349262960404,0.0153782777402365,0.0401971388790762,-4.38005437167382,"CEP43_HUMAN",13,2.4547322606145,0.0438022734731733,0.0949205835076836,0.195712500000003,"Non-significant",1.02263960069713,"CEP43","Centrosomal protein 43","CEP43_HUMAN"
-0.4455875,10.58575625,-2.50571720969275,0.0395663691603949,0.0855053478233296,-5.36605037220337,"SYS1_HUMAN",1,-2.45442450923509,0.0438220417275495,0.0949332452602523,-0.4455875,"Non-significant",1.0225816726657,"SYS1","Protein SYS1 homolog","SYS1_HUMAN"
-0.0722250000000013,11.1089375,-2.19097790392418,0.0633149790191724,0.12430774238814,-5.84211808920109,"PHLB2_HUMAN",65,-2.45427566424336,0.0438316060016407,0.0949332452602523,-0.0722250000000013,"Non-significant",1.0225816726657,"PHLDB2","Pleckstrin homology-like domain family B member 2","PHLB2_HUMAN"
-0.369775000000001,11.1285375,-2.48545260070831,0.0407773213511683,0.0875218739370756,-5.39692070879241,"NEO1_HUMAN",29,-2.4535676468321,0.0438771301946114,0.0950063871853855,-0.369775000000001,"Non-significant",1.02224719654145,"NEO1","Neogenin","NEO1_HUMAN"
0.204500000000003,14.902025,2.49905754428379,0.0399602044135047,0.0862018500865649,-5.37619746063743,"RLA1_HUMAN",3,2.45252366496025,0.0439443449836355,0.0951264436268681,0.204500000000003,"Non-significant",1.02169873937327,"RPLP1","Large ribosomal subunit protein P1","RLA1_HUMAN"
-0.0971999999999973,11.783125,-2.29653799864007,0.0540606393257295,0.109516828989943,-5.68346487626846,"5NTC_HUMAN",24,-2.45111781655529,0.0440350251628811,0.0952972177755203,-0.0971999999999973,"Non-significant",1.02091977850519,"NT5C2","Cytosolic purine 5'-nucleotidase","5NTC_HUMAN"
0.2247475,7.67340875,2.49599346072587,0.0401427561019835,0.0865263726859553,-5.38086544633413,"RNLS_HUMAN",7,2.45031100739072,0.0440871529081998,0.0953844906201763,0.2247475,"Non-significant",1.02052223520836,"RNLS","Renalase","RNLS_HUMAN"
-0.245755000000003,8.3979925,-2.84765443911592,0.0239010024926395,0.0569551306450488,-4.8441252710283,"WWP2_HUMAN",21,-2.44818627851451,0.0442247348290474,0.0956565511434815,-0.245755000000003,"Non-significant",1.01928528148576,"WWP2","NEDD4-like E3 ubiquitin-protein ligase WWP2","WWP2_HUMAN"
-0.122765000000001,8.6678,-2.40267761751528,0.0461314292365666,0.0964262587326528,-5.5227914967566,"AP4E1_HUMAN",27,-2.44684250847756,0.0443119752941514,0.0958196084276687,-0.122765000000001,"Non-significant",1.01854560824358,"AP4E1","AP-4 complex subunit epsilon-1","AP4E1_HUMAN"
0.110905000000001,10.0884475,2.30978501225096,0.0529999483966495,0.107800347984428,-5.66346686142146,"PLCA_HUMAN",8,2.44506545461791,0.0444276171606751,0.0960439768680763,0.110905000000001,"Non-significant",1.01752986552356,"AGPAT1","1-acyl-sn-glycerol-3-phosphate acyltransferase alpha","PLCA_HUMAN"
-0.0546500000000005,11.840275,-2.16350844221319,0.0659737544903021,0.128250566990166,-5.8831691211964,"TCRG1_HUMAN",47,-2.44354638524178,0.044526716514781,0.0962324731521324,-0.0546500000000005,"Non-significant",1.01667835279549,"TCERG1","Transcription elongation regulator 1","TCRG1_HUMAN"
-0.0754200000000012,9.976795,-2.133690377299,0.0689861971315171,0.133241441198101,-5.92760412968718,"CIA30_HUMAN",17,-2.44315912685748,0.044552016358006,0.0962614135850742,-0.0754200000000012,"Non-significant",1.01654776505956,"NDUFAF1","Complex I intermediate-associated protein 30, mitochondrial","CIA30_HUMAN"
0.198425000000004,11.3067375,2.43077988971208,0.0442374883828816,0.0932671625131885,-5.48010394301522,"ATP7B_HUMAN",28,2.44285434848219,0.0445719381142544,0.0962787214798284,0.198425000000004,"Non-significant",1.01646968551315,"ATP7B","Copper-transporting ATPase 2","ATP7B_HUMAN"
-0.3358775,7.73429875,-2.49204927901786,0.0403790030250166,0.0868503143829722,-5.38687360377845,"S12A9_HUMAN",6,-2.44245457412114,0.0445980831343601,0.0963094592506099,-0.3358775,"Non-significant",1.0163310555692,"SLC12A9","Solute carrier family 12 member 9","S12A9_HUMAN"
-1.348655,6.4225925,-2.48544385757789,0.0407778519419803,0.0875218739370756,-5.39693402371459,"SYPL2_HUMAN",3,-2.44101058163824,0.0446926507454601,0.0964878995661202,-1.348655,"Non-significant",1.01552714760098,"SYPL2","Synaptophysin-like protein 2","SYPL2_HUMAN"
0.182969999999999,10.076565,2.43706240609422,0.0438250527318146,0.092659665506476,-5.47055383013581,"SAYS1_HUMAN",4,2.43878882548534,0.0448385568763738,0.0967770507961894,0.182969999999999,"Non-significant",1.01422761680537,"SAYSD1","SAYSvFN domain-containing protein 1","SAYS1_HUMAN"
0.3062,11.5945,2.45728390118716,0.042524044765374,0.0904531194311889,-5.43979911926814,"H2A2B_HUMAN",1,2.43854343195978,0.0448547022218475,0.0967860539399876,0.3062,"Non-significant",1.01418721638217,"H2AC21","Histone H2A type 2-B","H2A2B_HUMAN"
-0.184292499999996,8.72009875,-3.69766490986529,0.00722997422746948,0.0222882843938352,-3.57369848572962,"RUSD3_HUMAN",16,-2.43790566756676,0.0448966910253355,0.0968508015900153,-0.184292499999996,"Non-significant",1.01389678047218,"RPUSD3","Mitochondrial mRNA pseudouridine synthase RPUSD3","RUSD3_HUMAN"
0.0984000000000034,11.28925,2.69103678226064,0.0300716282891288,0.0685280438288775,-5.08319975685649,"PAK1_HUMAN",20,2.43763096769407,0.0449147890107868,0.0968639913485031,0.0984000000000034,"Non-significant",1.01383763951293,"PAK1","Serine/threonine-protein kinase PAK 1","PAK1_HUMAN"
0.117897499999998,9.24303375,2.39812937868003,0.04644564444838,0.0969576818378758,-5.52969527138903,"WRIP1_HUMAN",20,2.43705982895312,0.0449524411938634,0.0969193337343285,0.117897499999998,"Non-significant",1.01358958005351,"WRNIP1","ATPase WRNIP1","WRIP1_HUMAN"
-1.519965,7.1539725,-2.47921324198738,0.0411577729916344,0.0881734108378957,-5.40642170533027,"MFS12_HUMAN",4,-2.43627466029005,0.0450042561675687,0.097005174027322,-1.519965,"Non-significant",1.01320510087202,"MFSD12","Major facilitator superfamily domain-containing protein 12","MFS12_HUMAN"
0.224507499999998,9.21307125,2.44871347065396,0.0430705551778441,0.091376399473918,-5.45283668491839,"MIER1_HUMAN",16,2.43608206594309,0.0450169752489005,0.097006721124197,0.224507499999998,"Non-significant",1.01319817453758,"MIER1","Mesoderm induction early response protein 1","MIER1_HUMAN"
-0.516875,7.06999,-2.46833082290098,0.041830071480127,0.0894240856318081,-5.42298833728532,"ARG28_HUMAN",17,-2.43465025513514,0.0451116489582594,0.0971573445338502,-0.516875,"Non-significant",1.01252436366987,"ARHGEF28","Rho guanine nucleotide exchange factor 28","ARG28_HUMAN"
