"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BDM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BDM_vs_BD"
0.254292500000002,6.83530375,1.6620816843397,0.139006807013762,0.240192556629314,-7.32431028766892,"NEK1_HUMAN",20,-1.72499367522712,0.123777839210662,0.220040281932743,-0.254292500000002,"Non-significant",0.657497807270008,"NEK1","Serine/threonine-protein kinase Nek1","NEK1_HUMAN",0.254292500000002
0.136624999999997,10.3410625,1.75174051255833,0.121840836609449,0.216623547717256,-7.20016944679129,"KCMF1_HUMAN",10,-1.72493148611411,0.123789434041694,0.220040281932743,-0.136624999999997,"Non-significant",0.657497807270008,"KCMF1","E3 ubiquitin-protein ligase KCMF1","KCMF1_HUMAN",0.136624999999997
0.0531499999999987,13.397425,1.69870446939198,0.13173677931916,0.230411931294007,-7.2739397741038,"RTRAF_HUMAN",18,-1.72399929620266,0.123963357693804,0.220301670577457,-0.0531499999999987,"Non-significant",0.656982209522768,"RTRAF","RNA transcription, translation and transport factor protein","RTRAF_HUMAN",0.0531499999999987
-0.10985,13.550025,-2.32441805638564,0.0518409035791153,0.110761461439038,-6.35949196785272,"MGST3_HUMAN",6,1.72371127832379,0.124017140920778,0.220349484453519,0.10985,"Non-significant",0.656887961261408,"MGST3","Glutathione S-transferase 3, mitochondrial","MGST3_HUMAN",-0.10985
0.117547499999999,9.60114625,2.00749444054524,0.0833079275012333,0.161168045348741,-6.83291701349723,"RHBL4_HUMAN",7,-1.72342797474985,0.124070065104961,0.220370003199189,-0.117547499999999,"Non-significant",0.656847522032938,"RHBDD1","Rhomboid-related protein 4","RHBL4_HUMAN",0.117547499999999
0.7095175,5.96897875,1.69898838209723,0.131681840596725,0.230411931294007,-7.27354741906502,"HLAG_HUMAN",2,-1.72336168831443,0.124082451179246,0.220370003199189,-0.7095175,"Non-significant",0.656847522032938,"HLA-G","HLA class I histocompatibility antigen, alpha chain G","HLAG_HUMAN",0.7095175
-0.602944999999998,6.5444525,-1.66200026057649,0.139023381459636,0.240192556629314,-7.32442173545829,"TAF2_HUMAN",13,1.72271775095104,0.124202835467937,0.220536028842571,0.602944999999998,"Non-significant",0.656520449963411,"TAF2","Transcription initiation factor TFIID subunit 2","TAF2_HUMAN",-0.602944999999998
-0.0414500000000029,11.476925,-1.54115231419342,0.165750704618805,0.275344331603843,-7.48698193799809,"VPS36_HUMAN",26,1.72252362177115,0.124239149395021,0.220552738575224,0.0414500000000029,"Non-significant",0.656487545272905,"VPS36","Vacuolar protein-sorting-associated protein 36","VPS36_HUMAN",-0.0414500000000029
0.247817500000002,9.02145625,2.08119799721474,0.0746125013433077,0.147941253365677,-6.72423670699788,"GPNMB_HUMAN",2,-1.72201739162998,0.124333891821438,0.220651743353253,-0.247817500000002,"Non-significant",0.656292636874361,"GPNMB","Transmembrane glycoprotein NMB","GPNMB_HUMAN",0.247817500000002
0.193440000000002,8.13848,1.80781323584755,0.112147588361357,0.202999763609274,-7.12118754235017,"STEEP_HUMAN",6,-1.72193803257876,0.124348750218593,0.220651743353253,-0.193440000000002,"Non-significant",0.656292636874361,"STEEP1","STING ER exit protein","STEEP_HUMAN",0.193440000000002
0.41161,7.427255,1.65621910932419,0.140204913693491,0.241877079642096,-7.33232835219246,"EH1L1_HUMAN",28,-1.7203185076296,0.124652336709523,0.221108656278667,-0.41161,"Non-significant",0.655394254705459,"EHBP1L1","EH domain-binding protein 1-like protein 1","EH1L1_HUMAN",0.41161
-0.0491499999999974,17.2982,-2.03588857584014,0.0798456769551178,0.155888273321756,-6.79117321634994,"PRDX3_HUMAN",13,1.72027668047238,0.124660186547939,0.221108656278667,0.0491499999999974,"Non-significant",0.655394254705459,"PRDX3","Thioredoxin-dependent peroxide reductase, mitochondrial","PRDX3_HUMAN",-0.0491499999999974
-0.084122500000003,8.49312375,-1.60062610503848,0.152054125076811,0.258189430886134,-7.40771146165727,"TBCD8_HUMAN",40,1.72009878204423,0.124693578484871,0.22112004248734,0.084122500000003,"Non-significant",0.655371890857923,"TBC1D8","TBC1 domain family member 8","TBCD8_HUMAN",-0.084122500000003
-0.229322499999999,7.00863125,-1.66440315385127,0.138535030423614,0.239601303673583,-7.32113177738058,"MRP4_HUMAN",15,1.71969712561705,0.124769001047422,0.22120594087084,0.229322499999999,"Non-significant",0.655203213475944,"ABCC4","ATP-binding cassette sub-family C member 4","MRP4_HUMAN",-0.229322499999999
0.4840125,7.60187375,1.69884197096245,0.131710169290706,0.230411931294007,-7.27374975642046,"SMAD1_HUMAN",4,-1.71923164968098,0.124856460889628,0.22131313867528,-0.4840125,"Non-significant",0.654992802589711,"SMAD1","Mothers against decapentaplegic homolog 1","SMAD1_HUMAN",0.4840125
-1.1851025,7.07945875,-1.65707615711556,0.14002916266353,0.241675594845393,-7.33115698884647,"ATX1_HUMAN",13,1.71904770009524,0.124891039587141,0.221326576423558,1.1851025,"Non-significant",0.654966433785787,"ATXN1","Ataxin-1","ATX1_HUMAN",-1.1851025
-0.0548500000000001,12.12995,-1.79377404434745,0.114503063056282,0.20630683756822,-7.14105332139284,"ZNT1_HUMAN",15,1.71622819903897,0.125422167944077,0.222219782322356,0.0548500000000001,"Non-significant",0.653217282159239,"SLC30A1","Proton-coupled zinc antiporter SLC30A1","ZNT1_HUMAN",-0.0548500000000001
0.0502250000000011,10.1893875,1.66782799442466,0.137841757692681,0.238808868063181,-7.31643893973483,"HPBP1_HUMAN",19,-1.71489992406491,0.125673114403476,0.222616290380228,-0.0502250000000011,"Non-significant",0.652443058494671,"HSPBP1","Hsp70-binding protein 1","HPBP1_HUMAN",0.0502250000000011
0.201002499999998,9.01391625,1.68997135225343,0.133437255827365,0.232699132795732,-7.28599473343358,"ANR54_HUMAN",10,-1.71342748039083,0.125951846039015,0.223050796035939,-0.201002499999998,"Non-significant",0.651596222485584,"ANKRD54","Ankyrin repeat domain-containing protein 54","ANR54_HUMAN",0.201002499999998
-0.0844675000000006,10.11281625,-1.79047703432082,0.115063046421503,0.206997334773641,-7.1457100580255,"NDUF5_HUMAN",12,1.71331680055924,0.125972820888802,0.223050796035939,0.0844675000000006,"Non-significant",0.651596222485584,"NDUFAF5","Arginine-hydroxylase NDUFAF5, mitochondrial","NDUF5_HUMAN",-0.0844675000000006
0.0471250000000012,16.1416625,1.66744109132981,0.137919913485477,0.238839765685244,-7.31696930330261,"ACADS_HUMAN",19,-1.7123965601652,0.126147341235617,0.223309700407124,-0.0471250000000012,"Non-significant",0.651092411089854,"ACADS","Short-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADS_HUMAN",0.0471250000000012
-0.0265250000000012,12.3006875,-1.18639822577691,0.272916001077203,0.399030743148014,-7.92382439663853,"OPLA_HUMAN",65,1.71225861300812,0.126173521869456,0.223309700407124,0.0265250000000012,"Non-significant",0.651092411089854,"OPLAH","5-oxoprolinase","OPLA_HUMAN",-0.0265250000000012
0.181225,11.1259625,2.30134981619147,0.0536609270333506,0.113907892237029,-6.39440019337177,"OSB10_HUMAN",3,-1.71144235744996,0.12632854070813,0.223535803307847,-0.181225,"Non-significant",0.650652906833057,"OSBPL10","Oxysterol-binding protein-related protein 10","OSB10_HUMAN",0.181225
0.526542500000001,7.22620375,1.65321922465699,0.140821710996951,0.242583817346713,-7.33642626877102,"KLH25_HUMAN",11,-1.71120333783614,0.126373967652797,0.223567929826852,-0.526542500000001,"Non-significant",0.650590494605571,"KLHL25","Kelch-like protein 25","KLH25_HUMAN",0.526542500000001
0.124124999999999,12.8851625,1.94089713576915,0.0920165270418758,0.17461840015956,-6.93015042564912,"DERL1_HUMAN",7,-1.71046208883735,0.126514942909732,0.223739100630491,-0.124124999999999,"Non-significant",0.650258111995641,"DERL1","Derlin-1","DERL1_HUMAN",0.124124999999999
0.106525000000001,10.6300375,2.36013642612484,0.0491454068323476,0.106304497417305,-6.30534291123178,"GORS1_HUMAN",6,-1.71035258266302,0.126535781898188,0.223739100630491,-0.106525000000001,"Non-significant",0.650258111995641,"GORASP1","Golgi reassembly-stacking protein 1","GORS1_HUMAN",0.106525000000001
-0.498752499999999,7.02400875,-1.72642258652171,0.126473830741335,0.223118671060354,-7.23550333178278,"NPAL2_HUMAN",2,1.71021536876649,0.126561898177652,0.223739100630491,0.498752499999999,"Non-significant",0.650258111995641,"NIPAL2","NIPA-like protein 2","NPAL2_HUMAN",-0.498752499999999
-0.0791024999999976,8.76847125,-1.5952901635927,0.153238991461543,0.25955645702515,-7.41488315951262,"BMS1_HUMAN",33,1.71012084908292,0.126579891281314,0.223739100630491,0.0791024999999976,"Non-significant",0.650258111995641,"BMS1","Ribosome biogenesis protein BMS1 homolog","BMS1_HUMAN",-0.0791024999999976
0.0646500000000003,10.336325,1.62209164786211,0.147372781759183,0.251568465994023,-7.3787464622842,"PARN_HUMAN",22,-1.7078349279558,0.127015774804511,0.224461160130929,-0.0646500000000003,"Non-significant",0.648858796754698,"PARN","Poly(A)-specific ribonuclease PARN","PARN_HUMAN",0.0646500000000003
0.200104999999999,8.736385,1.83809981130035,0.107223205841106,0.19616510633461,-7.07813420191309,"TENX_HUMAN",5,-1.70576937029997,0.12741084262367,0.22507386789873,-0.200104999999999,"Non-significant",0.647674925640056,"TNXB","Tenascin-X","TENX_HUMAN",0.200104999999999
-1.685915,7.633655,-1.64544214470201,0.142432547878098,0.244998327214571,-7.34703427686708,"NOP53_HUMAN",6,1.70573515183539,0.127417397038059,0.22507386789873,1.685915,"Non-significant",0.647674925640056,"NOP53","Ribosome biogenesis protein NOP53","NOP53_HUMAN",-1.685915
-0.0543750000000021,11.1751125,-1.738628811223,0.124219733249879,0.220184513120542,-7.218494612167,"TOR1A_HUMAN",16,1.70502697234796,0.127553116670727,0.225265069036325,0.0543750000000021,"Non-significant",0.647306147383634,"TOR1A","Torsin-1A","TOR1A_HUMAN",-0.0543750000000021
0.379652499999999,8.34181375,1.66781782642599,0.13784381113381,0.238808868063181,-7.31645287864388,"CO2A1_HUMAN",7,-1.70488248186372,0.127580824215179,0.225265474244246,-0.379652499999999,"Non-significant",0.647305366173274,"COL2A1","Collagen alpha-1(II) chain","CO2A1_HUMAN",0.379652499999999
-0.252274999999999,11.2706625,-1.69858283054914,0.131760323726068,0.230411931294007,-7.27410786507876,"DPCD_HUMAN",7,1.70266394649508,0.128006956285541,0.225969213529041,0.252274999999999,"Non-significant",0.645950725919932,"DPCD","Protein DPCD","DPCD_HUMAN",-0.252274999999999
0.0458000000000034,13.052275,1.77936280154462,0.116970070516311,0.209783556791231,-7.16138344774006,"MARE1_HUMAN",16,-1.70217988719337,0.128100109588972,0.226084972747125,-0.0458000000000034,"Non-significant",0.64572830306768,"MAPRE1","Microtubule-associated protein RP/EB family member 1","MARE1_HUMAN",0.0458000000000034
0.595115000000001,5.77701,1.65880590260243,0.139675078146574,0.241166025831005,-7.32879204261669,"CE024_HUMAN",5,-1.70183460150389,0.128166595625212,0.226153626977074,-0.595115000000001,"Non-significant",0.645596442790943,"C5orf24","UPF0461 protein C5orf24","CE024_HUMAN",0.595115000000001
-0.542009999999999,6.60995,-1.66259558163574,0.138902241815061,0.240135086123971,-7.32360684059742,"HMR1_HUMAN",5,1.70168039465644,0.128196299108658,0.226157361758721,0.542009999999999,"Non-significant",0.64558927075621,"MR1","Major histocompatibility complex class I-related gene protein","HMR1_HUMAN",-0.542009999999999
-0.0875499999999985,15.224075,-2.45526207212767,0.0426412910468939,0.0953295074999825,-6.16064748401307,"TIM13_HUMAN",7,1.70111213072508,0.128305814073006,0.226298520479797,0.0875499999999985,"Non-significant",0.645318285415844,"TIMM13","Mitochondrial import inner membrane translocase subunit Tim13","TIM13_HUMAN",-0.0875499999999985
-0.320125,7.9644175,-1.84769950346034,0.105706187980986,0.194039258635944,-7.06443331854866,"TM164_HUMAN",2,1.70097879719095,0.128331522531175,0.226298520479797,0.320125,"Non-significant",0.645318285415844,"TMEM164","Transmembrane protein 164","TM164_HUMAN",-0.320125
-0.2179175,8.67788875,-2.41949786811033,0.0449768553241086,0.0997080205373289,-6.215121287765,"SCOC_HUMAN",1,1.70065742963908,0.128393506142911,0.226353815539991,0.2179175,"Non-significant",0.645212180408855,"SCOC","Short coiled-coil protein","SCOC_HUMAN",-0.2179175
-0.170674999999996,10.9791375,-1.82907312818978,0.108668749073045,0.198234625033562,-7.09099357154381,"S35F6_HUMAN",6,1.70052994971016,0.128418101497499,0.226353815539991,0.170674999999996,"Non-significant",0.645212180408855,"SLC35F6","Solute carrier family 35 member F6","S35F6_HUMAN",-0.170674999999996
0.0384999999999991,12.515025,1.62825862510047,0.146052782269069,0.249914570870764,-7.37039149038694,"GMPPA_HUMAN",20,-1.70015859955599,0.128489772997407,0.226431461528964,-0.0384999999999991,"Non-significant",0.645063230226103,"GMPPA","Mannose-1-phosphate guanylyltransferase regulatory subunit alpha","GMPPA_HUMAN",0.0384999999999991
0.0474999999999994,10.940775,1.58030479275855,0.156612290979215,0.263744363485539,-7.43496227432306,"GLPK_HUMAN",23,-1.69858971383845,0.128792983224174,0.226875565431404,-0.0474999999999994,"Non-significant",0.644212275246555,"GK","Glycerol kinase","GLPK_HUMAN",0.0474999999999994
-0.127599999999997,9.69656,-1.90297728950791,0.0973654935267795,0.182487955174334,-6.98505437559436,"AKTS1_HUMAN",7,1.69856827506939,0.1287971311927,0.226875565431404,0.127599999999997,"Non-significant",0.644212275246555,"AKT1S1","Proline-rich AKT1 substrate 1","AKTS1_HUMAN",-0.127599999999997
1.0662075,6.70492625,1.65423634930382,0.140612299666747,0.242449648477955,-7.3350372270078,"INT15_HUMAN",1,-1.6971644965762,0.129069004856531,0.227282867380635,-1.0662075,"Non-significant",0.64343330022963,"INTS15","Integrator complex subunit 15","INT15_HUMAN",1.0662075
-0.514180000000001,8.0707225,-1.67110249457205,0.137181955594288,0.237963959365632,-7.31194809310745,"HIG2A_HUMAN",4,1.6970881591191,0.129083804650431,0.227282867380635,0.514180000000001,"Non-significant",0.64343330022963,"HIGD2A","HIG1 domain family member 2A, mitochondrial","HIG2A_HUMAN",-0.514180000000001
-0.0682749999999981,11.2038375,-1.58176043127396,0.156281640257086,0.263349822575044,-7.43301587116051,"PYRD_HUMAN",28,1.69661724264135,0.129175137716669,0.227394841958611,0.0682749999999981,"Non-significant",0.643219390722686,"DHODH","Dihydroorotate dehydrogenase (quinone), mitochondrial","PYRD_HUMAN",-0.0682749999999981
0.906974999999999,5.916115,1.63687932088389,0.144225995043561,0.247460173161807,-7.35868764300208,"NTH_HUMAN",8,-1.69533708891549,0.129423724435472,0.227783532185916,-0.906974999999999,"Non-significant",0.642477676829812,"NTHL1","Endonuclease III-like protein 1","NTH_HUMAN",0.906974999999999
0.0604999999999993,12.062875,1.5245304877796,0.169775886732859,0.280609419241124,-7.50886740711835,"KLC4_HUMAN",45,-1.69492164643368,0.12950449280275,0.227876761536154,-0.0604999999999993,"Non-significant",0.642299961134665,"KLC4","Kinesin light chain 4","KLC4_HUMAN",0.0604999999999993
-0.0493749999999995,15.9434875,-1.51003685432872,0.173358162609474,0.284864745855375,-7.52785102012595,"ANXA4_HUMAN",33,1.69437195089413,0.129611434112844,0.228015995033711,0.0493749999999995,"Non-significant",0.642034686722236,"ANXA4","Annexin A4","ANXA4_HUMAN",-0.0493749999999995
0.146700000000001,8.2023325,1.81966292795929,0.110195620837797,0.200262402932445,-7.10437446165606,"NDK6_HUMAN",7,-1.69351615353325,0.129778090011079,0.228260197792497,-0.146700000000001,"Non-significant",0.641569810744045,"NME6","Nucleoside diphosphate kinase 6","NDK6_HUMAN",0.146700000000001
-0.2388275,7.95315875,-1.6417784744524,0.143197329546087,0.246055692227797,-7.35202366460082,"LPIN1_HUMAN",13,1.69187199068411,0.130098829884686,0.22875973501822,0.2388275,"Non-significant",0.640620415186178,"LPIN1","Phosphatidate phosphatase LPIN1","LPIN1_HUMAN",-0.2388275
-0.0967749999999992,11.2654875,-1.99820604053886,0.0844722273780993,0.162962181333845,-6.84653644138849,"CANB1_HUMAN",8,1.69172052148722,0.130128415246487,0.22875973501822,0.0967749999999992,"Non-significant",0.640620415186178,"PPP3R1","Calcineurin subunit B type 1","CANB1_HUMAN",-0.0967749999999992
-0.189680000000001,10.110935,-1.7345827674774,0.124962661150404,0.221035134691031,-7.22413804564034,"ALG12_HUMAN",7,1.69163144636367,0.130145816555865,0.22875973501822,0.189680000000001,"Non-significant",0.640620415186178,"ALG12","Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase","ALG12_HUMAN",-0.189680000000001
0.0590249999999983,11.9905875,1.70735781432986,0.130071964527741,0.228238434331854,-7.26196861436278,"PITH1_HUMAN",16,-1.69085167843243,0.130298240886821,0.228978559226185,-0.0590249999999983,"Non-significant",0.640205181615114,"PITHD1","PITH domain-containing protein 1","PITH1_HUMAN",0.0590249999999983
-0.0976149999999985,7.926365,-1.5866445319909,0.155176903853279,0.262082446610939,-7.42647875202316,"NPA1P_HUMAN",42,1.69025878932255,0.130414246362697,0.229133302975008,0.0976149999999985,"Non-significant",0.639911784458988,"URB1","Nucleolar pre-ribosomal-associated protein 1","NPA1P_HUMAN",-0.0976149999999985
-0.233374999999999,10.5369125,-1.62258848463615,0.147266028226624,0.251518104042055,-7.37807389886966,"CHD8_HUMAN",31,1.68958146688726,0.130546889704048,0.229249881017757,0.233374999999999,"Non-significant",0.639690881059665,"CHD8","Chromodomain-helicase-DNA-binding protein 8","CHD8_HUMAN",-0.233374999999999
-0.220277500000001,6.66323375,-1.6381626179484,0.143955880537377,0.247100148376344,-7.35694294637539,"SDCG8_HUMAN",14,1.68953764823162,0.130555475242949,0.229249881017757,0.220277500000001,"Non-significant",0.639690881059665,"SDCCAG8","Serologically defined colon cancer antigen 8","SDCG8_HUMAN",-0.220277500000001
-0.168987500000001,6.83986625,-1.91270396929207,0.0959653245530208,0.180482617730136,-6.9710048453817,"GCNT4_HUMAN",5,1.68949163843291,0.130564490665029,0.229249881017757,0.168987500000001,"Non-significant",0.639690881059665,"GCNT4","Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase 4","GCNT4_HUMAN",-0.168987500000001
0.0438000000000009,14.07985,1.85148922385173,0.105113011477137,0.193166659513465,-7.05901748385227,"UCHL3_HUMAN",15,-1.6885931683068,0.130740658075416,0.22948695134068,-0.0438000000000009,"Non-significant",0.639242003468105,"UCHL3","Ubiquitin carboxyl-terminal hydrolase isozyme L3","UCHL3_HUMAN",0.0438000000000009
0.6222975,10.74675125,1.67433190585738,0.136534136906023,0.237141282702452,-7.30751526188345,"COX7C_HUMAN",2,-1.68851754895451,0.13075549520765,0.22948695134068,-0.6222975,"Non-significant",0.639242003468105,"COX7C","Cytochrome c oxidase subunit 7C, mitochondrial","COX7C_HUMAN",0.6222975
0.4803075,6.51156125,1.62621208599528,0.146489607323065,0.250609724715043,-7.37316576033897,"DAPK1_HUMAN",22,-1.68795724154462,0.130865480857803,0.22963082450177,-0.4803075,"Non-significant",0.638969814825939,"DAPK1","Death-associated protein kinase 1","DAPK1_HUMAN",0.4803075
-0.0790249999999997,11.7712625,-1.78080671713715,0.116720624954636,0.209427814265289,-7.15934937430885,"CHM4A_HUMAN",12,1.68770302626439,0.130915410449979,0.22966927773784,0.0790249999999997,"Non-significant",0.638897095363459,"CHMP4A","Charged multivesicular body protein 4a","CHM4A_HUMAN",-0.0790249999999997
-0.0449500000000018,13.9912,-1.76696276023274,0.119133262773976,0.212825122732851,-7.17882489260917,"ABHDA_HUMAN",16,1.68731074040756,0.130992492777927,0.229755339279728,0.0449500000000018,"Non-significant",0.638734387263812,"ABHD10","Palmitoyl-protein thioesterase ABHD10, mitochondrial","ABHDA_HUMAN",-0.0449500000000018
0.3393925,6.05722875,1.63309243783173,0.145025828996904,0.248572390992394,-7.36383240130551,"SMYD4_HUMAN",12,-1.68702505455641,0.131048655250009,0.229804679302583,-0.3393925,"Non-significant",0.638641132416223,"SMYD4","SET and MYND domain-containing protein 4","SMYD4_HUMAN",0.3393925
-0.396175,7.2259475,-1.63779828991548,0.144032518125604,0.2471799421381,-7.35743832958923,"SHC2_HUMAN",9,1.68686332271539,0.131080459744405,0.229811293623745,0.396175,"Non-significant",0.638628632575697,"SHC2","SHC-transforming protein 2","SHC2_HUMAN",-0.396175
-0.0389250000000008,11.7889375,-1.36499741177092,0.213136372078515,0.331995435740009,-7.7123206251461,"SF3B1_HUMAN",63,1.68529706463544,0.131388835010111,0.230302687494739,0.0389250000000008,"Non-significant",0.637700994049121,"SF3B1","Splicing factor 3B subunit 1","SF3B1_HUMAN",-0.0389250000000008
0.645789999999999,6.71516,1.63185994070618,0.145287035729346,0.248916012311218,-7.3655056533248,"KAISO_HUMAN",7,-1.68489649658267,0.131467809675555,0.230391856289055,-0.645789999999999,"Non-significant",0.637532876078827,"ZBTB33","Transcriptional regulator Kaiso","KAISO_HUMAN",0.645789999999999
0.0829000000000022,16.685625,1.9958951165351,0.0847643735144505,0.163390156141892,-6.84992208386028,"RIDA_HUMAN",9,-1.6845104142191,0.131543970127779,0.230476056231574,-0.0829000000000022,"Non-significant",0.637374186051486,"RIDA","2-iminobutanoate/2-iminopropanoate deaminase","RIDA_HUMAN",0.0829000000000022
0.280685,7.0280675,1.6842983783398,0.134552902945241,0.234345591320392,-7.29381109893383,"TASP1_HUMAN",6,-1.684113744982,0.131622261685125,0.230563953268088,-0.280685,"Non-significant",0.637208590018127,"TASP1","Threonine aspartase 1","TASP1_HUMAN",0.280685
0.358615,7.1652325,1.64249151943021,0.143048183955991,0.245902497813213,-7.3510529988218,"ZN592_HUMAN",8,-1.68373003501753,0.131698036625745,0.230647405310373,-0.358615,"Non-significant",0.637051426664756,"ZNF592","Zinc finger protein 592","ZN592_HUMAN",0.358615
0.155774999999998,10.9358875,2.68745239427172,0.0302213192556706,0.0726126539443104,-5.80575212276065,"VKOR1_HUMAN",3,-1.68229967130305,0.131980861657204,0.231093358365177,-0.155774999999998,"Non-significant",0.636212535986937,"VKORC1","Vitamin K epoxide reductase complex subunit 1","VKOR1_HUMAN",0.155774999999998
0.318832499999999,7.32218625,1.62423785579259,0.146912148445063,0.251122976011807,-7.37584047142929,"TTC5_HUMAN",15,-1.68187484783965,0.132064970348582,0.23119125067642,-0.318832499999999,"Non-significant",0.636028605609859,"TTC5","Tetratricopeptide repeat protein 5","TTC5_HUMAN",0.318832499999999
0.0606999999999971,12.40515,1.52809595412062,0.168905028768331,0.279508160242789,-7.50418307898799,"LRRF1_HUMAN",37,-1.68147244846623,0.132144685304548,0.231281411214066,-0.0606999999999971,"Non-significant",0.635859271386639,"LRRFIP1","Leucine-rich repeat flightless-interacting protein 1","LRRF1_HUMAN",0.0606999999999971
0.371082500000001,7.05284875,1.63062926931923,0.145548292087833,0.249259431488627,-7.36717584403717,"TT39B_HUMAN",10,-1.6812211420198,0.132194491548031,0.231319197803791,-0.371082500000001,"Non-significant",0.635788322463856,"TTC39B","Tetratricopeptide repeat protein 39B","TT39B_HUMAN",0.371082500000001
0.172257500000001,9.93063375,2.03900677124624,0.0794742021805424,0.155347999398209,-6.78657915745349,"ATG12_HUMAN",4,-1.6806910423598,0.132299608781555,0.231409274092905,-0.172257500000001,"Non-significant",0.635619239996782,"ATG12","Ubiquitin-like protein ATG12","ATG12_HUMAN",0.172257500000001
-0.335304999999998,8.3773625,-1.62384730041375,0.14699587237089,0.251213708921525,-7.37636942135098,"WWP1_HUMAN",14,1.68067685339674,0.132302423478098,0.231409274092905,0.335304999999998,"Non-significant",0.635619239996782,"WWP1","NEDD4-like E3 ubiquitin-protein ligase WWP1","WWP1_HUMAN",-0.335304999999998
-0.0819449999999993,9.77093,-1.6098695874461,0.150021608935808,0.255108307416667,-7.39526091133431,"UBAP2_HUMAN",21,1.67946959763742,0.13254211321176,0.231777557870675,0.0819449999999993,"Non-significant",0.634928617400769,"UBAP2","Ubiquitin-associated protein 2","UBAP2_HUMAN",-0.0819449999999993
0.14437,9.2358,1.6414716995749,0.143261541344545,0.246114441731472,-7.3524412169237,"SNF5_HUMAN",14,-1.67933165886343,0.132569525354427,0.231777557870675,-0.14437,"Non-significant",0.634928617400769,"SMARCB1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1","SNF5_HUMAN",0.14437
-0.2208825,7.10977625,-1.61644422690225,0.14859128179341,0.253148655058682,-7.38638454948059,"IF122_HUMAN",21,1.67861461281418,0.1327121064732,0.231977366496225,0.2208825,"Non-significant",0.634554386166454,"IFT122","Intraflagellar transport protein 122 homolog","IF122_HUMAN",-0.2208825
0.0979500000000009,8.4333575,1.85552333252458,0.104485105613205,0.192573942404913,-7.05324804466178,"PKHA3_HUMAN",9,-1.67794396220482,0.132845590875676,0.23214207985358,-0.0979500000000009,"Non-significant",0.634246128860019,"PLEKHA3","Pleckstrin homology domain-containing family A member 3","PKHA3_HUMAN",0.0979500000000009
-0.136200000000001,10.9518,-2.11980224819111,0.0704227293424902,0.141455409340621,-6.66691473160447,"GBRL1_HUMAN",5,1.67785668574633,0.132862971294584,0.23214207985358,0.136200000000001,"Non-significant",0.634246128860019,"GABARAPL1","Gamma-aminobutyric acid receptor-associated protein-like 1","GBRL1_HUMAN",-0.136200000000001
0.141374999999996,10.5721875,1.75781952144536,0.120752627931394,0.215295790296122,-7.19165438134942,"GOSR2_HUMAN",8,-1.67767714443926,0.132898732166305,0.232155083379367,-0.141374999999996,"Non-significant",0.634221802372832,"GOSR2","Golgi SNAP receptor complex member 2","GOSR2_HUMAN",0.141374999999996
1.0849775,6.16112625,1.61697416189622,0.148476545671827,0.25300576209055,-7.38566834792032,"PKHA8_HUMAN",9,-1.67628896677474,0.133175529733403,0.232589048307294,-1.0849775,"Non-significant",0.633410738325045,"PLEKHA8","Pleckstrin homology domain-containing family A member 8","PKHA8_HUMAN",1.0849775
-0.832899999999999,7.25403,-1.62312657880662,0.147150490865023,0.25141445879271,-7.37734537728847,"PCAT2_HUMAN",5,1.6749051055237,0.13345199887373,0.232986528618742,0.832899999999999,"Non-significant",0.632669189341712,"LPCAT2","Lysophosphatidylcholine acyltransferase 2","PCAT2_HUMAN",-0.832899999999999
-0.709177499999999,6.63912375,-1.62301391196345,0.147174675255698,0.25141445879271,-7.3774979253921,"STML1_HUMAN",6,1.67483930172786,0.133465158469229,0.232986528618742,0.709177499999999,"Non-significant",0.632669189341712,"STOML1","Stomatin-like protein 1","STML1_HUMAN",-0.709177499999999
0.208692500000001,7.66538125,1.69604031333373,0.13225336036815,0.231076949765152,-7.27762014686273,"RNLS_HUMAN",7,-1.67472320721522,0.133488378253505,0.232986528618742,-0.208692500000001,"Non-significant",0.632669189341712,"RNLS","Renalase","RNLS_HUMAN",0.208692500000001
-0.0702000000000016,14.8914,-1.89096343137072,0.0991222661162306,0.184965570288263,-7.0023745453923,"RL23_HUMAN",11,1.67414539137367,0.133604001547661,0.233138698315821,0.0702000000000016,"Non-significant",0.632385632656584,"RPL23","Large ribosomal subunit protein uL14","RL23_HUMAN",-0.0702000000000016
0.0551500000000011,10.79855,1.57204038964139,0.158501806100962,0.266270042298297,-7.44599640114186,"EI2BD_HUMAN",23,-1.67356635236987,0.133719962764643,0.233291392795179,-0.0551500000000011,"Non-significant",0.632101284054575,"EIF2B4","Translation initiation factor eIF2B subunit delta","EI2BD_HUMAN",0.0551500000000011
0.178075000000002,7.85256,1.85309985093852,0.104861883918136,0.192921392361059,-7.05671455879087,"FBX44_HUMAN",5,-1.67287491179666,0.133858556333961,0.233483498899109,-0.178075000000002,"Non-significant",0.631743807133378,"FBXO44","F-box only protein 44","FBX44_HUMAN",0.178075000000002
