"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.588162500000003,6.17220625,-2.11496658792975,0.0706167465764354,0.157785796793027,-6.14249390989896,"SCRN1_HUMAN",8,-2.16575328851941,0.0630891937974399,0.145160036697,-0.588162500000003,"Non-significant",0.838152930680198,"SCRN1","Secernin-1","SCRN1_HUMAN"
0.147370000000002,8.847335,2.10375294321835,0.0718163899970475,0.159856303338527,-6.15918288389869,"COQ8B_HUMAN",18,2.16483081170805,0.063179057825528,0.145326014605409,0.147370000000002,"Non-significant",0.837656636298687,"COQ8B","Atypical kinase COQ8B, mitochondrial","COQ8B_HUMAN"
0.0516000000000005,13.8284,1.83120499426168,0.107982562290977,0.215702009176761,-6.55677883174607,"SYNC_HUMAN",29,2.16458349074884,0.0632031723596377,0.145340703227015,0.0516000000000005,"Non-significant",0.837612742815709,"NARS1","Asparagine--tRNA ligase, cytoplasmic","SYNC_HUMAN"
1.403205,6.1513975,2.10600590253988,0.0715737550275364,0.159576188119593,-6.15583159034265,"REN3A_HUMAN",4,2.16438770289175,0.063222268715685,0.145343847148398,1.403205,"Non-significant",0.837603348524157,"UPF3A","Regulator of nonsense transcripts 3A","REN3A_HUMAN"
1.2971425,6.22925625,2.10400086246005,0.0717896501699268,0.15984018253478,-6.15881414506673,"IN80C_HUMAN",5,2.16416711072164,0.0632437912189903,0.145352565296687,1.2971425,"Non-significant",0.837577299054445,"INO80C","INO80 complex subunit C","IN80C_HUMAN"
-0.199037499999999,9.68837625,-3.07451792674189,0.0170300863651123,0.0560918634074691,-4.6807170457557,"SENP8_HUMAN",4,-2.16027162182947,0.0636250577249302,0.146187842833234,-0.199037499999999,"Non-significant",0.835088742357455,"SENP8","Sentrin-specific protease 8","SENP8_HUMAN"
-2.482825,8.3718725,-2.09289233239138,0.0729975221381438,0.161782559202082,-6.17532574164078,"CAYP1_HUMAN",5,-2.15998557008764,0.0636531440843508,0.146211396806811,-2.482825,"Non-significant",0.835018773907563,"CAPS","Calcyphosin","CAYP1_HUMAN"
0.111275000000001,10.8195375,2.18858236938368,0.0632214019937296,0.145627719456194,-6.03243116779116,"TPC6B_HUMAN",14,2.15773759255915,0.0638742915743322,0.14667827516145,0.111275000000001,"Non-significant",0.833634205694452,"TRAPPC6B","Trafficking protein particle complex subunit 6B","TPC6B_HUMAN"
0.745534999999999,5.876325,2.12840463637853,0.0692053138335327,0.15543703090611,-6.12246654215894,"NF2IP_HUMAN",4,2.15696027455251,0.0639509376812605,0.146813157970029,0.745534999999999,"Non-significant",0.833235019503776,"NFATC2IP","NFATC2-interacting protein","NF2IP_HUMAN"
0.0997225000000004,9.40115875,1.97407694362601,0.0872392153996578,0.184374088127454,-6.3504576812977,"RBGP1_HUMAN",39,2.15595560714027,0.0640501358216206,0.14699972381457,0.0997225000000004,"Non-significant",0.832683481210468,"RABGAP1","Rab GTPase-activating protein 1","RBGP1_HUMAN"
0.111535,9.17794,2.13486211457786,0.0685370768118373,0.15437339723431,-6.11283209210195,"UBIP1_HUMAN",16,2.15563195762463,0.064082124460897,0.147003775274984,0.111535,"Non-significant",0.832671511782167,"UBP1","Upstream-binding protein 1","UBIP1_HUMAN"
0.11605,14.8885,2.41599722256692,0.0449362604265939,0.113245454342827,-5.68815243343029,"ADT1_HUMAN",10,2.1555749109586,0.0640877644343489,0.147003775274984,0.11605,"Non-significant",0.832671511782167,"SLC25A4","ADP/ATP translocase 1","ADT1_HUMAN"
0.0579250000000009,13.5218625,1.85943927088799,0.103537563108192,0.20927044930004,-6.51642973995786,"PAK2_HUMAN",30,2.15396671249789,0.0642469624350942,0.14732771973228,0.0579250000000009,"Non-significant",0.831715532898219,"PAK2","Serine/threonine-protein kinase PAK 2","PAK2_HUMAN"
0.225915,7.26725,2.72163016135121,0.0285089353082497,0.081320894800637,-5.22025352688012,"DNLZ_HUMAN",4,2.15237693007714,0.0644047213112775,0.14764818381148,0.225915,"Non-significant",0.830771890828963,"DNLZ","DNL-type zinc finger protein","DNLZ_HUMAN"
0.278049999999997,11.13825,2.44307389733554,0.0431509703753512,0.109720087687568,-5.64685258896242,"ROMO1_HUMAN",4,2.15196235231566,0.0644459239590431,0.147701337605881,0.278049999999997,"Non-significant",0.830615571633057,"ROMO1","Reactive oxygen species modulator 1","ROMO1_HUMAN"
0.0892300000000006,9.931525,1.91968904966561,0.0946346128274071,0.195863306225469,-6.42960801365574,"NOTC2_HUMAN",53,2.15141121905313,0.0645007384277085,0.147735777104918,0.0892300000000006,"Non-significant",0.830514319057032,"NOTCH2","Neurogenic locus notch homolog protein 2","NOTC2_HUMAN"
0.139392500000001,8.94112375,2.10118319657274,0.0720941374707886,0.160293458966219,-6.16300433008947,"SCOT1_HUMAN",17,2.15131957967158,0.0645098571364301,0.147735777104918,0.139392500000001,"Non-significant",0.830514319057032,"OXCT1","Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial","SCOT1_HUMAN"
0.112237500000003,9.93984125,2.00524116264446,0.0832591995726683,0.177935067282778,-6.30480082909641,"CPSF2_HUMAN",33,2.15125881527138,0.0645159042875314,0.147735777104918,0.112237500000003,"Non-significant",0.830514319057032,"CPSF2","Cleavage and polyadenylation specificity factor subunit 2","CPSF2_HUMAN"
0.0980500000000042,12.597425,2.26389105645521,0.0564566636628917,0.133805067565304,-5.91904253439854,"SNRPA_HUMAN",13,2.15108671278156,0.06453303461975,0.147735777104918,0.0980500000000042,"Non-significant",0.830514319057032,"SNRPA","U1 small nuclear ribonucleoprotein A","SNRPA_HUMAN"
-0.739832499999999,7.08558875,-2.10182233213269,0.0720249580666034,0.160190072227351,-6.1620539845228,"DSN1_HUMAN",6,-2.14974010986545,0.0646672247493699,0.148001649496185,-0.739832499999999,"Non-significant",0.829733444313833,"DSN1","Kinetochore-associated protein DSN1 homolog","DSN1_HUMAN"
-1.002345,7.1300425,-2.08831755857085,0.0735007872368667,0.162502549559826,-6.18211931861044,"FOLR2_HUMAN",7,-2.14906236000665,0.064734867288404,0.148115110809471,-1.002345,"Non-significant",0.82940063218506,"FOLR2","Folate receptor beta","FOLR2_HUMAN"
0.214799999999999,10.95115,2.82093080696286,0.0246294400462154,0.0731949459027273,-5.06801703704011,"RAB8B_HUMAN",4,2.14864765106098,0.0647762915831359,0.148168537499595,0.214799999999999,"Non-significant",0.829244005809688,"RAB8B","Ras-related protein Rab-8B","RAB8B_HUMAN"
-0.248679999999998,7.0082775,-2.09752279805913,0.0724916059279116,0.161002839074385,-6.16844569177545,"SNX29_HUMAN",14,-2.1480901827571,0.0648320170061856,0.148254637494201,-0.248679999999998,"Non-significant",0.828991712758703,"SNX29","Sorting nexin-29","SNX29_HUMAN"
0.0648499999999981,13.894775,2.02646333578443,0.0806513633051219,0.173629169216226,-6.27359107796094,"ARC1B_HUMAN",21,2.14679016539029,0.0649621527397678,0.1485107998217,0.0648499999999981,"Non-significant",0.828241962963439,"ARPC1B","Actin-related protein 2/3 complex subunit 1B","ARC1B_HUMAN"
-0.177150000000001,10.5161,-2.07365434528805,0.0751371212461581,0.165112086381249,-6.20386893094448,"PLIN5_HUMAN",20,-2.14627544167599,0.0650137493887303,0.148585512508604,-0.177150000000001,"Non-significant",0.828023533403813,"PLIN5","Perilipin-5","PLIN5_HUMAN"
-0.286784999999998,8.5233975,-2.29984014086673,0.0534890200413899,0.128480218663731,-5.86467457880808,"SAMC_HUMAN",5,-2.1460447970819,0.065036882657031,0.148585512508604,-0.286784999999998,"Non-significant",0.828023533403813,"SLC25A26","Mitochondrial S-adenosylmethionine carrier protein","SAMC_HUMAN"
0.0638250000000014,10.7992875,1.98015311762376,0.086448881763715,0.183128664780087,-6.34157255928903,"EM55_HUMAN",23,2.1457641405267,0.0650650429990983,0.148585512508604,0.0638250000000014,"Non-significant",0.828023533403813,"MPP1","55 kDa erythrocyte membrane protein","EM55_HUMAN"
-0.184044999999998,8.37348,-2.1607721794083,0.0659198006684907,0.150114034966746,-6.07410812973679,"TANK_HUMAN",11,-2.14569968409834,0.0650715120869628,0.148585512508604,-0.184044999999998,"Non-significant",0.828023533403813,"TANK","TRAF family member-associated NF-kappa-B activator","TANK_HUMAN"
-0.521917499999998,5.64258875,-2.11986334291186,0.0700991470311223,0.157014428240749,-6.13519951814467,"KCD12_HUMAN",6,-2.14556076315819,0.0650854568697726,0.148585512508604,-0.521917499999998,"Non-significant",0.828023533403813,"KCTD12","BTB/POZ domain-containing protein KCTD12","KCD12_HUMAN"
-0.2957675,8.55190375,-2.38147376301441,0.0473222391652122,0.117666884038947,-5.7407360229002,"DBND1_HUMAN",4,-2.14521198721255,0.0651204797433418,0.148624079325144,-0.2957675,"Non-significant",0.827910822669287,"DBNDD1","Dysbindin domain-containing protein 1","DBND1_HUMAN"
0.452165,7.63774,2.24086276711294,0.0584442726089994,0.13728542889644,-5.95379165110581,"UBTD1_HUMAN",3,2.14420149918485,0.0652220544868277,0.148814473332316,0.452165,"Non-significant",0.82735482831511,"UBTD1","Ubiquitin domain-containing protein 1","UBTD1_HUMAN"
-0.11581,9.727105,-2.0754928592412,0.0749299942390469,0.164817840829543,-6.20114405259357,"NJMU_HUMAN",19,-2.14253963197177,0.0653894462683886,0.149154891627226,-0.11581,"Non-significant",0.826362499111334,"C17orf75","Protein Njmu-R1","NJMU_HUMAN"
-0.0858999999999988,13.8509,-2.04357633838808,0.0786071024443404,0.170391598582417,-6.24835758755709,"CLYBL_HUMAN",21,-2.14207151229227,0.0654366741479572,0.149221100045884,-0.0858999999999988,"Non-significant",0.826169762750814,"CLYBL","Citramalyl-CoA lyase, mitochondrial","CLYBL_HUMAN"
0.119800000000001,16.27435,2.18767383474875,0.0633077876448075,0.145785742447228,-6.03379449199711,"1433Z_HUMAN",13,2.14154459517018,0.0654898742703062,0.149300886893206,0.119800000000001,"Non-significant",0.825937612424462,"YWHAZ","14-3-3 protein zeta/delta","1433Z_HUMAN"
0.301550000000002,10.622925,3.10591419460346,0.0162779310411981,0.0542906748070553,-4.6330058810391,"UB2D2_HUMAN",1,2.14122714605405,0.0655219460755804,0.149332475376038,0.301550000000002,"Non-significant",0.825845735858948,"UBE2D2","Ubiquitin-conjugating enzyme E2 D2","UB2D2_HUMAN"
0.175085,7.3369425,2.19612127653965,0.0625091172797899,0.144495530276406,-6.02111398309457,"SRFB1_HUMAN",10,2.14058680541663,0.065586686685715,0.149389302409197,0.175085,"Non-significant",0.825680500720053,"SRFBP1","Serum response factor-binding protein 1","SRFB1_HUMAN"
-0.0942924999999981,9.76186875,-1.99486320247815,0.0845644194486868,0.180067301465022,-6.3200284061029,"HOOK2_HUMAN",27,-2.14047179657239,0.0655983211524428,0.149389302409197,-0.0942924999999981,"Non-significant",0.825680500720053,"HOOK2","Protein Hook homolog 2","HOOK2_HUMAN"
0.311622499999999,9.27598625,2.06459419862061,0.0761661300264866,0.166642629825764,-6.21728791125388,"AKA11_HUMAN",26,2.14038596198884,0.065607005633954,0.149389302409197,0.311622499999999,"Non-significant",0.825680500720053,"AKAP11","A-kinase anchor protein 11","AKA11_HUMAN"
0.0972750000000033,10.0743125,1.96343285079423,0.0886407517807076,0.18651870716074,-6.36600238051913,"TARA_HUMAN",36,2.14025981925929,0.0656197704288263,0.149389302409197,0.0972750000000033,"Non-significant",0.825680500720053,"TRIOBP","TRIO and F-actin-binding protein","TARA_HUMAN"
0.266239999999998,8.76762,2.08209881224935,0.074190415216189,0.163718176027542,-6.19134820547771,"SBP2L_HUMAN",15,2.13942841654868,0.0657039640878856,0.149539449637003,0.266239999999998,"Non-significant",0.825244222058018,"SECISBP2L","Selenocysteine insertion sequence-binding protein 2-like","SBP2L_HUMAN"
-0.100624999999997,15.3989375,-2.00074704360133,0.0838219755608964,0.178811489890249,-6.31139787311035,"SOX_HUMAN",27,-2.13705440996437,0.065944959496085,0.149983399352298,-0.100624999999997,"Non-significant",0.823956807402103,"PIPOX","Peroxisomal sarcosine oxidase","SOX_HUMAN"
0.718677499999999,6.72554125,2.15343324293718,0.066650859681745,0.151190854363848,-6.08508717025819,"MED19_HUMAN",2,2.13697877702308,0.0659526516252883,0.149983399352298,0.718677499999999,"Non-significant",0.823956807402103,"MED19","Mediator of RNA polymerase II transcription subunit 19","MED19_HUMAN"
0.108340000000002,9.011755,2.21065246296191,0.0611587746928924,0.142033890915675,-5.99927801198791,"THOC7_HUMAN",13,2.13696640428667,0.0659539100591648,0.149983399352298,0.108340000000002,"Non-significant",0.823956807402103,"THOC7","THO complex subunit 7","THOC7_HUMAN"
0.306674999999998,14.1549875,2.13550080169748,0.0684713335087108,0.1543381886457,-6.11187881474041,"RL27_HUMAN",8,2.1346308091151,0.066191888532419,0.15048283477226,0.306674999999998,"Non-significant",0.822513036208646,"RPL27","Large ribosomal subunit protein eL27","RL27_HUMAN"
0.111952500000005,9.16816125,2.09480684112343,0.0727879236994232,0.161448971452346,-6.17248157933261,"RMP_HUMAN",17,2.13426804520888,0.0662289271509779,0.15052529658545,0.111952500000005,"Non-significant",0.822390508413807,"URI1","Unconventional prefoldin RPB5 interactor 1","RMP_HUMAN"
0.0750999999999991,13.212525,1.88331550286621,0.0999166236528407,0.203811017841749,-6.48213723123797,"SYFB_HUMAN",39,2.13372112564108,0.0662848069016552,0.150597052807277,0.0750999999999991,"Non-significant",0.822183527219389,"FARSB","Phenylalanine--tRNA ligase beta subunit","SYFB_HUMAN"
-0.099499999999999,10.99275,-2.05434188415985,0.0773473274302351,0.168438611071498,-6.23245399926568,"HAOX2_HUMAN",20,-2.13359951113926,0.0662972387876874,0.150597052807277,-0.099499999999999,"Non-significant",0.822183527219389,"HAO2","2-Hydroxyacid oxidase 2","HAOX2_HUMAN"
0.100325000000003,11.5377375,2.12203792783326,0.0698704975821692,0.15655773432137,-6.13195888964503,"IMPA3_HUMAN",16,2.13205561597752,0.0664552614084602,0.150914191974116,0.100325000000003,"Non-significant",0.821269917240786,"BPNT2","Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase","IMPA3_HUMAN"
-0.147199999999998,12.92035,-2.19671292123115,0.0624535589238795,0.144455971069508,-6.02022548692519,"ACYP2_HUMAN",11,-2.13175027693882,0.0664865577794124,0.150943450754811,-0.147199999999998,"Non-significant",0.821185725719721,"ACYP2","Acylphosphatase-2","ACYP2_HUMAN"
-0.156949999999998,11.218125,-2.76301455938972,0.0268199424383341,0.0777474851872215,-5.15679055504826,"CIRBP_HUMAN",6,-2.13036993516089,0.066628220178843,0.151223186330608,-0.156949999999998,"Non-significant",0.820381615425885,"CIRBP","Cold-inducible RNA-binding protein","CIRBP_HUMAN"
0.193625000000003,12.5965375,2.65884155339611,0.0312855757342681,0.0870305903866745,-5.31655091965816,"CDIPT_HUMAN",5,2.13013921230327,0.0666519279146999,0.15123512456261,0.193625000000003,"Non-significant",0.820347331638016,"CDIPT","CDP-diacylglycerol--inositol 3-phosphatidyltransferase","CDIPT_HUMAN"
0.160432500000001,10.15878375,3.18203792560206,0.014596618761447,0.0504345337998183,-4.51761354736501,"RT21_HUMAN",5,2.12936620324708,0.0667314184119029,0.151373593840836,0.160432500000001,"Non-significant",0.81994987813462,"MRPS21","Small ribosomal subunit protein bS21m","RT21_HUMAN"
0.098117499999999,9.08973375,2.07913000185468,0.0745218952551398,0.164140380790337,-6.19575158432066,"MSPD2_HUMAN",18,2.12884522455532,0.0667850446662726,0.151415221423456,0.098117499999999,"Non-significant",0.81983046401739,"MOSPD2","Motile sperm domain-containing protein 2","MSPD2_HUMAN"
0.108605000000001,8.91918,2.0911843494523,0.0731850147926709,0.162110443466716,-6.17786254548974,"TLE4_HUMAN",17,2.12882906182197,0.066786709034791,0.151415221423456,0.108605000000001,"Non-significant",0.81983046401739,"TLE4","Transducin-like enhancer protein 4","TLE4_HUMAN"
0.723979999999998,7.1748625,2.08983323849904,0.0733336698176966,0.162305077448533,-6.17986893374685,"CMS1_HUMAN",5,2.12853884374407,0.066816601395566,0.151438358254498,0.723979999999998,"Non-significant",0.819764107211699,"CMSS1","Protein CMSS1","CMS1_HUMAN"
-0.0669000000000004,14.57165,-2.36493464104253,0.0485105524091083,0.12007533473728,-5.7658943268374,"PSDE_HUMAN",14,-2.12837134702353,0.0668338594980207,0.151438358254498,-0.0669000000000004,"Non-significant",0.819764107211699,"PSMD14","26S proteasome non-ATPase regulatory subunit 14","PSDE_HUMAN"
1.47569,5.8593975,2.07808021620554,0.0746394583949344,0.164347292033424,-6.19730825650214,"PRR15_HUMAN",2,2.12765882572133,0.0669073235500717,0.151466327029362,1.47569,"Non-significant",0.819683905846625,"PRR15","Proline-rich protein 15","PRR15_HUMAN"
1.1670525,5.94123125,2.07017183136156,0.0755310135891419,0.165695276800585,-6.20902868703521,"ANKH_HUMAN",5,2.12745914689398,0.0669279255744714,0.151466327029362,1.1670525,"Non-significant",0.819683905846625,"ANKH","Mineralization regulator ANKH","ANKH_HUMAN"
-0.156649999999997,13.0342,-2.75978173415816,0.0269480499445757,0.077980978978338,-5.16174745828972,"TIM9_HUMAN",6,-2.1271767787269,0.0669570698056264,0.151466327029362,-0.156649999999997,"Non-significant",0.819683905846625,"TIMM9","Mitochondrial import inner membrane translocase subunit Tim9","TIM9_HUMAN"
-0.0912000000000006,10.2187,-1.91709481389103,0.0950021969786775,0.196326697966019,-6.43336561768018,"KIF1C_HUMAN",46,-2.12716279566367,0.0669585133725606,0.151466327029362,-0.0912000000000006,"Non-significant",0.819683905846625,"KIF1C","Kinesin-like protein KIF1C","KIF1C_HUMAN"
1.520285,6.395605,2.07136522783018,0.0753958043199125,0.165557497455731,-6.20726078185478,"RM35_HUMAN",3,2.12711698900068,0.0669632425213456,0.151466327029362,1.520285,"Non-significant",0.819683905846625,"MRPL35","Large ribosomal subunit protein bL35m","RM35_HUMAN"
-0.459977499999998,6.92579625,-2.1664998235725,0.065354808499181,0.149181058450433,-6.06553389665382,"DPOE4_HUMAN",4,-2.12672999323411,0.0670032096805983,0.151466327029362,-0.459977499999998,"Non-significant",0.819683905846625,"POLE4","DNA polymerase epsilon subunit 4","DPOE4_HUMAN"
0.303949999999997,8.7741925,2.07416602851671,0.0750794182376319,0.165102218538655,-6.20311062301241,"NACC1_HUMAN",13,2.126429940697,0.0670342139104608,0.151466327029362,0.303949999999997,"Non-significant",0.819683905846625,"NACC1","Nucleus accumbens-associated protein 1","NACC1_HUMAN"
0.178865,8.5093825,2.06328634734131,0.0763158146787167,0.166881047942416,-6.21922370265932,"SMG9_HUMAN",18,2.12626595551122,0.0670511643625968,0.151466327029362,0.178865,"Non-significant",0.819683905846625,"SMG9","Nonsense-mediated mRNA decay factor SMG9","SMG9_HUMAN"
0.0855999999999995,10.492,2.17764250925356,0.0642694688222752,0.147490365557738,-6.04883938970682,"FIP1_HUMAN",15,2.12623524786575,0.0670543389507516,0.151466327029362,0.0855999999999995,"Non-significant",0.819683905846625,"FIP1L1","Pre-mRNA 3'-end-processing factor FIP1","FIP1_HUMAN"
0.139970000000002,9.830175,2.05890321275697,0.0768195885438268,0.167714244176376,-6.22570896247267,"NOB1_HUMAN",19,2.12611432689155,0.0670668413255302,0.151466327029362,0.139970000000002,"Non-significant",0.819683905846625,"NOB1","RNA-binding protein NOB1","NOB1_HUMAN"
-0.151650000000004,11.689125,-2.14966255330347,0.0670296088037403,0.15190070004993,-6.09072489358173,"ACTY_HUMAN",12,-2.12611337662028,0.0670669395859609,0.151466327029362,-0.151650000000004,"Non-significant",0.819683905846625,"ACTR1B","Beta-centractin","ACTY_HUMAN"
-0.0954750000000004,10.6345125,-2.04631780139799,0.0782843925854751,0.17009685937337,-6.24430985158029,"S14L4_HUMAN",20,-2.12610394358165,0.0670679149934842,0.151466327029362,-0.0954750000000004,"Non-significant",0.819683905846625,"SEC14L4","SEC14-like protein 4","S14L4_HUMAN"
0.153350000000001,15.571275,2.21977234397208,0.0603262551638921,0.140658316221157,-5.9855590630706,"LAMP2_HUMAN",10,2.12511571547287,0.0671701785065421,0.151655500797751,0.153350000000001,"Non-significant",0.819141832483006,"LAMP2","Lysosome-associated membrane glycoprotein 2","LAMP2_HUMAN"
-0.1586,14.801575,-3.21770671758911,0.0138731841808323,0.0488410725965348,-4.46369732079785,"QCR6_HUMAN",5,-2.12485679505495,0.067196997408308,0.151674279943092,-0.1586,"Non-significant",0.819088058144153,"UQCRH","Cytochrome b-c1 complex subunit 6, mitochondrial","QCR6_HUMAN"
-0.181674999999998,10.3678875,-2.20938787519588,0.0612751195786784,0.142263786549421,-6.00117944452524,"RB33B_HUMAN",9,-2.12466805514662,0.0672165536784143,0.151676660351126,-0.181674999999998,"Non-significant",0.819081242288742,"RAB33B","Ras-related protein Rab-33B","RB33B_HUMAN"
0.0841499999999993,11.32045,1.98951877569065,0.0852443793179115,0.181091842873345,-6.32786124005023,"FKBP9_HUMAN",24,2.12448741553813,0.0672352758859704,0.151677157873744,0.0841499999999993,"Non-significant",0.819079817738829,"FKBP9","Peptidyl-prolyl cis-trans isomerase FKBP9","FKBP9_HUMAN"
-0.0857500000000009,13.209525,-2.29342106115711,0.0540071394488356,0.129351892218521,-5.87439287621084,"CLPP_HUMAN",13,-2.12379113085632,0.0673074896600104,0.151798294424419,-0.0857500000000009,"Non-significant",0.818733108059935,"CLPP","ATP-dependent Clp protease proteolytic subunit, mitochondrial","CLPP_HUMAN"
0.817372500000001,7.46431625,2.08720305204946,0.0736239121351366,0.162730879397102,-6.18377380501979,"PODXL_HUMAN",4,2.12333127810556,0.0673552242417517,0.151847918821799,0.817372500000001,"Non-significant",0.81859115600388,"PODXL","Podocalyxin","PODXL_HUMAN"
0.278292499999999,7.93187625,2.05192521834978,0.0776283796390508,0.168918639622188,-6.2360260136651,"TIF1A_HUMAN",21,2.12322233104677,0.0673665382721255,0.151847918821799,0.278292499999999,"Non-significant",0.81859115600388,"TRIM24","Transcription intermediary factor 1-alpha","TIF1A_HUMAN"
-0.0680924999999988,9.47593875,-1.78050039957954,0.116428086977866,0.229056265189477,-6.62865657670917,"DICER_HUMAN",73,-2.12290008405355,0.0674000142171586,0.151881615324977,-0.0680924999999988,"Non-significant",0.818494792602866,"DICER1","Endoribonuclease Dicer","DICER_HUMAN"
0.208277499999999,8.44782625,2.02212972751824,0.081177285055225,0.174395016478704,-6.27997172316892,"TASOR_HUMAN",52,2.121888779339,0.0675051778563278,0.152076792543604,0.208277499999999,"Non-significant",0.817937055764545,"TASOR","Protein TASOR","TASOR_HUMAN"
-0.114874999999998,16.2645625,-2.0798756416468,0.0744385039719933,0.164000767418006,-6.19464579212943,"HCD2_HUMAN",17,-2.12094089943105,0.067603892733489,0.15225733863438,-0.114874999999998,"Non-significant",0.817421765679608,"HSD17B10","3-hydroxyacyl-CoA dehydrogenase type-2","HCD2_HUMAN"
0.273705,9.2767425,2.28974117895723,0.0543064446913092,0.129872880274023,-5.8799621340223,"IL32_HUMAN",5,2.11943226932397,0.0677612988614363,0.152569933552885,0.273705,"Non-significant",0.816531042911976,"IL32","Interleukin-32","IL32_HUMAN"
0.0594749999999991,14.2098875,1.90692578072662,0.0964564754971444,0.198431665276183,-6.44807865476437,"NUDC_HUMAN",25,2.11897877888995,0.0678086852297258,0.152634706620893,0.0594749999999991,"Non-significant",0.816346703732741,"NUDC","Nuclear migration protein nudC","NUDC_HUMAN"
-0.0680749999999932,15.5631125,-2.05622561863787,0.0771289500342998,0.168121013661577,-6.22966892015887,"ECHD3_HUMAN",19,-2.11871821213284,0.067835927265318,0.152654112468042,-0.0680749999999932,"Non-significant",0.81629149141039,"ECHDC3","Enoyl-CoA hydratase domain-containing protein 3, mitochondrial","ECHD3_HUMAN"
0.466235000000001,6.6383525,2.10103166729025,0.0721105485078574,0.160293458966219,-6.16322963210834,"RING2_HUMAN",6,2.11658621372786,0.0680592308976657,0.153114592453091,0.466235000000001,"Non-significant",0.81498341727134,"RNF2","E3 ubiquitin-protein ligase RING2","RING2_HUMAN"
0.520580000000001,9.978285,2.16417221757709,0.0655838256082129,0.149598275552624,-6.06901889835945,"CRIP1_HUMAN",3,2.11599271899269,0.0681215216172175,0.15321268428476,0.520580000000001,"Non-significant",0.814705278522984,"CRIP1","Cysteine-rich protein 1","CRIP1_HUMAN"
-0.115649999999995,13.18415,-2.06087761924687,0.0765922559348212,0.167307038143795,-6.22278809238933,"HEM3_HUMAN",18,-2.11579494210626,0.0681422919091588,0.153217363980056,-0.115649999999995,"Non-significant",0.814692013728257,"HMBS","Porphobilinogen deaminase","HEM3_HUMAN"
-0.0644749999999981,14.5848875,-1.86904151653379,0.102066378391761,0.207113903479122,-6.50265689466305,"PRS6A_HUMAN",30,-2.11557670930579,0.0681652176878806,0.153226886373799,-0.0644749999999981,"Non-significant",0.814665023350374,"PSMC3","26S proteasome regulatory subunit 6A","PRS6A_HUMAN"
0.254242499999998,8.26967375,2.72932492171793,0.0281867141408747,0.0806037443757565,-5.20845254412057,"MITF_HUMAN",3,2.11388469738926,0.0683432245116683,0.153584910785816,0.254242499999998,"Non-significant",0.813651450218304,"MITF","Microphthalmia-associated transcription factor","MITF_HUMAN"
-0.0901099999999975,7.88255,-1.95830479988014,0.0893237982697103,0.18757082433788,-6.37348218636169,"DHX32_HUMAN",28,-2.11291844398159,0.0684450835225166,0.153771662021812,-0.0901099999999975,"Non-significant",0.813123691592408,"DHX32","Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX32","DHX32_HUMAN"
-0.0976675,9.75173625,-2.06197764782233,0.0764658871060396,0.167075517722631,-6.22116042708464,"TR61B_HUMAN",18,-2.11142374102636,0.0686029440375175,0.154084091840978,-0.0976675,"Non-significant",0.812242196987703,"TRMT61B","tRNA (adenine(58)-N(1))-methyltransferase, mitochondrial","TR61B_HUMAN"
-0.238574999999999,8.8846375,-2.87599436141063,0.0227198643139321,0.069189245039233,-4.98369082775873,"NOMO1_HUMAN",3,-2.11007861208639,0.0687453136316052,0.154361567009559,-0.238574999999999,"Non-significant",0.811460821315008,"NOMO1","BOS complex subunit NOMO1","NOMO1_HUMAN"
0.1235,11.350675,2.23329594335322,0.059112613307757,0.138598960875661,-5.96519566622901,"NDUF2_HUMAN",11,2.10970505750551,0.0687849024874974,0.154408168289295,0.1235,"Non-significant",0.811329728941121,"NDUFAF2","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 2","NDUF2_HUMAN"
-0.290342499999997,8.09762375,-2.18424705405741,0.0636346774409001,0.146291947745513,-6.03893557501027,"PG12A_HUMAN",6,-2.10897071110694,0.0688627929791236,0.154535984070638,-0.290342499999997,"Non-significant",0.810970377962761,"PLA2G12A","Group XIIA secretory phospholipase A2","PG12A_HUMAN"
0.191139999999999,7.9950025,2.04557238584322,0.0783720093417304,0.170197015253909,-6.24541059380299,"ABL1_HUMAN",18,2.10881290859205,0.0688795420583203,0.154535984070638,0.191139999999999,"Non-significant",0.810970377962761,"ABL1","Tyrosine-protein kinase ABL1","ABL1_HUMAN"
0.121645000000001,9.782635,2.00807172753958,0.0829066459790618,0.177366566737043,-6.30064356698337,"GLSK_HUMAN",24,2.10795056408015,0.0689711416427398,0.154699157096356,0.121645000000001,"Non-significant",0.810512052618659,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN"
0.181175,12.8437875,3.29787944703953,0.0123827420149728,0.0449175747959057,-4.34289890139552,"LTOR4_HUMAN",4,2.10747164514313,0.0690220648757743,0.154745518331946,0.181175,"Non-significant",0.810381919961415,"LAMTOR4","Ragulator complex protein LAMTOR4","LTOR4_HUMAN"
