"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","CM_vs_B1"
0.173132499999996,9.48223875,1.40539308674061,0.200013989114308,0.505233567260024,-6.02858317730125,"TB10A_HUMAN",17,-1.44400641077475,0.187198066598703,0.488120149483513,-0.173132499999996,"Non-significant",0.311473264400671,"TBC1D10A","TBC1 domain family member 10A","TB10A_HUMAN",0.173132499999996
0.135365,9.9116575,1.36942181880222,0.210528449413594,0.516585521787681,-6.07313658915762,"DDX23_HUMAN",38,-1.44329482165327,0.187392142901482,0.488261474022227,-0.135365,"Non-significant",0.311347542108747,"DDX23","Probable ATP-dependent RNA helicase DDX23","DDX23_HUMAN",0.135365
0.194865,7.6764925,1.45738535983035,0.185636489285137,0.488749730888849,-5.96301902600105,"CCNH_HUMAN",9,-1.44324595167768,0.18740547804862,0.488261474022227,-0.194865,"Non-significant",0.311347542108747,"CCNH","Cyclin-H","CCNH_HUMAN",0.194865
0.0586500000000001,11.0965,1.19630563240491,0.26808317523413,0.570686306411488,-6.27739561374436,"NUP98_HUMAN",73,-1.44315264289088,0.187430941540369,0.488261474022227,-0.0586500000000001,"Non-significant",0.311347542108747,"NUP98","Nuclear pore complex protein Nup98-Nup96","NUP98_HUMAN",0.0586500000000001
1.158885,5.61502,1.4048452004754,0.200170605813681,0.505233567260024,-6.02926683196135,"SRCAP_HUMAN",11,-1.44226579262504,0.187673111101372,0.488312444094954,-1.158885,"Non-significant",0.311302208067079,"SRCAP","Helicase SRCAP","SRCAP_HUMAN",1.158885
0.221644999999999,7.3996575,1.44363546781724,0.18934649051039,0.493162836619171,-5.98048862693189,"PPR37_HUMAN",9,-1.44196931083666,0.187754132133669,0.488312444094954,-0.221644999999999,"Non-significant",0.311302208067079,"PPP1R37","Protein phosphatase 1 regulatory subunit 37","PPR37_HUMAN",0.221644999999999
0.0693000000000019,11.3724,1.26719551973805,0.24307586837032,0.549354761560724,-6.19588572095312,"NSUN2_HUMAN",46,-1.44191744360125,0.18776830932269,0.488312444094954,-0.0693000000000019,"Non-significant",0.311302208067079,"NSUN2","RNA cytosine C(5)-methyltransferase NSUN2","NSUN2_HUMAN",0.0693000000000019
0.170687499999998,9.34857625,1.38083229729363,0.207141816495618,0.512416193982402,-6.0590773598823,"SYF1_HUMAN",38,-1.44167306941139,0.187835118340854,0.488312444094954,-0.170687499999998,"Non-significant",0.311302208067079,"XAB2","Pre-mRNA-splicing factor SYF1","SYF1_HUMAN",0.170687499999998
0.156527500000003,8.40225125,1.38371718662179,0.206293179223554,0.511423672590688,-6.05551187499186,"BLT3A_HUMAN",28,-1.44164643853569,0.187842400176507,0.488312444094954,-0.156527500000003,"Non-significant",0.311302208067079,"BLTP3A","Bridge-like lipid transfer protein family member 3A","BLT3A_HUMAN",0.156527500000003
0.0756950000000014,9.5569225,1.2513009003987,0.248504672488111,0.553665367610454,-6.21442902749686,"AKAP9_HUMAN",185,-1.4415505980791,0.18786860845504,0.488312444094954,-0.0756950000000014,"Non-significant",0.311302208067079,"AKAP9","A-kinase anchor protein 9","AKAP9_HUMAN",0.0756950000000014
-0.0961999999999996,12.195475,-1.41217493396339,0.198084293109911,0.502951456194819,-6.02010802689723,"CCD25_HUMAN",16,1.44134263512596,0.187925488564243,0.488312444094954,0.0961999999999996,"Non-significant",0.311302208067079,"CCDC25","Coiled-coil domain-containing protein 25","CCD25_HUMAN",-0.0961999999999996
0.0799700000000012,9.0587925,1.34340601433088,0.218431297904072,0.526831356345274,-6.1049299651021,"PKN1_HUMAN",25,-1.44133701390274,0.187927026240495,0.488312444094954,-0.0799700000000012,"Non-significant",0.311302208067079,"PKN1","Serine/threonine-protein kinase N1","PKN1_HUMAN",0.0799700000000012
1.104675,6.892945,1.41671280751853,0.196802298156647,0.501518570185948,-6.01442402854683,"C1QT3_HUMAN",2,-1.44085507262685,0.188058901800281,0.488500277870311,-1.104675,"Non-significant",0.311135184908343,"C1QTNF3","Complement C1q tumor necrosis factor-related protein 3","C1QT3_HUMAN",1.104675
-0.101299999999998,13.1503,-1.55843365010956,0.160315111104151,0.451636866265234,-5.83192294620984,"SC11A_HUMAN",10,1.43928586073817,0.188488858085839,0.489367990492272,0.101299999999998,"Non-significant",0.310364441210659,"SEC11A","Signal peptidase complex catalytic subunit SEC11A","SC11A_HUMAN",-0.101299999999998
0.4467775,6.97677625,1.52017794360074,0.169508632118488,0.465796000824792,-5.88209879691917,"PM2PB_HUMAN",1,-1.43920027176495,0.1885123339808,0.489367990492272,-0.4467775,"Non-significant",0.310364441210659,"PMS2P11","Putative postmeiotic segregation increased 2-like protein 11","PM2PB_HUMAN",0.4467775
-0.0479499999999984,14.311375,-1.13436242441524,0.291651470633026,0.595951833561703,-6.34600405650179,"SYAC_HUMAN",58,1.43857645685939,0.188683515930485,0.489657316745208,0.0479499999999984,"Non-significant",0.310107751627971,"AARS1","Alanine--tRNA ligase, cytoplasmic","SYAC_HUMAN",-0.0479499999999984
0.0396499999999982,10.922975,1.08512475683404,0.311565250434708,0.614436353876289,-6.3987002568227,"CDC5L_HUMAN",43,-1.43764902822949,0.188938266587562,0.4901632624952,-0.0396499999999982,"Non-significant",0.309659242030299,"CDC5L","Cell division cycle 5-like protein","CDC5L_HUMAN",0.0396499999999982
-0.121082499999998,9.18940125,-1.61393619431716,0.147785230284601,0.436592186620957,-5.75802142768766,"OTU6B_HUMAN",8,1.43737135762447,0.189014597537631,0.490206159637297,0.121082499999998,"Non-significant",0.309621235965047,"OTUD6B","Deubiquitinase OTUD6B","OTU6B_HUMAN",-0.121082499999998
-0.250742500000001,10.04536375,-1.428904855748,0.193394226024407,0.498359508808968,-5.99910108894958,"PEX16_HUMAN",9,1.4364526959197,0.189267329300788,0.490536981168917,0.250742500000001,"Non-significant",0.309328245955433,"PEX16","Peroxisomal membrane protein PEX16","PEX16_HUMAN",-0.250742500000001
0.076765,8.8656775,1.60946289341305,0.148760699703153,0.437738771057592,-5.76402425268387,"UBQL4_HUMAN",11,-1.43630264477169,0.189308637980945,0.490536981168917,-0.076765,"Non-significant",0.309328245955433,"UBQLN4","Ubiquilin-4","UBQL4_HUMAN",0.076765
-0.288127500000001,7.48854125,-1.41043970546412,0.198576460320963,0.502951456194819,-6.02227874887822,"SRBP1_HUMAN",11,1.43613418814534,0.189355023117136,0.490536981168917,0.288127500000001,"Non-significant",0.309328245955433,"SREBF1","Sterol regulatory element-binding protein 1","SRBP1_HUMAN",-0.288127500000001
-0.0493749999999995,10.1095625,-1.22578605058411,0.257433353038316,0.561256894071771,-6.24387545042326,"RABE2_HUMAN",29,1.43603804480505,0.189381501024594,0.490536981168917,0.0493749999999995,"Non-significant",0.309328245955433,"RABEP2","Rab GTPase-binding effector protein 2","RABE2_HUMAN",-0.0493749999999995
0.0777749999999919,20.1552125,1.30067398986244,0.23197073259099,0.540166329836687,-6.15633970981354,"ACTB_HUMAN",37,-1.43581631951863,0.189442576693254,0.490540190692134,-0.0777749999999919,"Non-significant",0.309325404429277,"ACTB","Actin, cytoplasmic 1","ACTB_HUMAN",0.0777749999999919
0.1172,14.198825,2.40736441737547,0.0447214796816174,0.248392066686924,-4.60653653944113,"SMD3_HUMAN",5,-1.43529137931277,0.189587244144705,0.490699947896969,-0.1172,"Non-significant",0.309183988132922,"SNRPD3","Small nuclear ribonucleoprotein Sm D3","SMD3_HUMAN",0.1172
0.265792499999999,6.99420875,1.39681428698541,0.202478732950827,0.507571091910895,-6.03927008633554,"HS12A_HUMAN",17,-1.43496391707856,0.189677538293451,0.490699947896969,-0.265792499999999,"Non-significant",0.309183988132922,"HSPA12A","Heat shock 70 kDa protein 12A","HS12A_HUMAN",0.265792499999999
0.353760000000001,6.445325,1.5050656678741,0.173270264067253,0.471191905516329,-5.90174070411262,"NTAQ1_HUMAN",3,-1.43494106189751,0.189683841776713,0.490699947896969,-0.353760000000001,"Non-significant",0.309183988132922,"NTAQ1","Protein N-terminal glutamine amidohydrolase","NTAQ1_HUMAN",0.353760000000001
-0.469787499999999,6.59004625,-1.45484458073664,0.18631711803438,0.489182720465964,-5.9662540864992,"CD36_HUMAN",3,1.4345563420763,0.189789975644592,0.490819627865731,0.469787499999999,"Non-significant",0.30907807817133,"CD36","Platelet glycoprotein 4","CD36_HUMAN",-0.469787499999999
-0.1703475,9.06924625,-1.43156867007725,0.192656607889123,0.49713530735758,-5.99574328264166,"PHAF1_HUMAN",11,1.43356196579328,0.190064539990428,0.491259269104549,0.1703475,"Non-significant",0.308689242249127,"PHAF1","Phagosome assembly factor 1","PHAF1_HUMAN",-0.1703475
0.213825,12.7629375,2.01340136944198,0.0812966926194465,0.333314076641862,-5.19518385561494,"H90B4_HUMAN",2,-1.43342511457423,0.190102354361652,0.491259269104549,-0.213825,"Non-significant",0.308689242249127,"HSP90AB4P","Putative heat shock protein HSP 90-beta 4","H90B4_HUMAN",0.213825
-0.175682500000001,7.32867875,-1.38352987730178,0.206348186574558,0.511423672590688,-6.05574350690291,"ANR50_HUMAN",24,1.4332026615229,0.190163836160992,0.491259269104549,0.175682500000001,"Non-significant",0.308689242249127,"ANKRD50","Ankyrin repeat domain-containing protein 50","ANR50_HUMAN",-0.175682500000001
-0.2285,8.9270425,-2.12902154258159,0.0682287680130186,0.307329362731168,-5.02477633697696,"FUND1_HUMAN",1,1.43307302576004,0.190199673107811,0.491259269104549,0.2285,"Non-significant",0.308689242249127,"FUNDC1","FUN14 domain-containing protein 1","FUND1_HUMAN",-0.2285
0.135612500000004,8.48909125,1.50599208845659,0.173037513942061,0.470969966566073,-5.9005395895385,"IKBE_HUMAN",9,-1.43177493443908,0.190558850229242,0.491790969586185,-0.135612500000004,"Non-significant",0.308219450170087,"NFKBIE","NF-kappa-B inhibitor epsilon","IKBE_HUMAN",0.135612500000004
0.101397500000001,9.17287125,1.40168335522644,0.201076554085111,0.505583330148397,-6.03320917832141,"UBIP1_HUMAN",16,-1.43166337111725,0.190589747270414,0.491790969586185,-0.101397500000001,"Non-significant",0.308219450170087,"UBP1","Upstream-binding protein 1","UBIP1_HUMAN",0.101397500000001
0.150550000000001,11.601725,1.65545521843415,0.139009460125591,0.423328214750965,-5.70193235933889,"UQCC2_HUMAN",6,-1.43151948502597,0.190629602499154,0.491790969586185,-0.150550000000001,"Non-significant",0.308219450170087,"UQCC2","Ubiquinol-cytochrome c reductase complex assembly factor 2","UQCC2_HUMAN",0.150550000000001
-0.0768000000000004,13.420125,-1.35294635685494,0.21550372558306,0.522537575371169,-6.09331356085627,"GRB14_HUMAN",21,1.43146214636836,0.190645486868126,0.491790969586185,0.0768000000000004,"Non-significant",0.308219450170087,"GRB14","Growth factor receptor-bound protein 14","GRB14_HUMAN",-0.0768000000000004
-0.194327499999999,7.56240625,-1.3908316120842,0.204213386087414,0.508776774517442,-6.04670034866693,"1A1L1_HUMAN",18,1.4310674638114,0.190754856327912,0.491918311474119,0.194327499999999,"Non-significant",0.308107010691028,"ACCS","1-aminocyclopropane-1-carboxylate synthase-like protein 1","1A1L1_HUMAN",-0.194327499999999
0.7706125,5.67486625,1.39563677183894,0.202819120349666,0.507698060649331,-6.04073398768345,"MMP9_HUMAN",9,-1.43041013795965,0.190937128899193,0.492233516577227,-0.7706125,"Non-significant",0.307828818164781,"MMP9","Matrix metalloproteinase-9","MMP9_HUMAN",0.7706125
0.301372500000003,8.65399375,1.61781509573959,0.146944159392518,0.434984932381125,-5.75280979317619,"SFT2B_HUMAN",2,-1.42942874207329,0.1912095497247,0.492780851506789,-0.301372500000003,"Non-significant",0.307346176343854,"SFT2D2","Vesicle transport protein SFT2B","SFT2B_HUMAN",0.301372500000003
0.105399999999996,16.09215,1.34580940700579,0.217690548755471,0.525663363386555,-6.10200826714902,"AL3A2_HUMAN",30,-1.4287165970891,0.191407444810594,0.49294149241891,-0.105399999999996,"Non-significant",0.307204624389087,"ALDH3A2","Aldehyde dehydrogenase family 3 member A2","AL3A2_HUMAN",0.105399999999996
0.205047500000001,7.57650125,1.41512788777142,0.197249217631768,0.502189157187962,-6.01641043867343,"RSAD1_HUMAN",11,-1.42868253031241,0.191416916008178,0.49294149241891,-0.205047500000001,"Non-significant",0.307204624389087,"RSAD1","Radical S-adenosyl methionine domain-containing protein 1, mitochondrial","RSAD1_HUMAN",0.205047500000001
0.145375,14.4933375,3.21513585078891,0.0134684621525756,0.129104486618502,-3.37871685838963,"RL38_HUMAN",3,-1.42855537824507,0.191452270292975,0.49294149241891,-0.145375,"Non-significant",0.307204624389087,"RPL38","Large ribosomal subunit protein eL38","RL38_HUMAN",0.145375
0.136600000000001,11.947625,1.72732580691246,0.124955629053061,0.400325222257951,-5.60332868991062,"ARF5_HUMAN",6,-1.42810299621186,0.19157810050559,0.493110602180478,-0.136600000000001,"Non-significant",0.307055659770671,"ARF5","ADP-ribosylation factor 5","ARF5_HUMAN",0.136600000000001
0.924004999999999,6.135975,1.39741608442188,0.202304964068329,0.507404752295531,-6.03852164667571,"GNT2A_HUMAN",5,-1.4278203832915,0.191656746333298,0.493158194111858,-0.924004999999999,"Non-significant",0.30701374642357,"GCNT2","N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase","GNT2A_HUMAN",0.924004999999999
-0.332179999999998,8.0258425,-1.40209680118223,0.200957886314601,0.505508668919023,-6.03269396588914,"CDNF_HUMAN",10,1.42754537395064,0.191733303515606,0.49320038350202,0.332179999999998,"Non-significant",0.306976594378118,"CDNF","Cerebral dopamine neurotrophic factor","CDNF_HUMAN",-0.332179999999998
0.0743000000000009,16.47355,1.25835769591036,0.246081877035067,0.552075737869307,-6.20621498445121,"LMNA_HUMAN",61,-1.42698026929226,0.191890702022309,0.493450431361005,-0.0743000000000009,"Non-significant",0.306756467042169,"LMNA","Prelamin-A/C","LMNA_HUMAN",0.0743000000000009
0.1862525,8.14647875,1.40949816204726,0.198843964523753,0.503124327520287,-6.02345594987306,"ZTRF1_HUMAN",12,-1.42631020730652,0.192077481655352,0.493775852809839,-0.1862525,"Non-significant",0.306470152249084,"ZFTRAF1","Zinc finger TRAF-type-containing protein 1","ZTRF1_HUMAN",0.1862525
0.0544999999999991,14.558325,1.23034313589875,0.255819139311425,0.560399711212896,-6.23864546410338,"HNRPR_HUMAN",32,-1.42558151980747,0.192280784740548,0.494101278207583,-0.0544999999999991,"Non-significant",0.306184022617805,"HNRNPR","Heterogeneous nuclear ribonucleoprotein R","HNRPR_HUMAN",0.0544999999999991
-0.5427,6.0357,-1.4177514659883,0.196509900903758,0.501261874195268,-6.01312156710492,"RTP4_HUMAN",4,1.42529454207983,0.192360903198101,0.494101278207583,0.5427,"Non-significant",0.306184022617805,"RTP4","Receptor-transporting protein 4","RTP4_HUMAN",-0.5427
0.10365,13.518925,1.39487159313583,0.203040582473579,0.507990123315417,-6.04168488144784,"NEUR1_HUMAN",16,-1.42512580525871,0.192408024865047,0.494101278207583,-0.10365,"Non-significant",0.306184022617805,"NEU1","Sialidase-1","NEUR1_HUMAN",0.10365
-0.218547500000001,7.60668625,-1.39405326632845,0.20327766247009,0.50812339943402,-6.04270148610608,"ZHX1_HUMAN",14,1.42499287220668,0.192445155076459,0.494101278207583,0.218547500000001,"Non-significant",0.306184022617805,"ZHX1","Zinc fingers and homeoboxes protein 1","ZHX1_HUMAN",-0.218547500000001
-0.380125,7.460875,-1.41038641933198,0.198591591083512,0.502951456194819,-6.02234538401093,"UN93B_HUMAN",7,1.42424038316519,0.192655455509166,0.494473951327469,0.380125,"Non-significant",0.305856581908485,"UNC93B1","Protein unc-93 homolog B1","UN93B_HUMAN",-0.380125
0.152424999999999,9.2979975,1.40037288601019,0.201453094849795,0.505978085655215,-6.03484162653623,"RUFY3_HUMAN",14,-1.42404197621087,0.192710938581515,0.494473951327469,-0.152424999999999,"Non-significant",0.305856581908485,"RUFY3","Protein RUFY3","RUFY3_HUMAN",0.152424999999999
-0.478342499999997,6.93270375,-1.42522336179116,0.194417767088671,0.499473182531725,-6.00373586365321,"RTN2_HUMAN",4,1.42381187554227,0.192775302174353,0.494478084198057,0.478342499999997,"Non-significant",0.305852952040046,"RTN2","Reticulon-2","RTN2_HUMAN",-0.478342499999997
-0.0872300000000017,9.652295,-1.45508228816476,0.186253346163511,0.489182720465964,-5.96595155693995,"GLP3L_HUMAN",13,1.42360500813779,0.192833183115539,0.494478084198057,0.0872300000000017,"Non-significant",0.305852952040046,"GOLPH3L","Golgi phosphoprotein 3-like","GLP3L_HUMAN",-0.0872300000000017
-0.129035,10.1213075,-1.47228639297049,0.181689332777234,0.483653668596415,-5.94398363544309,"CK068_HUMAN",10,1.4224275352356,0.193162928034647,0.494885813946003,0.129035,"Non-significant",0.305494995195254,"C11orf68","UPF0696 protein C11orf68","CK068_HUMAN",-0.129035
0.065175,12.4199125,1.20830752869454,0.263703964034241,0.568009747018577,-6.26381504959718,"EEA1_HUMAN",90,-1.42205132739089,0.193268387473799,0.494885813946003,-0.065175,"Non-significant",0.305494995195254,"EEA1","Early endosome antigen 1","EEA1_HUMAN",0.065175
0.0784249999999957,13.0672875,1.34022615479044,0.219414724565555,0.527631829628768,-6.10879069891786,"EIF3G_HUMAN",22,-1.42202051685522,0.193277026595594,0.494885813946003,-0.0784249999999957,"Non-significant",0.305494995195254,"EIF3G","Eukaryotic translation initiation factor 3 subunit G","EIF3G_HUMAN",0.0784249999999957
0.11924,9.4543225,1.34352523497335,0.218394501397869,0.526831356345274,-6.10478510862297,"DDX41_HUMAN",35,-1.42199271153009,0.193284823362681,0.494885813946003,-0.11924,"Non-significant",0.305494995195254,"DDX41","Probable ATP-dependent RNA helicase DDX41","DDX41_HUMAN",0.11924
-0.0723500000000037,11.33565,-1.42156076003592,0.195440818603547,0.500415377805191,-6.00834010065354,"S20A2_HUMAN",15,1.4219599150382,0.193294020035997,0.494885813946003,0.0723500000000037,"Non-significant",0.305494995195254,"SLC20A2","Sodium-dependent phosphate transporter 2","S20A2_HUMAN",-0.0723500000000037
-0.109374999999996,10.7330625,-1.56212788102066,0.159451816256002,0.450132916551896,-5.8270439962441,"DHE4_HUMAN",9,1.42005978029742,0.193827506124691,0.495567236339832,0.109374999999996,"Non-significant",0.304897414053792,"GLUD2","Glutamate dehydrogenase 2, mitochondrial","DHE4_HUMAN",-0.109374999999996
-0.202867500000002,8.14136125,-1.50645596706945,0.172921077073078,0.470809362286648,-5.89993801851851,"PG12A_HUMAN",6,1.42003359718626,0.193834866383637,0.495567236339832,0.202867500000002,"Non-significant",0.304897414053792,"PLA2G12A","Group XIIA secretory phospholipase A2","PG12A_HUMAN",-0.202867500000002
0.182472499999999,9.50961625,1.37158105863655,0.209883893842819,0.516522114003318,-6.07048142945362,"UBP48_HUMAN",24,-1.4197496672244,0.193914696891281,0.495567236339832,-0.182472499999999,"Non-significant",0.304897414053792,"USP48","Ubiquitin carboxyl-terminal hydrolase 48","UBP48_HUMAN",0.182472499999999
0.0469250000000017,16.8849125,1.10755306646024,0.302362921111017,0.605316539015414,-6.3749039682637,"EF2_HUMAN",66,-1.41955259521167,0.193970123169826,0.495567236339832,-0.0469250000000017,"Non-significant",0.304897414053792,"EEF2","Elongation factor 2","EF2_HUMAN",0.0469250000000017
0.109824999999999,10.4228375,1.42400685819436,0.194757037735289,0.499724004805603,-6.00526587231025,"NUP43_HUMAN",13,-1.41951806747924,0.193979835488141,0.495567236339832,-0.109824999999999,"Non-significant",0.304897414053792,"NUP43","Nucleoporin Nup43","NUP43_HUMAN",0.109824999999999
0.177345000000001,7.49804,1.39183517632352,0.203921497314233,0.508593986912711,-6.04545525951661,"MTEF4_HUMAN",14,-1.41918905530407,0.194072404878988,0.495567236339832,-0.177345000000001,"Non-significant",0.304897414053792,"MTERF4","Transcription termination factor 4, mitochondrial","MTEF4_HUMAN",0.177345000000001
0.0843749999999996,12.2167125,1.36957084979974,0.21048390656105,0.516585521787681,-6.07295340969436,"AGFG1_HUMAN",18,-1.41916851956882,0.194078184008096,0.495567236339832,-0.0843749999999996,"Non-significant",0.304897414053792,"AGFG1","Arf-GAP domain and FG repeat-containing protein 1","AGFG1_HUMAN",0.0843749999999996
-0.47681,6.390995,-1.43581450656984,0.191486086822161,0.495384645616081,-5.99038398856192,"MBOA1_HUMAN",3,1.41882810201643,0.194174005723379,0.495567236339832,0.47681,"Non-significant",0.304897414053792,"MBOAT1","Lysophospholipid acyltransferase 1","MBOA1_HUMAN",-0.47681
1.164715,6.5903025,1.39319053759865,0.20352786999616,0.508163014116617,-6.04377287396182,"ID1_HUMAN",2,-1.41874804611288,0.194196546125892,0.495567236339832,-1.164715,"Non-significant",0.304897414053792,"ID1","DNA-binding protein inhibitor ID-1","ID1_HUMAN",1.164715
0.118325,11.8956375,1.3748838610112,0.20890131312897,0.515626216347965,-6.06641525424064,"ACOT8_HUMAN",18,-1.41858685476758,0.194241937857671,0.495567236339832,-0.118325,"Non-significant",0.304897414053792,"ACOT8","Acyl-coenzyme A thioesterase 8","ACOT8_HUMAN",0.118325
-0.207634999999999,7.175165,-1.38510899567779,0.205884847930815,0.511079702227278,-6.05379014734532,"KDM5D_HUMAN",15,1.41832486753588,0.194315733752091,0.495567236339832,0.207634999999999,"Non-significant",0.304897414053792,"KDM5D","Lysine-specific demethylase 5D","KDM5D_HUMAN",-0.207634999999999
0.165175000000001,11.2355625,1.35605218236916,0.214558059973622,0.521478498566189,-6.08952117175437,"SYAM_HUMAN",42,-1.41824058134116,0.194339480507808,0.495567236339832,-0.165175000000001,"Non-significant",0.304897414053792,"AARS2","Alanine--tRNA ligase, mitochondrial","SYAM_HUMAN",0.165175000000001
-0.0511750000000006,14.3434375,-1.2235097498069,0.258242860872512,0.56167652186162,-6.24648305570399,"OLA1_HUMAN",29,1.41798155006485,0.194412475822239,0.495567236339832,0.0511750000000006,"Non-significant",0.304897414053792,"OLA1","Obg-like ATPase 1","OLA1_HUMAN",-0.0511750000000006
-0.0918000000000028,11.730075,-1.44162671571119,0.189893988825125,0.493736416234816,-5.98303305329803,"COQ7_HUMAN",13,1.41794219303742,0.19442356878553,0.495567236339832,0.0918000000000028,"Non-significant",0.304897414053792,"COQ7","5-demethoxyubiquinone hydroxylase, mitochondrial","COQ7_HUMAN",-0.0918000000000028
0.0604750000000021,11.4368625,1.19280244064357,0.269372748640968,0.571666788335523,-6.28134233620618,"SKI3_HUMAN",69,-1.41774503283745,0.194479147683911,0.495567236339832,-0.0604750000000021,"Non-significant",0.304897414053792,"SKIC3","Superkiller complex protein 3","SKI3_HUMAN",0.0604750000000021
0.0815749999999973,13.3548375,1.63396494514818,0.143489673269988,0.428286872452581,-5.7310474158782,"SLIRP_HUMAN",10,-1.41757401492002,0.194527368448595,0.495567236339832,-0.0815749999999973,"Non-significant",0.304897414053792,"SLIRP","SRA stem-loop-interacting RNA-binding protein, mitochondrial","SLIRP_HUMAN",0.0815749999999973
0.781304999999999,5.0774075,1.41387063100318,0.197604380126799,0.502937195988667,-6.01798527511271,"RL40_HUMAN",1,-1.41723533070481,0.194622895934715,0.495656570634605,-0.781304999999999,"Non-significant",0.304819132254874,"UBA52","Ubiquitin-ribosomal protein eL40 fusion protein","RL40_HUMAN",0.781304999999999
0.219517500000004,7.74243875,1.37053036872969,0.210197319810205,0.516585521787681,-6.07177374570295,"TOP3B_HUMAN",26,-1.41661709167902,0.194797379418141,0.495815822334164,-0.219517500000004,"Non-significant",0.304679618264495,"TOP3B","DNA topoisomerase 3-beta-1","TOP3B_HUMAN",0.219517500000004
0.717647499999998,6.31157375,1.39111699459064,0.204130344630292,0.508776774517442,-6.04634633744136,"KLF3_HUMAN",5,-1.41658518739944,0.194806387379646,0.495815822334164,-0.717647499999998,"Non-significant",0.304679618264495,"KLF3","Krueppel-like factor 3","KLF3_HUMAN",0.717647499999998
-0.148149999999998,12.5023,-1.78538667458211,0.114589508002152,0.387112244624615,-5.52238100468368,"LSM3_HUMAN",5,1.41595785742182,0.194983584147243,0.495959848277263,0.148149999999998,"Non-significant",0.304553481528876,"LSM3","U6 snRNA-associated Sm-like protein LSm3","LSM3_HUMAN",-0.148149999999998
0.108000000000001,12.3812,1.79505037298675,0.11294528610049,0.384840172673239,-5.5088035682279,"PGPI_HUMAN",7,-1.41570572874535,0.19505484072725,0.495959848277263,-0.108000000000001,"Non-significant",0.304553481528876,"PGPEP1","Pyroglutamyl-peptidase 1","PGPI_HUMAN",0.108000000000001
0.0457500000000017,10.9843,1.15425700518352,0.28390367775415,0.586405228074709,-6.32424406332878,"RHG17_HUMAN",36,-1.4156351203653,0.195074800157205,0.495959848277263,-0.0457500000000017,"Non-significant",0.304553481528876,"ARHGAP17","Rho GTPase-activating protein 17","RHG17_HUMAN",0.0457500000000017
-0.0640249999999973,10.3541375,-1.20478666245662,0.264982425660305,0.569199264399476,-6.26780848583741,"DDX60_HUMAN",75,1.41552841811222,0.195104965930004,0.495959848277263,0.0640249999999973,"Non-significant",0.304553481528876,"DDX60","Probable ATP-dependent RNA helicase DDX60","DDX60_HUMAN",-0.0640249999999973
0.177452499999999,7.86386875,1.37139112011382,0.209940523148264,0.516522114003318,-6.07071509159387,"EMAL1_HUMAN",20,-1.41511931354017,0.195220661752183,0.496014657956042,-0.177452499999999,"Non-significant",0.304505489285279,"EML1","Echinoderm microtubule-associated protein-like 1","EMAL1_HUMAN",0.177452499999999
0.171117499999998,9.57807375,1.35378062814034,0.215249349763027,0.522258440542464,-6.09229538308056,"AQR_HUMAN",45,-1.41502431522326,0.195247536133709,0.496014657956042,-0.171117499999998,"Non-significant",0.304505489285279,"AQR","RNA helicase aquarius","AQR_HUMAN",0.171117499999998
0.230219999999997,8.2764325,1.44324499622555,0.189452805883559,0.493162836619171,-5.98098338112357,"PPA5_HUMAN",7,-1.41410431938861,0.195507964765227,0.496522396265593,-0.230219999999997,"Non-significant",0.304061157329337,"ACP5","Tartrate-resistant acid phosphatase type 5","PPA5_HUMAN",0.230219999999997
0.141399999999997,12.078925,1.33685134568122,0.220462642349893,0.528465714030533,-6.11288202476815,"IF4G3_HUMAN",63,-1.41376261553904,0.195604770492398,0.496614403374631,-0.141399999999997,"Non-significant",0.303980688697261,"EIF4G3","Eukaryotic translation initiation factor 4 gamma 3","IF4G3_HUMAN",0.141399999999997
-0.194352499999997,8.71736875,-1.67258795588403,0.135531205466267,0.417544089595059,-5.67859617765933,"NRAM2_HUMAN",4,1.413498699858,0.195679567382196,0.496650493312458,0.194352499999997,"Non-significant",0.303949128816489,"SLC11A2","Natural resistance-associated macrophage protein 2","NRAM2_HUMAN",-0.194352499999997
-0.331467499999999,5.56649125,-1.4178908955919,0.196470678752822,0.501261874195268,-6.01294668295888,"NFIL3_HUMAN",6,1.41315854020839,0.195776009748526,0.496741481868899,0.331467499999999,"Non-significant",0.303869571443213,"NFIL3","Nuclear factor interleukin-3-regulated protein","NFIL3_HUMAN",-0.331467499999999
-0.0901575000000001,9.76675625,-1.51113968190648,0.171749389694129,0.468864967270218,-5.89385855243307,"S15A4_HUMAN",11,1.41250650999265,0.195960990515689,0.496860540231485,0.0901575000000001,"Non-significant",0.303765492769875,"SLC15A4","Solute carrier family 15 member 4","S15A4_HUMAN",-0.0901575000000001
0.821547500000001,6.02579125,1.39912189659105,0.201813124686591,0.50657195229047,-6.03639915348168,"SIGIR_HUMAN",2,-1.41239904161861,0.195991493972788,0.496860540231485,-0.821547500000001,"Non-significant",0.303765492769875,"SIGIRR","Single Ig IL-1-related receptor","SIGIR_HUMAN",0.821547500000001
