"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.123575000000001,15.6107625,-4.53456930896018,0.00247467045498167,0.00675569376954371,-3.06936242263304,"CNOT3_HUMAN",17,-4.54442896249037,0.00208178809472696,0.00577268075932006,-0.123575000000001,"Non-significant",2.23862245918235,"CNOT3","CCR4-NOT transcription complex subunit 3","CNOT3_HUMAN"
-0.470319999999997,9.09865,-4.38366889026078,0.00298089515757425,0.00790597816298729,-3.2733395358073,"DDX18_HUMAN",23,-4.54423104010095,0.00208231525163736,0.00577268075932006,-0.470319999999997,"Non-significant",2.23862245918235,"DDX18","ATP-dependent RNA helicase DDX18","DDX18_HUMAN"
-0.217925000000001,10.7168375,-4.29049619153312,0.00334956108061702,0.00870355047191705,-3.40089364137267,"PDPK1_HUMAN",25,-4.54417486563613,0.00208246489617385,0.00577268075932006,-0.217925000000001,"Non-significant",2.23862245918235,"PDPK1","3-phosphoinositide-dependent protein kinase 1","PDPK1_HUMAN"
-0.125834999999999,9.9176125,-4.11891218676787,0.00416602545600694,0.0104284203628534,-3.63897081934435,"NCOA5_HUMAN",24,-4.54401268093608,0.00208289700976686,0.00577268075932006,-0.125834999999999,"Non-significant",2.23862245918235,"NCOA5","Nuclear receptor coactivator 5","NCOA5_HUMAN"
0.136200000000002,11.50575,3.82673068382869,0.00610165429944851,0.0143574517643165,-4.05359515026181,"SC16A_HUMAN",81,4.54329603739049,0.0020848075552983,0.00577418355227807,0.136200000000002,"Non-significant",2.23850941469249,"SEC16A","Protein transport protein Sec16A","SC16A_HUMAN"
0.640139999999997,9.3364,4.67718303321143,0.00208192557527249,0.00587930618879914,-2.879566185574,"IMPA2_HUMAN",6,4.54328090131334,0.00208484792812187,0.00577418355227807,0.640139999999997,"Up in C",2.23850941469249,"IMPA2","Inositol monophosphatase 2","IMPA2_HUMAN"
-0.7460425,7.36634625,-4.41154035072512,0.00287943378636233,0.00767661729450353,-3.23542146322807,"NOG2_HUMAN",15,-4.54188168000569,0.00208858378837733,0.0057825767974054,-0.7460425,"Up in BD",2.23787859072891,"GNL2","Nucleolar GTP-binding protein 2","NOG2_HUMAN"
-0.442397499999998,10.30562625,-5.0434485229772,0.0013537979898654,0.00415360625782805,-2.40539447451167,"TM41A_HUMAN",6,-4.54136104122376,0.00208997573363241,0.00578447706425338,-0.442397499999998,"Non-significant",2.23773589658682,"TMEM41A","Transmembrane protein 41A","TM41A_HUMAN"
1.40123,7.48773,4.45325502044242,0.00273458349985312,0.00735743863859398,-3.17887589934985,"CDN2C_HUMAN",6,4.5409850603097,0.00209098156001589,0.00578530773844422,1.40123,"Up in C",2.23767353462865,"CDKN2C","Cyclin-dependent kinase 4 inhibitor C","CDN2C_HUMAN"
-0.3597775,9.21547625,-4.65449574411654,0.00213952957573597,0.00600384346255442,-2.9095653329568,"PEX12_HUMAN",10,-4.54024383438022,0.00209296603790978,0.00578770026329294,-0.3597775,"Non-significant",2.23749396845981,"PEX12","Peroxisome assembly protein 12","PEX12_HUMAN"
-0.249002499999999,7.65746125,-4.29751601276852,0.00332011326129444,0.00864347047192499,-3.39124089072661,"RGPA1_HUMAN",27,-4.54013474772406,0.00209325826795115,0.00578770026329294,-0.249002499999999,"Non-significant",2.23749396845981,"RALGAPA1","Ral GTPase-activating protein subunit alpha-1","RGPA1_HUMAN"
-0.3342475,10.02475125,-4.28835817885119,0.00335858663744426,0.0087242374061369,-3.40383493408932,"CHD4_HUMAN",71,-4.5391259365506,0.0020959628603143,0.00579218302176768,-0.3342475,"Non-significant",2.23715772372942,"CHD4","Chromodomain-helicase-DNA-binding protein 4","CHD4_HUMAN"
0.252275000000003,11.5451625,5.22581199111054,0.00110038543473894,0.00350873582029944,-2.17636684068767,"TMM70_HUMAN",9,4.53900302769748,0.0020962926354702,0.00579218302176768,0.252275000000003,"Non-significant",2.23715772372942,"TMEM70","Transmembrane protein 70, mitochondrial","TMM70_HUMAN"
-1.519105,6.5510325,-4.48276312808824,0.00263695211170843,0.00712515933150485,-3.13902589645252,"CSTN1_HUMAN",4,-4.53557478787296,0.00210551372863547,0.00581570132997089,-1.519105,"Up in BD",2.23539790511948,"CLSTN1","Calsyntenin-1","CSTN1_HUMAN"
-0.239469999999999,8.3360275,-4.55215864862767,0.00242209272448571,0.00664313019582933,-3.04579703449873,"GALC_HUMAN",14,-4.53444461646672,0.0021085632846839,0.00582216295312852,-0.239469999999999,"Non-significant",2.23491564351175,"GALC","Galactocerebrosidase","GALC_HUMAN"
-0.350200000000001,10.99205,-4.37793279850777,0.0030022589925092,0.00794721318068789,-3.2811569106507,"CDC27_HUMAN",20,-4.53412988901735,0.00210941337455871,0.00582254910593681,-0.350200000000001,"Non-significant",2.23488684004576,"CDC27","Cell division cycle protein 27 homolog","CDC27_HUMAN"
0.383649999999999,11.8051,11.6837354567636,5.92514557925011e-06,6.10998030926949e-05,3.67039821831032,"AQP9_HUMAN",3,4.53339452634416,0.00211140107132325,0.00582607404332144,0.383649999999999,"Non-significant",2.23462400024361,"AQP9","Aquaporin-9","AQP9_HUMAN"
0.502409999999999,9.32526,4.56204739382925,0.00239307337171339,0.00657894550680965,-3.03256790683083,"CAH5A_HUMAN",9,4.53235052949048,0.00211422651836331,0.00583190746889045,0.502409999999999,"Up in C",2.23418937530549,"CA5A","Carbonic anhydrase 5A, mitochondrial","CAH5A_HUMAN"
-0.554507500000001,8.07095125,-4.36090654915238,0.00306666697753551,0.00808897550895626,-3.30438834929256,"ARH40_HUMAN",37,-4.5318256001711,0.00211564873069451,0.00583386757290063,-0.554507500000001,"Up in BD",2.23404343346099,"ARHGEF40","Rho guanine nucleotide exchange factor 40","ARH40_HUMAN"
-0.208182500000003,9.10961875,-4.69673813594068,0.00203364257502969,0.0057848028556882,-2.85376761426471,"LIPG_HUMAN",13,-4.52966086991111,0.0021215247482932,0.00584810352606177,-0.208182500000003,"Non-significant",2.2329849478834,"LIPG","Endothelial lipase","LIPG_HUMAN"
-0.261925000000002,11.5442875,-7.71903743634674,9.68002590014077e-05,0.000511319924802539,0.532512070006758,"BAP18_HUMAN",6,-4.5274572469847,0.00212752461135231,0.00586267118113152,-0.261925000000002,"Non-significant",2.2319044633497,"BAP18","Chromatin complexes subunit BAP18","BAP18_HUMAN"
0.2103,13.806175,6.69838655865319,0.000241104236483192,0.00104802361118198,-0.488349070422382,"SRP09_HUMAN",8,4.52592218618417,0.00213171508939474,0.00587224472542275,0.2103,"Non-significant",2.23119585352012,"SRP9","Signal recognition particle 9 kDa protein","SRP09_HUMAN"
0.26205,8.7148025,4.5143431465652,0.00253668530941489,0.00689285587225166,-3.09651497268059,"CC85C_HUMAN",14,4.52453552953623,0.00213550818054715,0.0058807175223801,0.26205,"Non-significant",2.23056968123696,"CCDC85C","Coiled-coil domain-containing protein 85C","CC85C_HUMAN"
-0.478687499999999,8.84192375,-5.16213887962146,0.00118234970542418,0.00372517405267773,-2.25580472374066,"CLDN1_HUMAN",5,-4.52424952494662,0.00213629143842686,0.00588089899671706,-0.478687499999999,"Non-significant",2.23055627945617,"CLDND1","Claudin domain-containing protein 1","CLDN1_HUMAN"
-0.27045,10.986875,-4.55592013265319,0.0024110090097268,0.00662381094562344,-3.04076329249511,"GET4_HUMAN",13,-4.5225080200551,0.00214106752070621,0.00589206832317875,-0.27045,"Non-significant",2.2297322258132,"GET4","Golgi to ER traffic protein 4 homolog","GET4_HUMAN"
-1.704715,6.6363325,-4.37904847711631,0.00299809058434822,0.00793874244524764,-3.27963605488139,"SMC4_HUMAN",20,-4.52008201032717,0.00214774026553697,0.00590844788485639,-1.704715,"Up in BD",2.22852659078917,"SMC4","Structural maintenance of chromosomes protein 4","SMC4_HUMAN"
0.253574999999998,11.1694625,4.26805634036569,0.00344562872230871,0.00890238394752185,-3.43179638586761,"PBIP1_HUMAN",29,4.51628220647736,0.00215823722216995,0.00593533336039896,0.253574999999998,"Non-significant",2.22655488369912,"PBXIP1","Pre-B-cell leukemia transcription factor-interacting protein 1","PBIP1_HUMAN"
-0.488924999999998,14.0105625,-4.44332463176524,0.00276832609724234,0.00742871926192888,-3.19231446852942,"RL8_HUMAN",12,-4.51308474032696,0.00216711353968636,0.0059577454052142,-0.488924999999998,"Non-significant",2.22491805960924,"RPL8","Large ribosomal subunit protein uL2","RL8_HUMAN"
-0.296085,7.964615,-5.59544936293898,0.000732961647723542,0.00253639416598635,-1.72622914056778,"TRM7_HUMAN",7,-4.51210257950745,0.00216984804441236,0.00596253477855439,-0.296085,"Non-significant",2.22456907477108,"FTSJ1","tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase","TRM7_HUMAN"
-0.2939775,9.88916875,-4.27535854958556,0.00341404025329892,0.00883190343848044,-3.42173249843181,"DHX16_HUMAN",34,-4.51193668558781,0.00217031029265751,0.00596253477855439,-0.2939775,"Non-significant",2.22456907477108,"DHX16","Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16","DHX16_HUMAN"
-0.385327500000001,9.04574375,-4.42663404206144,0.00282607294760006,0.00755154694407603,-3.21493299014158,"DIK2A_HUMAN",14,-4.50843643503587,0.00218008847797049,0.00598739207450657,-0.385327500000001,"Non-significant",2.22276230186443,"DIPK2A","Divergent protein kinase domain 2A","DIK2A_HUMAN"
-1.1346325,7.23703875,-4.70075897663694,0.00202386840526461,0.00576299867535924,-2.84846977800965,"TM164_HUMAN",2,-4.50743840092085,0.00218288534009565,0.00599306564571473,-1.1346325,"Up in BD",2.22235096518429,"TMEM164","Transmembrane protein 164","TM164_HUMAN"
-0.260917500000001,8.87823375,-4.35249893922195,0.00309902894941369,0.00816120762200238,-3.31587519839116,"SESN1_HUMAN",19,-4.50453936723978,0.00219103170252666,0.00601341744135038,-0.260917500000001,"Non-significant",2.2208786471137,"SESN1","Sestrin-1","SESN1_HUMAN"
-0.0874249999999979,13.6643625,-3.7108381410256,0.00712379846571041,0.0163725539169874,-4.22112800644586,"COR1C_HUMAN",27,-4.50152348024421,0.00219954159043082,0.00603475299810974,-0.0874249999999979,"Non-significant",2.21934050083643,"CORO1C","Coronin-1C","COR1C_HUMAN"
0.233649999999997,12.3467,4.69330255003249,0.00204203524829392,0.00580263108115319,-2.85829614924598,"ANGT_HUMAN",12,4.50004176489628,0.00220373571214101,0.00604423732624021,0.233649999999997,"Non-significant",2.21865849147845,"AGT","Angiotensinogen","ANGT_HUMAN"
0.574050000000002,14.060525,4.42816003497108,0.00282073875199816,0.00754221013988288,-3.21286337503701,"DIXC1_HUMAN",11,4.49922975654364,0.00220603786595009,0.00604713644177109,0.574050000000002,"Up in C",2.21845023228048,"DIXDC1","Dixin","DIXC1_HUMAN"
-0.391379999999998,8.636115,-4.39764437105712,0.00292953831078728,0.00779599137308579,-3.25431267552563,"KRT86_HUMAN",15,-4.49914863371831,0.00220626800406652,0.00604713644177109,-0.391379999999998,"Non-significant",2.21845023228048,"KRT86","Keratin, type II cuticular Hb6","KRT86_HUMAN"
-1.197575,7.0117425,-4.43046604506852,0.00281269890228686,0.00752807887722746,-3.20973649472412,"GBB4_HUMAN",6,-4.49878122066252,0.00220731064918907,0.00604797215977674,-1.197575,"Up in BD",2.21839021666081,"GNB4","Guanine nucleotide-binding protein subunit beta-4","GBB4_HUMAN"
-0.203450000000002,11.598925,-4.44348997076851,0.00276776056435624,0.00742871926192888,-3.19209060442521,"IMPA3_HUMAN",16,-4.4929716432436,0.002223868617254,0.00609130468568269,-0.203450000000002,"Non-significant",2.2152896766435,"BPNT2","Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase","IMPA3_HUMAN"
-0.902275000000001,13.4554375,-4.72687252674687,0.00196163475496735,0.00561504250042679,-2.81411883364191,"SUMO3_HUMAN",3,-4.491358349432,0.00222849065915297,0.00610192599323182,-0.902275000000001,"Up in BD",2.21453306397089,"SUMO3","Small ubiquitin-related modifier 3","SUMO3_HUMAN"
0.528469999999999,9.53016,5.24970705824879,0.00107126705297419,0.0034372787868033,-2.14670108692066,"CC167_HUMAN",4,4.48598668646763,0.0022439559022835,0.00614222052985646,0.528469999999999,"Up in C",2.21167459473431,"CCDC167","Coiled-coil domain-containing protein 167","CC167_HUMAN"
-2.085825,7.4328875,-4.35005811675204,0.00310849392413865,0.00817825198654963,-3.31921182656034,"CO6A3_HUMAN",12,-4.48566309828427,0.00224489125203156,0.00614272980111973,-2.085825,"Up in BD",2.21163858747443,"COL6A3","Collagen alpha-3(VI) chain","CO6A3_HUMAN"
-0.0970999999999975,10.960625,-3.64156216464248,0.00782220460067453,0.0177095921889892,-4.32206254589097,"TBCE_HUMAN",35,-4.48465586503055,0.00224780543516506,0.00614865163746519,-0.0970999999999975,"Non-significant",2.2112201119663,"TBCE","Tubulin-specific chaperone E","TBCE_HUMAN"
0.123500000000002,14.09385,4.29242125547737,0.00334145718577878,0.00868524603963678,-3.39824585391824,"NIT1_HUMAN",19,4.4843933395651,0.00224856566512614,0.00614867956060844,0.123500000000002,"Non-significant",2.21121813969007,"NIT1","Deaminated glutathione amidase","NIT1_HUMAN"
-0.287999999999998,10.602575,-5.63973819283885,0.000698971392821943,0.00245193302454184,-1.67353598866179,"FADD_HUMAN",7,-4.48388642404099,0.00225003440045997,0.00615064421973018,-0.287999999999998,"Non-significant",2.21107939374958,"FADD","FAS-associated death domain protein","FADD_HUMAN"
-0.210920000000002,8.713825,-4.20047075916326,0.00375364710440347,0.00955961446470942,-3.52529621249025,"EFNMT_HUMAN",28,-4.48253371812544,0.00225395884274741,0.00615931819761442,-0.210920000000002,"Non-significant",2.21046735916702,"METTL13","eEF1A lysine and N-terminal methyltransferase","EFNMT_HUMAN"
-0.345594999999999,8.48082,-4.53790234715091,0.00246461188074518,0.006734962732783,-3.06489358685227,"MED4_HUMAN",11,-4.48173228032582,0.00225628747374339,0.00616362702757357,-0.345594999999999,"Non-significant",2.21016364911771,"MED4","Mediator of RNA polymerase II transcription subunit 4","MED4_HUMAN"
-0.227725,12.2723375,-4.83564594604261,0.00172416158726038,0.00506619236285326,-2.67207888062369,"INPP_HUMAN",11,-4.4806366372768,0.00225947517809575,0.00616958045437594,-0.227725,"Non-significant",2.2097443679837,"INPP1","Inositol polyphosphate 1-phosphatase","INPP_HUMAN"
-0.11755,12.07125,-3.92644136656944,0.00534894843987776,0.0128896764580006,-3.91082617858867,"CLCC1_HUMAN",28,-4.48046604142227,0.00225997195712259,0.00616958045437594,-0.11755,"Non-significant",2.2097443679837,"CLCC1","Chloride channel CLIC-like protein 1","CLCC1_HUMAN"
-1.2012475,6.27215375,-4.62849647261342,0.00220770895054481,0.00614977844939395,-2.94403416923582,"PSN2_HUMAN",2,-4.47971831878494,0.00226215074621941,0.00617347264231249,-1.2012475,"Up in BD",2.20947047208677,"PSEN2","Presenilin-2","PSN2_HUMAN"
-0.184044999999999,9.1886775,-4.19026641305954,0.00380271333360757,0.00966955456231851,-3.53946845848335,"NSMA3_HUMAN",25,-4.47834487503297,0.00226615878656706,0.0061823526563317,-0.184044999999999,"Non-significant",2.20884622535965,"SMPD4","Sphingomyelin phosphodiesterase 4","NSMA3_HUMAN"
-0.45913,8.8302375,-4.31973873544154,0.00322874288945599,0.00842700866213315,-3.36072872664153,"PP1RA_HUMAN",22,-4.47500134733842,0.00227594837368916,0.00620699426729997,-0.45913,"Non-significant",2.20711865572321,"PPP1R10","Serine/threonine-protein phosphatase 1 regulatory subunit 10","PP1RA_HUMAN"
0.341902500000002,10.09622375,4.27598055273058,0.00341136422212351,0.00882776638035623,-3.42087560041647,"WDTC1_HUMAN",28,4.4704402740333,0.00228937717385629,0.00624154109453736,0.341902500000002,"Non-significant",2.20470816573103,"WDTC1","WD and tetratricopeptide repeats protein 1","WDTC1_HUMAN"
-0.651887499999998,8.26160625,-4.68589385622773,0.00206026377562745,0.00583368821505652,-2.86806747111039,"MOB3A_HUMAN",5,-4.46754113432993,0.00229795771207343,0.00626285150384907,-0.651887499999998,"Up in BD",2.20322788557212,"MOB3A","MOB kinase activator 3A","MOB3A_HUMAN"
-0.137925000000003,14.2764625,-4.07366392194046,0.00441594305759846,0.0109735984195793,-3.70243134632089,"NUDC_HUMAN",25,-4.4654716741929,0.00230410407793882,0.00627751586272596,-0.137925000000003,"Non-significant",2.20221218119001,"NUDC","Nuclear migration protein nudC","NUDC_HUMAN"
0.247550000000002,12.69745,5.59166249639528,0.000735952152978812,0.00254249294147505,-1.73074676905866,"PEF1_HUMAN",8,4.46508112996809,0.00230526601388372,0.00627859494412582,0.247550000000002,"Non-significant",2.20213753401528,"PEF1","Peflin","PEF1_HUMAN"
-2.047925,5.6446575,-4.34939871398003,0.00311105637341859,0.00818236770910669,-3.32011338079878,"HEG1_HUMAN",6,-4.46457948580243,0.00230675942730731,0.006280575817026,-2.047925,"Up in BD",2.20200053736265,"HEG1","Protein HEG homolog 1","HEG1_HUMAN"
0.165550000000001,10.917275,4.20542955621325,0.00373005349033891,0.00950860438166292,-3.51841443734548,"PPOX_HUMAN",22,4.46385591573108,0.00230891537823241,0.00628435865562726,0.165550000000001,"Non-significant",2.20173903723566,"PPOX","Protoporphyrinogen oxidase","PPOX_HUMAN"
-0.223917500000002,10.15031625,-4.4983296065071,0.00258699502164566,0.00700402417022824,-3.11805360531338,"PDCL3_HUMAN",14,-4.4630137637173,0.00231142741923283,0.00628859201261645,-0.223917500000002,"Non-significant",2.20144658024632,"PDCL3","Phosducin-like protein 3","PDCL3_HUMAN"
-0.933875000000001,7.5245325,-4.40948300239993,0.00288679231193206,0.00769123281547581,-3.23821664842876,"PGAP4_HUMAN",7,-4.46282030002913,0.0023120049190078,0.00628859201261645,-0.933875000000001,"Up in BD",2.20144658024632,"PGAP4","Post-GPI attachment to proteins factor 4","PGAP4_HUMAN"
0.141349999999997,13.373375,4.51245054412672,0.0025425749260413,0.00690428262460636,-3.09905867103028,"SRPRB_HUMAN",16,4.46209117630597,0.00231418280560981,0.00629166068864644,0.141349999999997,"Non-significant",2.20123470706306,"SRPRB","Signal recognition particle receptor subunit beta","SRPRB_HUMAN"
-0.86795,7.019005,-4.59651404110756,0.00229487659967422,0.00634911625739805,-2.98656751187752,"HUS1_HUMAN",4,-4.46192882704983,0.00231466804549374,0.00629166068864644,-0.86795,"Up in BD",2.20123470706306,"HUS1","Checkpoint protein HUS1","HUS1_HUMAN"
0.164250000000003,13.57565,4.07290112681486,0.00442029384928884,0.0109810815080212,-3.70350355954597,"SNTB1_HUMAN",30,4.45751749646197,0.00232789540319729,0.00632551757222783,0.164250000000003,"Non-significant",2.19890393346183,"SNTB1","Beta-1-syntrophin","SNTB1_HUMAN"
0.199125000000002,10.2176625,4.53871959943977,0.00246215240701891,0.00673048530601569,-3.06379808151719,"PPA6_HUMAN",14,4.45481353819714,0.00233604387704118,0.00634379432996337,0.199125000000002,"Non-significant",2.19765090557852,"ACP6","Lysophosphatidic acid phosphatase type 6","PPA6_HUMAN"
-0.387510000000001,9.419,-6.63443859383201,0.000256184730991779,0.00110304749194884,-0.556084561808776,"UBE2A_HUMAN",4,-4.4547720325067,0.00233616919762862,0.00634379432996337,-0.387510000000001,"Non-significant",2.19765090557852,"UBE2A","Ubiquitin-conjugating enzyme E2 A","UBE2A_HUMAN"
-0.0959749999999957,14.3325875,-3.43854287432556,0.0103299000936754,0.0223737175608854,-4.62105838245572,"MYO1B_HUMAN",60,-4.4536399930091,0.00233959005504855,0.00635097989115497,-0.0959749999999957,"Non-significant",2.19715926234741,"MYO1B","Unconventional myosin-Ib","MYO1B_HUMAN"
-0.262650000000001,10.63235,-5.99557304147509,0.000481574472799102,0.0018159832235543,-1.25953197281408,"EMC10_HUMAN",7,-4.45301838861205,0.00234147077132933,0.00635398125897314,-0.262650000000001,"Non-significant",2.19695407045576,"EMC10","ER membrane protein complex subunit 10","EMC10_HUMAN"
0.157024999999996,12.0454625,4.03734903227111,0.00462834982395197,0.0114012054858048,-3.75356459859218,"BCAP_HUMAN",31,4.45178989927676,0.00234519251114808,0.0063611594097195,0.157024999999996,"Non-significant",2.19646372093124,"PIK3AP1","Phosphoinositide 3-kinase adapter protein 1","BCAP_HUMAN"
0.125049999999998,16.896925,4.2030460847013,0.00374137359598339,0.00953131781848098,-3.52172177179958,"ECH1_HUMAN",20,4.45163315563062,0.00234566783307905,0.0063611594097195,0.125049999999998,"Non-significant",2.19646372093124,"ECH1","Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial","ECH1_HUMAN"
-0.127725000000002,13.6970875,-4.42686846278318,0.00282525279779162,0.00755154694407603,-3.21461503753395,"PPAL_HUMAN",17,-4.45021141937863,0.00234998401222807,0.00636992489355047,-0.127725000000002,"Non-significant",2.19586568830969,"ACP2","Lysosomal acid phosphatase","PPAL_HUMAN"
-0.124749999999999,13.361625,-4.33652085793742,0.00316156660484265,0.00828862264998401,-3.33773264425849,"RTRAF_HUMAN",18,-4.45005674191727,0.00235045411112347,0.00636992489355047,-0.124749999999999,"Non-significant",2.19586568830969,"RTRAF","RNA transcription, translation and transport factor protein","RTRAF_HUMAN"
-0.441149999999999,13.43,-4.91499636969382,0.00157094442074346,0.00468312813136542,-2.56952221840795,"TM109_HUMAN",6,-4.44961898241368,0.00235178511364679,0.00637142576393799,-0.441149999999999,"Non-significant",2.19576337266861,"TMEM109","Voltage-gated monoatomic cation channel TMEM109","TM109_HUMAN"
-0.396627499999999,8.37774875,-4.2523733632659,0.0035145575251616,0.00905479025495751,-3.45343585634154,"ABCA1_HUMAN",40,-4.44892626141873,0.00235389300019851,0.00637502967149898,-0.396627499999999,"Non-significant",2.19551778953898,"ABCA1","Phospholipid-transporting ATPase ABCA1","ABCA1_HUMAN"
-0.121225000000003,12.2108375,-4.74922970137031,0.00191002590229467,0.0055077004386253,-2.78478645805509,"GRB2_HUMAN",15,-4.44821451077441,0.0023560609344743,0.00637879377173723,-0.121225000000003,"Non-significant",2.19526143848982,"GRB2","Growth factor receptor-bound protein 2","GRB2_HUMAN"
-0.33855,9.743665,-4.85636582654687,0.00168262249312105,0.00496192057503825,-2.64521313225654,"UBTD2_HUMAN",8,-4.44679485235186,0.00236039159170818,0.00638840880449774,-0.33855,"Non-significant",2.19460730044576,"UBTD2","Ubiquitin domain-containing protein 2","UBTD2_HUMAN"
0.804062500000001,8.47223875,4.46311887007426,0.0027015132263553,0.00728040941145981,-3.16554123791481,"CHUR_HUMAN",6,4.44391490384179,0.00236920349379795,0.00641014199411075,0.804062500000001,"Up in C",2.19313235011055,"CHURC1","Protein Churchill","CHUR_HUMAN"
0.175224999999999,12.4908875,4.36373595095914,0.0030558596575485,0.00806825683497023,-3.30052493942055,"PIR_HUMAN",17,4.44212664596292,0.00237469311869174,0.00642287502046681,0.175224999999999,"Non-significant",2.19227052862418,"PIR","Pirin","PIR_HUMAN"
0.154450000000001,13.585175,4.45800490676982,0.00271860355889452,0.00731924859632751,-3.17245293638121,"RAB32_HUMAN",16,4.44161456140485,0.00237626767347173,0.00642501397992127,0.154450000000001,"Non-significant",2.1921259230323,"RAB32","Ras-related protein Rab-32","RAB32_HUMAN"
0.459497499999998,9.29865125,4.37737146301558,0.00300435866049334,0.00795020409900722,-3.28192217096117,"IGHA1_HUMAN",12,4.43920464758334,0.00238369293556277,0.00644296560690524,0.459497499999998,"Non-significant",2.1909141869481,"IGHA1","Immunoglobulin heavy constant alpha 1","IGHA1_HUMAN"
1.2016675,7.57577625,4.29698617766653,0.00332232598000732,0.00864648520130159,-3.39196921007537,"P3C2G_HUMAN",23,4.43759858951747,0.00238865543266075,0.00645425090209388,1.2016675,"Up in C",2.19015415587093,"PIK3C2G","Phosphatidylinositol 3-kinase C2 domain-containing subunit gamma","P3C2G_HUMAN"
-0.5872975,7.76354625,-4.96047421984966,0.00148994995880847,0.00448901498063647,-2.51114687889525,"MFS12_HUMAN",4,-4.43649145089378,0.0023920828843207,0.00646138236759838,-0.5872975,"Up in BD",2.18967455779524,"MFSD12","Major facilitator superfamily domain-containing protein 12","MFS12_HUMAN"
0.880667499999999,10.21306625,4.86503056151196,0.00166557992622811,0.00492051323791642,-2.63399638567566,"COX3_HUMAN",2,4.43494903776452,0.00239686677325936,0.00647217187324777,0.880667499999999,"Up in C",2.18894995823571,"MT-CO3","Cytochrome c oxidase subunit 3","COX3_HUMAN"
0.262124999999997,12.2749875,5.95629800140522,0.000501405039319033,0.00187609242918185,-1.30442298018138,"CHM1B_HUMAN",7,4.43358534117447,0.00240110503482017,0.00648148142096007,0.262124999999997,"Non-significant",2.18832571952796,"CHMP1B","Charged multivesicular body protein 1b","CHM1B_HUMAN"
-0.226174999999998,11.4966875,-5.31130114720395,0.00100006920148405,0.00325443753849548,-2.07059647898717,"AP3S1_HUMAN",9,-4.43258300865615,0.00240422540553417,0.00648776822731043,-0.226174999999998,"Non-significant",2.18790467350067,"AP3S1","AP-3 complex subunit sigma-1","AP3S1_HUMAN"
0.178822499999995,10.11911375,4.69820028915465,0.00203008225930959,0.0057766797507185,-2.85184082289716,"MTL26_HUMAN",13,4.43212428613006,0.00240565493062259,0.00648948967464429,0.178822499999995,"Non-significant",2.18778945423201,"METTL26","Methyltransferase-like 26","MTL26_HUMAN"
-0.239075000000001,14.9331125,-6.59003426991944,0.000267277007401236,0.00114181183255619,-0.603396802656249,"NPC2_HUMAN",7,-4.42971930198803,0.00241316477782728,0.00650760685810132,-0.239075000000001,"Non-significant",2.18657869183145,"NPC2","NPC intracellular cholesterol transporter 2","NPC2_HUMAN"
0.157625000000001,11.7803375,4.13802033307345,0.00406515617427325,0.0102070904492166,-3.61225597458126,"ANO10_HUMAN",23,4.42809121567875,0.00241826314896724,0.0065192112118492,0.157625000000001,"Non-significant",2.18580494829642,"ANO10","Anoctamin-10","ANO10_HUMAN"
0.18385,14.62715,4.21435292678228,0.00368800384051984,0.00943935544320376,-3.50603927214553,"OCAD1_HUMAN",21,4.42685122206719,0.00242215406644579,0.0065258831314845,0.18385,"Non-significant",2.18536070802376,"OCIAD1","OCIA domain-containing protein 1","OCAD1_HUMAN"
-0.119249999999999,12.417,-4.1703863726503,0.00390032814118824,0.00987793948145232,-3.56712019848938,"IDH3B_HUMAN",20,-4.42677846737205,0.00242238257145258,0.0065258831314845,-0.119249999999999,"Non-significant",2.18536070802376,"IDH3B","Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial","IDH3B_HUMAN"
-0.3743875,7.80337125,-4.27653251260638,0.00340899145834294,0.0088244117383945,-3.42011524239219,"UBP28_HUMAN",20,-4.42654176497605,0.00242312615909232,0.0065258831314845,-0.3743875,"Non-significant",2.18536070802376,"USP28","Ubiquitin carboxyl-terminal hydrolase 28","UBP28_HUMAN"
-0.192099999999996,11.02045,-5.93685785185565,0.00051155613678535,0.00190537810511872,-1.32671577825226,"ZNT7_HUMAN",9,-4.42564807176423,0.00242593588746515,0.00653130456664672,-0.192099999999996,"Non-significant",2.18500006382308,"SLC30A7","Zinc transporter 7","ZNT7_HUMAN"
0.6690775,8.86135875,4.45434574984961,0.00273090488694893,0.00734995346789473,-3.17740069338415,"T176B_HUMAN",7,4.42527034050178,0.002427124522034,0.00653235943257869,0.6690775,"Up in C",2.18492992692207,"TMEM176B","Transmembrane protein 176B","T176B_HUMAN"
-0.2877575,9.65530125,-4.67280515095199,0.00209290692148015,0.00590218470667157,-2.88534929247005,"SMYD5_HUMAN",10,-4.4243102457726,0.00243014857565878,0.00653835182909442,-0.2877575,"Non-significant",2.1845317137154,"SMYD5","Histone-lysine N-trimethyltransferase SMYD5","SMYD5_HUMAN"
