"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_BD","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","BD_vs_B1"
0.264725000000004,12.4860125,1.76188411610622,0.118448970679905,0.21399710102943,-6.68289418497505,"KBL_HUMAN",16,-1.65607405887846,0.139913684436035,0.244951190495096,-0.264725000000004,"Non-significant",0.610920445474054,"GCAT","2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial","KBL_HUMAN",0.264725000000004
0.0661000000000005,10.185825,1.42718755946648,0.193642958045772,0.309025869671071,-7.13353725173093,"ADDA_HUMAN",26,-1.65606360904115,0.139915829087697,0.244951190495096,-0.0661000000000005,"Non-significant",0.610920445474054,"ADD1","Alpha-adducin","ADDA_HUMAN",0.0661000000000005
-0.184612499999999,8.07661125,-1.64085840908468,0.141802502339639,0.245226706549274,-6.85115862793957,"PDD2L_HUMAN",9,1.65522193675696,0.140088668796609,0.245200673426373,0.184612499999999,"Non-significant",0.61047834139279,"PDCD2L","Programmed cell death protein 2-like","PDD2L_HUMAN",-0.184612499999999
-0.0536249999999985,10.9914625,-1.52742444163422,0.167498032108094,0.278176822175822,-7.00364170764556,"WDR26_HUMAN",33,1.65203832840377,0.14074423458538,0.246294792845556,0.0536249999999985,"Non-significant",0.608544769900024,"WDR26","WD repeat-containing protein 26","WDR26_HUMAN",-0.0536249999999985
0.0503250000000044,13.3488625,1.33434896356297,0.221021573926952,0.341273442383168,-7.24927607721343,"RANG_HUMAN",10,-1.65104778375384,0.140948789480126,0.246599364798237,-0.0503250000000044,"Non-significant",0.608008046414154,"RANBP1","Ran-specific GTPase-activating protein","RANG_HUMAN",0.0503250000000044
0.0998499999999964,11.328225,1.60712346742208,0.149037916285671,0.254472639910664,-6.89707128810915,"NUBP2_HUMAN",12,-1.64880241877229,0.141413500759359,0.247358867482773,-0.0998499999999964,"Non-significant",0.606672516147556,"NUBP2","Cytosolic Fe-S cluster assembly factor NUBP2","NUBP2_HUMAN",0.0998499999999964
-0.123875,12.0167375,-1.57512903034269,0.156212632138153,0.263329865604314,-6.94018247234603,"ACOT8_HUMAN",18,1.6483092838381,0.141515753343685,0.247446065539267,0.123875,"Non-significant",0.606519447200046,"ACOT8","Acyl-coenzyme A thioesterase 8","ACOT8_HUMAN",-0.123875
0.163024999999999,11.5824125,1.60374002393051,0.149782072711612,0.255527330883908,-6.901650573355,"FKBP8_HUMAN",17,-1.64818948654478,0.141540603968313,0.247446065539267,-0.163024999999999,"Non-significant",0.606519447200046,"FKBP8","Peptidyl-prolyl cis-trans isomerase FKBP8","FKBP8_HUMAN",0.163024999999999
0.114450000000001,13.9698,1.60088588163606,0.150412471204639,0.256236702930012,-6.90550980099961,"EIF1B_HUMAN",6,-1.64811917710855,0.141555190777381,0.247446065539267,-0.114450000000001,"Non-significant",0.606519447200046,"EIF1B","Eukaryotic translation initiation factor 1b","EIF1B_HUMAN",0.114450000000001
-0.0746000000000002,10.43895,-1.45044661537661,0.187270967350126,0.302017404048498,-7.10383284886956,"RIFK_HUMAN",7,1.64701303570627,0.141784861812499,0.247793954168741,0.0746000000000002,"Non-significant",0.605909294018007,"RFK","Riboflavin kinase","RIFK_HUMAN",-0.0746000000000002
-0.639064999999999,6.6837775,-1.66832953580816,0.13615234097805,0.237795888531888,-6.81343870999411,"SAPL1_HUMAN",5,1.64653129336441,0.141884995717365,0.247890338923362,0.639064999999999,"Non-significant",0.605740398742597,"PSAPL1","Proactivator polypeptide-like 1","SAPL1_HUMAN",-0.639064999999999
0.8366925,5.75268625,1.66977328975707,0.13586126341136,0.237441425330599,-6.81144830622802,"TBG2_HUMAN",2,-1.64645265154669,0.141901348286329,0.247890338923362,-0.8366925,"Non-significant",0.605740398742597,"TUBG2","Tubulin gamma-2 chain","TBG2_HUMAN",0.8366925
-1.7051375,6.60041125,-1.67096780157726,0.135620874098841,0.237160940071344,-6.80980091797428,"HUS1_HUMAN",4,1.64517654509803,0.142166943924692,0.248300649901315,1.7051375,"Non-significant",0.60502214372298,"HUS1","Checkpoint protein HUS1","HUS1_HUMAN",-1.7051375
-0.236199999999999,7.8656075,-1.64542448455707,0.140848535205699,0.244182224000358,-6.84490937900531,"CDK4_HUMAN",7,1.64479950824791,0.142245505047351,0.248384190386204,0.236199999999999,"Non-significant",0.604876050389736,"CDK4","Cyclin-dependent kinase 4","CDK4_HUMAN",-0.236199999999999
0.620287500000002,7.76186375,1.6787175626253,0.134070875035036,0.23497287140247,-6.79909990459036,"COT2_HUMAN",9,-1.64406863657724,0.142397907961759,0.248576630156165,-0.620287500000002,"Non-significant",0.604539703817067,"NR2F2","COUP transcription factor 2","COT2_HUMAN",0.620287500000002
-0.079699999999999,10.770175,-1.44077773764917,0.189896830936705,0.304792709384708,-7.11621420125367,"VAMP7_HUMAN",11,1.64397608362023,0.142417218143412,0.248576630156165,0.079699999999999,"Non-significant",0.604539703817067,"VAMP7","Vesicle-associated membrane protein 7","VAMP7_HUMAN",-0.079699999999999
0.148277499999997,8.76975625,1.59788857268007,0.151077116984918,0.25697734355831,-6.90955897112203,"RPA2_HUMAN",32,-1.64365037545161,0.142485193048285,0.248619673569657,-0.148277499999997,"Non-significant",0.604464508097113,"POLR1B","DNA-directed RNA polymerase I subunit RPA2","RPA2_HUMAN",0.148277499999997
0.259937499999999,7.88789375,1.64330371215319,0.141290875288265,0.244636073597369,-6.8478129415076,"AFG2B_HUMAN",25,-1.6435631801651,0.142503395725377,0.248619673569657,-0.259937499999999,"Non-significant",0.604464508097113,"AFG2B","ATPase family gene 2 protein homolog B","AFG2B_HUMAN",0.259937499999999
0.650912499999999,6.68658625,1.67361889023152,0.135088770905848,0.236449228071019,-6.80614279155035,"STK16_HUMAN",8,-1.64277074768806,0.142668921282423,0.24885474551701,-0.650912499999999,"Non-significant",0.60405407309476,"STK16","Serine/threonine-protein kinase 16","STK16_HUMAN",0.650912499999999
-0.0813499999999969,11.7761,-1.47974045276885,0.179512029683203,0.29330821425699,-7.06603900651511,"GAR1_HUMAN",7,1.64261878282966,0.142700684582072,0.24885644735208,0.0813499999999969,"Non-significant",0.604051103108991,"GAR1","H/ACA ribonucleoprotein complex subunit 1","GAR1_HUMAN",-0.0813499999999969
-0.553692500000001,5.93036875,-1.66545443224344,0.136733725124022,0.238605073440732,-6.81740005689307,"SMC6_HUMAN",25,1.64194317423215,0.142841978237755,0.249049117794602,0.553692500000001,"Non-significant",0.603714992327964,"SMC6","Structural maintenance of chromosomes protein 6","SMC6_HUMAN",-0.553692500000001
-0.1691,12.0411,-1.64331874611449,0.141287735053155,0.244636073597369,-6.84779236463008,"SH3L1_HUMAN",8,1.64172506460879,0.14288762047299,0.249074970084791,0.1691,"Non-significant",0.603669913170955,"SH3BGRL","Adapter SH3BGRL","SH3L1_HUMAN",-0.1691
-0.323527500000001,8.22164125,-1.67271998375103,0.135268973191441,0.236713381750686,-6.80738345248409,"RIOX2_HUMAN",14,1.64100477447566,0.143038446864911,0.249265671656485,0.323527500000001,"Non-significant",0.60333752749986,"RIOX2","Ribosomal oxygenase 2","RIOX2_HUMAN",-0.323527500000001
-0.186399999999997,10.426,-1.83512465631613,0.106131125389101,0.196891872049599,-6.57864042366319,"UB2D2_HUMAN",1,1.64080432954994,0.143080445720044,0.249265671656485,0.186399999999997,"Non-significant",0.60333752749986,"UBE2D2","Ubiquitin-conjugating enzyme E2 D2","UB2D2_HUMAN",-0.186399999999997
-0.1051225,10.01405875,-1.5282811758003,0.167288985851125,0.277943858712156,-7.00251098347193,"EXC6B_HUMAN",38,1.64064059571485,0.143114761083279,0.249265671656485,0.1051225,"Non-significant",0.60333752749986,"EXOC6B","Exocyst complex component 6B","EXC6B_HUMAN",-0.1051225
0.0863499999999995,11.557875,1.57904237532033,0.155318379561596,0.262229674727743,-6.93493261348995,"PDE12_HUMAN",25,-1.64061381799535,0.143120373890603,0.249265671656485,-0.0863499999999995,"Non-significant",0.60333752749986,"PDE12","2',5'-phosphodiesterase 12","PDE12_HUMAN",0.0863499999999995
0.226524999999999,17.4473625,1.63434336546827,0.143174023345797,0.246964496522424,-6.86006104929938,"AL4A1_HUMAN",33,-1.63863898954696,0.143534877482621,0.249933738623874,-0.226524999999999,"Non-significant",0.602175114385121,"ALDH4A1","Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial","AL4A1_HUMAN",0.226524999999999
-0.131117499999998,9.01604875,-1.56690714099232,0.158106808732023,0.265857569165996,-6.95119092661494,"MICU2_HUMAN",11,1.63708417890342,0.143862007501871,0.250406655851468,0.131117499999998,"Non-significant",0.601354131687054,"MICU2","Calcium uptake protein 2, mitochondrial","MICU2_HUMAN",-0.131117499999998
-0.1385425,9.13697625,-1.59518851872501,0.151678157230968,0.257728514798805,-6.91320336442783,"ANM3_HUMAN",19,1.63705369227068,0.143868428773255,0.250406655851468,0.1385425,"Non-significant",0.601354131687054,"PRMT3","Protein arginine N-methyltransferase 3","ANM3_HUMAN",-0.1385425
-0.115625000000001,12.1190875,-1.5617072878202,0.159315571739705,0.267278490322133,-6.95813801362776,"FLNC_HUMAN",102,1.63684819632451,0.143911718474818,0.250428077595685,0.115625000000001,"Non-significant",0.60131698032877,"FLNC","Filamin-C","FLNC_HUMAN",-0.115625000000001
-0.0999249999999989,13.4554375,-1.63890383560188,0.142212688490196,0.245778311111024,-6.85383119961746,"PFKAP_HUMAN",34,1.63453256050884,0.144400367381976,0.251224315443072,0.0999249999999989,"Non-significant",0.599938328502946,"PFKP","ATP-dependent 6-phosphofructokinase, platelet type","PFKAP_HUMAN",-0.0999249999999989
0.75859,5.9855625,1.65619001481994,0.13862285970367,0.241432573795467,-6.8301431623916,"MTHSD_HUMAN",5,-1.63369287996674,0.144577938740458,0.251408857202523,-0.75859,"Non-significant",0.599619426067638,"MTHFSD","Methenyltetrahydrofolate synthase domain-containing protein","MTHSD_HUMAN",0.75859
-0.0917499999999993,13.077575,-1.5079135097966,0.172323241832204,0.28455337359136,-7.02930132400908,"MCA3_HUMAN",11,1.63369010225683,0.144578526493035,0.251408857202523,0.0917499999999993,"Non-significant",0.599619426067638,"EEF1E1","Eukaryotic translation elongation factor 1 epsilon-1","MCA3_HUMAN",-0.0917499999999993
0.177974999999996,11.2584125,1.61075358794448,0.148243292072837,0.25352853972952,-6.89215289909404,"ATP7B_HUMAN",28,-1.63358980854701,0.144599749738282,0.251408857202523,-0.177974999999996,"Non-significant",0.599619426067638,"ATP7B","Copper-transporting ATPase 2","ATP7B_HUMAN",0.177974999999996
0.306052500000002,7.61457125,1.63746894482454,0.142514513366202,0.246194659444114,-6.8557922265111,"TCAIM_HUMAN",15,-1.63081170114333,0.145188779600818,0.252283984450034,-0.306052500000002,"Non-significant",0.598110318589618,"TCAIM","T-cell activation inhibitor, mitochondrial","TCAIM_HUMAN",0.306052500000002
-0.130762499999999,7.86176125,-1.57997615517662,0.155105691983808,0.262010304765961,-6.93367895535773,"ARP5_HUMAN",16,1.630807522919,0.145189667167716,0.252283984450034,0.130762499999999,"Non-significant",0.598110318589618,"ACTR5","Actin-related protein 5","ARP5_HUMAN",-0.130762499999999
-0.1326,14.645825,-1.58915347883237,0.15302952402707,0.259424841172569,-6.92133811267972,"PSB4_HUMAN",11,1.63077431792771,0.145196720977552,0.252283984450034,0.1326,"Non-significant",0.598110318589618,"PSMB4","Proteasome subunit beta type-4","PSB4_HUMAN",-0.1326
0.0719500000000011,10.851325,1.51111001282349,0.171524213613083,0.283581554230834,-7.02510950522641,"PSME4_HUMAN",63,-1.63042110794493,0.145271773861328,0.252360143589322,-0.0719500000000011,"Non-significant",0.597979234158618,"PSME4","Proteasome activator complex subunit 4","PSME4_HUMAN",0.0719500000000011
0.269275,6.9544525,1.64627894820209,0.140670678590061,0.244000234987867,-6.8437390294679,"FBX21_HUMAN",8,-1.63012415208819,0.145334901299311,0.252415558058085,-0.269275,"Non-significant",0.597883880131,"FBXO21","F-box only protein 21","FBX21_HUMAN",0.269275
0.381572500000001,7.42632875,1.64939850578498,0.14002310955585,0.243313229157336,-6.83946378292101,"RPC9_HUMAN",3,-1.62965421786018,0.145434852870851,0.252534890602596,-0.381572500000001,"Non-significant",0.597678610617149,"CRCP","DNA-directed RNA polymerase III subunit RPC9","RPC9_HUMAN",0.381572500000001
0.144027500000002,8.99600625,1.57910970348181,0.15530303525691,0.262229674727743,-6.93484223364552,"PDE3B_HUMAN",22,-1.62864059702402,0.145650659987395,0.252855301692034,-0.144027500000002,"Non-significant",0.597127935954884,"PDE3B","cGMP-inhibited 3',5'-cyclic phosphodiesterase 3B","PDE3B_HUMAN",0.144027500000002
0.30413,7.260315,1.63834616717865,0.142329921943582,0.245928336697301,-6.85459344686912,"GL1D1_HUMAN",6,-1.62764255015555,0.145863441788472,0.253170324237968,-0.30413,"Non-significant",0.596587202189485,"GLT1D1","Glycosyltransferase 1 domain-containing protein 1","GL1D1_HUMAN",0.30413
-0.0963999999999992,12.1613,-1.49555567129373,0.17544400311078,0.288603116325356,-7.04546218849915,"PFD5_HUMAN",9,1.62698334655542,0.146004141029148,0.253360127079992,0.0963999999999992,"Non-significant",0.596261731803316,"PFDN5","Prefoldin subunit 5","PFD5_HUMAN",-0.0963999999999992
-0.0921249999999993,13.3792375,-1.81732638079317,0.10900716273804,0.200936122328753,-6.60412939669054,"CTNB1_HUMAN",35,1.6260948582703,0.146193977714684,0.253635098061342,0.0921249999999993,"Non-significant",0.595790648898899,"CTNNB1","Catenin beta-1","CTNB1_HUMAN",-0.0921249999999993
0.107825,13.3168375,1.55804094325693,0.160172917727639,0.268382606549027,-6.96302922458706,"SERB1_HUMAN",24,-1.62501356471431,0.146425318703148,0.253981942291318,-0.107825,"Non-significant",0.595197159923445,"SERBP1","SERPINE1 mRNA-binding protein 1","SERB1_HUMAN",0.107825
-1.4124125,7.42564625,-1.64934693561007,0.140033792161317,0.243313229157336,-6.83953448893835,"UBP20_HUMAN",16,1.62439352214286,0.146558128997069,0.254157768007575,1.4124125,"Non-significant",0.594896612102258,"USP20","Ubiquitin carboxyl-terminal hydrolase 20","UBP20_HUMAN",-1.4124125
-0.193994999999999,7.7746175,-1.65308046398007,0.139262354714047,0.242337483994325,-6.83441290859482,"UBP11_HUMAN",16,1.62413360369739,0.146613835583033,0.254199835482123,0.193994999999999,"Non-significant",0.59482473485687,"USP11","Ubiquitin carboxyl-terminal hydrolase 11","UBP11_HUMAN",-0.193994999999999
-0.191575000000002,10.3930625,-1.63447464056134,0.143146267035699,0.246964496522424,-6.85988183570465,"SC16B_HUMAN",36,1.62169326735498,0.147137815361335,0.255020064294511,0.191575000000002,"Non-significant",0.593425649097062,"SEC16B","Protein transport protein Sec16B","SC16B_HUMAN",-0.191575000000002
0.152175,13.2266375,1.57567267002166,0.15608812184364,0.263174862090559,-6.9394535570117,"MPPA_HUMAN",30,-1.62163654096558,0.147150016067005,0.255020064294511,-0.152175,"Non-significant",0.593425649097062,"PMPCA","Mitochondrial-processing peptidase subunit alpha","MPPA_HUMAN",0.152175
0.198692500000003,8.22740875,1.86472206187159,0.101508426159749,0.190856619830018,-6.53604604953088,"S29A3_HUMAN",6,-1.62039094268441,0.147418155781434,0.255430000681957,-0.198692500000003,"Non-significant",0.592728095461599,"SLC29A3","Equilibrative nucleoside transporter 3","S29A3_HUMAN",0.198692500000003
-0.098485000000001,7.83141,-1.52175225705002,0.168888047049765,0.280082495753643,-7.01111946075526,"ZBT16_HUMAN",16,1.61880864422852,0.147759430104301,0.255966453821916,0.098485000000001,"Non-significant",0.591816948261072,"ZBTB16","Zinc finger and BTB domain-containing protein 16","ZBT16_HUMAN",-0.098485000000001
-0.0558000000000014,15.509775,-1.30080015332691,0.231712037378374,0.353382716628188,-7.28992705144692,"HNRPC_HUMAN",15,1.6182433961668,0.147881521728373,0.256103383474659,0.0558000000000014,"Non-significant",0.5915846838718,"HNRNPC","Heterogeneous nuclear ribonucleoproteins C1/C2","HNRPC_HUMAN",-0.0558000000000014
-0.140635000000001,7.72202,-1.60258383169694,0.150037149103982,0.255854488651369,-6.90321432498772,"SNX19_HUMAN",10,1.61814935834993,0.147901842640073,0.256103383474659,0.140635000000001,"Non-significant",0.5915846838718,"SNX19","Sorting nexin-19","SNX19_HUMAN",-0.140635000000001
0.337285,6.1295,1.64755067176117,0.140406354952974,0.243646321830161,-6.84199663476826,"GPBL1_HUMAN",10,-1.61692559550753,0.148166525249865,0.256487107827344,-0.337285,"Non-significant",0.590934459558626,"GPBP1L1","Vasculin-like protein 1","GPBL1_HUMAN",0.337285
0.268857499999999,9.95772125,1.63297736408475,0.14346314118061,0.247357630154196,-6.861925474825,"HTD2_HUMAN",3,-1.61683143041696,0.148186910002931,0.256487107827344,-0.268857499999999,"Non-significant",0.590934459558626,"HTD2","Hydroxyacyl-thioester dehydratase type 2, mitochondrial","HTD2_HUMAN",0.268857499999999
-0.182957500000001,8.03471375,-1.63534638009462,0.142962076008104,0.24675687814937,-6.85869158422622,"ARK2N_HUMAN",6,1.61617019545341,0.148330126606952,0.256680028551486,0.182957500000001,"Non-significant",0.590607921072634,"ARK2N","Protein ARK2N","ARK2N_HUMAN",-0.182957500000001
0.160724999999998,14.4908125,2.01363770527353,0.0810449673035132,0.160834256696512,-6.31819110211962,"IF4H_HUMAN",17,-1.61574772717468,0.148421695957936,0.25678351207791,-0.160724999999998,"Non-significant",0.590432865507649,"EIF4H","Eukaryotic translation initiation factor 4H","IF4H_HUMAN",0.160724999999998
0.207699999999999,12.727325,1.76607267977563,0.117709417757316,0.212946558579316,-6.67697835842685,"CYTA_HUMAN",9,-1.61543189827286,0.148490185590857,0.256847029773357,-0.207699999999999,"Non-significant",0.590325452172463,"CSTA","Cystatin-A","CYTA_HUMAN",0.207699999999999
0.317659999999998,9.92117,1.62502705633125,0.145156588230394,0.24956901799629,-6.8727618889382,"ARL6_HUMAN",11,-1.61509382878876,0.14856353068326,0.256918917097301,-0.317659999999998,"Non-significant",0.590203917187509,"ARL6","ADP-ribosylation factor-like protein 6","ARL6_HUMAN",0.317659999999998
-0.161150000000003,10.85385,-1.72346962976383,0.125439181037407,0.223331475842591,-6.73687283276847,"RTL8A_HUMAN",5,1.61472546923543,0.148643485486909,0.257002201752019,0.161150000000003,"Non-significant",0.59006315602802,"RTL8A","Retrotransposon Gag-like protein 8A","RTL8A_HUMAN",-0.161150000000003
0.145387499999995,9.23989625,1.66815879822217,0.136186802022661,0.237804692319976,-6.81367404178241,"AKTIP_HUMAN",9,-1.61432323193069,0.148730839192023,0.257098240630693,-0.145387499999995,"Non-significant",0.589900895301892,"AKTIP","AKT-interacting protein","AKTIP_HUMAN",0.145387499999995
0.138400000000004,11.208975,1.8348575420565,0.106173748033151,0.196925746983011,-6.57902366352,"RM01_HUMAN",13,-1.61344958102489,0.148920733375872,0.257318778747295,-0.138400000000004,"Non-significant",0.589528518458399,"MRPL1","Large ribosomal subunit protein uL1m","RM01_HUMAN",0.138400000000004
0.235742499999999,8.35319625,1.60926301683078,0.148569100942903,0.25379636497812,-6.89417310371792,"FAKD1_HUMAN",26,-1.61344334697431,0.148922089197061,0.257318778747295,-0.235742499999999,"Non-significant",0.589528518458399,"FASTKD1","FAST kinase domain-containing protein 1, mitochondrial","FAKD1_HUMAN",0.235742499999999
-0.912587500000002,6.45988125,-1.63638624456469,0.142742648531681,0.246536074376405,-6.85727138467495,"CQ080_HUMAN",9,1.61308429097202,0.149000198281979,0.257398718254592,0.912587500000002,"Non-significant",0.589393620043691,"MTNAP1","Mitochondrial nucleoid-associated protein 1","CQ080_HUMAN",-0.912587500000002
-0.1464225,9.18039375,-2.51505681690331,0.0378217743696403,0.0910639670553765,-5.55578195940418,"TJAP1_HUMAN",22,1.61140531700887,0.149365946070692,0.257975414976369,0.1464225,"Non-significant",0.58842168027262,"TJAP1","Tight junction-associated protein 1","TJAP1_HUMAN",-0.1464225
-0.124500000000003,12.50405,-2.45046639711385,0.0417131016403349,0.0981563320404154,-5.65552688695446,"TIPRL_HUMAN",14,1.60925400517565,0.149835802484494,0.258718378816683,0.124500000000003,"Non-significant",0.587172718808942,"TIPRL","TIP41-like protein","TIPRL_HUMAN",-0.124500000000003
0.652487499999999,6.73594125,1.6347359780718,0.143091025641879,0.246926720807709,-6.85952504364604,"SGK3_HUMAN",11,-1.60914277720238,0.149860132329545,0.258718378816683,-0.652487499999999,"Non-significant",0.587172718808942,"SGK3","Serine/threonine-protein kinase Sgk3","SGK3_HUMAN",0.652487499999999
-0.132800000000001,11.866375,-2.97642730005842,0.0189497603644988,0.0546648511870963,-4.84065417385558,"HGS_HUMAN",24,1.60881873061741,0.149931034645163,0.258785512072786,0.132800000000001,"Non-significant",0.587060040997802,"HGS","Hepatocyte growth factor-regulated tyrosine kinase substrate","HGS_HUMAN",-0.132800000000001
0.148755,9.068185,1.58815263116817,0.153254699284424,0.259523797084244,-6.92268569442901,"AHR_HUMAN",15,-1.60848124479724,0.150004910494328,0.258857747977295,-0.148755,"Non-significant",0.586938831441536,"AHR","Aryl hydrocarbon receptor","AHR_HUMAN",0.148755
0.242595000000001,8.4144925,1.60383579183495,0.149760962526464,0.255527330883908,-6.90152102232418,"ZMYM2_HUMAN",20,-1.60781004592589,0.150151936421956,0.259033110435898,-0.242595000000001,"Non-significant",0.5866447194688,"ZMYM2","Zinc finger MYM-type protein 2","ZMYM2_HUMAN",0.242595000000001
0.349710000000001,6.975,1.6201606581957,0.146202242903779,0.251009500720315,-6.87938234823635,"MTCL1_HUMAN",34,-1.60769735680255,0.150176634007879,0.259033110435898,-0.349710000000001,"Non-significant",0.5866447194688,"MTCL1","Microtubule cross-linking factor 1","MTCL1_HUMAN",0.349710000000001
-0.0877999999999997,12.907775,-1.48574930338815,0.177956543217369,0.291414655353726,-7.05823509028246,"SRP68_HUMAN",39,1.60757857546118,0.150202670866393,0.259033110435898,0.0877999999999997,"Non-significant",0.5866447194688,"SRP68","Signal recognition particle subunit SRP68","SRP68_HUMAN",-0.0877999999999997
0.249025000000003,11.7377875,1.65197672172392,0.139490002912333,0.242588259616961,-6.83592756424155,"TIM8B_HUMAN",6,-1.60737081382599,0.150248222235176,0.259056395120932,-0.249025000000003,"Non-significant",0.586605682159141,"TIMM8B","Mitochondrial import inner membrane translocase subunit Tim8 B","TIM8B_HUMAN",0.249025000000003
-0.128849999999998,11.539875,-1.86142533216582,0.102013619599069,0.191628186664949,-6.540803007738,"ACY3_HUMAN",16,1.60664777250408,0.15040684737761,0.259274588900239,0.128849999999998,"Non-significant",0.586240045672582,"ACY3","N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)","ACY3_HUMAN",-0.128849999999998
0.0685500000000019,12.61995,1.7698020532841,0.117054619353158,0.21204672528722,-6.67170619368278,"EPN4_HUMAN",24,-1.60589373341445,0.150572437955816,0.259504694242401,-0.0685500000000019,"Non-significant",0.585854781687847,"CLINT1","Clathrin interactor 1","EPN4_HUMAN",0.0685500000000019
0.0747250000000008,11.6332625,1.42042667845109,0.1955308850617,0.311485247133173,-7.14212010090872,"RB6I2_HUMAN",63,-1.60555502258052,0.150646875323103,0.259577636588497,-0.0747250000000008,"Non-significant",0.585732726064939,"ERC1","ELKS/Rab6-interacting/CAST family member 1","RB6I2_HUMAN",0.0747250000000008
0.131425000000002,15.1607875,1.70273793624912,0.129371064574182,0.228388657914881,-6.76579028874594,"RS28_HUMAN",7,-1.60504076606328,0.150759956833368,0.259717120861916,-0.131425000000002,"Non-significant",0.585499420217552,"RPS28","Small ribosomal subunit protein eS28","RS28_HUMAN",0.131425000000002
-0.165195000000001,10.0180775,-2.19580828440328,0.0614429699969,0.130352631623345,-6.04516522627396,"RNZ2_HUMAN",36,1.6045820600172,0.150860889383968,0.259835620901473,0.165195000000001,"Non-significant",0.585301311690581,"ELAC2","Zinc phosphodiesterase ELAC protein 2","RNZ2_HUMAN",-0.165195000000001
-0.137260000000001,10.0431975,-1.54992467059532,0.16208582725396,0.270639104016703,-6.97383602529874,"RFT1_HUMAN",5,1.60432780950653,0.150916860944919,0.259876648278181,0.137260000000001,"Non-significant",0.585232743121374,"RFT1","Man(5)GlcNAc(2)-PP-dolichol translocation protein RFT1","RFT1_HUMAN",-0.137260000000001
0.078850000000001,12.4427,1.5592485423418,0.15989006639618,0.267964214530442,-6.96141883530276,"PIR_HUMAN",17,-1.6027562766648,0.151263249653987,0.260417645783425,-0.078850000000001,"Non-significant",0.584329591506581,"PIR","Pirin","PIR_HUMAN",0.078850000000001
-0.7452575,7.03285625,-1.65124187434268,0.139641757592868,0.242788626935503,-6.83693572650439,"S2540_HUMAN",6,1.60257737083151,0.15130272965227,0.26043014560888,0.7452575,"Non-significant",0.584308746241186,"SLC25A40","Mitochondrial glutathione transporter SLC25A40","S2540_HUMAN",-0.7452575
-0.332325000000001,7.0273725,-1.61374266042749,0.14759192386393,0.252697631983086,-6.88809899959429,"FRS2_HUMAN",5,1.60224056481449,0.15137708006961,0.260461313502167,0.332325000000001,"Non-significant",0.584256773632126,"FRS2","Fibroblast growth factor receptor substrate 2","FRS2_HUMAN",-0.332325000000001
0.262807499999999,9.86311375,1.62917651648095,0.144270444962516,0.24843161624031,-6.86710925518189,"MTU1_HUMAN",29,-1.60220341037925,0.151385284032312,0.260461313502167,-0.262807499999999,"Non-significant",0.584256773632126,"TRMU","Mitochondrial tRNA-specific 2-thiouridylase 1","MTU1_HUMAN",0.262807499999999
0.336959999999999,6.5447775,1.64367941394997,0.14121241955266,0.244636073597369,-6.8472986944843,"PBX2_HUMAN",5,-1.60097174813251,0.151657476422393,0.260874097025368,-0.336959999999999,"Non-significant",0.583569041165891,"PBX2","Pre-B-cell leukemia transcription factor 2","PBX2_HUMAN",0.336959999999999
-0.504209999999997,7.54728,-1.62775003654294,0.144574513216464,0.2488491887412,-6.86905326739577,"BRD9_HUMAN",4,1.60033685825906,0.151797961051121,0.261060195569407,0.504209999999997,"Non-significant",0.583259340978193,"BRD9","Bromodomain-containing protein 9","BRD9_HUMAN",-0.504209999999997
0.152849999999999,11.849825,2.03804650077528,0.07809842242996,0.156603708385355,-6.28197999333852,"MRP5_HUMAN",3,-1.60008644910538,0.151853403135987,0.261066466254476,-0.152849999999999,"Non-significant",0.583248909318127,"ABCC5","ATP-binding cassette sub-family C member 5","MRP5_HUMAN",0.152849999999999
-0.137749999999999,12.010125,-3.8649414023999,0.00536101257417732,0.0215489736378432,-3.49786898734383,"NCKP1_HUMAN",53,1.59983499743418,0.151909094859749,0.261066466254476,0.137749999999999,"Non-significant",0.583248909318127,"NCKAP1","Nck-associated protein 1","NCKP1_HUMAN",-0.137749999999999
-0.198247500000001,9.11464875,-1.58479023807422,0.154013413259607,0.260491822426742,-6.92720985857989,"WBP4_HUMAN",7,1.59976959684329,0.151923582927554,0.261066466254476,0.198247500000001,"Non-significant",0.583248909318127,"WBP4","WW domain-binding protein 4","WBP4_HUMAN",-0.198247500000001
0.218982499999999,8.95410625,1.62744570790665,0.144639460482515,0.248897564698481,-6.86946790207302,"MTMRA_HUMAN",25,-1.59973701992306,0.151930800106527,0.261066466254476,-0.218982499999999,"Non-significant",0.583248909318127,"MTMR10","Myotubularin-related protein 10","MTMRA_HUMAN",0.218982499999999
0.0796199999999985,10.081535,1.4170545342112,0.196478606491939,0.312638568481079,-7.14639220634247,"SRA1_HUMAN",16,-1.5984163890438,0.152223642967265,0.261498475968689,-0.0796199999999985,"Non-significant",0.582530837887787,"SRA1","Steroid receptor RNA activator 1","SRA1_HUMAN",0.0796199999999985
