"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.260887500000003,8.33411375,1.33092190717023,0.223808286510383,0.339960730370611,-7.13288193059888,"PAQR2_HUMAN",8,1.35662345563775,0.213332539550613,0.327509393115342,0.260887500000003,"Non-significant",0.484776239734301,"ADIPOR2","Adiponectin receptor protein 2","PAQR2_HUMAN"
0.0894349999999982,7.92116,1.595949794465,0.153336554478114,0.254309745824717,-6.79332420654326,"AP3S2_HUMAN",7,1.35608761728794,0.213495533254031,0.327688605001196,0.0894349999999982,"Non-significant",0.484538660452062,"AP3S2","AP-3 complex subunit sigma-2","AP3S2_HUMAN"
0.0230999999999977,12.85325,0.957807889719474,0.369205108754464,0.492553861931504,-7.54249371208392,"GCN1_HUMAN",161,1.35597692416602,0.213529217847815,0.327688605001196,0.0230999999999977,"Non-significant",0.484538660452062,"GCN1","Stalled ribosome sensor GCN1","GCN1_HUMAN"
0.0480749999999972,15.6941875,1.25621342352803,0.248258230024525,0.367037145129136,-7.22206608788229,"SUCB2_HUMAN",27,1.35495153393782,0.213841469642573,0.328106376217445,0.0480749999999972,"Non-significant",0.483985329720186,"SUCLG2","Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial","SUCB2_HUMAN"
0.0784999999999982,15.278825,1.7209543455298,0.127741084920198,0.222067427355935,-6.62276235959926,"TXD17_HUMAN",7,1.35455793254442,0.213961434298274,0.328229011672389,0.0784999999999982,"Non-significant",0.48382303494538,"TXNDC17","Thioredoxin domain-containing protein 17","TXD17_HUMAN"
-0.0673500000000011,14.336375,-1.72525486146709,0.12693638315333,0.221033234726211,-6.61679555746249,"CYB5B_HUMAN",8,-1.35431677396594,0.214034965177892,0.328239133350581,-0.0673500000000011,"Non-significant",0.483809642706867,"CYB5B","Cytochrome b5 type B","CYB5B_HUMAN"
-0.95293,7.373375,-1.31459046668381,0.228967596401984,0.345383631754414,-7.15264961104756,"SIN3B_HUMAN",4,-1.35427367013554,0.214048110135668,0.328239133350581,-0.95293,"Non-significant",0.483809642706867,"SIN3B","Paired amphipathic helix protein Sin3b","SIN3B_HUMAN"
0.0892000000000017,11.154275,1.75161271595127,0.122108275774998,0.214540001029455,-6.58009184901204,"RT17_HUMAN",6,1.35411648003127,0.214096052812737,0.328251251348198,0.0892000000000017,"Non-significant",0.483793609632751,"MRPS17","Small ribosomal subunit protein uS17m","RT17_HUMAN"
-0.1651775,7.63495125,-1.34387577335416,0.219788231677574,0.335160700017253,-7.11709766487905,"E2F4_HUMAN",9,-1.35282122892852,0.214491456544095,0.328770432951344,-0.1651775,"Non-significant",0.483107246434485,"E2F4","Transcription factor E2F4","E2F4_HUMAN"
-0.2693775,6.69257875,-1.31563104346532,0.228635813541861,0.345121782253025,-7.15139453173883,"DDHD1_HUMAN",11,-1.352729153081,0.214519588801562,0.328770432951344,-0.2693775,"Non-significant",0.483107246434485,"DDHD1","Phospholipase DDHD1","DDHD1_HUMAN"
-0.508372500000002,5.89605125,-1.31455847259467,0.228977804169949,0.345383631754414,-7.15268819070238,"TM10A_HUMAN",7,-1.35252749984897,0.214581211797974,0.328770432951344,-0.508372500000002,"Non-significant",0.483107246434485,"TRMT10A","tRNA methyltransferase 10 homolog A","TM10A_HUMAN"
0.0387000000000022,14.71475,1.33079412668915,0.223848258421634,0.339960730370611,-7.1330371717368,"NDUBA_HUMAN",18,1.352482076641,0.214595094745382,0.328770432951344,0.0387000000000022,"Non-significant",0.483107246434485,"NDUFB10","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10","NDUBA_HUMAN"
0.0384999999999991,11.607575,1.1936882196807,0.270437550932661,0.391429929598978,-7.29415480754682,"SYDM_HUMAN",36,1.35189672902022,0.214774067473637,0.328983147449342,0.0384999999999991,"Non-significant",0.482826348728491,"DARS2","Aspartate--tRNA ligase, mitochondrial","SYDM_HUMAN"
0.197295,7.76222,1.32119249619843,0.226869629829255,0.343014526344398,-7.14467636668054,"CLCN3_HUMAN",11,1.35173266846732,0.214824252951359,0.328998547673313,0.197295,"Non-significant",0.482806019189412,"CLCN3","H(+)/Cl(-) exchange transporter 3","CLCN3_HUMAN"
-0.1273275,7.96564375,-1.29702229101921,0.234632347106419,0.351712558343101,-7.1737468878479,"UBP33_HUMAN",25,-1.34809949845292,0.215938232579582,0.330642814846361,-0.1273275,"Non-significant",0.480640910451251,"USP33","Ubiquitin carboxyl-terminal hydrolase 33","UBP33_HUMAN"
0.0252000000000052,15.518575,0.989376956427773,0.354551088385506,0.478296827807204,-7.51159862231818,"SPTB2_HUMAN",187,1.34682467789493,0.216330293987604,0.33118127919895,0.0252000000000052,"Non-significant",0.479934220710774,"SPTBN1","Spectrin beta chain, non-erythrocytic 1","SPTB2_HUMAN"
0.0308250000000001,17.1639625,1.17522381109345,0.27729658109161,0.398401221834739,-7.31497502946693,"ADT2_HUMAN",28,1.34582080366091,0.216639461437687,0.331592663343197,0.0308250000000001,"Non-significant",0.479395087002385,"SLC25A5","ADP/ATP translocase 2","ADT2_HUMAN"
0.0736899999999974,9.1937375,1.28143031054566,0.239760704849886,0.357189993310727,-7.19232312754037,"ABCD4_HUMAN",25,1.34522650390919,0.216822670617591,0.331629286543597,0.0736899999999974,"Non-significant",0.479347123409315,"ABCD4","Lysosomal cobalamin transporter ABCD4","ABCD4_HUMAN"
0.0472500000000018,11.907425,1.281570400067,0.239714202586993,0.357189993310727,-7.19215685155913,"UCHL5_HUMAN",21,1.34522356987465,0.216823575446596,0.331629286543597,0.0472500000000018,"Non-significant",0.479347123409315,"UCHL5","Ubiquitin carboxyl-terminal hydrolase isozyme L5","UCHL5_HUMAN"
0.0980149999999984,9.5449325,1.37974978518412,0.208983202652773,0.321554860237881,-7.07291259170812,"RBM42_HUMAN",10,1.34515344136556,0.216845203399946,0.331629286543597,0.0980149999999984,"Non-significant",0.479347123409315,"RBM42","RNA-binding protein 42","RBM42_HUMAN"
-0.309035,7.0016475,-1.29810243608433,0.234280602056657,0.351313769098312,-7.17245482618771,"HERC2_HUMAN",64,-1.34508609544001,0.216865974948816,0.331629286543597,-0.309035,"Non-significant",0.479347123409315,"HERC2","E3 ubiquitin-protein ligase HERC2","HERC2_HUMAN"
-0.0573899999999981,9.7018125,-1.33523407399654,0.222463006007868,0.338421177074132,-7.12763778200037,"RAB12_HUMAN",16,-1.34506348940393,0.216872947729569,0.331629286543597,-0.0573899999999981,"Non-significant",0.479347123409315,"RAB12","Ras-related protein Rab-12","RAB12_HUMAN"
-0.0888999999999989,12.5298,-2.07106361746132,0.0759807005756981,0.14744364599626,-6.12007764580508,"TX1B3_HUMAN",5,-1.34483421943664,0.216943676493523,0.331629286543597,-0.0888999999999989,"Non-significant",0.479347123409315,"TAX1BP3","Tax1-binding protein 3","TX1B3_HUMAN"
0.053609999999999,9.5121075,1.26074139275189,0.2467137319445,0.365088813005003,-7.21675309952539,"M3K7_HUMAN",26,1.34482488770837,0.216946555712773,0.331629286543597,0.053609999999999,"Non-significant",0.479347123409315,"MAP3K7","Mitogen-activated protein kinase kinase kinase 7","M3K7_HUMAN"
-0.0973000000000006,10.42335,-1.45252828037085,0.188495346900152,0.29722732330976,-6.9812342914679,"UBL4A_HUMAN",8,-1.34359718439618,0.217325640701227,0.332146831183568,-0.0973000000000006,"Non-significant",0.478669886549409,"UBL4A","Ubiquitin-like protein 4A","UBL4A_HUMAN"
0.0624999999999929,16.638425,1.30748453889761,0.231244453362595,0.348034152499827,-7.16120404622568,"MYH11_HUMAN",18,1.34328600251099,0.217421817082575,0.33223188377315,0.0624999999999929,"Non-significant",0.478558691323862,"MYH11","Myosin-11","MYH11_HUMAN"
-0.146764999999999,7.064375,-1.32366188399596,0.226089215421829,0.342033472601616,-7.14168784020512,"M3K11_HUMAN",11,-1.34279573243404,0.217573418583439,0.332401581354274,-0.146764999999999,"Non-significant",0.478336918787441,"MAP3K11","Mitogen-activated protein kinase kinase kinase 11","M3K11_HUMAN"
-0.2317925,6.86603625,-1.33011129341266,0.224061965637542,0.340096277410955,-7.13386659644939,"CDK8_HUMAN",7,-1.34244146778775,0.217683021313434,0.332507063299335,-0.2317925,"Non-significant",0.47819912473879,"CDK8","Cyclin-dependent kinase 8","CDK8_HUMAN"
-0.107237499999998,8.84022375,-1.28523661986633,0.238499962952394,0.355948060492214,-7.18780126378728,"SMG8_HUMAN",29,-1.34207124503086,0.217797612187698,0.332620123829126,-0.107237499999998,"Non-significant",0.47805147909858,"SMG8","Nonsense-mediated mRNA decay factor SMG8","SMG8_HUMAN"
0.134687500000002,8.69413125,1.39846914737668,0.203532977584277,0.315171839091497,-7.0495875261287,"SC5A6_HUMAN",7,1.34103308825713,0.218119219327847,0.333049238228662,0.134687500000002,"Non-significant",0.477491555351866,"SLC5A6","Sodium-dependent multivitamin transporter","SC5A6_HUMAN"
0.0290250000000007,15.2609125,1.19678437271141,0.269301378933746,0.390265636291118,-7.29064231095552,"QCR2_HUMAN",24,1.33980896292221,0.218498964296226,0.333566947728204,0.0290250000000007,"Non-significant",0.476816989000733,"UQCRC2","Cytochrome b-c1 complex subunit 2, mitochondrial","QCR2_HUMAN"
-0.210842499999999,7.03083125,-1.31502751115673,0.228828196106159,0.345348591987904,-7.15212254910405,"LRWD1_HUMAN",9,-1.3382926220524,0.218970151521701,0.334224036897207,-0.210842499999999,"Non-significant",0.475962319504183,"LRWD1","Leucine-rich repeat and WD repeat-containing protein 1","LRWD1_HUMAN"
-0.1225625,7.52634875,-1.32961761998418,0.224216581816419,0.340211934170923,-7.13446609183865,"2A5B_HUMAN",11,-1.33765528352024,0.219168459679189,0.334442745443635,-0.1225625,"Non-significant",0.475678220096961,"PPP2R5B","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit beta isoform","2A5B_HUMAN"
0.103392499999998,8.58196625,1.28261796414714,0.239366712424273,0.356851847327549,-7.19091310811419,"FXL18_HUMAN",26,1.33756992153836,0.219195031869804,0.334442745443635,0.103392499999998,"Non-significant",0.475678220096961,"FBXL18","F-box/LRR-repeat protein 18","FXL18_HUMAN"
0.0794000000000015,12.18405,1.46501573080077,0.185166342216856,0.293048971716947,-6.96524200159806,"COPZ2_HUMAN",9,1.33698353568435,0.219377642154524,0.334657200612243,0.0794000000000015,"Non-significant",0.47539982611388,"COPZ2","Coatomer subunit zeta-2","COPZ2_HUMAN"
-0.0619649999999989,9.0746175,-1.28164992793653,0.239687807013232,0.357189993310727,-7.19206245273404,"TTC27_HUMAN",21,-1.33682964130959,0.219425589169982,0.334657200612243,-0.0619649999999989,"Non-significant",0.47539982611388,"TTC27","Tetratricopeptide repeat protein 27","TTC27_HUMAN"
-1.92425,7.43473,-1.29567646868759,0.235071245926144,0.351995361977424,-7.17535581627121,"NDC80_HUMAN",1,-1.33672546255467,0.219458052023837,0.334657200612243,-1.92425,"Non-significant",0.47539982611388,"NDC80","Kinetochore protein NDC80 homolog","NDC80_HUMAN"
-0.317910000000001,6.07469,-1.29261807065871,0.236071280435427,0.35290159682889,-7.17900826354068,"LRP6_HUMAN",17,-1.33597470229454,0.219692116970894,0.334951827213575,-0.317910000000001,"Non-significant",0.475017648723431,"LRP6","Low-density lipoprotein receptor-related protein 6","LRP6_HUMAN"
-0.061675000000001,11.0717125,-1.2990405557684,0.233975476128148,0.35100275858642,-7.17133211299599,"MP2K4_HUMAN",18,-1.33449291902635,0.22015472572121,0.335594726936125,-0.061675000000001,"Non-significant",0.474184871682834,"MAP2K4","Dual specificity mitogen-activated protein kinase kinase 4","MP2K4_HUMAN"
0.348430000000001,7.235305,1.32641819380927,0.225220878744258,0.341160525488807,-7.13834806614274,"RBIS_HUMAN",4,1.33381644714364,0.220366197706438,0.335854636325967,0.348430000000001,"Non-significant",0.473848652079043,"RBIS","Ribosomal biogenesis factor","RBIS_HUMAN"
0.271254999999999,7.5808525,1.3792789479131,0.209121934587253,0.321647583442083,-7.07349692747006,"AP1S3_HUMAN",3,1.33305804418078,0.220603490497419,0.336094606143875,0.271254999999999,"Non-significant",0.473538457303651,"AP1S3","AP-1 complex subunit sigma-3","AP1S3_HUMAN"
-0.0596750000000004,10.4726875,-1.28313627270985,0.239194942946333,0.356678651889962,-7.19029749904824,"PLPL8_HUMAN",20,-1.33305116227505,0.220605644749962,0.336094606143875,-0.0596750000000004,"Non-significant",0.473538457303651,"PNPLA8","Calcium-independent phospholipase A2-gamma","PLPL8_HUMAN"
-0.0722750000000012,14.6444625,-1.33203076191173,0.223461678681782,0.339701917214534,-7.13153439919402,"RS6_HUMAN",14,-1.33279239183631,0.220686661188804,0.336155564553291,-0.0722750000000012,"Non-significant",0.473459695253266,"RPS6","Small ribosomal subunit protein eS6","RS6_HUMAN"
1.0459925,8.25899125,1.28753415688573,0.237741722920053,0.355010317759306,-7.18506774342968,"FILA2_HUMAN",30,1.33153884807605,0.221079486796102,0.336683592442444,1.0459925,"Non-significant",0.472778047512516,"FLG2","Filaggrin-2","FILA2_HUMAN"
-0.131790000000004,8.6356225,-1.88673977349952,0.0999869555578452,0.183581872712926,-6.38862157862785,"SOSB1_HUMAN",3,-1.33142418104096,0.221115450318385,0.336683592442444,-0.131790000000004,"Non-significant",0.472778047512516,"NABP2","SOSS complex subunit B1","SOSB1_HUMAN"
-0.0403750000000009,10.2770375,-1.19385474246995,0.270376341616094,0.391429929598978,-7.29396604707353,"SYTL4_HUMAN",33,-1.33070342610917,0.221341619321313,0.336965384437534,-0.0403750000000009,"Non-significant",0.472414710760437,"SYTL4","Synaptotagmin-like protein 4","SYTL4_HUMAN"
-0.0427250000000008,13.1452625,-1.21780129969842,0.261694111808271,0.381874034995409,-7.26663960320036,"STT3B_HUMAN",28,-1.32976059927202,0.221637774257454,0.33735359698526,-0.0427250000000008,"Non-significant",0.471914654880195,"STT3B","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B","STT3B_HUMAN"
0.032975000000004,11.4541375,1.09636736818357,0.308224002139846,0.431198015280284,-7.40136274505398,"SC16A_HUMAN",81,1.32955761471997,0.221701579160187,0.337388072388197,0.032975000000004,"Non-significant",0.471870274999866,"SEC16A","Protein transport protein Sec16A","SC16A_HUMAN"
0.0359999999999978,12.8542,1.31010236317362,0.230403389695549,0.346959402778124,-7.15805590551063,"EMD_HUMAN",18,1.3287401620519,0.221958692370212,0.337716659252227,0.0359999999999978,"Non-significant",0.471447515488772,"EMD","Emerin","EMD_HUMAN"
-0.110502499999997,8.16981375,-1.29755431531298,0.234459038589913,0.351517044323355,-7.17311056766954,"SESD1_HUMAN",15,-1.32855430287341,0.222017186444471,0.337742975407641,-0.110502499999997,"Non-significant",0.471413674943755,"SESTD1","SEC14 domain and spectrin repeat-containing protein 1","SESD1_HUMAN"
-0.207537500000001,10.33335625,-1.3377673080713,0.221675994731343,0.337537110848357,-7.12455227765206,"PA2GA_HUMAN",6,-1.32802583882891,0.222183578550613,0.337933390901285,-0.207537500000001,"Non-significant",0.471168893848925,"PLA2G2A","Phospholipase A2, membrane associated","PA2GA_HUMAN"
-0.0346250000000019,11.0944375,-1.15377444959163,0.285444972859691,0.406996263523056,-7.33888389172501,"RHG17_HUMAN",36,-1.32738656600091,0.222385003421268,0.338177009469032,-0.0346250000000019,"Non-significant",0.470855920688971,"ARHGAP17","Rho GTPase-activating protein 17","RHG17_HUMAN"
-0.0453849999999996,9.7481575,-1.22669464205199,0.258529920261235,0.378536932720415,-7.2563999466547,"TXD11_HUMAN",27,-1.32720265233277,0.222442980860144,0.338202440113402,-0.0453849999999996,"Non-significant",0.470823263314378,"TXNDC11","Thioredoxin domain-containing protein 11","TXD11_HUMAN"
-0.059709999999999,9.0624475,-1.31221364893801,0.229726998176524,0.346195207913814,-7.15551409893792,"INT14_HUMAN",16,-1.32552041919067,0.222973896720964,0.338946783852859,-0.059709999999999,"Non-significant",0.469868482602992,"INTS14","Integrator complex subunit 14","INT14_HUMAN"
-0.605505,6.5858175,-1.30384069997986,0.232419577334282,0.349546082367721,-7.1655795907359,"IL8_HUMAN",2,-1.32410149333513,0.223422559864062,0.339565840890913,-0.605505,"Non-significant",0.469076004702343,"CXCL8","Interleukin-8","IL8_HUMAN"
0.244674999999999,11.2828375,1.38999291356873,0.205985104688176,0.317956296033453,-7.06017170131618,"NDUB1_HUMAN",3,1.32281505496219,0.223830001645923,0.340122030304592,0.244674999999999,"Non-significant",0.468365237135623,"NDUFB1","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1","NDUB1_HUMAN"
-0.184112499999998,6.47916125,-1.28662600127714,0.238041187130265,0.355392761262778,-7.18614859684714,"HAUS1_HUMAN",13,-1.32175076825675,0.22416756623111,0.340571850993817,-0.184112499999998,"Non-significant",0.467791250276096,"HAUS1","HAUS augmin-like complex subunit 1","HAUS1_HUMAN"
-0.0712099999999989,7.28401,-1.26026818603709,0.246874759260211,0.365255238479554,-7.2173089178325,"DDX10_HUMAN",24,-1.32119100933952,0.22434528305343,0.340721535763222,-0.0712099999999989,"Non-significant",0.467600415397358,"DDX10","Probable ATP-dependent RNA helicase DDX10","DDX10_HUMAN"
0.0294249999999998,16.5536125,1.17353691202196,0.277930361126135,0.399032066639589,-7.31686621889745,"AOFA_HUMAN",25,1.321178634681,0.224349213228821,0.340721535763222,0.0294249999999998,"Non-significant",0.467600415397358,"MAOA","Amine oxidase [flavin-containing] A","AOFA_HUMAN"
0.185172499999999,7.90621875,1.41697897248486,0.198267951508183,0.308410666413113,-7.02634716842186,"HIG2A_HUMAN",4,1.31999779833647,0.224724517667592,0.341228300766608,0.185172499999999,"Non-significant",0.466954956528349,"HIGD2A","HIG1 domain family member 2A, mitochondrial","HIG2A_HUMAN"
0.0379749999999994,12.1906625,1.16709225177636,0.280362730865236,0.40175033519196,-7.32407435192862,"RECQ1_HUMAN",36,1.31948073498972,0.224889025344964,0.3414148573663,0.0379749999999994,"Non-significant",0.466717583596794,"RECQL","ATP-dependent DNA helicase Q1","RECQ1_HUMAN"
0.0561000000000007,11.663325,1.30974869924443,0.230516861215717,0.347066524930477,-7.15848144059252,"PAXX_HUMAN",16,1.31915681554849,0.224992135509928,0.341508151621993,0.0561000000000007,"Non-significant",0.466598925475279,"PAXX","Protein PAXX","PAXX_HUMAN"
-0.0434000000000001,10.157325,-1.19162337798149,0.271197492871746,0.391935302099348,-7.29649392623972,"VPS51_HUMAN",35,-1.31900335451336,0.225040999464995,0.341519088044063,-0.0434000000000001,"Non-significant",0.466585017895958,"VPS51","Vacuolar protein sorting-associated protein 51 homolog","VPS51_HUMAN"
-0.2711925,10.12359625,-1.36231908535173,0.214173524022225,0.327818250547834,-7.09446726734904,"ERD21_HUMAN",3,-1.31866798022263,0.225147818659186,0.341617956203592,-0.2711925,"Non-significant",0.466459309894084,"KDELR1","ER lumen protein-retaining receptor 1","ERD21_HUMAN"
-0.0191250000000025,17.0161125,-0.908757028831546,0.392876319896755,0.51491607841944,-7.5889467963358,"RADI_HUMAN",53,-1.31752583325059,0.225511927703199,0.34210710275922,-0.0191250000000025,"Non-significant",0.465837908986193,"RDX","Radixin","RADI_HUMAN"
0.145855000000001,9.437255,1.3857916289998,0.207210168240879,0.319246186663922,-7.0654040547536,"UQCC6_HUMAN",6,1.3165334695438,0.225828697235747,0.342524266408631,0.145855000000001,"Non-significant",0.465308655137858,"UQCC6","Ubiquinol-cytochrome c reductase complex assembly factor 6","UQCC6_HUMAN"
0.0519249999999971,10.5541375,1.2845541346654,0.238725598724769,0.356155133456899,-7.18861266922003,"RUSF1_HUMAN",18,1.31635271826768,0.225886435433155,0.342548464239919,0.0519249999999971,"Non-significant",0.465277975228596,"RUSF1","RUS family member 1","RUSF1_HUMAN"
0.528262500000001,7.47152375,1.2730286063624,0.242563806790657,0.360501859029696,-7.20227439701296,"RPGF6_HUMAN",17,1.31616137943371,0.225947569469171,0.342577801832488,0.528262500000001,"Non-significant",0.465240781633186,"RAPGEF6","Rap guanine nucleotide exchange factor 6","RPGF6_HUMAN"
-2.2210975,12.07295125,-1.27340249117073,0.242438471442111,0.360382699706695,-7.20183243302403,"LRRC3_HUMAN",3,-1.31557301641005,0.226135644374108,0.342799558539005,-2.2210975,"Non-significant",0.46495974603763,"LRRC3","Leucine-rich repeat-containing protein 3","LRRC3_HUMAN"
-0.464667499999999,5.95069125,-1.28140889826212,0.239767813270179,0.357189993310727,-7.19234854134364,"PTPRG_HUMAN",6,-1.31486875557405,0.226360943585072,0.342971184005245,-0.464667499999999,"Non-significant",0.464742367284429,"PTPRG","Receptor-type tyrosine-protein phosphatase gamma","PTPRG_HUMAN"
-0.0591250000000016,10.4197625,-1.39345113351549,0.204981521827581,0.316884502346315,-7.05585792634025,"CDHR5_HUMAN",12,-1.3148190858406,0.226376840636963,0.342971184005245,-0.0591250000000016,"Non-significant",0.464742367284429,"CDHR5","Cadherin-related family member 5","CDHR5_HUMAN"
0.754825,6.1603,1.27290104362076,0.242606581637818,0.360501859029696,-7.20242516837155,"DTX4_HUMAN",9,1.31470627906003,0.226412948581813,0.342971184005245,0.754825,"Non-significant",0.464742367284429,"DTX4","E3 ubiquitin-protein ligase DTX4","DTX4_HUMAN"
-0.0307250000000003,11.9070875,-1.09806028141271,0.307531784285906,0.430604953980824,-7.3995524955693,"MYPT1_HUMAN",44,-1.31469610655415,0.226416204908073,0.342971184005245,-0.0307250000000003,"Non-significant",0.464742367284429,"PPP1R12A","Protein phosphatase 1 regulatory subunit 12A","MYPT1_HUMAN"
-0.106549999999999,12.000425,-1.27953947080056,0.240389120788633,0.357860958546759,-7.19456629776169,"NUD16_HUMAN",16,-1.31376068301633,0.226715815620408,0.343361584418272,-0.106549999999999,"Non-significant",0.464248295687684,"NUDT16","U8 snoRNA-decapping enzyme","NUD16_HUMAN"
0.123175000000002,12.2419375,1.51807638472672,0.171604792068082,0.276111435387846,-6.89647921020861,"RM12_HUMAN",5,1.31278195588482,0.227029660234957,0.343773393905833,0.123175000000002,"Non-significant",0.46372773825691,"MRPL12","Large ribosomal subunit protein bL12m","RM12_HUMAN"
0.122125,10.2880625,1.35317416024969,0.216941616772574,0.331436335128879,-7.10571121871126,"TLE1_HUMAN",8,1.31194088129635,0.227299661942412,0.344066040901653,0.122125,"Non-significant",0.463358189851664,"TLE1","Transducin-like enhancer protein 1","TLE1_HUMAN"
0.0355000000000025,10.618725,1.1213592786706,0.298132032067744,0.421031248732363,-7.37443772938687,"NU153_HUMAN",54,1.31188833473785,0.227316539569164,0.344066040901653,0.0355000000000025,"Non-significant",0.463358189851664,"NUP153","Nuclear pore complex protein Nup153","NU153_HUMAN"
-0.0408000000000008,10.675125,-1.41279164154282,0.199448308711302,0.30996724830621,-7.03161980731732,"AAMP_HUMAN",14,-1.3117877981243,0.227348834296689,0.344066040901653,-0.0408000000000008,"Non-significant",0.463358189851664,"AAMP","Angio-associated migratory cell protein","AAMP_HUMAN"
-0.0563749999999938,12.6004125,-1.24544444638229,0.251964649459856,0.371578736512305,-7.23465280558818,"ASM_HUMAN",23,-1.3114048987827,0.227471866601771,0.34418869737935,-0.0563749999999938,"Non-significant",0.463203395328548,"SMPD1","Sphingomyelin phosphodiesterase","ASM_HUMAN"
0.23764,7.2613875,1.34554525732935,0.21927474235413,0.334626645163656,-7.11505673085197,"DNLZ_HUMAN",4,1.31057246207783,0.22773954011401,0.344530125457585,0.23764,"Non-significant",0.462772797709971,"DNLZ","DNL-type zinc finger protein","DNLZ_HUMAN"
-0.231745000000001,6.717165,-1.34910708164097,0.218182722541969,0.333022148463798,-7.11069736495266,"D19L3_HUMAN",4,-1.30983105456214,0.227978170052745,0.344827497803027,-0.231745000000001,"Non-significant",0.462398109239577,"DPY19L3","Protein C-mannosyl-transferase DPY19L3","D19L3_HUMAN"
-0.159715,7.904285,-1.28589611936039,0.238282100579001,0.355687665795093,-7.1870169295792,"RRN3_HUMAN",11,-1.30948936542789,0.228088218461461,0.344907841939046,-0.159715,"Non-significant",0.462296931257027,"RRN3","RNA polymerase I-specific transcription initiation factor RRN3","RRN3_HUMAN"
0.56095,6.4759425,1.29269177431169,0.236047137806302,0.35290159682889,-7.17892030720595,"CNIH1_HUMAN",2,1.30940488911469,0.228115432909674,0.344907841939046,0.56095,"Non-significant",0.462296931257027,"CNIH1","Protein cornichon homolog 1","CNIH1_HUMAN"
0.0431500000000007,13.95,1.44511830761735,0.190496063330462,0.299698204069893,-6.99068866644566,"OTUB1_HUMAN",13,1.30884344317928,0.228296376097307,0.345117774524382,0.0431500000000007,"Non-significant",0.462032672759891,"OTUB1","Ubiquitin thioesterase OTUB1","OTUB1_HUMAN"
-0.0875249999999994,11.3151375,-1.39194959964086,0.205416737742582,0.317420138145096,-7.05773169367686,"TRAM1_HUMAN",9,-1.3080251731462,0.228560308895372,0.345422924070081,-0.0875249999999994,"Non-significant",0.461648843761113,"TRAM1","Translocating chain-associated membrane protein 1","TRAM1_HUMAN"
-0.0762650000000029,9.465095,-1.25475571738147,0.248757205850397,0.367642252309636,-7.22377391575791,"AVL9_HUMAN",22,-1.30773003238323,0.228655570584237,0.345422924070081,-0.0762650000000029,"Non-significant",0.461648843761113,"AVL9","Late secretory pathway protein AVL9 homolog","AVL9_HUMAN"
-0.0597999999999992,15.387725,-1.79048775875541,0.115304749392453,0.204958442220149,-6.52555428936257,"FKB1A_HUMAN",8,-1.30772898351021,0.228655909186424,0.345422924070081,-0.0597999999999992,"Non-significant",0.461648843761113,"FKBP1A","Peptidyl-prolyl cis-trans isomerase FKBP1A","FKB1A_HUMAN"
-0.0388500000000018,10.759,-1.25137063291496,0.249919221524237,0.369026977315507,-7.2277349276988,"DLGP4_HUMAN",20,-1.30769533039734,0.228666773472594,0.345422924070081,-0.0388500000000018,"Non-significant",0.461648843761113,"DLGAP4","Disks large-associated protein 4","DLGP4_HUMAN"
-0.124924999999999,12.3007625,-1.93369483610843,0.0932473173946609,0.173595000791608,-6.32093256545071,"RU1C_HUMAN",3,-1.30683035670792,0.228946165983698,0.345719581612329,-0.124924999999999,"Non-significant",0.461276021252105,"SNRPC","U1 small nuclear ribonucleoprotein C","RU1C_HUMAN"
0.2163925,7.71294625,1.26072961422642,0.246717738966543,0.365088813005003,-7.21676693594052,"IGSF3_HUMAN",30,1.30682622753505,0.228947500435878,0.345719581612329,0.2163925,"Non-significant",0.461276021252105,"IGSF3","Immunoglobulin superfamily member 3","IGSF3_HUMAN"
-0.086800000000002,14.37415,-1.3009329622311,0.233361009132992,0.350511419729819,-7.16906580917173,"RAB10_HUMAN",13,-1.30613451365949,0.229171140205077,0.345993555690832,-0.086800000000002,"Non-significant",0.460931990091544,"RAB10","Ras-related protein Rab-10","RAB10_HUMAN"
0.0573500000000013,11.104225,1.3287653784132,0.224483718308104,0.340484278018471,-7.13550069962704,"BRCC3_HUMAN",14,1.30559539236419,0.229345574522217,0.346140211557404,0.0573500000000013,"Non-significant",0.460747945221728,"BRCC3","Lys-63-specific deubiquitinase BRCC36","BRCC3_HUMAN"
-0.0446499999999972,16.98235,-1.22731154968272,0.258311630617996,0.37838856636089,-7.25568783915822,"VDAC1_HUMAN",23,-1.30557330389638,0.229352723735035,0.346140211557404,-0.0446499999999972,"Non-significant",0.460747945221728,"VDAC1","Non-selective voltage-gated ion channel VDAC1","VDAC1_HUMAN"
-0.0673174999999997,9.65545125,-1.23146342757763,0.256846554458286,0.376610276059565,-7.25088917301317,"RBM27_HUMAN",30,-1.30474063281887,0.229622367433173,0.346483373498463,-0.0673174999999997,"Non-significant",0.460317600795662,"RBM27","RNA-binding protein 27","RBM27_HUMAN"
