"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.346852500000001,8.38928875,2.49134261981167,0.039905705212633,0.070720854030632,-5.96092048162103,"SDHF3_HUMAN",5,2.47114554745797,0.0422925307106295,0.0753069319636761,0.346852500000001,"Non-significant",1.1231650453795,"SDHAF3","Succinate dehydrogenase assembly factor 3, mitochondrial","SDHF3_HUMAN"
0.138574999999998,10.8870875,3.35167234172927,0.0113499843142793,0.0248960442909958,-4.64442341402242,"GSDME_HUMAN",22,2.47106039043263,0.0422978437603723,0.0753069319636761,0.138574999999998,"Non-significant",1.1231650453795,"GSDME","Gasdermin-E","GSDME_HUMAN"
0.186557500000001,8.24460875,2.42614700523848,0.044008908848186,0.0765656500688522,-6.06081836867764,"P4R3B_HUMAN",14,2.47046695642171,0.0423348878716126,0.0753562868677041,0.186557500000001,"Non-significant",1.12288050926767,"PPP4R3B","Serine/threonine-protein phosphatase 4 regulatory subunit 3B","P4R3B_HUMAN"
0.1452875,9.36541875,2.36607123778078,0.0481702283488154,0.082596511612956,-6.1526099314379,"RAE1_HUMAN",22,2.47028402834477,0.0423463135661879,0.0753600291843894,0.1452875,"Non-significant",1.12285894202759,"CHM","Rab proteins geranylgeranyltransferase component A 1","RAE1_HUMAN"
0.135525000000001,12.4969625,2.3295954049217,0.0508895377698073,0.0864970491376786,-6.20819272365874,"COASY_HUMAN",20,2.47004003386693,0.0423615584017118,0.0753705649485003,0.135525000000001,"Non-significant",1.12279822941314,"COASY","Bifunctional coenzyme A synthase","COASY_HUMAN"
-0.159649999999999,14.6653,-2.42407861545343,0.0441459158715401,0.0767743526330852,-6.06398326895545,"SRSF3_HUMAN",6,-2.46846955088155,0.0424598176020216,0.0755189139179251,-0.159649999999999,"Non-significant",1.12194426451036,"SRSF3","Serine/arginine-rich splicing factor 3","SRSF3_HUMAN"
0.104499999999998,12.321,2.28092605202224,0.0547612681758367,0.0919453339380797,-6.28214962705405,"DC1L2_HUMAN",23,2.46840880596672,0.0424636228822182,0.0755189139179251,0.104499999999998,"Non-significant",1.12194426451036,"DYNC1LI2","Cytoplasmic dynein 1 light intermediate chain 2","DC1L2_HUMAN"
-0.52823,7.4569075,-2.53778679701254,0.0372232131885467,0.0668383280794151,-5.8896157700213,"S18B1_HUMAN",2,-2.46796808576374,0.0424912416759176,0.0755514092535067,-0.52823,"Non-significant",1.12175743039427,"SLC18B1","MFS-type transporter SLC18B1","S18B1_HUMAN"
-0.110575000000001,10.4167125,-2.28116003110644,0.0547419613169479,0.0919453339380797,-6.28179469317134,"UBL4A_HUMAN",8,-2.46740686256819,0.0425264387924587,0.0755876288223297,-0.110575000000001,"Non-significant",1.12154927822686,"UBL4A","Ubiquitin-like protein 4A","UBL4A_HUMAN"
-0.336925000000003,10.0931875,-2.53405539565225,0.0374317269462961,0.0671163817451002,-5.89534803362299,"RPAB5_HUMAN",2,-2.46726031099805,0.0425356347054006,0.0755876288223297,-0.336925000000003,"Non-significant",1.12154927822686,"POLR2L","DNA-directed RNA polymerases I, II, and III subunit RPABC5","RPAB5_HUMAN"
-0.151424999999998,9.797525,-2.46291872029103,0.0416442954829214,0.0731921809933581,-6.00450540105459,"GLSK_HUMAN",24,-2.46719606975935,0.0425396664001952,0.0755876288223297,-0.151424999999998,"Non-significant",1.12154927822686,"GLS","Glutaminase kidney isoform, mitochondrial","GLSK_HUMAN"
0.524205000000004,9.502155,2.49843041392211,0.0394838567599521,0.0700962034242681,-5.95004534863766,"S46A3_HUMAN",2,2.46546151641006,0.0426486731665412,0.0757646648802533,0.524205000000004,"Non-significant",1.12053329338463,"SLC46A3","Lysosomal proton-coupled steroid conjugate and bile acid symporter SLC46A3","S46A3_HUMAN"
-0.309899999999997,12.7845,-2.58418671972695,0.034727874444342,0.0631508232021634,-5.81829278943069,"RS24_HUMAN",4,-2.46524456798903,0.0426623273059111,0.0757722679880641,-0.309899999999997,"Non-significant",1.12048971341099,"RPS24","Small ribosomal subunit protein eS24","RS24_HUMAN"
-0.643772500000001,8.01145625,-2.50463777327394,0.0391181622873323,0.0695692201910907,-5.94051903655135,"TM222_HUMAN",3,-2.46497036400217,0.042679591377177,0.0757862779221709,-0.643772500000001,"Non-significant",1.12040942183713,"TMEM222","Transmembrane protein 222","TM222_HUMAN"
-0.130974999999999,13.0104625,-2.57627416149055,0.0351409049162806,0.0637870950905673,-5.83046048220491,"RUXGL_HUMAN",4,-2.46459824767594,0.0427030315524779,0.0758112462197845,-0.130974999999999,"Non-significant",1.1202663641713,"SNRPGP15","Putative small nuclear ribonucleoprotein G-like protein 15","RUXGL_HUMAN"
-0.1259275,9.31964625,-2.51338704210888,0.038608601126241,0.0688144041683365,-5.9270885478343,"ZNT9_HUMAN",19,-2.46233917306913,0.0428456181424092,0.0760303519787766,-0.1259275,"Non-significant",1.11901299896364,"SLC30A9","Proton-coupled zinc antiporter SLC30A9, mitochondrial","ZNT9_HUMAN"
-0.0453250000000018,16.4529375,-1.77567327024907,0.11694973196071,0.172784625011591,-7.02622921338173,"PSME1_HUMAN",18,-2.46226850478916,0.0428500864079935,0.0760303519787766,-0.0453250000000018,"Non-significant",1.11901299896364,"PSME1","Proteasome activator complex subunit 1","PSME1_HUMAN"
-0.133074999999995,13.8761875,-3.44334985087077,0.00997773164783517,0.0224090038648101,-4.50680238940135,"CDC37_HUMAN",19,-2.462196047793,0.0428546682686263,0.0760303519787766,-0.133074999999995,"Non-significant",1.11901299896364,"CDC37","Hsp90 co-chaperone Cdc37","CDC37_HUMAN"
0.133742500000002,9.40961875,2.31253355255455,0.0522143376693603,0.0884426846985414,-6.23414794837087,"SMAD5_HUMAN",15,2.46143815258108,0.0429026243777386,0.0760987300516262,0.133742500000002,"Non-significant",1.11862259074813,"SMAD5","Mothers against decapentaplegic homolog 5","SMAD5_HUMAN"
0.122799999999998,11.32915,2.6839503863602,0.0299298735386487,0.0558198356744111,-5.66476450597924,"TMX4_HUMAN",10,2.46083822264711,0.0429406242419949,0.076149422059685,0.122799999999998,"Non-significant",1.11833338841779,"TMX4","Thioredoxin-related transmembrane protein 4","TMX4_HUMAN"
-0.262737500000004,8.53811875,-3.08706473908001,0.0165658606901476,0.0340803899105277,-5.04578568906438,"PICK1_HUMAN",11,-2.45970901982116,0.0430122422775603,0.0762596960582407,-0.262737500000004,"Non-significant",1.11770492998933,"PICK1","PRKCA-binding protein","PICK1_HUMAN"
-0.185242499999999,9.41440375,-2.8761797674417,0.0225271640877702,0.0439081425901728,-5.36894906380641,"NELFB_HUMAN",20,-2.45936878559758,0.0430338451668832,0.0762812654569993,-0.185242499999999,"Non-significant",1.1175821109009,"NELFB","Negative elongation factor B","NELFB_HUMAN"
-0.131829999999999,9.9496375,-2.31765630467172,0.0518129513012394,0.0878180090937131,-6.22635809982695,"CPSF2_HUMAN",33,-2.45850492928443,0.0430887450623153,0.0763618343211345,-0.131829999999999,"Non-significant",1.11712364777472,"CPSF2","Cleavage and polyadenylation specificity factor subunit 2","CPSF2_HUMAN"
-0.1366,10.658275,-3.3569811356339,0.0112652553835256,0.0247523016752965,-4.63643190758642,"DNJC2_HUMAN",28,-2.4576647775142,0.0431422074489521,0.0764285141298522,-0.1366,"Non-significant",1.11674458358497,"DNAJC2","DnaJ homolog subfamily C member 2","DNJC2_HUMAN"
-0.365745,7.68235,-2.48485190446466,0.0402960644213963,0.0712564184463238,-5.97087720021278,"SGF29_HUMAN",7,-2.45761650261008,0.0431452814517525,0.0764285141298522,-0.365745,"Non-significant",1.11674458358497,"SGF29","SAGA-associated factor 29","SGF29_HUMAN"
-0.412375000000001,12.2099375,-2.48122806864362,0.0405157039457333,0.0715735802964595,-5.97643516304053,"SUMO2_HUMAN",1,-2.45734912530796,0.0431623113173303,0.0764419286542464,-0.412375000000001,"Non-significant",1.11666836409047,"SUMO2","Small ubiquitin-related modifier 2","SUMO2_HUMAN"
-0.2265275,7.74945875,-2.43495590776273,0.0434302559353104,0.0757265023929244,-6.04733630882284,"VEZF1_HUMAN",10,-2.45717212288629,0.0431735887976547,0.0764451518623094,-0.2265275,"Non-significant",1.11665005225573,"VEZF1","Vascular endothelial zinc finger 1","VEZF1_HUMAN"
0.465929999999998,6.5506775,2.49457417486086,0.0397128013276559,0.0704253122271704,-5.95596247428538,"ARL10_HUMAN",7,2.45701496048921,0.0431836047314167,0.0764461403951033,0.465929999999998,"Non-significant",1.11664443631343,"ARL10","ADP-ribosylation factor-like protein 10","ARL10_HUMAN"
-0.360087499999999,7.30155875,-2.51852554679419,0.0383125094946415,0.0683620340497103,-5.91919907097699,"TTC5_HUMAN",15,-2.45498758241021,0.0433130232262376,0.0766584556027323,-0.360087499999999,"Non-significant",1.11543993449424,"TTC5","Tetratricopeptide repeat protein 5","TTC5_HUMAN"
0.913767499999999,7.23298625,2.51814263228537,0.0383344933252154,0.0683861641023429,-5.91978702556016,"MTRFR_HUMAN",4,2.4547197854035,0.0433301478938926,0.0766718480944239,0.913767499999999,"Non-significant",1.11536406840495,"MTRFR","Mitochondrial translation release factor in rescue","MTRFR_HUMAN"
-0.409584999999999,7.472525,-2.54025177107255,0.0370861230743456,0.066718703051399,-5.88582871473552,"TRI13_HUMAN",15,-2.4544878000854,0.0433449881478371,0.0766718480944239,-0.409584999999999,"Non-significant",1.11536406840495,"TRIM13","E3 ubiquitin-protein ligase TRIM13","TRI13_HUMAN"
0.167,14.858225,2.50253683234672,0.0392415450278819,0.0697284238079279,-5.94374352148744,"CX6B1_HUMAN",10,2.45433369646055,0.0433548491416415,0.0766718480944239,0.167,"Non-significant",1.11536406840495,"COX6B1","Cytochrome c oxidase subunit 6B1","CX6B1_HUMAN"
-0.118700000000002,11.3855,-3.88760449137895,0.00543459735511379,0.0135287497448059,-3.8530606674877,"CCD22_HUMAN",39,-2.45427614473049,0.04335853243098,0.0766718480944239,-0.118700000000002,"Non-significant",1.11536406840495,"CCDC22","Coiled-coil domain-containing protein 22","CCD22_HUMAN"
0.340277499999998,7.68598625,2.49898396132791,0.0394511038299521,0.0700534429388188,-5.94919590783824,"MDN1_HUMAN",81,2.4534301505081,0.0434127128160169,0.0767508656368907,0.340277499999998,"Non-significant",1.11491671762009,"MDN1","Midasin","MDN1_HUMAN"
-0.134274999999997,8.5031225,-2.30067518283053,0.0531555729795958,0.0898111405506005,-6.2521697086229,"TPC10_HUMAN",37,-2.45194589864907,0.0435079373448582,0.0769023961422456,-0.134274999999997,"Non-significant",1.1140601281421,"TRAPPC10","Trafficking protein particle complex subunit 10","TPC10_HUMAN"
-0.692037500000001,6.52502875,-2.48562178163755,0.0402495595456845,0.0712209259649228,-5.96969633008771,"WDR89_HUMAN",7,-2.44831697286054,0.0437416603807056,0.0772986097195548,-0.692037500000001,"Non-significant",1.1118283171626,"WDR89","WD repeat-containing protein 89","WDR89_HUMAN"
0.563830000000001,6.9283075,2.49296146543105,0.0398089504854494,0.0705648567486596,-5.958436838037,"ATG4C_HUMAN",8,2.44803727322457,0.0437597279726714,0.077313635235651,0.563830000000001,"Non-significant",1.11174390601197,"ATG4C","Cysteine protease ATG4C","ATG4C_HUMAN"
-0.0911000000000008,13.764675,-2.17728529591786,0.0640221562609778,0.104759493603324,-6.43869241511178,"IF4E_HUMAN",9,-2.44585683652211,0.0439008390454888,0.0775459969415834,-0.0911000000000008,"Non-significant",1.11044061630367,"EIF4E","Eukaryotic translation initiation factor 4E","IF4E_HUMAN"
0.145,12.0737,2.43635867141292,0.0433388275313308,0.0756114273550068,-6.04518888620959,"SH3L2_HUMAN",7,2.44390848492908,0.0440273250951754,0.0777524292646499,0.145,"Non-significant",1.10928603317249,"SH3BGRL2","SH3 domain-binding glutamic acid-rich-like protein 2","SH3L2_HUMAN"
-0.1841375,10.11860625,-2.41629938576358,0.0446651022535882,0.077607055355923,-6.07588376512004,"TNPO2_HUMAN",22,-2.44230762456369,0.0441315318230396,0.0779079129936135,-0.1841375,"Non-significant",1.10841842942715,"TNPO2","Transportin-2","TNPO2_HUMAN"
-0.313594999999999,9.0360725,-2.46177000684589,0.04171616471438,0.0732866245134392,-6.00626585569139,"RBMS1_HUMAN",5,-2.44225986216925,0.0441346447603311,0.0779079129936135,-0.313594999999999,"Non-significant",1.10841842942715,"RBMS1","RNA-binding motif, single-stranded-interacting protein 1","RBMS1_HUMAN"
0.2447,9.4866775,2.67583735671174,0.030293111409796,0.0564321778117955,-5.67725492203507,"UQCC6_HUMAN",6,2.44176008633614,0.0441672313996579,0.0779484129701823,0.2447,"Non-significant",1.1081927226215,"UQCC6","Ubiquinol-cytochrome c reductase complex assembly factor 6","UQCC6_HUMAN"
-0.0982749999999974,15.2002875,-2.29130080655873,0.0539117485263313,0.0907284329249085,-6.26640574276869,"PLST_HUMAN",47,-2.44148150943991,0.0441854060192715,0.0779634658052328,-0.0982749999999974,"Non-significant",1.10810886290188,"PLS3","Plastin-3","PLST_HUMAN"
0.826725000000001,10.8088875,2.48033902794203,0.0405697752844744,0.0716005375762399,-5.97779859662128,"MCFD2_HUMAN",5,2.44101869134393,0.0442156176617212,0.0779997463028574,0.826725000000001,"Non-significant",1.10790680986655,"MCFD2","Multiple coagulation factor deficiency protein 2","MCFD2_HUMAN"
-0.9525775,5.82642875,-2.48053574955132,0.0405578043450101,0.0716005375762399,-5.97749690792599,"LENG1_HUMAN",4,-2.44011020718371,0.0442749829052822,0.0780717015133534,-0.9525775,"Non-significant",1.10750635541426,"LENG1","Leukocyte receptor cluster member 1","LENG1_HUMAN"
1.559065,6.6160325,2.48432989387233,0.040327628051278,0.0712966355071041,-5.97167786400416,"CY24B_HUMAN",9,2.4400988688777,0.0442757243272562,0.0780717015133534,1.559065,"Non-significant",1.10750635541426,"CYBB","Cytochrome b-245 heavy chain","CY24B_HUMAN"
-0.353315,8.5438225,-2.75308790029469,0.0270119265049922,0.0513131379412108,-5.5583199557315,"CR032_HUMAN",3,-2.43954355362417,0.0443120524700494,0.078118717582423,-0.353315,"Non-significant",1.10724489481901,"C18orf32","UPF0729 protein C18orf32","CR032_HUMAN"
0.0895749999999982,14.6548375,2.41046542360723,0.0450585379912142,0.0781898159259305,-6.08480555672661,"SPCS2_HUMAN",12,2.43753430779954,0.0444437507058345,0.0783313979683032,0.0895749999999982,"Non-significant",1.10606412260201,"SPCS2","Signal peptidase complex subunit 2","SPCS2_HUMAN"
0.0763475000000007,10.00870125,2.21297587774324,0.060668055430313,0.100179753226398,-6.38494536116422,"TIM29_HUMAN",12,2.43740751338498,0.0444520750316227,0.0783313979683032,0.0763475000000007,"Non-significant",1.10606412260201,"TIMM29","Mitochondrial import inner membrane translocase subunit Tim29","TIM29_HUMAN"
-0.0590249999999983,15.6590625,-2.0019758806276,0.083367541210108,0.130416070369906,-6.69961583374466,"HNRPK_HUMAN",33,-2.43607035913792,0.0445399594302059,0.0784691569473309,-0.0590249999999983,"Non-significant",1.10530101331519,"HNRNPK","Heterogeneous nuclear ribonucleoprotein K","HNRPK_HUMAN"
-0.2466025,9.88640375,-2.43326355806223,0.0435408206002815,0.0758983077231131,-6.04992686816771,"DHX8_HUMAN",24,-2.43398649061877,0.0446772767356515,0.0786939263138529,-0.2466025,"Non-significant",1.10405878568628,"DHX8","ATP-dependent RNA helicase DHX8","DHX8_HUMAN"
-0.273409999999997,8.9243375,-2.62426693484646,0.0327112761785119,0.0600647990347369,-5.7566336558512,"NEMF_HUMAN",24,-2.43317528331963,0.0447308487887173,0.0787711221697607,-0.273409999999997,"Non-significant",1.10363296754752,"NEMF","Ribosome quality control complex subunit NEMF","NEMF_HUMAN"
-0.132374999999996,13.3288625,-2.39244719565837,0.0462960752016492,0.0799474467895547,-6.11234434777902,"RS29_HUMAN",5,-2.43088539483225,0.0448824282132048,0.0790208379976768,-0.132374999999996,"Non-significant",1.1022583690378,"RPS29","Small ribosomal subunit protein uS14","RS29_HUMAN"
-0.156074999999998,11.2821125,-2.34698908708727,0.049573949115683,0.0846800994721187,-6.18170321452277,"DDB2_HUMAN",18,-2.43071588382446,0.0448936699121129,0.0790224111060075,-0.156074999999998,"Non-significant",1.10224972340097,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
-0.395124999999997,10.7919875,-2.45309581368706,0.0422629721580475,0.0740220160245932,-6.01955686129404,"EX3L4_HUMAN",25,-2.43057712302044,0.0449028744537786,0.0790224111060075,-0.395124999999997,"Non-significant",1.10224972340097,"EXOC3L4","Exocyst complex component 3-like protein 4","EX3L4_HUMAN"
0.18125,10.925125,2.54715477091802,0.0367049645635807,0.0661709064102225,-5.87522205186254,"PPOX_HUMAN",22,2.42867761426501,0.0450290707745978,0.0792272483829068,0.18125,"Non-significant",1.10112542715901,"PPOX","Protoporphyrinogen oxidase","PPOX_HUMAN"
-0.1305625,9.64371875,-2.43735623792225,0.0432739282407348,0.0755144995617141,-6.04366167997269,"BYST_HUMAN",17,-2.42711762316438,0.0451329824605666,0.0793927959148552,-0.1305625,"Non-significant",1.10021890357252,"BYSL","Bystin","BYST_HUMAN"
-0.264465,8.4702525,-2.48486829899289,0.0402950735276523,0.0712564184463238,-5.97085205392423,"NELFA_HUMAN",15,-2.42551365042518,0.0452400798766681,0.0795498241138267,-0.264465,"Non-significant",1.09936077624969,"NELFA","Negative elongation factor A","NELFA_HUMAN"
-0.187507500000002,8.37511625,-2.38855643856216,0.0465678079408159,0.0802917217546108,-6.11828759230263,"INT8_HUMAN",19,-2.42548593640003,0.0452419326303676,0.0795498241138267,-0.187507500000002,"Non-significant",1.09936077624969,"INTS8","Integrator complex subunit 8","INT8_HUMAN"
0.150187500000001,9.22251375,3.08040965872551,0.0167260413379929,0.0343400030822953,-5.05594762736263,"METH_HUMAN",56,2.42454273200135,0.0453050346084974,0.0796434525316408,0.150187500000001,"Non-significant",1.09884992163634,"MTR","Methionine synthase","METH_HUMAN"
-0.260527499999995,8.27281625,-2.43024467673819,0.0437387633386739,0.0761612287950239,-6.05454752870057,"MITF_HUMAN",3,-2.42314903330375,0.0453984404335747,0.0797903009403315,-0.260527499999995,"Non-significant",1.09804989692116,"MITF","Microphthalmia-associated transcription factor","MITF_HUMAN"
-0.229267500000002,9.67143875,-2.40057488063066,0.0457336213698862,0.0791065400241365,-6.09992520934003,"YPEL5_HUMAN",6,-2.42280388731007,0.0454216025992135,0.0798136551759658,-0.229267500000002,"Non-significant",1.09792279962378,"YPEL5","Protein yippee-like 5","YPEL5_HUMAN"
-0.241260000000002,8.41574,-2.76894095192373,0.0263855345114499,0.0502412898600823,-5.5339158609116,"E2AK4_HUMAN",50,-2.4224215241459,0.0454472764732842,0.0798414118090755,-0.241260000000002,"Non-significant",1.09777179216821,"EIF2AK4","eIF-2-alpha kinase GCN2","E2AK4_HUMAN"
-1.1809275,5.49309125,-2.46398602788657,0.0415776327860371,0.0731068100521074,-6.00286963399892,"BCAS1_HUMAN",6,-2.42211531859842,0.0454678474374191,0.0798601935759798,-1.1809275,"Non-significant",1.09766964143848,"BCAS1","Breast carcinoma-amplified sequence 1","BCAS1_HUMAN"
-0.6471925,6.29245125,-2.48960328725633,0.0400099295044089,0.0708900175765316,-5.96358882519707,"SEM7A_HUMAN",4,-2.42143177845565,0.0455138022306053,0.0799148910470175,-0.6471925,"Non-significant",1.09737228830823,"SEMA7A","Semaphorin-7A","SEM7A_HUMAN"
0.269312499999998,9.69338125,2.49799332699033,0.0395097385012526,0.0701267492985562,-5.95071606529921,"NDUA1_HUMAN",2,2.4213580387282,0.0455187626352182,0.0799148910470175,0.269312499999998,"Non-significant",1.09737228830823,"NDUFA1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1","NDUA1_HUMAN"
0.238975000000003,14.1919875,2.53847711573246,0.0371847685591399,0.0668008146233511,-5.88855522531049,"PECR_HUMAN",16,2.42101372379986,0.0455419317147761,0.0799315924895053,0.238975000000003,"Non-significant",1.09728153442766,"PECR","Peroxisomal trans-2-enoyl-CoA reductase","PECR_HUMAN"
0.386024999999998,8.2342775,2.45499756975468,0.0421424652401782,0.0739070398212975,-6.01664329649378,"RARR2_HUMAN",5,2.42092278073618,0.0455480533226106,0.0799315924895053,0.386024999999998,"Non-significant",1.09728153442766,"RARRES2","Retinoic acid receptor responder protein 2","RARR2_HUMAN"
0.341492500000001,7.41137125,2.45420625314741,0.0421925652300085,0.0739628073637299,-6.01785565179333,"ODC_HUMAN",7,2.41945857747185,0.0456467285870458,0.0800873686062711,0.341492500000001,"Non-significant",1.096435975516,"SLC25A21","Mitochondrial 2-oxodicarboxylate carrier","ODC_HUMAN"
0.0949249999999999,12.6378375,2.18217209818894,0.0635521849525886,0.104091653692355,-6.43134416401422,"ENSA_HUMAN",11,2.41793988935364,0.0457493068798718,0.0802499235047751,0.0949249999999999,"Non-significant",1.09555537289779,"ENSA","Alpha-endosulfine","ENSA_HUMAN"
-0.115750000000002,11.833775,-2.25458514572743,0.0569791985358272,0.0950005902980799,-6.3220665296937,"LAD1_HUMAN",31,-2.41742885767068,0.0457838770394558,0.0802931390995707,-0.115750000000002,"Non-significant",1.09532156279724,"LAD1","Ladinin-1","LAD1_HUMAN"
0.168732499999997,9.77323875,2.34586775750564,0.0496577142639041,0.0847873477809752,-6.18341179712057,"KCC2B_HUMAN",10,2.41672263347137,0.0458316955474548,0.0803595650997998,0.168732499999997,"Non-significant",1.094962422288,"CAMK2B","Calcium/calmodulin-dependent protein kinase type II subunit beta","KCC2B_HUMAN"
-1.1755125,6.26172875,-2.45999104808445,0.0418277153932965,0.073466628318995,-6.0089920331833,"GNT2A_HUMAN",5,-2.41588741435339,0.0458883142873027,0.0804413889360806,-1.1755125,"Non-significant",1.09452043929275,"GCNT2","N-acetyllactosaminide beta-1,6-N-acetylglucosaminyl-transferase","GNT2A_HUMAN"
-0.1242,11.900825,-2.39108944965435,0.0463907174453315,0.0800888870377219,-6.11441848186604,"PVR_HUMAN",8,-2.41488026638346,0.045956683130627,0.0805437705431176,-0.1242,"Non-significant",1.09396804336852,"PVR","Poliovirus receptor","PVR_HUMAN"
0.35381,7.4393875,2.43138651132343,0.043663787610135,0.0760470578006294,-6.05279992469424,"FHR5_HUMAN",8,2.41318882976548,0.0460717385611165,0.0807279130261229,0.35381,"Non-significant",1.09297627473019,"CFHR5","Complement factor H-related protein 5","FHR5_HUMAN"
0.439795,7.0192225,2.50830879779242,0.0389035260220133,0.0692789603075421,-5.9348843043419,"NOXA1_HUMAN",13,2.41201825119321,0.0461515365411343,0.0808502101998242,0.439795,"Non-significant",1.09231884664806,"NOXA1","NADPH oxidase activator 1","NOXA1_HUMAN"
0.126899999999999,9.101355,2.29671091905677,0.0534740326855054,0.0901436662338605,-6.25819105299147,"CARME_HUMAN",10,2.41102315189681,0.0462194833376824,0.0809516974687945,0.126899999999999,"Non-significant",1.09177404013357,"CARNMT1","Carnosine N-methyltransferase","CARME_HUMAN"
0.2044525,9.49022375,2.45688403828312,0.0420232736753346,0.0737620241298002,-6.01375293201125,"RT30_HUMAN",14,2.41075122451945,0.0462380687229264,0.080966704828296,0.2044525,"Non-significant",1.09169353522065,"MRPS30","Large ribosomal subunit protein mL65","RT30_HUMAN"
-0.216170000000002,7.898395,-2.47581005456116,0.0408463749003922,0.0719775993721104,-5.98474355631176,"MBLC1_HUMAN",6,-2.40957018632098,0.0463188777327686,0.0810906408304025,-0.216170000000002,"Non-significant",1.09102926749371,"MBLAC1","Metallo-beta-lactamase domain-containing protein 1","MBLC1_HUMAN"
-0.0548500000000018,16.97725,-1.88932893969696,0.0987152381139925,0.150628818256613,-6.86389341403,"VDAC1_HUMAN",23,-2.40892008124482,0.0463634208581828,0.081151046079838,-0.0548500000000018,"Non-significant",1.09070587751645,"VDAC1","Non-selective voltage-gated ion channel VDAC1","VDAC1_HUMAN"
-0.2536475,8.50855875,-2.44354681932096,0.0428733940700593,0.0749125906330067,-6.03418284958536,"MP2K7_HUMAN",17,-2.40858342484847,0.0463865046962683,0.0811718966670176,-0.2536475,"Non-significant",1.0905943061655,"MAP2K7","Dual specificity mitogen-activated protein kinase kinase 7","MP2K7_HUMAN"
-0.659720000000002,8.54456,-2.44987223670772,0.0424680419589273,0.0743006889943743,-6.02449499175124,"RPAB4_HUMAN",2,-2.40845348039228,0.0463954178648548,0.0811718966670176,-0.659720000000002,"Non-significant",1.0905943061655,"POLR2K","DNA-directed RNA polymerases I, II, and III subunit RPABC4","RPAB4_HUMAN"
-0.457602499999999,7.74440875,-2.43206771675414,0.0436191203574885,0.0760020154881611,-6.05175728169878,"KEAP1_HUMAN",15,-2.40331162010625,0.0467495185126202,0.0817737195709823,-0.457602499999999,"Non-significant",1.08738624741833,"KEAP1","Kelch-like ECH-associated protein 1","KEAP1_HUMAN"
-0.8112625,5.96885875,-2.45250844619403,0.042300262433221,0.0740712784332161,-6.02045668584117,"ADAT1_HUMAN",7,-2.40273598959723,0.0467893316451946,0.0818256528966049,-0.8112625,"Non-significant",1.08711052071887,"ADAT1","tRNA-specific adenosine deaminase 1","ADAT1_HUMAN"
0.10765,13.526075,2.4538385293479,0.0422158673236435,0.0739876096220751,-6.01841901852057,"ARL1_HUMAN",9,2.40221006616489,0.0468257371197884,0.0818716056974367,0.10765,"Non-significant",1.08686669197641,"ARL1","ADP-ribosylation factor-like protein 1","ARL1_HUMAN"
0.130175000000003,11.9886625,2.30887725563561,0.0525027412281276,0.0888939374417585,-6.23970618714406,"GYS1_HUMAN",19,2.40067073556978,0.0469324591665973,0.0820404557620256,0.130175000000003,"Non-significant",1.08597193564664,"GYS1","Glycogen [starch] synthase, muscle","GYS1_HUMAN"
-0.0803000000000047,12.8181,-2.05327052259095,0.0771764523513969,0.122365096970644,-6.6238641325193,"FLOT1_HUMAN",33,-2.39913733593871,0.047039017216182,0.0822089461964106,-0.0803000000000047,"Non-significant",1.08508091880637,"FLOT1","Flotillin-1","FLOT1_HUMAN"
-0.146775000000003,15.4235875,-3.62385907573456,0.00776832620068727,0.0182480036850204,-4.23839787211269,"RL12_HUMAN",10,-2.39720726407128,0.0471734921358652,0.0824261428737999,-0.146775000000003,"Non-significant",1.08393502246393,"RPL12","Large ribosomal subunit protein uL11","RL12_HUMAN"
-0.0998599999999996,8.222375,-2.16304986763046,0.0654110494259877,0.106574785831538,-6.46007767653289,"SP1_HUMAN",7,-2.39703416075993,0.047185572036014,0.0824294313306896,-0.0998599999999996,"Non-significant",1.08391769628387,"SP1","Transcription factor Sp1","SP1_HUMAN"
-0.309439999999999,9.17909,-2.40472279177817,0.0454492597975503,0.0786483337494324,-6.09358520887282,"DDX18_HUMAN",23,-2.39652247540162,0.0472212981453071,0.0824740174823935,-0.309439999999999,"Non-significant",1.08368284952638,"DDX18","ATP-dependent RNA helicase DDX18","DDX18_HUMAN"
-0.0849500000000027,11.0967,-2.25911160030685,0.0565917367473157,0.0944519942450037,-6.3152130412055,"SEPT6_HUMAN",11,-2.39571858839056,0.047277481741479,0.0825543065276248,-0.0849500000000027,"Non-significant",1.08326026640604,"SEPTIN6","Septin-6","SEPT6_HUMAN"
-0.250907499999999,9.35887875,-2.38568261734219,0.0467695574482347,0.0805708296790454,-6.12267665473264,"UB2Q1_HUMAN",11,-2.39479764363752,0.047341930444766,0.082648990018368,-0.250907499999999,"Non-significant",1.08276244919634,"UBE2Q1","Ubiquitin-conjugating enzyme E2 Q1","UB2Q1_HUMAN"
-0.193862499999996,9.75778625,-2.36795890542056,0.048033576687956,0.0823971562752013,-6.14973016805265,"CWC15_HUMAN",10,-2.39460961263152,0.0473551000873318,0.0826541295629244,-0.193862499999996,"Non-significant",1.08273544334374,"CWC15","Spliceosome-associated protein CWC15 homolog","CWC15_HUMAN"
