"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.181162500000001,6.75351857142857,0.995268775916847,0.35719814062592,0.571154740950125,-7.65864944217931,"KTU_HUMAN",10,1.0153899785663,0.345688092415763,0.562764453037228,0.181162500000001,"Non-significant",0.249673342540304,"DNAAF2","Protein kintoun","KTU_HUMAN"
0.0323333333333391,15.4176571428571,0.901413238312427,0.401343825025135,0.609525134782522,-7.7488280209492,"LMAN1_HUMAN",27,1.01535392899193,0.345704047998961,0.562764453037228,0.0323333333333391,"Non-significant",0.249673342540304,"LMAN1","Protein ERGIC-53","LMAN1_HUMAN"
-0.073815833333331,8.58676714285714,-1.59254515736699,0.161246816141767,0.362860663939117,-6.95891420420232,"POP7_HUMAN",6,-1.01466437772357,0.346009356164352,0.563010862035784,-0.073815833333331,"Non-significant",0.24948322632681,"POP7","Ribonuclease P protein subunit p20","POP7_HUMAN"
0.430995833333334,6.04437,0.995887746606749,0.356920183745196,0.57082162823705,-7.65803298399553,"CAH14_HUMAN",4,1.01462145202579,0.346028369135997,0.563010862035784,0.430995833333334,"Non-significant",0.24948322632681,"CA14","Carbonic anhydrase 14","CAH14_HUMAN"
0.0325000000000042,14.7126285714286,0.937714634998865,0.383796462694726,0.594344177959297,-7.71473921146408,"ARP3_HUMAN",22,1.01454677877384,0.346061445937828,0.563010862035784,0.0325000000000042,"Non-significant",0.24948322632681,"ACTR3","Actin-related protein 3","ARP3_HUMAN"
0.265709166666667,8.57179285714286,0.975584367297591,0.36612728802144,0.579318399157485,-7.67810875609144,"ATM_HUMAN",53,1.01396321240967,0.346320024873796,0.563213873648549,0.265709166666667,"Non-significant",0.249326655757283,"ATM","Serine-protein kinase ATM","ATM_HUMAN"
-0.475971666666667,6.54125714285714,-0.979177650592917,0.36448433806865,0.577353959441,-7.67457767799721,"SMAL1_HUMAN",12,-1.0139028163468,0.346346795146584,0.563213873648549,-0.475971666666667,"Non-significant",0.249326655757283,"SMARCAL1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1","SMAL1_HUMAN"
0.0363916666666686,10.1579714285714,0.904311745924657,0.399920740915317,0.608491134748287,-7.74614380285068,"MRTFB_HUMAN",30,1.01380008607842,0.346392333610147,0.563213873648549,0.0363916666666686,"Non-significant",0.249326655757283,"MRTFB","Myocardin-related transcription factor B","MRTFB_HUMAN"
-0.0357833333333293,11.2695142857143,-0.898212221457259,0.402919875476858,0.610611663591093,-7.75178470924648,"GOLI4_HUMAN",31,-1.01260112576288,0.346924160419019,0.563966739463636,-0.0357833333333293,"Non-significant",0.24874650823891,"GOLIM4","Golgi integral membrane protein 4","GOLI4_HUMAN"
-0.0717291666666657,9.47644142857143,-1.03700892610287,0.338836796928389,0.554601095403103,-7.61646717860133,"TPST1_HUMAN",12,-1.01238761190688,0.34701893700831,0.563974146710063,-0.0717291666666657,"Non-significant",0.248740804170037,"TPST1","Protein-tyrosine sulfotransferase 1","TPST1_HUMAN"
0.73447916666667,6.97808428571429,0.98215639184716,0.363126774085126,0.576139596274407,-7.67164332495493,"ITM2C_HUMAN",4,1.01228091747232,0.347066305214963,0.563974146710063,0.73447916666667,"Non-significant",0.248740804170037,"ITM2C","Integral membrane protein 2C","ITM2C_HUMAN"
-0.0357749999999974,12.3146428571429,-0.884331032894461,0.409808390224129,0.615989949222114,-7.76451263532093,"OPTN_HUMAN",37,-1.01172781075027,0.347311944976191,0.564169606869682,-0.0357749999999974,"Non-significant",0.248590314005403,"OPTN","Optineurin","OPTN_HUMAN"
0.250630000000002,5.92058285714286,1.02923454342433,0.342198056756909,0.557412529824743,-7.62441698833956,"IRF5_HUMAN",4,1.01170016537527,0.347324226137019,0.564169606869682,0.250630000000002,"Non-significant",0.248590314005403,"IRF5","Interferon regulatory factor 5","IRF5_HUMAN"
-0.0493583333333323,12.4197714285714,-1.28533639304994,0.245027251801472,0.46423235735347,-7.34221078772756,"GLYL1_HUMAN",10,-1.01128818793581,0.347507283264488,0.564355132369705,-0.0493583333333323,"Non-significant",0.248447521031821,"GLYATL1","Glycine N-acyltransferase-like protein 1","GLYL1_HUMAN"
0.119941666666668,7.06800857142857,0.975104846392129,0.366346977647022,0.579342693431769,-7.67857925806274,"ANR27_HUMAN",19,1.01108392595861,0.347598072773431,0.564390770567754,0.119941666666668,"Non-significant",0.24842009683879,"ANKRD27","Ankyrin repeat domain-containing protein 27","ANR27_HUMAN"
-0.0818416666666657,14.7227,-1.23351332024713,0.262510686926232,0.482308967149541,-7.40246554602137,"PRAF3_HUMAN",7,-1.01077334397838,0.347736154781425,0.564503167702598,-0.0818416666666657,"Non-significant",0.24833361669402,"ARL6IP5","PRA1 family protein 3","PRAF3_HUMAN"
-0.113775,10.0034142857143,-1.36463022930264,0.22026572863826,0.437860922254232,-7.24730730926927,"CHCH1_HUMAN",4,-1.01059159358878,0.347816979452376,0.564522589101282,-0.113775,"Non-significant",0.24831867530543,"CHCHD1","Small ribosomal subunit protein mS37","CHCH1_HUMAN"
-0.251416666666666,11.8284,-1.12103977607457,0.304193898229711,0.521384398429264,-7.52793140034889,"SUMO2_HUMAN",1,-1.0104213757938,0.347892688987204,0.564533702358887,-0.251416666666666,"Non-significant",0.248310125817702,"SUMO2","Small ubiquitin-related modifier 2","SUMO2_HUMAN"
-0.0365333333333311,13.6151428571429,-0.988673602361444,0.360170444918642,0.574004142193434,-7.66520063091529,"ERLN1_HUMAN",18,-1.01015221570204,0.348012432618057,0.564567209531936,-0.0365333333333311,"Non-significant",0.248284349591308,"ERLIN1","Erlin-1","ERLN1_HUMAN"
0.0428749999999987,12.9904,0.944803953260165,0.380439426273657,0.592035386596705,-7.70796385765165,"PDIP2_HUMAN",23,1.01006538065035,0.34805107062386,0.564567209531936,0.0428749999999987,"Non-significant",0.248284349591308,"POLDIP2","Polymerase delta-interacting protein 2","PDIP2_HUMAN"
0.0819333333333354,11.5697142857143,0.967350698588881,0.369913865165225,0.583071306791869,-7.68616401614034,"KTNB1_HUMAN",22,1.00988298418355,0.348132240512706,0.564587162754335,0.0819333333333354,"Non-significant",0.248269000805353,"KATNB1","Katanin p80 WD40 repeat-containing subunit B1","KTNB1_HUMAN"
-0.763822499999999,6.26989,-0.984303358717204,0.362150763772069,0.575429078306367,-7.66952432713435,"PRR15_HUMAN",2,-1.00964098124903,0.348239959431744,0.564650155739999,-0.763822499999999,"Non-significant",0.248220547737689,"PRR15","Proline-rich protein 15","PRR15_HUMAN"
-0.169619166666664,6.97479857142857,-0.966532567888116,0.370291782840746,0.583426319834166,-7.68696168082234,"RHG21_HUMAN",42,-1.00735784419622,0.349257508507513,0.566188066985286,-0.169619166666664,"Non-significant",0.247039288091818,"ARHGAP21","Rho GTPase-activating protein 21","RHG21_HUMAN"
0.0599916666666669,10.7189857142857,1.14716317565479,0.294043213976546,0.512450312113037,-7.49947295735406,"PPIL3_HUMAN",10,1.00624369824189,0.349754910252099,0.566882315983927,0.0599916666666669,"Non-significant",0.246507090707721,"PPIL3","Peptidyl-prolyl cis-trans isomerase-like 3","PPIL3_HUMAN"
-0.0556499999999982,12.5072,-1.52744752412001,0.176395324964592,0.382323592346357,-7.04339012662924,"PTH2_HUMAN",8,-1.00602139784025,0.349854221180628,0.566931192970704,-0.0556499999999982,"Non-significant",0.246469647150214,"PTRH2","Peptidyl-tRNA hydrolase 2, mitochondrial","PTH2_HUMAN"
0.133508333333332,11.4793428571429,1.3609025228973,0.221377612943438,0.439325507361487,-7.25183837541092,"SSRG_HUMAN",3,1.00497560376896,0.350321718920756,0.567551674529969,0.133508333333332,"Non-significant",0.245994590625518,"SSR3","Translocon-associated protein subunit gamma","SSRG_HUMAN"
0.0594999999999981,12.7594,1.7747223830067,0.125170672386613,0.316107172261693,-6.71529521324494,"DLRB1_HUMAN",7,1.00479597404038,0.350402067585125,0.567551674529969,0.0594999999999981,"Non-significant",0.245994590625518,"DYNLRB1","Dynein light chain roadblock-type 1","DLRB1_HUMAN"
0.158606666666669,7.05545428571429,1.04021422799403,0.337458762468543,0.553629564682233,-7.61317732473817,"KTBL1_HUMAN",6,1.0047004245228,0.350444812938607,0.567551674529969,0.158606666666669,"Non-significant",0.245994590625518,"KATNBL1","KATNB1-like protein 1","KTBL1_HUMAN"
-0.0663999999999998,11.1004428571429,-1.1047619369036,0.310665856957599,0.527640191571001,-7.5454453838488,"SNF8_HUMAN",10,-1.00434837696736,0.350602341487907,0.567694646556955,-0.0663999999999998,"Non-significant",0.245885201215376,"SNF8","Vacuolar-sorting protein SNF8","SNF8_HUMAN"
-0.0697383333333317,9.21751714285714,-0.964733241718241,0.371124004050148,0.583968250518832,-7.68871424833096,"RFC3_HUMAN",20,-1.0040212068071,0.350748788187894,0.567783726647916,-0.0697383333333317,"Non-significant",0.245817059024483,"RFC3","Replication factor C subunit 3","RFC3_HUMAN"
0.519230833333337,6.06848,0.969311859013732,0.369009178042125,0.582133524918001,-7.68424989573431,"RBL2_HUMAN",12,1.0039160371466,0.350795874051195,0.567783726647916,0.519230833333337,"Non-significant",0.245817059024483,"RBL2","Retinoblastoma-like protein 2","RBL2_HUMAN"
-0.0850716666666642,9.60920571428571,-1.57743427755818,0.164649711289478,0.36759580928302,-6.97865770589387,"PSMG3_HUMAN",5,-1.00325098916854,0.351093739932431,0.568153667581143,-0.0850716666666642,"Non-significant",0.245534185492144,"PSMG3","Proteasome assembly chaperone 3","PSMG3_HUMAN"
-0.201828333333331,7.44931714285714,-0.972407600287314,0.367584632763929,0.580627903545027,-7.68122261836587,"MPP8_HUMAN",13,-1.00294711516785,0.351229907048882,0.568261846849562,-0.201828333333331,"Non-significant",0.245451501546217,"MPHOSPH8","M-phase phosphoprotein 8","MPP8_HUMAN"
0.568203333333334,7.52251571428571,0.979920955720031,0.364145202749317,0.577231501625306,-7.67384605782195,"IGLL5_HUMAN",3,1.00215056841101,0.351587039589506,0.568727417236538,0.568203333333334,"Non-significant",0.24509583475553,"IGLL5","Immunoglobulin lambda-like polypeptide 5","IGLL5_HUMAN"
-0.0434166666666655,10.2793428571429,-0.894225428538813,0.404889332602409,0.61162387113959,-7.75545590063253,"NAT10_HUMAN",46,-1.0017034775125,0.35178761813322,0.568831206903555,-0.0434166666666655,"Non-significant",0.24501658560066,"NAT10","RNA cytidine acetyltransferase","NAT10_HUMAN"
-0.265533333333331,7.23214,-0.973050297053897,0.36728942852372,0.580376956058166,-7.68059324809189,"MATN2_HUMAN",10,-1.00158436072764,0.351841072688246,0.568831206903555,-0.265533333333331,"Non-significant",0.24501658560066,"MATN2","Matrilin-2","MATN2_HUMAN"
-0.0322249999999986,13.2283142857143,-0.984067676887745,0.362257803505631,0.575429078306367,-7.66975710315749,"FACE1_HUMAN",18,-1.00150199421762,0.351878039008663,0.568831206903555,-0.0322249999999986,"Non-significant",0.24501658560066,"ZMPSTE24","CAAX prenyl protease 1 homolog","FACE1_HUMAN"
-0.126929166666666,7.32980428571429,-1.04956315979448,0.33346532183665,0.550603969469659,-7.60354128083954,"ALKB6_HUMAN",7,-1.00138901657822,0.35192874864782,0.568831206903555,-0.126929166666666,"Non-significant",0.24501658560066,"ALKBH6","Alpha-ketoglutarate-dependent dioxygenase alkB homolog 6","ALKB6_HUMAN"
-0.095165833333331,8.91610714285714,-1.04658377788544,0.334733798542977,0.551586592964501,-7.60661868911989,"KXDL1_HUMAN",9,-1.00104836251619,0.352081684813608,0.568888874787469,-0.095165833333331,"Non-significant",0.244972559228635,"KXD1","KxDL motif-containing protein 1","KXDL1_HUMAN"
0.137280000000001,8.21789428571429,0.96195631996324,0.372411246729246,0.584535209781037,-7.69141428398378,"SMAG1_HUMAN",24,1.00091165352498,0.352143074787144,0.568888874787469,0.137280000000001,"Non-significant",0.244972559228635,"SAMD4A","Protein Smaug homolog 1","SMAG1_HUMAN"
0.0531016666666666,9.40551285714286,0.929984453805735,0.387482929515768,0.597677193191908,-7.7220834223196,"ARBK1_HUMAN",30,1.00084589306689,0.352172607897829,0.568888874787469,0.0531016666666666,"Non-significant",0.244972559228635,"GRK2","Beta-adrenergic receptor kinase 1","ARBK1_HUMAN"
-0.175970833333333,8.58611142857143,-1.04271048058574,0.336388706338141,0.552537490394727,-7.6106103019208,"SDHF1_HUMAN",5,-0.999777454326363,0.352652717499656,0.569353102818112,-0.175970833333333,"Non-significant",0.24461830822191,"SDHAF1","Succinate dehydrogenase assembly factor 1, mitochondrial","SDHF1_HUMAN"
-0.0375749999999986,11.3303714285714,-0.911255784075931,0.396526964706931,0.605896865623467,-7.73968638050336,"TBL2_HUMAN",26,-0.999527072988537,0.352765302125713,0.569353102818112,-0.0375749999999986,"Non-significant",0.24461830822191,"TBL2","Transducin beta-like protein 2","TBL2_HUMAN"
0.03274166666667,15.9424571428571,0.935685088853646,0.384761715376089,0.595371185853752,-7.71667183948107,"TALDO_HUMAN",21,0.999401792828503,0.352821645257165,0.569353102818112,0.03274166666667,"Non-significant",0.24461830822191,"TALDO1","Transaldolase","TALDO_HUMAN"
-0.0655808333333319,9.17139142857143,-0.944005247301617,0.380816503336351,0.592072849887622,-7.70872909666121,"CYFP2_HUMAN",27,-0.999307737724544,0.35286394996073,0.569353102818112,-0.0655808333333319,"Non-significant",0.24461830822191,"CYFIP2","Cytoplasmic FMR1-interacting protein 2","CYFP2_HUMAN"
-0.727942499999998,7.93450714285714,-0.964989388619369,0.37100544231325,0.58389991204996,-7.68846490462866,"CCD91_HUMAN",9,-0.999234782691889,0.352896766878742,0.569353102818112,-0.727942499999998,"Non-significant",0.24461830822191,"CCDC91","Coiled-coil domain-containing protein 91","CCD91_HUMAN"
-0.155111666666665,7.10732857142857,-1.00233724690895,0.354034148314834,0.567882183749113,-7.65159324047044,"NECT1_HUMAN",8,-0.999105338076037,0.35295500005143,0.569353102818112,-0.155111666666665,"Non-significant",0.24461830822191,"NECTIN1","Nectin-1","NECT1_HUMAN"
0.03996666666667,11.8409285714286,1.07231709594743,0.323906262754877,0.539277264609236,-7.57983944275905,"KGUA_HUMAN",14,0.999088864149061,0.352962411707587,0.569353102818112,0.03996666666667,"Non-significant",0.24461830822191,"GUK1","Guanylate kinase","KGUA_HUMAN"
-0.0448366666666598,9.56695428571429,-0.913190645501914,0.39558524185803,0.605490629714737,-7.73788040346733,"CUX1_HUMAN",31,-0.998852366024833,0.353068826185955,0.569353102818112,-0.0448366666666598,"Non-significant",0.24461830822191,"CUX1","Homeobox protein cut-like 1","CUX1_HUMAN"
-0.754468333333333,7.36733142857143,-0.9644996275274,0.371232161956703,0.584026341147775,-7.68894161527673,"ABCG5_HUMAN",9,-0.998816332400403,0.353085042050169,0.569353102818112,-0.754468333333333,"Non-significant",0.24461830822191,"ABCG5","ATP-binding cassette sub-family G member 5","ABCG5_HUMAN"
0.094141666666669,10.4662714285714,0.955984167543007,0.37519143048641,0.586764469120104,-7.69720160060163,"LRP5_HUMAN",24,0.998625007741,0.353171151819558,0.569379961183232,0.094141666666669,"Non-significant",0.244597821524658,"LRP5","Low-density lipoprotein receptor-related protein 5","LRP5_HUMAN"
-0.0678791666666658,9.37998142857143,-0.9300218822033,0.387465014891774,0.597677193191908,-7.72204797285923,"TBCD4_HUMAN",49,-0.997473346086874,0.353689829629652,0.570104054916219,-0.0678791666666658,"Non-significant",0.244045870026431,"TBC1D4","TBC1 domain family member 4","TBCD4_HUMAN"
0.113588333333333,7.99199571428571,1.33155192629369,0.230309855836427,0.447200425899344,-7.2872794587208,"MASU1_HUMAN",4,0.99708577878134,0.353864513800744,0.570273497963141,0.113588333333333,"Non-significant",0.243916810697561,"MALSU1","Mitochondrial assembly of ribosomal large subunit protein 1","MASU1_HUMAN"
-0.0500499999999953,10.3215,-0.911615346450404,0.396351832133911,0.605870785612138,-7.73935098977129,"UBE3A_HUMAN",39,-0.996876800346918,0.353958732510922,0.570313225063785,-0.0500499999999953,"Non-significant",0.243886557389768,"UBE3A","Ubiquitin-protein ligase E3A","UBE3A_HUMAN"
0.684588333333338,11.18654,0.960941224111807,0.372882662985538,0.584999940698814,-7.6923998413128,"K2C5_HUMAN",28,0.996513668318821,0.354122498676767,0.570464972323077,0.684588333333338,"Non-significant",0.243771016966758,"KRT5","Keratin, type II cytoskeletal 5","K2C5_HUMAN"
0.19978416666667,7.29648428571429,1.08547942542037,0.318479880679878,0.534160986674406,-7.5659700021248,"AGRD1_HUMAN",3,0.996332156238734,0.354204379674695,0.570484774965256,0.19978416666667,"Non-significant",0.243755941494334,"ADGRD1","Adhesion G-protein coupled receptor D1","AGRD1_HUMAN"
0.0310250000000014,15.5423714285714,0.958927453099092,0.373819246154825,0.585361952879557,-7.69435273835076,"ECHD3_HUMAN",19,0.995528593338291,0.354567048959988,0.570956721149869,0.0310250000000014,"Non-significant",0.243396810279795,"ECHDC3","Enoyl-CoA hydratase domain-containing protein 3, mitochondrial","ECHD3_HUMAN"
0.537993333333333,6.85943857142857,0.963955181815129,0.371484323113685,0.584082944173391,-7.68947134413746,"FOLR2_HUMAN",7,0.995214862913237,0.354708722704389,0.571072684354002,0.537993333333333,"Non-significant",0.243308612586129,"FOLR2","Folate receptor beta","FOLR2_HUMAN"
-0.275900833333331,6.69612428571429,-0.965616207777691,0.370715433713957,0.583661441441718,-7.68785452807245,"TT39B_HUMAN",10,-0.994560393083432,0.35500440944689,0.571435053519851,-0.275900833333331,"Non-significant",0.243033122225407,"TTC39B","Tetratricopeptide repeat protein 39B","TT39B_HUMAN"
0.0625258333333356,9.21359428571429,1.03662719710597,0.339001213620157,0.554601095403103,-7.61685850265275,"TYDP2_HUMAN",12,0.994408175348267,0.355073208420361,0.571435053519851,0.0625258333333356,"Non-significant",0.243033122225407,"TDP2","Tyrosyl-DNA phosphodiesterase 2","TYDP2_HUMAN"
-0.676889166666665,6.90218714285714,-0.958797755536785,0.373879629844334,0.585361952879557,-7.69447841152586,"ABCA2_HUMAN",22,-0.99418260232756,0.355175181504411,0.571486975068334,-0.676889166666665,"Non-significant",0.242993663292165,"ABCA2","ATP-binding cassette sub-family A member 2","ABCA2_HUMAN"
-0.0486583333333286,13.8314714285714,-1.02675215522755,0.343276956362414,0.558130965119674,-7.62694650743794,"IL18_HUMAN",14,-0.99380996088644,0.355343688869948,0.571645910784112,-0.0486583333333286,"Non-significant",0.242872898846248,"IL18","Interleukin-18","IL18_HUMAN"
-0.918936666666665,9.53779,-0.964980947718102,0.371009348849505,0.58389991204996,-7.68847312211838,"MYH16_HUMAN",2,-0.99336913245395,0.355543110916465,0.571728297951284,-0.918936666666665,"Non-significant",0.242810311651485,"MYH16","Putative uncharacterized protein MYH16","MYH16_HUMAN"
-0.103225833333331,9.80022285714286,-0.993728515055468,0.357890559387845,0.571592987699503,-7.66018224951082,"OGFD3_HUMAN",11,-0.993239435501109,0.355601799905829,0.571728297951284,-0.103225833333331,"Non-significant",0.242810311651485,"OGFOD3","2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3","OGFD3_HUMAN"
0.180378333333337,9.79915,0.969256095552865,0.369034877896908,0.582133524918001,-7.68430436099868,"ARL6_HUMAN",11,0.993234304486506,0.355604121889924,0.571728297951284,0.180378333333337,"Non-significant",0.242810311651485,"ARL6","ADP-ribosylation factor-like protein 6","ARL6_HUMAN"
0.704363333333335,6.1649,0.960550752251977,0.373064124173384,0.584999940698814,-7.69277874615231,"FUT11_HUMAN",6,0.992639446121567,0.355873398843333,0.572049043866205,0.704363333333335,"Non-significant",0.242566735949289,"FUT11","Alpha-(1,3)-fucosyltransferase 11","FUT11_HUMAN"
0.0423916666666706,12.4473428571429,1.09103125842866,0.316213596559119,0.532413449514886,-7.56008550457991,"CSN6_HUMAN",13,0.992333650829249,0.356011886455409,0.572107409085397,0.0423916666666706,"Non-significant",0.242522427860852,"COPS6","COP9 signalosome complex subunit 6","CSN6_HUMAN"
-0.0677499999999984,13.9219142857143,-1.13474040748668,0.298834237659596,0.5168445317159,-7.51305952724485,"LYPA1_HUMAN",9,-0.992251096869364,0.356049280453,0.572107409085397,-0.0677499999999984,"Non-significant",0.242522427860852,"LYPLA1","Acyl-protein thioesterase 1","LYPA1_HUMAN"
-0.0475249999999967,10.3203571428571,-0.908020598656008,0.398105375600604,0.606855312230151,-7.74269954421534,"STRN_HUMAN",34,-0.991811197720695,0.356248590825033,0.572315490414191,-0.0475249999999967,"Non-significant",0.242364499224649,"STRN","Striatin","STRN_HUMAN"
0.234348333333335,8.68181,1.08050822519602,0.320520487475799,0.536562182861966,-7.5712218004209,"RL37_HUMAN",2,0.991124701590998,0.35655980399978,0.572703227505916,0.234348333333335,"Non-significant",0.242070369385257,"RPL37","Large ribosomal subunit protein eL37","RL37_HUMAN"
-0.0537749999999999,10.1585285714286,-0.913387928779818,0.395489317080591,0.605456848072209,-7.73769609783413,"VPS18_HUMAN",38,-0.990653416669211,0.356773577167802,0.572829361440123,-0.0537749999999999,"Non-significant",0.241974729553868,"VPS18","Vacuolar protein sorting-associated protein 18 homolog","VPS18_HUMAN"
-0.215073333333331,7.05053571428571,-0.959769628713446,0.373427336655716,0.585233665819836,-7.69353638895987,"NSUN3_HUMAN",13,-0.990643486795419,0.356778082399764,0.572829361440123,-0.215073333333331,"Non-significant",0.241974729553868,"NSUN3","tRNA (cytosine(34)-C(5))-methyltransferase, mitochondrial","NSUN3_HUMAN"
0.0586666666666673,9.58592285714286,0.920157140003433,0.392208649883399,0.602685381770216,-7.73135386909434,"GBA2_HUMAN",36,0.989442481363839,0.357323312066611,0.573519351819264,0.0586666666666673,"Non-significant",0.241451923453161,"GBA2","Non-lysosomal glucosylceramidase","GBA2_HUMAN"
0.0852508333333351,8.73007857142857,0.941213435774233,0.382136814883454,0.59321295368577,-7.7114001298779,"AGRL2_HUMAN",29,0.989388685628391,0.357347749340425,0.573519351819264,0.0852508333333351,"Non-significant",0.241451923453161,"ADGRL2","Adhesion G protein-coupled receptor L2","AGRL2_HUMAN"
-0.382498333333332,5.72398714285714,-0.964328462172831,0.371311423136046,0.584038957572775,-7.68910817762858,"FICD_HUMAN",6,-0.988754765154693,0.357635812574658,0.573869326969475,-0.382498333333332,"Non-significant",0.24118698745708,"FICD","Protein adenylyltransferase FICD","FICD_HUMAN"
0.0413791666666672,8.86218142857143,0.97776378786915,0.365130102943322,0.577975783728394,-7.67596819604521,"GABPA_HUMAN",17,0.988358586530255,0.357815934227359,0.573871033971602,0.0413791666666672,"Non-significant",0.241185695629016,"GABPA","GA-binding protein alpha chain","GABPA_HUMAN"
-0.0684083333333287,11.4682571428571,-0.957033645048316,0.37470170646671,0.586110396797193,-7.69618653476055,"CHID1_HUMAN",18,-0.98833668562083,0.357825893486668,0.573871033971602,-0.0684083333333287,"Non-significant",0.241185695629016,"CHID1","Chitinase domain-containing protein 1","CHID1_HUMAN"
0.247843333333336,7.07229857142857,0.959003711966264,0.373783745627263,0.585361952879557,-7.69427883985431,"MELPH_HUMAN",11,0.98824813922891,0.357866161438117,0.573871033971602,0.247843333333336,"Non-significant",0.241185695629016,"MLPH","Melanophilin","MELPH_HUMAN"
-0.0322249999999951,14.1843142857143,-0.88549816450207,0.409225824085691,0.615227087081331,-7.76344836241792,"SEPT7_HUMAN",26,-0.988136619861262,0.357916881763455,0.573871033971602,-0.0322249999999951,"Non-significant",0.241185695629016,"SEPTIN7","Septin-7","SEPT7_HUMAN"
0.127667499999999,8.77036714285714,0.975153965375294,0.366324469323713,0.579342693431769,-7.67853107069882,"CHM4C_HUMAN",11,0.987684751648301,0.358122454151139,0.574088361191052,0.127667499999999,"Non-significant",0.241021257733913,"CHMP4C","Charged multivesicular body protein 4c","CHM4C_HUMAN"
-0.190860833333334,6.60544,-1.04277630671937,0.33636052617761,0.552537490394727,-7.61054255136271,"MT21A_HUMAN",4,-0.987278350196057,0.358307420579963,0.574272577500398,-0.190860833333334,"Non-significant",0.240881921529387,"METTL21A","Protein N-lysine methyltransferase METTL21A","MT21A_HUMAN"
0.0747050000000034,8.77665142857143,1.45885031950075,0.193792063090342,0.404251229825604,-7.13067164379107,"GLRX2_HUMAN",6,0.986618868848825,0.358607730334407,0.574641550680507,0.0747050000000034,"Non-significant",0.240602974621746,"GLRX2","Glutaredoxin-2, mitochondrial","GLRX2_HUMAN"
-0.0523166666666626,11.2638285714286,-0.94005646351004,0.382685008141262,0.593502023598574,-7.71250531648743,"AT2B4_HUMAN",21,-0.985971473790518,0.358902727112698,0.57500186767049,-0.0523166666666626,"Non-significant",0.240330744670943,"ATP2B4","Plasma membrane calcium-transporting ATPase 4","AT2B4_HUMAN"
-0.696775833333333,6.06577428571429,-0.962092564830428,0.372348009235555,0.584535209781037,-7.69128194529388,"POSTN_HUMAN",2,-0.985311235621794,0.359203770793593,0.575285719257954,-0.696775833333333,"Non-significant",0.240116406653184,"POSTN","Periostin","POSTN_HUMAN"
-0.0304999999999964,14.0367285714286,-0.898403130616069,0.402825748788745,0.610611663591093,-7.75160859813449,"IF2G_HUMAN",23,-0.985275109839803,0.359220248460779,0.575285719257954,-0.0304999999999964,"Non-significant",0.240116406653184,"EIF2S3","Eukaryotic translation initiation factor 2 subunit 3","IF2G_HUMAN"
-0.38416,8.5657,-0.950745535569659,0.377643407814912,0.589586870551637,-7.70225610858211,"KRT86_HUMAN",15,-0.985024931638001,0.359334375729955,0.575356096139486,-0.38416,"Non-significant",0.240063281013333,"KRT86","Keratin, type II cuticular Hb6","KRT86_HUMAN"
-0.3032475,6.63428428571429,-0.95908650759408,0.373745205036981,0.585361952879557,-7.69419860200506,"RNPC3_HUMAN",8,-0.984768026622684,0.359451601050846,0.57543140508003,-0.3032475,"Non-significant",0.240006439489892,"RNPC3","RNA-binding region-containing protein 3","RNPC3_HUMAN"
-1.37410166666666,8.17998428571429,-0.949921511767511,0.378030227033749,0.589914882508127,-7.70304929271428,"F10C1_HUMAN",9,-0.984541503353466,0.359554987937627,0.575451245938647,-1.37410166666666,"Non-significant",0.23999146528656,"FRA10AC1","Protein FRA10AC1","F10C1_HUMAN"
0.115787500000001,8.75979571428571,1.55780550601723,0.169171388328028,0.373919396471603,-7.00418477823069,"MFSD1_HUMAN",3,0.984412174592395,0.359614024918762,0.575451245938647,0.115787500000001,"Non-significant",0.23999146528656,"MFSD1","Lysosomal dipeptide transporter MFSD1","MFSD1_HUMAN"
0.726655000000001,5.73972857142857,0.949063860588679,0.378433158020707,0.590145525861472,-7.70387430254671,"CEMIP_HUMAN",47,0.984279543445572,0.359674577237085,0.575451245938647,0.726655000000001,"Non-significant",0.23999146528656,"CEMIP","Cell migration-inducing and hyaluronan-binding protein","CEMIP_HUMAN"
0.912298333333335,7.16055,0.950901519162839,0.377570219432624,0.589584887411171,-7.70210590524936,"IGHG2_HUMAN",5,0.983326169921426,0.360110070436371,0.575966305668754,0.912298333333335,"Non-significant",0.239602922288854,"IGHG2","Immunoglobulin heavy constant gamma 2","IGHG2_HUMAN"
0.0642499999999995,12.8422857142857,1.25308124972631,0.255785018179548,0.475925006590089,-7.37988594529635,"PEF1_HUMAN",8,0.983148121388112,0.360191447003885,0.575966305668754,0.0642499999999995,"Non-significant",0.239602922288854,"PEF1","Peflin","PEF1_HUMAN"
0.0770858333333324,7.57627428571429,1.07289501388273,0.323666424357406,0.539093325250308,-7.57923290117883,"GOLI_HUMAN",9,0.983113491704335,0.360207276062906,0.575966305668754,0.0770858333333324,"Non-significant",0.239602922288854,"RNF130","E3 ubiquitin-protein ligase RNF130","GOLI_HUMAN"
