logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,B1_vs_BD,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
-0.322973251342773,11.47691607475281,,7.734365014937667e-05,0.0012305900375223155,,NCEH1_HUMAN,8,,7.734365014937667e-05,0.0012305900375223155,0.322973251342773,Down,2.909886605148037,NCEH1,Neutral cholesterol ester hydrolase 1,NCEH1_HUMAN,Q6PIU2
-0.35979704062144,6.440303424994151,,0.04698069364378786,0.11184189532748336,,TRI65_HUMAN,7,,0.04698069364378786,0.11184189532748336,0.35979704062144,Non-significant,0.9513954817692379,TRIM65,E3 ubiquitin-protein ligase TRIM65,TRI65_HUMAN,Q6PJ69
-0.432692885398865,7.873004853725433,,0.03100039459623546,0.08306645955577284,,RHDF2_HUMAN,8,,0.03100039459623546,0.08306645955577284,0.432692885398865,Non-significant,1.080574299564358,RHBDF2,Inactive rhomboid protein 2,RHDF2_HUMAN,Q6PJF5
0.209352731704712,6.604087233543396,,0.556083970180055,0.6910148698294466,,MDEAS_HUMAN,8,,0.556083970180055,0.6910148698294466,-0.209352731704712,Non-significant,0.16051260701741962,MIDEAS,Mitotic deacetylase-associated SANT domain protein,MDEAS_HUMAN,Q6PJG2
-0.119921445846558,8.557780385017395,,0.3845458354937288,0.5336102584310947,,BRAT1_HUMAN,8,,0.3845458354937288,0.5336102584310947,0.119921445846558,Non-significant,0.27277582988387505,BRAT1,BRCA1-associated ATM activator 1,BRAT1_HUMAN,Q6PJG6
0.0194356441497803,8.643404126167297,,0.8929720137749398,0.9544759562838321,,WDR59_HUMAN,8,,0.8929720137749398,0.9544759562838321,-0.0194356441497803,Non-significant,0.020235007222933882,WDR59,GATOR2 complex protein WDR59,WDR59_HUMAN,Q6PJI9
-0.20804762840271,9.975685238838196,,0.001097933883794163,0.007296407334800788,,ZC3HE_HUMAN,8,,0.001097933883794163,0.007296407334800788,0.20804762840271,Down,2.136890928747868,ZC3H14,Zinc finger CCCH domain-containing protein 14,ZC3HE_HUMAN,Q6PJT7
-0.0399422645568848,8.002308249473572,,0.7812405444998639,0.8727314276253422,,CNST_HUMAN,8,,0.7812405444998639,0.8727314276253422,0.0399422645568848,Non-significant,0.05911938452541702,CNST,Consortin,CNST_HUMAN,Q6PJW8
-0.284818649291992,9.867789268493643,,0.0012173342395747915,0.007835692662274817,,OGFD3_HUMAN,8,,0.0012173342395747915,0.007835692662274817,0.284818649291992,Down,2.105922606584362,OGFOD3,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3,OGFD3_HUMAN,Q6PK18
-0.0954899787902832,9.72310471534729,,0.021121976675143324,0.06302748611657845,,TXD11_HUMAN,8,,0.021121976675143324,0.06302748611657845,0.0954899787902832,Non-significant,1.2004700145858027,TXNDC11,Thioredoxin domain-containing protein 11,TXD11_HUMAN,Q6PKC3
-0.355883836746216,11.42508375644684,,1.1714301233607208e-07,1.6367344884821203e-05,,LARP1_HUMAN,8,,1.1714301233607208e-07,1.6367344884821203e-05,0.355883836746216,Down,4.786021766244391,LARP1,La-related protein 1,LARP1_HUMAN,Q6PKG0
-0.0810898542404175,8.312821447849274,,0.6279318859820667,0.749432223307279,,TMED8_HUMAN,8,,0.6279318859820667,0.749432223307279,0.0810898542404175,Non-significant,0.1252676374983228,TMED8,Protein TMED8,TMED8_HUMAN,Q6PL24
-0.139785528182983,9.312717556953428,,0.21220109113123786,0.34288244421891695,,ZNT9_HUMAN,8,,0.21220109113123786,0.34288244421891695,0.139785528182983,Non-significant,0.4648547504465398,SLC30A9,"Proton-coupled zinc antiporter SLC30A9, mitochondrial",ZNT9_HUMAN,Q6PML9
-0.158740162849426,7.0352779030799875,,0.3399346202914289,0.4860839536071601,,TRAF7_HUMAN,8,,0.3399346202914289,0.4860839536071601,0.158740162849426,Non-significant,0.31328871543006603,TRAF7,E3 ubiquitin-protein ligase TRAF7,TRAF7_HUMAN,Q6Q0C0
0.706096172332764,12.044933795928966,,2.9239076215219004e-05,0.0006406015788970709,,APOA5_HUMAN,8,,2.9239076215219004e-05,0.0006406015788970709,-0.706096172332764,Up,3.193411995260957,APOA5,Apolipoprotein A-V,APOA5_HUMAN,Q6Q788
-0.226861000061035,8.770077228546139,,0.04253715245033426,0.10355003778313693,,PAOX_HUMAN,8,,0.04253715245033426,0.10355003778313693,0.226861000061035,Non-significant,0.9848497383059716,PAOX,Peroxisomal N(1)-acetyl-spermine/spermidine oxidase,PAOX_HUMAN,Q6QHF9
0.615412751833598,7.014054636160534,,0.05759121713137375,0.12996486730225187,,AGRD1_HUMAN,7,,0.05759121713137375,0.12996486730225187,-0.615412751833598,Non-significant,0.8861740322999189,ADGRD1,Adhesion G-protein coupled receptor D1,AGRD1_HUMAN,Q6QNK2
-0.232019424438477,9.66538190841675,,0.0005024641218816511,0.004324780477624212,,BL1S3_HUMAN,8,,0.0005024641218816511,0.004324780477624212,0.232019424438477,Down,2.3640359320780204,BLOC1S3,Biogenesis of lysosome-related organelles complex 1 subunit 3,BL1S3_HUMAN,Q6QNY0
-0.0305728912353516,11.078405618667599,,0.7297148939233069,0.8324533727065613,,BL1S2_HUMAN,8,,0.7297148939233069,0.8324533727065613,0.0305728912353516,Non-significant,0.0796400827986464,BLOC1S2,Biogenesis of lysosome-related organelles complex 1 subunit 2,BL1S2_HUMAN,Q6QNY1
-0.0794422626495361,9.232413172721863,,0.4230767587995449,0.5716838656997809,,RICTR_HUMAN,8,,0.4230767587995449,0.5716838656997809,0.0794422626495361,Non-significant,0.24284406445256557,RICTOR,Rapamycin-insensitive companion of mTOR,RICTR_HUMAN,Q6R327
-0.0596749782562256,8.698957800865173,,0.5965622389833918,0.7237534773807984,,WDR74_HUMAN,8,,0.5965622389833918,0.7237534773807984,0.0596749782562256,Non-significant,0.14040933662732022,WDR74,WD repeat-containing protein 74,WDR74_HUMAN,Q6RFH5
0.0244927406311035,10.92158055305483,,0.8561676553896861,0.929936077447387,,SMRD3_HUMAN,8,,0.8561676553896861,0.929936077447387,-0.0244927406311035,Non-significant,0.03154690323744258,SMARCD3,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3,SMRD3_HUMAN,Q6STE5
0.904125372568766,,,1.0,1.0,,CC171_HUMAN,4,,1.0,1.0,-0.904125372568766,Non-significant,-0.0,CCDC171,Coiled-coil domain-containing protein 171,CC171_HUMAN,Q6TFL3
0.0652217864990234,8.972630023956299,,0.5813032028531321,0.7121197301498408,,MAP12_HUMAN,8,,0.5813032028531321,0.7121197301498408,-0.0652217864990234,Non-significant,0.14744698140265056,METAP1D,"Methionine aminopeptidase 1D, mitochondrial",MAP12_HUMAN,Q6UB28
-0.103602170944214,9.198813557624817,,0.5215078185981407,0.6599590834892919,,C1TM_HUMAN,8,,0.5215078185981407,0.6599590834892919,0.103602170944214,Non-significant,0.18048298925458484,MTHFD1L,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial",C1TM_HUMAN,Q6UB35
-0.369106531143188,8.996416926383972,,0.004640790978622928,0.020779585398271187,,AFTIN_HUMAN,8,,0.004640790978622928,0.020779585398271187,0.369106531143188,Down,1.6823631218914161,AFTPH,Aftiphilin,AFTIN_HUMAN,Q6ULP2
-0.311248540878296,10.569510817527764,,0.020731247838536845,0.06239153327048877,,FIP1_HUMAN,8,,0.020731247838536845,0.06239153327048877,0.311248540878296,Non-significant,1.2048743414616332,FIP1L1,Pre-mRNA 3'-end-processing factor FIP1,FIP1_HUMAN,Q6UN15
-0.0953167676925659,8.105611145496368,,0.5187586748003988,0.6578007708626536,,CRTC3_HUMAN,8,,0.5187586748003988,0.6578007708626536,0.0953167676925659,Non-significant,0.1819056219126517,CRTC3,CREB-regulated transcription coactivator 3,CRTC3_HUMAN,Q6UUV7
-0.0623233318328857,8.356826186180115,,0.8135063155095639,0.8976545676000666,,CRTC1_HUMAN,8,,0.8135063155095639,0.8976545676000666,0.0623233318328857,Non-significant,0.04689075492115495,CRTC1,CREB-regulated transcription coactivator 1,CRTC1_HUMAN,Q6UUV9
0.341076374053955,11.42452025413514,,0.00036193028663012583,0.003448438103078199,,CP20A_HUMAN,8,,0.00036193028663012583,0.003448438103078199,-0.341076374053955,Up,2.462377564870874,CYP20A1,Cytochrome P450 20A1,CP20A_HUMAN,Q6UW02
-0.381006717681885,9.407037258148193,,0.0032278516357828967,0.015981278733296106,,ARAID_HUMAN,8,,0.0032278516357828967,0.015981278733296106,0.381006717681885,Down,1.7963884737957543,ATRAID,All-trans retinoic acid-induced differentiation factor,ARAID_HUMAN,Q6UW56
-0.378527641296387,10.166974306106578,,0.0003242519845436267,0.003181941031557458,,PLGT2_HUMAN,8,,0.0003242519845436267,0.003181941031557458,0.378527641296387,Down,2.497307873057289,POGLUT2,Protein O-glucosyltransferase 2,PLGT2_HUMAN,Q6UW63
0.0702757835388184,15.037537813186649,,0.00266700650962205,0.013778973102044815,,TM205_HUMAN,8,,0.00266700650962205,0.013778973102044815,-0.0702757835388184,Up,1.8607831476485317,TMEM205,Transmembrane protein 205,TM205_HUMAN,Q6UW68
-0.11632251739502,11.341547250747684,,0.24223677548546893,0.37792995779282795,,UQCC3_HUMAN,8,,0.24223677548546893,0.37792995779282795,0.11632251739502,Non-significant,0.42258868101645325,UQCC3,Ubiquinol-cytochrome-c reductase complex assembly factor 3,UQCC3_HUMAN,Q6UW78
-0.482195138931274,11.01776945590974,,1.8271181865615197e-06,0.0001033632190180245,,LRSM1_HUMAN,8,,1.8271181865615197e-06,0.0001033632190180245,0.482195138931274,Down,3.9856339740007316,LRSAM1,E3 ubiquitin-protein ligase LRSAM1,LRSM1_HUMAN,Q6UWE0
0.0551078319549561,10.614616274833676,,0.6875739940781663,0.7976753939510824,,TX261_HUMAN,6,,0.6875739940781663,0.7976753939510824,-0.0551078319549561,Non-significant,0.0981738045089879,TEX261,Protein TEX261,TX261_HUMAN,Q6UWH6
-0.0650173425674438,8.0855113863945,,0.779885423797815,0.8716474765786869,,TMCO3_HUMAN,8,,0.779885423797815,0.8716474765786869,0.0650173425674438,Non-significant,0.05965912278718163,TMCO3,Transmembrane and coiled-coil domain-containing protein 3,TMCO3_HUMAN,Q6UWJ1
0.122641563415527,12.465657472610474,,0.03365058706688294,0.08789700683010482,,UD2A3_HUMAN,8,,0.03365058706688294,0.08789700683010482,-0.122641563415527,Non-significant,1.0560259137692516,UGT2A3,UDP-glucuronosyltransferase 2A3,UD2A3_HUMAN,Q6UWM9
0.218856334686279,10.51220774650575,,0.005241188448762134,0.022615217561430714,,DHR11_HUMAN,8,,0.005241188448762134,0.022615217561430714,-0.218856334686279,Up,1.645599229926714,DHRS11,Dehydrogenase/reductase SDR family member 11,DHR11_HUMAN,Q6UWP2
0.0488989353179932,9.664005398750305,,0.7673232017597765,0.8623307900861317,,LCLT1_HUMAN,8,,0.7673232017597765,0.8623307900861317,-0.0488989353179932,Non-significant,0.06432610685335623,LCLAT1,Lysocardiolipin acyltransferase 1,LCLT1_HUMAN,Q6UWP7
-0.951066255569458,4.748363375663756,,0.32214391513073143,0.46777374456516274,,SBSN_HUMAN,5,,0.32214391513073143,0.46777374456516274,0.951066255569458,Non-significant,0.32996415813710284,SBSN,Suprabasin,SBSN_HUMAN,Q6UWP8
-0.256675481796265,8.34995448589325,,0.2552982801146373,0.3928477196731151,,PT117_HUMAN,8,,0.2552982801146373,0.3928477196731151,0.256675481796265,Non-significant,0.4057757634208488,PET117,"Protein PET117 homolog, mitochondrial",PT117_HUMAN,Q6UWS5
-0.0492192506790161,7.927754580974578,,0.7119348187163329,0.8177171158622977,,CF089_HUMAN,8,,0.7119348187163329,0.8177171158622977,0.0492192506790161,Non-significant,0.0873969118152737,C6orf89,Bombesin receptor-activated protein C6orf89,CF089_HUMAN,Q6UWU4
-0.304721117019653,10.136664986610413,,0.018555501495698238,0.05752696907141557,,ENPP7_HUMAN,8,,0.018555501495698238,0.05752696907141557,0.304721117019653,Non-significant,1.2401285070840968,ENPP7,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,ENPP7_HUMAN,Q6UWV6
0.525507688522339,9.76884114742279,,8.041196086532672e-05,0.0012598386373431877,,EST3_HUMAN,8,,8.041196086532672e-05,0.0012598386373431877,-0.525507688522339,Up,2.899685076627811,CES3,Carboxylesterase 3,EST3_HUMAN,Q6UWW8
1.04327821731567,,,1.0,1.0,,ABRX1_HUMAN,5,,1.0,1.0,-1.04327821731567,Non-significant,-0.0,ABRAXAS1,BRCA1-A complex subunit Abraxas 1,ABRX1_HUMAN,Q6UWZ7
-0.0575037002563477,8.515217065811159,,0.2426778004333498,0.3784739049773255,,CWC27_HUMAN,8,,0.2426778004333498,0.3784739049773255,0.0575037002563477,Non-significant,0.42196405887205896,CWC27,Spliceosome-associated protein CWC27 homolog,CWC27_HUMAN,Q6UX04
-0.369856357574463,7.616322994232178,,0.02380698371819967,0.06885789784219136,,OLFM4_HUMAN,8,,0.02380698371819967,0.06885789784219136,0.369856357574463,Non-significant,1.1620462399739537,OLFM4,Olfactomedin-4,OLFM4_HUMAN,Q6UX06
0.431445598602295,7.89837074279785,,0.028426094559394117,0.07803129608699343,,DHR13_HUMAN,8,,0.028426094559394117,0.07803129608699343,-0.431445598602295,Non-significant,1.1077311794646445,DHRS13,Dehydrogenase/reductase SDR family member 13,DHR13_HUMAN,Q6UX07
0.13832155863444,6.211685339609781,,0.6802465365756181,0.7917528580540645,,ALKL2_HUMAN,5,,0.6802465365756181,0.7917528580540645,-0.13832155863444,Non-significant,0.10141036024544876,ALKAL2,ALK and LTK ligand 2,ALKL2_HUMAN,Q6UX46
-0.104953050613403,14.39214432239531,,0.542899606508756,0.6800977489271895,,TMT1B_HUMAN,8,,0.542899606508756,0.6800977489271895,0.104953050613403,Non-significant,0.1674286626337759,TMT1B,Thiol S-methyltransferase TMT1B,TMT1B_HUMAN,Q6UX53
0.214823246002197,8.612687826156616,,0.2700511938132629,0.40992950761501973,,DRAM2_HUMAN,8,,0.2700511938132629,0.40992950761501973,-0.214823246002197,Non-significant,0.38729081909959834,DRAM2,DNA damage-regulated autophagy modulator protein 2,DRAM2_HUMAN,Q6UX65
0.0017524162928266,6.968903442223867,,0.9976140588659426,1.0,,ZDH24_HUMAN,7,,0.9976140588659426,1.0,-0.0017524162928266,Non-significant,-0.0,ZDHHC24,Probable palmitoyltransferase ZDHHC24,ZDH24_HUMAN,Q6UX98
0.634404182434082,11.505945682525624,,4.4165203627661805e-05,0.0008373279576163648,,ANGL8_HUMAN,8,,4.4165203627661805e-05,0.0008373279576163648,-0.634404182434082,Up,3.077104407853202,ANGPTL8,Angiopoietin-like protein 8,ANGL8_HUMAN,Q6UXH0
0.0126302242279053,10.835195183753966,,0.8492831384382982,0.9245417877459035,,CREL2_HUMAN,8,,0.8492831384382982,0.9245417877459035,-0.0126302242279053,Non-significant,0.03407345467536848,CRELD2,Protein disulfide isomerase CRELD2,CREL2_HUMAN,Q6UXH1
0.571321249008179,6.692553162574768,,0.04786682117484793,0.11350609742014957,,NPNT_HUMAN,8,,0.04786682117484793,0.11350609742014957,-0.571321249008179,Non-significant,0.9449808080321123,NPNT,Nephronectin,NPNT_HUMAN,Q6UXI9
-0.251937627792358,10.05294263362885,,0.02874934933574539,0.07862889467860404,,WDR82_HUMAN,8,,0.02874934933574539,0.07862889467860404,0.251937627792358,Non-significant,1.1044178293618054,WDR82,WD repeat-containing protein 82,WDR82_HUMAN,Q6UXN9
0.201988220214844,8.670475482940674,,0.22832913686802223,0.3620968157291987,,ABH15_HUMAN,8,,0.22832913686802223,0.3620968157291987,-0.201988220214844,Non-significant,0.4411752943415592,ABHD15,Protein ABHD15,ABH15_HUMAN,Q6UXT9
0.197319984436035,12.947248220443726,,0.0002993289721865713,0.00303370756992549,,MIC27_HUMAN,8,,0.0002993289721865713,0.00303370756992549,-0.197319984436035,Up,2.518026284751839,APOOL,MICOS complex subunit MIC27,MIC27_HUMAN,Q6UXV4
-0.366960763931274,8.489369988441467,,0.01733419633186097,0.05486149275522162,,ATL4_HUMAN,8,,0.01733419633186097,0.05486149275522162,0.366960763931274,Non-significant,1.2607323796236587,ADAMTSL4,ADAMTS-like protein 4,ATL4_HUMAN,Q6UY14
-0.994148015975952,7.630229234695435,,5.4884465560475566e-05,0.0009692312732813293,,FAT4_HUMAN,8,,5.4884465560475566e-05,0.0009692312732813293,0.994148015975952,Down,3.013572581333547,FAT4,Protocadherin Fat 4,FAT4_HUMAN,Q6V0I7
0.246373176574707,7.621950745582581,,0.10855762566527452,0.20763799829627905,,DPP8_HUMAN,8,,0.10855762566527452,0.20763799829627905,-0.246373176574707,Non-significant,0.6826931665253725,DPP8,Dipeptidyl peptidase 8,DPP8_HUMAN,Q6V1X1
-0.330765724182129,8.57610559463501,,0.020997248446130178,0.06286132764617855,,MCAF1_HUMAN,8,,0.020997248446130178,0.06286132764617855,0.330765724182129,Non-significant,1.2016164508189102,ATF7IP,Activating transcription factor 7-interacting protein 1,MCAF1_HUMAN,Q6VMQ6
0.0568320751190186,10.200232386589061,,0.2053544690700052,0.33439477733696793,,RBP10_HUMAN,8,,0.2053544690700052,0.33439477733696793,-0.0568320751190186,Non-significant,0.475740514102184,RANBP10,Ran-binding protein 10,RBP10_HUMAN,Q6VN20
0.104026317596436,7.485719561576845,,0.6365330360774415,0.7561252098606198,,NHLC1_HUMAN,8,,0.6365330360774415,0.7561252098606198,-0.104026317596436,Non-significant,0.12140628194725243,NHLRC1,E3 ubiquitin-protein ligase NHLRC1,NHLC1_HUMAN,Q6VVB1
-0.300196170806885,9.865053653717055,,0.0026784121951119095,0.01382918054615437,,PACS1_HUMAN,8,,0.0026784121951119095,0.01382918054615437,0.300196170806885,Down,1.859203553428445,PACS1,Phosphofurin acidic cluster sorting protein 1,PACS1_HUMAN,Q6VY07
-0.0893204212188721,10.466302752494826,,0.04412390788759709,0.1065205255698399,,MPRIP_HUMAN,8,,0.04412390788759709,0.1065205255698399,0.0893204212188721,Non-significant,0.9725666994287571,MPRIP,Myosin phosphatase Rho-interacting protein,MPRIP_HUMAN,Q6WCQ1
0.0608396530151367,9.189928531646729,,0.24614234316044437,0.38275731903192217,,RFIP1_HUMAN,8,,0.24614234316044437,0.38275731903192217,-0.0608396530151367,Non-significant,0.41707649603195884,RAB11FIP1,Rab11 family-interacting protein 1,RFIP1_HUMAN,Q6WKZ4
0.218980312347412,14.917600631713865,,0.0009798343741891178,0.006781073017589373,,PNCB_HUMAN,8,,0.0009798343741891178,0.006781073017589373,-0.218980312347412,Up,2.1687015791791895,NAPRT,Nicotinate phosphoribosyltransferase,PNCB_HUMAN,Q6XQN6
0.248375654220581,10.040056109428408,,0.002914262047861931,0.014740409395173248,,ZNT10_HUMAN,8,,0.002914262047861931,0.014740409395173248,-0.248375654220581,Up,1.8314904543605777,SLC30A10,Calcium/manganese antiporter SLC30A10,ZNT10_HUMAN,Q6XR72
-0.323376774787903,8.377105414867398,,0.048637742872169334,0.1147531428432351,,DNMBP_HUMAN,8,,0.048637742872169334,0.1147531428432351,0.323376774787903,Non-significant,0.9402354112304989,DNMBP,Dynamin-binding protein,DNMBP_HUMAN,Q6XZF7
0.199327945709229,12.323110818862915,,0.006426444136899381,0.026276588451972817,,HACD2_HUMAN,8,,0.006426444136899381,0.026276588451972817,-0.199327945709229,Up,1.5804310208725147,HACD2,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2,HACD2_HUMAN,Q6Y1H2
-0.246386051177979,9.232335805892944,,0.0053476123053693885,0.022881637195925203,,B3GLT_HUMAN,8,,0.0053476123053693885,0.022881637195925203,0.246386051177979,Down,1.6405129047164981,B3GLCT,"Beta-1,3-glucosyltransferase",B3GLT_HUMAN,Q6Y288
0.0552036762237549,10.97019040584565,,0.261640415931395,0.39998399865327644,,GGYF2_HUMAN,8,,0.261640415931395,0.39998399865327644,-0.0552036762237549,Non-significant,0.39795738226100363,GIGYF2,GRB10-interacting GYF protein 2,GGYF2_HUMAN,Q6Y7W6
0.314852952957153,6.856338977813721,,0.10467994313976174,0.2018221535386016,,THADA_HUMAN,8,,0.10467994313976174,0.2018221535386016,-0.314852952957153,Non-significant,0.6950311640084043,THADA,tRNA (32-2'-O)-methyltransferase regulator THADA,THADA_HUMAN,Q6YHU6
0.215526819229126,15.585436463356,,0.25240348585753347,0.38956379037796746,,HSDL2_HUMAN,8,,0.25240348585753347,0.38956379037796746,-0.215526819229126,Non-significant,0.40942141721914144,HSDL2,Hydroxysteroid dehydrogenase-like protein 2,HSDL2_HUMAN,Q6YN16
-0.0327036380767822,12.8635390996933,,0.2968840887247146,0.43942706340504184,,KAT3_HUMAN,8,,0.2968840887247146,0.43942706340504184,0.0327036380767822,Non-significant,0.3571131992918689,KYAT3,Kynurenine--oxoglutarate transaminase 3,KAT3_HUMAN,Q6YP21
-0.0154914855957031,9.456485748291016,,0.9187703171759203,0.972331898934704,,CERS6_HUMAN,8,,0.9187703171759203,0.972331898934704,0.0154914855957031,Non-significant,0.012185466275203413,CERS6,Ceramide synthase 6,CERS6_HUMAN,Q6ZMG9
-0.140084266662598,9.693835496902464,,0.03592244814225741,0.09178314314863026,,PPR21_HUMAN,8,,0.03592244814225741,0.09178314314863026,0.140084266662598,Non-significant,1.0372370738070569,PPP1R21,Protein phosphatase 1 regulatory subunit 21,PPR21_HUMAN,Q6ZMI0
-0.549065947532654,7.588140904903412,,0.022529688269549777,0.06597865106529338,,THSD4_HUMAN,8,,0.022529688269549777,0.06597865106529338,0.549065947532654,Non-significant,1.1805965678583954,THSD4,Thrombospondin type-1 domain-containing protein 4,THSD4_HUMAN,Q6ZMP0
-0.191281080245972,8.85822880268097,,0.004525101374270632,0.020384101517742472,,SYNE3_HUMAN,8,,0.004525101374270632,0.020384101517742472,0.191281080245972,Down,1.6907084264480803,SYNE3,Nesprin-3,SYNE3_HUMAN,Q6ZMZ3
,,,1.0,1.0,,LN28B_HUMAN,4,,1.0,1.0,,Non-significant,-0.0,LIN28B,Protein lin-28 homolog B,LN28B_HUMAN,Q6ZN17
-0.219362378120422,7.0822030901908875,,0.1763758253520424,0.2984149314339532,,DEFI8_HUMAN,8,,0.1763758253520424,0.2984149314339532,0.219362378120422,Non-significant,0.5251794503778608,DEF8,Differentially expressed in FDCP 8 homolog,DEFI8_HUMAN,Q6ZN54
-0.0658998489379883,12.106971740722635,,0.4621759847067774,0.6096378008189527,,FRRS1_HUMAN,8,,0.4621759847067774,0.6096378008189527,0.0658998489379883,Non-significant,0.21492811224242137,FRRS1,Ferric-chelate reductase 1,FRRS1_HUMAN,Q6ZNA5
-0.234485268592834,7.437544047832489,,0.28073957000206556,0.42139220307692343,,NFXL1_HUMAN,8,,0.28073957000206556,0.42139220307692343,0.234485268592834,Non-significant,0.37531350430455473,NFXL1,NF-X1-type zinc finger protein NFXL1,NFXL1_HUMAN,Q6ZNB6
0.377401113510132,10.12446200847626,,0.012198479198086013,0.042425440810321215,,ALKMO_HUMAN,8,,0.012198479198086013,0.042425440810321215,-0.377401113510132,Up,1.3723736365649004,AGMO,Alkylglycerol monooxygenase,ALKMO_HUMAN,Q6ZNB7
0.113366762797038,6.413227876027425,,0.8622335098561021,0.9336779938893751,,MBOA1_HUMAN,6,,0.8622335098561021,0.9336779938893751,-0.113366762797038,Non-significant,0.029802877077304068,MBOAT1,Lysophospholipid acyltransferase 1,MBOA1_HUMAN,Q6ZNC8
-0.208214163780212,6.990724623203276,,0.430243310823516,0.5793613293160049,,BAKOR_HUMAN,8,,0.430243310823516,0.5793613293160049,0.208214163780212,Non-significant,0.2370504960586444,ATG14,Beclin 1-associated autophagy-related key regulator,BAKOR_HUMAN,Q6ZNE5
-0.441541314125061,7.6975305676460275,,0.0067218899452255055,0.027186162986761003,,NBEL2_HUMAN,8,,0.0067218899452255055,0.027186162986761003,0.441541314125061,Down,1.5656520837426682,NBEAL2,Neurobeachin-like protein 2,NBEL2_HUMAN,Q6ZNJ1
0.462766726811727,7.494969169298809,,0.14177886340806542,0.2537095450460118,,FGD5_HUMAN,5,,0.14177886340806542,0.2537095450460118,-0.462766726811727,Non-significant,0.5956631934687179,FGD5,"FYVE, RhoGEF and PH domain-containing protein 5",FGD5_HUMAN,Q6ZNL6
-0.193262577056885,8.275989294052124,,0.0849818502705458,0.17274653463578574,,GDPP1_HUMAN,8,,0.0849818502705458,0.17274653463578574,0.193262577056885,Non-significant,0.7625906559864776,GDPGP1,GDP-D-glucose phosphorylase 1,GDPP1_HUMAN,Q6ZNW5
-0.15838082631429,6.753846486409504,,0.600817649632668,0.7266534741674137,,D19L3_HUMAN,7,,0.600817649632668,0.7266534741674137,0.15838082631429,Non-significant,0.13867264572281507,DPY19L3,Protein C-mannosyl-transferase DPY19L3,D19L3_HUMAN,Q6ZPD9
-0.277042627334595,8.777727723121647,,0.037978904743608134,0.095313673956853,,QSOX2_HUMAN,8,,0.037978904743608134,0.095313673956853,0.277042627334595,Non-significant,1.0208447898337794,QSOX2,Sulfhydryl oxidase 2,QSOX2_HUMAN,Q6ZRP7
0.472298741340637,6.907510221004486,,0.45723462444984636,0.6052634107822361,,SRCAP_HUMAN,6,,0.45723462444984636,0.6052634107822361,-0.472298741340637,Non-significant,0.21805557914488438,SRCAP,Helicase SRCAP,SRCAP_HUMAN,Q6ZRS2
0.0222201347351074,9.978418588638299,,0.7792259479212248,0.8712010737635841,,FA83H_HUMAN,8,,0.7792259479212248,0.8712010737635841,-0.0222201347351074,Non-significant,0.059881597979884675,FAM83H,Protein FAM83H,FA83H_HUMAN,Q6ZRV2
0.265835165977478,7.21552175283432,,0.3750463401672543,0.5226189567895705,,RBPS2_HUMAN,6,,0.3750463401672543,0.5226189567895705,-0.265835165977478,Non-significant,0.28181484129872403,RBPMS2,RNA-binding protein with multiple splicing 2,RBPS2_HUMAN,Q6ZRY4
-0.18386435508728,8.84943902492523,,0.040181709905330903,0.09932094448394614,,RIPR1_HUMAN,8,,0.040181709905330903,0.09932094448394614,0.18386435508728,Non-significant,1.0029591592119584,RIPOR1,Rho family-interacting cell polarization regulator 1,RIPR1_HUMAN,Q6ZS17
0.622588396072388,10.071169257164005,,3.101786351786492e-05,0.0006653412923177621,,NBEL1_HUMAN,8,,3.101786351786492e-05,0.0006653412923177621,-0.622588396072388,Up,3.176955522594445,NBEAL1,Neurobeachin-like protein 1,NBEL1_HUMAN,Q6ZS30
0.227855205535889,9.574565410614014,,0.0780996067703108,0.16316883678631483,,CA122_HUMAN,8,,0.0780996067703108,0.16316883678631483,-0.227855205535889,Non-significant,0.7873627824943717,C1orf122,Uncharacterized protein C1orf122,CA122_HUMAN,Q6ZSJ8
-0.0526318550109863,9.65039348602295,,0.6150491862884692,0.7387442146654525,,YJ005_HUMAN,8,,0.6150491862884692,0.7387442146654525,0.0526318550109863,Non-significant,0.13150590719184987,nan,Uncharacterized protein FLJ45252,YJ005_HUMAN,Q6ZSR9
-0.736976703008016,5.957282344500224,,0.0939074014920275,0.1860888144681193,,MFSD6_HUMAN,7,,0.0939074014920275,0.1860888144681193,0.736976703008016,Non-significant,0.730279730903452,MFSD6,Major facilitator superfamily domain-containing protein 6,MFSD6_HUMAN,Q6ZSS7
-0.133821964263916,10.22902774810791,,0.022295283840159958,0.06552638299364086,,ARHGI_HUMAN,8,,0.022295283840159958,0.06552638299364086,0.133821964263916,Non-significant,1.1835838041063782,ARHGEF18,Rho guanine nucleotide exchange factor 18,ARHGI_HUMAN,Q6ZSZ5
0.141698956489563,8.14256638288498,,0.478749050092619,0.624064542866516,,TBCD9_HUMAN,8,,0.478749050092619,0.624064542866516,-0.141698956489563,Non-significant,0.2047704917899897,TBC1D9,TBC1 domain family member 9,TBCD9_HUMAN,Q6ZT07
