"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.0259172154962499,19.6055767314126,-0.758151818501474,0.471246001940469,0.73832346567072,-6.23634082988237,"O00515;E9PDI4",22,-0.8693425972979,0.406768103902025,0.690616031850775,0.0259172154962535,"Non-significant",0.160763344226483,"LAD1","Ladinin-1","O00515;E9PDI4"
0.0853747900061066,20.7412286367893,1.02849159172829,0.335381134301454,0.632168685794694,-5.99503493547752,"Q9C004;A0A0C4DFS6",3,0.868911955453369,0.406991718504051,0.690831438516146,-0.0853747900061066,"Non-significant",0.160627906681588,"SPRY4","Protein sprouty homolog 4","Q9C004;A0A0C4DFS6"
-0.0407151059800483,24.5364552307202,-0.767861950803917,0.465787884824225,0.734003526293443,-6.22872318384264,"P30041",27,-0.868124313865418,0.407400930235261,0.691361702188688,0.0407151059800483,"Non-significant",0.160294681763226,"PRDX6","Peroxiredoxin-6","P30041"
0.24374043791077,15.4198024684612,0.829644134619554,0.432061541013854,0.705384422583431,-6.17834112439188,"Q9HBE1",1,0.867564975241258,0.407691703495687,0.691690770886838,-0.243740437910771,"Non-significant",0.160088019000601,"PATZ1","POZ-, AT hook-, and zinc finger-containing protein 1","Q9HBE1"
0.127679829514598,15.9461666296394,0.926009998001059,0.38294557232564,0.669920218514795,-6.09338915205382,"P0C2W1",2,0.867139583210007,0.407912941196168,0.69190173707407,-0.127679829514603,"Non-significant",0.159955579064469,"FBXO45","F-box/SPRY domain-containing protein 1","P0C2W1"
-0.0670422770106782,16.7485469866311,-0.921542383615099,0.38512830719234,0.671547612468517,-6.0974932323608,"A6NKD9;G3V5D5;H0YJE0;G3V2D7",5,-0.866688134408326,0.408147821992783,0.692005876977303,0.0670422770106747,"Non-significant",0.159890217208019,"CCDC85C","Coiled-coil domain-containing protein 85C","A6NKD9;G3V5D5;H0YJE0;G3V2D7"
0.0809500480013732,17.8378836786225,1.40820719099812,0.198694157811608,0.501369251212965,-5.56905865114985,"Q9NUL5;K7EML3",2,0.866649073238429,0.408168149254782,0.692005876977303,-0.0809500480013732,"Non-significant",0.159890217208019,"SHFL","Shiftless antiviral inhibitor of ribosomal frameshifting protein","Q9NUL5;K7EML3"
0.0460228443684763,18.4279599213401,1.01789269801684,0.340079082257433,0.635917547243911,-6.00557201913918,"P63098;D3YTA9;H7BYZ3;F6U1T9",6,0.865943043154965,0.408535685815632,0.692464593498559,-0.0460228443684727,"Non-significant",0.159602427666128,"PPP3R1","Calcineurin subunit B type 1","P63098;D3YTA9;H7BYZ3;F6U1T9"
-0.0205972693799268,21.9921749500344,-0.693172788712439,0.508855606243929,0.761462897375235,-6.28515579658924,"O00425",36,-0.865209978743425,0.408917539408465,0.692782953479443,0.0205972693799268,"Non-significant",0.159402807048582,"IGF2BP3","Insulin-like growth factor 2 mRNA-binding protein 3","O00425"
0.149779788820435,16.6554477661745,0.843676819177259,0.424644038348813,0.699314642148071,-6.16644510958245,"Q96D31",3,0.865223295417462,0.40891060053157,0.692782953479443,-0.149779788820428,"Non-significant",0.159402807048582,"ORAI1","Calcium release-activated calcium channel protein 1","Q96D31"
-0.0737194183439556,19.3051057568149,-0.798738366006239,0.448715565123436,0.721034619834936,-6.20395405778109,"P37059;H3BNN1",11,-0.863256494087005,0.409936323343624,0.694292842597458,0.0737194183439556,"Non-significant",0.158457311823169,"HSD17B2","17-beta-hydroxysteroid dehydrogenase type 2","P37059;H3BNN1"
0.0667818213654314,17.3606881944918,1.02371837840995,0.337490584760628,0.63360913557728,-5.99979046932963,"Q587I9",4,0.863033854831752,0.41005254642396,0.694292842597458,-0.0667818213654279,"Non-significant",0.158457311823169,"SFT2D3","Vesicle transport protein SFT2C","Q587I9"
-0.0581964038596894,18.6342249168159,-0.905165088403976,0.393208142897769,0.678140763735734,-6.1124026308079,"Q5BJD5;E9PJ42",6,-0.862942130278252,0.410100435523887,0.694292842597458,0.0581964038596894,"Non-significant",0.158457311823169,"TMEM41B","Transmembrane protein 41B","Q5BJD5;E9PJ42"
0.0620161411742863,18.834310656241,0.801735079003296,0.447081662076025,0.719056339838941,-6.20150622450929,"A0A140T933;A0A140T955;A0A1W2PRT9;A0A140T913;A0A140T9X5;Q53Z42;A0A1W2PPQ2;A0A140T9I0",11,0.859868424288493,0.411707455643661,0.694704479409466,-0.0620161411742828,"Non-significant",0.15819990081394,"HLA-A","HLA class I histocompatibility antigen, A alpha chain","A0A140T933;A0A140T955;A0A1W2PRT9;A0A140T913;A0A140T9X5;Q53Z42;A0A1W2PPQ2;A0A140T9I0"
-0.245656452059302,14.411346350409,-0.820633301891161,0.436872096463979,0.710476802744083,-6.18589259194311,"E7EN19",1,-0.859694665410943,0.411798432036923,0.694704479409466,0.245656452059301,"Non-significant",0.15819990081394,"MAP4K4","Mitogen-activated protein kinase kinase kinase kinase 4","E7EN19"
-0.0393622361677686,20.7076031048538,-0.884759279818357,0.403447968337687,0.683734891023089,-6.13067910854113,"O95298;E9PRJ5",9,-0.859879296881956,0.411701763452377,0.694704479409466,0.0393622361677686,"Non-significant",0.15819990081394,"NDUFC2","NADH dehydrogenase [ubiquinone] 1 subunit C2","O95298;E9PRJ5"
0.026731718603596,19.6293735089303,0.726487239986428,0.489338895940649,0.749021467609621,-6.26060218523256,"P33897",33,0.860050346134216,0.41161222024308,0.694704479409466,-0.0267317186035996,"Non-significant",0.15819990081394,"ABCD1","ATP-binding cassette sub-family D member 1","P33897"
0.266394129540259,14.441720595263,0.812530845689042,0.441229400137022,0.715444856125902,-6.19262407675861,"P38935",1,0.857995820061378,0.412688645532208,0.694704479409466,-0.266394129540259,"Non-significant",0.15819990081394,"IGHMBP2","DNA-binding protein SMUBP-2","P38935"
-0.0355126217652852,19.5590486131532,-0.912458834113396,0.389594509244114,0.675101769112404,-6.10578895998248,"P55899;M0R0A9",9,-0.858206696934629,0.412578071280674,0.694704479409466,0.0355126217652817,"Non-significant",0.15819990081394,"FCGRT","IgG receptor FcRn large subunit p51","P55899;M0R0A9"
0.0304357912650559,23.2781159434976,0.782528472749778,0.457624505257339,0.728140951881163,-6.21706081422275,"Q00325;F8VVM2",17,0.858892714629538,0.412218496870324,0.694704479409466,-0.0304357912650488,"Non-significant",0.15819990081394,"SLC25A3","Phosphate carrier protein, mitochondrial","Q00325;F8VVM2"
0.162429430337767,17.2289512771159,0.885496529710475,0.403074676072993,0.683734891023089,-6.13002464262269,"Q06828;A0A3B3IRN5",1,0.862184875230272,0.410495944540416,0.694704479409466,-0.16242943033777,"Non-significant",0.15819990081394,"FMOD","Fibromodulin","Q06828;A0A3B3IRN5"
0.208963665623394,15.8570854532627,0.806822284919332,0.444317324060157,0.716870766180203,-6.19733316856576,"Q14643;A0A3B3ITQ1;A0A3B3ITU8;A0A3B3IU04;A0A3F2YNW8;A0A3B3IS70",3,0.858111902932917,0.412627774407079,0.694704479409466,-0.208963665623397,"Non-significant",0.15819990081394,"ITPR1","Inositol 1,4,5-trisphosphate receptor type 1","Q14643;A0A3B3ITQ1;A0A3B3ITU8;A0A3B3IU04;A0A3F2YNW8;A0A3B3IS70"
-0.280709228095745,14.8468453233595,-0.804973219713027,0.445320723480804,0.717355128891591,-6.19885252717357,"Q16584;E9PID4",2,-0.860958769418354,0.411136892881583,0.694704479409466,0.280709228095745,"Non-significant",0.15819990081394,"MAP3K11","Mitogen-activated protein kinase kinase kinase 11","Q16584;E9PID4"
0.0324024600516211,21.1179535618726,0.730615741186245,0.486954502878404,0.748459342456884,-6.25748960386475,"Q2TB90",57,0.858664642244901,0.412338016301912,0.694704479409466,-0.0324024600516246,"Non-significant",0.15819990081394,"HKDC1","Hexokinase HKDC1","Q2TB90"
0.166700350714592,17.3865317564479,0.875047551337183,0.408388641156602,0.687498392138096,-6.13925908406187,"Q5T0R9",1,0.858859465019123,0.412235919555315,0.694704479409466,-0.166700350714592,"Non-significant",0.15819990081394,"CAP1","Adenylyl cyclase-associated protein 1 (Fragment)","Q5T0R9"
0.115657956528167,16.8308260869607,0.792630969684595,0.452058164410463,0.724136452816003,-6.20891891728575,"Q7Z6B7;O75044;G5EA48;Q5VZB4;A0A075B7B5;B7ZM87",8,0.857950982771479,0.412712158817817,0.694704479409466,-0.115657956528164,"Non-significant",0.15819990081394,"SRGAP2","SLIT-ROBO Rho GTPase-activating protein 2","Q7Z6B7;O75044;G5EA48;Q5VZB4;A0A075B7B5;B7ZM87"
0.0143167062071434,22.0395841832372,0.592231453005558,0.570914336254978,0.801119920455256,-6.35327901281799,"Q86VP6;A0A0C4DGH5",70,0.861687706973559,0.410755756139284,0.694704479409466,-0.0143167062071399,"Non-significant",0.15819990081394,"CAND1","Cullin-associated NEDD8-dissociated protein 1","Q86VP6;A0A0C4DGH5"
0.0462413853831904,19.1955869791719,0.851928791964001,0.420324307611196,0.696431995847977,-6.15937279529708,"Q9H330;F8WBJ7;H7C0G1",9,0.859720042085558,0.411785144488731,0.694704479409466,-0.0462413853831976,"Non-significant",0.15819990081394,"TMEM245","Transmembrane protein 245","Q9H330;F8WBJ7;H7C0G1"
0.0311970145788933,17.2773979486097,0.968043087015795,0.36285761250299,0.650883248149674,-6.05401376592443,"Q9H6U6;K7ESE9;K7EJH7;K7EKB0;K7EML5",9,0.858818813248131,0.412257221641633,0.694704479409466,-0.0311970145788933,"Non-significant",0.15819990081394,"BCAS3","Breast carcinoma-amplified sequence 3","Q9H6U6;K7ESE9;K7EJH7;K7EKB0;K7EML5"
-0.0505519910561674,19.6171043892817,-0.897109420712463,0.397227682682535,0.68154802547717,-6.11965773952322,"Q9H9A5;H7C1X9;H7BZZ7;E9PCN5",7,-0.861863195219061,0.410664035951422,0.694704479409466,0.0505519910561674,"Non-significant",0.15819990081394,"CNOT10","CCR4-NOT transcription complex subunit 10","Q9H9A5;H7C1X9;H7BZZ7;E9PCN5"
-0.120649694817899,16.3051652780075,-0.939168730909478,0.376569858872112,0.663733500841065,-6.08121001908805,"Q9HCU8",2,-0.861532327205039,0.410836978365174,0.694704479409466,0.120649694817896,"Non-significant",0.15819990081394,"POLD4","DNA polymerase delta subunit 4","Q9HCU8"
0.0700002770086954,16.6832023985216,0.895539842173088,0.398014328546933,0.681829356568368,-6.12106527069001,"Q9NP64;A0A087WXF8;A0A087WYV3;A0A0D9SEW3",5,0.857892763697974,0.412742691078646,0.694704479409466,-0.0700002770086954,"Non-significant",0.15819990081394,"ZCCHC17","Nucleolar protein of 40 kDa","Q9NP64;A0A087WXF8;A0A087WYV3;A0A0D9SEW3"
0.0579742035650206,17.1777641185204,0.971839374339885,0.361083136276191,0.649822247013175,-6.05039048352297,"Q9NXR1;I3L3G9;A0A6Q8PGV6;I3L2R9;I3L2R3;A0A0J9YY14;A0A6Q8PEY3;I3L533;I3L522;A0A6Q8PG46",5,0.859138115093954,0.412089923638908,0.694704479409466,-0.0579742035650241,"Non-significant",0.15819990081394,"NDE1","Nuclear distribution protein nudE homolog 1","Q9NXR1;I3L3G9;A0A6Q8PGV6;I3L2R9;I3L2R3;A0A0J9YY14;A0A6Q8PEY3;I3L533;I3L522;A0A6Q8PG46"
-0.110275198797037,16.4735105168444,-0.845344620670307,0.423768461027306,0.698779481474259,-6.1650202993296,"Q9UBV7",4,-0.858125523932751,0.412620632283425,0.694704479409466,0.110275198797037,"Non-significant",0.15819990081394,"B4GALT7","Beta-1,4-galactosyltransferase 7","Q9UBV7"
0.106412328812183,16.6032654343232,1.00104704482953,0.347650372876066,0.64082781320077,-6.02214953416964,"Q9UHF3;Q9UHE5",2,0.859741426851441,0.411773947385485,0.694704479409466,-0.106412328812183,"Non-significant",0.15819990081394,"NAT8","N-acetyltransferase 8","Q9UHF3;Q9UHE5"
0.0403718355912375,16.9273711738248,1.50099843617441,0.17376625849172,0.473511321273485,-5.45270924886599,"Q9UIV1;E5RGH2;H0YAV9",5,0.857829870213328,0.41277567653471,0.694704479409466,-0.0403718355912375,"Non-significant",0.15819990081394,"CNOT7","CCR4-NOT transcription complex subunit 7","Q9UIV1;E5RGH2;H0YAV9"
0.0541721080005502,18.3536944544155,0.927063588036287,0.382432157002238,0.669842539404704,-6.09241900109407,"Q9UKZ1",6,0.861404639486932,0.41090373337624,0.694704479409466,-0.0541721080005502,"Non-significant",0.15819990081394,"CNOT11","CCR4-NOT transcription complex subunit 11","Q9UKZ1"
-0.127180477036852,16.7819408698121,-0.973923593274109,0.360111719065036,0.649816968139993,-6.04839658208848,"Q9UPY8;C9JB30",1,-0.861305781913568,0.410955421190539,0.694704479409466,0.127180477036852,"Non-significant",0.15819990081394,"MAPRE3","Microtubule-associated protein RP/EB family member 3","Q9UPY8;C9JB30"
-0.0211224714544826,21.2553610549521,-0.718401219304344,0.494030880474876,0.751252354646651,-6.26665407713647,"O94905;E5RJ09;E5RHW4",25,-0.856373783846981,0.413539854193785,0.695150626792643,0.0211224714544826,"Non-significant",0.157921081313375,"ERLIN2","Erlin-2","O94905;E5RJ09;E5RHW4"
-0.267300029598914,15.4175385400889,-0.802799351250884,0.446502371327418,0.718610194647079,-6.20063503103966,"O94941",2,-0.856295690623406,0.413580866444944,0.695150626792643,0.267300029598916,"Non-significant",0.157921081313375,"UBOX5","RING finger protein 37","O94941"
0.0640411257041258,20.4613031373276,0.842924767854417,0.425039274305479,0.699356096270835,-6.16708683129738,"P36543;Q96A05;C9J8H1",7,0.85713776800931,0.413138780858092,0.695150626792643,-0.0640411257041293,"Non-significant",0.157921081313375,"ATP6V1E1","V-type proton ATPase subunit E 1","P36543;Q96A05;C9J8H1"
-0.0662640209167407,17.1504691702588,-0.863954770908539,0.414084938032816,0.691994826277487,-6.14896489756698,"Q02447;H0Y7L6;A0A494C070;H0Y6K5;A0A494C0Z6",6,-0.856127054076837,0.41366943897827,0.695150626792643,0.0662640209167442,"Non-significant",0.157921081313375,"SP3","Transcription factor Sp3","Q02447;H0Y7L6;A0A494C070;H0Y6K5;A0A494C0Z6"
0.0397166310224613,18.6935405762595,0.85098957528972,0.42081439154989,0.696577554487196,-6.16018060196789,"Q7LGA3",10,0.856885214297781,0.413271335665538,0.695150626792643,-0.0397166310224577,"Non-significant",0.157921081313375,"HS2ST1","Heparan sulfate 2-O-sulfotransferase 1","Q7LGA3"
0.106436933433738,16.2117636917885,0.994135596503575,0.350793940076682,0.642320890572194,-6.02889007447898,"Q8N2K1;B1AMF0;D6RD90;A6NGS0",2,0.856192155622734,0.413635244306895,0.695150626792643,-0.106436933433738,"Non-significant",0.157921081313375,"UBE2J2","Ubiquitin-conjugating enzyme E2 J2","Q8N2K1;B1AMF0;D6RD90;A6NGS0"
0.0649458676578831,17.4909591900741,0.868013921303794,0.411993947820659,0.690558019962986,-6.14542498415746,"Q9BW85",6,0.856026629965099,0.413722190711207,0.695150626792643,-0.0649458676578831,"Non-significant",0.157921081313375,"YJU2","Splicing factor YJU2","Q9BW85"
0.0382288178731898,17.6606762612159,0.886351825990735,0.402641926416497,0.683734891023089,-6.12926483327091,"Q7L3T8",9,0.855402160821961,0.414050322319946,0.695538309030048,-0.0382288178731898,"Non-significant",0.157678944834884,"PARS2","Probable proline--tRNA ligase, mitochondrial","Q7L3T8"
-0.0232949578316983,19.4651755347415,-0.739414408919517,0.481898231443882,0.744660999990282,-6.25080518319801,"P54619;Q9UGJ0;F8VYY9;A0A494C1K7;E9PGP6;H0YHF8;A0A494C068",22,-0.854285694930052,0.414637425743395,0.696197003816972,0.0232949578316983,"Non-significant",0.157267850095907,"PRKAG1","5'-AMP-activated protein kinase subunit gamma-1","P54619;Q9UGJ0;F8VYY9;A0A494C1K7;E9PGP6;H0YHF8;A0A494C068"
0.0939303824855777,16.1142682901563,0.870299021048219,0.410820155145013,0.689789367927947,-6.14342623748432,"Q5TCQ9",4,0.854412340358984,0.414570799190146,0.696197003816972,-0.0939303824855777,"Non-significant",0.157267850095907,"MAGI3","Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3","Q5TCQ9"
0.118367544481593,16.8392768421371,0.934047854924917,0.379041600682229,0.66668376119995,-6.08596579633044,"Q6UX01",2,0.853236232711339,0.415189819413766,0.696960625395792,-0.11836754448159,"Non-significant",0.156791756559609,"LMBR1L","Protein LMBR1L","Q6UX01"
-0.0433054803714086,19.8348614420445,-1.03556180202902,0.332275412818824,0.631580490907977,-5.98796047389629,"O14562;H3BRL3",6,-0.852424232148472,0.41561757193088,0.697292754744453,0.0433054803714086,"Non-significant",0.156584847330362,"UBFD1","Ubiquitin domain-containing protein UBFD1","O14562;H3BRL3"
0.0500775609420856,17.3874607539369,0.945264781168382,0.373643096088415,0.66093270972687,-6.0755219346339,"P40121;B8ZZL6;E7ENU9",6,0.852150833471677,0.415761663683185,0.697292754744453,-0.0500775609420856,"Non-significant",0.156584847330362,"CAPG","Macrophage-capping protein","P40121;B8ZZL6;E7ENU9"
-0.0553484003662987,21.5365730608223,-0.985908502073067,0.354564204940364,0.645061032941655,-6.03686714473269,"Q9H082;A0A494C0Z5",5,-0.852240724097252,0.415714284015077,0.697292754744453,0.0553484003663023,"Non-significant",0.156584847330362,"RAB33B","Ras-related protein Rab-33B","Q9H082;A0A494C0Z5"
-0.0788638536949229,19.8549929640435,-2.48946524544277,0.0390893068931096,0.225910694705066,-4.05020970944218,"V9GY75;V9GYY3;F5H2F4;V9GZ78;A0A384N5Y3",1,-0.852119349257612,0.415778259305683,0.697292754744453,0.0788638536949229,"Non-significant",0.156584847330362,"MTHFD1","C-1-tetrahydrofolate synthase, cytoplasmic","V9GY75;V9GYY3;F5H2F4;V9GZ78;A0A384N5Y3"
0.0313137465233382,18.8272910188361,0.720825784946311,0.492620958984603,0.750385296098346,-6.2648456152492,"Q15075",68,0.851803867966013,0.415944577694228,0.697407896058813,-0.0313137465233417,"Non-significant",0.156513139845964,"EEA1","Early endosome antigen 1","Q15075"
-0.128922261185682,16.1351584435769,-0.900082229376049,0.395740865989271,0.679977267572036,-6.11698642349865,"Q9UBK7;Q9UNT1",2,-0.851544395734344,0.416081403128346,0.697473544539794,0.128922261185679,"Non-significant",0.156472260711399,"RABL2A;RABL2B","Rab-like protein 2A","Q9UBK7;Q9UNT1"
-0.101092673279311,18.18184534182,-0.795827544350697,0.450306551528243,0.722940441650896,-6.20632434444598,"Q8IVH8;F5H5A3;H7C1A4",7,-0.850418584759979,0.416675427978333,0.698305381645922,0.101092673279307,"Non-significant",0.155954610958953,"MAP4K3","Mitogen-activated protein kinase kinase kinase kinase 3","Q8IVH8;F5H5A3;H7C1A4"
0.0660656683108343,17.0325568675544,1.31220953827763,0.227747519771686,0.53327861509723,-5.68486503791268,"O00506;H7C279",3,0.848590257627625,0.417641375831938,0.698902811050994,-0.0660656683108343,"Non-significant",0.155583212750557,"STK25","Serine/threonine-protein kinase 25","O00506;H7C279"
0.14802297507179,15.5614923144593,0.785795319974931,0.455819447517555,0.72640184662416,-6.21443763143399,"P00973;H0YI20",6,0.848863416258286,0.417496961757162,0.698902811050994,-0.14802297507179,"Non-significant",0.155583212750557,"OAS1","2'-5'-oligoadenylate synthase 1","P00973;H0YI20"
-0.0463163471159689,21.3477379015169,-0.808291117471305,0.44352136990416,0.716524729443496,-6.19612416033591,"P14927",11,-0.849207084417051,0.417315319459,0.698902811050994,0.0463163471159689,"Non-significant",0.155583212750557,"UQCRB","Cytochrome b-c1 complex subunit 7","P14927"
0.0597131816611345,17.0135019038237,0.792063149276299,0.452369796388768,0.724136452816003,-6.20937888037685,"Q15746",11,0.848350199726352,0.417768318563483,0.698902811050994,-0.0597131816611345,"Non-significant",0.155583212750557,"MYLK","Myosin light chain kinase, smooth muscle","Q15746"
-0.0274131770876451,18.3519639975765,-0.758754250259616,0.470906135635226,0.73832346567072,-6.23587063125485,"Q562E7;A0A0J9YXM6",19,-0.848208517079486,0.417843252889923,0.698902811050994,0.0274131770876451,"Non-significant",0.155583212750557,"WDR81","WD repeat-containing protein 81","Q562E7;A0A0J9YXM6"
-0.184223498566073,16.3547497863919,-0.805118099519692,0.445242047843643,0.717355128891591,-6.19873358647213,"Q5T1C6;F6XC58;E9PLJ7",3,-0.848350692407656,0.417768058006151,0.698902811050994,0.18422349856608,"Non-significant",0.155583212750557,"THEM4","Acyl-coenzyme A thioesterase THEM4","Q5T1C6;F6XC58;E9PLJ7"
0.0832458276392849,18.2708518063507,0.893649633562896,0.398963172033295,0.681964016082485,-6.12275769656037,"Q9BUK0;E5RHM5;E5RJ08;J3KPV1;E5RFN2;E5RII1",4,0.848077115861979,0.417912757763303,0.698902811050994,-0.0832458276392884,"Non-significant",0.155583212750557,"CHCHD7","Coiled-coil-helix-coiled-coil-helix domain-containing protein 7","Q9BUK0;E5RHM5;E5RJ08;J3KPV1;E5RFN2;E5RII1"
0.0363573998665068,17.7358264622578,0.793812182308515,0.451410359277808,0.723736276516127,-6.20796118478468,"Q9NVH2;A0A087WYC2",14,0.849549619456209,0.417134330283686,0.698902811050994,-0.0363573998665068,"Non-significant",0.155583212750557,"INTS7","Integrator complex subunit 7","Q9NVH2;A0A087WYC2"
0.0948254357362188,19.2157532499265,1.06814385389322,0.318252698596462,0.620619211559403,-5.95489487567093,"Q9Y584",2,0.848154728585122,0.417871703432702,0.698902811050994,-0.0948254357362153,"Non-significant",0.155583212750557,"TIMM22","Mitochondrial import inner membrane translocase subunit Tim22","Q9Y584"
0.145561593216858,16.1214544802187,0.896523313053545,0.397521297293034,0.681724203643024,-6.12018356779291,"Q9UKJ5;H0Y8H1;D6RDW7",1,0.847752829873998,0.418084323413384,0.699026025168573,-0.145561593216861,"Non-significant",0.155506654902819,"CHIC2","Cysteine-rich hydrophobic domain-containing protein 2","Q9UKJ5;H0Y8H1;D6RDW7"
-0.0302021778720416,20.48165942422,-0.759700654293759,0.470372544807277,0.738226448894234,-6.2351313164538,"P51690;A0A5F9ZHZ5;F5GYY5;A0A5F9ZHX8;F5H324",19,-0.846998595975749,0.418483543471472,0.699529724702664,0.0302021778720452,"Non-significant",0.155193826561623,"ARSL","Arylsulfatase L","P51690;A0A5F9ZHZ5;F5GYY5;A0A5F9ZHX8;F5H324"
0.0675985719342087,18.1665583209183,0.848363102455831,0.422187036028008,0.697916233306923,-6.16243570379628,"P82909",6,0.846607129670469,0.418690852129,0.699576364986268,-0.0675985719342087,"Non-significant",0.155164871476715,"MRPS36","28S ribosomal protein S36, mitochondrial","P82909"
-0.032242585533794,20.911470306784,-0.738887523764406,0.482200040009501,0.744660999990282,-6.25120740719903,"Q8TD30",27,-0.846390989210197,0.418805343833678,0.699576364986268,0.0322425855337904,"Non-significant",0.155164871476715,"GPT2","Alanine aminotransferase 2","Q8TD30"
0.227436431054278,15.0485032322627,0.790824829770042,0.453049920866963,0.724251059975596,-6.21038101643184,"Q9H4F8",3,0.846469963242983,0.418763508022085,0.699576364986268,-0.227436431054281,"Non-significant",0.155164871476715,"SMOC1","SPARC-related modular calcium-binding protein 1","Q9H4F8"
0.0257325985604702,19.6013284091202,0.714721706086462,0.496175548122971,0.75258912258839,-6.26938846307971,"Q6NUQ4;H7C0H8",31,0.845060635210326,0.419510519707196,0.700426612398664,-0.0257325985604737,"Non-significant",0.15463736144878,"TMEM214","Transmembrane protein 214","Q6NUQ4;H7C0H8"
-0.0751597085731497,19.2102115418032,-0.860548634393578,0.415845382261305,0.692915018067832,-6.15192486696116,"Q9NXK8",5,-0.845066737631929,0.41950728315561,0.700426612398664,0.0751597085731461,"Non-significant",0.15463736144878,"FBXL12","F-box/LRR-repeat protein 12","Q9NXK8"
0.0839635809234203,17.8975192815885,1.64507513396585,0.140619759619565,0.428053583380341,-5.26452258264498,"M0R2Q6;M0R2K9",1,0.844441851956666,0.419838793967723,0.700668786706727,-0.0839635809234167,"Non-significant",0.154487228964204,"FKBP8","Peptidylprolyl isomerase (Fragment)","M0R2Q6;M0R2K9"
-0.0265167987320787,19.021827776319,-0.830845970459063,0.431422733168596,0.70472510695946,-6.17732875653118,"Q9BYD1;E5RJI7",13,-0.84441733387248,0.419851804833789,0.700668786706727,0.0265167987320751,"Non-significant",0.154487228964204,"MRPL13","39S ribosomal protein L13, mitochondrial","Q9BYD1;E5RJI7"
0.0957094560138785,19.4783647521558,1.21455824923759,0.260972662863245,0.566445527509554,-5.79738091962194,"P19827;F8WAS2",1,0.843990144391403,0.420078543422715,0.700786765275249,-0.0957094560138785,"Non-significant",0.154414108641065,"ITIH1","Inter-alpha-trypsin inhibitor heavy chain H1","P19827;F8WAS2"
-0.0239608617976899,21.9270418057526,-0.721055251033208,0.492487656027264,0.750385296098346,-6.2646741841913,"Q9Y617",25,-0.843914370122254,0.42011877078047,0.700786765275249,0.0239608617976863,"Non-significant",0.154414108641065,"PSAT1","Phosphoserine aminotransferase","Q9Y617"
0.0870588535262513,19.5242532589975,1.46459207304182,0.183192909177321,0.484142680162818,-5.49884575167751,"C9JYN0",1,0.843513352693968,0.420331708648817,0.700978218463615,-0.0870588535262549,"Non-significant",0.154295476681026,"SYPL1","Synaptophysin-like protein 1","C9JYN0"
-0.0689348455793208,18.6977044349192,-0.965314555976926,0.364137058529285,0.651704946104667,-6.05661116101956,"Q8WVK2",4,-0.843183210315006,0.420507067929645,0.700978296150167,0.0689348455793279,"Non-significant",0.154295428549946,"SNRNP27","U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein","Q8WVK2"
0.0684352675266702,17.664733038398,1.21480005027665,0.260885610365728,0.566428745400323,-5.79710934231083,"Q9BVM2",3,0.843143657642857,0.420528080199876,0.700978296150167,-0.0684352675266737,"Non-significant",0.154295428549946,"DPCD","Protein DPCD","Q9BVM2"
-0.0308999956606897,17.8183949433386,-0.752081828887747,0.47467954050331,0.739721267157536,-6.2410606019009,"Q86W92;Q8ND30;E9PP16;F5GZP6",20,-0.842871865684586,0.4206724885855,0.701055365458355,0.0308999956606897,"Non-significant",0.154247682513284,"PPFIBP2","Liprin-beta-2","Q86W92;Q8ND30;E9PP16;F5GZP6"
0.0416908702812329,17.3848298939531,0.789178591561194,0.453955166107795,0.724606239325849,-6.21171121883962,"Q96PV6;A0A087WUE4;A0A0G2JNN3;C9JMY0",13,0.842640394186705,0.420795500771291,0.701096750118475,-0.0416908702812293,"Non-significant",0.154222046023019,"LENG8","Leukocyte receptor cluster member 8","Q96PV6;A0A087WUE4;A0A0G2JNN3;C9JMY0"
-0.0412486435486592,19.0146602811776,-0.943481595778514,0.374497455310885,0.661846437888076,-6.07718877530666,"Q5VW38;U3KQD2;G5E994",7,-0.842369365556508,0.420939566413262,0.701173184921181,0.0412486435486628,"Non-significant",0.154174701054345,"GPR107","Protein GPR107","Q5VW38;U3KQD2;G5E994"
-0.0257954246945289,20.0948523805814,-0.96704913197936,0.363323298045576,0.651391330992584,-6.05496060893691,"Q969X5",10,-0.842003757126204,0.421133959722154,0.701333397009305,0.0257954246945253,"Non-significant",0.154075479807179,"ERGIC1","Endoplasmic reticulum-Golgi intermediate compartment protein 1","Q969X5"
-0.013844189259089,21.1572358828704,-0.587996042038155,0.573611399916754,0.803417907817706,-6.35592621630821,"O94874;Q92845",47,-0.841546892817774,0.42137696020405,0.701524564335403,0.0138441892590961,"Non-significant",0.153957117267783,"UFL1","E3 UFM1-protein ligase 1","O94874;Q92845"
-0.0265190995475351,21.1675098772839,-0.759022731042399,0.470754722858843,0.73832346567072,-6.23566097874509,"P35914",18,-0.841418573253375,0.421445229099409,0.701524564335403,0.026519099547528,"Non-significant",0.153957117267783,"HMGCL","Hydroxymethylglutaryl-CoA lyase, mitochondrial","P35914"
