"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","HBV_vs_HBV.myr","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
0.0538315521473507,20.1274741125971,1.05054138284075,0.324853325871629,0.647050679362678,-6.10701931085043,"P30536",4,0.896396866993239,0.391964484505493,0.706341559717817,-0.0538315521473507,"Non-significant",0.150985239982559,"TSPO","Translocator protein","P30536"
0.134333575352992,15.3016537143674,0.995722568175354,0.349199021511558,0.666540897974847,-6.16182964157547,"Q14527",1,0.896588511481536,0.391867189820901,0.706341559717817,-0.134333575352994,"Non-significant",0.150985239982559,"HLTF","Helicase-like transcription factor","Q14527"
0.0602113123061763,17.7125989470075,0.834662907800255,0.428672095175675,0.72887701840107,-6.30933087477795,"Q8IWV7",9,0.895962535646168,0.39218505026623,0.706525515026445,-0.0602113123061798,"Non-significant",0.150872149689306,"UBR1","E3 ubiquitin-protein ligase UBR1","Q8IWV7"
0.0382510452174429,23.6037542137872,0.818344632719333,0.437389064347463,0.735795275390164,-6.32308563861493,"P62826",14,0.895093978826412,0.392626390397642,0.706893467977398,-0.0382510452174394,"Non-significant",0.150646031402046,"RAN","GTP-binding nuclear protein Ran","P62826"
-0.0331392903702614,19.9807105391747,-0.904788586941978,0.392604086755195,0.703206111170375,-6.24767867108878,"Q01415",9,-0.895137279361905,0.392604379793818,0.706893467977398,0.033139290370265,"Non-significant",0.150646031402046,"GALK2","N-acetylgalactosamine kinase","Q01415"
0.0801080549179005,17.042797307127,0.893538795313526,0.398237872969048,0.707234685586261,-6.25784239461956,"P08581",4,0.894857770385304,0.392746475592266,0.706896237234134,-0.0801080549179005,"Non-significant",0.150644330055778,"MET","Hepatocyte growth factor receptor","P08581"
-0.0972118889899285,20.2813284202819,-1.00325164631334,0.34577467504101,0.6633573918393,-6.15443458864729,"P12524",2,-0.894061062696765,0.393151701860762,0.707412069461595,0.0972118889899285,"Non-significant",0.150327534773098,"MYCL;MYCLP1","Protein L-Myc","P12524"
0.0841824909390851,17.0350684881713,0.854776869367657,0.418095546128693,0.721384184480728,-6.29206596537806,"Q9P260",5,0.893478473286296,0.393448208300416,0.707518596530573,-0.0841824909390851,"Non-significant",0.150262140588875,"RELCH","RAB11-binding protein RELCH","Q9P260"
-0.102124939097408,16.5852889769862,-1.25025024491181,0.247330074435165,0.570809430127055,-5.88959533961738,"Q9Y2S6",1,-0.893664868297614,0.393353326219253,0.707518596530573,0.102124939097408,"Non-significant",0.150262140588875,"TMA7","Translation machinery-associated protein 7","Q9Y2S6"
0.0991780924873851,17.2178138119384,0.990585277772233,0.351550345691686,0.668378734880532,-6.16685082552924,"Q8IUX4",2,0.892820781948195,0.393783126666476,0.707694027821639,-0.0991780924873886,"Non-significant",0.150154469358782,"APOBEC3F","DNA dC->dU-editing enzyme APOBEC-3F","Q8IUX4"
0.0703642212329569,19.6969562416061,0.877797249220783,0.406218872716437,0.712643253501096,-6.27189062264976,"Q9H074",5,0.892827935464097,0.393779482778709,0.707694027821639,-0.0703642212329569,"Non-significant",0.150154469358782,"PAIP1","Polyadenylate-binding protein-interacting protein 1","Q9H074"
0.0458937570107985,19.7317645697621,0.93501570589945,0.377755053796104,0.692361434981109,-6.21986412807081,"Q9H8S9",6,0.891530150240361,0.394440942332629,0.708662651138736,-0.0458937570108056,"Non-significant",0.149560455388306,"MOB1A;MOB1B","MOB kinase activator 1B","Q9H8S9"
0.0717609734337188,21.5615316715366,0.837382130638548,0.427231388634704,0.728252853765413,-6.30701679365712,"P60033",7,0.891257091280943,0.394580215381616,0.708699344674872,-0.0717609734337188,"Non-significant",0.149537968824794,"CD81","CD81 antigen","P60033"
-0.0419458673077173,18.6075780633954,-0.880508343437652,0.404836211858755,0.711593851927391,-6.26948567516945,"Q8WWY3",8,-0.890242943440776,0.395097781602766,0.708988285193287,0.0419458673077173,"Non-significant",0.149360940723766,"PRPF31","U4/U6 small nuclear ribonucleoprotein Prp31","Q8WWY3"
0.0267103435157097,19.1561178451039,0.776360787798542,0.460374883971543,0.752319932343741,-6.35741887013212,"Q9UHB6",21,0.890490580095318,0.394971357242711,0.708988285193287,-0.0267103435157132,"Non-significant",0.149360940723766,"LIMA1","LIM domain and actin-binding protein 1","Q9UHB6"
0.0396445669491534,17.5991800441769,0.994112127354227,0.349934823177615,0.666878028318349,-6.16340584252578,"Q9ULX6",6,0.890253875846826,0.395092199751449,0.708988285193287,-0.039644566949157,"Non-significant",0.149360940723766,"AKAP8L","A-kinase anchor protein 8-like","Q9ULX6"
-0.0604994377903623,18.6704445137814,-0.869773055848451,0.410331039571866,0.71638019201757,-6.27897311303699,"P01116",6,-0.889290949008213,0.395584061973112,0.709035530700534,0.0604994377903587,"Non-significant",0.149332001205445,"KRAS","GTPase KRas","P01116"
-0.113939947148005,26.6502257543536,-0.841011446796638,0.425313778236523,0.727151664724044,-6.30391845608473,"P14174",4,-0.889277937898022,0.395590710980705,0.709035530700534,0.113939947148005,"Non-significant",0.149332001205445,"MIF","Macrophage migration inhibitory factor","P14174"
0.038651117068131,20.7630673437739,0.79567316991999,0.449701844704525,0.743023579931583,-6.34181600020882,"P38159",18,0.888562475992643,0.395956450986547,0.709035530700534,-0.038651117068131,"Non-significant",0.149332001205445,"RBMX","RNA-binding motif protein, X chromosome","P38159"
-0.0419686511210351,19.5982057625482,-1.07113109399806,0.316058380484574,0.641697058549194,-6.08586361841014,"P62312",5,-0.889083557988158,0.39569005339329,0.709035530700534,0.0419686511210422,"Non-significant",0.149332001205445,"LSM6","U6 snRNA-associated Sm-like protein LSm6","P62312"
0.0406679659661933,18.5142665062215,0.807056286984382,0.443490401775773,0.739653753565979,-6.33246715999873,"Q5ST30",15,0.889391489742516,0.395532685752017,0.709035530700534,-0.0406679659662004,"Non-significant",0.149332001205445,"VARS2","Valine--tRNA ligase, mitochondrial","Q5ST30"
0.0350923522397508,20.4993012883453,0.780163315439374,0.458260024347356,0.750921826101479,-6.35437255705303,"Q96A33",24,0.888768130640313,0.395851297212807,0.709035530700534,-0.0350923522397402,"Non-significant",0.149332001205445,"CCDC47","Coiled-coil domain-containing protein 47","Q96A33"
-0.0660549956301075,20.4400627691662,-1.62302142524558,0.144117620510472,0.455417790728111,-5.42222917483804,"Q96BI1",2,-0.888683200033488,0.395894720909562,0.709035530700534,0.0660549956301004,"Non-significant",0.149332001205445,"SLC22A18","Solute carrier family 22 member 18","Q96BI1"
0.105757493467578,19.8182818255455,0.812287756876283,0.440655560759471,0.737683635263539,-6.32813302490236,"P01040",8,0.888210529820373,0.396136450920023,0.709144898479764,-0.105757493467578,"Non-significant",0.149265017030323,"CSTA","Cystatin-A","P01040"
-0.110679013547752,19.4657577176045,-1.12256498192803,0.294909577039328,0.624261912632415,-6.03170360284169,"Q86VE9",1,-0.88779173426818,0.396350715227609,0.709315520678941,0.110679013547749,"Non-significant",0.14916053716053,"SERINC5","Serine incorporator 5","Q86VE9"
-0.0927462004065589,19.2296992046348,-1.4549088057519,0.184636066047654,0.502025730581907,-5.64159459247112,"A0A1B0GW21",1,-0.886936414182503,0.396788566937301,0.709886055999739,0.0927462004065553,"Non-significant",0.14881135441021,"KIFBP","KIF-binding protein","A0A1B0GW21"
-0.201288199628392,15.9495529633464,-0.864051374127773,0.413281327429268,0.718692492114531,-6.28399070386524,"F8VWL3",1,-0.884210733515637,0.398186147602512,0.709950905321738,0.201288199628394,"Non-significant",0.148771682668332,"FGD4","FYVE, RhoGEF and PH domain-containing protein 4","F8VWL3"
0.0642212173353123,17.0939961904556,0.939144512248553,0.375759386234371,0.691773146068402,-6.21600826666421,"O94923",4,0.884122336059942,0.398231530654608,0.709950905321738,-0.0642212173353123,"Non-significant",0.148771682668332,"GLCE","D-glucuronyl C5-epimerase","O94923"
0.0275198600057536,22.8300797124656,0.777116205121756,0.459954220530434,0.752250964625063,-6.35681469558748,"P46781",20,0.884894085276278,0.397835438581191,0.709950905321738,-0.02751986000575,"Non-significant",0.148771682668332,"RPS9","40S ribosomal protein S9","P46781"
0.0712528593888564,18.5132604203964,1.00709184038365,0.344038011636115,0.661987306675106,-6.15064627894985,"Q13601",3,0.886396372098724,0.397065197566987,0.709950905321738,-0.0712528593888635,"Non-significant",0.148771682668332,"KRR1","KRR1 small subunit processome component homolog","Q13601"
-0.053780160711586,18.5161398391718,-0.830254072914478,0.431015201059668,0.730985109191923,-6.31306948771535,"Q4G0F5",9,-0.884710764404112,0.397929501069974,0.709950905321738,0.0537801607115824,"Non-significant",0.148771682668332,"VPS26B","Vacuolar protein sorting-associated protein 26B","Q4G0F5"
-0.038139005945041,21.8612988400587,-0.847457001759782,0.421923062039028,0.724633415592951,-6.29838847213628,"Q6P1A2",10,-0.884911454358755,0.397826527260746,0.709950905321738,0.0381390059450517,"Non-significant",0.148771682668332,"LPCAT3","Lysophospholipid acyltransferase 5","Q6P1A2"
0.0451125049503531,18.1951701304905,0.863105769319201,0.413770362312088,0.718913948271265,-6.28481732348524,"Q96GS4",8,0.885288666372146,0.397633030683589,0.709950905321738,-0.0451125049503602,"Non-significant",0.148771682668332,"BORCS6","BLOC-1-related complex subunit 6","Q96GS4"
-0.0840554463280689,16.9771795589832,-1.09058162252323,0.307923407065714,0.636446196302548,-6.06560010584132,"Q9H1P3",2,-0.885345021754435,0.397604128004945,0.709950905321738,0.0840554463280689,"Non-significant",0.148771682668332,"OSBPL2","Oxysterol-binding protein-related protein 2","Q9H1P3"
-0.0530200352118335,19.2840364492042,-0.844773984517484,0.423332159404266,0.725854293518331,-6.30069463260809,"Q9H488",8,-0.886146277139949,0.39719335176352,0.709950905321738,0.05302003521183,"Non-significant",0.148771682668332,"POFUT1","GDP-fucose protein O-fucosyltransferase 1","Q9H488"
-0.0950454312379172,17.3112568148232,-1.3677485353719,0.209408944620949,0.531670457422082,-5.75001619024619,"Q9H6L5",1,-0.884079494993313,0.398253526463393,0.709950905321738,0.0950454312379101,"Non-significant",0.148771682668332,"RETREG1","Reticulophagy regulator 1","Q9H6L5"
-0.0433162093625832,22.5539803328563,-0.817572829982504,0.43780436817675,0.735795275390164,-6.32373055784413,"Q9NQC3",12,-0.88479808477224,0.397884694784788,0.709950905321738,0.0433162093625867,"Non-significant",0.148771682668332,"RTN4","Reticulon-4","Q9NQC3"
0.0475771344485842,21.4476707197797,0.982019177423045,0.355497768431186,0.672749347240611,-6.17517860554314,"Q9Y6K0",5,0.885075187847311,0.397742529604111,0.709950905321738,-0.0475771344485878,"Non-significant",0.148771682668332,"CEPT1","Choline/ethanolaminephosphotransferase 1","Q9Y6K0"
-0.182572969516158,15.7195657057167,-0.879624304315106,0.405286701053698,0.712057925274956,-6.27027055103618,"O75298",1,-0.883424449304767,0.398589951282953,0.710067662033822,0.182572969516162,"Non-significant",0.148700265579763,"RTN2","Reticulon-2","O75298"
-0.0529194760015095,18.4311660962753,-0.830344138727901,0.43096724581981,0.730985109191923,-6.31299327890531,"Q53H96",9,-0.883709708303599,0.398443420711341,0.710067662033822,0.0529194760015166,"Non-significant",0.148700265579763,"PYCR3","Pyrroline-5-carboxylate reductase 3","Q53H96"
0.161011365833879,17.576359735569,0.907747436265255,0.39113199871977,0.702083115101141,-6.24498841144992,"Q8IZU2",1,0.883024735483647,0.398795337942524,0.710067662033822,-0.161011365833879,"Non-significant",0.148700265579763,"WDR17","WD repeat-containing protein 17","Q8IZU2"
-0.0328591442416517,19.7684397885714,-0.864680775241911,0.412956050365342,0.718545937650579,-6.2834400873436,"Q9UL25",10,-0.883207623487728,0.39870135462948,0.710067662033822,0.0328591442416553,"Non-significant",0.148700265579763,"RAB21","Ras-related protein Rab-21","Q9UL25"
0.719144638650077,16.1415453376069,0.797308295436794,0.448805972043878,0.742593422248948,-6.34048000082916,"O15217",2,0.880721957351498,0.399980026257201,0.71060566801871,-0.719144638650082,"Non-significant",0.148371332760803,"GSTA4","Glutathione S-transferase A4","O15217"
0.0881582783955395,16.8382963924808,0.9114630313745,0.389289120359592,0.701291163905258,-6.2416000770658,"O75152",3,0.881409703549211,0.39962595066859,0.71060566801871,-0.0881582783955395,"Non-significant",0.148371332760803,"ZC3H11A","Zinc finger CCCH domain-containing protein 11A","O75152"
0.142711474517917,18.9330523843904,0.797057384244678,0.448943365287181,0.742593422248948,-6.34068516183812,"O76021",11,0.880625828519936,0.40002953417123,0.71060566801871,-0.142711474517917,"Non-significant",0.148371332760803,"RSL1D1","Ribosomal L1 domain-containing protein 1","O76021"
0.0363999188280921,19.361525298035,0.799928234254999,0.44737306610473,0.74149850355168,-6.33833450569576,"P11413",15,0.880447470833416,0.400121402627463,0.71060566801871,-0.0363999188280921,"Non-significant",0.148371332760803,"G6PD","Glucose-6-phosphate 1-dehydrogenase","P11413"
0.0259592380125255,18.9452375753591,0.816893347778853,0.438170220176165,0.735795275390164,-6.32429791088596,"P19784",14,0.880460458626895,0.400114712378716,0.71060566801871,-0.0259592380125291,"Non-significant",0.148371332760803,"CSNK2A2","Casein kinase II subunit alpha'","P19784"
0.0895269878526079,18.4438225204223,0.822813389729352,0.434989801127771,0.734800052160029,-6.31934150602456,"P25686",6,0.880874479137664,0.39990148383964,0.71060566801871,-0.0895269878526079,"Non-significant",0.148371332760803,"DNAJB2","DnaJ homolog subfamily B member 2","P25686"
0.157984602268769,15.8485329212006,0.910254373908086,0.389887898842403,0.701384897038191,-6.24270350189512,"Q8IY67",1,0.880986379561262,0.399843866600721,0.71060566801871,-0.157984602268767,"Non-significant",0.148371332760803,"RAVER1","Ribonucleoprotein PTB-binding 1","Q8IY67"
0.0765894781362384,17.0644857011917,1.18660038005942,0.270187596497162,0.596272626910651,-5.96175314164298,"Q96I34",2,0.880353093101886,0.400170020661887,0.71060566801871,-0.0765894781362348,"Non-significant",0.148371332760803,"PPP1R16A","Protein phosphatase 1 regulatory subunit 16A","Q96I34"
0.157745591742096,17.3462984201905,0.853814519078877,0.418597347996353,0.721893285076926,-6.29289975922722,"Q9HCE5",2,0.8821677906166,0.399235915117101,0.71060566801871,-0.157745591742099,"Non-significant",0.148371332760803,"METTL14","N6-adenosine-methyltransferase non-catalytic subunit","Q9HCE5"
0.106012035344179,16.2895505779321,1.15201910857775,0.28331950299274,0.61230148953928,-5.99986796201512,"Q86V85",1,0.879720639418396,0.400495931293876,0.710972681841436,-0.106012035344179,"Non-significant",0.148147086124592,"GPR180","Integral membrane protein GPR180","Q86V85"
-0.143309179544104,15.6720272463872,-0.93717392397832,0.376710897714482,0.692361434981109,-6.21785026821132,"H0YGQ3",1,-0.877547674546951,0.401617097230626,0.711057823867644,0.143309179544104,"Non-significant",0.148095080612676,"MPDZ","Multiple PDZ domain protein (Fragment)","H0YGQ3"
0.0464642300736458,21.3935259473079,0.824162298601834,0.434267371237712,0.73390491790419,-6.31820796961893,"O15511",10,0.878622753218446,0.401062124740439,0.711057823867644,-0.0464642300736386,"Non-significant",0.148095080612676,"ARPC5","Actin-related protein 2/3 complex subunit 5","O15511"
0.0647015657481091,20.5368541826673,1.64938433301622,0.138555765975455,0.449050046544784,-5.38673595060116,"O95445",2,0.878117712074659,0.401322768219888,0.711057823867644,-0.0647015657481056,"Non-significant",0.148095080612676,"APOM","Apolipoprotein M","O95445"
0.0976632453705264,18.959156561851,0.973452730052706,0.359478834795275,0.675544692326421,-6.18345049608201,"Q8IWC1",2,0.87798859283974,0.401389423514373,0.711057823867644,-0.0976632453705264,"Non-significant",0.148095080612676,"MAP7D3","MAP7 domain-containing protein 3","Q8IWC1"
-0.0325656801196033,21.6240047521357,-1.11960320371027,0.296095871337364,0.624998117091929,-6.03487225180023,"Q96IX5",6,-0.877628346542598,0.401575434497349,0.711057823867644,0.0325656801196068,"Non-significant",0.148095080612676,"ATP5MD","ATP synthase membrane subunit DAPIT, mitochondrial","Q96IX5"
0.152786688074514,15.2800480878107,0.916788404611782,0.38665889302105,0.699083798413657,-6.23672434588752,"Q96JJ3",1,0.878541930736463,0.401103827959906,0.711057823867644,-0.15278668807451,"Non-significant",0.148095080612676,"ELMO2","Engulfment and cell motility protein 2","Q96JJ3"
-0.0553467143992208,17.1809606961556,-1.00008547471254,0.347211561123898,0.664344001091019,-6.15754962104164,"Q96S15",4,-0.879260546528082,0.400733138888766,0.711057823867644,0.0553467143992208,"Non-significant",0.148095080612676,"WDR24","GATOR complex protein WDR24","Q96S15"
-0.0176844171531272,22.5560062780767,-0.698865730118832,0.504889982627257,0.775909792305042,-6.41669066059583,"Q9H2U2",29,-0.878319458994057,0.401218635758042,0.711057823867644,0.0176844171531272,"Non-significant",0.148095080612676,"PPA2","Inorganic pyrophosphatase 2, mitochondrial","Q9H2U2"
-0.161155523760153,15.9310624095051,-0.901934911416043,0.394027665613371,0.704302885209238,-6.25026658574634,"Q9UBF8",1,-0.878836115460223,0.400952047482446,0.711057823867644,0.161155523760151,"Non-significant",0.148095080612676,"PI4KB","Phosphatidylinositol 4-kinase beta","Q9UBF8"
0.0222182225469787,20.3554391220226,0.708377694373489,0.499282242787446,0.774046237652806,-6.40970801827017,"Q5JRX3",49,0.874854409982685,0.403009753490862,0.713311712693977,-0.0222182225469716,"Non-significant",0.14672064473496,"PITRM1","Presequence protease, mitochondrial","Q5JRX3"
-0.0436324499420593,20.6870099003074,-0.807164705039144,0.443431525171471,0.739653753565979,-6.33237757807945,"P00492",12,-0.874328874399087,0.403281893696473,0.713369899766261,0.0436324499420628,"Non-significant",0.14668521941763,"HPRT1","Hypoxanthine-guanine phosphoribosyltransferase","P00492"
0.0227882677632856,22.3353306937767,0.817927330374049,0.437613579171446,0.735795275390164,-6.32343440037085,"P05026",14,0.874510190499079,0.403187987597301,0.713369899766261,-0.022788267763282,"Non-significant",0.14668521941763,"ATP1B1","Sodium/potassium-transporting ATPase subunit beta-1","P05026"
0.163326550793983,20.5745889475801,0.892148450356138,0.398938188870716,0.707234685586261,-6.2590913565748,"P81605",1,0.87401236702943,0.403445853699896,0.713448287548184,-0.163326550793983,"Non-significant",0.14663750011958,"DCD","Dermcidin","P81605"
-0.0754273181376846,24.5097245040224,-0.78025243811514,0.458210535396803,0.750921826101479,-6.35430100598718,"P08684",45,-0.873401954982941,0.403762195878837,0.713796019574712,0.0754273181376846,"Non-significant",0.146425878181365,"CYP3A4","Cytochrome P450 3A4","P08684"
-0.0745512042628249,16.8846271034507,-0.881097127667232,0.404536378385229,0.711593851927391,-6.26896257811877,"Q13188",4,-0.872645465077517,0.40415448142678,0.714277763114371,0.0745512042628249,"Non-significant",0.14613287011492,"STK3","Serine/threonine-protein kinase 3","Q13188"
-0.0750705887592389,16.985726492652,-1.19103390829056,0.268540730696123,0.594797360727458,-5.95681014465352,"P78345",2,-0.872012803158948,0.404482758208163,0.714437761917996,0.0750705887592389,"Non-significant",0.146035598689506,"RPP38","Ribonuclease P protein subunit p38","P78345"
0.110125296852722,17.56346592911,1.08930657060912,0.308451549281227,0.636876737094084,-6.06693664603404,"Q58FF7",1,0.872009185341455,0.404484635960952,0.714437761917996,-0.110125296852722,"Non-significant",0.146035598689506,"HSP90AB3P","Putative heat shock protein HSP 90-beta-3","Q58FF7"
-0.0557501407034913,19.30415488398,-0.824887208208411,0.433879478306322,0.73376375144045,-6.31759815977104,"P36955",8,-0.871536699924176,0.404729921755145,0.714659319936609,0.0557501407034948,"Non-significant",0.145900938242853,"SERPINF1","Pigment epithelium-derived factor","P36955"
0.0407696240844544,19.9111197663671,0.772907993142303,0.462300904386178,0.753426557875212,-6.3601739818247,"P30533",22,0.870662253871223,0.405184153840514,0.714826363713309,-0.0407696240844508,"Non-significant",0.145799438533389,"LRPAP1","Alpha-2-macroglobulin receptor-associated protein","P30533"
0.132688977039987,18.433335021625,0.958733189746785,0.366397762601846,0.6834000182655,-6.19753154789947,"Q9H8M2",1,0.870676297517499,0.405176856053662,0.714826363713309,-0.13268897703999,"Non-significant",0.145799438533389,"BRD9","Bromodomain-containing protein 9","Q9H8M2"
0.0713569140782582,18.9301491425608,0.978983376507507,0.356904756203356,0.673275248731608,-6.17811647162202,"Q9Y2R5",3,0.870996798092464,0.405010332614119,0.714826363713309,-0.0713569140782511,"Non-significant",0.145799438533389,"MRPS17","28S ribosomal protein S17, mitochondrial","Q9Y2R5"
-0.13084036228468,17.5306748720561,-0.868997483352208,0.410730068068794,0.716439237338477,-6.27965483962935,"A0A494C031",2,-0.869598372814185,0.405737265569749,0.715537838350828,0.13084036228468,"Non-significant",0.145367395373856,"ACTN1","Alpha-actinin-1 (Fragment)","A0A494C031"
-0.0892161353103695,17.7856785101438,-0.892122608559534,0.398951213790787,0.707234685586261,-6.25911455559297,"Q07820",3,-0.869425040444061,0.40582743070644,0.715537838350828,0.0892161353103695,"Non-significant",0.145367395373856,"MCL1","Induced myeloid leukemia cell differentiation protein Mcl-1","Q07820"
0.0778215549806127,16.5136751439461,0.866235833817651,0.41215317090365,0.717777265799785,-6.28207826802363,"P49916",4,0.867843683245818,0.406650673448801,0.716605065202763,-0.0778215549806021,"Non-significant",0.144720126421324,"LIG3","DNA ligase 3","P49916"
-0.0793987640849565,18.5408831868944,-0.862404205128547,0.414133453331862,0.718918779734709,-6.28543012862836,"Q8NC44",4,-0.867800685222334,0.406673074064422,0.716605065202763,0.07939876408496,"Non-significant",0.144720126421324,"RETREG2","Reticulophagy regulator 2","Q8NC44"
0.0441532528548265,20.6562360454032,0.762761209847272,0.467992123803884,0.756680323818482,-6.3682095592006,"P00747",35,0.867076923399712,0.407050259609973,0.716846041953417,-0.0441532528548336,"Non-significant",0.144574108362474,"PLG","Plasminogen","P00747"
-0.0490568916055487,18.2508960983689,-0.809317493167897,0.442263560889959,0.739337710565412,-6.33059670601786,"Q7Z3D6",10,-0.867160398495106,0.407006744532066,0.716846041953417,0.0490568916055487,"Non-significant",0.144574108362474,"DGLUCY","D-glutamate cyclase, mitochondrial","Q7Z3D6"
0.0308389570022243,23.0653908559057,0.769596942898418,0.464152923536269,0.7548608363461,-6.36280611774744,"P11277",211,0.864391458931949,0.408451897218374,0.718317710642305,-0.0308389570022314,"Non-significant",0.143683425590365,"SPTBN1","Spectrin beta chain, non-erythrocytic 1","P11277"
-0.145833143702358,15.9412524439032,-0.814888372117241,0.439250984814774,0.736031953316709,-6.32596971182614,"Q96JK2",3,-0.864321918883461,0.408488236925718,0.718317710642305,0.145833143702358,"Non-significant",0.143683425590365,"DCAF5","DDB1- and CUL4-associated factor 5","Q96JK2"
-0.0912901036617413,16.3933449875399,-0.986666838134404,0.353351886221377,0.670817350378246,-6.17066720288813,"Q9BV19",2,-0.864629817854624,0.408327354413399,0.718317710642305,0.0912901036617484,"Non-significant",0.143683425590365,"C1orf50","Uncharacterized protein C1orf50","Q9BV19"
-0.0682220308546988,19.2650772305838,-0.790550154019047,0.452516582987356,0.746020565206969,-6.3459867570218,"Q9NP74",11,-0.865107709256452,0.408077734815391,0.718317710642305,0.0682220308546988,"Non-significant",0.143683425590365,"PALMD","Palmdelphin","Q9NP74"
0.0613421122503013,17.0962281323154,1.07583093142352,0.314077338686773,0.640607654001363,-6.08099194321098,"Q9Y625",3,0.864682777280194,0.408299686623598,0.718317710642305,-0.0613421122503013,"Non-significant",0.143683425590365,"GPC6","Glypican-6","Q9Y625"
0.0404759575563389,18.0492021799355,1.04722790966862,0.326286403845986,0.648981262886462,-6.1103952281297,"Q8IVD9",5,0.864012736477991,0.408649834196527,0.718390023972256,-0.040475957556346,"Non-significant",0.143639707192482,"NUDCD3","NudC domain-containing protein 3","Q8IVD9"
-0.0380018041187284,21.0075848046888,-0.769930502181614,0.463966124332832,0.7548608363461,-6.36254139151014,"P34949",19,-0.862484222346425,0.4094493772045,0.719583447176668,0.0380018041187249,"Non-significant",0.142918835435596,"MPI","Mannose-6-phosphate isomerase","P34949"
0.0410130615289859,19.7832133376936,0.880798756916311,0.404688301269173,0.711593851927391,-6.2692276970844,"Q7Z4S6",7,0.861254513525226,0.410093404194059,0.720502937303823,-0.0410130615289859,"Non-significant",0.142364244340288,"KIF21A","Kinesin-like protein KIF21A","Q7Z4S6"
0.0823033932750157,18.3516925223301,1.9031571925152,0.094363749278237,0.381038299907641,-5.03263798925191,"Q9Y6R0",1,0.860493911755382,0.410492099091914,0.720990982882205,-0.0823033932750121,"Non-significant",0.142070166777089,"NUMBL","Numb-like protein","Q9Y6R0"
-0.0328324519253904,20.04948095039,-0.750438623353618,0.474966141322838,0.76172523735122,-6.37784538256558,"Q13126",26,-0.859972683124755,0.410765473056755,0.721258691353779,0.0328324519253904,"Non-significant",0.141908940443846,"MTAP","S-methyl-5'-thioadenosine phosphorylase","Q13126"
-0.0914265235962581,18.5230089801791,-1.35897823391331,0.212055505302351,0.533766352499332,-5.76070435357021,"Q53S58",1,-0.859640072238911,0.410939986472193,0.721352705132083,0.0914265235962581,"Non-significant",0.141852335227365,"TMEM177","Transmembrane protein 177","Q53S58"
0.0316430185797358,20.4774436426821,0.908425760552135,0.390795086217638,0.701745249721656,-6.2443706642824,"BID_HUMAN",8,0.858055707358559,0.411771969219424,0.72175080906979,-0.0316430185797394,"Non-significant",0.141612720610597,"BID","BH3-interacting domain death agonist","BID_HUMAN"
-0.101542275526491,17.9249070965306,-0.850424105570098,0.420368614295146,0.723844564857023,-6.2958310719572,"Q6DKK2",3,-0.858312303077852,0.411637146727513,0.72175080906979,0.101542275526491,"Non-significant",0.141612720610597,"TTC19","Tetratricopeptide repeat protein 19, mitochondrial","Q6DKK2"
0.0256684784072725,18.7815349487526,0.756703160243583,0.471412162041656,0.758712745547745,-6.37296362905044,"Q969Z0",19,0.858273637424196,0.41165746078374,0.72175080906979,-0.0256684784072689,"Non-significant",0.141612720610597,"TBRG4","FAST kinase domain-containing protein 4","Q969Z0"
0.0851700787793472,15.8453357629687,0.890385833837218,0.399827296813188,0.707857248135228,-6.26067246326279,"Q96DU7",3,0.858735272194969,0.411414973505937,0.72175080906979,-0.085170078779349,"Non-significant",0.141612720610597,"ITPKC","Inositol-trisphosphate 3-kinase C","Q96DU7"
0.0520215758151963,18.3834821777745,0.905179692418088,0.39240927269596,0.703206111170375,-6.24732347468593,"Q9UKF6",5,0.858962309978667,0.411295751366248,0.72175080906979,-0.0520215758151963,"Non-significant",0.141612720610597,"CPSF3","Cleavage and polyadenylation specificity factor subunit 3","Q9UKF6"
-0.146771137497428,16.3465260953895,-0.835455562749022,0.428251778272338,0.728785774497132,-6.30865696647174,"P60484",2,-0.857286123234218,0.412176512598824,0.722235654779011,0.146771137497424,"Non-significant",0.141321075461181,"PTEN","Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN","P60484"
0.118373774585159,16.7858860442869,0.826370874869611,0.433086331124569,0.733246391963602,-6.31634866776548,"Q969M7",3,0.856608274789462,0.412533060569732,0.722235654779011,-0.118373774585162,"Non-significant",0.141321075461181,"UBE2F","NEDD8-conjugating enzyme UBE2F","Q969M7"
-0.0772110490932185,18.3478008767459,-1.10933793461658,0.300237138527624,0.628976075358968,-6.04580784035636,"Q9H3H3",2,-0.856785520866481,0.412439808703002,0.722235654779011,0.0772110490932185,"Non-significant",0.141321075461181,"C11orf68","UPF0696 protein C11orf68","Q9H3H3"
0.171747819349033,15.462412147672,0.859064115749662,0.415865203366649,0.720035365176372,-6.28834201341824,"Q9NUL3",1,0.856843572331648,0.412409270098599,0.722235654779011,-0.171747819349035,"Non-significant",0.141321075461181,"STAU2","Double-stranded RNA-binding protein Staufen homolog 2","Q9NUL3"
