"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL.myr_vs_CTRL","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.108717789840078,17.8199146008995,-1.35071827036681,0.213690327815013,0.445213577854436,-5.47728377640736,"P31751",8,-1.43294481801226,0.182092204672801,0.403649002402941,0.108717789840075,"Non-significant",0.393996116514971,"AKT1","RAC-alpha serine/threonine-protein kinase","P31751"
-0.135678878960881,18.9713665723784,-1.4808519995943,0.17686163317724,0.400693738083541,-5.31745119395269,"Q7Z7H5",4,-1.43297086054789,0.182084946822271,0.403649002402941,0.135678878960878,"Non-significant",0.393996116514971,"TMED4","Transmembrane emp24 domain-containing protein 4","Q7Z7H5"
-0.0905163969015028,18.5211676328247,-1.43133060265771,0.190160780063494,0.417499532959725,-5.37928291717414,"Q9H0R6",7,-1.43327403144869,0.182000473669182,0.403649002402941,0.0905163969014993,"Non-significant",0.393996116514971,"QRSL1","Glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial","Q9H0R6"
-0.418161383204156,15.8702724500075,-1.32447569273466,0.221875011208837,0.452167017032911,-5.50843750465759,"K7EM38",2,-1.43245100823308,0.182229872409945,0.403804061382571,0.418161383204161,"Non-significant",0.393829317321133,"ACTG1","Actin, cytoplasmic 2 (Fragment)","K7EM38"
-0.0692618355281631,19.1465855789731,-1.22053731921362,0.256961041836295,0.489493819978593,-5.62794022356907,"P12270",55,-1.43144365688712,0.182510984787999,0.40382774107318,0.0692618355281596,"Non-significant",0.393803850372119,"TPR","Nucleoprotein TPR","P12270"
0.0653896043796536,19.2227294399228,1.37140025910384,0.207424444986395,0.43727707772605,-5.45246639184836,"P30838",11,1.43144199942661,0.182511447625729,0.40382774107318,-0.0653896043796536,"Non-significant",0.393803850372119,"ALDH3A1","Aldehyde dehydrogenase, dimeric NADP-preferring","P30838"
-0.126725930088703,17.9562887853562,-1.4238754054287,0.192237467694579,0.420188707672092,-5.38848693359994,"Q4L180",5,-1.43190868550236,0.182381167449006,0.40382774107318,0.1267259300887,"Non-significant",0.393803850372119,"FILIP1L","Filamin A-interacting protein 1-like","Q4L180"
-0.0475297608442489,19.3977351801487,-1.25835172142401,0.243692396055285,0.47510454032214,-5.58520366255123,"Q9BTW9",20,-1.4319046713989,0.18238228768787,0.40382774107318,0.0475297608442489,"Non-significant",0.393803850372119,"TBCD","Tubulin-specific chaperone D","Q9BTW9"
0.0740382489148068,20.1733637011635,1.32964157515597,0.220242923098695,0.450275672385251,-5.50233500354262,"O14737",12,1.43095388147033,0.182647795835017,0.403829739178423,-0.0740382489148033,"Non-significant",0.393801701525355,"PDCD5","Programmed cell death protein 5","O14737"
-0.0939089237971302,23.224214155786,-1.26415784614614,0.241706800346993,0.473021874128363,-5.57856531918144,"P39656",23,-1.43103888996262,0.182624043767134,0.403829739178423,0.0939089237971231,"Non-significant",0.393801701525355,"DDOST","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit","P39656"
-0.227120807274751,16.6173519701715,-1.67652540882721,0.13210102258371,0.343999625865869,-5.06243674897008,"P00374",1,-1.42970091599556,0.182998190985888,0.404129706097168,0.227120807274744,"Non-significant",0.393479224984455,"DHFR","Dihydrofolate reductase","P00374"
0.0945971273254465,18.44559448122,1.27271515180056,0.238805162298678,0.470897877905759,-5.56874496551762,"P29350",18,1.42788668541312,0.183506563202465,0.404129706097168,-0.0945971273254465,"Non-significant",0.393479224984455,"PTPN6","Tyrosine-protein phosphatase non-receptor type 6","P29350"
0.128719965564088,17.4733781948023,1.71484617544744,0.124657398360027,0.331880082981921,-5.01071864782455,"P62487",3,1.42928848958755,0.183113652712382,0.404129706097168,-0.128719965564095,"Non-significant",0.393479224984455,"POLR2G","DNA-directed RNA polymerase II subunit RPB7","P62487"
0.0791656272311982,20.2819032228929,1.4842057302629,0.175991551618031,0.399767508033348,-5.3132211573754,"P62745",7,1.42815245121082,0.183432016663357,0.404129706097168,-0.0791656272311982,"Non-significant",0.393479224984455,"RHOB","Rho-related GTP-binding protein RhoB","P62745"
0.292630260694871,18.8703347421386,1.47537277567626,0.17829137974805,0.402115112293388,-5.32435066449305,"Q4KWH8",1,1.4298296707376,0.182962157917316,0.404129706097168,-0.292630260694875,"Non-significant",0.393479224984455,"PLCH1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1","Q4KWH8"
0.237769110780469,16.4874214992387,1.44362725477179,0.186778582501982,0.413576192892431,-5.36404119922976,"Q5JPI9",2,1.42962246666586,0.183020148645568,0.404129706097168,-0.237769110780476,"Non-significant",0.393479224984455,"EEF1AKMT2","EEF1A lysine methyltransferase 2","Q5JPI9"
-0.156877946889367,17.5704713167579,-3.75408554799033,0.00557562432774713,0.0706142881328146,-2.02046986074415,"Q7Z2E3",1,-1.42839792964199,0.183363183652515,0.404129706097168,0.156877946889377,"Non-significant",0.393479224984455,"APTX","Aprataxin","Q7Z2E3"
-0.131367314603182,17.3541865067205,-1.36394620421755,0.209664191730467,0.44053121046116,-5.46143744033439,"Q8IUC4",6,-1.42848249176478,0.183339477247088,0.404129706097168,0.131367314603178,"Non-significant",0.393479224984455,"RHPN2","Rhophilin-2","Q8IUC4"
-0.0906475357169327,17.8395974885388,-1.49179732499485,0.174036076229945,0.397311302664304,-5.30362642427605,"Q8WX92",6,-1.42842599888003,0.183355314345753,0.404129706097168,0.0906475357169327,"Non-significant",0.393479224984455,"NELFB","Negative elongation factor B","Q8WX92"
0.17680883580195,16.0555851247127,1.45630414596075,0.183347456086535,0.407839741593248,-5.34825019688308,"Q9HC78",3,1.42780682337305,0.183528969329386,0.404129706097168,-0.17680883580195,"Non-significant",0.393479224984455,"ZBTB20","Zinc finger and BTB domain-containing protein 20","Q9HC78"
0.138084554175752,19.2688903094691,1.62865668824533,0.141975908895496,0.357216179216812,-5.12627626588056,"Q9NZZ3",3,1.428536760655,0.183324264718821,0.404129706097168,-0.138084554175755,"Non-significant",0.393479224984455,"CHMP5","Charged multivesicular body protein 5","Q9NZZ3"
0.0726551718596689,20.242608820293,1.23362056474615,0.25230379500415,0.485475162829864,-5.61325260906175,"O95255",33,1.42489958933586,0.184346216006495,0.405779433756638,-0.0726551718596653,"Non-significant",0.391709968225168,"ABCC6","Multidrug resistance-associated protein 6","O95255"
0.0897886776002181,18.7463737358026,1.27670673363108,0.237461755888083,0.469174117231285,-5.56414944853602,"Q02127",16,1.42362197974514,0.184706343505046,0.406422113033427,-0.0897886776002181,"Non-significant",0.391022670539269,"DHODH","Dihydroorotate dehydrogenase (quinone), mitochondrial","Q02127"
-0.0638582601946958,19.2758776037319,-1.40136065484458,0.198630294477696,0.427823029021675,-5.41611226032363,"O00154",10,-1.42312713057349,0.184845990799866,0.406439708073706,0.0638582601946958,"Non-significant",0.391003869240685,"ACOT7","Cytosolic acyl coenzyme A thioester hydrolase","O00154"
0.0573103774520156,20.2582370920169,1.2405024447882,0.24988238601704,0.483015624943654,-5.60548470263908,"P13674",23,1.42311058885992,0.184850660455457,0.406439708073706,-0.0573103774520192,"Non-significant",0.391003869240685,"P4HA1","Prolyl 4-hydroxylase subunit alpha-1","P13674"
-0.0917276598663364,19.0462501547615,-1.31168822093926,0.225959580898816,0.456333042849534,-5.52347903724406,"P37198",11,-1.42170380082483,0.185248159094736,0.407163572680394,0.0917276598663364,"Non-significant",0.390231083548407,"NUP62","Nuclear pore glycoprotein p62","P37198"
0.234186804295451,17.9813296802197,1.62541456827026,0.142668655046261,0.358354334473822,-5.1305681129894,"Q9UPW8",1,1.42140443812773,0.185332840300368,0.407199604536144,-0.234186804295451,"Non-significant",0.390192652448935,"UNC13A","Protein unc-13 homolog A","Q9UPW8"
-0.192457275334398,19.0278255616904,-1.55061898828199,0.159531471031599,0.377794345417563,-5.2283914211451,"F8W914",2,-1.42029403756898,0.185647229416188,0.407740121181852,0.192457275334398,"Non-significant",0.389616552343315,"RTN4","Reticulon","F8W914"
0.0671134532898918,17.6840597993991,1.3829802991584,0.203986081536059,0.433206737372561,-5.43847100219825,"Q6P1J9",10,1.41980884454967,0.18578474539933,0.407891913408029,-0.0671134532898954,"Non-significant",0.389454904629174,"CDC73","Parafibromin","Q6P1J9"
-0.654008665763087,14.645821771143,-1.2823079566643,0.235587368890147,0.467480868210139,-5.55768498429519,"P14543",2,-1.41873265529225,0.186090074570105,0.40829029379344,0.654008665763087,"Non-significant",0.389030944353403,"NID1","Nidogen-1","P14543"
-0.448973191567799,19.6625111176201,-1.33661499164904,0.21805609518609,0.447892254205098,-5.49407369481155,"P62861",1,-1.41844552409252,0.186171609730734,0.40829029379344,0.448973191567802,"Non-significant",0.389030944353403,"FAU","40S ribosomal protein S30","P62861"
-0.110433143437639,22.1756651403795,-1.31589907973943,0.224607518586015,0.454628185108081,-5.51853610670994,"Q07020",9,-1.41855156587969,0.186141494048762,0.40829029379344,0.110433143437643,"Non-significant",0.389030944353403,"RPL18","60S ribosomal protein L18","Q07020"
-0.0881789308743208,18.2505974456021,-1.27671825409297,0.237457887809498,0.469174117231285,-5.56413617144809,"Q9BRZ2",15,-1.41771170467542,0.186380126951929,0.408597315078805,0.0881789308743208,"Non-significant",0.388704491473249,"TRIM56","E3 ubiquitin-protein ligase TRIM56","Q9BRZ2"
-0.208831665123721,17.4392942191547,-1.49028836218801,0.17442321226302,0.39773828478944,-5.30553569309023,"O75164",2,-1.41704541414632,0.186569627928449,0.408820199731881,0.208831665123721,"Non-significant",0.388467653931657,"KDM4A","Lysine-specific demethylase 4A","O75164"
-0.0774677143529559,19.5614045896562,-1.58655624268936,0.151215434099217,0.367322248671257,-5.18167966591391,"Q9H8S9",6,-1.41687221776337,0.186618913914168,0.408820199731881,0.077467714352963,"Non-significant",0.388467653931657,"MOB1A;MOB1B","MOB kinase activator 1B","Q9H8S9"
0.183293496553443,16.6589523057847,1.58539893727379,0.151476989272789,0.367775768336172,-5.1831924393686,"H0YAC6",2,1.41647928160905,0.186730771722295,0.408821061185447,-0.183293496553439,"Non-significant",0.388466738800418,"LRBA","Lipopolysaccharide-responsive and beige-like anchor protein (Fragment)","H0YAC6"
0.379910811966967,13.9994363010352,1.3669827875182,0.208749264682145,0.439067681280307,-5.45778646477324,"Q6PJF5",1,1.41631415457841,0.186777795754901,0.408821061185447,-0.379910811966965,"Non-significant",0.388466738800418,"RHBDF2","Inactive rhomboid protein 2","Q6PJF5"
0.167092778698727,16.793493939218,2.61093398465466,0.0310443805098301,0.153455104200466,-3.70665083591752,"Q9BY41",1,1.41594017979976,0.186884331668279,0.408821061185447,-0.167092778698734,"Non-significant",0.388466738800418,"HDAC8","Histone deacetylase 8","Q9BY41"
0.153950462556008,16.6817373436083,1.81919206804519,0.106325210233764,0.304376970054696,-4.86736813227347,"Q9NWY4",2,1.4159078442905,0.186893545663513,0.408821061185447,-0.153950462556008,"Non-significant",0.388466738800418,"HPF1","Histone PARylation factor 1","Q9NWY4"
-0.136572166829172,17.9322291905398,-1.61540607982197,0.144826746857495,0.360258103070899,-5.14379085225276,"P04233",3,-1.41534233015702,0.187054751326522,0.409019555373943,0.136572166829172,"Non-significant",0.388255927718893,"CD74","HLA class II histocompatibility antigen gamma chain","P04233"
-0.127046845011417,17.2165476316418,-1.29005782344144,0.233014601334218,0.464238579270277,-5.54871055051731,"P83436",10,-1.41510838791605,0.187121473597202,0.409019555373943,0.127046845011417,"Non-significant",0.388255927718893,"COG7","Conserved oligomeric Golgi complex subunit 7","P83436"
0.0654794313001972,20.2552993046438,1.2682469769908,0.240316564348798,0.47173632573625,-5.57387804445779,"O00515",17,1.4144260645016,0.187316193647983,0.409295149403783,-0.0654794313002007,"Non-significant",0.387963402189946,"LAD1","Ladinin-1","O00515"
0.559971678774989,16.6315705044327,1.30378803955529,0.228514967116555,0.45972832284616,-5.53272553116413,"P15169",1,1.4131592542894,0.187678170743329,0.409834267697501,-0.559971678774989,"Non-significant",0.387391731513802,"CPN1","Carboxypeptidase N catalytic chain","P15169"
0.111429679900642,21.9095658830096,1.5864979597541,0.151228596425949,0.367322248671257,-5.18175586384802,"P62857",4,1.41300449293982,0.187722432876527,0.409834267697501,-0.111429679900645,"Non-significant",0.387391731513802,"RPS28","40S ribosomal protein S28","P62857"
-0.0472055344366211,19.1718408255676,-1.27472968302594,0.23812635290604,0.470025634683455,-5.5664268026423,"Q9UNH7",17,-1.41284131165295,0.187769112753576,0.409834267697501,0.0472055344366176,"Non-significant",0.387391731513802,"SNX6","Sorting nexin-6","Q9UNH7"
0.0839390720230853,18.8781778652435,1.67786796953322,0.13183342407185,0.343999625865869,-5.06063380990575,"P35244",5,1.41199474947764,0.188011440125959,0.410213032371421,-0.0839390720230853,"Non-significant",0.386990546315077,"RPA3","Replication protein A 14 kDa subunit","P35244"
-0.264856627719624,18.3905459751842,-1.3279765266271,0.220767845283863,0.450680815278219,-5.5043035661714,"Q9NVA1",3,-1.41174404970114,0.188083253669522,0.410219620201668,0.26485662771962,"Non-significant",0.386983571803969,"UQCC1","Ubiquinol-cytochrome-c reductase complex assembly factor 1","Q9NVA1"
0.184321711143479,17.7580582601908,1.570499071881,0.15488131343335,0.37251243432725,-5.20261876710451,"Q92805",2,1.4108519276456,0.188338993426026,0.41062720943305,-0.184321711143483,"Non-significant",0.386552276311973,"GOLGA1","Golgin subfamily A member 1","Q92805"
-0.14575404293937,16.9559102974441,-1.41877189084642,0.193670537448655,0.421387666729257,-5.39477148967011,"Q5VWJ9",4,-1.41050507902043,0.188438502442995,0.410694002217682,0.14575404293937,"Non-significant",0.386481639544168,"SNX30","Sorting nexin-30","Q5VWJ9"
-0.249659601004801,17.3073713192505,-1.33599425581704,0.218249996490011,0.447892254205098,-5.49481016465941,"O15126",3,-1.41016044338199,0.18853742084723,0.410759459449043,0.249659601004801,"Non-significant",0.386412426336682,"SCAMP1","Secretory carrier-associated membrane protein 1","O15126"
-0.0380485584833075,21.6420823242996,-1.11478992623467,0.297258163079302,0.526343736589392,-5.74265118361989,"P48643",45,-1.40956784407411,0.188707613801394,0.410966574194676,0.038048558483311,"Non-significant",0.38619349985907,"CCT5","T-complex protein 1 subunit epsilon","P48643"
-0.0896658515075828,18.734325859738,-1.40479088035314,0.197644469362293,0.427167078944311,-5.41192015431616,"Q9BYD2",7,-1.40934960360769,0.188770324789404,0.410966574194676,0.0896658515075828,"Non-significant",0.38619349985907,"MRPL9","39S ribosomal protein L9, mitochondrial","Q9BYD2"
0.19565092177038,17.3584480849299,1.87668906153532,0.0973424666705423,0.290808180739701,-4.78694982576558,"Q9NPA8",1,1.40835529259244,0.189056262478321,0.411438866116142,-0.195650921770383,"Non-significant",0.385694685556938,"ENY2","Transcription and mRNA export factor ENY2","Q9NPA8"
-0.231338721127287,19.8320327788987,-1.61230574673635,0.14550129206621,0.360758505027364,-5.14787875464572,"A0A6Q8PFV8",1,-1.4076419617191,0.189261624394303,0.41173552216827,0.231338721127287,"Non-significant",0.385381662960819,"GNB4","Guanine nucleotide-binding protein subunit beta-4","A0A6Q8PFV8"
-0.063601949343159,20.1725971397972,-1.29128883663063,0.23260813278257,0.463893744408851,-5.54728181351719,"Q7LG56",14,-1.40644015320894,0.189608043618687,0.412338717760113,0.0636019493431661,"Non-significant",0.384745883922625,"RRM2B","Ribonucleoside-diphosphate reductase subunit M2 B","Q7LG56"
-0.0470442707757392,19.4954109120191,-1.2556889902796,0.244607574350798,0.47569783475491,-5.5882413237504,"Q15031",18,-1.4058154739129,0.189788319025203,0.41258029396547,0.0470442707757392,"Non-significant",0.384491519034792,"LARS2","Probable leucine--tRNA ligase, mitochondrial","Q15031"
-0.0884527833097479,18.3193885463003,-1.28653283304754,0.234181848531509,0.466185376037883,-5.55279685995991,"Q8WU76",12,-1.4043109782835,0.190223097163072,0.413102785940687,0.0884527833097515,"Non-significant",0.38394187615731,"SCFD2","Sec1 family domain-containing protein 2","Q8WU76"
-0.327527114776988,18.0918805733677,-1.26894932332992,0.240078456856571,0.471537496125077,-5.57307196423385,"Q9P2D3",5,-1.40426464544932,0.190236500116238,0.413102785940687,0.327527114776995,"Non-significant",0.38394187615731,"HEATR5B","HEAT repeat-containing protein 5B","Q9P2D3"
-0.2061992908286,16.6792430592722,-1.76084999594572,0.116237328288453,0.319558869794395,-4.94795524402825,"Q9UJY4",1,-1.4044545684363,0.190181565144595,0.413102785940687,0.2061992908286,"Non-significant",0.38394187615731,"GGA2","ADP-ribosylation factor-binding protein GGA2","Q9UJY4"
-0.120102408078282,17.5910545960478,-1.32664240548766,0.221189212387093,0.451291290227823,-5.50587976247194,"Q96DZ1",7,-1.40399314902231,0.190315053493928,0.413122920999014,0.120102408078278,"Non-significant",0.383920708709596,"ERLEC1","Endoplasmic reticulum lectin 1","Q96DZ1"
-0.135377926575433,18.1133435371083,-2.13936545568806,0.0647873765079696,0.232296622498774,-4.40930690230752,"Q7Z7H8",2,-1.40249697795096,0.190748442133209,0.413686642744226,0.135377926575437,"Non-significant",0.38332850152684,"MRPL10","39S ribosomal protein L10, mitochondrial","Q7Z7H8"
0.0835167982184828,19.4655308893563,1.42339784277388,0.192371171766524,0.420188707672092,-5.38907556998816,"Q92530",7,1.40233596182064,0.190795132785,0.413686642744226,-0.0835167982184899,"Non-significant",0.38332850152684,"PSMF1","Proteasome inhibitor PI31 subunit","Q92530"
0.103027327190961,19.6642170678464,1.28354324631856,0.235175679998881,0.467120024803017,-5.55625684717875,"Q99797",11,1.40274224136734,0.190677340511228,0.413686642744226,-0.103027327190954,"Non-significant",0.38332850152684,"MIPEP","Mitochondrial intermediate peptidase","Q99797"
-0.0373297206314476,20.2286677692659,-1.16704172094642,0.27674908777513,0.507105664445089,-5.68687891429382,"Q9Y2X3",26,-1.40213904165621,0.190852247893571,0.413686642744226,0.0373297206314369,"Non-significant",0.38332850152684,"NOP58","Nucleolar protein 58","Q9Y2X3"
0.0757036623141509,20.7704652869164,1.22616801416635,0.254948002289509,0.487730169282111,-5.62163197005998,"Q53FZ2",26,1.40068782567004,0.191273609028151,0.414314043941173,-0.0757036623141438,"Non-significant",0.38267034523711,"ACSM3","Acyl-coenzyme A synthetase ACSM3, mitochondrial","Q53FZ2"
0.085149067984311,18.9789309553955,1.48803210856006,0.175003503560182,0.39829995867533,-5.3083885138741,"Q9NSY0",6,1.40066357167558,0.191280657885301,0.414314043941173,-0.0851490679843074,"Non-significant",0.38267034523711,"NRBP2","Nuclear receptor-binding protein 2","Q9NSY0"
0.0537853230839787,22.0286916686124,1.2095238435884,0.260936586004746,0.493487111432383,-5.64022211574138,"Q9BY49",25,1.40026000896662,0.191397976305406,0.414417622624958,-0.0537853230839822,"Non-significant",0.382561785004987,"PECR","Peroxisomal trans-2-enoyl-CoA reductase","Q9BY49"
0.211310347462476,17.8366282991069,1.71051493699661,0.125478764652596,0.332990597963253,-5.01659040364819,"Q58FF7",1,1.39993414564041,0.191492751522537,0.414472332968743,-0.211310347462479,"Non-significant",0.382504454353836,"HSP90AB3P","Putative heat shock protein HSP 90-beta-3","Q58FF7"
0.183322851892626,18.8676001851864,2.02539503773128,0.0773527957617828,0.254090826634674,-4.5749768961255,"A0A2R8Y7H3",1,1.39879809605028,0.191823475447519,0.414886972830451,-0.183322851892626,"Non-significant",0.382070201509113,"ACOT6","Putative acyl-coenzyme A thioesterase 6","A0A2R8Y7H3"
0.0814740254979966,19.7398496010871,1.51494254545435,0.168193376418004,0.390594010646621,-5.27420922081442,"Q9UHY7",6,1.39880619434149,0.191821116180165,0.414886972830451,-0.0814740254980038,"Non-significant",0.382070201509113,"ENOPH1","Enolase-phosphatase E1","Q9UHY7"
-0.0842277778692626,18.236923200729,-2.06079895942409,0.0732142778918258,0.248478508291951,-4.52377646242229,"Q8NCR9",4,-1.39787181708862,0.192093489799939,0.415169800535352,0.0842277778692591,"Non-significant",0.38177424460529,"CLRN3","Clarin-3","Q8NCR9"
0.0628116373855185,18.3350228143925,1.61289155412192,0.145373617266116,0.360591880098938,-5.14710664176421,"Q9BW83",7,1.39793414311841,0.192075311384825,0.415169800535352,-0.0628116373855221,"Non-significant",0.38177424460529,"IFT27","Intraflagellar transport protein 27 homolog","Q9BW83"
-0.233052965602555,15.5757132048767,-1.33497249748275,0.218569488807611,0.447934608793805,-5.49602196200878,"Q9NVE5",3,-1.39729694423708,0.192261229729994,0.415381780028969,0.23305296560255,"Non-significant",0.381552556925661,"USP40","Ubiquitin carboxyl-terminal hydrolase 40","Q9NVE5"
-0.0823317927918445,22.3966063489292,-1.42181031532572,0.192816221504058,0.420696351565569,-5.39103150555489,"P67812",7,-1.39649100517688,0.192496600600797,0.41573967018564,0.0823317927918374,"Non-significant",0.381178532817064,"SEC11A","Signal peptidase complex catalytic subunit SEC11A","P67812"
-0.258896182615786,16.4699441594213,-1.3712965947143,0.207455450760858,0.43727707772605,-5.45259135688683,"Q9P2K8",2,-1.39551127129136,0.192783056275796,0.416207590359367,0.258896182615789,"Non-significant",0.380690003842965,"EIF2AK4","eIF-2-alpha kinase GCN2","Q9P2K8"
0.0905360545624809,20.1453626096769,1.38219834436485,0.204216692730885,0.433206737372561,-5.43941828897786,"O00142",7,1.3937837327324,0.193289035739934,0.416842609857653,-0.0905360545624774,"Non-significant",0.380027893642758,"TK2","Thymidine kinase 2, mitochondrial","O00142"
-0.200529869801805,16.7636004709645,-1.36773294686079,0.208523773443539,0.438880003239161,-5.45688376426678,"Q9Y217",3,-1.39398423808652,0.193230252008494,0.416842609857653,0.200529869801802,"Non-significant",0.380027893642758,"MTMR6","Myotubularin-related protein 6","Q9Y217"
0.0824951515887484,17.7094929277643,1.29462238133729,0.231510445322325,0.462632970997662,-5.54340843922953,"Q9Y4H2",11,1.39355262519922,0.193356810140243,0.416842609857653,-0.0824951515887449,"Non-significant",0.380027893642758,"IRS2","Insulin receptor substrate 2","Q9Y4H2"
0.105118988985755,21.3452479217252,1.34142645213968,0.216558134554326,0.447208309599497,-5.4883579403558,"Q9Y5L4",7,1.39387865025423,0.193261206136159,0.416842609857653,-0.105118988985751,"Non-significant",0.380027893642758,"TIMM13","Mitochondrial import inner membrane translocase subunit Tim13","Q9Y5L4"
-0.0460986089757931,19.9228867773017,-1.44077811159086,0.18755748646179,0.414531242317143,-5.36757938480734,"O00442",11,-1.39290675711759,0.193546323581298,0.416982675568935,0.0460986089757895,"Non-significant",0.379881988338256,"RTCA","RNA 3'-terminal phosphate cyclase","O00442"
0.107696733503481,17.6041025115328,1.58273116744691,0.152081482150268,0.368554034905514,-5.18667749469449,"Q14653",4,1.3928545892697,0.193561637762001,0.416982675568935,-0.107696733503481,"Non-significant",0.379881988338256,"IRF3","Interferon regulatory factor 3","Q14653"
-0.212684321351183,17.2630917644897,-1.26931747173817,0.239953727579752,0.471525863097002,-5.57264932513161,"P52630",6,-1.39122250255067,0.194041264817666,0.417864955618542,0.21268432135118,"Non-significant",0.378964049578242,"STAT2","Signal transducer and activator of transcription 2","P52630"
0.114538427627075,17.9149373207893,1.26500487274974,0.241418271335084,0.473021874128363,-5.57759520715838,"Q9BW91",11,1.39031672866354,0.194307881525787,0.418288049652804,-0.114538427627071,"Non-significant",0.378524542887649,"NUDT9","ADP-ribose pyrophosphatase, mitochondrial","Q9BW91"
-0.0629339216044684,19.7677572970043,-1.19054832879612,0.267905282356451,0.500162554380563,-5.66120454152596,"P22413",36,-1.38978734973504,0.19446384895294,0.418472728728395,0.0629339216044684,"Non-significant",0.37833283910127,"ENPP1","Ectonucleotide pyrophosphatase/phosphodiesterase family member 1","P22413"
-0.216944071469189,16.6156806999245,-1.43071385080021,0.190331828489058,0.417659293827924,-5.38004540147107,"P23921",2,-1.3893762356025,0.194585045855544,0.418582477790985,0.216944071469186,"Non-significant",0.378218955543343,"RRM1","Ribonucleoside-diphosphate reductase large subunit","P23921"
0.0684852715921522,18.1933323850453,1.27955813525436,0.236505998280688,0.468066799783518,-5.56086089393297,"Q4G0J3",13,1.38738195688986,0.195173868483367,0.419697720074403,-0.0684852715921522,"Non-significant",0.377063390001746,"LARP7","La-related protein 7","Q4G0J3"
-0.051004777998326,21.9858164200084,-1.1988783808918,0.264827463287831,0.497519526505703,-5.65202147591518,"Q15166",24,-1.38664023774036,0.195393249503953,0.420018005332398,0.0510047779983331,"Non-significant",0.37673209186663,"PON3","Serum paraoxonase/lactonase 3","Q15166"
0.0988817834767524,20.7080224595202,1.31721866481741,0.224185237095515,0.454236007067807,-5.5169850451102,"P19652",8,1.38633720508727,0.195482938555565,0.420059373912373,-0.0988817834767559,"Non-significant",0.376689319268615,"ORM2","Alpha-1-acid glycoprotein 2","P19652"
-0.0757529247013053,17.5804057110425,-1.25972252532674,0.243222373509137,0.474939701531576,-5.58363818757539,"Q9BZL4",14,-1.38554971813823,0.195716175033078,0.420409060418676,0.0757529247012982,"Non-significant",0.376327932873498,"PPP1R12C","Protein phosphatase 1 regulatory subunit 12C","Q9BZL4"
-0.0672318006825741,20.3484392741162,-1.25612446619231,0.244457704784625,0.47559585436565,-5.5877448202426,"Q6UXV4",15,-1.38484658729045,0.195924625765114,0.420705273113927,0.0672318006825776,"Non-significant",0.376022044508012,"APOOL","MICOS complex subunit MIC27","Q6UXV4"
0.067649306431754,18.6045198897211,1.51900244881718,0.167186804443322,0.389579880771992,-5.26902390728259,"Q9NTG7",7,1.38400719053248,0.196173719608694,0.421088513328524,-0.0676493064317469,"Non-significant",0.37562660532891,"SIRT3","NAD-dependent protein deacetylase sirtuin-3, mitochondrial","Q9NTG7"
-0.0713657348636687,21.0786631900077,-1.23885871170216,0.250458969119769,0.483244134434122,-5.60734268673543,"Q9UBS4",17,-1.38345634401993,0.196337330532817,0.421288053964443,0.0713657348636687,"Non-significant",0.375420855544121,"DNAJB11","DnaJ homolog subfamily B member 11","Q9UBS4"
0.0829247570798373,21.8650676313939,1.32198096382989,0.222666884795499,0.452908489212028,-5.51137920556637,"P62942",9,1.38309399743464,0.196445016555044,0.421367494143068,-0.0829247570798337,"Non-significant",0.375338970528594,"FKBP1A","Peptidyl-prolyl cis-trans isomerase FKBP1A","P62942"
-0.0766178107086901,19.4535235807535,-1.24198887682377,0.249361934748095,0.482617727005157,-5.60380310857346,"Q9GZT9",16,-1.38209679571827,0.196741633156401,0.421851980766495,0.0766178107086901,"Non-significant",0.374839907362894,"EGLN1","Egl nine homolog 1","Q9GZT9"
-0.431250429559245,16.3226902377944,-1.30430097468288,0.228348310058981,0.459548083996524,-5.53212626379975,"Q92485",1,-1.38179124291374,0.196832595172199,0.421895314526175,0.431250429559253,"Non-significant",0.374795297767506,"SMPDL3B","Acid sphingomyelinase-like phosphodiesterase 3b","Q92485"
0.0584810512258187,19.9594509620981,1.21494154564625,0.25897463866926,0.491647809737281,-5.63418989736982,"Q6UW02",21,1.38115416587696,0.197022365002755,0.422150327887686,-0.0584810512258258,"Non-significant",0.374532869070478,"CYP20A1","Cytochrome P450 20A1","Q6UW02"
-0.141174654518792,18.2318036463695,-1.39283667361009,0.201098636158492,0.430348569635232,-5.42650313554503,"Q9Y6I8",4,-1.38065616834713,0.197170813943594,0.422316653572432,0.141174654518796,"Non-significant",0.374361792333071,"PXMP4","Peroxisomal membrane protein 4","Q9Y6I8"
0.0624063372677774,20.406431832333,1.24607457502679,0.247936052884278,0.48063806350746,-5.59917407169768,"Q14558",16,1.38037624597816,0.197254297923279,0.422343762483487,-0.0624063372677739,"Non-significant",0.374333915448439,"PRPSAP1","Phosphoribosyl pyrophosphate synthase-associated protein 1","Q14558"
