"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HBV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.125700354576106,7.9918444554011,0.827447640703996,0.424335871633356,0.691097721195247,-6.5714189408852,"R3HD2_HUMAN",9,0.833993598191753,0.4200608672261,0.686609244670702,-0.0900049209594744,"Non-significant",0.163290353426371,"R3HDM2","R3H domain-containing protein 2","R3HD2_HUMAN"
0.0427486896514715,15.9298148155212,0.826270235015663,0.42497736776209,0.691449663223726,-6.57240714680002,"RHOA_HUMAN",16,0.833667663243944,0.420237707881889,0.686609244670702,0.359539747238159,"Non-significant",0.163290353426371,"RHOA","Transforming protein RhoA","RHOA_HUMAN"
-0.316373229026797,6.28897734483083,-0.823588786569202,0.426440713502512,0.693136735726983,-6.57465303273541,"CKS1_HUMAN",3,-0.833588911026848,0.420280443397498,0.686609244670702,0.140846073627472,"Non-significant",0.163290353426371,"CKS1B","Cyclin-dependent kinases regulatory subunit 1","CKS1_HUMAN"
0.0957363247871417,8.25406841437022,0.842511652156563,0.416184982229109,0.685098777628842,-6.55866534879888,"SREK1_HUMAN",8,0.833314068442274,0.420429611400388,0.686609244670702,0.355119645595549,"Non-significant",0.163290353426371,"SREK1","Splicing regulatory glutamine/lysine-rich protein 1","SREK1_HUMAN"
0.109825432300564,8.05437699953715,0.82172472116119,0.427459944533824,0.693960641075986,-6.57621047643972,"BUD13_HUMAN",12,0.833280297544275,0.420447942622171,0.686609244670702,2.05280792713165,"Non-significant",0.163290353426371,"BUD13","BUD13 homolog","BUD13_HUMAN"
-0.0893055200576818,8.01315287748972,-0.808156149890676,0.434927200744277,0.699654267705609,-6.58745222273721,"ZSWM8_HUMAN",33,-0.833218238289659,0.420481630457252,0.686609244670702,-0.283134818077112,"Non-significant",0.163290353426371,"ZSWIM8","Zinc finger SWIM domain-containing protein 8","ZSWM8_HUMAN"
0.0394229888916371,14.3426174322764,0.807754951406578,0.43514928393371,0.699832767125078,-6.58778207508324,"QORX_HUMAN",20,0.832829667609856,0.420692600117431,0.68675242617589,-0.0418643951416371,"Non-significant",0.163199797618445,"TP53I3","Quinone oxidoreductase PIG3","QORX_HUMAN"
0.0787334442138619,10.2603747049967,0.838549369450149,0.418318729334818,0.686525911410353,-6.56203971026035,"MSRB2_HUMAN",10,0.832581253160382,0.420827510299058,0.68675242617589,-0.217899084091215,"Non-significant",0.163199797618445,"MSRB2","Methionine-R-sulfoxide reductase B2, mitochondrial","MSRB2_HUMAN"
-0.0397644042968679,17.2153293291728,-0.811098726023894,0.433300601471713,0.697866426508246,-6.58502845607444,"GSTO1_HUMAN",19,-0.832550141443671,0.420844408620715,0.68675242617589,-0.331511378288271,"Non-significant",0.163199797618445,"GSTO1","Glutathione S-transferase omega-1","GSTO1_HUMAN"
-0.0414897203445257,10.9085117181142,-0.81512405383699,0.431081930507104,0.696917216875121,-6.5817000917971,"MFF_HUMAN",18,-0.832434311521069,0.420907325554584,0.68675242617589,-0.0789154767990095,"Non-significant",0.163199797618445,"MFF","Mitochondrial fission factor","MFF_HUMAN"
-0.0347250699996771,13.6114355723063,-0.815417203267269,0.430920644500285,0.696795081148789,-6.58145712480687,"ERLN1_HUMAN",18,-0.832113266481976,0.421081744463081,0.686899104225503,-0.262766599655134,"Non-significant",0.163107049979913,"ERLIN1","Erlin-1","ERLN1_HUMAN"
0.34013867378235,5.92956570784251,0.814655412255908,0.431339851624803,0.696918285120234,-6.58208834750792,"ATL3_HUMAN",8,0.831261417987333,0.421544772019905,0.687474885870403,-0.0903269052505369,"Non-significant",0.162743162409874,"ADAMTSL3","ADAMTS-like protein 3","ATL3_HUMAN"
0.153707623481748,6.43338851133982,0.816072216123922,0.430560410203468,0.69635113506937,-6.5809139577675,"CXXC1_HUMAN",12,0.831152697074608,0.421603892110015,0.687474885870403,0.061867833137514,"Non-significant",0.162743162409874,"CXXC1","CXXC-type zinc finger protein 1","CXXC1_HUMAN"
0.0242429971694893,11.9954586823781,0.748760125892652,0.468606166362511,0.725402345529167,-6.63467823443753,"GDS1_HUMAN",29,0.83086340775586,0.421761228044185,0.687585892400779,-0.104267120361312,"Non-significant",0.162673042565771,"RAP1GDS1","Rap1 GTPase-GDP dissociation stimulator 1","GDS1_HUMAN"
-0.0440419912338275,9.8218211332957,-0.813276872387175,0.432099129724807,0.697169734664104,-6.58322927115629,"TBCC_HUMAN",18,-0.83071643187421,0.421841178726502,0.687585892400779,0.0660059452057133,"Non-significant",0.162673042565771,"TBCC","Tubulin-specific chaperone C","TBCC_HUMAN"
0.0994699001312238,7.37802338600159,0.80883738590385,0.434550272433019,0.699221726632418,-6.58689179707165,"RSF1_HUMAN",24,0.830229656796644,0.422106041822434,0.68777513562496,0.236041724681852,"Non-significant",0.162553528799068,"RSF1","Remodeling and spacing factor 1","RSF1_HUMAN"
0.172445178031921,6.5809820095698,0.813335785107645,0.432066663628119,0.697169734664104,-6.58318054840557,"MDEAS_HUMAN",13,0.829903212559879,0.422283727416353,0.68777513562496,-0.165928840637211,"Non-significant",0.162553528799068,"MIDEAS","Mitotic deacetylase-associated SANT domain protein","MDEAS_HUMAN"
0.065112352371214,7.94944496949514,0.818732013023064,0.429099645509706,0.695788671001074,-6.5787043324676,"ORC4_HUMAN",15,0.829880486430407,0.422296099222758,0.68777513562496,-0.1213184595108,"Non-significant",0.162553528799068,"ORC4","Origin recognition complex subunit 4","ORC4_HUMAN"
-0.112881064414982,6.79785231749217,-0.853880884165817,0.410102889774854,0.679491577003107,-6.54890495814589,"CETN3_HUMAN",5,-0.829841141367287,0.422317518723161,0.68777513562496,-0.129154920578003,"Non-significant",0.162553528799068,"CETN3","Centrin-3","CETN3_HUMAN"
0.0643382072448571,13.1209949652354,0.969512386808747,0.351665252255166,0.629096083001923,-6.44317975068897,"CD47_HUMAN",5,0.82972560038282,0.422380423514725,0.68777513562496,0.0321670770644751,"Non-significant",0.162553528799068,"CD47","Leukocyte surface antigen CD47","CD47_HUMAN"
-0.0820032358169396,15.3082202275594,-0.976488043032447,0.348339418919547,0.626270939565387,-6.43643329107704,"TAGL3_HUMAN",3,-0.828993507363747,0.422779145568438,0.688286481577464,-0.0443532466888126,"Non-significant",0.162230760206497,"TAGLN3","Transgelin-3","TAGL3_HUMAN"
0.0519450902938825,9.42982459068298,0.801695986368598,0.438512211327777,0.701969620567199,-6.5927457292757,"MICU1_HUMAN",23,0.828724193040118,0.422925885409395,0.688387476611687,0.0440126657485873,"Non-significant",0.162167039111345,"MICU1","Calcium uptake protein 1, mitochondrial","MICU1_HUMAN"
0.0354778766632116,12.2694052060445,0.758088320311726,0.463210801759017,0.721033171020022,-6.62747700477198,"XPO1_HUMAN",51,0.827980494525594,0.423331274577398,0.688909344911998,-0.1222709417343,"Non-significant",0.161837924093565,"XPO1","Exportin-1","XPO1_HUMAN"
-0.0231285095214915,13.2407648563385,-0.800967768360353,0.438917531087111,0.702319900599518,-6.59334004989416,"PDLI2_HUMAN",19,-0.82739765670191,0.423649157501651,0.689288629232415,-0.166540145874023,"Non-significant",0.161598885733796,"PDLIM2","PDZ and LIM domain protein 2","PDLI2_HUMAN"
-0.161813139915467,6.6469399134318,-0.817666755112711,0.429684295468139,0.695961021063946,-6.57959006515594,"XXLT1_HUMAN",8,-0.827026248721855,0.423851807354428,0.689480311923425,-0.0198349356651297,"Non-significant",0.161478130568759,"XXYLT1","Xyloside xylosyltransferase 1","XXLT1_HUMAN"
0.294958770275112,6.58076989650726,0.817602187048981,0.42971974944,0.695961021063946,-6.57964371866144,"ABTB1_HUMAN",3,0.826361129099444,0.424214873244212,0.689932814659938,0.321956038475035,"Non-significant",0.161193198600554,"ABTB1","Ankyrin repeat and BTB/POZ domain-containing protein 1","ABTB1_HUMAN"
0.0544046163558853,10.7446780999502,0.901465303072667,0.385299426279052,0.659765568289366,-6.5068082360925,"SF3B4_HUMAN",8,0.825702050230046,0.424574843364493,0.690374625019042,0.0762729644775373,"Non-significant",0.160915179657754,"SF3B4","Splicing factor 3B subunit 4","SF3B4_HUMAN"
0.2735738158226,6.22804995377858,0.812040571877845,0.432780808688755,0.697516395320032,-6.58425100487492,"NSD3_HUMAN",6,0.825412622775391,0.424732983829752,0.690374625019042,0.0959538221359271,"Non-significant",0.160915179657754,"NSD3","Histone-lysine N-methyltransferase NSD3","NSD3_HUMAN"
-0.212199151515968,5.95534066359202,-0.813572060718475,0.431936471014208,0.697169734664104,-6.58298510905839,"CCNL2_HUMAN",7,-0.825327089769895,0.424779725676536,0.690374625019042,-0.143122196197485,"Non-significant",0.160915179657754,"CCNL2","Cyclin-L2","CCNL2_HUMAN"
-0.0395632982253851,11.0892195701599,-0.794977597363219,0.442260833802214,0.704204402407632,-6.59821042719629,"SH24A_HUMAN",22,-0.825241833530472,0.424826319640732,0.690374625019042,-0.134324789047223,"Non-significant",0.160915179657754,"SH2D4A","SH2 domain-containing protein 4A","SH24A_HUMAN"
0.0497596263885498,12.5199930667877,0.794311612443403,0.442633556405902,0.704382790857797,-6.5987498871674,"PRP4K_HUMAN",25,0.824709528961788,0.425117308949556,0.690621952371433,0.0999195575714111,"Non-significant",0.160759621117966,"PRP4K","Serine/threonine-protein kinase PRP4 homolog","PRP4K_HUMAN"
0.0594795942306607,11.5597102642059,0.823858118216763,0.426293581304014,0.693036194290402,-6.57442774378352,"DIAC_HUMAN",13,0.824542246480854,0.425208782526484,0.690621952371433,-0.157482922077179,"Non-significant",0.160759621117966,"CTBS","Di-N-acetylchitobiase","DIAC_HUMAN"
0.0536168813705462,9.05641380945841,0.937341525969049,0.367297203149787,0.643493966129456,-6.47375817277507,"NAA20_HUMAN",7,0.824462582521073,0.425252348998155,0.690621952371433,0.0193079710006723,"Non-significant",0.160759621117966,"NAA20","N-alpha-acetyltransferase 20","NAA20_HUMAN"
0.0935697555541992,9.05488181114197,0.96737634322072,0.352688203084894,0.629170264227947,-6.44523737657109,"UBB_HUMAN",2,0.824287648934737,0.425348026624942,0.690621952371433,-0.1472247838974,"Non-significant",0.160759621117966,"UBB;UBC","Polyubiquitin-B;Polyubiquitin-C","UBB_HUMAN"
-0.0660887956619014,13.0154178937276,-0.885117689313881,0.393701697073638,0.665477057428756,-6.52149593642854,"SAP3_HUMAN",7,-0.824186404126332,0.425403407600762,0.690621952371433,0.0598570108413661,"Non-significant",0.160759621117966,"GM2A","Ganglioside GM2 activator","SAP3_HUMAN"
0.0572350025176984,9.10835758845011,0.797428118030115,0.440891133526875,0.703493936772754,-6.59622196731002,"SPN90_HUMAN",24,0.823892262542375,0.425564330097097,0.690745218833455,0.134868204593662,"Non-significant",0.160682112479398,"NCKIPSD","NCK-interacting protein with SH3 domain","SPN90_HUMAN"
0.0998873710632306,8.1532377799352,0.801516216163547,0.438612247230249,0.701969620567199,-6.59289249013989,"APC5_HUMAN",27,0.823627201123231,0.425709377299142,0.69084267358429,-0.0501484870910751,"Non-significant",0.160620843759795,"ANAPC5","Anaphase-promoting complex subunit 5","APC5_HUMAN"
0.046547770500176,10.3119115829468,0.777768241443409,0.451957214896861,0.711694688135398,-6.612019752839,"OGT1_HUMAN",42,0.823420986428415,0.425822244773769,0.690877815793556,0.167250275611881,"Non-significant",0.160598752363327,"OGT","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit","OGT1_HUMAN"
-0.0362850427627741,10.9240662256877,-0.752120178475222,0.466658214001574,0.723489375274856,-6.63209364952893,"COBL_HUMAN",62,-0.823249101169366,0.425916337727496,0.690877815793556,-0.151214599609376,"Non-significant",0.160598752363327,"COBL","Protein cordon-bleu","COBL_HUMAN"
0.0752972364425517,12.0716851552327,0.795497588230778,0.441969958871372,0.704154059154604,-6.59778894291975,"SYTM_HUMAN",35,0.823121745682896,0.425986063115727,0.690877815793556,0.233102560043337,"Non-significant",0.160598752363327,"TARS2","Threonine--tRNA ligase, mitochondrial","SYTM_HUMAN"
0.141079783439634,7.28350440661112,0.82918872803048,0.423388433643837,0.690384791377099,-6.5699553385125,"RBM38_HUMAN",5,0.82188531938348,0.426663378915036,0.691756343960278,-0.201761841774012,"Non-significant",0.16004684934016,"RBM38","RNA-binding protein 38","RBM38_HUMAN"
0.0499672889709277,12.8999296824137,0.811248560336246,0.433217882514299,0.697866426508246,-6.58490482855252,"AACT_HUMAN",16,0.821822174926172,0.426697988467193,0.691756343960278,-0.151893973350525,"Non-significant",0.16004684934016,"SERPINA3","Alpha-1-antichymotrypsin","AACT_HUMAN"
0.148407518863679,6.71559858322143,0.802480583079998,0.438075783989411,0.701969620567199,-6.59210485471471,"OSBL3_HUMAN",21,0.821613556902567,0.426812345340052,0.691803735655884,0.0599027872085571,"Non-significant",0.160017097178037,"OSBPL3","Oxysterol-binding protein-related protein 3","OSBL3_HUMAN"
0.0776661634445333,13.3187371095022,0.898732629683568,0.386695274677912,0.660747009250244,-6.50927974983267,"RS29_HUMAN",5,0.821393354547545,0.426933074119775,0.691861434371169,0.505109429359438,"Non-significant",0.159980877095002,"RPS29","Small ribosomal subunit protein uS14","RS29_HUMAN"
-0.092926025390625,8.83130598068237,-0.887929683231305,0.392247525432873,0.66495528560554,-6.51898618320271,"NDUF8_HUMAN",4,-0.821116215415786,0.42708505103208,0.691969738783436,0.29376220703125,"Non-significant",0.159912897691702,"NDUFAF8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 8","NDUF8_HUMAN"
0.113854646682737,7.80836204687754,0.842355470018484,0.41626895089593,0.685098777628842,-6.55879862356614,"RHOQ_HUMAN",5,0.820377878381408,0.427490111599221,0.692487968301149,0.0865935087203873,"Non-significant",0.159587767889236,"RHOQ","Rho-related GTP-binding protein RhoQ","RHOQ_HUMAN"
0.0428571701049751,12.697143872579,1.03831598764379,0.319849207175427,0.602320958016721,-6.37485793121963,"DERL1_HUMAN",7,0.820132284642624,0.4276249030335,0.692568271612845,0.0789618492126447,"Non-significant",0.159537408511498,"DERL1","Derlin-1","DERL1_HUMAN"
-0.175293207168579,7.79259184996287,-0.846687481694289,0.413944111016229,0.683070820351045,-6.55509388071075,"TM45B_HUMAN",1,-0.819918388797551,0.427742320101843,0.692572488801917,-0.701706111431121,"Non-significant",0.159534764012115,"TMEM45B","Transmembrane protein 45B","TM45B_HUMAN"
0.0253158807754819,10.4605720837911,0.751163871343241,0.467212104517877,0.724071848477648,-6.63283032025921,"PRP4_HUMAN",27,0.819781890814022,0.427817261030516,0.692572488801917,0.0505741238594091,"Non-significant",0.159534764012115,"PRPF4","U4/U6 small nuclear ribonucleoprotein Prp4","PRP4_HUMAN"
0.0993781089782697,8.98264344533285,0.842410197451263,0.41623952633723,0.685098777628842,-6.55875192554489,"COX18_HUMAN",6,0.819661869268762,0.427883163070558,0.692572488801917,0.0264543294906607,"Non-significant",0.159534764012115,"COX18","Cytochrome c oxidase assembly protein COX18, mitochondrial","COX18_HUMAN"
0.126142799854277,6.96771295865377,0.843730392562676,0.415530135481806,0.684535509158748,-6.55762461045698,"ZN593_HUMAN",4,0.819389488625439,0.428032747875251,0.692676651131455,0.130168378353115,"Non-significant",0.159469451392569,"ZNF593","Zinc finger protein 593","ZN593_HUMAN"
0.0644649267196584,11.7165310382843,0.882671470952356,0.394969712597581,0.665881533131913,-6.52367356416926,"GAR1_HUMAN",7,0.818740073861692,0.428389528706372,0.693116006330218,0.148061156272876,"Non-significant",0.159194071747882,"GAR1","H/ACA ribonucleoprotein complex subunit 1","GAR1_HUMAN"
0.0767900943755873,10.2329601446787,0.872158348804894,0.400451007572051,0.670394147309942,-6.5329722246394,"RT24_HUMAN",6,0.818140046281042,0.428719349710512,0.693511575457272,0.1687670946121,"Non-significant",0.158946285686206,"MRPS24","Small ribosomal subunit protein uS3m","RT24_HUMAN"
-0.027724504470827,9.43137470881144,-0.841625444835567,0.416661586391804,0.68532862024007,-6.5594212850263,"PRUN1_HUMAN",15,-0.817731191483938,0.428944182668155,0.693737188565989,-0.0150110721588153,"Non-significant",0.158805024029946,"PRUNE1","Exopolyphosphatase PRUNE1","PRUN1_HUMAN"
-0.0793861746788043,8.29863695303599,-0.799102750118264,0.439956693107311,0.702905925945763,-6.59485993957824,"MON1B_HUMAN",18,-0.81712218533534,0.429279223596945,0.694076511980426,-0.130619168281537,"Non-significant",0.158592652168581,"MON1B","Vacuolar fusion protein MON1 homolog B","MON1B_HUMAN"
0.0718950629234296,8.01050273577372,0.802384903504392,0.438128990069985,0.701969620567199,-6.59218303780963,"CNNM4_HUMAN",16,0.81703937015123,0.429324797062336,0.694076511980426,-0.0920717716217254,"Non-significant",0.158592652168581,"CNNM4","Metal transporter CNNM4","CNNM4_HUMAN"
0.0940470695495694,10.2693683306376,0.819197113359524,0.428844546591024,0.695652620787476,-6.57831729176761,"GPHRA_HUMAN",9,0.816736193299465,0.429491663248555,0.694208183615952,-0.264489173889149,"Non-significant",0.158510270989727,"GPR89A;GPR89B","Golgi pH regulator A;Golgi pH regulator B","GPHRA_HUMAN"
-0.142506659030913,7.49346649646759,-0.816597248745088,0.430271803220432,0.696198247850993,-6.58047829531595,"S2540_HUMAN",6,-0.815963414080648,0.429917186595997,0.694725157785331,0.0423995256423968,"Non-significant",0.158186973920352,"SLC25A40","Mitochondrial glutathione transporter SLC25A40","S2540_HUMAN"
-0.0763744115829468,9.30181423823039,-0.802604799251308,0.438006715373075,0.701969620567199,-6.59200334091978,"NAGPA_HUMAN",15,-0.815786945674054,0.430014395813591,0.694725157785331,-0.0399770736694354,"Non-significant",0.158186973920352,"NAGPA","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","NAGPA_HUMAN"
0.0696581602096504,11.2012110551198,0.786308129406508,0.447128625990901,0.707518369047518,-6.60520106959007,"PARP9_HUMAN",37,0.815562849581283,0.430137861860064,0.694725157785331,0.200362324714664,"Non-significant",0.158186973920352,"PARP9","Protein mono-ADP-ribosyltransferase PARP9","PARP9_HUMAN"
-0.163679480552674,7.41894197463989,-0.805790151846128,0.436237965806999,0.700262490114731,-6.58939535298895,"KAT8_HUMAN",8,-0.815480318341321,0.430183338390594,0.694725157785331,0.0846209526062012,"Non-significant",0.158186973920352,"KAT8","Histone acetyltransferase KAT8","KAT8_HUMAN"
-0.0699167251587038,13.6839939753214,-0.917563699570939,0.377147125606833,0.652699039567022,-6.49211608928787,"UFM1_HUMAN",5,-0.81537945240593,0.430238922004869,0.694725157785331,0.100720167160038,"Non-significant",0.158186973920352,"UFM1","Ubiquitin-fold modifier 1","UFM1_HUMAN"
0.130052030086513,6.87351616223653,0.793719347355787,0.442965191833423,0.704634588770842,-6.59922929168276,"DOCK6_HUMAN",32,0.814748691393087,0.430586618206756,0.695108721089596,0.0407676696777379,"Non-significant",0.157947262637927,"DOCK6","Dedicator of cytokinesis protein 6","DOCK6_HUMAN"
0.0301072597503698,11.0330939292908,0.818017710101552,0.429491621600472,0.695961021063946,-6.57929836934472,"AASD1_HUMAN",16,0.814557356776602,0.430692124377968,0.695108721089596,0.343942463397982,"Non-significant",0.157947262637927,"AARSD1","Alanyl-tRNA editing protein Aarsd1","AASD1_HUMAN"
0.115330338478078,10.2313072681427,0.911450036485353,0.380228862705606,0.655297012611492,-6.49772228446812,"MGN2_HUMAN",1,0.814483141793176,0.430733052714065,0.695108721089596,0.212351262569429,"Non-significant",0.157947262637927,"MAGOHB","Protein mago nashi homolog 2","MGN2_HUMAN"
-0.0355668067932147,11.0433609485626,-0.76986063379316,0.456457910871552,0.715454858563761,-6.61827368286375,"RBM12_HUMAN",27,-0.814302990881675,0.430832413519626,0.695131035273774,-0.133052468299865,"Non-significant",0.157933321262688,"RBM12","RNA-binding protein 12","RBM12_HUMAN"
0.114172577857975,11.7007443110148,0.847507191556791,0.413505180257858,0.682687317067095,-6.55439097147143,"SGMR2_HUMAN",4,0.813795266475951,0.431112525340979,0.695402060352666,0.12746924161911,"Non-significant",0.157764026913519,"TMEM97","Sigma intracellular receptor 2","SGMR2_HUMAN"
0.0399129390716642,13.036964337031,0.935281451737414,0.368314656962937,0.644115155949475,-6.47568609631848,"OSTF1_HUMAN",9,0.813688352801277,0.431171524808304,0.695402060352666,-0.170480132102965,"Non-significant",0.157764026913519,"OSTF1","Osteoclast-stimulating factor 1","OSTF1_HUMAN"
0.0552524328231812,9.35783672332764,0.804447865857001,0.436982736886204,0.701018298988192,-6.59049546906424,"XRCC4_HUMAN",15,0.812872239144306,0.431622064183981,0.69599057849667,-0.0114450454711879,"Non-significant",0.157396639318464,"XRCC4","DNA repair protein XRCC4","XRCC4_HUMAN"
0.27170658111572,5.86194769541422,0.799162671151051,0.439923281147256,0.702905925945763,-6.59481115654786,"BCAS1_HUMAN",6,0.812416568787657,0.431873752599174,0.69615316989081,0.165573954582213,"Non-significant",0.15729519498747,"BCAS1","Breast carcinoma-amplified sequence 1","BCAS1_HUMAN"
-0.0385968685149845,13.0597048600515,-0.904940395138756,0.383529384737396,0.658138367770443,-6.50365582608112,"ITPA_HUMAN",10,-0.812379530759988,0.431894214665862,0.69615316989081,0.267807960510252,"Non-significant",0.15729519498747,"ITPA","Inosine triphosphate pyrophosphatase","ITPA_HUMAN"
-0.0515816211700653,19.0542910893758,-0.76890764073556,0.457002234897288,0.715755861054203,-6.61902348299939,"K2C8_HUMAN",55,-0.81220616383128,0.4319900015356,0.696169490874443,-0.0116023421287519,"Non-significant",0.157285013276964,"KRT8","Keratin, type II cytoskeletal 8","K2C8_HUMAN"
0.0463408231735247,11.128778775533,0.785332619997617,0.447678511647039,0.707772290525445,-6.60598335825993,"UFSP2_HUMAN",22,0.811763819052675,0.432234463920125,0.696363590744246,0.149916887283328,"Non-significant",0.157163943976633,"UFSP2","Ufm1-specific protease 2","UFSP2_HUMAN"
0.071385145187377,7.93476124604543,0.876881425563647,0.397982137254682,0.668466570529289,-6.52880683708998,"ARK2N_HUMAN",6,0.811678156965393,0.432281815590589,0.696363590744246,0.126146435737612,"Non-significant",0.157163943976633,"ARK2N","Protein ARK2N","ARK2N_HUMAN"
-0.220663428306582,7.50072892506917,-0.819966524438851,0.428422757826109,0.695107157686722,-6.57767658370691,"S35B4_HUMAN",1,-0.811443636074598,0.432411469642132,0.696434406219105,0.14131075143814,"Non-significant",0.157119781405954,"SLC35B4","Nucleotide sugar transporter SLC35B4","S35B4_HUMAN"
-0.0613454580307184,13.7141827742259,-0.822381452093461,0.427100675204908,0.693793161581109,-6.57566213044745,"TTHY_HUMAN",11,-0.811222216521339,0.432533903903976,0.696493567867567,0.650809049606323,"Non-significant",0.157082889939976,"TTR","Transthyretin","TTHY_HUMAN"
0.0346572399139369,9.33437101046244,0.761893021472864,0.461021467916222,0.719241508843042,-6.62451662100493,"RHPN2_HUMAN",29,0.810860252426368,0.432734101077685,0.696677900051178,0.0259150862693787,"Non-significant",0.156967965894387,"RHPN2","Rhophilin-2","RHPN2_HUMAN"
0.033485531806944,9.85906918843587,0.809564886240528,0.434147981646541,0.698859070060943,-6.58629284532126,"T2FB_HUMAN",16,0.810588095255887,0.432884667043981,0.696782271552077,-0.114723205566409,"Non-significant",0.156902907749322,"GTF2F2","General transcription factor IIF subunit 2","T2FB_HUMAN"
0.0725826025009031,10.0972823301951,0.827217777623742,0.424461059623499,0.69116309989184,-6.57161196514403,"CAVN3_HUMAN",9,0.810371277038363,0.433004642147787,0.696837371630706,-0.0639824867248544,"Non-significant",0.156868566011631,"CAVIN3","Caveolae-associated protein 3","CAVN3_HUMAN"
0.0687561035156232,9.36100482940674,0.797935153248095,0.440608073496262,0.703493936772754,-6.59580985110834,"SCAF4_HUMAN",15,0.809898896322547,0.433266106196594,0.697119773325226,-0.043630719184879,"Non-significant",0.156692598623061,"SCAF4","SR-related and CTD-associated factor 4","SCAF4_HUMAN"
0.14308202266691,14.2748115857442,0.788772554541181,0.44574138810704,0.706699231593038,-6.60322088584994,"S27A2_HUMAN",40,0.809744334398052,0.433351678951525,0.697119773325226,-0.0600157976150744,"Non-significant",0.156692598623061,"SLC27A2","Long-chain fatty acid transport protein 2","S27A2_HUMAN"
0.0543944835662629,13.6581268310547,0.786445749002788,0.447051086065417,0.707518369047518,-6.60509063819369,"CALU_HUMAN",21,0.809216283665835,0.433644115617777,0.697194395848921,0.143872380256655,"Non-significant",0.156646112470925,"CALU","Calumenin","CALU_HUMAN"
-0.11879074573517,9.57727193832398,-0.818011553900514,0.429495000858312,0.695961021063946,-6.57930348702586,"IMPA2_HUMAN",6,-0.809156833152767,0.433677047591625,0.697194395848921,-0.0268062949180621,"Non-significant",0.156646112470925,"IMPA2","Inositol monophosphatase 2","IMPA2_HUMAN"
0.0918821096420279,7.69661355018616,0.792064230836715,0.443892816008616,0.7055630994527,-6.60056731034346,"RFX1_HUMAN",17,0.809115843171368,0.433699754499133,0.697194395848921,0.0102435946464521,"Non-significant",0.156646112470925,"RFX1","MHC class II regulatory factor RFX1","RFX1_HUMAN"
0.0671656131744411,7.26661686102549,0.783390751187053,0.448774418048969,0.708604953464926,-6.60753799568445,"EPG5_HUMAN",27,0.809041000772219,0.433741216366696,0.697194395848921,-0.0283279418945312,"Non-significant",0.156646112470925,"EPG5","Ectopic P granules protein 5 homolog","EPG5_HUMAN"
0.0378344058990088,14.1541878382365,0.766108246769504,0.458603556303503,0.717296209022049,-6.62122114582966,"ARPC2_HUMAN",28,0.808653000905447,0.433956205343213,0.697402032988787,-0.124933719634976,"Non-significant",0.15651679095126,"ARPC2","Actin-related protein 2/3 complex subunit 2","ARPC2_HUMAN"
0.0766168832779002,11.4942236741384,0.78772345932112,0.446331590181313,0.707221063248885,-6.60406452292529,"ASPP1_HUMAN",21,0.808209623322547,0.434201963647767,0.697659026999881,0.0574756860733245,"Non-significant",0.156356782066539,"PPP1R13B","Apoptosis-stimulating of p53 protein 1","ASPP1_HUMAN"
-0.0386983156204384,12.1849619547526,-0.769968037609775,0.456396590545109,0.715454858563761,-6.61818912657638,"DAG1_HUMAN",25,-0.806165167538648,0.435336347908577,0.699269755492069,-0.1124291419983,"Non-significant",0.155355255267488,"DAG1","Dystroglycan 1","DAG1_HUMAN"
0.103683888912204,8.14971951643626,0.87218098105647,0.400439152361762,0.670394147309942,-6.53295231183525,"RL22L_HUMAN",3,0.805960520847448,0.435450003735249,0.699269755492069,0.172369599342337,"Non-significant",0.155355255267488,"RPL22L1","Ribosomal protein eL22-like","RL22L_HUMAN"
0.0716060996055541,7.92900578180949,0.799187187195445,0.43990961147866,0.702905925945763,-6.59479119655153,"KCTD3_HUMAN",13,0.805937912738138,0.435462560913666,0.699269755492069,-0.260860621929166,"Non-significant",0.155355255267488,"KCTD3","BTB/POZ domain-containing protein KCTD3","KCTD3_HUMAN"
-0.0458651781082136,9.30220333735148,-0.795801840115947,0.441799822449155,0.704021011185154,-6.59754221351534,"PP4R2_HUMAN",16,-0.805063750175015,0.435948275491884,0.699911425310656,-0.47309648990632,"Non-significant",0.15495691703256,"PPP4R2","Serine/threonine-protein phosphatase 4 regulatory subunit 2","PP4R2_HUMAN"
0.0544370412826609,10.9742550849915,0.773723333392301,0.454255864279838,0.713241385046801,-6.6152259785912,"FAKD5_HUMAN",29,0.804417119641933,0.436307791466271,0.700350270836734,-0.489199161529529,"Non-significant",0.154684699064807,"FASTKD5","FAST kinase domain-containing protein 5, mitochondrial","FAKD5_HUMAN"
0.0672608613967931,9.86451005935669,0.816555861501322,0.430294548905566,0.696198247850993,-6.58051264677147,"T10B_HUMAN",10,0.803792096759197,0.436655476535183,0.700769956121925,0.182117223739624,"Non-significant",0.154424525804242,"TIMM10B","Mitochondrial import inner membrane translocase subunit Tim10 B","T10B_HUMAN"
