"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.653710683186847,6.52790246691023,2.60236053783464,0.0381000690324073,0.0775379884948465,-5.84795040644337,"NRG1_HUMAN",8,2.68841225126077,0.0307462869250055,0.0649168285478778,0.0182012716929094,"Non-significant",1.18764270538617,"NRG1","Pro-neuregulin-1, membrane-bound isoform","NRG1_HUMAN"
-0.251339356104532,9.0332578931536,-2.71869188161035,0.0324266998212329,0.0684113994668445,-5.67793740152526,"EPHB4_HUMAN",11,-2.6866241325052,0.0308265993549708,0.0650694659641605,-0.656506856282552,"Non-significant",1.18662275757796,"EPHB4","Ephrin type-B receptor 4","EPHB4_HUMAN"
-0.100646416346292,13.2262909752982,-2.97995552222257,0.0227051755414211,0.0518518982108333,-5.29837846377232,"VATE1_HUMAN",15,-2.68421716838345,0.0309350521315816,0.0652814078012101,0.0549453099568762,"Non-significant",1.18521048854181,"ATP6V1E1","V-type proton ATPase subunit E 1","VATE1_HUMAN"
-0.368745644887326,10.4589767456055,-3.54894933328198,0.0107891862081223,0.0293081542995328,-4.49257949412349,"NU3M_HUMAN",1,-2.683298212658,0.0309765631252521,0.0653478116371918,-0.0442299842834171,"Non-significant",1.18476895146225,"MT-ND3","NADH-ubiquinone oxidoreductase chain 3","NU3M_HUMAN"
-0.339720567067461,9.44379670279367,-2.60293706685349,0.038069504368406,0.0774952228914315,-5.84710705996988,"HYCC2_HUMAN",13,-2.68316409131958,0.0309826264935022,0.0653478116371918,-0.389712134997053,"Non-significant",1.18476895146225,"HYCC2","Hyccin 2","HYCC2_HUMAN"
-0.126176039377807,11.8729994637625,-2.57530525872774,0.0395638081981711,0.0799400897488751,-5.88753189199638,"LC7L2_HUMAN",20,-2.68138566722346,0.0310631425978476,0.0655006078583512,1.51091122627254,"Non-significant",1.18375466965245,"LUC7L2","Putative RNA-binding protein Luc7-like 2","LC7L2_HUMAN"
0.782192786534632,6.65667976651873,2.58097415139707,0.0392522907014515,0.0794247099131116,-5.87923766193435,"DCP2_HUMAN",8,2.68082947704912,0.0310883681764938,0.065536767831663,-0.321367025375366,"Non-significant",1.18351498113319,"DCP2","m7GpppN-mRNA hydrolase","DCP2_HUMAN"
-0.131641546885177,15.5802613667079,-2.49292607061076,0.0443950928367627,0.087559986212322,-6.00807593945431,"ZYX_HUMAN",25,-2.6800918439967,0.0311218558689339,0.065590321693644,-0.115739703178405,"Non-significant",1.18316023905631,"ZYX","Zyxin","ZYX_HUMAN"
-0.898606260617571,6.64943858555385,-2.59698512895173,0.0383862911643625,0.0780421865466392,-5.85581379278459,"TLE5_HUMAN",5,-2.6794845578251,0.0311494541556278,0.0656188591741344,-1.16716265678406,"Non-significant",1.18297132437187,"TLE5","TLE family member 5","TLE5_HUMAN"
-0.141805013020804,10.4974539620536,-2.80211487428772,0.0289127476570711,0.0625261285952758,-5.55631758581386,"SYWM_HUMAN",14,-2.67927405131838,0.0311590266286065,0.0656188591741344,-0.867552916208902,"Non-significant",1.18297132437187,"WARS2","Tryptophan--tRNA ligase, mitochondrial","SYWM_HUMAN"
0.0760076045990541,14.8867295128959,2.6969611809831,0.0334145069081927,0.0700039527635104,-5.70966560880404,"DDAH1_HUMAN",19,2.67909038410143,0.0311673811267108,0.0656188591741344,-1.04184643427531,"Non-significant",1.18297132437187,"DDAH1","N(G),N(G)-dimethylarginine dimethylaminohydrolase 1","DDAH1_HUMAN"
-0.50185465812683,7.84727757317679,-2.76846271320879,0.0302789971539458,0.0649270039395127,-5.60533957957395,"LHPL2_HUMAN",4,-2.67908238490587,0.0311677450403148,0.0656188591741344,-1.56743152936299,"Non-significant",1.18297132437187,"LHFPL2","LHFPL tetraspan subfamily member 2 protein","LHPL2_HUMAN"
0.078975359598811,16.1990620749337,2.68453643749048,0.03399355359377,0.0709463994732312,-5.72781388253179,"ACADS_HUMAN",19,2.6785914809724,0.031190086583085,0.0656488618768227,-1.29806705315908,"Non-significant",1.18277279866666,"ACADS","Short-chain specific acyl-CoA dehydrogenase, mitochondrial","ACADS_HUMAN"
0.0739326477050533,12.6520953859602,2.10255307018924,0.0771461694812553,0.136703214494629,-6.57589345265998,"IPO5_HUMAN",50,2.67794682560114,0.0312194508421523,0.0656936265905664,-1.2081135114034,"Non-significant",1.18247676241605,"IPO5","Importin-5","IPO5_HUMAN"
0.299736658732119,13.3775373186384,3.80614761730035,0.0078301887648629,0.0228704649525189,-4.14104481534797,"OSTC_HUMAN",3,2.67750714108775,0.0312394951231995,0.0657187615840396,-0.424425125122072,"Non-significant",1.18231062908185,"OSTC","Oligosaccharyltransferase complex subunit OSTC","OSTC_HUMAN"
-0.106889327367155,10.8573220116751,-2.72272683821857,0.0322467112842324,0.0681379727500682,-5.67204803242249,"STAM1_HUMAN",17,-2.67601164532454,0.0313077719433505,0.0658453244034075,0.441744009653775,"Non-significant",1.18147505833155,"STAM","Signal transducing adapter molecule 1","STAM1_HUMAN"
-0.303476095199578,12.9000641959054,-4.45264241343491,0.00365677973756647,0.0125300298946851,-3.29818687528286,"H90B4_HUMAN",2,-2.674939769983,0.0313568039523333,0.0659313571570957,0.0792826811472604,"Non-significant",1.18090798447514,"HSP90AB4P","Putative heat shock protein HSP 90-beta 4","H90B4_HUMAN"
-0.10147595405579,10.5116777420044,-3.37139603186362,0.0135403253636114,0.035067411426857,-4.7401994761785,"NUP43_HUMAN",13,-2.67431352120679,0.0313854881514402,0.0659745727618615,-0.0961013634999599,"Non-significant",1.18062341350301,"NUP43","Nucleoporin Nup43","NUP43_HUMAN"
-0.186267058054602,9.62358570098877,-2.72334689553378,0.0322191461185408,0.0681152036492548,-5.6711430607475,"PAAF1_HUMAN",13,-2.67398674281095,0.0314004664922328,0.0659889627345187,0.201978921890266,"Non-significant",1.18052869816031,"PAAF1","Proteasomal ATPase-associated factor 1","PAAF1_HUMAN"
0.481821060180662,6.53119891030448,2.59461397428311,0.0385132647604449,0.0782611145169671,-5.85928255525168,"PRAG1_HUMAN",10,2.67332741955384,0.0314307101448756,0.0660354174302228,-0.193911711374934,"Non-significant",1.18022307250526,"PRAG1","Inactive tyrosine-protein kinase PRAG1","PRAG1_HUMAN"
-0.296662489573151,11.2079891477312,-3.38308589976097,0.01333742365897,0.0346636308676755,-4.72377968500138,"RAP2C_HUMAN",4,-2.67296721387366,0.0314472458562917,0.0660530553657652,-0.657652656237286,"Non-significant",1.18010708875646,"RAP2C","Ras-related protein Rap-2c","RAP2C_HUMAN"
-0.225449482599892,8.67373616354806,-2.55757123067339,0.0405551972956518,0.0816133112244342,-5.91348057704771,"ZDHC5_HUMAN",19,-2.67256626396051,0.0314656626350411,0.0660746342186138,0.0475409825642661,"Non-significant",1.17996523239266,"ZDHHC5","Palmitoyltransferase ZDHHC5","ZDHC5_HUMAN"
0.519043008486434,6.61985322407314,2.61020897731757,0.0376861909024979,0.0770435255688757,-5.83647016584449,"RFIP4_HUMAN",8,2.66922924240733,0.0316193778057976,0.0663802410132579,0.228599588076273,"Non-significant",1.17796117508894,"RAB11FIP4","Rab11 family-interacting protein 4","RFIP4_HUMAN"
0.865446527798968,6.37862743650164,2.60526704084915,0.0379462433470211,0.077419114538026,-5.84369882745357,"KLH11_HUMAN",4,2.66836054209394,0.0316595213174921,0.0664473243585439,-0.115485747655232,"Non-significant",1.17752250215112,"KLHL11","Kelch-like protein 11","KLH11_HUMAN"
0.147616227467857,9.65390941074916,2.53880626028053,0.0416326361593372,0.0833680182124537,-5.94093966103232,"CIAO3_HUMAN",21,2.66711198650426,0.0317173112384294,0.0665513998936169,-0.429671247800191,"Non-significant",1.17684280480721,"CIAO3","Cytosolic iron-sulfur assembly component 3","CIAO3_HUMAN"
-0.686473687489828,6.43810490199498,-2.64563942585291,0.0358758660452934,0.074108140807411,-5.78465903045896,"CPEB3_HUMAN",4,-2.66663319621765,0.0317395013560023,0.0665532513478495,-0.26762576897939,"Non-significant",1.17683072294005,"CPEB3","Cytoplasmic polyadenylation element-binding protein 3","CPEB3_HUMAN"
0.168115536371888,13.6230069569179,3.29011529139543,0.0150474596368949,0.0380240073166506,-4.85480122639795,"S39AE_HUMAN",9,2.66657459267665,0.0317422185177242,0.0665532513478495,-0.0324213107426949,"Non-significant",1.17683072294005,"SLC39A14","Metal cation symporter ZIP14","S39AE_HUMAN"
-0.130873600641863,13.206841468811,-2.49240133819088,0.0444277728926491,0.0876031468410583,-6.00884370902509,"SERB1_HUMAN",24,-2.66656204264263,0.031742800433347,0.0665532513478495,0.00595911343892297,"Non-significant",1.17683072294005,"SERBP1","SERPINE1 mRNA-binding protein 1","SERB1_HUMAN"
0.570937474568685,8.05832045418876,2.69785914899229,0.0333730638190504,0.0699621195966056,-5.70835418626815,"HIG2A_HUMAN",4,2.66554098383911,0.0317901817423048,0.06663537449162,-0.100668032964068,"Non-significant",1.17629515719679,"HIGD2A","HIG1 domain family member 2A, mitochondrial","HIG2A_HUMAN"
-0.186169783274339,11.5426222937448,-2.48100393574594,0.0451438281531745,0.0888208102897327,-6.02551928195211,"SMRC1_HUMAN",31,-2.66489465805742,0.0318202119319615,0.0666810949421322,0.272391319274895,"Non-significant",1.17599727741899,"SMARCC1","SWI/SNF complex subunit SMARCC1","SMRC1_HUMAN"
0.151911258697513,11.9343250819615,2.69263780698384,0.0336148027964516,0.0703146454989452,-5.71597999134675,"ECSIT_HUMAN",15,2.66328139871261,0.0318952975314358,0.066821183622533,0.0445079803466442,"Non-significant",1.17508583584871,"ECSIT","Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial","ECSIT_HUMAN"
0.260880072911581,7.86865718024118,2.95829286974253,0.0233785095856861,0.0530017398095158,-5.32968073508057,"NUD14_HUMAN",7,2.66097713925323,0.0320028640055583,0.0670292303926433,-0.971042434374492,"Non-significant",1.17373576700262,"NUDT14","Uridine diphosphate glucose pyrophosphatase NUDT14","NUD14_HUMAN"
-0.438150167465212,8.32760436194284,-2.63145916978357,0.036589162167007,0.0752177506519115,-5.8053921534636,"YRDC_HUMAN",8,-2.66054595498745,0.032023034246141,0.0670541677092099,0.640228629112246,"Non-significant",1.17357422367576,"YRDC","Threonylcarbamoyl-AMP synthase","YRDC_HUMAN"
-0.739873528480527,6.70038849966867,-2.57222627251944,0.039734091717852,0.0802076145525269,-5.89203692761676,"CUED1_HUMAN",7,-2.65896538183297,0.0320970845511734,0.0671918844293656,-0.314840475718206,"Non-significant",1.17268317873764,"CUEDC1","CUE domain-containing protein 1","CUED1_HUMAN"
-0.257495244344071,7.85865191050938,-2.96287177552922,0.0232344209589514,0.0527635297119877,-5.32306127340341,"NRM_HUMAN",7,-2.65457131863834,0.0323038848568028,0.0676073566489807,0.517535408337912,"Non-significant",1.17000604402548,"NRM","Nurim","NRM_HUMAN"
-0.413824081420894,6.80920049122402,-2.5335945559526,0.041937170784784,0.0838536726830304,-5.94856618629111,"EMIL1_HUMAN",17,-2.65268710096313,0.0323929868518916,0.0677763525828388,0.0647268692652379,"Non-significant",1.16892180663716,"EMILIN1","EMILIN-1","EMIL1_HUMAN"
-0.153692881266295,10.8077878952026,-2.42233698713482,0.0490247486944299,0.094869260888768,-6.11132216276513,"ZFR_HUMAN",38,-2.65250854429101,0.0324014437890643,0.067776569967638,-0.440981308619182,"Non-significant",1.16892041369015,"ZFR","Zinc finger RNA-binding protein","ZFR_HUMAN"
-0.440700928370154,8.7193215233939,-2.80906333300624,0.0286388973309937,0.0620165500250021,-5.54620277894129,"MED9_HUMAN",4,-2.65134585533611,0.0324565681156261,0.0678743798170593,-0.330495357513428,"Non-significant",1.16829412562791,"MED9","Mediator of RNA polymerase II transcription subunit 9","MED9_HUMAN"
-0.21293115615844,9.73303263528006,-2.65230140546933,0.0355458304205437,0.0735387220888045,-5.77492011438928,"DCAF7_HUMAN",13,-2.65109396729486,0.0324685232406284,0.0678818854868485,0.0398420492808516,"Non-significant",1.16824610322588,"DCAF7","DDB1- and CUL4-associated factor 7","DCAF7_HUMAN"
0.088692029317242,14.4863770348685,2.33461516745382,0.0554858393846714,0.104651813288523,-6.23942954537012,"LACTB_HUMAN",29,2.64983178569819,0.0325284979555339,0.0679897559019067,-0.22562591234843,"Non-significant",1.16755651803526,"LACTB","Serine beta-lactamase-like protein LACTB, mitochondrial","LACTB_HUMAN"
-0.123604615529356,14.045925957816,-2.50208770866462,0.0438285388918327,0.0866954569888665,-5.99467058111909,"EIF3J_HUMAN",22,-2.64778025439749,0.0326262257910116,0.0681764604862911,-0.369851350784298,"Non-significant",1.1663655497656,"EIF3J","Eukaryotic translation initiation factor 3 subunit J","EIF3J_HUMAN"
-0.254749933878582,8.03849363327026,-2.71286379429642,0.0326885552597321,0.0688385510971883,-5.68644509245104,"SIKE1_HUMAN",10,-2.64681376527747,0.0326723716829251,0.0682553099472847,-0.229817231496176,"Non-significant",1.1658635568718,"SIKE1","Suppressor of IKBKE 1","SIKE1_HUMAN"
-0.546009262402855,7.47336905343192,-2.56624756279881,0.0400669455045224,0.0807308656130357,-5.90078494440839,"TFE3_HUMAN",9,-2.6464478616997,0.032689859775541,0.0682742656933693,0.218796014785761,"Non-significant",1.16574296210779,"TFE3","Transcription factor E3","TFE3_HUMAN"
0.847628116607668,7.8837822505406,2.60492233839747,0.0379644524164434,0.0774367940942739,-5.8442030449028,"URM1_HUMAN",3,2.64482492635033,0.0327675441215253,0.0684189019562676,-0.00526269276936464,"Non-significant",1.16482390001591,"URM1","Ubiquitin-related modifier 1","URM1_HUMAN"
-0.0992363293965504,12.6149928229196,-2.80944174131872,0.028624063078239,0.0620138935407192,-5.54565200731395,"RMD1_HUMAN",16,-2.64444466905795,0.0327857734587184,0.068439353188588,-0.379129648208616,"Non-significant",1.16469410357212,"RMDN1","Regulator of microtubule dynamics protein 1","RMD1_HUMAN"
-0.164613803227768,11.337890625,-2.68722361796415,0.0338674264739142,0.0707518790961225,-5.72388840881661,"BAP29_HUMAN",14,-2.64299265053957,0.0328554794791526,0.0685672223492399,-0.276819944381717,"Non-significant",1.16388344340077,"BCAP29","B-cell receptor-associated protein 29","BAP29_HUMAN"
-0.304920514424641,8.84904657091413,-2.52682157420496,0.0423364243406553,0.084527004699822,-5.95847740605414,"NSUN5_HUMAN",18,-2.64280434289181,0.0328645307045252,0.0685684757357977,0.0749524434407558,"Non-significant",1.16387550471123,"NSUN5","28S rRNA (cytosine-C(5))-methyltransferase","NSUN5_HUMAN"
0.108494440714518,10.2176020486014,2.3921411226343,0.0511559522762291,0.0981739349028674,-6.1554520865978,"CNNM3_HUMAN",28,2.6378316871614,0.033104487004593,0.0690513644100946,-0.118954340616862,"Non-significant",1.16082773562379,"CNNM3","Metal transporter CNNM3","CNNM3_HUMAN"
-0.125131448109949,9.30300780705043,-2.51018364759695,0.0433341746752339,0.0861797777732469,-5.98282406019634,"ARI2_HUMAN",21,-2.63630013371947,0.0331787584028128,0.0691884979903427,-0.0478006203969308,"Non-significant",1.15996609737145,"ARIH2","E3 ubiquitin-protein ligase ARIH2","ARI2_HUMAN"
-0.351630926132201,8.0451831136431,-2.53293224212977,0.0419760383816655,0.0839107108718488,-5.94953538157956,"ZGPAT_HUMAN",15,-2.63491752102214,0.0332459556889819,0.0692823837459532,0.0315893888473511,"Non-significant",1.15937717829579,"ZGPAT","Zinc finger CCCH-type with G patch domain-containing protein","ZGPAT_HUMAN"
0.330526431401566,8.27602045876639,3.08638147814836,0.0196863838000391,0.0465773740218418,-5.14515186311011,"TMEM9_HUMAN",4,2.63479534778811,0.0332519003050191,0.0692823837459532,-0.205515384674072,"Non-significant",1.15937717829579,"TMEM9","Proton-transporting V-type ATPase complex assembly regulator TMEM9","TMEM9_HUMAN"
-0.275812943776451,8.25970458984375,-3.50640380361018,0.0113877520650382,0.0304951221966072,-4.55156116901967,"BL1S6_HUMAN",4,-2.63469299566029,0.0332568813299346,0.0692823837459532,0.255270441373191,"Non-significant",1.15937717829579,"BLOC1S6","Biogenesis of lysosome-related organelles complex 1 subunit 6","BL1S6_HUMAN"
-0.487839142481491,7.01765857424055,-2.58400620703404,0.039086731266148,0.079115907946981,-5.87480156184142,"XYLT2_HUMAN",8,-2.63467134620447,0.0332579350123845,0.0692823837459532,-0.216448068618771,"Non-significant",1.15937717829579,"XYLT2","Xylosyltransferase 2","XYLT2_HUMAN"
-0.111789941787716,9.95232677459717,-2.53585311502068,0.041804911357722,0.0836304365770603,-5.94526113075699,"RFC5_HUMAN",20,-2.63435136331646,0.0332735126741139,0.0692970435928542,-0.364845275878904,"Non-significant",1.15928529321933,"RFC5","Replication factor C subunit 5","RFC5_HUMAN"
-0.313263217608136,7.16483770098005,-2.85451253936981,0.0269144050174554,0.0590225627869279,-5.48010907365633,"PHF23_HUMAN",6,-2.63373556692317,0.0333035126911638,0.0693417249104704,-0.349881410598767,"Non-significant",1.15900535925041,"PHF23","PHD finger protein 23","PHF23_HUMAN"
0.22567431131999,7.09958955219814,2.94415398494459,0.0238295057777695,0.0538286775837476,-5.35013044572526,"CINP_HUMAN",8,2.63140810146657,0.0334171547704805,0.069560490971698,-0.40880755583445,"Non-significant",1.15763736132219,"CINP","Cyclin-dependent kinase 2-interacting protein","CINP_HUMAN"
0.18568531672163,10.1632514681135,2.9045098912146,0.0251444543561895,0.0561580244002538,-5.40754673852831,"CBX5_HUMAN",10,2.63031100165084,0.0334708619178584,0.0696544174407548,-0.112188736597696,"Non-significant",1.15705133567493,"CBX5","Chromobox protein homolog 5","CBX5_HUMAN"
-0.264300346374512,9.49948419843401,-3.65066373431053,0.00949314401725716,0.0264772655596484,-4.35251044835181,"UBE2A_HUMAN",4,-2.62946879402178,0.0335121519394268,0.0697106595112875,-0.110201438268028,"Non-significant",1.15670080851643,"UBE2A","Ubiquitin-conjugating enzyme E2 A","UBE2A_HUMAN"
0.206117471059171,11.2577729906355,2.4672082079654,0.0460266994558759,0.0903169623663789,-6.0457017116943,"ATP7B_HUMAN",28,2.62940930205015,0.0335150705883082,0.0697106595112875,0.110650142033899,"Non-significant",1.15670080851643,"ATP7B","Copper-transporting ATPase 2","ATP7B_HUMAN"
0.0770668983459704,15.8962503160749,2.72502444215052,0.0321446944058783,0.0680267468277729,-5.6686947619919,"PCBP2_HUMAN",18,2.62570352226501,0.0336973956137984,0.0700719292696976,-0.047999898592634,"Non-significant",1.15445592504033,"PCBP2","Poly(rC)-binding protein 2","PCBP2_HUMAN"
-0.455715656280514,7.78883797781808,-2.54040556230876,0.041539649536609,0.0832228929234681,-5.93859933564941,"RRN3_HUMAN",11,-2.62529115563029,0.033717747688291,0.0700962861242104,-0.261294484138486,"Non-significant",1.15430499142691,"RRN3","RNA polymerase I-specific transcription initiation factor RRN3","RRN3_HUMAN"
-1.94643600781757,10.0917410169329,-2.50242151866566,0.0438080393159345,0.0866954569888665,-5.9941821362219,"FMOD_HUMAN",7,-2.62477603168159,0.0337431892047962,0.0701312083011568,-0.269898414611813,"Non-significant",1.15408867851168,"FMOD","Fibromodulin","FMOD_HUMAN"
-0.207424322764078,8.41808714185442,-2.46175197773906,0.0463808268534545,0.0908580466173176,-6.05368311391516,"TTC7A_HUMAN",28,-2.6229830109233,0.0338319003958713,0.0702975774166709,-0.00273485978444654,"Non-significant",1.15305964130593,"TTC7A","Tetratricopeptide repeat protein 7A","TTC7A_HUMAN"
-0.113904317220049,12.8469682421003,-3.04359700881302,0.0208446348875431,0.0485596805849913,-5.2066346422872,"SPS1_HUMAN",13,-2.62194098890954,0.0338835664732556,0.0703844997765338,-0.0340452194213903,"Non-significant",1.152522971578,"SEPHS1","Selenide, water dikinase 1","SPS1_HUMAN"
-0.114194472630816,11.2822231565203,-2.24722926924424,0.0627993784233215,0.115728856808274,-6.36665662720583,"KI13B_HUMAN",81,-2.6217895469821,0.0338910821576186,0.0703844997765338,-0.18856636683146,"Non-significant",1.152522971578,"KIF13B","Kinesin-like protein KIF13B","KI13B_HUMAN"
-0.12684400876363,9.8387211390904,-2.43663087555446,0.0480482576147471,0.0932911132534239,-6.09042329607675,"GNL3_HUMAN",25,-2.62130373798799,0.0339152033216117,0.0704030805292654,-0.440700928370157,"Non-significant",1.15240833762505,"GNL3","Guanine nucleotide-binding protein-like 3","GNL3_HUMAN"
0.191138346989934,10.4925964900426,3.47252871096855,0.0118903092851802,0.0315803500949107,-4.59868464954652,"GGACT_HUMAN",7,2.62125986574877,0.0339173825226643,0.0704030805292654,0.0534104506174735,"Non-significant",1.15240833762505,"GGACT","Gamma-glutamylaminecyclotransferase","GGACT_HUMAN"
0.13784551620482,14.1940458842686,2.7440881970065,0.0313113110057046,0.0665775622380207,-5.64088009263089,"MTHFS_HUMAN",14,2.62041862387013,0.0339591964062065,0.0704718464552326,-0.0310211579004926,"Non-significant",1.15198434926599,"MTHFS","5-formyltetrahydrofolate cyclo-ligase","MTHFS_HUMAN"
0.247336467107139,9.27320548466274,2.75353614092439,0.0309068060319671,0.0659768019319604,-5.6271008875086,"AKTIP_HUMAN",9,2.61997262005422,0.0339813866958425,0.0704998649066903,0.0322195688883422,"Non-significant",1.15181171521194,"AKTIP","AKT-interacting protein","AKTIP_HUMAN"
0.146047830581718,11.0963088444301,3.04006899814851,0.0209433653973357,0.0487057801186534,-5.21171167686945,"NDUF4_HUMAN",11,2.6197871212965,0.0339906203540151,0.070500995284376,-0.19203762213389,"Non-significant",1.15180475189567,"NDUFAF4","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4","NDUF4_HUMAN"
-0.2112922668457,9.60155718667166,-2.43319226101031,0.0482813053328733,0.0936763537711464,-6.09545130032574,"RRP12_HUMAN",42,-2.61904825500399,0.0340274250899368,0.0705592964936742,0.0131797790527255,"Non-significant",1.15144575795615,"RRP12","RRP12-like protein","RRP12_HUMAN"
-0.0993840694427561,12.4686542238508,-2.68493533496227,0.0339747993683176,0.0709396608529411,-5.72723115251314,"SH3G1_HUMAN",17,-2.61833906079764,0.0340627906785578,0.070613363705405,-0.5905038913091,"Non-significant",1.15111310016219,"SH3GL1","Endophilin-A2","SH3G1_HUMAN"
0.0756131807962834,11.2727034432547,2.22197192996428,0.0650923808871423,0.119251960280839,-6.40332885463304,"AKAP1_HUMAN",31,2.61817646073789,0.03407090447457,0.070613363705405,-0.154683113098127,"Non-significant",1.15111310016219,"AKAP1","A-kinase anchor protein 1, mitochondrial","AKAP1_HUMAN"
-0.2407592932383,13.9267530441284,-3.17123810988255,0.0175892702586105,0.0427366008177906,-5.02371065190382,"CD151_HUMAN",6,-2.61662085726482,0.0341486310247839,0.0707563820569706,-0.0211051305135079,"Non-significant",1.15023438171008,"CD151","CD151 antigen","CD151_HUMAN"
-0.0872445901234951,12.6434597287859,-2.27777425071631,0.0601365166974784,0.111709637473292,-6.32224188398396,"ANM5_HUMAN",31,-2.61433740564055,0.0342630582299986,0.0709753521772297,0.425873041152956,"Non-significant",1.14889244384264,"PRMT5","Protein arginine N-methyltransferase 5","ANM5_HUMAN"
-0.231287876764933,8.36974702562604,-2.49964555481028,0.0439788189966502,0.0869503258622855,-5.99824401932035,"INT8_HUMAN",19,-2.61350146715232,0.0343050477568532,0.0710302999020992,-0.226819117864,"Non-significant",1.14855635165834,"INTS8","Integrator complex subunit 8","INT8_HUMAN"
0.492613236109415,9.98384530203683,2.85891548414099,0.0267533222579997,0.058908129389799,-5.47371260486202,"COX3_HUMAN",2,2.61346079488948,0.0343070921020861,0.0710302999020992,0.0364298025766914,"Non-significant",1.14855635165834,"MT-CO3","Cytochrome c oxidase subunit 3","COX3_HUMAN"
-0.259282430013014,8.77195085797991,-2.45607571838513,0.0467522490986382,0.0914090961894821,-6.06198584317457,"RBM6_HUMAN",33,-2.61318678057145,0.0343208684151948,0.0710406954900231,0.434270540873209,"Non-significant",1.1484927954558,"RBM6","RNA-binding protein 6","RBM6_HUMAN"
-0.200890143712357,9.42779377528599,-2.67046198250274,0.0346623171493954,0.0720969088311188,-5.74837771893383,"ARFP2_HUMAN",12,-2.61166827846228,0.0343973165242546,0.0711807769134919,0.363614241282129,"Non-significant",1.14763727613266,"ARFIP2","Arfaptin-2","ARFP2_HUMAN"
-0.232944965362542,8.84101336342948,-2.54336503456263,0.041368153231671,0.0829565999182575,-5.93426862934359,"SBP2L_HUMAN",15,-2.61045285150746,0.0344586337264469,0.0712894834412009,0.0581649144490548,"Non-significant",1.1469745321442,"SECISBP2L","Selenocysteine insertion sequence-binding protein 2-like","SBP2L_HUMAN"
0.0957257747649969,13.1332239423479,2.56391097209848,0.0401978250058847,0.0809342809175554,-5.9042039078563,"CBPQ_HUMAN",19,2.60780341300481,0.0345926886805954,0.0715485791369744,0.219261010487871,"Non-significant",1.14539898635003,"CPQ","Carboxypeptidase Q","CBPQ_HUMAN"
-0.386873324712116,9.43173776354109,-3.18484213464019,0.017276120050733,0.0421843027660691,-5.00430669010958,"ARAID_HUMAN",2,-2.60723053941583,0.0346217456844189,0.0715904292771089,-0.0276910463968898,"Non-significant",1.14514503341789,"ATRAID","All-trans retinoic acid-induced differentiation factor","ARAID_HUMAN"
0.412165482838949,8.48080199105399,2.48150039840873,0.0451123877464902,0.0887804788200392,-6.0247929361669,"RIN3_HUMAN",20,2.60672512909323,0.0346474018611493,0.0716252276946153,0.300155162811286,"Non-significant",1.14493398441223,"RIN3","Ras and Rab interactor 3","RIN3_HUMAN"
-0.164553880691527,11.5018963132586,-2.50538552343979,0.0436264559306267,0.0864168254762935,-5.98984504609299,"TCEA1_HUMAN",19,-2.60540070773217,0.0347147270933118,0.0717461272631513,-0.00363739331559998,"Non-significant",1.14420153645649,"TCEA1","Transcription elongation factor A protein 1","TCEA1_HUMAN"
-0.0856943130493804,15.9977625438145,-3.06293022289586,0.0203124146234585,0.0476873953696098,-5.17883207160325,"RAN_HUMAN",15,-2.60507772785067,0.034731165914621,0.071758074661958,0.368940353393555,"Non-significant",1.14412922234558,"RAN","GTP-binding nuclear protein Ran","RAN_HUMAN"
-0.0633887449900286,15.3374404907227,-2.03617645337723,0.0847992515382122,0.147241841853425,-6.67107106121333,"TCPB_HUMAN",38,-2.60493966569362,0.0347381953749286,0.071758074661958,0.0863433678944912,"Non-significant",1.14412922234558,"CCT2","T-complex protein 1 subunit beta","TCPB_HUMAN"
0.188276767730734,10.1639501026698,2.39252144914706,0.0511285196854006,0.0981445017098038,-6.15489643821508,"MYO5A_HUMAN",54,2.60350415033837,0.0348113723547203,0.0718736990777157,0.32456986109414,"Non-significant",1.14343000301164,"MYO5A","Unconventional myosin-Va","MYO5A_HUMAN"
0.113518635431911,12.9844530650548,2.31384857035617,0.0571404304380892,0.107125104569006,-6.26970653297594,"MA2B1_HUMAN",37,2.60349409879279,0.0348118853063129,0.0718736990777157,-0.387812693913766,"Non-significant",1.14343000301164,"MAN2B1","Lysosomal alpha-mannosidase","MA2B1_HUMAN"
-0.0886210600535051,11.5035818644932,-2.63747881306261,0.0362845528187121,0.0748000156430463,-5.79659020310433,"AP3M1_HUMAN",18,-2.60280891028258,0.0348468703990576,0.0719276281907793,-0.192275285720829,"Non-significant",1.14310426029757,"AP3M1","AP-3 complex subunit mu-1","AP3M1_HUMAN"
-0.327758232752481,7.90924937384469,-2.88016739761576,0.0259901498493828,0.0577448181483822,-5.44285542506134,"RSRC1_HUMAN",5,-2.60186916766253,0.03489491206511,0.0720084731679304,-0.285107731819155,"Non-significant",1.14261639754699,"RSRC1","Serine/Arginine-related protein 53","RSRC1_HUMAN"
