"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.215305328369144,7.61676013469696,-1.88238349282271,0.0990171145981295,0.155823287014977,-6.94358196020738,"CHD1_HUMAN",12,-1.92242796741752,0.0903243375579568,0.144412152698574,-0.18824219703675,"Non-significant",0.840396258097049,"CHD1","Chromodomain-helicase-DNA-binding protein 1","CHD1_HUMAN"
0.573160171508801,9.58487057685853,1.90848724895245,0.0951990396195716,0.150720977067942,-6.90569001927883,"MYH16_HUMAN",2,1.92167831278974,0.0904292751359353,0.144539508136086,-0.282645702362027,"Non-significant",0.840013427507505,"MYH16","Putative uncharacterized protein MYH16","MYH16_HUMAN"
-0.0688601732254055,8.03051227331162,-1.83766547708339,0.105902470899921,0.164773278788487,-7.00805378647689,"EMAL1_HUMAN",20,-1.92160445071293,0.0904396207551034,0.144539508136086,-0.482816934585571,"Non-significant",0.840013427507505,"EML1","Echinoderm microtubule-associated protein-like 1","EMAL1_HUMAN"
0.248060345649721,8.30308669805527,2.14752837699564,0.066287678764104,0.111473207355842,-6.55129833927462,"TMM47_HUMAN",3,1.92095240204573,0.0905310002458043,0.144657057108006,-0.272085547447199,"Non-significant",0.839660374402418,"TMEM47","Transmembrane protein 47","TMM47_HUMAN"
-0.275071740150452,7.82420808076858,-1.85128878499675,0.103757643798149,0.161808480064997,-6.98847323476455,"KLHL9_HUMAN",17,-1.92049249767834,0.0905955053752716,0.144731626425468,-1.04517030715942,"Non-significant",0.839436557469328,"KLHL9","Kelch-like protein 9","KLHL9_HUMAN"
-0.0889561176300511,13.6366392374039,-2.4470529684052,0.0420682615238692,0.0759888410517975,-6.09422178786332,"CLCB_HUMAN",9,-1.91934481866505,0.0907566681377352,0.144960552218422,-0.220340013504028,"Non-significant",0.838750165245651,"CLTB","Clathrin light chain B","CLCB_HUMAN"
0.417511582374575,5.89278095960617,1.8639681747778,0.101798874990516,0.159335661973968,-6.97020107368982,"SNX25_HUMAN",9,1.91835785302166,0.0908954821596389,0.145153698532437,-0.399662733078001,"Non-significant",0.838171893819463,"SNX25","Sorting nexin-25","SNX25_HUMAN"
-0.0562200546264773,13.5913424491882,-1.72908913537659,0.124571096198622,0.188506131024919,-7.162047671702,"LIS1_HUMAN",26,-1.91736222175276,0.0910357208398446,0.145349043466057,-0.158937692642212,"Non-significant",0.837587821951897,"PAFAH1B1","Platelet-activating factor acetylhydrolase IB subunit beta","LIS1_HUMAN"
-0.103250741958654,11.3376785516739,-1.95776719549082,0.0883753931988858,0.141855181091149,-6.83367235850318,"LRC57_HUMAN",13,-1.91675607802654,0.0911211999968324,0.145456898834212,-0.178533315658569,"Non-significant",0.837265675897999,"LRRC57","Leucine-rich repeat-containing protein 57","LRC57_HUMAN"
0.29560708999634,7.85473597049713,1.94980596432536,0.0894447030818926,0.14323156124067,-6.84534808139266,"SP30L_HUMAN",5,1.91603334175115,0.0912232215573413,0.145591113240808,-0.357703924179078,"Non-significant",0.83686513318415,"SAP30L","Histone deacetylase complex subunit SAP30L","SP30L_HUMAN"
-0.109088182449298,10.7554770708084,-2.02797932593365,0.0794686250922836,0.12966185883748,-6.73006046863166,"VAMP7_HUMAN",11,-1.9147997718921,0.0913976049471379,0.145840740716043,-0.693268775939945,"Non-significant",0.836121138592843,"VAMP7","Vesicle-associated membrane protein 7","VAMP7_HUMAN"
-0.0448198318481285,15.8408117294311,-1.91081335019276,0.094865789830495,0.150310685156149,-6.90230464178157,"PCBP2_HUMAN",18,-1.91029456479864,0.0920371952670814,0.146832442468954,-0.433536171913144,"Non-significant",0.833177976922728,"PCBP2","Poly(rC)-binding protein 2","PCBP2_HUMAN"
0.0955359935760729,11.0826762914658,1.81627721709331,0.109355551070523,0.169463510577965,-7.03868359631781,"SYNM_HUMAN",22,1.90959410918906,0.0921370203920477,0.14696280390428,0.32942843437195,"Non-significant",0.832792570715991,"NARS2","Asparaginyl-tRNA synthetase","SYNM_HUMAN"
-0.343263387680054,7.15056145191193,-1.91342628407535,0.094492790802532,0.149836721628248,-6.89850011763574,"PHLA3_HUMAN",5,-1.90946430989384,0.0921555300451551,0.146963437654557,-0.27596139907836,"Non-significant",0.832790697904318,"PHLDA3","Pleckstrin homology-like domain family A member 3","PHLA3_HUMAN"
0.138460397720328,13.030897974968,2.54615561269156,0.0362130174682917,0.066947464966443,-5.94120295813036,"NDUS6_HUMAN",5,1.90850660392947,0.092292210839012,0.147152485507515,0.00380802154541282,"Non-significant",0.832232397967482,"NDUFS6","NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial","NDUS6_HUMAN"
-0.105057239532449,12.5145978927612,-2.03525363689432,0.0785976400505194,0.128531959103662,-6.71926332461292,"TPPC3_HUMAN",11,-1.90739397059062,0.092451245688606,0.147377093814803,-0.113213300704951,"Non-significant",0.831570011747537,"TRAPPC3","Trafficking protein particle complex subunit 3","TPPC3_HUMAN"
-0.592879414558405,8.6821123957634,-1.88834365617503,0.0981325596394123,0.154641209732801,-6.93494648584116,"S100P_HUMAN",2,-1.90638652076366,0.0925954719708005,0.147578012094102,0.0756704807281494,"Non-significant",0.830978343986843,"S100P","Protein S100-P","S100P_HUMAN"
-0.307730913162233,7.52612936496735,-1.86696567093567,0.101341021504942,0.158680248647452,-6.96587470892547,"STON2_HUMAN",9,-1.90575590598234,0.0926858600149483,0.14769306130426,-0.134642958641053,"Non-significant",0.830639907586202,"STON2","Stonin-2","STON2_HUMAN"
-0.0678651332855775,10.8244150876999,-1.67174539101356,0.135643152443645,0.202429379975673,-7.24176255575043,"WAC2C_HUMAN",55,-1.9048922233515,0.092809791225736,0.147861505204324,-1.65811419486996,"Non-significant",0.830144877073949,"WASHC2C","WASH complex subunit 2C","WAC2C_HUMAN"
0.263438820838926,7.89386409521103,1.86790325339739,0.101198216661711,0.158548432128426,-6.96452095032962,"CDNF_HUMAN",10,1.9041801450658,0.0929120875348738,0.147995421723197,-0.00701427459717507,"Non-significant",0.829751719409816,"CDNF","Cerebral dopamine neurotrophic factor","CDNF_HUMAN"
0.59605169296265,10.560222864151,1.8557658316017,0.103061916792689,0.160864206228902,-6.98202666687688,"APOC2_HUMAN",5,1.90382285985549,0.092963455268338,0.148048179793385,-0.120615720748875,"Non-significant",0.829596927758292,"APOC2","Apolipoprotein C-II","APOC2_HUMAN"
-0.0412786006927472,14.981045126915,-1.65422466842368,0.139205262833465,0.207287851464624,-7.26587577813405,"APOA1_HUMAN",25,-1.90340580791754,0.093023450117913,0.148114653504071,-0.1575813293457,"Non-significant",0.829401973071331,"APOA1","Apolipoprotein A-I","APOA1_HUMAN"
-0.0817241668701296,9.97469854354859,-1.74785357629944,0.121136334841215,0.184167176485221,-7.13570974233794,"CPSF2_HUMAN",33,-1.90317060251903,0.0930573018098204,0.148139483399035,-0.480296134948732,"Non-significant",0.829329174179763,"CPSF2","Cleavage and polyadenylation specificity factor subunit 2","CPSF2_HUMAN"
-0.172072410583475,13.1727697849274,-2.02665832480131,0.0796278060565286,0.129869350420638,-6.73202000484387,"SAA2_HUMAN",7,-1.90173609651009,0.0932640164275646,0.148439432972393,-0.0834672451019305,"Non-significant",0.828450713292745,"SAA2","Serum amyloid A-2 protein","SAA2_HUMAN"
0.205510854721068,7.36523842811584,1.92886048376689,0.0923182994616091,0.147020742263297,-6.87599122757876,"FHR5_HUMAN",8,1.90066385903696,0.093418813869036,0.148656649486832,-0.351998090744024,"Non-significant",0.827815659813563,"CFHR5","Complement factor H-related protein 5","FHR5_HUMAN"
-0.133372783660899,12.0508127212525,-2.61838569723915,0.0324768798161164,0.0611409287303872,-5.82939077103352,"LSM6_HUMAN",5,-1.89996260137643,0.0935201861224063,0.148788782391609,-0.155874490737919,"Non-significant",0.827429810248925,"LSM6","U6 snRNA-associated Sm-like protein LSm6","LSM6_HUMAN"
-0.433608293533323,6.28247904777527,-1.93169471360476,0.0919242888388623,0.146484466917987,-6.87185120980989,"ASB3_HUMAN",2,-1.89945561493184,0.0935935403606103,0.148876296115662,-0.0054771900177002,"Non-significant",0.82717444452895,"ASB3","Ankyrin repeat and SOCS box protein 3","ASB3_HUMAN"
0.0343837738037251,13.073317527771,1.36243437704958,0.212571966460397,0.294537045058003,-7.64782636900473,"ITAV_HUMAN",58,1.89921857364418,0.0936278559436826,0.148901690146421,-0.372670888900759,"Non-significant",0.827100372650117,"ITGAV","Integrin alpha-V","ITAV_HUMAN"
0.339881181716917,7.27818965911865,1.88476220701235,0.0986631701577129,0.155356678179639,-6.94013669078238,"GL1D1_HUMAN",6,1.89865887311972,0.0937089293677547,0.149001421299228,0.163145065307626,"Non-significant",0.826809588906733,"GLT1D1","Glycosyltransferase 1 domain-containing protein 1","GL1D1_HUMAN"
0.084571361541748,10.8601014614105,1.80010491315693,0.112037556469161,0.172696187916181,-7.06175110465617,"GSDME_HUMAN",22,1.89818745060217,0.0937772675831465,0.149080867784022,-0.160587549209625,"Non-significant",0.826578087928424,"GSDME","Gasdermin-E","GSDME_HUMAN"
-0.167281270027162,7.82564252614975,-1.91751930276919,0.0939113555226913,0.149118735559905,-6.89253695270096,"PGAP6_HUMAN",10,-1.89741145014601,0.0938898615441571,0.149230624205542,0.149280071258552,"Non-significant",0.826142044432243,"PGAP6","Post-GPI attachment to proteins factor 6","PGAP6_HUMAN"
-0.115528821945198,12.402972817421,-1.90913412717872,0.0951062510339846,0.150603458409397,-6.90474870406099,"DDRGK_HUMAN",13,-1.89499602857851,0.0942411540265728,0.149759640378302,0.0392735004425031,"Non-significant",0.824605211487289,"DDRGK1","DDRGK domain-containing protein 1","DDRGK_HUMAN"
0.169850468635554,8.12224024534225,1.80253169902429,0.111631143527737,0.172298858395293,-7.0582948148704,"DIP2C_HUMAN",33,1.89433845424243,0.0943370068577914,0.149882606940301,0.289648771285998,"Non-significant",0.824248761735556,"DIP2C","Disco-interacting protein 2 homolog C","DIP2C_HUMAN"
0.193762302398678,13.1082808971405,2.72203590935891,0.0277962088127886,0.0536485343261101,-5.66872328066764,"SPAT1_HUMAN",1,1.89385571582597,0.0944074335250505,0.149965136182901,1.42799234390258,"Non-significant",0.824009693766003,"SPATA1","Spermatogenesis-associated protein 1","SPAT1_HUMAN"
-1.38402056694031,8.43927443027496,-1.82021833915332,0.108711292234628,0.16859392683329,-7.03304994862075,"K1C16_HUMAN",21,-1.89195863833607,0.094684684112418,0.150376106261139,-0.0569694042205828,"Non-significant",0.822821164697212,"KRT16","Keratin, type I cytoskeletal 16","K1C16_HUMAN"
-0.0726342201232502,13.7158505916595,-1.99416181598796,0.0836433793503625,0.1353304845561,-6.78010475295578,"EF1A2_HUMAN",14,-1.89181547006929,0.0947056390893476,0.15037995216653,-0.0258915424346888,"Non-significant",0.822810057652534,"EEF1A2","Elongation factor 1-alpha 2","EF1A2_HUMAN"
-0.254962563514711,6.1211376786232,-1.81522143145204,0.109528758769344,0.169667115054307,-7.0401919867385,"HLTF_HUMAN",22,-1.88970782528855,0.0950146390140793,0.150841084124484,0.270026564598083,"Non-significant",0.8214803548955,"HLTF","Helicase-like transcription factor","HLTF_HUMAN"
-0.543612122535706,6.56615382432938,-1.83928347833931,0.105645532425494,0.164436572050731,-7.0057311097295,"PRI1_HUMAN",6,-1.88914472887731,0.095097356656563,0.15091580054603,0.140491962432876,"Non-significant",0.821265288185201,"PRIM1","DNA primase small subunit","PRI1_HUMAN"
0.168619513511655,6.86978977918625,1.79811927807967,0.112371136770548,0.173111715161614,-7.06457772382717,"ZN318_HUMAN",32,1.88913421568015,0.0950989016751111,0.15091580054603,-0.0226602554321005,"Non-significant",0.821265288185201,"ZNF318","Zinc finger protein 318","ZN318_HUMAN"
-0.111596822738624,11.6620658636093,-1.98566445206948,0.0847256064478049,0.136754241240798,-6.79263927401003,"SRXN1_HUMAN",11,-1.88874748422845,0.0951557523294949,0.150976490888057,-0.161475181579574,"Non-significant",0.821090673054243,"SRXN1","Sulfiredoxin-1","SRXN1_HUMAN"
0.150852322578433,7.88352888822556,1.83446965337788,0.106411724697827,0.165449631005812,-7.01263918580675,"CCD9B_HUMAN",16,1.88795856610257,0.0952718260733293,0.151095222770723,-1.13916873931885,"Non-significant",0.820749266680908,"CCDC9B","Coiled-coil domain-containing protein 9B","CCD9B_HUMAN"
0.1569037437439,10.4087352752685,2.51779835374846,0.0377978855651341,0.0692965037556555,-5.98504278441329,"TM230_HUMAN",4,1.88792394606135,0.0952769228197238,0.151095222770723,-0.434041023254395,"Non-significant",0.820749266680908,"TMEM230","Transmembrane protein 230","TM230_HUMAN"
-0.143681049346903,16.5245087146759,-1.98138291709302,0.0852760656734392,0.13750596122303,-6.79894870878357,"COX5B_HUMAN",9,-1.88785923701143,0.0952864499528951,0.151095222770723,-0.294759750366246,"Non-significant",0.820749266680908,"COX5B","Cytochrome c oxidase subunit 5B, mitochondrial","COX5B_HUMAN"
0.167650461196903,8.90418469905853,1.86764268971723,0.101237884171061,0.158579959877218,-6.96489719845453,"XYLK_HUMAN",12,1.88716450805307,0.0953887923329721,0.15122795251851,-0.164868593215925,"Non-significant",0.820367927733295,"FAM20B","Glycosaminoglycan xylosylkinase","XYLK_HUMAN"
-0.0539877414703493,13.5814615488052,-1.68575740063836,0.132855720390185,0.199038278295045,-7.22239487125438,"ERF1_HUMAN",27,-1.88634108427491,0.0955102287646675,0.15139089591649,0.0539858341217254,"Non-significant",0.819900240900106,"ETF1","Eukaryotic peptide chain release factor subunit 1","ERF1_HUMAN"
0.0654132366180278,13.7811218500137,2.26598889579262,0.0553703154212816,0.0959373776058677,-6.37180469335054,"NDUB9_HUMAN",12,1.88478341956371,0.0957403522305602,0.151726019140384,-0.2434394359589,"Non-significant",0.818939936681071,"NDUFB9","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 9","NDUB9_HUMAN"
-0.159753561019897,9.76552355289459,-2.46976167360497,0.0406463516616278,0.0738181206939893,-6.05920979734253,"UBIA1_HUMAN",4,-1.88464192514233,0.0957612822338231,0.151729553611646,-1.19210386276246,"Non-significant",0.818929819869889,"UBIAD1","UbiA prenyltransferase domain-containing protein 1","UBIA1_HUMAN"
0.0722272396088037,11.7228356599808,1.77584838637176,0.11617780767383,0.178096869727084,-7.09619532352967,"VP26B_HUMAN",22,1.8818453809565,0.0961758455237095,0.15235665962112,0.323672771453829,"Non-significant",0.817138557696691,"VPS26B","Vacuolar protein sorting-associated protein 26B","VP26B_HUMAN"
-0.227098107337955,7.44242590665817,-2.05583180398574,0.07618413439117,0.125209249837949,-6.68865978536174,"FGRL1_HUMAN",4,-1.87897413291168,0.0966032610969685,0.153003876740348,-0.100926280021667,"Non-significant",0.815297565093441,"FGFRL1","Fibroblast growth factor receptor-like 1","FGRL1_HUMAN"
-0.0944240093231272,13.5359972715378,-1.75886273167313,0.11916294589768,0.181712975840041,-7.12020148822241,"RBMX_HUMAN",28,-1.8782861431098,0.0967059439076324,0.153136617655451,0.3852241039276,"Non-significant",0.81492094944396,"RBMX","RNA-binding motif protein, X chromosome","RBMX_HUMAN"
0.082064390182472,11.6699484586716,1.7984490274757,0.11231567459324,0.173059130962694,-7.06410840004282,"GRSF1_HUMAN",20,1.87688386749459,0.096915556009656,0.153438599309727,0.1783256530762,"Non-significant",0.81406537468614,"GRSF1","G-rich sequence factor 1","GRSF1_HUMAN"
0.24806833267212,7.60583233833313,1.82770218155984,0.107497858159115,0.166935429876183,-7.02233918251991,"SPTC3_HUMAN",12,1.87599443080355,0.0970487330248339,0.153619473227371,0.0808472633361994,"Non-significant",0.813553728450694,"SPTLC3","Serine palmitoyltransferase 3","SPTC3_HUMAN"
-0.16724848747255,10.5333863496781,-3.45231454730186,0.00957596887677902,0.0223072211738807,-4.54676393567737,"NU3M_HUMAN",1,-1.87580325806014,0.0970773804077867,0.153634847791843,0.416528224945051,"Non-significant",0.813510265507712,"MT-ND3","NADH-ubiquinone oxidoreductase chain 3","NU3M_HUMAN"
0.257979989051821,7.83543831110001,1.98569988049128,0.0847210660442466,0.136754241240798,-6.79258704765791,"TI17A_HUMAN",4,1.87471623196102,0.0972404251325576,0.153862872372381,-0.146152019500775,"Non-significant",0.812866164243058,"TIMM17A","Mitochondrial import inner membrane translocase subunit Tim17-A","TI17A_HUMAN"
-0.0953409671783234,14.7994509935379,-1.97624314218306,0.0859414694703932,0.138386402715374,-6.80651725379018,"RS10_HUMAN",12,-1.87428155079584,0.0973056965346064,0.15393613212747,-0.597255229949925,"Non-significant",0.812659429929324,"RPS10","Small ribosomal subunit protein eS10","RS10_HUMAN"
0.0814287662506086,7.72958564758301,1.7281798333823,0.124739848898576,0.188726297587739,-7.16332089013276,"SBNO1_HUMAN",31,1.87357125701376,0.0974124434411673,0.154064514328799,0.2136573791504,"Non-significant",0.812297380787662,"SBNO1","Protein strawberry notch homolog 1","SBNO1_HUMAN"
-0.112896203994751,9.80676424503326,-2.19528233296182,0.0616496392798712,0.105153060673318,-6.47918889248349,"TTC9A_HUMAN",8,-1.87348892382968,0.0974248241337276,0.154064514328799,-0.550318002700806,"Non-significant",0.812297380787662,"TTC9","Tetratricopeptide repeat protein 9A","TTC9A_HUMAN"
0.183471202850342,8.65540146827698,1.9249519399151,0.0928643430496358,0.147716384925455,-6.8816971599502,"FEZ2_HUMAN",8,1.87330075585303,0.0974531251478908,0.154069110234841,0.413623094558712,"Non-significant",0.81228442552102,"FEZ2","Fasciculation and elongation protein zeta-2","FEZ2_HUMAN"
-0.0741448402404785,9.57462072372436,-1.71016969952931,0.128126865626353,0.193058753517591,-7.18847911694823,"ANR28_HUMAN",32,-1.87321712132322,0.097465706536288,0.154069110234841,0.506991863250732,"Non-significant",0.81228442552102,"ANKRD28","Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A","ANR28_HUMAN"
-0.165529251098635,7.27271842956543,-1.87038429892443,0.10082125620571,0.158128837314419,-6.96093741874115,"TF2H4_HUMAN",11,-1.87217097440937,0.0976232120932904,0.154288029397148,0.345960378646851,"Non-significant",0.811667767834677,"GTF2H4","General transcription factor IIH subunit 4","TF2H4_HUMAN"
-0.131071329116825,9.44070971012116,-1.99906112009307,0.0830255461167507,0.134518626435965,-6.7728702932422,"DX39A_HUMAN",9,-1.87164608589748,0.0977023293237383,0.154382999052154,-0.337658882141126,"Non-significant",0.811400526696912,"DDX39A","ATP-dependent RNA helicase DDX39A","DX39A_HUMAN"
-0.0887618064880513,10.324273109436,-1.77777784009358,0.115843232509452,0.177651103493043,-7.09346241310211,"PARN_HUMAN",22,-1.8715063972065,0.0977233950814239,0.154386220344757,0.261234998703026,"Non-significant",0.811391464980172,"PARN","Poly(A)-specific ribonuclease PARN","PARN_HUMAN"
0.0792510509490754,13.2359343767166,2.17745563967847,0.0633420048059041,0.107297917953049,-6.50614956414238,"HNRH2_HUMAN",11,1.87136340420863,0.0977449636194997,0.154390234535453,-1.19547963142395,"Non-significant",0.811380173051394,"HNRNPH2","Heterogeneous nuclear ribonucleoprotein H2","HNRH2_HUMAN"
-0.327446222305296,9.77578318119049,-1.79461153177514,0.11296273627675,0.173792120240718,-7.06956808946669,"CABIN_HUMAN",35,-1.87109210433201,0.0977858979396816,0.154424829872047,-0.302879333496103,"Non-significant",0.811282868446943,"CABIN1","Calcineurin-binding protein cabin-1","CABIN_HUMAN"
-0.695705890655548,11.9696962833405,-1.82113607094531,0.108561790413175,0.168458666554312,-7.03173741585314,"HBA_HUMAN",4,-1.87005752341842,0.0979421474489416,0.154635324868106,-0.545442581176768,"Non-significant",0.810691288924383,"HBA2","Hemoglobin subunit alpha","HBA_HUMAN"
-0.100165128707879,10.1313532590866,-1.77101644293759,0.117019709749074,0.179082973388154,-7.1030340521074,"TAB1_HUMAN",24,-1.86995724607132,0.0979573046366851,0.154635324868106,-0.27090072631835,"Non-significant",0.810691288924383,"TAB1","TGF-beta-activated kinase 1 and MAP3K7-binding protein 1","TAB1_HUMAN"
-0.0884063243866002,14.6679481267929,-2.08154350426473,0.0732707289843645,0.121181959840834,-6.65030200291492,"PSB4_HUMAN",11,-1.86917620656556,0.0980754371985929,0.154791693722891,-0.315044879913325,"Non-significant",0.810252347704156,"PSMB4","Proteasome subunit beta type-4","PSB4_HUMAN"
0.0471413135528493,14.4685980081558,1.71895407950387,0.126464209194849,0.190994635271718,-7.17622257925345,"ERLN2_HUMAN",22,1.86626459251752,0.0985170147262326,0.15545839313276,-2.76228928565979,"Non-significant",0.808385825612792,"ERLIN2","Erlin-2","ERLN2_HUMAN"
-0.142662525176998,9.22629618644714,-1.80758670713821,0.110789084390018,0.171203592281706,-7.05108944817819,"TTC4_HUMAN",17,-1.86607699668862,0.0985455303537932,0.15547315444112,-0.373333692550657,"Non-significant",0.808344589817832,"TTC4","Tetratricopeptide repeat protein 4","TTC4_HUMAN"
-0.230100035667418,7.50116902589798,-1.80531026228027,0.111167541496286,0.171713959965899,-7.0543352573428,"LATS1_HUMAN",15,-1.86522308577162,0.0986754287885627,0.155619924607336,0.00796794891357422,"Non-significant",0.807934799421852,"LATS1","Serine/threonine-protein kinase LATS1","LATS1_HUMAN"
-0.332972049713137,6.83403730392456,-1.81073921347484,0.110267008725268,0.170647817813622,-7.04659187963022,"CASC3_HUMAN",11,-1.86521330280821,0.0986769179325538,0.155619924607336,0.21031665802,"Non-significant",0.807934799421852,"CASC3","Protein CASC3","CASC3_HUMAN"
-0.14525508880614,9.92036056518553,-1.79527532617932,0.112850557237669,0.17365245997088,-7.06862402668264,"NOB1_HUMAN",19,-1.86434797184661,0.0988087214737272,0.155797506031446,0.2096848487854,"Non-significant",0.807439498688166,"NOB1","RNA-binding protein NOB1","NOB1_HUMAN"
-0.0790789127349747,15.5468684434891,-1.77466192968531,0.116383998722626,0.178311889281607,-7.09787524003589,"SCPDL_HUMAN",21,-1.86404020779133,0.0988556391032212,0.1558411998608,-0.0276892185211253,"Non-significant",0.807317716709567,"SCCPDH","Saccharopine dehydrogenase-like oxidoreductase","SCPDL_HUMAN"
-0.124089479446425,12.2332044839859,-1.80813500335635,0.110698114119415,0.171184390692764,-7.05030743426467,"LIMS1_HUMAN",17,-1.86260469706719,0.0990747577834703,0.15615629072554,-1.59750270843506,"Non-significant",0.806440515613362,"LIMS1","LIM and senescent cell antigen-like-containing domain protein 1","LIMS1_HUMAN"
-0.0967485904693763,10.5793262720108,-1.71775352144345,0.126690242511033,0.191249233066887,-7.17789929028891,"GAK_HUMAN",46,-1.86130307586464,0.0992738381098519,0.156439681962194,-0.954164862632749,"Non-significant",0.805653075628399,"GAK","Cyclin-G-associated kinase","GAK_HUMAN"
0.146077156066895,9.62651896476746,2.63122538078675,0.0318554165962895,0.0601626247657472,-5.80949809371688,"YIPF6_HUMAN",4,1.86039507965956,0.0994129391910851,0.156628463805139,-0.186567664146424,"Non-significant",0.805129311561565,"YIPF6","Protein YIPF6","YIPF6_HUMAN"
-0.203421115875248,9.24562811851501,-1.81447329809903,0.109651652662125,0.16982506388633,-7.04126063080222,"PCAT1_HUMAN",13,-1.85995905383061,0.0994798022211429,0.156678196354456,-0.210314512252808,"Non-significant",0.804991436599637,"LPCAT1","Lysophosphatidylcholine acyltransferase 1","PCAT1_HUMAN"
0.343448162078858,6.37637519836426,1.85968382791832,0.102456737857617,0.160087419791393,-6.97638035658932,"BANP_HUMAN",5,1.85993739958704,0.0994831239361788,0.156678196354456,0.475744843482972,"Non-significant",0.804991436599637,"BANP","Protein BANP","BANP_HUMAN"
0.182995676994322,7.84942227602005,1.77961473139107,0.115525557135231,0.1772644422457,-7.09085948856035,"AFG2B_HUMAN",25,1.85979388902989,0.0995051408133674,0.156682459258619,0.0273878574371,"Non-significant",0.804979620465595,"AFG2B","ATPase family gene 2 protein homolog B","AFG2B_HUMAN"
-0.104590177536005,8.94151222705841,-1.84259007001827,0.105122299721447,0.163684962567611,-7.00098202443832,"AHR_HUMAN",15,-1.85963865854987,0.0995289609282625,0.156689559365914,-0.549926757812525,"Non-significant",0.804959940741583,"AHR","Aryl hydrocarbon receptor","AHR_HUMAN"
-0.252362608909607,7.78572541475296,-1.86734017029246,0.101283957645209,0.158621507881341,-6.96533400572182,"LACC1_HUMAN",7,-1.859396936057,0.0995660640216855,0.156717564204065,-0.123288035392758,"Non-significant",0.80488232701941,"LACC1","Purine nucleoside phosphorylase LACC1","LACC1_HUMAN"
-0.215356707572936,7.63451498746872,-1.93329446060841,0.0917026139110689,0.146319730226518,-6.86951352699574,"UBL3_HUMAN",6,-1.85837843950177,0.0997225420179959,0.15688959011852,-0.0384254455566424,"Non-significant",0.804405871607881,"UBL3","Ubiquitin-like protein 3","UBL3_HUMAN"
0.0826075077057222,14.121178984642,2.11749018764069,0.0693809230357012,0.115739475639737,-6.59646415435602,"NDUA8_HUMAN",11,1.85831542105662,0.0997322316019946,0.15688959011852,0.21256899833679,"Non-significant",0.804405871607881,"NDUFA8","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8","NDUA8_HUMAN"
-0.523843169212341,6.84246736764908,-1.78725393988987,0.114213262591326,0.175516366035231,-7.08002285993922,"MED12_HUMAN",22,-1.85830806437049,0.0997333628088893,0.15688959011852,-0.25516963005065,"Non-significant",0.804405871607881,"MED12","Mediator of RNA polymerase II transcription subunit 12","MED12_HUMAN"
0.21997773647308,7.74875491857529,2.14924908694401,0.0661146853640868,0.111205339354105,-6.54870640276474,"CF136_HUMAN",3,1.85769689044025,0.09982738302308,0.157007052888015,-0.121678829193115,"Non-significant",0.80408083828154,"C6orf136","Uncharacterized protein C6orf136","CF136_HUMAN"
-0.225713014602659,8.78293120861053,-1.96219476625338,0.0877860911891311,0.140992942183019,-6.82717234830987,"PPT2_HUMAN",5,-1.8569495989106,0.099942457283879,0.157157577209572,-0.40773916244507,"Non-significant",0.803664675028366,"PPT2","Lysosomal thioesterase PPT2","PPT2_HUMAN"
-0.12880086898805,12.1281697750091,-1.7381856543473,0.122894708053354,0.186421323825933,-7.14929481637412,"IF4G3_HUMAN",63,-1.85658040516579,0.09999935531254,0.157208816181172,-1.7973313331604,"Non-significant",0.80352310262566,"EIF4G3","Eukaryotic translation initiation factor 4 gamma 3","IF4G3_HUMAN"
-0.248984456062315,6.64642900228501,-1.78667799211454,0.114311705996568,0.175634384104555,-7.08084052544922,"PTPRS_HUMAN",19,-1.85648676099904,0.100013792103428,0.157208816181172,0.598325490951542,"Non-significant",0.80352310262566,"PTPRS","Receptor-type tyrosine-protein phosphatase S","PTPRS_HUMAN"
0.256328701972963,7.85796028375626,1.77521709909919,0.116287474213747,0.178231312007998,-7.09708922682476,"RBCC1_HUMAN",38,1.85503808857477,0.100237380971421,0.157529751927583,0.173078536987326,"Non-significant",0.802637410904704,"RB1CC1","RB1-inducible coiled-coil protein 1","RBCC1_HUMAN"
0.0744557380676287,10.7988300323486,1.93831947085398,0.0910096682242558,0.145307447456043,-6.86216636723527,"ATPF2_HUMAN",14,1.8545190587317,0.100317603667478,0.15757499872427,-0.278751611709593,"Non-significant",0.802512687718403,"ATPAF2","ATP synthase mitochondrial F1 complex assembly factor 2","ATPF2_HUMAN"
0.342324018478392,6.1566743850708,1.80362856939987,0.111447911772917,0.172048773996471,-7.05673202057588,"GPBL1_HUMAN",10,1.85451673592852,0.100317962823291,0.15757499872427,0.208952188491825,"Non-significant",0.802512687718403,"GPBP1L1","Vasculin-like protein 1","GPBL1_HUMAN"
0.0713357925414773,11.9706835746765,1.86466051358633,0.101692947413883,0.159200574052913,-6.96920202881508,"CIAO1_HUMAN",16,1.8544748968237,0.100324432266401,0.15757499872427,0.277149438858025,"Non-significant",0.802512687718403,"CIAO1","Probable cytosolic iron-sulfur protein assembly protein CIAO1","CIAO1_HUMAN"
