"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CTRL_vs_HDV","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.145691633224486,7.29058039188385,1.26867819561168,0.242556360952217,0.388807799893229,-7.40950991843709,"MY15B_HUMAN",23,1.31609149562272,0.224600982399858,0.365971687739233,0.267399668693542,"Non-significant",0.436552511147186,"MYO15B","Unconventional myosin-XVB","MY15B_HUMAN"
-0.372236847877503,7.07662981748581,-1.28918182249949,0.235714417279897,0.380542524678927,-7.38513429257426,"DSN1_HUMAN",6,-1.31603977018162,0.224617543797625,0.365971687739233,-0.230050086975098,"Non-significant",0.436552511147186,"DSN1","Kinetochore-associated protein DSN1 homolog","DSN1_HUMAN"
0.0815713405609131,8.44617879390717,1.25509893485813,0.247180060233343,0.393590944294402,-7.42551451012536,"PUS7_HUMAN",24,1.3157135281847,0.224722023647443,0.36606852799815,-0.0860147476196484,"Non-significant",0.436437607103897,"PUS7","Pseudouridylate synthase 7 homolog","PUS7_HUMAN"
-0.086677551269549,11.2678256034851,-1.29751051384821,0.232982647517119,0.377454157383584,-7.37516164293389,"GLYG2_HUMAN",15,-1.31506349337895,0.224930322678157,0.366334415311699,-0.384487628936768,"Non-significant",0.436122279594061,"GYG2","Glycogenin-2","GLYG2_HUMAN"
0.0388154983520739,14.4272902011871,1.10505831803556,0.303359140055957,0.454954739109571,-7.59452650157671,"PYGB_HUMAN",49,1.31475886427605,0.225027995607569,0.366420060168846,0.0476167201995494,"Non-significant",0.436020758306164,"PYGB","Glycogen phosphorylase, brain form","PYGB_HUMAN"
0.200757384300227,6.28672748804092,1.28038986588494,0.238627808804614,0.383569660236373,-7.39561723743391,"HAUS1_HUMAN",13,1.31440293823647,0.225142161676127,0.366532521622974,-0.0149967670440248,"Non-significant",0.43588748532084,"HAUS1","HAUS augmin-like complex subunit 1","HAUS1_HUMAN"
-0.359261870384219,6.18786710500717,-1.27874555921805,0.239176080528794,0.384222970242639,-7.39757270441022,"KICS2_HUMAN",9,-1.31351119044972,0.225428413844154,0.366851477682685,-0.00714516639710006,"Non-significant",0.435509727241671,"KICS2","KICSTOR subunit 2","KICS2_HUMAN"
-0.174617171287538,7.99119633436203,-1.37138481202431,0.209923301958469,0.349384942661576,-7.28496842771985,"SP30L_HUMAN",5,-1.31337239289054,0.2254729959524,0.366851477682685,-0.171192646026601,"Non-significant",0.435509727241671,"SAP30L","Histone deacetylase complex subunit SAP30L","SP30L_HUMAN"
0.126440763473514,8.82265841960907,1.48670905723284,0.17792096777807,0.311542199333503,-7.13834645499217,"SL9B2_HUMAN",5,1.31337082510318,0.225473499572415,0.366851477682685,-0.29638886451721,"Non-significant",0.435509727241671,"SLC9B2","Sodium/hydrogen exchanger 9B2","SL9B2_HUMAN"
-0.0856776237487722,10.737019777298,-1.35958647594379,0.213467314628578,0.353796666136143,-7.29957748746744,"PMGE_HUMAN",11,-1.31298058492413,0.225598886197311,0.366964186884726,0.217541694641115,"Non-significant",0.435376317756825,"BPGM","Bisphosphoglycerate mutase","PMGE_HUMAN"
-0.0403323173523003,14.0512404441833,-1.17146054108461,0.277323209965142,0.425983117398124,-7.52155299822717,"ODBA_HUMAN",28,-1.31284022517532,0.225643999210111,0.366964186884726,0.701274275779722,"Non-significant",0.435376317756825,"BCKDHA","2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial","ODBA_HUMAN"
0.178905487060547,7.76304745674133,1.28446260970841,0.237274422838921,0.38222581455142,-7.39076686400866,"FBX9_HUMAN",12,1.31263023681452,0.225711505916179,0.366964186884726,0.852356195449831,"Non-significant",0.435376317756825,"FBXO9","F-box only protein 9","FBX9_HUMAN"
0.2336128950119,6.43512290716172,1.29431244365066,0.234028374796874,0.378837734301593,-7.37899578258249,"P52K_HUMAN",8,1.31256653905373,0.225731986770542,0.366964186884726,0.0480914115905779,"Non-significant",0.435376317756825,"THAP12","52 kDa repressor of the inhibitor of the protein kinase","P52K_HUMAN"
0.0416331291198446,17.4868500232696,1.11699944829454,0.298536413739272,0.449861771855638,-7.58162634809068,"HS90B_HUMAN",53,1.31245286288111,0.225768541211225,0.366964186884726,-0.096208095550498,"Non-significant",0.435376317756825,"HSP90AB1","Heat shock protein HSP 90-beta","HS90B_HUMAN"
-0.0716192722320503,10.4275549650192,-1.51931765004558,0.169700913497507,0.300404993246403,-7.09570332811744,"GALD1_HUMAN",9,-1.31198723632009,0.225918323779283,0.367061834968742,-0.0643954277038752,"Non-significant",0.43526076865354,"GATD1","Glutamine amidotransferase-like class 1 domain-containing protein 1","GALD1_HUMAN"
0.0659580230712997,10.6573419570923,1.19568591853195,0.268293391328611,0.416906384575071,-7.49419580189264,"NU205_HUMAN",67,1.31198529326234,0.225918948998849,0.367061834968742,0.135411262512207,"Non-significant",0.43526076865354,"NUP205","Nuclear pore complex protein Nup205","NU205_HUMAN"
0.220741152763363,7.85539668798447,1.2898680345601,0.235488311565312,0.380479822682165,-7.3843141749934,"CCNH_HUMAN",9,1.3116412301839,0.22602968177389,0.36713694314209,-0.133950352668763,"Non-significant",0.435171912430083,"CCNH","Cyclin-H","CCNH_HUMAN"
0.188606858253481,7.45998615026474,1.33309997886652,0.221613752630634,0.364070136977796,-7.33209432860378,"S12A9_HUMAN",6,1.31156094764028,0.226055526452937,0.36713694314209,0.245710968971252,"Non-significant",0.435171912430083,"SLC12A9","Solute carrier family 12 member 9","S12A9_HUMAN"
0.289647698402403,7.02844160795212,1.31291563071153,0.228001368497496,0.371932380927168,-7.35660908853659,"ZN593_HUMAN",4,1.31111231213278,0.226199998269954,0.367292761202451,0.0775605440139779,"Non-significant",0.434987630872813,"ZNF593","Zinc finger protein 593","ZN593_HUMAN"
0.0614569187164502,10.7812587022781,1.2069583137874,0.264175611763692,0.412241781260277,-7.48133636929008,"FAD1_HUMAN",36,1.31098237532409,0.226241855860646,0.367292761202451,0.330297231674193,"Non-significant",0.434987630872813,"FLAD1","FAD synthase","FAD1_HUMAN"
-0.0463314056396769,11.8550636768341,-1.22234374319876,0.258640529103925,0.40570769736105,-7.4636539208641,"PPM1B_HUMAN",23,-1.30977319937953,0.226631694182668,0.367852162696734,0.109884023666383,"Non-significant",0.434326686285893,"PPM1B","Protein phosphatase 1B","PPM1B_HUMAN"
0.356189727783202,6.96809566020966,1.31842230576469,0.226243141435091,0.369610512794043,-7.34994406515484,"CKLF7_HUMAN",1,1.30823417054414,0.227128704993342,0.368585260679091,0.0483608245849254,"Non-significant",0.433462035730414,"CMTM7","CKLF-like MARVEL transmembrane domain-containing protein 7","CKLF7_HUMAN"
0.307954311370855,10.2783071994781,1.30431072557236,0.230772378405364,0.374647846444346,-7.36698906096523,"HBA_HUMAN",4,1.30802548887729,0.227196167663995,0.36862113288187,0.139749526977541,"Non-significant",0.433419770498129,"HBA2","Hemoglobin subunit alpha","HBA_HUMAN"
0.133670806884776,12.9695720672607,1.32284905370451,0.224838213362317,0.36792980333606,-7.34457353949899,"RL28_HUMAN",9,1.3069764055575,0.227535574270076,0.369098126166249,0.336750149726866,"Non-significant",0.432858159620717,"RPL28","Large ribosomal subunit protein eL28","RL28_HUMAN"
0.0966856479644491,10.8188759088516,1.57201749515745,0.157141606528591,0.284366474339314,-7.02576619096056,"S17A5_HUMAN",6,1.30626377035776,0.227766377086018,0.369398791973272,0.0740885734558141,"Non-significant",0.43250452914537,"SLC17A5","Sialin","S17A5_HUMAN"
0.328833937644958,7.68030434846878,1.31991436767571,0.225768758160424,0.369105350547126,-7.34813514856613,"EFMT4_HUMAN",2,1.30600749697343,0.22784942565967,0.369459753059884,-0.151497602462774,"Non-significant",0.432432864376074,"EEF1AKMT4","EEF1A lysine methyltransferase 4","EFMT4_HUMAN"
0.409779429435732,7.07005101442337,1.298290358433,0.232728256726533,0.377145073263516,-7.37422578556445,"TM164_HUMAN",2,1.30525726648922,0.228092695382008,0.369756385669212,0.02750563621521,"Non-significant",0.432084317028284,"TMEM164","Transmembrane protein 164","TM164_HUMAN"
0.0484158992767245,14.3002754449844,1.26260468343237,0.244615221110224,0.390645010658943,-7.41668200870957,"BGAL_HUMAN",19,1.30511235766476,0.228139708982048,0.369756385669212,0.337625861167909,"Non-significant",0.432084317028284,"GLB1","Beta-galactosidase","BGAL_HUMAN"
0.0696125030517756,10.4447159767151,1.33736113027759,0.220285215956768,0.362350215634691,-7.32688943766085,"SIDT2_HUMAN",13,1.30502253836088,0.228168853713683,0.369756385669212,-0.0738910436630249,"Non-significant",0.432084317028284,"SIDT2","SID1 transmembrane family member 2","SIDT2_HUMAN"
-0.192739009857179,7.01524925231934,-1.34150586599356,0.218999604390952,0.360869786067573,-7.32181696347686,"MD2L1_HUMAN",5,-1.30467050285844,0.228283113387123,0.36985613373694,0.418444156646727,"Non-significant",0.431967174512384,"MAD2L1","Mitotic spindle assembly checkpoint protein MAD2A","MD2L1_HUMAN"
-0.101343154907228,8.604159116745,-1.24330124894523,0.251257508567773,0.398147870623565,-7.4393280200105,"WWC2_HUMAN",30,-1.30455249711166,0.22832142524403,0.36985613373694,0.0287978649139244,"Non-significant",0.431967174512384,"WWC2","Protein WWC2","WWC2_HUMAN"
0.23525047302246,7.34506177902222,1.31266032663639,0.228083169270895,0.371991153253976,-7.35691767386128,"BNIP2_HUMAN",5,1.3035234279628,0.228655755761869,0.370261723756025,0.0249052047729439,"Non-significant",0.431491181336288,"BNIP2","BCL2/adenovirus E1B 19 kDa protein-interacting protein 2","BNIP2_HUMAN"
0.0812108516693009,11.5509942770004,1.35937350530883,0.213531764168547,0.353796666136143,-7.29984049555643,"STX4_HUMAN",11,1.30350137505474,0.228662925006951,0.370261723756025,-0.586849093437195,"Non-significant",0.431491181336288,"STX4","Syntaxin-4","STX4_HUMAN"
0.261546373367316,7.12628042697906,1.28553153662656,0.236920302633172,0.381882447342282,-7.38949221077121,"BUD23_HUMAN",7,1.30325786420351,0.228742101384492,0.370277607319134,0.0887511968612671,"Non-significant",0.431472551282427,"BUD23","18S rRNA (guanine-N(7))-methyltransferase","BUD23_HUMAN"
0.12276864051819,9.48106873035431,1.28354480966214,0.237578837463433,0.382564535776763,-7.39186076396551,"UPP1_HUMAN",13,1.30319096610104,0.2287638570628,0.370277607319134,0.303755998611445,"Non-significant",0.431472551282427,"UPP1","Uridine phosphorylase 1","UPP1_HUMAN"
-0.206628561019901,7.59730792045593,-1.311738353007,0.228378784897678,0.372099916772941,-7.35803174810204,"NTCP5_HUMAN",6,-1.30238634546641,0.229025662614815,0.370627550790642,0.197141289710997,"Non-significant",0.431062300312268,"SLC10A5","Sodium/bile acid cotransporter 5","NTCP5_HUMAN"
0.0891687870025617,8.23606240749359,1.25963109753085,0.245628633434649,0.39184456174328,-7.4201853165848,"ANM9_HUMAN",19,1.30181620801735,0.229211326801099,0.370854161439883,0.17917108535765,"Non-significant",0.430796843306527,"PRMT9","Protein arginine N-methyltransferase 9","ANM9_HUMAN"
-0.517960071563721,7.32568335533142,-1.28186596568985,0.238136536882924,0.383158906206201,-7.39386043703878,"MT3_HUMAN",1,-1.30032713396434,0.229696844682521,0.371565735815057,-0.148946762084975,"Non-significant",0.429964341590521,"MT3","Metallothionein-3","MT3_HUMAN"
-0.0725381374359237,11.9639972448349,-1.75622111594324,0.119670612266401,0.234635239056463,-6.77246250292175,"RFA3_HUMAN",7,-1.3001433344136,0.229756833748419,0.371588813507144,0.348598241806027,"Non-significant",0.429937368696818,"RPA3","Replication protein A 14 kDa subunit","RFA3_HUMAN"
0.14595091342926,7.60687738656998,1.2735092157501,0.240929227521821,0.38650450692259,-7.40378919376196,"NPRL3_HUMAN",13,1.29987232161705,0.229845312035636,0.371597031559716,-0.144929885864224,"Non-significant",0.429927763952842,"NPRL3","GATOR1 complex protein NPRL3","NPRL3_HUMAN"
0.0551328659057617,9.65109729766846,1.18602984648872,0.271862997132954,0.420283541506471,-7.50514611200639,"IKKB_HUMAN",35,1.29981043606313,0.229865520042004,0.371597031559716,-0.142036199569725,"Non-significant",0.429927763952842,"IKBKB","Inhibitor of nuclear factor kappa-B kinase subunit beta","IKKB_HUMAN"
0.0931811332702512,12.1506071090698,1.43159065338403,0.192631058654958,0.32882012469835,-7.20926605275799,"SH3L1_HUMAN",8,1.29970765192865,0.22989908633964,0.371597031559716,-0.220018863677975,"Non-significant",0.429927763952842,"SH3BGRL","Adapter SH3BGRL","SH3L1_HUMAN"
0.255565881729124,6.94347929954529,1.26232425043736,0.244710642310066,0.390719722996838,-7.41701262775561,"PKHM1_HUMAN",13,1.29929842816201,0.23003276818364,0.371739174195355,0.115667104721071,"Non-significant",0.429761670164929,"PLEKHM1","Pleckstrin homology domain-containing family M member 1","PKHM1_HUMAN"
0.101652145385748,11.9589405059815,1.23140148000919,0.255427560380605,0.401986789932839,-7.45317400473301,"SEC63_HUMAN",40,1.29830185283734,0.230358597495782,0.372191714085133,-0.0265839099884051,"Non-significant",0.429233299574838,"SEC63","Translocation protein SEC63 homolog","SEC63_HUMAN"
-0.272976636886597,6.38448512554169,-1.25679832666021,0.246597363323969,0.393268597279022,-7.42351772753913,"CUL9_HUMAN",16,-1.29713584577891,0.230740319960996,0.372734363013916,0.147565364837646,"Non-significant",0.428600567054625,"CUL9","Cullin-9","CUL9_HUMAN"
0.483122467994688,6.97767704725266,1.26001157081557,0.245498768031814,0.391747199645505,-7.41973736425076,"ELL_HUMAN",8,1.29660480339967,0.230914348330267,0.372941357090637,0.194042682647726,"Non-significant",0.428359453162375,"ELL","RNA polymerase II elongation factor ELL","ELL_HUMAN"
-0.0589227676391513,12.2033038139343,-1.22104363760112,0.259104472731699,0.406278612751403,-7.46515392848556,"L2HDH_HUMAN",24,-1.29539314544778,0.231311839079919,0.373509103159646,-0.0338406562805247,"Non-significant",0.427698809099385,"L2HGDH","L-2-hydroxyglutarate dehydrogenase, mitochondrial","L2HDH_HUMAN"
0.146627902984616,8.50248885154724,1.39631412940108,0.202603987331655,0.340973825853046,-7.25385340520205,"TPC2A_HUMAN",5,1.29495508932082,0.2314556885643,0.373667139642841,0.173108577728279,"Non-significant",0.427515092407974,"TRAPPC2;TRAPPC2B","Trafficking protein particle complex subunit 2;Trafficking protein particle complex subunit 2B","TPC2A_HUMAN"
0.0956361293792778,9.96082293987275,1.31970044028833,0.225836721084708,0.369142202786689,-7.34839458385106,"TRAF1_HUMAN",11,1.29461868057926,0.231566210470564,0.373736064563641,0.386526584625244,"Non-significant",0.427434991833919,"TRAF1","TNF receptor-associated factor 1","TRAF1_HUMAN"
0.0433251857758012,14.1404014825821,1.1803321658486,0.273987673682677,0.422844250668272,-7.51157899903467,"DX39B_HUMAN",26,1.2945452048545,0.231590355745354,0.373736064563641,0.484295368194583,"Non-significant",0.427434991833919,"DDX39B","Spliceosome RNA helicase DDX39B","DX39B_HUMAN"
-0.0472779273986461,17.7188503742218,-1.28565056347456,0.23688089868877,0.381882447342282,-7.38935023406495,"NNMT_HUMAN",17,-1.29379717900295,0.231836290366699,0.373995158890392,-0.331493020057677,"Non-significant",0.427134019405928,"NNMT","Nicotinamide N-methyltransferase","NNMT_HUMAN"
0.102832555770876,9.20701348781586,1.25507683430607,0.247187645865533,0.393590944294402,-7.42554046663423,"EDEM2_HUMAN",18,1.29377694918638,0.231842944566235,0.373995158890392,0.0343127250671378,"Non-significant",0.427134019405928,"EDEM2","ER degradation-enhancing alpha-mannosidase-like protein 2","EDEM2_HUMAN"
-0.190346121788021,7.03455096483231,-1.39261055394352,0.203676985789478,0.342495936997949,-7.25849688453619,"TF3C6_HUMAN",3,-1.29319479118561,0.232034503400565,0.374229888695454,-0.0704176425933838,"Non-significant",0.426861529564135,"GTF3C6","General transcription factor 3C polypeptide 6","TF3C6_HUMAN"
-0.113798856735229,9.22101771831512,-1.35779847928127,0.214008928168811,0.354081954240213,-7.3017848011114,"UBE2F_HUMAN",8,-1.29263727163035,0.232218080799042,0.374416181878541,0.166019916534401,"Non-significant",0.426645389771833,"UBE2F","NEDD8-conjugating enzyme UBE2F","UBE2F_HUMAN"
0.115681171417236,9.47623634338379,1.32741853115306,0.223395894301222,0.36618362908149,-7.33901813797221,"ARY2_HUMAN",9,1.29249563514968,0.232264737805595,0.374416181878541,0.148499727249144,"Non-significant",0.426645389771833,"NAT2","Arylamine N-acetyltransferase 2","ARY2_HUMAN"
-0.0321354866027743,13.685898065567,-1.0450930697135,0.328527522136991,0.4806378348168,-7.65777642951459,"AFG32_HUMAN",44,-1.29242435010663,0.232288223087437,0.374416181878541,0.42629289627075,"Non-significant",0.426645389771833,"AFG3L2","Mitochondrial inner membrane m-AAA protease component AFG3L2","AFG32_HUMAN"
-0.0869238376617414,8.76017415523529,-1.3322272426989,0.221886707804306,0.364371241528712,-7.33315909214386,"RBM7_HUMAN",11,-1.29207045489986,0.232404845787508,0.374529879380345,-0.210441827774045,"Non-significant",0.426513529279941,"RBM7","RNA-binding protein 7","RBM7_HUMAN"
0.0522186756134229,11.0510331392288,1.16937673006633,0.278111511647593,0.426616129701773,-7.52388821601248,"RHG17_HUMAN",36,1.29061404241152,0.232885314953815,0.375229768959091,0.43741571903229,"Non-significant",0.425702714051478,"ARHGAP17","Rho GTPase-activating protein 17","RHG17_HUMAN"
0.159605860710146,8.42576915025711,1.25533211969536,0.247100035579623,0.393590944294402,-7.42524062258986,"NELFA_HUMAN",15,1.2902422929764,0.23300808955827,0.375353170235889,0.150958061218264,"Non-significant",0.425559911727425,"NELFA","Negative elongation factor A","NELFA_HUMAN"
-0.277051687240605,6.77731430530548,-1.24672972455445,0.250066764946965,0.396699706953734,-7.4353225480698,"KIF5C_HUMAN",24,-1.28994712543439,0.233105611160176,0.375403131863959,-0.0280684232711774,"Non-significant",0.425502108524577,"KIF5C","Kinesin heavy chain isoform 5C","KIF5C_HUMAN"
0.036427736282322,11.7177363634109,1.12926122765567,0.293648804955677,0.444493171517002,-7.56827691048855,"TOIP1_HUMAN",29,1.28986882054213,0.233131488435757,0.375403131863959,0.35195505619049,"Non-significant",0.425502108524577,"TOR1AIP1","Torsin-1A-interacting protein 1","TOIP1_HUMAN"
-0.270637035369873,9.0155565738678,-1.30904463975332,0.229244369404761,0.372793775826316,-7.36128390837101,"DPY30_HUMAN",3,-1.28736211562482,0.233961161635517,0.376664492989668,0.0631406307220477,"Non-significant",0.424045317480446,"DPY30","Protein dpy-30 homolog","DPY30_HUMAN"
0.0497889518737793,17.2219421863556,1.15241926455977,0.284595203089971,0.434429980374191,-7.54278422901721,"CNDP2_HUMAN",40,1.28674804526139,0.234164788521427,0.376847805569143,-0.00257587432861417,"Non-significant",0.423834009334707,"CNDP2","Cytosolic non-specific dipeptidase","CNDP2_HUMAN"
0.0882161855697632,8.07688683271408,1.23817332372234,0.253047410011673,0.399711623161295,-7.44530539941269,"M4K3_HUMAN",21,1.28673907553281,0.234167764011834,0.376847805569143,0.121059656143187,"Non-significant",0.423834009334707,"MAP4K3","Mitogen-activated protein kinase kinase kinase kinase 3","M4K3_HUMAN"
0.284619569778443,7.30162024497986,1.28817656363354,0.236045983564078,0.380926471093181,-7.38633521320721,"TSN33_HUMAN",4,1.28653569826422,0.234235238090832,0.376881762020232,-0.0758738517761248,"Non-significant",0.423794878325451,"TSPAN33","Tetraspanin-33","TSN33_HUMAN"
-0.210251450538634,7.27832561731339,-1.30719806861816,0.229839366380077,0.373506204873203,-7.3635108781011,"HFE_HUMAN",5,-1.28625199853161,0.234329388090034,0.376958617776665,0.141573190689076,"Non-significant",0.423706323687277,"HFE","Hereditary hemochromatosis protein","HFE_HUMAN"
0.0685663223266744,10.8274719715119,1.18770512874778,0.271240881148317,0.419613322875958,-7.50325062758961,"UBP8_HUMAN",46,1.28514982689228,0.234695464250949,0.377472795956356,0.275059223175033,"Non-significant",0.423114342026214,"USP8","Ubiquitin carboxyl-terminal hydrolase 8","UBP8_HUMAN"
0.0618572235107528,10.9939546585083,1.37057830044398,0.210163916039108,0.349570639715479,-7.28596948650213,"DDX3Y_HUMAN",12,1.28479410144866,0.234813718444053,0.377588264700201,0.0325838327407837,"Non-significant",0.422981511871705,"DDX3Y","ATP-dependent RNA helicase DDX3Y","DDX3Y_HUMAN"
-0.0913527011871729,13.7339271306992,-2.06755371058214,0.0748764640143271,0.166626786156746,-6.32004767775302,"NDUB3_HUMAN",4,-1.28440057051782,0.234944599090759,0.377714492700532,-0.283901095390321,"Non-significant",0.422836351208703,"NDUFB3","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3","NDUB3_HUMAN"
-0.113576889038097,10.7543029785156,-1.25600264948981,0.246870044564711,0.393317555808157,-7.42445286615364,"THYN1_HUMAN",15,-1.28416109518616,0.235024274078657,0.377714492700532,-0.0750834941864049,"Non-significant",0.422836351208703,"THYN1","Thymocyte nuclear protein 1","THYN1_HUMAN"
-0.0576167106628702,16.4763906002045,-1.15025318508285,0.28543225170123,0.43538061365914,-7.54518407345301,"PYC_HUMAN",78,-1.28413894028252,0.235031646313103,0.377714492700532,-0.0945303440094012,"Non-significant",0.422836351208703,"PC","Pyruvate carboxylase, mitochondrial","PYC_HUMAN"
-0.0660309791564764,13.4144523143768,-1.66519008963177,0.137002943865815,0.258514725980375,-6.89925367361402,"MIX23_HUMAN",8,-1.28382817803136,0.235135075740007,0.37780600247905,-0.0195133686065265,"Non-significant",0.422731146406719,"MIX23","Protein MIX23","MIX23_HUMAN"
0.10304069519043,8.97889041900635,1.24178975091047,0.251783984006144,0.398568063501739,-7.44109159260364,"CCM2_HUMAN",19,1.28335257164271,0.235293443958721,0.377985732170889,-0.515432596206674,"Non-significant",0.422524593169121,"CCM2","Cerebral cavernous malformations 2 protein","CCM2_HUMAN"
-0.0806849002838099,9.59853231906891,-1.23576874700271,0.253890418767824,0.400589177002198,-7.44810268657301,"I5P1_HUMAN",20,-1.28165405413413,0.235859755710165,0.378767739600051,0.503071546554574,"Non-significant",0.421627017816379,"INPP5A","Inositol polyphosphate-5-phosphatase A","I5P1_HUMAN"
0.0339970588684224,14.4440858364105,1.17922129568956,0.274403514027023,0.423114059430773,-7.51283073719791,"HNRPF_HUMAN",22,1.2816130233589,0.235873450241892,0.378767739600051,-0.582899928092957,"Non-significant",0.421627017816379,"HNRNPF","Heterogeneous nuclear ribonucleoprotein F","HNRPF_HUMAN"
0.0637753009795983,10.2927511930466,1.23899258766684,0.252760727093709,0.399569427949927,-7.44435151522571,"ILKAP_HUMAN",19,1.2805674950788,0.236222635150937,0.379253527434149,-0.358076810836803,"Non-significant",0.421070371152802,"ILKAP","Integrin-linked kinase-associated serine/threonine phosphatase 2C","ILKAP_HUMAN"
-0.0481789112091224,11.2565521001816,-1.40060305661277,0.20136762164867,0.339244332740203,-7.24846698895427,"STX8_HUMAN",13,-1.28019659768822,0.236346612173532,0.379321124952637,-0.132671952247609,"Non-significant",0.420992970123767,"STX8","Syntaxin-8","STX8_HUMAN"
0.0942137241363525,9.74480760097504,1.24674119893375,0.250062787792752,0.396699706953734,-7.43530913044921,"STS_HUMAN",17,1.28016227582932,0.236358087456645,0.379321124952637,0.0470328330993652,"Non-significant",0.420992970123767,"STS","Steryl-sulfatase","STS_HUMAN"
0.116469621658324,7.37902224063873,1.33685478930006,0.220442720159963,0.362512745192233,-7.32750845530125,"MTEF2_HUMAN",8,1.27994071156559,0.23643217731057,0.379365114511946,-0.128847122192401,"Non-significant",0.42094260826956,"MTERF2","Transcription termination factor 2, mitochondrial","MTEF2_HUMAN"
0.0806605815887771,10.3586629629135,1.22028255108943,0.259376390307747,0.406626528555375,-7.46603154373048,"FCHO2_HUMAN",24,1.27859951415241,0.236881085246664,0.380010378957687,0.165424585342425,"Non-significant",0.420204541639781,"FCHO2","F-BAR domain only protein 2","FCHO2_HUMAN"
0.0579602718353289,9.77254545688629,1.18402416050973,0.272609361606548,0.420956922245187,-7.50741302277355,"VPS52_HUMAN",30,1.27785316541201,0.237131204895807,0.380291924080524,0.0800507068634015,"Non-significant",0.419882897213991,"VPS52","Vacuolar protein sorting-associated protein 52 homolog","VPS52_HUMAN"
-0.0865991115570033,9.63299572467804,-1.31620763212858,0.226948855126392,0.370548605222959,-7.35262669628661,"OGFD2_HUMAN",11,-1.277796586738,0.237150174878811,0.380291924080524,-0.0722126960754252,"Non-significant",0.419882897213991,"OGFOD2","2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2","OGFD2_HUMAN"
-0.0567779541015501,11.5661787986755,-1.17908322823106,0.274455234254558,0.423114059430773,-7.51298625627946,"UBF1_HUMAN",31,-1.27731653699072,0.237311179942561,0.38042479802415,0.112204790115376,"Non-significant",0.419731181287639,"UBTF","Nucleolar transcription factor 1","UBF1_HUMAN"
-0.0512132644653747,15.1527955532074,-1.30500903664736,0.230546429309807,0.374429749042829,-7.36614829735943,"RAB1B_HUMAN",15,-1.27727041103735,0.237326655098123,0.38042479802415,-0.146550416946415,"Non-significant",0.419731181287639,"RAB1B","Ras-related protein Rab-1B","RAB1B_HUMAN"
0.299382448196412,7.14988803863525,1.28531928707596,0.236990581931854,0.38191998004366,-7.38974536385845,"FACE2_HUMAN",3,1.27687990328475,0.237457703729194,0.380559802446689,-0.0865709781646249,"Non-significant",0.419577087035746,"RCE1","CAAX prenyl protease 2","FACE2_HUMAN"
0.0660538673400985,10.0713746547699,1.29061720357687,0.235241673496974,0.380156906046909,-7.3834184982094,"PDCL3_HUMAN",14,1.2755861847768,0.23789229300793,0.381160540437876,0.255636215209963,"Non-significant",0.418892065948491,"PDCL3","Phosducin-like protein 3","PDCL3_HUMAN"
-0.257171392440801,6.55297470092774,-1.2864145585173,0.236628110732073,0.38170589563484,-7.38843873158616,"ZN143_HUMAN",4,-1.27548489470519,0.237926346947378,0.381160540437876,0.0757386684417725,"Non-significant",0.418892065948491,"ZNF143","Zinc finger protein 143","ZN143_HUMAN"
-0.040027141571052,16.4156668186188,-1.13582857011721,0.291057828728906,0.442053256228708,-7.56108453798577,"AATC_HUMAN",29,-1.2746717905867,0.238199863363051,0.381487461647754,-0.127330541610717,"Non-significant",0.418519731435647,"GOT1","Aspartate aminotransferase, cytoplasmic","AATC_HUMAN"
0.156045198440554,9.33538138866424,1.32171508865983,0.225197383425319,0.36839354571207,-7.34595033095259,"S38A7_HUMAN",6,1.2745991908471,0.238224297755919,0.381487461647754,-0.0528793334960955,"Non-significant",0.418519731435647,"SLC38A7","Sodium-coupled neutral amino acid transporter 7","S38A7_HUMAN"
-0.0855846405029475,10.1389584541321,-1.25612549592544,0.246827928017947,0.393317555808157,-7.42430851313648,"TBL1R_HUMAN",15,-1.27405836826069,0.238406385228115,0.381686337532778,0.0183017253875501,"Non-significant",0.418293385349087,"TBL1XR1","F-box-like/WD repeat-containing protein TBL1XR1","TBL1R_HUMAN"
0.259309053421022,6.65842521190643,1.24325505328023,0.251273585385538,0.398147870623565,-7.43938194069431,"ABCA3_HUMAN",10,1.27395138604669,0.238442418562067,0.381686337532778,0.00870394706725897,"Non-significant",0.418293385349087,"ABCA3","Phospholipid-transporting ATPase ABCA3","ABCA3_HUMAN"
0.462991118431089,6.85338646173477,1.25620422599341,0.246800939480984,0.393317555808157,-7.42421599504967,"MED19_HUMAN",2,1.27205871814577,0.239080659381196,0.382632634657538,0.0285601615905762,"Non-significant",0.417217991843322,"MED19","Mediator of RNA polymerase II transcription subunit 19","MED19_HUMAN"
0.171075463294984,7.13907021284103,1.46202352440261,0.184380109061041,0.318956395559617,-7.17029306366093,"NXT1_HUMAN",2,1.27163557602751,0.239223547149295,0.382785935751589,0.218480587005613,"Non-significant",0.417044027367726,"NXT1","NTF2-related export protein 1","NXT1_HUMAN"
