"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0866017341613983,11.9305727481842,-1.78797836066052,0.114095405923402,0.168352450202306,-7.07064602719443,"HNRL1_HUMAN",30,-1.93424340183105,0.0886857275640543,0.13680532194957,-0.056941270828224,"Non-significant",0.86389700752545,"HNRNPUL1","Heterogeneous nuclear ribonucleoprotein U-like protein 1","HNRL1_HUMAN"
-0.478976249694822,5.46170294284821,-1.90328301803387,0.09595445891057,0.146101422330712,-6.90491690779202,"WDR54_HUMAN",5,-1.93308999580643,0.0888444228230397,0.137024072759199,-0.0869553089141846,"Non-significant",0.863203128113094,"WDR54","WD repeat-containing protein 54","WDR54_HUMAN"
0.125295400619473,12.6846297979355,2.39821640163074,0.0453048071969889,0.0777222656113675,-6.16108411093096,"LSM8_HUMAN",7,1.93064368121565,0.0891819088511644,0.13751843565533,-0.486868143081661,"Non-significant",0.861639076621484,"LSM8","U6 snRNA-associated Sm-like protein LSm8","LSM8_HUMAN"
-0.12346744537354,9.7368950843811,-2.25403408862974,0.0563902048738982,0.0932796542375015,-6.38168982628918,"ACBD4_HUMAN",8,-1.9304530033477,0.0892082657463623,0.137532940958766,-0.151077270507812,"Non-significant",0.86159327010109,"ACBD4","Acyl-CoA-binding domain-containing protein 4","ACBD4_HUMAN"
0.0901353359222412,8.78241193294525,1.80759469659543,0.110793593476742,0.164227113165927,-7.04273080404269,"NFAC2_HUMAN",26,1.93000600987,0.0892700817366317,0.137602097874436,-0.185923576355,"Non-significant",0.861374944818924,"NFATC2","Nuclear factor of activated T-cells, cytoplasmic 2","NFAC2_HUMAN"
-0.0901286602019997,10.4911261796951,-1.83412028532523,0.106473349985946,0.159145378440326,-7.00479439577941,"E41L5_HUMAN",22,-1.92854732383627,0.0894720932515805,0.137887286731876,-0.471805334091192,"Non-significant",0.860475774119428,"EPB41L5","Band 4.1-like protein 5","E41L5_HUMAN"
-0.330595850944522,7.45605784654617,-1.87006604705905,0.100875309053627,0.151996705229551,-6.95305322788803,"GARE1_HUMAN",12,-1.9279468323096,0.0895553817609314,0.13798943555036,-0.527862787246702,"Non-significant",0.860154161843762,"GAREM1","GRB2-associated and regulator of MAPK protein 1","GARE1_HUMAN"
0.582585453987125,8.74377077817917,1.91761569582408,0.0939034196429183,0.143571197848622,-6.88405517705936,"OXLD1_HUMAN",2,1.92769575018478,0.0895902290129253,0.138016920108387,-0.427815914154051,"Non-significant",0.860067668241833,"OXLD1","Oxidoreductase-like domain-containing protein 1","OXLD1_HUMAN"
-0.218937158584589,7.99303388595581,-1.85862527691722,0.10262569313855,0.154176055198333,-6.96956171065528,"DDX28_HUMAN",18,-1.92752989759013,0.0896132545315009,0.138026185890015,-0.113197565078725,"Non-significant",0.860038512811065,"DDX28","Probable ATP-dependent RNA helicase DDX28","DDX28_HUMAN"
-0.627487301826475,6.56791251897812,-1.86442547031502,0.101734677784895,0.152950745885981,-6.96119694512267,"RAVR1_HUMAN",8,-1.9259523849176,0.0898325461615391,0.138333660193913,-0.495893955230715,"Non-significant",0.859072131837123,"RAVER1","Ribonucleoprotein PTB-binding 1","RAVR1_HUMAN"
0.122621536254901,11.1709704399109,2.70411859886605,0.0285563692247216,0.0524697418227787,-5.68822861809747,"RT17_HUMAN",6,1.92584868777452,0.0898469791991524,0.138333660193913,-0.304907083511326,"Non-significant",0.859072131837123,"MRPS17","Small ribosomal subunit protein uS17m","RT17_HUMAN"
-0.289599299430849,7.76084512472153,-1.8676222941968,0.101246766926898,0.152414891807949,-6.95658255592285,"PIGG_HUMAN",13,-1.92558403519693,0.0898838248121534,0.138347951754879,0.535282731056212,"Non-significant",0.859027266216837,"PIGG","GPI ethanolamine phosphate transferase 2","PIGG_HUMAN"
-0.226778507232666,7.04017055034637,-1.90810970455242,0.0952589633125223,0.145178667978551,-6.89789752538584,"GGNB2_HUMAN",10,-1.92553708723033,0.0898903625402667,0.138347951754879,0.144008636474608,"Non-significant",0.859027266216837,"GGNBP2","Gametogenetin-binding protein 2","GGNB2_HUMAN"
0.304564476013183,7.93090069293976,1.88871423138329,0.0980835666969318,0.148618125150122,-6.92606632323146,"TM175_HUMAN",9,1.92298512423481,0.0902464216030491,0.138869612153829,-0.337243318557739,"Non-significant",0.857392777428232,"TMEM175","Endosomal/lysosomal proton channel TMEM175","TM175_HUMAN"
0.12519645690918,8.05214095115662,1.82067280329051,0.108643057945828,0.161600324871209,-7.02405342806706,"APBB2_HUMAN",27,1.9220653407621,0.0903750839165975,0.139041226943358,-0.289426207542418,"Non-significant",0.856856408527895,"APBB2","Amyloid beta precursor protein binding family B member 2","APBB2_HUMAN"
-0.0452282428741242,15.4446886777878,-1.61062337684008,0.148455856898472,0.210295185557648,-7.31700659050853,"TCPZ_HUMAN",31,-1.92161256721565,0.0904384838477351,0.139112390130905,-0.606226205825774,"Non-significant",0.856634187579159,"CCT6A","T-complex protein 1 subunit zeta","TCPZ_HUMAN"
-0.196046113967896,9.01639497280121,-1.92368829519117,0.09304725566981,0.14250385664493,-6.8752001342307,"ANR54_HUMAN",10,-1.92147568907705,0.0904576586853371,0.139115512238974,-0.267949581146242,"Non-significant",0.856624440790323,"ANKRD54","Ankyrin repeat domain-containing protein 54","ANR54_HUMAN"
0.100781440734849,12.7427804470062,1.94840804629428,0.0896394281316756,0.137857149329116,-6.83905714935763,"ALG5_HUMAN",14,1.92070217846849,0.0905660905744112,0.139255876240434,0.2364387512207,"Non-significant",0.856186469655491,"ALG5","Dolichyl-phosphate beta-glucosyltransferase","ALG5_HUMAN"
-0.200694322586061,8.53525483608246,-1.9183013061988,0.0938063765349785,0.14344985661606,-6.88305589989391,"UBP46_HUMAN",10,-1.91985742201906,0.0906846519564667,0.139411759373772,0.46414041519165,"Non-significant",0.855700591978719,"USP46","Ubiquitin carboxyl-terminal hydrolase 46","UBP46_HUMAN"
-0.226536512374848,11.2879632711411,-1.84068146855679,0.105429817519875,0.157804379147069,-6.99537810384803,"2A5D_HUMAN",24,-1.91940025550296,0.0907488771192983,0.139484066858493,0.170364379882823,"Non-significant",0.855475398631494,"PPP2R5D","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform","2A5D_HUMAN"
-0.113128423690796,9.46168053150177,-1.9028884527529,0.0960115295424626,0.146106067274483,-6.90549044535866,"TM209_HUMAN",15,-1.91820035099498,0.0909176531816261,0.139717014756764,0.0297555923461772,"Non-significant",0.854750702225021,"TMEM209","Transmembrane protein 209","TM209_HUMAN"
0.288084268569946,7.45644557476044,1.90140790846357,0.0962259703357813,0.146377488433545,-6.9076421855533,"TTC33_HUMAN",8,1.91801822415509,0.0909432970066691,0.139729958703297,0.221378326416048,"Non-significant",0.854710469300056,"TTC33","Tetratricopeptide repeat protein 33","TTC33_HUMAN"
-0.184502363204949,12.7922226190567,-2.03982039787309,0.0780611519742466,0.122713391518105,-6.70414550472754,"CREG1_HUMAN",7,-1.91758770663489,0.0910039422604107,0.139796665562471,0.329911231994597,"Non-significant",0.854503187281963,"CREG1","Protein CREG1","CREG1_HUMAN"
0.239261269569396,7.87248164415359,1.8935624249472,0.0973700365008673,0.147707005020914,-6.91903458093518,"KS6A4_HUMAN",10,1.91721947307863,0.0910558445291938,0.139849919081938,0.139324188232401,"Non-significant",0.85433778057796,"RPS6KA4","Ribosomal protein S6 kinase alpha-4","KS6A4_HUMAN"
0.0695261955261266,11.6390597820282,1.95800280443293,0.0883495949677564,0.136235008279813,-6.82498768183138,"ACY3_HUMAN",16,1.91703051560814,0.0910824889512889,0.139864367023232,0.182609558105469,"Non-significant",0.854292915789165,"ACY3","N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)","ACY3_HUMAN"
-0.148128986358639,9.67356085777283,-1.86655083865796,0.10141004544663,0.152547480302922,-6.95812944792402,"CDK2_HUMAN",16,-1.91595936910316,0.0912336697103286,0.140070008709481,-0.597709417343175,"Non-significant",0.853654844345324,"CDK2","Cyclin-dependent kinase 2","CDK2_HUMAN"
-0.198016166687003,12.9312880039215,-2.26615108038568,0.0553617072511395,0.0918056187688015,-6.36324025507655,"GBG5_HUMAN",4,-1.91570890005396,0.0912690553279327,0.140097827266524,-0.285757660865785,"Non-significant",0.853568599999566,"GNG5","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5","GBG5_HUMAN"
0.0894846916198802,14.134681224823,1.75130234530844,0.12052071982053,0.175818971705102,-7.12250595155875,"S27A2_HUMAN",40,1.91527301117298,0.0913306678882669,0.140165885993077,-0.80414462089538,"Non-significant",0.853357673443113,"SLC27A2","Long-chain fatty acid transport protein 2","S27A2_HUMAN"
0.155238866806048,13.2882796525955,2.74588261418136,0.0268255141631659,0.0496492294525384,-5.62347247209918,"UB2V1_HUMAN",4,1.91437959259604,0.0914570762953094,0.140333342863113,0.0112514495849503,"Non-significant",0.852839129391853,"UBE2V1","Ubiquitin-conjugating enzyme E2 variant 1","UB2V1_HUMAN"
0.0627276897430491,11.1489120721817,2.47403275389608,0.0403889423289411,0.0705068584460043,-6.044321313621,"NUDT7_HUMAN",12,1.91410935720435,0.0914953444354886,0.140365518008991,0.908151149749754,"Non-significant",0.852739567260911,"NUDT7","Peroxisomal coenzyme A diphosphatase NUDT7","NUDT7_HUMAN"
-0.48804640769959,7.75991058349609,-1.92992004902535,0.0921765077334019,0.141250270774093,-6.86610316571382,"EFMT4_HUMAN",2,-1.91282275689004,0.0916777505420181,0.140618765198097,-0.0199940204620255,"Non-significant",0.851956720011866,"EEF1AKMT4","EEF1A lysine methyltransferase 4","EFMT4_HUMAN"
0.319356441497805,8.5594379901886,1.88484759433046,0.0986562447253383,0.149235042822781,-6.93166984524702,"NEBL_HUMAN",8,1.91250258390125,0.0917231966679707,0.140661882019262,-0.419966101646424,"Non-significant",0.851823576136943,"NEBL","Nebulette","NEBL_HUMAN"
0.0720791816711515,15.6687834262848,2.25903016687437,0.0559638332411212,0.0926715393711138,-6.37408496636057,"SKP1_HUMAN",12,1.91195588206983,0.0918008466470959,0.140754359352709,-0.00173425674440075,"Non-significant",0.851538145581357,"SKP1","S-phase kinase-associated protein 1","SKP1_HUMAN"
-0.175660848617552,8.8670746088028,-3.35781072252021,0.0109542816801832,0.0234519898556746,-4.6816636178217,"KISHB_HUMAN",2,-1.91166257569172,0.0918425318851759,0.14078598974746,0.227259635925293,"Non-significant",0.851440561657757,"TMEM167B","Protein kish-B","KISHB_HUMAN"
0.0859630107879745,10.954040646553,2.21090491569636,0.0602087866461097,0.0983361704602524,-6.44720084506022,"AP4A_HUMAN",11,1.91155876659354,0.0918572897598104,0.14078598974746,-0.00645923614505151,"Non-significant",0.851440561657757,"NUDT2","Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]","AP4A_HUMAN"
0.225057125091574,11.638350725174,2.13904159192586,0.0671528213536601,0.10755511306563,-6.55574791761968,"COX1_HUMAN",4,1.91144455455594,0.0918735291733792,0.14078598974746,-0.404860019683801,"Non-significant",0.851440561657757,"MT-CO1","Cytochrome c oxidase subunit 1","COX1_HUMAN"
-0.388297677040101,7.38360005617142,-1.90339893926166,0.0959376980789737,0.146101422330712,-6.9047483975698,"RBM38_HUMAN",5,-1.91078081207458,0.0919679587592207,0.14090408183012,-0.0368471145630007,"Non-significant",0.851076425693906,"RBM38","RNA-binding protein 38","RBM38_HUMAN"
0.294646739959718,7.15019536018372,1.89101799278432,0.0977438859158323,0.148241848658143,-6.92272577972288,"CINP_HUMAN",8,1.91056964326846,0.0919980208615125,0.140907146318683,0.831408739089976,"Non-significant",0.851066980431689,"CINP","Cyclin-dependent kinase 2-interacting protein","CINP_HUMAN"
-0.379911780357359,7.15173786878586,-1.89013522577722,0.0978739123734695,0.148383580904023,-6.92400599664674,"FABPH_HUMAN",6,-1.91052279972829,0.0920046908055688,0.140907146318683,0.187900543212889,"Non-significant",0.851066980431689,"FABP3","Fatty acid-binding protein, heart","FABPH_HUMAN"
-0.0736954212188756,14.9310826063156,-2.69661611953413,0.0288793587775401,0.0529672507054612,-5.69986059827162,"ADT1_HUMAN",10,-1.91007209139888,0.0920688897565887,0.14097885855538,0.458934426307678,"Non-significant",0.850846010047804,"SLC25A4","ADP/ATP translocase 1","ADT1_HUMAN"
-0.245957136154177,8.59137189388275,-1.83024049195601,0.107095056183366,0.159766369897377,-7.0103564736835,"PTPRD_HUMAN",26,-1.90932758593132,0.0921750310143847,0.141114755028437,-0.0102405548095739,"Non-significant",0.850427573826051,"PTPRD","Receptor-type tyrosine-protein phosphatase delta","PTPRD_HUMAN"
-0.408990740776062,7.20846503973007,-1.96736317066634,0.0871086610662569,0.134577242172812,-6.81124044420423,"MFAP4_HUMAN",2,-1.90880536157993,0.0922495523023156,0.141202200977361,0.0100700855255127,"Non-significant",0.850158533702964,"MFAP4","Microfibril-associated glycoprotein 4","MFAP4_HUMAN"
-0.0938198566436768,9.10247123241425,-1.7502575649051,0.120708676984752,0.1759666196648,-7.12397674794373,"ADNP_HUMAN",42,-1.90843483206633,0.0923024616951749,0.141256539833016,-0.041908264160158,"Non-significant",0.849991436268575,"ADNP","Activity-dependent neuroprotector homeobox protein","ADNP_HUMAN"
0.147315025329601,10.9810256958008,2.07763491423317,0.0737118845259928,0.116796364961974,-6.64781009649912,"COX11_HUMAN",8,1.90712106445075,0.0924902936541628,0.141517300152721,-0.51152276992795,"Non-significant",0.849190465428746,"COX11","Cytochrome c oxidase assembly protein COX11, mitochondrial","COX11_HUMAN"
-0.421837091445921,6.96786975860596,-1.86701958227899,0.101338582769414,0.15252368922937,-6.95745274877171,"ZFY27_HUMAN",7,-1.90696173955421,0.0925130974702535,0.141525503935452,-0.118456602096574,"Non-significant",0.8491652900311,"ZFYVE27","Protrudin","ZFY27_HUMAN"
-0.0895657539367658,9.57970142364502,-1.82222749721245,0.108390071270691,0.161342329534101,-7.02182963262228,"SMCE1_HUMAN",21,-1.90638067338823,0.0925963097069246,0.14161814464571,-0.0490901470184291,"Non-significant",0.848881099649984,"SMARCE1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1","SMCE1_HUMAN"
-0.0587196350097496,10.334626197815,-1.62591803726786,0.145150169583594,0.206044170049209,-7.296226374223,"TBCD_HUMAN",46,-1.90629515554691,0.0926085624217571,0.14161814464571,-0.307304620742824,"Non-significant",0.848881099649984,"TBCD","Tubulin-specific chaperone D","TBCD_HUMAN"
-0.223351716995236,8.77139604091644,-1.82103886849814,0.108583439523377,0.161541259312923,-7.02352988349928,"RBM6_HUMAN",33,-1.90607342537741,0.0926403384066864,0.141640042553581,-0.5165870189667,"Non-significant",0.848813951436784,"RBM6","RNA-binding protein 6","RBM6_HUMAN"
0.2968487739563,6.51541066169739,1.87294375305512,0.100439567836474,0.15148079059947,-6.94889502469325,"KICS2_HUMAN",9,1.90556990123467,0.0927125367695799,0.141723723313559,-0.198457002639724,"Non-significant",0.848557446564008,"KICS2","KICSTOR subunit 2","KICS2_HUMAN"
-0.489073276519778,7.45043706893921,-1.88539864312726,0.0985744339635125,0.149166907344263,-6.9308715163192,"AGRE5_HUMAN",4,-1.90522788214903,0.0927616082085078,0.141772026559396,-0.0993084907531738,"Non-significant",0.848409452575828,"ADGRE5","Adhesion G protein-coupled receptor E5","AGRE5_HUMAN"
-0.554882764816286,6.95439445972443,-1.89994580874103,0.0964381931231233,0.146562932946436,-6.90976654573406,"CEAM8_HUMAN",2,-1.90487810114445,0.0928118189588231,0.141822052548379,-1.07904958724974,"Non-significant",0.848256233501151,"CEACAM8","Carcinoembryonic antigen-related cell adhesion molecule 8","CEAM8_HUMAN"
0.125310897827125,10.6376616954804,2.02867751991125,0.0793901588314347,0.124501690908052,-6.72069015195532,"TPD53_HUMAN",10,1.9046211559899,0.0928487197469428,0.141839553603006,-0.101332426071178,"Non-significant",0.848202644215205,"TPD52L1","Tumor protein D53","TPD53_HUMAN"
-0.0734753608703258,18.970903635025,-1.67852696569089,0.134293230908462,0.192764365341495,-7.22404481824306,"K1C18_HUMAN",55,-1.90447953866103,0.092869063895282,0.141839553603006,0.336955547332749,"Non-significant",0.848202644215205,"KRT18","Keratin, type I cytoskeletal 18","K1C18_HUMAN"
0.0860557556152504,11.6624155044556,1.76165663049441,0.118672862205132,0.1735601304853,-7.10790984794808,"MITOS_HUMAN",30,1.90443324894906,0.0928757146034968,0.141839553603006,0.418383121490475,"Non-significant",0.848202644215205,"ABCB8","Mitochondrial potassium channel ATP-binding subunit","MITOS_HUMAN"
-0.0480053424835241,15.5388261079788,-1.65223325241573,0.139621487507173,0.199171721102884,-7.2602547007706,"A1AT_HUMAN",28,-1.90407012977485,0.0929279018018844,0.141892547087032,0.157166242599487,"Non-significant",0.848040415282342,"SERPINA1","Alpha-1-antitrypsin","A1AT_HUMAN"
-0.241300821304323,7.8459095954895,-1.82702040007852,0.107613683296637,0.160392620549029,-7.0149693844434,"EP300_HUMAN",23,-1.9032776307891,0.0930418964189569,0.142039877242411,-0.293508768081676,"Non-significant",0.847589711708118,"EP300","Histone acetyltransferase p300","EP300_HUMAN"
0.144509792327874,9.56661987304687,1.82916858666544,0.107267431241138,0.159964700806946,-7.01189236614867,"I5P1_HUMAN",20,1.90192783852299,0.0932363607273478,0.142289821798819,0.0433030128479004,"Non-significant",0.846826164530624,"INPP5A","Inositol polyphosphate-5-phosphatase A","I5P1_HUMAN"
-0.0789659023284699,10.1897488832474,-1.76905360312783,0.117369219110566,0.172181132501018,-7.09746075607501,"PDP1_HUMAN",26,-1.90189779892462,0.0932406929386641,0.142289821798819,-1.18450760841367,"Non-significant",0.846826164530624,"PDP1","[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial","PDP1_HUMAN"
0.261006116867069,8.21139395236969,2.03410329908463,0.0787402799365959,0.123601979378127,-6.71263736396248,"TM147_HUMAN",4,1.90074455425061,0.0934071554810418,0.142517047682056,-0.0375673770904754,"Non-significant",0.846133182873592,"TMEM147","BOS complex subunit TMEM147","TM147_HUMAN"
-0.289191126823424,7.08400112390518,-1.84296798830162,0.105068459570714,0.157292524161766,-6.99209361842702,"BMPR2_HUMAN",13,-1.90052445250484,0.0934389578096131,0.14253876737492,0.0665488243102761,"Non-significant",0.846067001148614,"BMPR2","Bone morphogenetic protein receptor type-2","BMPR2_HUMAN"
-0.503450632095336,6.00407302379608,-1.85047346906434,0.103890621989292,0.155874354071952,-6.98130157951303,"MBD1_HUMAN",7,-1.90024480734908,0.0934793784305257,0.142573623418287,-0.0165953636169256,"Non-significant",0.845960812937513,"MBD1","Methyl-CpG-binding domain protein 1","MBD1_HUMAN"
-0.0629079341888268,11.3596695661545,-1.96518797808059,0.0873955126800661,0.134943328237118,-6.81443694543448,"CD37L_HUMAN",16,-1.89953407516983,0.0935821846096457,0.142703598181294,-0.0622506141662758,"Non-significant",0.845565076285634,"CDC37L1","Hsp90 co-chaperone Cdc37-like 1","CD37L_HUMAN"
-0.156376361846876,10.8720347881317,-1.84753051586054,0.104350945431622,0.156407486484124,-6.98553517187552,"AK17A_HUMAN",16,-1.89928739384248,0.0936178918631165,0.142731224084428,-0.0200383663177508,"Non-significant",0.845481009616886,"AKAP17A","A-kinase anchor protein 17A","AK17A_HUMAN"
0.59369158744812,7.74476623535156,1.88495591513685,0.0986401578535835,0.149235042822781,-6.93151292264178,"RL26L_HUMAN",2,1.89914509277064,0.0936384959341515,0.142735817398028,-0.3658790588379,"Non-significant",0.845467033567392,"RPL26L1","Ribosomal protein uL24-like","RL26L_HUMAN"
0.0778472423553467,12.3515502214432,1.85980695376065,0.10244356077432,0.153930935578302,-6.96785832952845,"CBPM_HUMAN",18,1.89894769719231,0.0936670844218971,0.142752577573117,0.141075372695923,"Non-significant",0.845416041291047,"CPM","Carboxypeptidase M","CBPM_HUMAN"
0.066114425659201,16.7304744720459,1.87230270426316,0.100536478332467,0.151570602970946,-6.94982152267404,"NIPS1_HUMAN",18,1.89825721800759,0.0937671509823982,0.142878246586137,0.149017333984375,"Non-significant",0.845033888121247,"NIPSNAP1","Protein NipSnap homolog 1","NIPS1_HUMAN"
-0.207727193832419,10.1059888601303,-1.83339195072908,0.106589796198304,0.159217526942754,-7.00583887943386,"ARHG6_HUMAN",17,-1.89779198489036,0.0938346316568406,0.14295422479602,-0.194172143936148,"Non-significant",0.844803005199409,"ARHGEF6","Rho guanine nucleotide exchange factor 6","ARHG6_HUMAN"
0.0895760059356725,11.3125323057175,2.27708884090655,0.0544494757344645,0.090533411088001,-6.34657038412158,"TMX4_HUMAN",10,1.89704766608537,0.0939426892835947,0.143091980635834,0.0138947963714511,"Non-significant",0.844384704906869,"TMX4","Thioredoxin-related transmembrane protein 4","TMX4_HUMAN"
-0.0636889934539759,11.4221225976944,-1.80212692062036,0.111704673518648,0.165245527972709,-7.05052391256927,"MITOK_HUMAN",21,-1.89689759152304,0.0939644909705758,0.143098325776136,-0.0189960002899241,"Non-significant",0.844365447375368,"CCDC51","Mitochondrial potassium channel","MITOK_HUMAN"
-0.133474111557007,9.15141403675079,-2.12827691883069,0.0682593664114295,0.109048336102055,-6.57193531635711,"GNPTG_HUMAN",8,-1.8963847955663,0.0940390224956684,0.143184955625793,0.0637059211730993,"Non-significant",0.844102610742796,"GNPTG","N-acetylglucosamine-1-phosphotransferase subunit gamma","GNPTG_HUMAN"
0.342655062675476,6.47189623117447,1.90659964088141,0.0954760293007834,0.145427539280375,-6.90009425251679,"DNAL1_HUMAN",5,1.89568734746914,0.094140482542786,0.143312546970388,-0.0198895931243985,"Non-significant",0.843715785586855,"DNAL1","Dynein axonemal light chain 1","DNAL1_HUMAN"
0.0841572284698753,11.6773599386215,1.89631352973497,0.0969673718000361,0.147201731484657,-6.91504159496822,"PAXX_HUMAN",16,1.89549589502484,0.0941683520201871,0.143328082590846,-0.000557661056499015,"Non-significant",0.843668708979084,"PAXX","Protein PAXX","PAXX_HUMAN"
0.138440132141124,11.5078656673431,1.90769772565773,0.095318136416113,0.14521429945181,-6.89849690103379,"SYVN1_HUMAN",12,1.89216740517122,0.0946541356557756,0.144040445744742,0.0484738349914764,"Non-significant",0.841515543339477,"SYVN1","E3 ubiquitin-protein ligase synoviolin","SYVN1_HUMAN"
0.529072761535648,6.49514985084534,1.83197873857939,0.106816088085625,0.159433883996367,-7.00786507568396,"CR3L3_HUMAN",9,1.8918225813299,0.0947045981376826,0.144090213630069,0.0126242637633993,"Non-significant",0.841365514750118,"CREB3L3","Cyclic AMP-responsive element-binding protein 3-like protein 3","CR3L3_HUMAN"
-0.158912181854248,8.01489233970642,-1.80552057451482,0.111138362549166,0.164602622985589,-7.04568810190179,"CRCM_HUMAN",25,-1.89070735300213,0.0948679794874908,0.144311733326116,-0.00246548652649992,"Non-significant",0.840698356975626,"MCC","Colorectal mutant cancer protein","CRCM_HUMAN"
-0.195727348327638,7.21664941310883,-1.98116406615874,0.085309917117189,0.132327407281375,-6.79093361109087,"VATE2_HUMAN",7,-1.89049652075603,0.0948988966808749,0.144331705279966,-1.13951778411868,"Non-significant",0.840638257155544,"ATP6V1E2","V-type proton ATPase subunit E 2","VATE2_HUMAN"
-0.0603907108306494,10.8541013002396,-1.79296302045486,0.113247634337985,0.167162325817429,-7.0635640510013,"ARI1_HUMAN",21,-1.88967891285392,0.0950188845169094,0.144487111875975,-0.0308594703674245,"Non-significant",0.840170889867801,"ARIH1","E3 ubiquitin-protein ligase ARIH1","ARI1_HUMAN"
0.411824464797975,6.41056334972382,1.87182874208382,0.100608187305939,0.151650535352107,-6.95050645902087,"BANP_HUMAN",5,1.88801571855847,0.0952634126839497,0.144831802607751,-0.0732150077819753,"Non-significant",0.839136063963884,"BANP","Protein BANP","BANP_HUMAN"
-0.0412044525146271,13.4852154254913,-1.55162379050979,0.16186675047462,0.225939585988486,-7.39625405825863,"DDX17_HUMAN",31,-1.88695868775869,0.0954191323820105,0.145041371327769,0.0525388717651261,"Non-significant",0.83850810275378,"DDX17","Probable ATP-dependent RNA helicase DDX17","DDX17_HUMAN"
-0.140068054199221,8.30460715293884,-1.80606027237354,0.111048553556502,0.164514873755241,-7.04491872539144,"S11IP_HUMAN",22,-1.8859469946448,0.0955684002114475,0.145241056249426,0.61694025993345,"Non-significant",0.837910601389349,"STK11IP","Serine/threonine-protein kinase 11-interacting protein","S11IP_HUMAN"
-0.397794127464298,7.66632443666458,-1.84851790778516,0.104196284657064,0.156246286029831,-6.98411503731736,"SGF29_HUMAN",7,-1.88474470554217,0.0957460784160779,0.14548383525619,0.597564935684201,"Non-significant",0.837185258561475,"SGF29","SAGA-associated factor 29","SGF29_HUMAN"
0.274447083473202,8.37254756689072,1.80630264629641,0.111008243557498,0.164485187769456,-7.04457317522129,"FAKD1_HUMAN",26,1.88287074870339,0.0960236455905768,0.145878273791788,0.304283618926998,"Non-significant",0.836009384425549,"FASTKD1","FAST kinase domain-containing protein 1, mitochondrial","FAKD1_HUMAN"
0.0822916030883754,9.18856263160706,1.68779907963442,0.132459951371372,0.190563837841722,-7.21121386514582,"METH_HUMAN",56,1.88158604631068,0.0962143761178558,0.146140667880996,-0.581111669540402,"Non-significant",0.835228912206564,"MTR","Methionine synthase","METH_HUMAN"
-0.221853137016295,7.12758582830429,-1.82718690927826,0.107586806650831,0.160382022628118,-7.0147309296271,"GAS6_HUMAN",14,-1.88028420133705,0.0964080197079178,0.146407387593121,-1.15343761444093,"Non-significant",0.834437008591976,"GAS6","Growth arrest-specific protein 6","GAS6_HUMAN"
-0.269654393196106,7.15697246789932,-1.83599357316431,0.106174407003708,0.158830962099573,-7.00210724363461,"CMKMT_HUMAN",11,-1.87932445190535,0.0965510157092169,0.146568540498041,-0.0120229721069247,"Non-significant",0.833959236750009,"CAMKMT","Calmodulin-lysine N-methyltransferase","CMKMT_HUMAN"
0.146304130554199,14.026079416275,3.80548989892885,0.0058639078493183,0.0138273026124291,-4.01224750675755,"SC61B_HUMAN",3,1.8792933993438,0.0965556456962152,0.146568540498041,-0.0319459438323992,"Non-significant",0.833959236750009,"SEC61B","Protein transport protein Sec61 subunit beta","SC61B_HUMAN"
0.172982692718529,10.0340247154236,2.09293284308921,0.0720209579889776,0.114471704823225,-6.62493980736823,"CEBOS_HUMAN",6,1.87920834507981,0.096568328506597,0.146568540498041,0.0180339813232493,"Non-significant",0.833959236750009,"CEBPZOS","Protein CEBPZOS","CEBOS_HUMAN"
-0.111720085144043,9.04819989204407,-1.83347211564027,0.106576973463398,0.159217526942754,-7.00572392497463,"RCOR1_HUMAN",17,-1.87879650938799,0.096629761549608,0.146634352948105,-0.0059974193572998,"Non-significant",0.833764272886949,"RCOR1","REST corepressor 1","RCOR1_HUMAN"
-0.1434879302979,13.1305830478668,-1.79570186280125,0.112784374313662,0.166599747529775,-7.05966947570017,"NDUA9_HUMAN",23,-1.87782747646248,0.0967744578422287,0.146826468012686,0.444226264953612,"Non-significant",0.833195648263847,"NDUFA9","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial","NDUA9_HUMAN"
0.133252859115604,10.4872955083847,2.021336812446,0.0802777722781689,0.125747846383217,-6.73157504526387,"CALL4_HUMAN",9,1.87697389789127,0.0969020852887262,0.146992619187273,-0.165064215660095,"Non-significant",0.832704471556001,"CALML4","Calmodulin-like protein 4","CALL4_HUMAN"
-0.101926565170302,10.0223287343979,-2.42371598442968,0.0435869560091566,0.0752477789485738,-6.12186058596595,"CA226_HUMAN",8,-1.87648476487899,0.0969752928618722,0.147076173136679,-0.0439610481262491,"Non-significant",0.83245767882524,"C1orf226","Uncharacterized protein C1orf226","CA226_HUMAN"
