"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B1_vs_DM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.0659116903940902,9.45748451777867,0.659676207904915,0.530810222061565,0.820067429894809,-6.4292991213279,"PIEZ1_HUMAN",35,0.712156128841024,0.497918661567611,0.802724422801429,0.0659116903940902,"Non-significant",0.0954335234608279,"PIEZO1","Piezo-type mechanosensitive ion channel component 1","PIEZ1_HUMAN"
0.128974795341491,7.32287175314767,0.716941521081327,0.49690517422293,0.802046664739378,-6.3877950288007,"MMTA2_HUMAN",8,0.711732120902125,0.498166503300627,0.802964443341535,0.0755657354990653,"Non-significant",0.095303685608569,"MMTAG2","Multiple myeloma tumor-associated protein 2","MMTA2_HUMAN"
0.0814014275868775,9.460371698652,1.0637451318485,0.323173469132393,0.705224060699669,-6.07737824203933,"PDE6D_HUMAN",4,0.711062553512298,0.498558041515641,0.802973517586466,-0.0572930177052857,"Non-significant",0.0952987777047811,"PDE6D","Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta","PDE6D_HUMAN"
0.0452303091684616,10.2480328423636,0.71087391086556,0.500429563612648,0.80420939350993,-6.39233423105666,"RBP10_HUMAN",16,0.71104977907036,0.498565513461019,0.802973517586466,-0.176785628000896,"Non-significant",0.0952987777047811,"RANBP10","Ran-binding protein 10","RBP10_HUMAN"
-0.0855704148610439,7.33295563289097,-0.720214846048439,0.495010618199331,0.80198289587082,-6.38533247650342,"FAKD3_HUMAN",11,-0.711039923143019,0.498571278376637,0.802973517586466,-0.0548857847849487,"Non-significant",0.0952987777047811,"FASTKD3","FAST kinase domain-containing protein 3, mitochondrial","FAKD3_HUMAN"
-0.0429929097493478,10.8797191892351,-0.605481931428532,0.564193741082421,0.837210683091215,-6.46576692801183,"COBL_HUMAN",62,-0.710915044765398,0.498644325782344,0.802973517586466,-0.0579986174901359,"Non-significant",0.0952987777047811,"COBL","Protein cordon-bleu","COBL_HUMAN"
-0.228795369466143,6.52274247578212,-0.698493891981752,0.507670894663665,0.808818261607209,-6.40149249034051,"PKHO2_HUMAN",6,-0.710576162299115,0.49884258923163,0.802973517586466,0.129657944043482,"Non-significant",0.0952987777047811,"PLEKHO2","Pleckstrin homology domain-containing family O member 2","PKHO2_HUMAN"
0.0633558432261125,9.35279246738979,0.755580937692901,0.47484538669488,0.791448855147849,-6.35811676239385,"S26A6_HUMAN",11,0.710554371868152,0.49885533947511,0.802973517586466,0.611306230227156,"Non-significant",0.0952987777047811,"SLC26A6","Solute carrier family 26 member 6","S26A6_HUMAN"
-0.0625411669412905,10.6188031605312,-0.696359293644657,0.508926275579582,0.808818261607209,-6.40305751345399,"USE1_HUMAN",16,-0.710385750621122,0.498954011979354,0.802973517586466,-0.254254579544068,"Non-significant",0.0952987777047811,"USE1","Vesicle transport protein USE1","USE1_HUMAN"
0.0908830165863037,9.30505670819964,0.754694139722344,0.475344187485992,0.791448855147849,-6.35881271915429,"TMM65_HUMAN",8,0.71031784238103,0.498993753554388,0.802973517586466,0.231809377670286,"Non-significant",0.0952987777047811,"TMEM65","Transmembrane protein 65","TMM65_HUMAN"
0.105750083923339,7.60926628112793,0.69994471534992,0.506818790679941,0.808404598016822,-6.40042642287692,"PACS2_HUMAN",12,0.710134335894551,0.499101156253914,0.802973517586466,0.0538341204325743,"Non-significant",0.0952987777047811,"PACS2","Phosphofurin acidic cluster sorting protein 2","PACS2_HUMAN"
0.0649336179097588,16.3099708557129,0.719608557755271,0.495361171433669,0.80198289587082,-6.3857893193908,"ECI1_HUMAN",13,0.710027488512458,0.499163698750118,0.802973517586466,0.0904162724812725,"Non-significant",0.0952987777047811,"ECI1","Enoyl-CoA delta isomerase 1, mitochondrial","ECI1_HUMAN"
0.174586574236552,6.91963604518345,0.718227322710898,0.496160403716434,0.80198289587082,-6.38682885725526,"EXTL2_HUMAN",5,0.709766685922877,0.499316379195176,0.802973517586466,0.00450837612152544,"Non-significant",0.0952987777047811,"EXTL2","Exostosin-like 2","EXTL2_HUMAN"
0.064214070638025,15.3267060688564,0.733740501345294,0.487232585264378,0.797861795526774,-6.37505519390844,"QCR7_HUMAN",12,0.709484634480496,0.499481533042935,0.802973517586466,0.202199816703798,"Non-significant",0.0952987777047811,"UQCRB","Cytochrome b-c1 complex subunit 7","QCR7_HUMAN"
-0.0958527723947995,11.4405012130737,-0.671748440352629,0.523543908081603,0.818431467182763,-6.42080016757551,"SYSM_HUMAN",30,-0.709287201426436,0.499597159892237,0.802973517586466,0.0735416412353533,"Non-significant",0.0952987777047811,"SARS2","Serine--tRNA ligase, mitochondrial","SYSM_HUMAN"
0.106182535489403,6.97497483662197,0.910522091275977,0.393178710833371,0.746432395812347,-6.22628497373666,"IMP2L_HUMAN",3,0.709195841681489,0.499650670631382,0.802973517586466,0.104179223378482,"Non-significant",0.0952987777047811,"IMMP2L","Mitochondrial inner membrane protease subunit 2","IMP2L_HUMAN"
-0.114931027094521,8.81656878335135,-0.862122626641672,0.417511804663215,0.757920198473879,-6.26959646135316,"SMIM8_HUMAN",3,-0.709183240356796,0.499658051700603,0.802973517586466,-0.137596209843974,"Non-significant",0.0952987777047811,"SMIM8","Small integral membrane protein 8","SMIM8_HUMAN"
-0.136173725128177,6.98419516427176,-0.675542619778026,0.521273178692296,0.816527137434226,-6.41810115360113,"ZN318_HUMAN",32,-0.708908045738414,0.499819260996496,0.802973517586466,0.00259256362915927,"Non-significant",0.0952987777047811,"ZNF318","Zinc finger protein 318","ZN318_HUMAN"
-0.160228610038756,7.64928082057408,-0.68376668011515,0.516372709128618,0.813246925828728,-6.41220535590552,"KEAP1_HUMAN",15,-0.708847935044761,0.499854478349672,0.802973517586466,0.214419523874907,"Non-significant",0.0952987777047811,"KEAP1","Kelch-like ECH-associated protein 1","KEAP1_HUMAN"
-0.0835557778676357,7.99625028882708,-0.746334630221053,0.480063535060264,0.793619061034123,-6.36533923491096,"RPC6_HUMAN",9,-0.708374455598088,0.500131933844937,0.803260196203052,0.351623892784117,"Non-significant",0.095143753013771,"POLR3F","DNA-directed RNA polymerase III subunit RPC6","RPC6_HUMAN"
-0.0767472585042501,10.531534739903,-0.760223496896882,0.472239835729225,0.790444071308573,-6.35446203436733,"UBQL2_HUMAN",9,-0.707908103587374,0.500405309364034,0.803532914585968,0.715195973714172,"Non-significant",0.0949963288193852,"UBQLN2","Ubiquilin-2","UBQL2_HUMAN"
0.0517751375834408,17.9997841971261,0.679410168900214,0.518964962310389,0.815413834258399,-6.41533627712055,"COF1_HUMAN",19,0.707746955449129,0.500499796686897,0.803532914585968,0.819784919420872,"Non-significant",0.0949963288193852,"CFL1","Cofilin-1","COF1_HUMAN"
-0.103646397590637,8.00225496292114,-0.677215926876222,0.520273725034443,0.815808819436157,-6.41690661329916,"M4K3_HUMAN",21,-0.707415378551527,0.500694248930738,0.803686080281704,-0.0176951885223389,"Non-significant",0.0949135535200781,"MAP4K3","Mitogen-activated protein kinase kinase kinase kinase 3","M4K3_HUMAN"
-0.0439221858978467,14.2007585253034,-0.66336897936673,0.52858086615684,0.820067429894809,-6.42671374313368,"TXNL1_HUMAN",22,-0.707095732883133,0.500881750023064,0.803828030001412,0.118494749069201,"Non-significant",0.0948368537514815,"TXNL1","Thioredoxin-like protein 1","TXNL1_HUMAN"
0.271310925483706,7.31243869236538,0.697065623167121,0.50851065413111,0.808818261607209,-6.40254011337471,"GLYLB_HUMAN",4,0.706717711754576,0.501103551722017,0.804024959199614,0.129527966181442,"Non-significant",0.0947304693181943,"GLYATL1B","Putative glycine N-acyltransferase-like protein 1B","GLYLB_HUMAN"
-0.216761469841002,6.65093040466309,-0.728881280610579,0.49001755532297,0.799199286460548,-6.3787662275997,"SSBP2_HUMAN",2,-0.70650664739512,0.501227419903763,0.804064706425294,-0.016375064849834,"Non-significant",0.0947090003651178,"SSBP2;SSBP3","Single-stranded DNA-binding protein 2;Single-stranded DNA-binding protein 3","SSBP2_HUMAN"
0.354887962341294,11.0082454681397,0.679444326241687,0.518944605582319,0.815413834258399,-6.4153117969497,"OFD1_HUMAN",12,0.706016109445945,0.501515379684941,0.804367620233962,0.0924928983052915,"Non-significant",0.094545420219442,"OFD1","Centriole and centriolar satellite protein OFD1","OFD1_HUMAN"
-0.126778205235807,12.0212339673723,-0.867362717424957,0.414825534049344,0.757653424100691,-6.26499814137655,"TM14C_HUMAN",2,-0.705560638370672,0.501782849116244,0.80463755686348,0.125978867212932,"Non-significant",0.094399700377851,"TMEM14C","Transmembrane protein 14C","TM14C_HUMAN"
0.10370445251465,8.50403281620571,0.797148080042846,0.451862877369078,0.780922922884256,-6.32472723743658,"SAMC_HUMAN",5,0.705125434313137,0.502038502366218,0.804888442639695,-0.0201383431752564,"Non-significant",0.0942643085803723,"SLC25A26","Mitochondrial S-adenosylmethionine carrier protein","SAMC_HUMAN"
0.0605080127716136,15.6921686444964,0.782133883528814,0.46007411517358,0.784717506095804,-6.33696003509115,"EF1B_HUMAN",10,0.704171632206476,0.502599088910237,0.805581109768612,0.0246947606404824,"Non-significant",0.093890726192572,"EEF1B2","Elongation factor 1-beta","EF1B_HUMAN"
0.0640443960825845,12.1405488422939,0.799352325313857,0.450665990030568,0.780590009774952,-6.32291508218754,"PFD5_HUMAN",9,0.704017638658272,0.502689634445467,0.805581109768612,-0.148327430089315,"Non-significant",0.093890726192572,"PFDN5","Prefoldin subunit 5","PFD5_HUMAN"
-0.108211040496839,14.2366986955915,-0.669577418393952,0.524846016826195,0.818861363171375,-6.42233855192099,"CACP_HUMAN",28,-0.703883706214209,0.502768392884922,0.805581109768612,-0.0453403393427552,"Non-significant",0.093890726192572,"CRAT","Carnitine O-acetyltransferase","CACP_HUMAN"
0.065338214238496,11.8917842592512,0.901666850933334,0.397550557155068,0.748949435977761,-6.23434884073508,"TMED1_HUMAN",7,0.703406162640532,0.503049274724654,0.805872026676375,-0.340998689333597,"Non-significant",0.0937339191390516,"TMED1","Transmembrane emp24 domain-containing protein 1","TMED1_HUMAN"
-0.0295333862304936,12.7112188339233,-0.551499432895923,0.598651471011187,0.851189358058123,-6.49929139641654,"IPO5_HUMAN",50,-0.703054740541968,0.503256038450612,0.806044116855164,-0.117021163304645,"Non-significant",0.0936411874971212,"IPO5","Importin-5","IPO5_HUMAN"
-0.0518384774525966,9.60963875906808,-0.666279388483403,0.526827963767003,0.820067429894809,-6.42466718090879,"SMCE1_HUMAN",21,-0.70212895033241,0.50380099910235,0.806757708055352,0.0187878608703418,"Non-significant",0.0932568764974527,"SMARCE1","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1","SMCE1_HUMAN"
-0.123764872550963,7.65731402805873,-0.719088867499129,0.495661783726158,0.80198289587082,-6.38618064714377,"CCD32_HUMAN",7,-0.701814025561284,0.503986463517001,0.806895454809974,-0.120020151138306,"Non-significant",0.0931827308793552,"CCDC32","Coiled-coil domain-containing protein 32","CCD32_HUMAN"
-0.0497450033823501,14.1863697596959,-0.673278082534144,0.522627702343438,0.817733710848912,-6.41971364672543,"GHC2_HUMAN",19,-0.701370647449615,0.504247650130785,0.806918182892811,-0.125932931900021,"Non-significant",0.0931704981397987,"SLC25A18","Mitochondrial glutamate carrier 2","GHC2_HUMAN"
-0.124929269154867,8.82055623190744,-0.665148434359136,0.527508689547646,0.820067429894809,-6.42546338749856,"HTR5A_HUMAN",43,-0.701248519646242,0.50431960875048,0.806918182892811,0.230400125185649,"Non-significant",0.0931704981397987,"HEATR5A","HEAT repeat-containing protein 5A","HTR5A_HUMAN"
0.373757561047874,6.24302285058158,0.676824070191019,0.520507669159538,0.815889238505689,-6.41718658343934,"BAZ1A_HUMAN",8,0.701141129207949,0.504382889420053,0.806918182892811,0.129427035649616,"Non-significant",0.0931704981397987,"BAZ1A","Bromodomain adjacent to zinc finger domain protein 1A","BAZ1A_HUMAN"
-0.148557742436727,7.5174993787493,-0.67558167685013,0.521249836358896,0.816527137434226,-6.41807330097994,"FBW1B_HUMAN",16,-0.701114723379082,0.504398450040959,0.806918182892811,0.16023683547974,"Non-significant",0.0931704981397987,"FBXW11","F-box/WD repeat-containing protein 11","FBW1B_HUMAN"
0.0500334898630861,9.70987347194127,0.627801483522579,0.550295178462313,0.829789087166551,-6.45108452043789,"RBM15_HUMAN",41,0.700544659861875,0.504734455965044,0.807099520520218,-0.121785640716553,"Non-significant",0.0930729106956105,"RBM15","RNA-binding protein 15","RBM15_HUMAN"
0.0635538101196556,10.0167660032,0.638516983271179,0.543696698718509,0.827408458656724,-6.44386743354308,"FA83H_HUMAN",52,0.700437914008433,0.50479738980577,0.807099520520218,0.256546656290691,"Non-significant",0.0930729106956105,"FAM83H","Protein FAM83H","FA83H_HUMAN"
-0.0266408125559217,11.2631808689662,-0.505171912354433,0.629136674902821,0.865516273340368,-6.52577429755614,"CGNL1_HUMAN",84,-0.70041616520571,0.504810212797647,0.807099520520218,0.0895476341247594,"Non-significant",0.0930729106956105,"CGNL1","Cingulin-like protein 1","CGNL1_HUMAN"
-0.117537101109821,7.76123264857701,-0.695743313008989,0.509288912089917,0.808841306067252,-6.40350836008316,"NB5R2_HUMAN",10,-0.700180980259458,0.504948890008782,0.807102211173438,-0.0279676119486396,"Non-significant",0.0930714628767618,"CYB5R2","NADH-cytochrome b5 reductase 2","NB5R2_HUMAN"
0.169088482856752,8.39566564559937,0.759094693535311,0.472872464250394,0.790799966567788,-6.3553523920468,"T185B_HUMAN",2,0.700075937762845,0.505010836347984,0.807102211173438,-0.215813954671219,"Non-significant",0.0930714628767618,"TMEM185B","Transmembrane protein 185B","T185B_HUMAN"
0.0465943018595816,12.8306074142456,0.678145197108903,0.519719203617859,0.815808819436157,-6.41624211112528,"EMD_HUMAN",18,0.699765377367488,0.505194010372987,0.80711148445553,0.309807419776917,"Non-significant",0.0930664730352647,"EMD","Emerin","EMD_HUMAN"
0.0760055383046279,15.2590979167393,0.815300022981906,0.442072342386292,0.777579663152476,-6.30968115999609,"RS28_HUMAN",7,0.699697742005717,0.505233908524807,0.80711148445553,0.61653864383697,"Non-significant",0.0930664730352647,"RPS28","Small ribosomal subunit protein eS28","RS28_HUMAN"
0.132475614547731,9.12855570656913,0.721193466460195,0.494445127955186,0.80198289587082,-6.38459438210445,"COX18_HUMAN",6,0.699560196158272,0.505315053122269,0.80711148445553,-0.200842539469402,"Non-significant",0.0930664730352647,"COX18","Cytochrome c oxidase assembly protein COX18, mitochondrial","COX18_HUMAN"
-0.124394178390503,8.69796780177525,-0.809055993087033,0.445423240942456,0.77897184668326,-6.31488833249776,"AQP11_HUMAN",3,-0.698955344844418,0.505671981204532,0.80752262458051,0.0690378348032628,"Non-significant",0.0928453010800488,"AQP11","Aquaporin-11","AQP11_HUMAN"
-0.0603963534037195,10.7877769470215,-0.774317767661227,0.46438914073524,0.786649997479276,-6.34325137118218,"PPIL3_HUMAN",10,-0.698570912302996,0.505898921705103,0.807591433233028,-0.0284547011057548,"Non-significant",0.0928082966121982,"PPIL3","Peptidyl-prolyl cis-trans isomerase-like 3","PPIL3_HUMAN"
0.103016297022544,10.5255763190133,0.834651298003266,0.431800278268202,0.767338223909662,-6.29333515102573,"CS012_HUMAN",4,0.69848966851592,0.505946890322467,0.807591433233028,0.0607807238896667,"Non-significant",0.0928082966121982,"C19orf12","Protein C19orf12","CS012_HUMAN"
0.084148645401033,14.7916910988944,0.779547077682016,0.461499148691219,0.785474905120917,-6.33904805065857,"HLAC_HUMAN",7,0.698089978936787,0.506182920471214,0.807591433233028,0.0857911904652902,"Non-significant",0.0928082966121982,"HLA-C","HLA class I histocompatibility antigen, C alpha chain","HLAC_HUMAN"
0.0801723798116587,15.1074468067714,0.739602545243989,0.48388687465822,0.796401237520649,-6.3705503194243,"TMED5_HUMAN",9,0.698053481884652,0.506204476701603,0.807591433233028,-0.0528671741485596,"Non-significant",0.0928082966121982,"TMED5","Transmembrane emp24 domain-containing protein 5","TMED5_HUMAN"
-0.0393387476603451,12.8583942140852,-0.637920350141934,0.544062823677028,0.827464995560525,-6.44427212770662,"NT5D1_HUMAN",25,-0.698039521305643,0.506212722383927,0.807591433233028,-0.228795369466145,"Non-significant",0.0928082966121982,"NT5DC1","5'-nucleotidase domain-containing protein 1","NT5D1_HUMAN"
-0.147278467814132,9.20793873923165,-0.671325318874331,0.523797522780562,0.818431467182763,-6.42110033323324,"PAPD1_HUMAN",17,-0.697685252330827,0.506421996578796,0.80776647930811,0.0142897764841727,"Non-significant",0.0927141731437159,"MTPAP","Poly(A) RNA polymerase, mitochondrial","PAPD1_HUMAN"
-0.0583316485087053,9.81793962206159,-0.67867205383165,0.519404980068955,0.815805653944928,-6.41586501321885,"MBLC2_HUMAN",17,-0.697345750401936,0.506622599229189,0.807927627780196,0.0532317161559988,"Non-significant",0.0926275405415181,"MBLAC2","Acyl-coenzyme A thioesterase MBLAC2","MBLC2_HUMAN"
-0.0456194877624618,17.1685167040144,-0.648315648704295,0.537705341948667,0.82369119211593,-6.43717311784772,"HSP72_HUMAN",24,-0.697161817892761,0.506731301165722,0.807942184645052,-0.0107604662577288,"Non-significant",0.0926197156956892,"HSPA2","Heat shock-related 70 kDa protein 2","HSP72_HUMAN"
-0.106883843739825,6.53282642364502,-0.665636281641851,0.527214984717665,0.820067429894809,-6.42512008216596,"ATR_HUMAN",22,-0.695910977867811,0.50747092628336,0.808962494275674,-0.0734908580779994,"Non-significant",0.0920716130066388,"ATR","Serine/threonine-protein kinase ATR","ATR_HUMAN"
-0.135368108749386,8.58857985905239,-0.665333459119968,0.527397284693424,0.820067429894809,-6.42533320884648,"MED23_HUMAN",24,-0.695490857453864,0.507719498487703,0.809174833829224,-0.0141650040944423,"Non-significant",0.0919576326969034,"MED23","Mediator of RNA polymerase II transcription subunit 23","MED23_HUMAN"
-0.0465130011240564,10.1240380150931,-0.814496149374599,0.442502750292177,0.777742254477155,-6.31035339209413,"FHR1_HUMAN",11,-0.695348776788331,0.507803580707223,0.809174833829224,-0.745004256566367,"Non-significant",0.0919576326969034,"CFHR1","Complement factor H-related protein 1","FHR1_HUMAN"
-0.144071976343783,14.4156725747245,-0.661097618918646,0.529951410838321,0.820067429894809,-6.42830546673908,"ACOX2_HUMAN",45,-0.695001431461981,0.508009174178458,0.809343498779503,0.655490398406979,"Non-significant",0.0918671174942199,"ACOX2","Peroxisomal acyl-coenzyme A oxidase 2","ACOX2_HUMAN"
0.0488239129384436,11.2092854636056,0.648777348679255,0.537424044822195,0.82369119211593,-6.43685546678118,"ERMP1_HUMAN",24,0.694774617588496,0.508143453686409,0.80939850475295,-0.0127239227295171,"Non-significant",0.0918376022401562,"ERMP1","Endoplasmic reticulum metallopeptidase 1","ERMP1_HUMAN"
-0.0656256675720179,8.38791179656983,-0.660097258645343,0.530555734306568,0.820067429894809,-6.42900497675553,"GLE1_HUMAN",22,-0.694478914504619,0.508318551174998,0.809451903696069,0.14355285962424,"Non-significant",0.0918089512094943,"GLE1","mRNA export factor GLE1","GLE1_HUMAN"
-0.0600188573201486,9.16369928632464,-0.67039570019973,0.524354998623414,0.818825338496995,-6.42175923027938,"MSPD2_HUMAN",18,-0.694381069397561,0.508376497564108,0.809451903696069,-0.0804388523101505,"Non-significant",0.0918089512094943,"MOSPD2","Motile sperm domain-containing protein 2","MSPD2_HUMAN"
0.0813560485839773,12.9372401918684,0.782518708692964,0.459862379363446,0.784717506095804,-6.33664891882647,"TPD52_HUMAN",7,0.693735297367034,0.508759045507797,0.809902078722831,0.0478609402974453,"Non-significant",0.091567486357248,"TPD52","Tumor protein D52","TPD52_HUMAN"
0.0690378348032645,9.33215822492327,0.696583589790444,0.508794270576263,0.808818261607209,-6.40289326143153,"PKHF2_HUMAN",13,0.693408444739084,0.508952738844836,0.810051495289722,0.122022787729898,"Non-significant",0.0914873719740573,"PLEKHF2","Pleckstrin homology domain-containing family F member 2","PKHF2_HUMAN"
-0.1454617579778,8.04955182756697,-0.679919225939411,0.518661632447099,0.815269369561364,-6.41497133057338,"B4GT4_HUMAN",10,-0.692944811009369,0.50922756906497,0.810166584126459,0.228839000066092,"Non-significant",0.091425673555255,"B4GALT4","Beta-1,4-galactosyltransferase 4","B4GT4_HUMAN"
0.104966839154562,7.94664682660784,0.672082556909105,0.523343696745226,0.818431467182763,-6.42056302571438,"PPM1H_HUMAN",15,0.692794906434565,0.509316448788195,0.810166584126459,0.0881590843200897,"Non-significant",0.091425673555255,"PPM1H","Protein phosphatase 1H","PPM1H_HUMAN"
-0.0586368242899393,11.4890324728829,-0.62911032041301,0.549486617841731,0.829557741289855,-6.45020881756079,"NU155_HUMAN",47,-0.692645699843227,0.509404924434907,0.810166584126459,-0.127093076705966,"Non-significant",0.091425673555255,"NUP155","Nuclear pore complex protein Nup155","NU155_HUMAN"
-0.0989696979522652,8.12345150538854,-0.66097661153169,0.530024489243845,0.820067429894809,-6.428390131649,"P3C2G_HUMAN",23,-0.69229496367214,0.509612940264113,0.810166584126459,0.154397567113245,"Non-significant",0.091425673555255,"PIK3C2G","Phosphatidylinositol 3-kinase C2 domain-containing subunit gamma","P3C2G_HUMAN"
-0.251717130343114,7.30626705714634,-0.691034359764207,0.512066630238307,0.810240880238712,-6.40694348316305,"SR5A3_HUMAN",3,-0.692264905114226,0.509630770001913,0.810166584126459,-0.00571147600814292,"Non-significant",0.091425673555255,"SRD5A3","Polyprenal reductase","SR5A3_HUMAN"
-0.0914176702499363,7.72365304401943,-0.677152000096066,0.520311885701517,0.815808819436157,-6.41695229677661,"FBXW9_HUMAN",14,-0.69211898593441,0.50971733002714,0.810166584126459,-0.185898701349908,"Non-significant",0.091425673555255,"FBXW9","F-box/WD repeat-containing protein 9","FBXW9_HUMAN"
-0.0769263108571376,9.34978757585798,-0.68879913239531,0.513388541046283,0.810434751371506,-6.4085669619445,"CEP43_HUMAN",13,-0.692039961207173,0.509764211798808,0.810166584126459,-0.0696306228637571,"Non-significant",0.091425673555255,"CEP43","Centrosomal protein 43","CEP43_HUMAN"
-0.0644481976826938,8.7021085194179,-0.66169382799779,0.529591442004516,0.820067429894809,-6.42788811983025,"CPNE2_HUMAN",20,-0.691939469827732,0.509823832702699,0.810166584126459,0.0112676620483381,"Non-significant",0.091425673555255,"CPNE2","Copine-2","CPNE2_HUMAN"
0.0609720547993984,10.1375300543649,0.684980416222058,0.515651971562303,0.812587973215575,-6.41132996666616,"SPTC1_HUMAN",15,0.691653183617234,0.509993708725526,0.810277844644394,-0.0371306737263986,"Non-significant",0.0913660358062386,"SPTLC1","Serine palmitoyltransferase 1","SPTC1_HUMAN"
0.0469032128651854,14.6753297533308,0.687399451615063,0.514217421626766,0.811112006041909,-6.40958124239878,"RD23A_HUMAN",16,0.691074016235368,0.510337483666303,0.810304211615246,0.49635664621991,"Non-significant",0.0913519038097721,"RAD23A","UV excision repair protein RAD23 homolog A","RD23A_HUMAN"
0.0488912264505679,13.3461444037301,0.696606933479139,0.508780533383155,0.808818261607209,-6.40287616421915,"FCL_HUMAN",15,0.690904632522655,0.510438052050862,0.810304211615246,-0.210922479629517,"Non-significant",0.0913519038097721,"GFUS","GDP-L-fucose synthase","FCL_HUMAN"
-0.0673967202504304,15.4463833400181,-0.663279878590717,0.528634587968352,0.820067429894809,-6.42677627354436,"DCAF5_HUMAN",19,-0.690866013496891,0.510460983124671,0.810304211615246,0.0489130814870187,"Non-significant",0.0913519038097721,"DCAF5","DDB1- and CUL4-associated factor 5","DCAF5_HUMAN"
-0.11391798655192,9.15782969338553,-0.783447106556863,0.459351838733272,0.784504487367242,-6.33589781943771,"RCBT1_HUMAN",4,-0.690728262932556,0.510542781496041,0.810304211615246,0.0857280095418327,"Non-significant",0.0913519038097721,"RCBTB1","RCC1 and BTB domain-containing protein 1","RCBT1_HUMAN"
-0.0738498369852678,8.90878786359515,-0.710320097175262,0.500752058026523,0.80420939350993,-6.39274688688281,"BL1S5_HUMAN",11,-0.690645691822424,0.5105918174475,0.810304211615246,0.11658843358355,"Non-significant",0.0913519038097721,"BLOC1S5","Biogenesis of lysosome-related organelles complex 1 subunit 5","BL1S5_HUMAN"
0.112463474273653,10.3950580869402,0.662246385603542,0.529257964763462,0.820067429894809,-6.42750103378022,"GLYR1_HUMAN",20,0.690615927764462,0.510609493959669,0.810304211615246,-0.0432228247324407,"Non-significant",0.0913519038097721,"GLYR1","Cytokine-like nuclear factor N-PAC","GLYR1_HUMAN"
0.0709071159362189,12.2676681791033,0.730148646679217,0.489290175125535,0.798694820319044,-6.3778003582542,"LICH_HUMAN",10,0.689987074150745,0.510983052972564,0.810471450573647,-0.448946634928372,"Non-significant",0.0912622788743227,"LIPA","Lysosomal acid lipase/cholesteryl ester hydrolase","LICH_HUMAN"
-0.193199793497691,15.4431104660034,-0.662415859013142,0.529155711197334,0.820067429894809,-6.42738225479722,"RDH16_HUMAN",19,-0.689878228066593,0.511047728544632,0.810471450573647,0.210505843162534,"Non-significant",0.0912622788743227,"RDH16","Retinol dehydrogenase 16","RDH16_HUMAN"
0.11657667160039,11.5024260112218,0.725427927991656,0.49200316534983,0.799904104434603,-6.3813907701871,"CAV2_HUMAN",6,0.689798837197575,0.51109490530094,0.810471450573647,0.0688339869181291,"Non-significant",0.0912622788743227,"CAV2","Caveolin-2","CAV2_HUMAN"
-0.214726567268368,6.42028066090175,-0.664523991138341,0.527884780575759,0.820067429894809,-6.42590249501972,"NVL_HUMAN",14,-0.689765996657024,0.511114421072881,0.810471450573647,-0.00971579551697133,"Non-significant",0.0912622788743227,"NVL","Nuclear valosin-containing protein-like","NVL_HUMAN"
0.144773721694934,11.8964992250715,0.700877997787967,0.506271139668489,0.808161327418871,-6.39973963359141,"RL36A_HUMAN",6,0.689475150719181,0.511287279319588,0.810587140367163,0.0926157633463678,"Non-significant",0.0912002904436734,"RPL36A","Large ribosomal subunit protein eL42","RL36A_HUMAN"
-0.10647638638814,9.30167184557233,-0.739126230936396,0.484158154375565,0.796447935241396,-6.37091749771562,"HGNAT_HUMAN",6,-0.688958589749286,0.511594377691591,0.810915565655317,0.37136300404865,"Non-significant",0.0910243631488456,"HGSNAT","Heparan-alpha-glucosaminide N-acetyltransferase","HGNAT_HUMAN"
-0.333727359771723,6.97911868776594,-0.666530159287315,0.526677098509196,0.820067429894809,-6.42449047421398,"ZFY27_HUMAN",7,-0.688533637207838,0.51184710169682,0.811157692025,0.0858236948649083,"Non-significant",0.0908947091439359,"ZFYVE27","Protrudin","ZFY27_HUMAN"
-0.124470710754377,11.6217891148158,-0.664998307229244,0.527599093105384,0.820067429894809,-6.42556898972343,"PTGR3_HUMAN",15,-0.687614890778997,0.51239375986418,0.811724732343236,0.589111487070699,"Non-significant",0.0905912213649686,"PTGR3","Prostaglandin reductase 3","PTGR3_HUMAN"
0.107203801472998,10.2773564202445,0.95075494094116,0.37376709330769,0.738795380043864,-6.18887870165573,"EVA1A_HUMAN",2,0.687557910681281,0.512427675404354,0.811724732343236,0.0520579814910924,"Non-significant",0.0905912213649686,"EVA1A","Protein eva-1 homolog A","EVA1A_HUMAN"
0.0517870585124172,10.7837539400373,0.6711557891137,0.523899158916347,0.818431467182763,-6.42122055249527,"AGAL_HUMAN",17,0.687427961317535,0.512505028813705,0.811724732343236,0.529580911000569,"Non-significant",0.0905912213649686,"GLA","Alpha-galactosidase A","AGAL_HUMAN"
-0.0352250734965001,14.1248576300485,-0.632348072805616,0.547489527494932,0.828947569713356,-6.44803556598061,"HNRPQ_HUMAN",23,-0.687242375112517,0.51261551327683,0.811741271414559,-0.058117548624649,"Non-significant",0.0905823726087953,"SYNCRIP","Heterogeneous nuclear ribonucleoprotein Q","HNRPQ_HUMAN"
