"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0287172794342272,11.9633518457413,-1.01496537879506,0.341766928683722,0.49400355674775,-7.68996509184728,"U5S1_HUMAN",56,-1.35556037761828,0.212264855026234,0.351063398630832,-0.404117822647075,"Non-significant",0.45461444709764,"EFTUD2","116 kDa U5 small nuclear ribonucleoprotein component","U5S1_HUMAN"
-0.101263165473938,7.60602480173111,-1.33836263008254,0.21996022435512,0.362608139052711,-7.32706094530908,"ZN346_HUMAN",14,-1.35412125779383,0.212704196702571,0.35171833137246,-0.130399703979476,"Non-significant",0.453804995895641,"ZNF346","Zinc finger protein 346","ZN346_HUMAN"
-0.299656987190243,8.07157379388809,-1.3303514765788,0.222460650010921,0.3655418619256,-7.33684271042231,"TSP3_HUMAN",7,-1.35330181088103,0.21295471191681,0.352018083641345,0.301348805427553,"Non-significant",0.45343502565846,"THBS3","Thrombospondin-3","TSP3_HUMAN"
-0.0591933727264493,10.5913308858871,-1.47940549325685,0.179796153963163,0.313061371943586,-7.14921878259981,"SIR3_HUMAN",12,-1.35324449989239,0.212972242124151,0.352018083641345,-0.106827020645149,"Non-significant",0.45343502565846,"SIRT3","NAD-dependent protein deacetylase sirtuin-3, mitochondrial","SIR3_HUMAN"
-0.0662460327148473,11.5170638561249,-1.43950792161789,0.190439267334461,0.326893212428987,-7.20056352336599,"CP3A7_HUMAN",12,-1.35293536101141,0.213066822570518,0.352102688052379,-0.0359542369842529,"Non-significant",0.453330659389176,"CYP3A7","Cytochrome P450 3A7","CP3A7_HUMAN"
0.0674109458923482,13.6156761646271,1.2566480773286,0.246635598764278,0.393395173653106,-7.42509322324189,"ASPH_HUMAN",33,1.35220507676964,0.213290395503423,0.352400380597592,-0.108366966247559,"Non-significant",0.452963631215311,"ASPH","Aspartyl/asparaginyl beta-hydroxylase","ASPH_HUMAN"
0.0595362186431885,9.15195572376251,1.25678388511911,0.246589073303509,0.393395173653106,-7.42493358211918,"RN214_HUMAN",27,1.34875347564164,0.214349825222633,0.353997624394177,-0.0788283348083496,"Non-significant",0.450999652426082,"RNF214","RING finger protein 214","RN214_HUMAN"
0.296052575111393,6.91047745943069,1.34012182539979,0.219414420897886,0.362002564287403,-7.32490810341213,"PHLA3_HUMAN",5,1.34872184443709,0.214359554991086,0.353997624394177,-0.337048411369324,"Non-significant",0.450999652426082,"PHLDA3","Pleckstrin homology-like domain family A member 3","PHLA3_HUMAN"
-0.369112372398376,6.46852511167526,-1.31141541505985,0.228468815360391,0.372397743638853,-7.35981909275125,"KBTB4_HUMAN",10,-1.3486293398368,0.214388011618559,0.353997624394177,0.181889533996575,"Non-significant",0.450999652426082,"KBTBD4","Kelch repeat and BTB domain-containing protein 4","KBTB4_HUMAN"
0.31519746780396,5.86615169048309,1.31676265887141,0.226758191625648,0.370577234008159,-7.35335171361804,"P2R3A_HUMAN",8,1.34592888643973,0.215220170772334,0.355299382634124,0.124280691146851,"Non-significant",0.449405547137259,"PPP2R3A","Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha","P2R3A_HUMAN"
-0.135173082351653,10.0688787698746,-1.38502727399765,0.205875619914578,0.345424892470407,-7.26937644765954,"PLCA_HUMAN",8,-1.3455582370108,0.215334605141674,0.355415985785098,-0.235196828842161,"Non-significant",0.449263042534868,"AGPAT1","1-acyl-sn-glycerol-3-phosphate acyltransferase alpha","PLCA_HUMAN"
0.0483436584472763,16.4002161026001,1.26621309769748,0.243376921159078,0.389826746357138,-7.41382220908015,"PDIA6_HUMAN",22,1.34514669952359,0.2154617246508,0.355553474439006,-0.0859154462814322,"Non-significant",0.44909507311339,"PDIA6","Protein disulfide-isomerase A6","PDIA6_HUMAN"
-0.114757537841797,8.56081748008728,-1.60027667243821,0.15074785692119,0.276757871657798,-6.98915074395216,"CRTC1_HUMAN",5,-1.34450121558989,0.215661237795178,0.355810346374558,-0.0710406303405797,"Non-significant",0.448781427505472,"CRTC1","CREB-regulated transcription coactivator 1","CRTC1_HUMAN"
0.178316593170164,7.90781462192535,1.34634307469329,0.21749364812829,0.35919875044025,-7.31728087509411,"MED8_HUMAN",8,1.34406014218764,0.215797660938039,0.35596304550747,-0.0645503997802983,"Non-significant",0.448595086199127,"MED8","Mediator of RNA polymerase II transcription subunit 8","MED8_HUMAN"
0.375874876976013,7.95213013887405,1.31275246301246,0.228040045089885,0.372194462771442,-7.3582035045137,"POMP_HUMAN",7,1.34327788105588,0.216039795399605,0.356285702825277,-0.0772114992141724,"Non-significant",0.448201604841434,"POMP","Proteasome maturation protein","POMP_HUMAN"
-0.297288179397584,6.8908360004425,-1.35832323134693,0.213835991300989,0.354230196736388,-7.30253271097441,"HSBP1_HUMAN",3,-1.34314455455662,0.216081087454176,0.356285702825277,-0.187147855758674,"Non-significant",0.448201604841434,"HSBP1","Heat shock factor-binding protein 1","HSBP1_HUMAN"
0.0756890773772998,12.1063982248306,1.53414234628503,0.166064216822874,0.296232712983858,-7.07754138768597,"NENF_HUMAN",9,1.34183238592289,0.216487836611683,0.356883421465483,0.261705398559549,"Non-significant",0.44747362613593,"NENF","Neudesin","NENF_HUMAN"
-0.354851245880127,6.63996660709381,-1.3220766499633,0.225069153721545,0.368533207100599,-7.3469082994052,"DUS9_HUMAN",5,-1.34169145855209,0.216531560743724,0.356883421465483,0.106080532073975,"Non-significant",0.44747362613593,"DUSP9","Dual specificity protein phosphatase 9","DUS9_HUMAN"
-0.222548604011537,7.41818684339523,-1.3607267881092,0.213108650588714,0.353684514394932,-7.29956428555997,"D19L4_HUMAN",5,-1.34142508504169,0.216614226540737,0.356907239654978,0.22288656234741,"Non-significant",0.447444642544986,"DPY19L4","Probable C-mannosyltransferase DPY19L4","D19L4_HUMAN"
-0.105824470519998,12.6484320163727,-1.28249609770833,0.237913670508599,0.383554842540587,-7.39450823064139,"FLOT2_HUMAN",27,-1.34136143001578,0.216633985124571,0.356907239654978,0.006500244140625,"Non-significant",0.447444642544986,"FLOT2","Flotillin-2","FLOT2_HUMAN"
0.108226299285889,7.03721523284912,1.3391193203848,0.219725311411728,0.362441792395763,-7.3261351467147,"CLOCK_HUMAN",12,1.33908122054307,0.217342786914242,0.358002308774291,0.23960781097415,"Non-significant",0.446114172560871,"CLOCK","Circadian locomoter output cycles protein kaput","CLOCK_HUMAN"
-0.0559298992156769,11.1149350404739,-1.48358680702074,0.178712174070653,0.312246033679861,-7.14379295107492,"RBBP4_HUMAN",12,-1.33888890902865,0.217402657864377,0.358028245567598,-0.0403399467468493,"Non-significant",0.446082709640334,"RBBP4","Histone-binding protein RBBP4","RBBP4_HUMAN"
0.0576224327086994,10.8404941558838,1.41958483879467,0.195961168070638,0.333479219321552,-7.22590565127738,"BABA1_HUMAN",13,1.33846308996162,0.21753527545429,0.358173949885574,-0.245113134384161,"Non-significant",0.44590600372527,"BABAM1","BRISC and BRCA1-A complex member 1","BABA1_HUMAN"
-0.0992615222930908,9.79437744617462,-1.31516136779035,0.227269295629454,0.371262948406963,-7.35529016653486,"NTAN1_HUMAN",15,-1.33815961392797,0.217629832796932,0.358256941228303,0.226667881011977,"Non-significant",0.445805386393434,"NTAN1","Protein N-terminal asparagine amidohydrolase","NTAN1_HUMAN"
0.0549798011779767,11.0433330535889,1.2842210635705,0.237341084591215,0.382936082794416,-7.39245290115123,"RM39_HUMAN",20,1.33781889374061,0.217736036778085,0.358359067427461,-0.058050751686098,"Non-significant",0.445681602262138,"MRPL39","Large ribosomal subunit protein mL39","RM39_HUMAN"
-0.043137311935423,10.4434753656387,-1.19697178104022,0.267808196954463,0.416706163659047,-7.49413332584869,"NGLY1_HUMAN",29,-1.33722185536762,0.217922243612965,0.358577829256407,-0.0950109958648486,"Non-significant",0.445416566221866,"NGLY1","Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase","NGLY1_HUMAN"
-0.111184597015379,7.39215910434723,-1.46302233710065,0.184100430422823,0.318981612737729,-7.17039696591848,"STYX_HUMAN",7,-1.33709431072235,0.217962040496724,0.358577829256407,0.116238594055174,"Non-significant",0.445416566221866,"STYX","Serine/threonine/tyrosine-interacting protein","STYX_HUMAN"
0.153829097747799,11.6790060997009,1.48550985533713,0.178215609434913,0.311579714491465,-7.14129472525911,"NDUA3_HUMAN",4,1.33696776413186,0.218001532132346,0.358577829256407,-0.0587697029113485,"Non-significant",0.445416566221866,"NDUFA3","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 3","NDUA3_HUMAN"
0.451912879943801,14.0465548038482,1.31201511010576,0.228276416836115,0.372320217715208,-7.35909459381104,"APOC3_HUMAN",4,1.33654226416313,0.218134363785366,0.358604057851648,-0.11597752571106,"Non-significant",0.445384800405157,"APOC3","Apolipoprotein C-III","APOC3_HUMAN"
-0.0537271499634002,10.4891893863678,-1.58831237175634,0.153419061311055,0.280834773979195,-7.00527999513096,"S30BP_HUMAN",11,-1.33649385162638,0.218149481508151,0.358604057851648,0.100218296051027,"Non-significant",0.445384800405157,"SAP30BP","SAP30-binding protein","S30BP_HUMAN"
-0.153879165649412,7.00280892848968,-1.30166366879868,0.2316170687244,0.376093835427213,-7.37157108645806,"CNKR3_HUMAN",15,-1.33644987979404,0.218163213317291,0.358604057851648,-0.354760885238646,"Non-significant",0.445384800405157,"CNKSR3","Connector enhancer of kinase suppressor of ras 3","CNKR3_HUMAN"
-0.181169509887697,7.07873237133026,-1.33660796091165,0.220505795824857,0.363064940609352,-7.32920651863578,"MEX3D_HUMAN",8,-1.33635046809734,0.218194260982695,0.358604057851648,0.00698065757750044,"Non-significant",0.445384800405157,"MEX3D","RNA-binding protein MEX3D","MEX3D_HUMAN"
0.0980982780455992,11.6423525810242,1.46142351277303,0.184525383661173,0.319581422204217,-7.17245674376424,"SMAP_HUMAN",8,1.33613514752157,0.218261521622104,0.358641957562121,-0.44136273860931,"Non-significant",0.445338903642302,"SMAP","Small acidic protein","SMAP_HUMAN"
0.0927288532257009,10.3556164503097,1.8505557657657,0.103894054151198,0.211489301400607,-6.63951450489684,"ARCH_HUMAN",5,1.33562956465852,0.218419522746461,0.358828914267015,-0.218554973602295,"Non-significant",0.445112568970565,"ZBTB8OS","Protein archease","ARCH_HUMAN"
0.0486242771148486,12.2452765703201,1.47601660178287,0.180679029577141,0.314261446085513,-7.15361018333693,"MBNL1_HUMAN",13,1.33500634820904,0.218614420974842,0.359007508397339,-0.484586477279663,"Non-significant",0.444896468353623,"MBNL1","Muscleblind-like protein 1","MBNL1_HUMAN"
-0.0623707771301216,9.89452481269836,-1.32708765190433,0.223486379674104,0.366585583850568,-7.34081750729307,"UBAP1_HUMAN",16,-1.33499898661117,0.218616724056107,0.359007508397339,-0.0884146690368741,"Non-significant",0.444896468353623,"UBAP1","Ubiquitin-associated protein 1","UBAP1_HUMAN"
-0.0631527900695819,9.12875699996948,-1.2414604150158,0.25188569118002,0.399023916094237,-7.44287494277803,"SPT20_HUMAN",30,-1.33485756882095,0.218660970757488,0.359007510466664,-0.311820268630992,"Non-significant",0.444896465850343,"SPATA20","Spermatogenesis-associated protein 20","SPT20_HUMAN"
-0.0942330360412722,12.2400617599487,-1.64319780478197,0.141513936119933,0.264633343553155,-6.93080732246866,"MIC26_HUMAN",6,-1.33282026308308,0.219299254889872,0.359982632849772,0.0584821701049751,"Non-significant",0.443718451008958,"APOO","MICOS complex subunit MIC26","MIC26_HUMAN"
-0.136086344718937,7.96095889806747,-1.32410810122857,0.22442633691284,0.36787783792137,-7.34444082593179,"SEN34_HUMAN",11,-1.33196540303299,0.219567556626316,0.360350152602332,-0.150297880172728,"Non-significant",0.443275289687967,"TSEN34","tRNA-splicing endonuclease subunit Sen34","SEN34_HUMAN"
0.266327261924747,6.54839676618576,1.3431777670403,0.218469085266671,0.360589535771719,-7.32116423016353,"ZN143_HUMAN",4,1.33128332649174,0.219781831329896,0.360575001741041,0.0383718013763392,"Non-significant",0.443004385717479,"ZNF143","Zinc finger protein 143","ZN143_HUMAN"
-0.0522816181182755,14.9203757047653,-1.74533456457584,0.121614560465735,0.237355588211047,-6.78914916834294,"ADT1_HUMAN",10,-1.3312463955169,0.219793438330193,0.360575001741041,-0.358936071395901,"Non-significant",0.443004385717479,"SLC25A4","ADP/ATP translocase 1","ADT1_HUMAN"
-0.210027217864988,9.2332239151001,-1.4101579334032,0.198623026619769,0.336456625885764,-7.2378258501833,"VMA21_HUMAN",3,-1.33101590582202,0.219865890589457,0.360584624386932,0.101789236068726,"Non-significant",0.442992795878389,"VMA21","Vacuolar ATPase assembly integral membrane protein VMA21","VMA21_HUMAN"
0.25523757934571,9.83438611030578,1.30913052664946,0.229203149067044,0.373033899601292,-7.36257759208018,"K1143_HUMAN",8,1.33094499909573,0.219888183567481,0.360584624386932,0.0256152153014746,"Non-significant",0.442992795878389,"KIAA1143","Uncharacterized protein KIAA1143","K1143_HUMAN"
0.0575966835022008,12.2507047653198,1.32895271765302,0.222899741559973,0.366040984217289,-7.33854690586236,"COQ6_HUMAN",16,1.33079143887287,0.219936469334939,0.360590929921943,0.386484503746034,"Non-significant",0.442985201447202,"COQ6","Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial","COQ6_HUMAN"
0.169902563095092,7.0140780210495,1.29211308174396,0.234736395949028,0.379908107273351,-7.38302695232528,"WDR35_HUMAN",16,1.33038698790326,0.220063689165334,0.360726620987378,-0.0886168479919505,"Non-significant",0.442821806333405,"WDR35","WD repeat-containing protein 35","WDR35_HUMAN"
-0.161341905593899,13.5998817682266,-1.51725979575602,0.170194869428493,0.301388295622608,-7.09979676353165,"RL29_HUMAN",3,-1.330167726337,0.220132684135289,0.360766834795745,-0.0136084556579252,"Non-significant",0.442773393877414,"RPL29","Large ribosomal subunit protein eL29","RL29_HUMAN"
-0.241412401199345,7.38101994991302,-1.31029245001377,0.228829468516393,0.372855457182421,-7.36117520245613,"F118B_HUMAN",8,-1.32959541830095,0.22031285949208,0.360989204749341,-0.09488868713375,"Non-significant",0.442505785318421,"FAM118B","Protein FAM118B","F118B_HUMAN"
0.539843440055845,7.31474167108536,1.30905674705551,0.229226894677353,0.373033899601292,-7.36266661440452,"MT3_HUMAN",1,1.3292685319024,0.220415827333022,0.361085003630152,-0.0991148948669256,"Non-significant",0.442390548061447,"MT3","Metallothionein-3","MT3_HUMAN"
-0.267399668693547,6.77568358182907,-1.29752391940201,0.232964765881067,0.37775301965607,-7.37654324495364,"PGPS1_HUMAN",10,-1.32896759770893,0.220510656793911,0.361152644964695,-0.0620815753937247,"Non-significant",0.442309200160285,"PGS1","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial","PGPS1_HUMAN"
0.206851243972773,11.9563969373703,1.32801183749832,0.223195519541009,0.36630429724024,-7.33969261544946,"RHOC_HUMAN",7,1.32885503236682,0.220546137022438,0.361152644964695,0.0369560718536253,"Non-significant",0.442309200160285,"RHOC","Rho-related GTP-binding protein RhoC","RHOC_HUMAN"
-0.135192155838013,8.56745779514313,-1.2770416894971,0.239731970938849,0.385566939979747,-7.40099561473864,"ATP9B_HUMAN",26,-1.32840731369527,0.220687304908594,0.361310894275289,0.10402727127075,"Non-significant",0.442118943352233,"ATP9B","Probable phospholipid-transporting ATPase IIB","ATP9B_HUMAN"
-0.268138408660887,6.94644856452942,-1.29668383307572,0.233239075490382,0.378122249456335,-7.3775510308076,"NOCT_HUMAN",10,-1.32818532321127,0.220757328296908,0.361352624934661,-0.353088974952698,"Non-significant",0.44206878613624,"NOCT","Nocturnin","NOCT_HUMAN"
-0.109196662902825,10.3671419620514,-1.27440520784184,0.240615115285242,0.386757338634004,-7.40412503789687,"GHDC_HUMAN",24,-1.32747046999571,0.220982946784872,0.361648977453097,-0.417062997817975,"Non-significant",0.441712758514067,"GHDC","GH3 domain-containing protein","GHDC_HUMAN"
0.0533633232116681,9.47640562057495,1.26425013333858,0.244042681542483,0.390455844544621,-7.41613980516065,"RXRA_HUMAN",21,1.32719736611243,0.221069194627811,0.361717169834656,0.43601703643799,"Non-significant",0.441630875845883,"RXRA","Retinoic acid receptor RXR-alpha","RXRA_HUMAN"
-0.0957028865814227,8.62120997905731,-1.2491623932618,0.249211584104572,0.396153034272021,-7.43387516489322,"KDM3B_HUMAN",52,-1.32629730617434,0.221353643040976,0.362109568474694,0.0355472564697514,"Non-significant",0.441159999124287,"KDM3B","Lysine-specific demethylase 3B","KDM3B_HUMAN"
0.100632905960085,9.28090059757233,1.26852357322318,0.24259527571422,0.389169250127556,-7.41109133952861,"ABCD4_HUMAN",25,1.32495944197823,0.221777030991854,0.362729052503105,0.00585699081419833,"Non-significant",0.440417658545613,"ABCD4","Lysosomal cobalamin transporter ABCD4","ABCD4_HUMAN"
0.0751526355743408,8.49563658237457,1.24486659027884,0.250700104971587,0.397689276977411,-7.43889932920878,"TYK2_HUMAN",31,1.32453190204325,0.221912478732557,0.362877439023775,0.70363962650299,"Non-significant",0.440240032108236,"TYK2","Non-receptor tyrosine-protein kinase TYK2","TYK2_HUMAN"
-0.125474214553824,10.4802128076553,-1.37436238548587,0.209023122417763,0.349141819984334,-7.28266445660718,"RM16_HUMAN",8,-1.32428491259662,0.221990759032393,0.362898965803987,0.0168182849883749,"Non-significant",0.440214269457921,"MRPL16","Large ribosomal subunit protein uL16m","RM16_HUMAN"
0.0448691844940292,12.2542287111282,1.24231312143579,0.251588447227611,0.398708722813445,-7.44188035493558,"ABI1_HUMAN",22,1.32420814877938,0.222015093203228,0.362898965803987,0.00766587257385432,"Non-significant",0.440214269457921,"ABI1","Abl interactor 1","ABI1_HUMAN"
0.225982427597044,7.829470038414,1.38120548745944,0.206998723868237,0.346557723233887,-7.2741452520892,"AP1S3_HUMAN",3,1.32257112243113,0.222534575009974,0.363674832151244,-0.60137975215912,"Non-significant",0.439286752934943,"AP1S3","AP-1 complex subunit sigma-3","AP1S3_HUMAN"
-0.0591385364532258,11.7350126504898,-1.22399506132473,0.25803925874501,0.405525962707149,-7.46314686532259,"MITOS_HUMAN",30,-1.32204173636481,0.222702788794751,0.363876445485422,-0.130791187286377,"Non-significant",0.439046056331296,"ABCB8","Mitochondrial potassium channel ATP-binding subunit","MITOS_HUMAN"
0.0670449733733971,10.3261185884476,1.23982249082242,0.25245748368158,0.399695614164359,-7.44478413834352,"PUM1_HUMAN",28,1.32151466851408,0.222870373978912,0.364076950768048,0.474402427673343,"Non-significant",0.438806814807081,"PUM1","Pumilio homolog 1","PUM1_HUMAN"
-0.108674645423892,7.92083650827408,-1.29452821827774,0.233944205272227,0.379113896860166,-7.38013506144169,"PPM1H_HUMAN",15,-1.32100001659927,0.223034115465766,0.364237572607769,-0.237748026847838,"Non-significant",0.438615256963441,"PPM1H","Protein phosphatase 1H","PPM1H_HUMAN"
0.134022951126095,8.01140511035919,1.53933485682903,0.164812185398894,0.294621298155239,-7.07067049269677,"MOFA1_HUMAN",4,1.32092346789787,0.223058478960809,0.364237572607769,0.392752408981325,"Non-significant",0.438615256963441,"MRFAP1","MORF4 family-associated protein 1","MOFA1_HUMAN"
-0.191593647003168,7.60671222209931,-1.33802789763433,0.220064210807099,0.362701600492498,-7.32747038268444,"LYSM1_HUMAN",6,-1.31822691223853,0.223918176453534,0.36556782369094,-0.0331542491912504,"Non-significant",0.437032036703063,"LYSMD1","LysM and putative peptidoglycan-binding domain-containing protein 1","LYSM1_HUMAN"
0.276372313499447,6.92339068651199,1.27328841379118,0.240990043129386,0.387129916838614,-7.40544938373768,"KI16B_HUMAN",28,1.31806871367498,0.223968700041751,0.365576751586958,0.136372566223152,"Non-significant",0.437021430494368,"KIF16B","Kinesin-like protein KIF16B","KI16B_HUMAN"
-0.145691633224486,7.29058039188385,-1.268937351355,0.24245551797659,0.389134351202602,-7.41060193418401,"MY15B_HUMAN",23,-1.31607463548317,0.224606380547214,0.36652879312019,0.290526866912851,"Non-significant",0.435891903145523,"MYO15B","Unconventional myosin-XVB","MY15B_HUMAN"
-0.72702872753143,6.79862993955612,-1.27608892523842,0.240050799984066,0.385926726980525,-7.4021269964907,"TRI36_HUMAN",8,-1.31596243096425,0.224642308132451,0.36652879312019,-0.0276153087616002,"Non-significant",0.435891903145523,"TRIM36","E3 ubiquitin-protein ligase TRIM36","TRI36_HUMAN"
0.108647108078006,7.73553192615509,1.39898531581291,0.201819128465062,0.34051994351539,-7.25189368537732,"BCD1_HUMAN",8,1.31566704219906,0.224736914282072,0.3665395979447,0.240587234497074,"Non-significant",0.435879100859351,"ZNHIT6","Box C/D snoRNA protein 1","BCD1_HUMAN"
-0.0815713405609095,8.44617879390717,-1.25541414682723,0.247058663261345,0.393712664473186,-7.42654318478782,"PUS7_HUMAN",24,-1.31565966405995,0.224739277763727,0.3665395979447,0.147276639938349,"Non-significant",0.435879100859351,"PUS7","Pseudouridylate synthase 7 homolog","PUS7_HUMAN"
-0.126440763473514,8.82265841960907,-1.48703978334241,0.177821441482426,0.311360202025983,-7.13930594208672,"SL9B2_HUMAN",5,-1.31534796117964,0.224839146722394,0.366628785471364,-0.121562004089357,"Non-significant",0.435773439863181,"SLC9B2","Sodium/hydrogen exchanger 9B2","SL9B2_HUMAN"
0.0866775512695455,11.2678256034851,1.29783159132464,0.232864372360738,0.377732466193534,-7.37617405167491,"GLYG2_HUMAN",15,1.31502880415106,0.224941443225179,0.366721894781818,0.0776774883269997,"Non-significant",0.435663160126488,"GYG2","Glycogenin-2","GLYG2_HUMAN"
-0.0388154983520739,14.4272902011871,-1.10552059733194,0.303159272239133,0.454514843855935,-7.59543067808527,"PYGB_HUMAN",49,-1.31470539546721,0.22504514299306,0.366817253966591,0.0989046096801243,"Non-significant",0.435550244631658,"PYGB","Glycogen phosphorylase, brain form","PYGB_HUMAN"
0.174617171287538,7.99119633436203,1.37165929638529,0.209827542409701,0.349741306309022,-7.28602266512119,"SP30L_HUMAN",5,1.31440794516954,0.225140555320355,0.366845138221385,-0.267399668693542,"Non-significant",0.435517232232157,"SAP30L","Histone deacetylase complex subunit SAP30L","SP30L_HUMAN"
-0.200757384300228,6.28672748804092,-1.28063830462098,0.238531665358391,0.384093259122442,-7.39671984905259,"HAUS1_HUMAN",13,-1.31437017584775,0.225152672953228,0.366845138221385,0.230050086975098,"Non-significant",0.435517232232157,"HAUS1","HAUS augmin-like complex subunit 1","HAUS1_HUMAN"
-0.227677822113041,9.22496700286865,-1.39826662115397,0.20202626552103,0.340727743192074,-7.25279638121892,"UBB_HUMAN",2,-1.31388779616457,0.225307485074398,0.367023676750385,0.0860147476196484,"Non-significant",0.435305918444461,"UBB;UBC","Polyubiquitin-B;Polyubiquitin-C","UBB_HUMAN"
0.0403323173522985,14.0512404441833,1.17196190357004,0.27712123150446,0.426112116529422,-7.5223914878492,"ODBA_HUMAN",28,1.31263807346419,0.225708986293767,0.367603917058937,0.569581627845765,"Non-significant",0.43461986957097,"BCKDHA","2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial","ODBA_HUMAN"
-0.0416331291198482,17.4868500232696,-1.11743720069078,0.298348683911045,0.449712283346502,-7.58255314307316,"HS90B_HUMAN",53,-1.31242291069949,0.225778173667641,0.36760575550354,-0.0476167201995494,"Non-significant",0.434617697601867,"HSP90AB1","Heat shock protein HSP 90-beta","HS90B_HUMAN"
0.0856776237487722,10.737019777298,1.35993389747453,0.213348348536544,0.353988323895135,-7.30054386660284,"PMGE_HUMAN",11,1.31235279039221,0.225800725342574,0.36760575550354,0.0149967670440248,"Non-significant",0.434617697601867,"BPGM","Bisphosphoglycerate mutase","PMGE_HUMAN"
-0.18860685825348,7.45998615026474,-1.33336224925948,0.22151806159027,0.364435837741981,-7.33317074437604,"S12A9_HUMAN",6,-1.31215731820438,0.225863602084475,0.367634356532283,0.00714516639710006,"Non-significant",0.434583909268606,"SLC12A9","Solute carrier family 12 member 9","S12A9_HUMAN"
-0.0659580230712997,10.6573419570923,-1.19601821305939,0.268158461890208,0.416747320394014,-7.49521820437461,"NU205_HUMAN",67,-1.31198728735743,0.225918307356968,0.367649648193831,0.171192646026601,"Non-significant",0.434565845271055,"NUP205","Nuclear pore complex protein Nup205","NU205_HUMAN"
-0.289647698402405,7.02844160795212,-1.31316268295224,0.227908632951216,0.372157506090997,-7.35770761902867,"ZN593_HUMAN",4,-1.31161623265309,0.226037728747045,0.367660262309812,0.29638886451721,"Non-significant",0.434553307286907,"ZNF593","Zinc finger protein 593","ZN593_HUMAN"
-0.220741152763364,7.85539668798447,-1.29011585858745,0.235393239916704,0.380550059510687,-7.3854158404622,"CCNH_HUMAN",9,-1.31159465877585,0.226044673805804,0.367660262309812,-0.217541694641115,"Non-significant",0.434553307286907,"CCNH","Cyclin-H","CCNH_HUMAN"
0.0716192722320486,10.4275549650192,1.51979362383147,0.169569038140695,0.300542414913412,-7.09646482628915,"GALD1_HUMAN",9,1.31154467529236,0.226060765179153,0.367660262309812,-0.48762047290802,"Non-significant",0.434553307286907,"GATD1","Glutamine amidotransferase-like class 1 domain-containing protein 1","GALD1_HUMAN"
-0.0614569187164484,10.7812587022781,-1.20731380887374,0.264033738484065,0.412549538621164,-7.48232957335347,"FAD1_HUMAN",36,-1.31091679390431,0.226262984639087,0.367915402276864,-0.852356195449831,"Non-significant",0.434252030641738,"FLAD1","FAD synthase","FAD1_HUMAN"
-0.184145689010623,6.18252897262573,-1.29830010485979,0.232711567375426,0.377568817773287,-7.37561174891218,"GRK6_HUMAN",9,-1.31045310890979,0.226412420949451,0.368084629049058,-0.0480914115905779,"Non-significant",0.434052318001734,"GRK6","G protein-coupled receptor kinase 6","GRK6_HUMAN"
0.0463314056396733,11.8550636768341,1.22281430760785,0.258459788384971,0.406108195769878,-7.46451046954503,"PPM1B_HUMAN",23,1.30960889992991,0.226684708482432,0.368453470478055,0.096208095550498,"Non-significant",0.433617348484735,"PPM1B","Protein phosphatase 1B","PPM1B_HUMAN"
1.39506185054779,7.48192828893662,1.2673125148256,0.243004716412945,0.389594994857663,-7.41252315308638,"K2C4_HUMAN",20,1.30943951413849,0.22673937505007,0.368468513750504,0.0643954277038752,"Non-significant",0.433599617407756,"KRT4","Keratin, type II cytoskeletal 4","K2C4_HUMAN"
-0.0966856479644473,10.8188759088516,-1.57242494449613,0.157033319538186,0.28489173942965,-7.02660497948812,"S17A5_HUMAN",6,-1.30851001633098,0.227039555674969,0.368830598713045,-0.135411262512207,"Non-significant",0.433173056433532,"SLC17A5","Sialin","S17A5_HUMAN"
-0.307954311370853,10.2783071994781,-1.30455516801762,0.230679713364858,0.374946953974851,-7.36809224673323,"HBA_HUMAN",4,-1.30846810643406,0.227053098418987,0.368830598713045,0.133950352668763,"Non-significant",0.433173056433532,"HBA2","Hemoglobin subunit alpha","HBA_HUMAN"
-0.232960939407349,7.18496632575989,-1.27640732160217,0.239944212991426,0.385831816134053,-7.40174896978944,"FOXO3_HUMAN",11,-1.30746765759005,0.22737658732986,0.369282151640209,-0.131485223770142,"Non-significant",0.432641682415333,"FOXO3","Forkhead box protein O3","FOXO3_HUMAN"
-0.133670806884775,12.9695720672607,-1.32312779355763,0.224736339738076,0.368151751464226,-7.34563183643865,"RL28_HUMAN",9,-1.3068507645506,0.227576251447487,0.369532460325177,-0.0775605440139779,"Non-significant",0.432347406468288,"RPL28","Large ribosomal subunit protein eL28","RL28_HUMAN"
-0.0484158992767263,14.3002754449844,-1.26308487292455,0.244438622879342,0.390658850904665,-7.41751448073843,"BGAL_HUMAN",19,-1.3051415022623,0.228130252770758,0.370357917363331,-0.330297231674193,"Non-significant",0.431378366739529,"GLB1","Beta-galactosidase","BGAL_HUMAN"
