"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_BM1","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0837526321411151,8.94704508781433,-1.19273326887081,0.26936455160094,0.432625489249808,-7.59375617639848,"PROD_HUMAN",28,-1.25848700065143,0.243276801563149,0.404497534402334,0.0339248180389422,"Non-significant",0.393084121267345,"PRODH","Proline dehydrogenase 1, mitochondrial","PROD_HUMAN"
-0.215477585792541,7.08699995279312,-1.25180985442873,0.248294376242729,0.409983835741454,-7.52556830475007,"BAKOR_HUMAN",6,-1.25802604969576,0.243435087737958,0.404677791826633,0.0725848674773992,"Non-significant",0.392890628451999,"ATG14","Beclin 1-associated autophagy-related key regulator","BAKOR_HUMAN"
0.0580008029937744,11.0053640604019,1.19624565889158,0.268071423384033,0.431231468940929,-7.58976408612542,"BORC6_HUMAN",22,1.25733125000388,0.243673838409734,0.404979939215685,-0.229698657989506,"Non-significant",0.392566489140171,"BORCS6","BLOC-1-related complex subunit 6","BORC6_HUMAN"
-0.0887408256530975,10.1614329814911,-1.71076826750136,0.128031388631835,0.259841592635994,-6.93221073692474,"RT14_HUMAN",5,-1.25720667025975,0.243716667881463,0.404979939215685,-0.0535883903503489,"Non-significant",0.392566489140171,"MRPS14","Small ribosomal subunit protein uS14m","RT14_HUMAN"
-0.0323166847229288,12.1682977676392,-1.43166429571809,0.192592669439572,0.347180311697019,-7.30532564282202,"TACO1_HUMAN",15,-1.25694484203756,0.243806702784563,0.405046598360759,-0.314051389694214,"Non-significant",0.392495010743856,"TACO1","Translational activator of cytochrome c oxidase 1","TACO1_HUMAN"
0.127662181854246,9.63589000701904,1.38798733850784,0.205005639992212,0.362636965968347,-7.36044731129547,"DOPP1_HUMAN",5,1.25667107423927,0.243900873145847,0.405120099223214,0.789804816246029,"Non-significant",0.392416209630054,"DOLPP1","Dolichyldiphosphatase 1","DOPP1_HUMAN"
-0.0684974193573051,9.49498331546783,-1.20286358622745,0.26564896833267,0.429377635269179,-7.58222069362671,"RANB9_HUMAN",21,-1.25604121136134,0.244117648402425,0.40532433252003,0.0507609844207781,"Non-significant",0.392197323813257,"RANBP9","Ran-binding protein 9","RANB9_HUMAN"
0.0569756031036235,13.0081413984299,1.360573957049,0.213151083203382,0.371697375695732,-7.39452825614339,"EDF1_HUMAN",12,1.2560235231367,0.244123738356592,0.40532433252003,-0.0563555955886876,"Non-significant",0.392197323813257,"EDF1","Endothelial differentiation-related factor 1","EDF1_HUMAN"
0.1453777551651,6.85642057657242,1.20403371828985,0.265222548858755,0.428944740171405,-7.58088399791161,"MRP1_HUMAN",24,1.25556109738758,0.244282994030834,0.405505772006177,-0.0524208545684832,"Non-significant",0.392002959621527,"ABCC1","Multidrug resistance-associated protein 1","MRP1_HUMAN"
0.0739452838897456,12.2852829694748,1.80803030662428,0.110733777772337,0.235942897393464,-6.79507783343266,"PPIL1_HUMAN",6,1.25518490240461,0.244412616690909,0.405637957011666,0.031319141387943,"Non-significant",0.391861413266846,"PPIL1","Peptidyl-prolyl cis-trans isomerase-like 1","PPIL1_HUMAN"
0.229060173034668,7.87553179264069,1.22411826654468,0.257991895215596,0.420857707635574,-7.55780443956261,"ZDH17_HUMAN",9,1.25498954392065,0.244479952599644,0.405666735254297,-0.0124925374984697,"Non-significant",0.391830603061758,"ZDHHC17","Palmitoyltransferase ZDHHC17","ZDH17_HUMAN"
-0.316963315010067,6.56307131052017,-1.22118011578971,0.259039248225054,0.422141887949004,-7.56119669149768,"VGLL4_HUMAN",7,-1.25454436985634,0.244633452635984,0.405838445039537,0.0355682373046733,"Non-significant",0.391646814676564,"VGLL4","Transcription cofactor vestigial-like protein 4","VGLL4_HUMAN"
-0.0645332336426048,14.78404712677,-1.31885078496925,0.226089498402357,0.385154354406198,-7.44560474240815,"RS10_HUMAN",12,-1.25349163769084,0.244996765148668,0.406358085121892,0.00572872161867721,"Non-significant",0.391091094865522,"RPS10","Small ribosomal subunit protein eS10","RS10_HUMAN"
-0.0304019451141464,11.0410302877426,-1.06886119117113,0.318346129058426,0.486271576233199,-7.72924255951836,"SNX4_HUMAN",31,-1.25333487093031,0.245050906144559,0.406364817587769,0.0580153465271032,"Non-significant",0.391083899614175,"SNX4","Sorting nexin-4","SNX4_HUMAN"
0.0275659561157298,15.9220795631409,1.10013317883247,0.305351257546676,0.472377522160864,-7.69603972661132,"AK1BA_HUMAN",25,1.25312520910918,0.24512333063517,0.406401860395131,-0.0406749248504497,"Non-significant",0.391044312639762,"AKR1B10","Aldo-keto reductase family 1 member B10","AK1BA_HUMAN"
-0.0388674736023216,12.8481502532959,-1.30108489135037,0.231801427395965,0.391677797145119,-7.46705315494575,"MARE1_HUMAN",16,-1.2529072652146,0.245198635025603,0.406443661817721,-0.0174932479858256,"Non-significant",0.390999644552932,"MAPRE1","Microtubule-associated protein RP/EB family member 1","MARE1_HUMAN"
-0.0441491603850999,14.8374139070511,-1.27728597687611,0.239646663660187,0.401009080003868,-7.49549606254418,"PIMT_HUMAN",16,-1.25270388428142,0.245268925050882,0.406477136001401,0.0694577693939262,"Non-significant",0.39096387808391,"PCMT1","Protein-L-isoaspartate(D-aspartate) O-methyltransferase","PIMT_HUMAN"
-0.401637315750124,6.48674416542053,-1.23002901951996,0.255895662583453,0.418869761186632,-7.55096372188851,"NTAQ1_HUMAN",3,-1.25232421664218,0.245400186231942,0.406611621622621,-0.18099927902222,"Non-significant",0.390820212676716,"NTAQ1","Protein N-terminal glutamine amidohydrolase","NTAQ1_HUMAN"
-0.100734949111938,8.46846926212311,-1.18242779598743,0.273188515053862,0.437554601489743,-7.60542287117245,"SHRM2_HUMAN",49,-1.25192258731732,0.245539104102197,0.406758736358764,-0.049354076385498,"Non-significant",0.390663110519788,"SHROOM2","Protein Shroom2","SHRM2_HUMAN"
-0.0291342735290492,13.9316971302033,-1.27001478229079,0.242088320939708,0.403845525514966,-7.50411901270191,"APEX1_HUMAN",18,-1.25102403463536,0.245850138876751,0.407190860756472,0.144324541091921,"Non-significant",0.390201978135874,"APEX1","DNA repair nuclease/redox regulator APEX1","APEX1_HUMAN"
-0.407005429267888,6.34898239374161,-1.21153552095662,0.262502271159561,0.425733245690322,-7.57229352770238,"CLK3_HUMAN",7,-1.25057566851396,0.246005464359439,0.407364966900508,0.236554145812988,"Non-significant",0.390016322748718,"CLK3","Dual specificity protein kinase CLK3","CLK3_HUMAN"
-0.0479705333709504,11.1543172597885,-1.20093227253134,0.266354025808573,0.429490573412314,-7.58442499921447,"KCC2G_HUMAN",20,-1.24967902909624,0.246316329247061,0.407796510000133,0.405615568161009,"Non-significant",0.38955649531651,"CAMK2G","Calcium/calmodulin-dependent protein kinase type II subunit gamma","KCC2G_HUMAN"
-0.133205056190489,8.03014642000199,-1.3183321366149,0.226254515794061,0.385192853787875,-7.4462334739613,"TMED3_HUMAN",6,-1.24928151078274,0.24645425385876,0.407941618892284,-0.176999568939202,"Non-significant",0.389401984966757,"TMED3","Transmembrane emp24 domain-containing protein 3","TMED3_HUMAN"
0.078087329864525,10.9006173610687,1.19130706389972,0.269891101471936,0.433385394289193,-7.59537488288862,"ZC3HF_HUMAN",23,1.24884919674219,0.246604324596816,0.40810676927974,-0.124059677124077,"Non-significant",0.389226201510837,"ZC3H15","Zinc finger CCCH domain-containing protein 15","ZC3HF_HUMAN"
0.0439429283142037,12.3583717346191,1.1301586265268,0.293278121933083,0.459470117388536,-7.66351246939344,"NASP_HUMAN",31,1.24857538848067,0.246699412139306,0.40818087889444,-0.275248289108275,"Non-significant",0.389147343532573,"NASP","Nuclear autoantigenic sperm protein","NASP_HUMAN"
-0.0982985496521014,14.3172481060028,-1.33244571325969,0.221800926666589,0.38080819937166,-7.42906959100195,"LYPA2_HUMAN",8,-1.24756378336997,0.247050985864129,0.408679245525289,-0.0453166961669762,"Non-significant",0.388617417054033,"LYPLA2","Acyl-protein thioesterase 2","LYPA2_HUMAN"
-0.16692101955414,7.12353879213333,-1.21923102980551,0.25973599542725,0.423022454214513,-7.56344401138119,"CDK17_HUMAN",11,-1.24735329902171,0.247124190269395,0.408717015867484,-0.159879207611075,"Non-significant",0.388577281193419,"CDK17","Cyclin-dependent kinase 17","CDK17_HUMAN"
-0.129793167114258,8.3413028717041,-1.19707631132047,0.267766363719142,0.430997078995659,-7.58881882236384,"GLE1_HUMAN",22,-1.24720331766699,0.24717636337596,0.408719994382013,0.00971007347107467,"Non-significant",0.38857411629531,"GLE1","mRNA export factor GLE1","GLE1_HUMAN"
0.0851509571075511,12.2958592176437,1.38624014121642,0.205516529788695,0.363303076842151,-7.36263152771657,"AP1S1_HUMAN",8,1.24687695992846,0.247289923255005,0.408818077649503,0.19456374645233,"Non-significant",0.38846990825045,"AP1S1","AP-1 complex subunit sigma-1A","AP1S1_HUMAN"
-0.244100093841553,7.05510544776916,-1.20818196142583,0.263715437289615,0.427188472383297,-7.57613820226456,"TRI35_HUMAN",11,-1.24674328796681,0.247336448506459,0.408818077649503,-0.0296277999878001,"Non-significant",0.38846990825045,"TRIM35","E3 ubiquitin-protein ligase TRIM35","TRI35_HUMAN"
-0.124779701232905,9.00438451766968,-1.33387509354706,0.221354137438318,0.380684076128553,-7.42732498436831,"PDRG1_HUMAN",6,-1.24656529590266,0.247398410955919,0.408837211099049,0.0998973846435458,"Non-significant",0.388449582933233,"PDRG1","p53 and DNA damage-regulated protein 1","PDRG1_HUMAN"
-0.0700480937957764,10.998125910759,-1.36460956172191,0.211934485708215,0.370292079465214,-7.38953667119566,"B4GT1_HUMAN",10,-1.24606003641138,0.247574372089046,0.409044686444822,-0.124779701232908,"Non-significant",0.388229244520061,"B4GALT1","Beta-1,4-galactosyltransferase 1","B4GT1_HUMAN"
0.0407085418701509,11.1941549777984,1.3708886200235,0.210053620238807,0.367956622326787,-7.38175252657023,"VPS28_HUMAN",14,1.24538915102274,0.247808175378662,0.409347625208156,-0.394953966140745,"Non-significant",0.387907724785806,"VPS28","Vacuolar protein sorting-associated protein 28 homolog","VPS28_HUMAN"
0.161710262298582,7.4282523393631,1.212918147007,0.262003457615349,0.425341544365438,-7.57070633577214,"CHD1_HUMAN",12,1.24460839548868,0.248080500377529,0.409714060668283,-0.308727145195009,"Non-significant",0.387519131565862,"CHD1","Chromodomain-helicase-DNA-binding protein 1","CHD1_HUMAN"
-0.124645233154297,8.22270917892456,-1.29744165520588,0.232987961743036,0.392836543084854,-7.47142892551919,"CASP9_HUMAN",7,-1.24395408034364,0.248308915678871,0.41000784326788,0.0837609767913747,"Non-significant",0.387207835340314,"CASP9","Caspase-9","CASP9_HUMAN"
-0.536708354949949,7.36779928207397,-1.2011863376441,0.266261186357054,0.429490573412314,-7.58413515882935,"ECM1_HUMAN",7,-1.24372909577021,0.248387496219017,0.410010533591109,0.0605788230896263,"Non-significant",0.387204985666292,"ECM1","Extracellular matrix protein 1","ECM1_HUMAN"
0.047539234161377,14.2875883579254,1.31518378310709,0.227258451516557,0.386086378511819,-7.45004675527918,"MTHFS_HUMAN",14,1.24352669543582,0.248458206469628,0.410010533591109,-0.114663839340201,"Non-significant",0.387204985666292,"MTHFS","5-formyltetrahydrofolate cyclo-ligase","MTHFS_HUMAN"
-0.171362400054932,8.59813094139099,-1.42330351425302,0.19491601568144,0.350210042347035,-7.31595354265119,"C42S2_HUMAN",1,-1.24351544117809,0.248462138731511,0.410010533591109,0.157677650451661,"Non-significant",0.387204985666292,"CDC42SE2","CDC42 small effector protein 2","C42S2_HUMAN"
0.0267424583435503,13.7140769958496,0.966221475402806,0.364072153174848,0.533516606621043,-7.83315520247392,"COPG1_HUMAN",51,1.24304374940061,0.248626995544537,0.410156135672543,-0.0449171066284162,"Non-significant",0.387050787297706,"COPG1","Coatomer subunit gamma-1","COPG1_HUMAN"
0.0643515586852708,14.326455116272,1.80224750513649,0.111696977679816,0.237315861978012,-6.80331733809682,"NACAM_HUMAN",7,1.24297374347827,0.248651470467493,0.410156135672543,0.0825843811035014,"Non-significant",0.387050787297706,"NACA","Nascent polypeptide-associated complex subunit alpha, muscle-specific form","NACAM_HUMAN"
-0.0278873443603267,11.2516584396362,-0.994545459448603,0.350978001485555,0.51952839667954,-7.80527770734809,"VAV2_HUMAN",43,-1.24081418439051,0.24940746615351,0.411319548855605,-0.11104643344879,"Non-significant",0.385820649211074,"VAV2","Guanine nucleotide exchange factor VAV2","VAV2_HUMAN"
0.221930861473085,8.00063842535019,1.2803571391707,0.238621690665027,0.39976607305082,-7.49184445387991,"RL22L_HUMAN",3,1.24049241961524,0.249520270014218,0.411368393577831,0.0274679660797261,"Non-significant",0.385769079248117,"RPL22L1","Ribosomal protein eL22-like","RL22L_HUMAN"
0.097523689270016,8.22537612915039,1.20658645498463,0.264294258927626,0.427869835781875,-7.57796484373208,"DEPD7_HUMAN",16,1.24044048605207,0.249538480797398,0.411368393577831,0.154366493225073,"Non-significant",0.385769079248117,"DEPDC7","DEP domain-containing protein 7","DEPD7_HUMAN"
0.149807929992672,9.1225414276123,1.41407421056388,0.197509517632538,0.353071651480593,-7.32764390958436,"ALG8_HUMAN",3,1.24013364888498,0.249646097505265,0.411462204988364,-0.0712821483611741,"Non-significant",0.385670050898463,"ALG8","Dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase","ALG8_HUMAN"
0.0521447658538783,12.0956970453262,1.25961682109815,0.245616665150503,0.407297682255431,-7.51639468352358,"PSD10_HUMAN",15,1.23761518458569,0.250530858087216,0.412836592713174,0.265787124633786,"Non-significant",0.384221814992579,"PSMD10","26S proteasome non-ATPase regulatory subunit 10","PSD10_HUMAN"
0.0525193214417037,11.9743828773498,1.25824728625589,0.246084624977486,0.407414527353457,-7.51800665107454,"MTNB_HUMAN",15,1.23735068708737,0.25062392992566,0.412906105059249,0.0259630680084246,"Non-significant",0.384148695778865,"APIP","Methylthioribulose-1-phosphate dehydratase","MTNB_HUMAN"
0.0411527156829745,13.0980912446976,1.11963634538181,0.297464401917273,0.464004759989573,-7.67498269688843,"FUBP2_HUMAN",29,1.23689616017504,0.250783936881962,0.413033851155215,0.1504261493683,"Non-significant",0.384014353265011,"KHSRP","Far upstream element-binding protein 2","FUBP2_HUMAN"
0.100567102432247,9.02376711368561,1.19811151681224,0.267386585094627,0.430556608743363,-7.58764015855713,"TLE4_HUMAN",17,1.23684123937046,0.250803276391637,0.413033851155215,-0.0846431255340736,"Non-significant",0.384014353265011,"TLE4","Transducin-like enhancer protein 4","TLE4_HUMAN"
0.0850894451141269,13.0441888570786,1.43843143391035,0.190730211190451,0.344904152796818,-7.29669754803537,"SAA2_HUMAN",7,1.23612067478604,0.251057127046801,0.413368005044186,-0.200673103332546,"Non-significant",0.383663141086803,"SAA2","Serum amyloid A-2 protein","SAA2_HUMAN"
-0.0245900154114285,15.8987500667572,-0.9635178414048,0.365341157636639,0.534700244059107,-7.83578354775679,"ETFD_HUMAN",39,-1.23552784142854,0.251266139046933,0.413628211042162,0.273139238357547,"Non-significant",0.383389848342265,"ETFDH","Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial","ETFD_HUMAN"
-0.249062538146973,6.78708708286285,-1.2107527093486,0.262785039470608,0.426021540512391,-7.57319162034321,"SIAH1_HUMAN",7,-1.2352649709382,0.251358864177025,0.413696921690137,0.337837100028986,"Non-significant",0.383317710668328,"SIAH1","E3 ubiquitin-protein ligase SIAH1","SIAH1_HUMAN"
-0.028925180435202,15.9594103097916,-1.15968779386117,0.281785198095805,0.447263213132494,-7.63091979424949,"PSA1_HUMAN",21,-1.2342022809575,0.251734008444596,0.414230327422319,-0.0630831718444735,"Non-significant",0.382758107881001,"PSMA1","Proteasome subunit alpha type-1","PSA1_HUMAN"
0.0329685211181729,13.4943096637726,1.07265035209318,0.316748545667778,0.484486723183041,-7.72525670423701,"AGT2_HUMAN",31,1.23389644818036,0.251842057905957,0.414246078324315,0.0913805961608993,"Non-significant",0.382741594363475,"AGXT2","Alanine--glyoxylate aminotransferase 2, mitochondrial","AGT2_HUMAN"
0.0776765346527117,8.67702305316925,1.21585451089408,0.260946724138262,0.424312969871314,-7.5673314932334,"ZNG1C_HUMAN",15,1.23343741738346,0.252004303983649,0.414246078324315,-0.0999085903167494,"Non-significant",0.382741594363475,"ZNG1C;ZNG1E","Zinc-regulated GTPase metalloprotein activator 1C;Zinc-regulated GTPase metalloprotein activator 1E","ZNG1C_HUMAN"
-0.025428295135498,13.9068975448608,-0.906077746508674,0.393092581416513,0.561127269341328,-7.89024866507728,"SYEP_HUMAN",100,-1.233426001062,0.252008340230803,0.414246078324315,-0.129925966262819,"Non-significant",0.382741594363475,"EPRS1","Bifunctional glutamate/proline--tRNA ligase","SYEP_HUMAN"
0.027869701385475,10.097897529602,1.07581343229785,0.315419806609568,0.483336776965316,-7.72192150709436,"ADDA_HUMAN",26,1.233358381602,0.252032248232746,0.414246078324315,0.856990337371823,"Non-significant",0.382741594363475,"ADD1","Alpha-adducin","ADDA_HUMAN"
0.169001579284648,11.882086277008,1.34675926102306,0.217361944480721,0.376260449056796,-7.41154763950214,"SIM26_HUMAN",3,1.2332883216382,0.25205702110532,0.414246078324315,-0.41490125656127,"Non-significant",0.382741594363475,"SMIM26","Small integral membrane protein 26","SIM26_HUMAN"
0.0836837291717547,9.73952639102936,1.21134259673919,0.262571935920807,0.425761128709318,-7.57251489921454,"ARAF_HUMAN",15,1.23313558042279,0.252111036697044,0.414246078324315,-0.0559484958648753,"Non-significant",0.382741594363475,"ARAF","Serine/threonine-protein kinase A-Raf","ARAF_HUMAN"
-0.0674555301666295,11.5863040685654,-1.1768624554968,0.275272199292774,0.439903745121718,-7.61169447219705,"HDAC1_HUMAN",22,-1.23308026745099,0.252130600018229,0.414246078324315,-0.49278712272644,"Non-significant",0.382741594363475,"HDAC1","Histone deacetylase 1","HDAC1_HUMAN"
0.310876131057741,6.81043648719788,1.22735681120396,0.256841576950614,0.419599584920571,-7.55405907487599,"APOC4_HUMAN",3,1.23301974721368,0.252152006512669,0.414246078324315,-0.485455989837645,"Non-significant",0.382741594363475,"APOC4","Apolipoprotein C-IV","APOC4_HUMAN"
0.171459913253774,11.4727433919907,1.40577655999011,0.199867215318177,0.356187697142914,-7.33811659614212,"LITAF_HUMAN",1,1.23284408068652,0.252214149734125,0.414264293713096,-0.293393611907957,"Non-significant",0.382722497818396,"LITAF","Lipopolysaccharide-induced tumor necrosis factor-alpha factor","LITAF_HUMAN"
-0.195583820343019,8.83719229698181,-1.19548355277153,0.268351563084195,0.431340052073129,-7.59063095372946,"GDF15_HUMAN",12,-1.23206420227408,0.252490190749446,0.4146337599152,-0.154583692550675,"Non-significant",0.382335340090741,"GDF15","Growth/differentiation factor 15","GDF15_HUMAN"
-0.159173250198361,7.42188572883606,-1.19653834095717,0.267963902068139,0.431143982030712,-7.58943107135633,"PCSK9_HUMAN",13,-1.23152133979033,0.252682487249617,0.414865581048845,-0.228602170944235,"Non-significant",0.382092594528979,"PCSK9","Proprotein convertase subtilisin/kexin type 9","PCSK9_HUMAN"
0.275240778923036,6.35452836751938,1.2015388617774,0.266132413003679,0.429490573412314,-7.58373292652976,"STN1_HUMAN",7,1.23026850609777,0.253126739212726,0.41549245434095,-0.075416088104225,"Non-significant",0.381436858926427,"STN1","CST complex subunit STN1","STN1_HUMAN"
-0.0535848140716499,11.9327243566513,-1.20095556678556,0.266345512594642,0.429490573412314,-7.58439842659127,"NAAA_HUMAN",18,-1.23015587095307,0.253166711148836,0.41549245434095,-0.307755231857298,"Non-significant",0.381436858926427,"NAAA","N-acylethanolamine-hydrolyzing acid amidase","NAAA_HUMAN"
-0.134035587310791,9.60894918441772,-1.47111241108791,0.181959678930624,0.333956307361023,-7.25470811205465,"RBX2_HUMAN",3,-1.22927178963357,0.253480635851928,0.415923534742678,0.262708663940426,"Non-significant",0.380986504689892,"RNF7","RING-box protein 2","RBX2_HUMAN"
0.105288743972778,8.93468654155731,1.23027192745037,0.255809822708605,0.418849085783885,-7.55068212777644,"EPHB4_HUMAN",11,1.22875866677997,0.253662986694242,0.41613859159666,-0.377238035202051,"Non-significant",0.380762007013329,"EPHB4","Ephrin type-B receptor 4","EPHB4_HUMAN"
0.0317234992980726,12.0774278640747,1.07861324273475,0.314247366835191,0.482604389381783,-7.71896334862996,"CLCC1_HUMAN",28,1.22816198596907,0.253875168867888,0.416402490437446,0.137360572814925,"Non-significant",0.380486681707116,"CLCC1","Chloride channel CLIC-like protein 1","CLCC1_HUMAN"
-0.0532164573669469,10.5131707191467,-1.14758054921589,0.286452092395663,0.452369069228962,-7.64435443214628,"SPE39_HUMAN",26,-1.22756168595507,0.25408878670383,0.416668636886596,-0.0176310539245499,"Non-significant",0.380209188142917,"VIPAS39","Spermatogenesis-defective protein 39 homolog","SPE39_HUMAN"
-0.0927174091338987,11.0609632730484,-1.20725291996017,0.264052348498184,0.427563511417734,-7.57720202837298,"RAB20_HUMAN",14,-1.22700314360178,0.254287678959366,0.416910532850333,0.21915125846863,"Non-significant",0.379957132695736,"RAB20","Ras-related protein Rab-20","RAB20_HUMAN"
-0.047226667404173,13.1429377794266,-1.49896444513223,0.174772076251355,0.324731080078656,-7.21851365956826,"JUPI1_HUMAN",11,-1.22592982124465,0.254670242722327,0.417453403929084,-0.0216417312621999,"Non-significant",0.379391993344039,"JPT1","Jupiter microtubule associated homolog 1","JUPI1_HUMAN"
-0.224999547004699,6.81527763605118,-1.18905063311442,0.270725910932538,0.434553915194187,-7.59793317802559,"MON1A_HUMAN",11,-1.22573594393288,0.25473939720564,0.41748242151617,0.012343168258699,"Non-significant",0.379361806166603,"MON1A","Vacuolar fusion protein MON1 homolog A","MON1A_HUMAN"
0.127370357513428,7.84715497493744,1.20320346662529,0.265525050354441,0.429348397484243,-7.5818325231307,"FBX9_HUMAN",12,1.22541583923407,0.254853610075767,0.417585256897168,0.00472426414492588,"Non-significant",0.379254842767367,"FBXO9","F-box only protein 9","FBX9_HUMAN"
-0.075012445449838,9.98238456249238,-1.16536286616179,0.279619221423449,0.445130540049022,-7.62458876107506,"DJC10_HUMAN",24,-1.22472406779317,0.255100578143939,0.417905530195826,-0.0576987266540261,"Non-significant",0.378921881745487,"DNAJC10","DnaJ homolog subfamily C member 10","DJC10_HUMAN"
0.305881142616268,8.64010685682297,1.23114400233042,0.25550184430853,0.41864740806127,-7.5496708598465,"CLD3_HUMAN",2,1.22446123049607,0.255194465223533,0.417974947683437,-0.0566272735595987,"Non-significant",0.378849747911322,"CLDN3","Claudin-3","CLD3_HUMAN"
0.216478586196907,6.87069046497345,1.22716279471587,0.256910369470717,0.419599584920571,-7.55428363965607,"PHLA3_HUMAN",5,1.22389522849995,0.255396741854095,0.418221829143113,0.0793752670288246,"Non-significant",0.378593302869417,"PHLDA3","Pleckstrin homology-like domain family A member 3","PHLA3_HUMAN"
0.172333717346191,9.4173686504364,1.22428165213846,0.25793375800098,0.420847478869888,-7.55761564262126,"PHLA1_HUMAN",7,1.22368110463822,0.255473299645505,0.418262783156502,0.029887437820399,"Non-significant",0.378550777037431,"PHLDA1","Pleckstrin homology-like domain family A member 1","PHLA1_HUMAN"
0.0578672885894793,15.1215146780014,1.35956328370379,0.213456719133759,0.371787830524156,-7.3957769479051,"ABHEB_HUMAN",11,1.22218211615123,0.256009780454005,0.419056558120596,-0.12111663818359,"Non-significant",0.377727358365356,"ABHD14B","Putative protein-lysine deacylase ABHD14B","ABHEB_HUMAN"
0.063329696655277,10.7110257148743,1.21842837145107,0.260023380428778,0.423320567576064,-7.56436878845634,"COA7_HUMAN",15,1.22122859615658,0.256351526195343,0.419531319796089,-0.349252223968527,"Non-significant",0.377235611696117,"COA7","Cytochrome c oxidase assembly factor 7","COA7_HUMAN"
0.0727565288543683,9.4441636800766,1.1736571932758,0.276478202336989,0.441255730480394,-7.61529725692359,"M3K2_HUMAN",20,1.22062663433741,0.25656746645777,0.419773165041759,-0.0331203937530491,"Non-significant",0.376985328132826,"MAP3K2","Mitogen-activated protein kinase kinase kinase 2","M3K2_HUMAN"
0.152441501617432,9.45693802833557,1.25384251523709,0.24759482618942,0.409245145589927,-7.52318339829238,"LX12B_HUMAN",6,1.22052825315073,0.256602772813301,0.419773165041759,0.0299234390258754,"Non-significant",0.376985328132826,"ALOX12B","Arachidonate 12-lipoxygenase, 12R-type","LX12B_HUMAN"
-0.0942645072937012,9.24816465377808,-1.20759618731495,0.263927822911667,0.427447176667718,-7.57680902429254,"NAGA_HUMAN",13,-1.22004029355104,0.256777947826772,0.419975059195007,-0.0273704528808487,"Non-significant",0.376776500020201,"AMDHD2","N-acetylglucosamine-6-phosphate deacetylase","NAGA_HUMAN"
0.103003740310669,8.03416204452515,1.18886870962884,0.270793310105527,0.434576130972359,-7.59813929503217,"SRGEF_HUMAN",15,1.21943392122796,0.256995770362694,0.420246610383494,1.15691471099854,"Non-significant",0.376495780797905,"SERGEF","Secretion-regulating guanine nucleotide exchange factor","SRGEF_HUMAN"
-0.0557088851929031,11.287401676178,-1.22973219398409,0.256000588940147,0.418872510316667,-7.55130777055798,"OSGEP_HUMAN",15,-1.21903727389138,0.257138337717182,0.420395017577517,-0.0351486206054741,"Non-significant",0.376342439768947,"OSGEP","tRNA N6-adenosine threonylcarbamoyltransferase","OSGEP_HUMAN"
0.0457568168640492,10.270290851593,1.07949075883837,0.313880615085174,0.482345967768209,-7.71803504596196,"MYO5A_HUMAN",54,1.21874966867823,0.257241752886863,0.420479368034651,-0.0819987058639509,"Non-significant",0.376255309184809,"MYO5A","Unconventional myosin-Va","MYO5A_HUMAN"
0.0458338260650226,11.0410729646683,1.21188541610061,0.262375963709506,0.425698574192948,-7.57189197893579,"HUTU_HUMAN",17,1.21809588937939,0.257476962556985,0.420779068315685,-0.212957620620727,"Non-significant",0.375945872326502,"UROC1","Urocanate hydratase","HUTU_HUMAN"
0.0564966201781978,14.2437465190888,1.24652478063338,0.250121084342708,0.411743249818773,-7.53175738641874,"ETHE1_HUMAN",14,1.21752395614078,0.257682872439332,0.421030774662252,0.0611672401428205,"Non-significant",0.375686158849537,"ETHE1","Persulfide dioxygenase ETHE1, mitochondrial","ETHE1_HUMAN"
0.131444454193115,9.69801235198975,1.25326412278219,0.247793712827651,0.409487936888497,-7.52386227937305,"SPON2_HUMAN",7,1.21631982558462,0.258116834064429,0.421654920797016,-0.210794806480408,"Non-significant",0.375042827004089,"SPON2","Spondin-2","SPON2_HUMAN"
0.124975800514223,6.77882379293442,1.24020865241255,0.252319029196086,0.414688394348196,-7.53913131776577,"XYLT2_HUMAN",8,1.21570294407609,0.258339388585819,0.421933534417338,1.54714357852936,"Non-significant",0.374755956406132,"XYLT2","Xylosyltransferase 2","XYLT2_HUMAN"
0.0420968532562007,11.0009344816208,1.37428096376667,0.209043543333276,0.366958075804525,-7.37753813674463,"FHIT_HUMAN",13,1.21521738415445,0.258514677323349,0.422134854457971,0.223873376846299,"Non-significant",0.374548787921792,"FHIT","Bis(5'-adenosyl)-triphosphatase","FHIT_HUMAN"
-0.0422103404998762,14.1544913053513,-1.37058777127017,0.210143404292126,0.368034444728321,-7.38212597730104,"CBR4_HUMAN",13,-1.21375020056671,0.25904493288867,0.422795945390371,-0.0544497966766002,"Non-significant",0.37386918622514,"CBR4","3-oxoacyl-[acyl-carrier-protein] reductase","CBR4_HUMAN"
-0.253761768341061,9.82332634925843,-1.24996562658085,0.24893052160913,0.410532978117172,-7.52772993443872,"TBAL3_HUMAN",1,-1.21373851994547,0.259049157991416,0.422795945390371,-0.108535289764426,"Non-significant",0.37386918622514,"TUBAL3","Tubulin alpha chain-like 3","TBAL3_HUMAN"
