B_1;B_2;B_3;B_4;BM_1;BM_2;BM_3;BM_4;C_1;C_2;C_3;C_4;CM_1;CM_2;CM_3;CM_4;Protein.Names;Peptides;Genes;First.Protein.Description
19.68622693194603;19.583866899298748;19.57429786281339;19.617219925664326;20.12060239371419;20.055896704326376;20.12060239371419;20.042599881712917;19.797853057753915;19.713178398255998;19.714549066229434;19.55779461532529;20.015632834112647;20.029179365950597;19.974212906732667;19.974212906732667;HSPB1_HUMAN;13;HSPB1;Heat shock protein beta-1
19.364818623655427;19.344445458394212;19.377477451734336;19.459069346424094;19.423321122336027;19.42205449731793;19.35403410509358;19.361584014361558;19.372293319047103;19.47768120072056;19.49216810357851;19.409104987656058;19.29317973939766;19.560715327589335;19.52505238019377;19.456695314215366;HSP7E_HUMAN;17;HSPA14;Heat shock 70 kDa protein 14
24.82395959523758;24.794515817345097;24.843260151196514;24.80439732885906;24.779565475879124;24.828808994898974;24.794515817345097;24.80439732885906;24.82395959523758;24.876427015131714;24.833642148634915;24.876427015131714;24.857567987880397;24.82395959523758;24.843260151196514;24.843260151196514;HSP7C_HUMAN;50;HSPA8;Heat shock cognate 71 kDa protein
17.956268377660088;17.44240089333176;17.807587620385718;16.546864323062156;17.99858492091027;17.161387796905434;16.75636085746236;18.410902620006606;18.62068877984236;18.6834195851935;18.33528566617425;18.673792138495152;17.639086292502657;18.408080910148637;18.167476950137672;18.40690252919486;HSP77_HUMAN;1;HSPA7;Putative heat shock 70 kDa protein 7
22.81323318864452;22.781567828790273;22.821042111855284;22.761418129168863;22.789549564451747;22.815189385609845;22.807348632392664;22.773541688251353;22.7915381175452;22.842301231227086;22.8365342880082;22.838459164932694;22.828808994898974;22.757354196788967;22.799465033316828;22.85186186953518;HSP74_HUMAN;71;HSPA4;Heat shock 70 kDa protein 4
18.645468458300122;18.60094734576998;18.386948662816565;18.478872295370046;18.561530353182125;18.6529289784196;18.600047188069336;18.453813182631965;18.628484699935804;18.599477039708542;18.470698588295484;18.626072609734884;18.587605400933388;18.61430725026834;18.58259407642714;18.494164158700993;HSP13_HUMAN;6;HSPA13;Heat shock 70 kDa protein 13
17.734173748735728;17.656683222444695;17.651647364006795;17.380604799815448;17.934520187341676;18.027609075200502;17.673267662640285;17.69306491182928;17.327973602613884;17.614968595132094;17.344738012326868;17.39993709514584;17.460615874025827;17.182704710518966;17.425625701637856;17.705247635381394;HSF1_HUMAN;4;HSF1;Heat shock factor protein 1
22.139461420965507;22.114260866840365;22.136335319978787;22.20955331662394;22.101493570766486;22.1885791875302;22.06578950908481;22.20060171577941;22.139461420965507;22.20955331662394;22.29614100162003;22.20955331662394;22.21252488315523;22.298939634972704;22.27070595424376;22.22729159386414;HSDL2_HUMAN;46;HSDL2;Hydroxysteroid dehydrogenase-like protein 2
21.803412217833493;21.688591815831632;21.709777145722263;21.74303959985401;21.645264384167533;21.688591815831632;21.69710331568715;21.72650423212771;21.658399786356668;21.722340607186172;21.779565475879124;21.81909384006576;21.57773122648207;21.81909384006576;21.718164931214982;21.755317929632447;HSDL1_HUMAN;17;HSDL1;Inactive hydroxysteroid dehydrogenase-like protein 1
18.01738478051598;18.13554396782609;18.16743284713293;17.95524123134202;17.888772971838403;18.09769267733238;17.869967287907112;18.05158600987439;17.961613607150106;17.997047133712616;18.03583007283502;17.889860410307424;17.76347823026486;18.020128120765815;17.965992784112736;17.9487379423406;HSC20_HUMAN;6;HSCB;Iron-sulfur cluster co-chaperone protein HscB
19.960137721520944;20.029179365950597;19.931568569324174;20.055896704326376;19.669798564269897;19.931568569324174;19.73723743872748;20.001957897215572;20.206575616824043;20.015632834112647;20.17035542891129;19.892793295731355;20.18253014285739;19.80926885075431;19.974212906732667;19.931568569324174;HSBP1_HUMAN;4;HSBP1;Heat shock factor-binding protein 1
25.38112994393741;25.42021210917796;25.436188961727726;25.41377149562013;25.394275319994332;25.448844262533754;25.44253048860155;25.40080336299183;25.433007714483047;25.433007714483047;25.455130525381186;25.473826619091092;25.476919214146474;25.436188961727726;25.455130525381186;25.46138951585287;HS90B_HUMAN;40;HSP90AB1;Heat shock protein HSP 90-beta
26.73892349138178;26.751747531739362;26.751747531739362;26.801933288907577;26.712928282848832;26.82638633263212;26.73892349138178;26.72598443567428;26.72598443567428;26.72598443567428;26.73892349138178;26.751747531739362;26.789549564451747;26.814211618686016;26.764458583488917;26.789549564451747;HS90A_HUMAN;59;HSP90AA1;Heat shock protein HSP 90-alpha
17.03043005825019;17.046409973028844;17.26994848308994;16.598699531753766;16.887196811565552;16.532993538864904;16.843724806299154;17.228330195419613;17.726790248208935;16.588386713080364;16.608742838927785;16.40340986858801;16.75964116086965;16.356489797828065;15.79994685252045;16.877547759844784;HS904_HUMAN;1;HSP90AA4P;Putative heat shock protein HSP 90-alpha A4
20.477536938429466;20.396236836327617;20.487384724385812;20.427263731948244;20.467621469564385;20.385744462509976;20.36452797660028;20.427263731948244;20.396236836327617;20.427263731948244;20.427263731948244;20.447583716327838;20.37517522079979;20.467621469564385;20.36452797660028;20.447583716327838;HS74L_HUMAN;37;HSPA4L;Heat shock 70 kDa protein 4L
25.869383738127592;25.86230590688706;25.92025325609634;25.90196210723885;25.878767153586228;25.964991570861624;25.897352853986263;25.855193180692496;25.89965932136943;25.831227595701616;25.79699254763731;25.814211618686016;25.869383738127592;25.92025325609634;25.92479003669311;25.855193180692496;HS71L_HUMAN;15;HSPA1L;Heat shock 70 kDa protein 1-like
25.51050728241756;25.470727380432205;25.483084586952188;25.595482411440152;25.534452978042594;25.58978005207597;25.528503711711405;25.5667425159991;25.492283523798655;25.55800770602149;25.528503711711405;25.55800770602149;25.58978005207597;25.626448762123367;25.61806909650739;25.549219688751506;HS71A_HUMAN;37;"HSPA1A;HSPA1B";Heat shock 70 kDa protein 1A
19.605383660269442;19.60475952458434;19.643481026200064;19.577343997575433;19.642388445160044;19.566074483541566;19.725396216088747;19.53445677772823;19.435157479228764;19.577238874649957;19.383837159945625;19.502589040383743;19.67355407769201;19.245074489170015;19.44294147159174;19.560237661569108;HS2ST_HUMAN;10;HS2ST1;Heparan sulfate 2-O-sulfotransferase 1
20.17035542891129;20.06907209307411;20.145693374677023;20.095067301607052;20.082128245899554;20.264992303049365;20.095067301607052;20.158077099132854;20.23022688488869;20.206575616824043;20.082128245899554;20.253496664211536;20.3211353810869;20.095067301607052;20.12060239371419;20.17035542891129;HS12A_HUMAN;14;HSPA12A;Heat shock 70 kDa protein 12A
20.688591815831632;20.662751810896374;20.713977134251547;20.645264384167533;20.722340607186172;20.705564894435348;20.69710331568715;20.713977134251547;20.730655875398178;20.787558266632654;20.755317929632447;20.713977134251547;20.747143998186747;20.747143998186747;20.73892349138178;20.69710331568715;HS105_HUMAN;48;HSPH1;Heat shock protein 105 kDa
16.18068231033979;16.4304019127036;16.684666447571097;17.24050254069318;16.99960369754606;17.13396497552999;16.56679286140392;17.322746775147195;16.340768092959273;16.640485026437972;16.78690771160516;16.449550090618157;16.22708378379972;16.293701542080736;16.727907163163522;16.596331001469707;HPTR_HUMAN;2;HPR;Haptoglobin-related protein
19.128724387775538;19.07581076660549;19.065831573383928;19.032922815547785;19.446388710405053;19.57310719995662;19.619378189358365;19.58170445428175;19.277802724982404;19.235373861370157;19.183058630113393;19.214096149200355;19.159248042864316;19.21230875956249;19.10066490527227;19.16242575128911;HPT_HUMAN;18;HP;Haptoglobin
16.558239826908626;16.970645182266665;16.79644525906185;16.61217738588099;16.713359662858654;16.66497497618791;16.706887180581624;16.544087528730092;16.77546882304883;16.64268634364612;16.438517358412415;16.62965544286141;16.76013516328539;16.56543831091646;16.70194264549567;16.76081089259334;HPS6_HUMAN;2;HPS6;BLOC-2 complex member HPS6
22.262126969354977;22.293336928743326;22.218449717112335;22.221403034501684;22.18555783555496;22.25637917274466;22.22729159386414;22.17949608276776;22.247714311617532;22.215490341631792;22.244814421111734;22.359174742106074;22.27070595424376;22.310080192577903;22.293336928743326;22.25060838488671;HPRT_HUMAN;18;HPRT1;Hypoxanthine-guanine phosphoribosyltransferase
20.158077099132854;20.12060239371419;20.145693374677023;20.241908689936324;19.8069428910699;19.7985287564597;19.745713709795343;19.757821318310448;20.17035542891129;20.253496664211536;20.218449717112335;20.276397066321614;19.945923862301242;19.917567299123682;19.974212906732667;19.922137207582086;HPPD_HUMAN;21;HPD;4-hydroxyphenylpyruvate dioxygenase
18.248659575495296;18.267815389405325;18.404351608149135;18.269076442616317;18.335429610930365;18.47858399450532;18.422693081015023;18.42877316748808;18.337643677436763;18.380055148544898;18.27955617429045;18.305224575227513;18.41164752516883;18.483225342825598;18.28148635898716;18.5814470232399;HPF1_HUMAN;12;HPF1;Histone PARylation factor 1
21.559175407453825;21.568483149680052;21.596051409688858;21.5308863630224;21.623102734243375;21.684317160731307;21.72650423212771;21.675729664894583;21.411833691378636;21.502031500350217;21.554498920244352;21.396236836327617;21.4824692339717;21.39100018796147;21.6714166720235;21.627562382434075;HPCL1_HUMAN;22;HPCAL1;Hippocalcin-like protein 1
20.3211353810869;20.17035542891129;20.253496664211536;20.298939634972704;20.3211353810869;20.3211353810869;20.241908689936324;20.396236836327617;20.206575616824043;20.35380157000722;20.35380157000722;20.17035542891129;20.310080192577903;20.12060239371419;20.3211353810869;20.3321064989079;HPBP1_HUMAN;18;HSPBP1;Hsp70-binding protein 1
23.23753909030856;23.249162073947645;23.218449717112335;23.1961050003232;23.252053247341866;23.24045362673594;23.221403034501684;23.249162073947645;23.173408752888843;23.148799285544843;23.130062722963256;23.247714311617532;23.282065816408306;23.310080192577903;23.225821705768688;23.22435031855202;HP1B3_HUMAN;26;HP1BP3;Heterochromatin protein 1-binding protein 3
18.653082975648797;18.663346148341265;18.266928336772366;18.338344671119124;19.678300967818004;17.8190252129397;18.251292852123523;18.50820873010851;18.11899681877106;17.81966768460052;18.53222273651946;18.05348578733561;18.402824715450446;19.29791484577389;18.350585299514254;18.95372187094617;HORN_HUMAN;12;HRNR;Hornerin
18.066089190457774;18.14885885365868;18.108759251317036;18.281386741300036;18.054397640653658;18.26285645014278;18.184318460819036;18.13774165316327;18.045205065810492;18.178548148564207;18.09814520042825;18.222115650135624;18.091125424843202;18.117501064901383;18.1347221049534;18.245970436115467;HOOK3_HUMAN;17;HOOK3;Protein Hook homolog 3
16.7365076348785;16.50333972773762;16.912585313088243;17.03043005825019;16.788234022928993;17.188965464192606;16.62515231656566;16.45438284000481;16.26512969603465;16.838022058304546;17.647570851550704;16.51239943644213;16.56045076493474;16.922886326224372;17.026512636098655;16.442799361652522;HOOK2_HUMAN;4;HOOK2;Protein Hook homolog 2
18.621429488684782;18.742408128461356;18.631589179173794;18.72474698258386;18.766515968179167;18.809670798768522;18.729982460570078;18.79402551518855;18.60264812625755;18.590119174107176;18.67409569528676;18.847993237587065;18.639799957539676;18.842285883325864;18.634364392064246;18.736253272582307;HOOK1_HUMAN;22;HOOK1;Protein Hook homolog 1
15.626587432430693;14.64622117183188;15.372205306061511;15.843140819564624;14.624561307281816;15.722743504820983;15.698617859403015;15.496507414123618;15.804869628304177;15.570534677856035;14.28383353368066;15.327282464313745;15.640993320921273;15.753880060857435;16.136150042254798;15.107805543743755;HOME3_HUMAN;3;HOMER3;Homer protein homolog 3
18.173394112357485;18.177468203209052;18.185562674775493;18.058641829435242;18.10781984380158;18.155164108720957;18.163295876769702;17.97110005284807;18.259439851024887;18.13853180108139;18.00582188879991;17.98351137114745;18.08928494901305;18.03017138326794;18.03130274405615;18.200232913397187;HOIL1_HUMAN;14;RBCK1;RanBP-type and C3HC4-type zinc finger-containing protein 1
18.265596734337358;18.41699951847436;18.369529190141147;18.369533449994076;18.312488591681827;18.21523436645728;18.23515879612852;18.21965540082435;18.363570136662197;18.403865008541526;18.45994384837493;18.431158861536613;18.377138495531888;18.283178808093588;18.390542649935007;18.116643476200963;HOGA1_HUMAN;5;HOGA1;4-hydroxy-2-oxoglutarate aldolase, mitochondrial
24.789549564451747;24.654034593795267;24.72858154716032;24.681102836993436;24.69710331568715;24.73892349138178;24.707672557397338;24.702397615356663;24.659489023887375;24.60399391129567;24.702397615356663;24.659489023887375;24.718164931214982;24.754298717268693;24.72858154716032;24.707672557397338;HNRPU_HUMAN;45;HNRNPU;Heterogeneous nuclear ribonucleoprotein U
23.516531070045332;23.492283523798655;23.504458237744757;23.552154979776052;23.480005194020215;23.552154979776052;23.540377811999697;23.552154979776052;23.455130525381186;23.429819436852;23.39100018796147;23.429819436852;23.516531070045332;23.377824799213737;23.492283523798655;23.492283523798655;HNRPR_HUMAN;40;HNRNPR;Heterogeneous nuclear ribonucleoprotein R
21.264992303049365;21.1885791875302;21.194602975157967;21.20060171577941;21.206575616824043;21.293336928743326;21.241908689936324;21.342994815050638;21.164229326114448;21.1885791875302;21.139461420965507;21.12060239371419;21.25925593350022;21.218449717112335;21.194602975157967;21.218449717112335;HNRPQ_HUMAN;18;SYNCRIP;Heterogeneous nuclear ribonucleoprotein Q
23.759387593941494;23.799465033316828;23.828808994898974;23.799465033316828;23.809312819273178;23.867028317129463;23.789549564451747;23.809312819273178;23.675729664894583;23.7695118112152;23.81909384006576;23.749191826835606;23.84804521376189;23.84804521376189;23.867028317129463;23.88576487971105;HNRPM_HUMAN;52;HNRNPM;Heterogeneous nuclear ribonucleoprotein M
23.22875998589003;23.253496664211536;23.25060838488671;23.19760546331949;23.282065816408306;23.310080192577903;23.310080192577903;23.29614100162003;23.165763292277987;23.218449717112335;23.174932995017834;23.142580762809686;23.267851957188608;23.088612279469753;23.241908689936324;23.253496664211536;HNRPL_HUMAN;27;HNRNPL;Heterogeneous nuclear ribonucleoprotein L
24.78456615693749;24.789549564451747;24.764458583488917;24.88576487971105;24.843260151196514;24.90884849282409;24.794515817345097;24.779565475879124;24.809312819273178;24.84804521376189;24.809312819273178;24.814211618686016;24.828808994898974;24.936069961559117;24.88576487971105;24.89504269329906;HNRPK_HUMAN;37;HNRNPK;Heterogeneous nuclear ribonucleoprotein K
23.148799285544843;23.20955331662394;23.1885791875302;23.139461420965507;23.282065816408306;23.236079611134127;23.267851957188608;23.23899709451642;23.07234722510697;23.134769725640783;23.103095675362987;23.1190196233515;23.18253014285739;23.156534934324448;23.181013910410012;23.161156492064826;HNRPF_HUMAN;22;HNRNPF;Heterogeneous nuclear ribonucleoprotein F
24.664922909938003;24.643063475974262;24.609640474436812;24.620867729860066;24.598325161208976;24.654034593795267;24.749191826835606;24.598325161208976;24.540377811999697;24.609640474436812;24.620867729860066;24.654034593795267;24.881103502341187;24.744066794657737;24.733761786266;24.69710331568715;HNRPD_HUMAN;20;HNRNPD;Heterogeneous nuclear ribonucleoprotein D0
24.993344766910862;24.967192479054894;25.019031410574513;24.98032788124403;24.98032788124403;25.00624525561867;24.92705308820168;24.97596268868263;24.95393638235263;24.993344766910862;25.056723700646465;25.08537390540321;25.00624525561867;25.105495501323983;25.109486361520016;25.06085158626914;HNRPC_HUMAN;24;HNRNPC;Heterogeneous nuclear ribonucleoproteins C1/C2
21.39100018796147;21.487384724385812;21.411833691378636;21.487384724385812;21.348408311237;21.47258772245773;21.452619306225138;21.477536938429466;21.35380157000722;21.447583716327838;21.521332056309152;21.422138699770375;21.457637380991763;21.540377811999697;21.506880900011613;21.457637380991763;HNRLL_HUMAN;35;HNRNPLL;Heterogeneous nuclear ribonucleoprotein L-like
23.167295629162233;23.141021934953123;23.206575616824043;23.205084459026292;23.236079611134127;23.267851957188608;23.247714311617532;23.203591758385222;23.054241288148315;23.12376273460752;23.112671120077973;23.07724602451981;23.156534934324448;23.14413790817498;23.19309938456758;23.150349737108243;HNRL2_HUMAN;49;HNRNPUL2;Heterogeneous nuclear ribonucleoprotein U-like protein 2
21.991615952994113;22.06907209307411;22.05258397028554;22.02580463916994;22.10789134196464;22.059201849050048;22.10789134196464;22.07887526810447;21.984679905783736;21.970706963231134;21.9636694124912;21.906097881808055;22.04926361199393;21.981199337048775;22.008811568256636;22.059201849050048;HNRL1_HUMAN;28;HNRNPUL1;Heterogeneous nuclear ribonucleoprotein U-like protein 1
22.970706963231134;22.974212906732667;22.949490477321437;22.942348408077418;23.09022874467067;23.02580463916994;23.034226700687913;23.037581806946292;22.815189385609845;22.874552167511276;22.991615952994113;22.9985188132488;22.92614829353992;22.92614829353992;22.945923862301242;22.913421222613916;HNRH3_HUMAN;16;HNRNPH3;Heterogeneous nuclear ribonucleoprotein H3
21.526117118874527;21.4824692339717;21.452619306225138;21.422138699770375;21.516531070045332;21.502031500350217;21.502031500350217;21.452619306225138;21.304520667236;21.315618376119335;21.36452797660028;21.23022688488869;21.452619306225138;21.21252488315523;21.492283523798655;21.467621469564385;HNRH2_HUMAN;12;HNRNPH2;Heterogeneous nuclear ribonucleoprotein H2
24.03590522913891;24.05258397028554;24.07724602451981;24.010519910718997;24.093456251701067;24.093456251701067;24.08537390540321;24.11743511463551;23.993344766910862;23.967192479054894;23.949490477321437;23.94055735255143;24.11743511463551;24.001957897215572;24.11743511463551;24.07724602451981;HNRH1_HUMAN;24;HNRNPH1;Heterogeneous nuclear ribonucleoprotein H
22.439997221856032;22.506880900011613;22.514124572338236;22.477536938429466;22.4971657451784;22.492283523798655;22.54980722491963;22.457637380991763;22.499600674095454;22.4824692339717;22.477536938429466;22.445059314912292;22.596051409688858;22.312851941827958;22.528503711711405;22.518933560260635;HNRDL_HUMAN;13;HNRNPDL;Heterogeneous nuclear ribonucleoprotein D-like
22.244814421111734;22.114260866840365;22.091843400732767;22.315618376119335;22.20955331662394;22.10469600280483;22.139461420965507;22.17035542891129;22.40405634078692;22.383109402342004;22.445059314912292;22.502031500350217;22.3804695204693;22.47010673295398;22.439997221856032;22.29614100162003;HNMT_HUMAN;18;HNMT;Histamine N-methyltransferase
16.2271044721161;18.618693774260567;18.164008300582392;21.06907209307411;18.953176214761672;18.658486955628973;21.133202430493824;19.417403415388886;21.218449717112335;21.101493570766486;17.184788192943543;17.624931073326945;21.082128245899554;18.029465180019173;16.97572484298625;16.78030907365591;HNF4G_HUMAN;1;HNF4G;Hepatocyte nuclear factor 4-gamma
21.264992303049365;21.218449717112335;21.28771237954945;21.304520667236;21.21252488315523;21.282065816408306;21.139461420965507;21.247714311617532;21.406653452272955;21.502031500350217;21.487384724385812;21.521332056309152;21.33756092900001;21.563836784823685;21.18253014285739;21.37517522079979;HNF4A_HUMAN;14;HNF4A;Hepatocyte nuclear factor 4-alpha
18.70865283568653;18.762823210017427;18.630654626607917;18.63040222913909;18.809645680298217;18.744288572719956;18.72806332937664;18.84161041397742;18.7036231212575;18.67004416323925;18.62975859349831;18.66611649027257;18.758395654165444;18.62769774006321;18.742799541733557;18.735979039613404;HNF1A_HUMAN;12;HNF1A;Hepatocyte nuclear factor 1-alpha
20.535639892993036;20.554498920244352;20.609640474436812;20.516531070045332;20.535639892993036;20.535639892993036;20.506880900011613;20.467621469564385;20.600595334833805;20.609640474436812;20.618629257664065;20.563836784823685;20.645264384167533;20.535639892993036;20.506880900011613;20.618629257664065;HMOX2_HUMAN;18;HMOX2;Heme oxygenase 2
21.20060171577941;21.293336928743326;21.310080192577903;21.17645562844771;21.164229326114448;21.326631368841753;21.28771237954945;21.276397066321614;21.20060171577941;21.158077099132854;21.18253014285739;21.304520667236;21.276397066321614;21.385744462509976;21.21252488315523;21.22435031855202;HMOX1_HUMAN;15;HMOX1;Heme oxygenase 1
18.89124971232706;18.914093106358262;18.963421064146477;18.913514720832353;19.128324155522822;19.12537058534836;19.072077635132317;19.098443376700203;18.755464636922802;18.97573043980606;18.82435902559564;18.883764942665703;19.01570088416058;19.085220874352586;18.954937487243868;19.08949961980295;HMHA1_HUMAN;25;ARHGAP45;Rho GTPase-activating protein 45
15.219924768862814;16.091038623693553;15.457595702533;15.65917366528403;15.840396845237962;15.336478665204913;15.80186242001365;16.212589476450127;15.648427804942381;15.391800740247076;15.048035535475686;15.506127790952501;16.06133532736888;15.156904710618889;14.690881918923182;15.77072324699406;HMGX4_HUMAN;3;HMGXB4;HMG domain-containing protein 4
19.7469423346724;20.872674880270605;20.73892349138178;20.834606839437086;19.40054593457218;20.654034593795267;20.872674880270605;20.563836784823685;18.749820336600813;18.280838721032385;19.112426779698534;19.30479692524005;18.88841328313288;19.78247997995545;19.179202046742947;19.368777129002705;HMGN4_HUMAN;1;HMGN4;High mobility group nucleosome-binding domain-containing protein 4
21.04926361199393;22.062499439150624;22.70345414783954;22.039256438638546;21.487384724385812;22.008811568256636;22.686456071487644;22.47258772245773;21.015632834112647;19.928313064368066;20.276397066321614;20.73892349138178;20.194602975157967;20.396236836327617;21.632008287465265;19.189969299757017;HMGN2_HUMAN;1;"HMGN2;HMGN3";Non-histone chromosomal protein HMG-17
21.39100018796147;21.662751810896374;21.422138699770375;21.47258772245773;21.088612279469753;21.645264384167533;21.511714053747554;21.477536938429466;21.60512499331432;21.437459499054132;21.477536938429466;21.688591815831632;21.5731145984117;21.68002980232821;21.662751810896374;21.759387593941494;HMGN1_HUMAN;5;HMGN1;Non-histone chromosomal protein HMG-14
22.757354196788967;22.634226112715083;22.682175074159765;22.701340308573624;22.616387306877396;22.809312819273178;22.600595334833805;22.636440533780526;22.713977134251547;22.705564894435348;22.72650423212771;22.740983013560072;22.72025427993771;22.7347956057591;22.72650423212771;22.724423921686665;HMGCL_HUMAN;20;HMGCL;Hydroxymethylglutaryl-CoA lyase, mitochondrial
21.658399786356668;21.747143998186747;21.730655875398178;21.61414186667175;21.75123675282063;21.68002980232821;21.787558266632654;21.645264384167533;21.640859205047533;21.627562382434075;21.692853842685793;21.627562382434075;21.755317929632447;21.701340308573624;21.7347956057591;21.78356740643662;HMGB3_HUMAN;10;HMGB3;High mobility group protein B3
23.686456071487644;23.707672557397338;23.799465033316828;23.789549564451747;23.81909384006576;23.857567987880397;23.81909384006576;23.809312819273178;23.40405634078692;23.643063475974262;23.664922909938003;23.664922909938003;23.799465033316828;23.779565475879124;23.857567987880397;23.828808994898974;HMGB2_HUMAN;16;HMGB2;High mobility group protein B2
22.669255330734035;22.684317160731307;22.62978704754859;22.654034593795267;22.736861024924885;22.799465033316828;22.787558266632654;22.667090746620712;22.504458237744757;22.538010797455783;22.645264384167533;22.53326508580513;22.69922336756152;22.834606839437086;22.81909384006576;22.707672557397338;HMGB1_HUMAN;13;HMGB1;High mobility group protein B1
22.126916167646392;22.27355431655279;22.091843400732767;22.17645562844771;22.1885791875302;22.356490657534863;22.19159422528563;22.203591758385222;22.27070595424376;22.161156492064826;21.984679905783736;22.082128245899554;22.161156492064826;22.11743511463551;22.114260866840365;22.145693374677023;HMGA2_HUMAN;7;HMGA2;High mobility group protein HMGI-C
23.21252488315523;23.19309938456758;23.171882898657884;23.142580762809686;23.134769725640783;23.159617617208635;23.103095675362987;23.171882898657884;23.21252488315523;23.218449717112335;23.156534934324448;23.158077099132854;23.062499439150624;23.07724602451981;23.154991119259112;23.14413790817498;HMGA1_HUMAN;7;HMGA1;High mobility group protein HMG-I/HMG-Y
12.688890636172586;15.69345428740476;15.018278432810503;21.06907209307411;15.436578169953663;15.129202507162814;18.34810569177659;16.616204209854295;15.426300795416184;15.333431421056217;15.100863520494759;15.056557280929196;14.191552781091683;14.486143669289923;15.330468766590316;13.464520224718163;HMDH_HUMAN;2;HMGCR;3-hydroxy-3-methylglutaryl-coenzyme A reductase
20.437459499054132;20.437459499054132;20.385744462509976;20.535639892993036;20.35380157000722;20.37517522079979;20.427263731948244;20.385744462509976;20.81909384006576;20.82687119065748;20.722340607186172;20.771528156813705;20.5451002222421;20.487384724385812;20.487384724385812;20.487384724385812;HMCS1_HUMAN;22;HMGCS1;Hydroxymethylglutaryl-CoA synthase, cytoplasmic
18.100205470727825;18.275733501219456;18.21251538389735;18.167256421630487;18.249372747028215;17.996440386870344;18.098088642803038;18.218369302360774;17.937385315357986;18.123358597121214;18.05293415444035;17.950834941153765;18.102119244123543;17.847699689920837;17.97200936398531;18.040375348532102;HMCES_HUMAN;8;HMCES;Abasic site processing protein HMCES
17.371027881885116;17.269884581791917;17.23503254724911;17.224604681538498;17.160747926965822;16.87362434200898;16.690243566724767;16.853553233309988;17.144927050371876;16.865866149625102;16.875329400016906;17.051028337777588;16.971150585172005;17.047496724927765;16.932110920703877;16.666570762819482;HMBX1_HUMAN;2;HMBOX1;Homeobox-containing protein 1
18.988917632684387;18.829512161548852;18.857300684879778;18.88987229035404;18.89844787089164;18.935173684196094;19.037166197296802;18.93488871535719;18.776063495005726;18.833847488873726;18.73237282121523;18.90793807114937;18.85985019585259;18.987041905222604;18.886812919394643;18.89510483882385;HM20A_HUMAN;7;HMG20A;High mobility group protein 20A
22.71187866836755;22.775552413372502;22.677881335749632;22.690724403124445;22.707672557397338;22.6714166720235;22.63865156109588;22.667090746620712;22.887625221736577;22.793523933469043;22.870795147052384;22.801439975501886;22.651847034557502;22.6714166720235;22.7347956057591;22.90058087684049;HM13_HUMAN;12;HM13;Minor histocompatibility antigen H13
18.55444645765263;18.500421779081;18.603068479278033;18.654534641406194;18.657377769703864;18.57065992978218;18.5739984407358;18.6077493049466;18.586092099051722;18.645208082774683;18.679923313764256;18.6161575343473;18.602176895388826;18.465410961094204;18.703629879782586;18.67728607438278;HLTF_HUMAN;12;HLTF;Helicase-like transcription factor
17.278168108159242;17.419680431114095;17.399745215783266;17.510207846851507;17.76519543527737;17.645433275164258;17.314255740252513;17.417152023453546;17.534736027227275;17.523531327865033;17.4971657451784;17.440350119200563;17.716250103794287;17.645869485416224;17.440236552463706;17.329253263671713;HLPDA_HUMAN;2;HILPDA;Hypoxia-inducible lipid droplet-associated protein
20.535639892993036;20.4971657451784;20.477536938429466;20.705564894435348;20.582333128441075;20.662751810896374;20.6714166720235;20.600595334833805;20.437459499054132;20.600595334833805;20.506880900011613;20.609640474436812;20.5731145984117;21.03590522913891;20.563836784823685;20.636440533780526;HLAH_HUMAN;2;HLA-H;Putative HLA class I histocompatibility antigen, alpha chain H
17.015861469548497;17.141089311137396;17.185543317795968;17.249613478598903;17.61502608905634;17.14530528726572;17.33697719994956;17.215968988133042;16.915167469929024;17.109249134257833;17.24180630149379;17.123929408345063;17.343272480005897;17.295114221830996;17.099255337526166;17.26589885504571;HLAE_HUMAN;5;HLA-E;HLA class I histocompatibility antigen, alpha chain E
21.759387593941494;21.815189385609845;21.849954803770522;21.730655875398178;21.872674880270605;21.795507019748147;21.861359567042772;21.842301231227086;21.437459499054132;21.5308863630224;21.61414186667175;21.582333128441075;21.755317929632447;21.554498920244352;21.730655875398178;21.705564894435348;HLAC_HUMAN;14;HLA-C;HLA class I histocompatibility antigen, C alpha chain
15.241927305236109;14.992367480906776;15.672378378477916;15.26517182726207;15.930935953138647;16.44737062563164;16.21317828196077;15.909682175433266;16.530499306970967;15.761725222110384;15.652167150364447;15.129085759997675;15.97080917683546;15.599642660158578;15.451410756706629;16.195501013709766;HLAB_HUMAN;1;HLA-B;HLA class I histocompatibility antigen, B alpha chain
21.72650423212771;21.795507019748147;21.7347956057591;21.763445810515847;21.807348632392664;21.949490477321437;21.93876407072838;21.942348408077418;21.722340607186172;21.815189385609845;21.688591815831632;21.838459164932694;21.82687119065748;21.861359567042772;21.872674880270605;21.865141207585197;HLAA_HUMAN;18;HLA-A;HLA class I histocompatibility antigen, A alpha chain
22.62978704754859;22.598325161208976;22.620867729860066;22.651847034557502;22.53326508580513;22.542740949368177;22.509299500814254;22.528503711711405;22.598325161208976;22.598325161208976;22.62978704754859;22.645264384167533;22.556839058698866;22.5731145984117;22.575424759098897;22.48983620337991;HKDC1_HUMAN;66;HKDC1;Hexokinase HKDC1
