Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0492~Microsome	5	5.813953488372093	0.0018388717606364498	1558, 2328, 2330, 8529, 2329	80	118	17910	9.486228813559322	0.05372015726022039	0.00919435880318225	0.007049008415773058
REACTOME_PATHWAY	R-HSA-109582~Hemostasis	12	13.953488372093023	0.0019322077576889756	81027, 7057, 6694, 3959, 2335, 335, 2244, 2266, 338, 2243, 7018, 83706	72	622	11044	2.9592711682743835	0.5646709330129411	0.025687310570595045	0.02293936571885697
REACTOME_PATHWAY	R-HSA-76009~Platelet Aggregation (Plug Formation)	4	4.651162790697675	0.0019713517414642707	2335, 2244, 2266, 2243	72	39	11044	15.732193732193732	0.5719511213650743	0.025687310570595045	0.02293936571885697
GAD_DISEASE	Dyslipidemias	3	3.488372093023256	0.0021121275053654505	335, 348, 116519	76	12	12924	42.51315789473684	0.9408039767567058	0.0376521929956481	0.03503315488899494
REACTOME_PATHWAY	R-HSA-5674135~MAP2K and MAPK activation	4	4.651162790697675	0.0021214334055634286	2335, 2244, 2266, 2243	72	40	11044	15.338888888888889	0.5987559118295366	0.02682989307036101	0.02395971846283402
KEGG_PATHWAY	hsa04142:Lysosome	6	6.976744186046512	0.0021265928373630956	1514, 1522, 2588, 5476, 5641, 4758	61	132	8662	6.454545454545454	0.23364299653490406	0.053164820934077386	0.051038228096714294
UP_SEQ_FEATURE	CARBOHYD:O-linked (GalNAc...) threonine	5	5.813953488372093	0.002246554288997891	730, 2335, 348, 2243, 3698	84	136	20562	8.999474789915967	0.7174737597284051	0.19656768350805026	0.19586815438524582
REACTOME_PATHWAY	R-HSA-3781865~Diseases of glycosylation	6	6.976744186046512	0.0022947604270786366	7057, 5476, 2331, 2719, 4758, 4060	72	144	11044	6.391203703703703	0.6276350631836051	0.028192770961251824	0.025176800114234184
GAD_DISEASE	Lymphoma, Non-Hodgkin	7	8.13953488372093	0.002299005011636779	730, 56288, 336, 3158, 348, 338, 727	76	233	12924	5.108877343573526	0.9539168742269399	0.04005827419452121	0.03727187217500701
UP_KW_CELLULAR_COMPONENT	KW-0458~Lysosome	8	9.30232558139535	0.00238872602700807	10404, 10437, 1514, 1522, 2588, 5476, 5641, 4758	80	416	17910	4.305288461538462	0.06923412248612726	0.010237397258606014	0.007848671231597944
REACTOME_PATHWAY	R-HSA-2173782~Binding and Uptake of Ligands by Scavenger Receptors	4	4.651162790697675	0.002442473740055858	335, 348, 338, 5648	72	42	11044	14.608465608465607	0.6506036826742807	0.029173991895111637	0.026053053227262483
GOTERM_MF_DIRECT	GO:0005543~phospholipid binding	5	5.813953488372093	0.0024487730542796047	335, 336, 348, 338, 116519	84	128	18883	8.781156994047619	0.46615764976699425	0.052240491824631564	0.048975461085592094
GOTERM_BP_DIRECT	GO:0051258~protein polymerization	3	3.488372093023256	0.002450787836832694	2244, 2266, 2243	85	17	19256	39.97785467128028	0.8619602122089456	0.06379954142980594	0.061348753592973246
GAD_DISEASE	cholesterol, LDL	3	3.488372093023256	0.0024867888991363203	341, 348, 338	76	13	12924	39.24291497975709	0.9641702852267284	0.04005827419452121	0.03727187217500701
GAD_DISEASE	lipid metabolism	3	3.488372093023256	0.0024867888991363203	2244, 348, 338	76	13	12924	39.24291497975709	0.9641702852267284	0.04005827419452121	0.03727187217500701
GAD_DISEASE	Lipid Metabolism	3	3.488372093023256	0.0024867888991363203	9388, 348, 116519	76	13	12924	39.24291497975709	0.9641702852267284	0.04005827419452121	0.03727187217500701
GAD_DISEASE	Brain Ischemia|Stroke|Vascular Diseases	3	3.488372093023256	0.0024867888991363203	2244, 2266, 2243	76	13	12924	39.24291497975709	0.9641702852267284	0.04005827419452121	0.03727187217500701
GAD_DISEASE	fibrinogen	3	3.488372093023256	0.0024867888991363203	2244, 2266, 2243	76	13	12924	39.24291497975709	0.9641702852267284	0.04005827419452121	0.03727187217500701
GAD_DISEASE	Atherosclerosis|Brain Ischemia|Carotid Stenosis|Thrombosis	3	3.488372093023256	0.0024867888991363203	2244, 2266, 2243	76	13	12924	39.24291497975709	0.9641702852267284	0.04005827419452121	0.03727187217500701
GAD_DISEASE	Dyslipidemias|HIV Infections|[X]Human immunodeficiency virus disease	3	3.488372093023256	0.0024867888991363203	9388, 348, 116519	76	13	12924	39.24291497975709	0.9641702852267284	0.04005827419452121	0.03727187217500701
GAD_DISEASE	Alzheimer's disease	7	8.13953488372093	0.0025561903203055025	341, 335, 3158, 348, 5105, 7018, 116519	76	238	12924	5.001547987616099	0.9673529888021779	0.04068602926486258	0.037855961410238635
KEGG_PATHWAY	hsa00260:Glycine, serine and threonine metabolism	4	4.651162790697675	0.002601987531828241	1610, 27232, 635, 2628	61	40	8662	14.2	0.2779582549433779	0.05420807357975501	0.05203975063656482
REACTOME_PATHWAY	R-HSA-9656223~Signaling by RAF1 mutants	4	4.651162790697675	0.0026136468744973845	2335, 2244, 2266, 2243	72	43	11044	14.268733850129198	0.6754577066432119	0.030374815027942575	0.027125416210999884
GAD_DISEASE	metabolic syndrome	6	6.976744186046512	0.002682653457584752	2244, 348, 338, 5105, 116519, 32	76	165	12924	6.183732057416267	0.9724437867109651	0.04219656085636251	0.039261422367475665
INTERPRO	IPR019734:TPR_repeat	5	5.813953488372093	0.002701723421086495	3437, 143941, 3434, 3433, 23523	86	140	20603	8.556063122923588	0.6274796370042149	0.07585608066896699	0.07440130651915118
GOTERM_BP_DIRECT	GO:0034374~low-density lipoprotein particle remodeling	3	3.488372093023256	0.002749345595681382	336, 348, 338	85	18	19256	37.75686274509804	0.8915837739391388	0.06933505924108986	0.06667163069527351
UP_SEQ_FEATURE	REPEAT:TPR 3	5	5.813953488372093	0.0029034212026175714	3437, 143941, 3434, 3433, 23523	84	146	20562	8.38307240704501	0.8048713316074899	0.19656768350805026	0.19586815438524582
GOTERM_MF_DIRECT	GO:0005518~collagen binding	4	4.651162790697675	0.0029394383227596597	1514, 2335, 1291, 4060	84	65	18883	13.833699633699633	0.5293329526494855	0.05788432389434407	0.054266553650947555
GOTERM_BP_DIRECT	GO:0042730~fibrinolysis	3	3.488372093023256	0.00306411814659663	2244, 2266, 2243	85	19	19256	35.76965944272446	0.9159664781179874	0.0727277454206906	0.06993399063997015
GOTERM_BP_DIRECT	GO:0019433~triglyceride catabolic process	3	3.488372093023256	0.00306411814659663	9388, 338, 116519	85	19	19256	35.76965944272446	0.9159664781179874	0.0727277454206906	0.06993399063997015
GAD_DISEASE	Hyperlipidemias|Hypertension	3	3.488372093023256	0.0033225530524183078	335, 348, 338	76	15	12924	34.01052631578948	0.9883173404910572	0.051060384265325026	0.04750868962308477
GAD_DISEASE	cerebral infarct, atherothrombotic	3	3.488372093023256	0.0033225530524183078	9388, 2244, 348	76	15	12924	34.01052631578948	0.9883173404910572	0.051060384265325026	0.04750868962308477
GOTERM_MF_DIRECT	GO:0050660~flavin adenine dinucleotide binding	4	4.651162790697675	0.0033408510761974725	2328, 2330, 2671, 2329	84	68	18883	13.223389355742297	0.5754348074130609	0.05879584760363536	0.055121107128408155
UP_SEQ_FEATURE	CARBOHYD:O-linked (GalNAc...) serine	4	4.651162790697675	0.003344755590702523	348, 2243, 7018, 3698	84	74	20562	13.23166023166023	0.8478522705766435	0.19656768350805026	0.19586815438524582
REACTOME_PATHWAY	R-HSA-6802955~Paradoxical activation of RAF signaling by kinase inactive BRAF	4	4.651162790697675	0.003371730089729897	2335, 2244, 2266, 2243	72	47	11044	13.05437352245863	0.7659671263823761	0.03536204728253307	0.03157913059649464
REACTOME_PATHWAY	R-HSA-9649948~Signaling downstream of RAS mutants	4	4.651162790697675	0.003371730089729897	2335, 2244, 2266, 2243	72	47	11044	13.05437352245863	0.7659671263823761	0.03536204728253307	0.03157913059649464
REACTOME_PATHWAY	R-HSA-6802946~Signaling by moderate kinase activity BRAF mutants	4	4.651162790697675	0.003371730089729897	2335, 2244, 2266, 2243	72	47	11044	13.05437352245863	0.7659671263823761	0.03536204728253307	0.03157913059649464
REACTOME_PATHWAY	R-HSA-6802949~Signaling by RAS mutants	4	4.651162790697675	0.003371730089729897	2335, 2244, 2266, 2243	72	47	11044	13.05437352245863	0.7659671263823761	0.03536204728253307	0.03157913059649464
GOTERM_MF_DIRECT	GO:0004180~carboxypeptidase activity	3	3.488372093023256	0.0034450691955255097	10404, 1522, 5476	84	20	18883	33.71964285714285	0.5866499144901816	0.05879584760363536	0.055121107128408155
UP_KW_PTM	KW-0765~Sulfation	4	4.651162790697675	0.003730261811056715	2335, 2266, 2331, 4060	75	60	14237	12.655111111111111	0.0823657989075195	0.02984209448845372	0.026111832677397008
UP_SEQ_FEATURE	REPEAT:TPR 6	4	4.651162790697675	0.0037417903359532835	3437, 3434, 3433, 23523	84	77	20562	12.716141001855288	0.8783771347058758	0.19656768350805026	0.19586815438524582
GAD_DISEASE	fetal loss, late	3	3.488372093023256	0.003782980127522568	2244, 348, 338	76	16	12924	31.88486842105263	0.9937014478480385	0.05682971270222105	0.05287671099593342
GAD_DISEASE	recurrent pregnancy loss	3	3.488372093023256	0.003782980127522568	2244, 348, 338	76	16	12924	31.88486842105263	0.9937014478480385	0.05682971270222105	0.05287671099593342
UP_KW_BIOLOGICAL_PROCESS	KW-0391~Immunity	12	13.953488372093023	0.00395500779019862	10437, 3437, 730, 3434, 3433, 2267, 2244, 2243, 727, 5648, 3669, 383	54	961	11447	2.6470112151693836	0.2021880990678253	0.02817943050516517	0.022741294793642064
WIKIPATHWAYS	WP15:Selenium micronutrient network	5	5.813953488372093	0.003993621457741391	335, 2244, 2266, 338, 2243	64	87	8414	7.555675287356322	0.5632239875642766	0.05279992643793751	0.04820862848681251
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	11	12.790697674418606	0.004025394573081311	10404, 10437, 1558, 2328, 1514, 1522, 9665, 5476, 338, 8529, 4758	85	912	20521	2.9119066047471622	0.42686014837979747	0.026608924062213237	0.02236692167548359
UP_SEQ_FEATURE	REPEAT:TPR 2	5	5.813953488372093	0.004028208241071061	3437, 143941, 3434, 3433, 23523	84	160	20562	7.64955357142857	0.8965249697585351	0.19656768350805026	0.19586815438524582
UP_SEQ_FEATURE	REPEAT:TPR 1	5	5.813953488372093	0.004028208241071061	3437, 143941, 3434, 3433, 23523	84	160	20562	7.64955357142857	0.8965249697585351	0.19656768350805026	0.19586815438524582
GOTERM_CC_DIRECT	GO:1903561~extracellular vesicle	5	5.813953488372093	0.0040491840964237535	335, 2244, 348, 2243, 116519	85	158	20521	7.639985107967238	0.4287462573371592	0.026608924062213237	0.02236692167548359
REACTOME_PATHWAY	R-HSA-2022857~Keratan sulfate degradation	3	3.488372093023256	0.004053478482187754	2588, 2331, 4060	72	15	11044	30.677777777777774	0.8256233947198446	0.04149989874620796	0.03706037469428804
WIKIPATHWAYS	WP5110:Familial hyperlipidemia type 3	3	3.488372093023256	0.004081153734333334	335, 336, 348	64	13	8414	30.338942307692307	0.5710982488654315	0.05279992643793751	0.04820862848681251
GOTERM_BP_DIRECT	GO:0045921~positive regulation of exocytosis	3	3.488372093023256	0.0041042918879852985	2244, 2266, 2243	85	22	19256	30.891978609625664	0.9638102464773002	0.0946332443886896	0.09099801443075976
UP_KW_MOLECULAR_FUNCTION	KW-0645~Protease	9	10.465116279069768	0.004111517115451815	10404, 1514, 1522, 5476, 5641, 59342, 54504, 4018, 5648	57	552	11872	3.3958810068649883	0.13428518920926402	0.023983849840135588	0.02124283842983438
UP_SEQ_FEATURE	ACT_SITE:Nucleophile	7	8.13953488372093	0.004156554446591061	10404, 9388, 57733, 2588, 5641, 51733, 4758	84	376	20562	4.55718085106383	0.9037543898279776	0.19656768350805026	0.19586815438524582
GAD_DISEASE	Alzheimer's Disease	6	6.976744186046512	0.004179434285740167	341, 344, 335, 348, 7018, 4018	76	183	12924	5.575496117342536	0.9963007064732514	0.0620878182226067	0.0577690694606752
GOTERM_MF_DIRECT	GO:0004497~monooxygenase activity	4	4.651162790697675	0.004240541944250824	1558, 5053, 2330, 8529	84	74	18883	12.15122265122265	0.6630723252368838	0.06784867110801318	0.06360812916376235
REACTOME_PATHWAY	R-HSA-597592~Post-translational protein modification	19	22.093023255813954	0.0042843260114639025	6694, 7057, 5476, 2243, 116519, 81027, 1522, 2335, 335, 23142, 336, 2266, 348, 338, 7018, 4148, 3698, 2719, 4758	72	1462	11044	1.9934260525915795	0.8421670233225714	0.04284326011463903	0.03826002763725904
GAD_DISEASE	dementia	4	4.651162790697675	0.0043869980238379945	9388, 335, 348, 338	76	57	12924	11.933518005540165	0.9972005152461448	0.06375452562903694	0.05931984284407028
GAD_DISEASE	stroke, ischemic	4	4.651162790697675	0.0043869980238379945	2244, 348, 2243, 116519	76	57	12924	11.933518005540165	0.9972005152461448	0.06375452562903694	0.05931984284407028
REACTOME_PATHWAY	R-HSA-168898~Toll-like Receptor Cascades	6	6.976744186046512	0.004450788237921533	1514, 5641, 2244, 2266, 338, 2243	72	168	11044	5.478174603174603	0.853115786814034	0.04349633959786953	0.03884324280367883
UP_SEQ_FEATURE	REPEAT:TPR 5	4	4.651162790697675	0.004465135043606117	3437, 3434, 3433, 23523	84	82	20562	11.940766550522648	0.9191391130354053	0.19656768350805026	0.19586815438524582
UP_SEQ_FEATURE	REGION:O-glycosylated at one site	3	3.488372093023256	0.004546939298228921	5176, 344, 336	84	25	20562	29.374285714285712	0.9227885205159193	0.19656768350805026	0.19586815438524582
GAD_DISEASE	Recurrence|Venous Thromboembolism	4	4.651162790697675	0.004607191457179354	348, 338, 4018, 727	76	58	12924	11.727767695099818	0.9979172131203119	0.06623456965858922	0.06162737820140986
GAD_DISEASE	Fredrickson hyperlipoproteinemia	3	3.488372093023256	0.00478725647948515	348, 338, 116519	76	18	12924	28.342105263157894	0.9983647041626099	0.06809108418161325	0.06335475596254815
GOTERM_BP_DIRECT	GO:0030301~cholesterol transport	3	3.488372093023256	0.004876204458152494	335, 336, 338	85	24	19256	28.31764705882353	0.9806434123371308	0.10635397291159628	0.10226850431152257
GOTERM_BP_DIRECT	GO:0010596~negative regulation of endothelial cell migration	3	3.488372093023256	0.004876204458152494	7057, 5176, 348	85	24	19256	28.31764705882353	0.9806434123371308	0.10635397291159628	0.10226850431152257
GOTERM_CC_DIRECT	GO:0005829~cytosol	35	40.69767441860465	0.0049410042652527075	5264, 130013, 59342, 2330, 2671, 2194, 23523, 10437, 122622, 57447, 3437, 83758, 1610, 335, 3434, 336, 3433, 338, 55902, 635, 6822, 32, 5053, 5232, 26007, 383, 57733, 3248, 56288, 3422, 27232, 5424, 5105, 51733, 5648	85	5537	20521	1.5260652933739867	0.495177648701814	0.030993572209312436	0.02605256794405973
GOTERM_MF_DIRECT	GO:0050750~low-density lipoprotein particle receptor binding	3	3.488372093023256	0.004947766262721676	348, 338, 116519	84	24	18883	28.09970238095238	0.71910434908189	0.07450753901510289	0.06985081782665896
BIOCARTA	h_lectinPathway:Lectin Induced Complement Pathway	3	3.488372093023256	0.005107175511603007	730, 727, 5648	15	13	1623	24.969230769230773	0.09270258546472998	0.03064305306961804	0.022131093883613027
BIOCARTA	h_fibrinolysisPathway:Fibrinolysis Pathway	3	3.488372093023256	0.005107175511603007	2244, 2266, 2243	15	13	1623	24.969230769230773	0.09270258546472998	0.03064305306961804	0.022131093883613027
BIOCARTA	h_extrinsicPathway:Extrinsic Prothrombin Activation Pathway	3	3.488372093023256	0.005107175511603007	2244, 2266, 2243	15	13	1623	24.969230769230773	0.09270258546472998	0.03064305306961804	0.022131093883613027
REACTOME_PATHWAY	R-HSA-5602498~MyD88 deficiency (TLR2/4)	3	3.488372093023256	0.005206836804151015	2244, 2266, 2243	72	17	11044	27.06862745098039	0.8940501103379779	0.04975421835077637	0.044431674062088665
KEGG_PATHWAY	hsa00430:Taurine and hypotaurine metabolism	3	3.488372093023256	0.005319544890422229	2328, 2330, 2329	61	16	8662	26.625	0.48660923872541895	0.09499187304325409	0.09119219812152392
GAD_DISEASE	Cerebral Infarction	3	3.488372093023256	0.005330447115740225	2244, 348, 2243	76	19	12924	26.850415512465375	0.9992118878062273	0.07501902940783875	0.06980080223137726
REACTOME_PATHWAY	R-HSA-8978868~Fatty acid metabolism	6	6.976744186046512	0.0055442250014066125	1558, 5264, 3248, 2194, 8529, 32	72	177	11044	5.199623352165725	0.908429859932654	0.05182645110010529	0.04628222609869868
GAD_DISEASE	Metabolic Syndrome X	4	4.651162790697675	0.005554392234067751	335, 348, 338, 116519	76	62	12924	10.97113752122241	0.9994167666427886	0.07735648350988109	0.07197566603312795
GAD_DISEASE	normal variation	7	8.13953488372093	0.005752542108955915	1558, 335, 2244, 348, 338, 4018, 116519	76	281	12924	4.236186551788724	0.9995531804936822	0.07929019381107277	0.073774869933414
REACTOME_PATHWAY	R-HSA-5603041~IRAK4 deficiency (TLR2/4)	3	3.488372093023256	0.005833456896137271	2244, 2266, 2243	72	18	11044	25.564814814814813	0.9191962032743142	0.05336992479444737	0.047660584002483235
UP_KW_PTM	KW-0865~Zymogen	6	6.976744186046512	0.006048106152062898	10404, 1514, 1522, 5476, 5641, 54504	75	223	14237	5.107443946188341	0.13023203573102837	0.03628863691237739	0.031752557298330215
WIKIPATHWAYS	WP5109:Familial hyperlipidemia type 2	3	3.488372093023256	0.006188642877006203	335, 336, 338	64	16	8414	24.650390625	0.72335757297844	0.07535582797295788	0.0688031472796572
UP_KW_DOMAIN	KW-0802~TPR repeat	5	5.813953488372093	0.0064564564061058	3437, 143941, 3434, 3433, 23523	64	172	14600	6.631540697674419	0.09844860871560723	0.0516516512488464	0.0516516512488464
GAD_DISEASE	cholesterol, HDL	3	3.488372093023256	0.00649730765317824	9388, 335, 348	76	21	12924	24.293233082706767	0.999835934349493	0.0877464680030233	0.0816429365712498
GAD_DISEASE	carotid atherosclerosis	3	3.488372093023256	0.00649730765317824	335, 348, 338	76	21	12924	24.293233082706767	0.999835934349493	0.0877464680030233	0.0816429365712498
GOTERM_BP_DIRECT	GO:1902042~negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	3	3.488372093023256	0.0066033230622936845	2244, 2266, 2243	85	28	19256	24.272268907563028	0.9952354572849594	0.14023372924397376	0.1348468077984184
GAD_DISEASE	restenosis	4	4.651162790697675	0.006610378989896369	2244, 348, 338, 4018	76	66	12924	10.30622009569378	0.9998590940064311	0.08838076709491445	0.08223311463431082
GOTERM_MF_DIRECT	GO:0005319~lipid transporter activity	3	3.488372093023256	0.006699680688940196	336, 348, 338	84	28	18883	24.085459183673468	0.8210930462561401	0.09528434757603833	0.08932907585253595
GOTERM_CC_DIRECT	GO:0005783~endoplasmic reticulum	12	13.953488372093023	0.006963963517825337	10404, 341, 2328, 7057, 1522, 5476, 3433, 2244, 348, 2243, 5105, 2330	85	1147	20521	2.5257910662085234	0.6187838954051674	0.04178378110695202	0.03512259861164083
GAD_DISEASE	C-reactive protein	3	3.488372093023256	0.007120335583273412	341, 348, 116519	76	22	12924	23.188995215311003	0.9999290789182286	0.09333224191016228	0.08684017123129534
GAD_DISEASE	thrombosis, deep vein	3	3.488372093023256	0.007120335583273412	2244, 2266, 2243	76	22	12924	23.188995215311003	0.9999290789182286	0.09333224191016228	0.08684017123129534
REACTOME_PATHWAY	R-HSA-168249~Innate Immune System	15	17.441860465116278	0.007292839147412204	5476, 5641, 2243, 26007, 383, 1514, 1522, 730, 2588, 2244, 2266, 338, 727, 5648, 4758	72	1068	11044	2.154338327091136	0.9570368117668121	0.065331684028901	0.05834271317929763
GOTERM_MF_DIRECT	GO:0001968~fibronectin binding	3	3.488372093023256	0.007666287450824641	1514, 7057, 4018	84	30	18883	22.479761904761904	0.8605614210805561	0.09812847937055541	0.09199544940989568
GOTERM_MF_DIRECT	GO:0031210~phosphatidylcholine binding	3	3.488372093023256	0.007666287450824641	341, 336, 116519	84	30	18883	22.479761904761904	0.8605614210805561	0.09812847937055541	0.09199544940989568
GAD_DISEASE	cardiovascular risk	3	3.488372093023256	0.007769338531730655	2244, 348, 338	76	23	12924	22.180778032036613	0.9999704127863848	0.10085053997013481	0.09383550615022267
GAD_DISEASE	Cleft Lip|Cleft Palate	8	9.30232558139535	0.007870456089714688	344, 2335, 335, 27232, 348, 338, 635, 116519	76	395	12924	3.4441039307128576	0.9999741817247693	0.1011807672302744	0.09414276322697185
UP_SEQ_FEATURE	REPEAT:TPR 4	4	4.651162790697675	0.007954861555766392	3437, 3434, 3433, 23523	84	101	20562	9.694483734087694	0.9887626102587362	0.3193308710243366	0.3181944622306557
REACTOME_PATHWAY	R-HSA-2132295~MHC class II antigen presentation	5	5.813953488372093	0.008016935262706262	81027, 10437, 1514, 5476, 5641	72	123	11044	6.235320686540199	0.9686071394383917	0.07035269720334067	0.0628265947118205
GOTERM_BP_DIRECT	GO:0019886~antigen processing and presentation of exogenous peptide antigen via MHC class II	3	3.488372093023256	0.008054736525735807	10437, 1514, 5641	85	31	19256	21.92333965844402	0.998535867545786	0.16250430940671992	0.15626188859927465
GOTERM_BP_DIRECT	GO:0045907~positive regulation of vasoconstriction	3	3.488372093023256	0.008054736525735807	2244, 2266, 2243	85	31	19256	21.92333965844402	0.998535867545786	0.16250430940671992	0.15626188859927465
GOTERM_CC_DIRECT	GO:0034360~chylomicron remnant	2	2.3255813953488373	0.008170178544927778	348, 338	85	2	20521	241.4235294117647	0.6776494808008148	0.046978526633334725	0.03948919630048426
GAD_DISEASE	hypercholesterolemia	3	3.488372093023256	0.00844400232096556	348, 338, 116519	76	24	12924	21.25657894736842	0.9999880832546046	0.1075202962202948	0.10004132273601103
UP_KW_PTM	KW-1015~Disulfide bond	31	36.04651162790697	0.008625143077675979	9388, 6694, 5641, 2331, 2671, 10437, 1514, 3959, 730, 2588, 11309, 336, 2267, 2244, 2266, 338, 7018, 4148, 3698, 5858, 7057, 5476, 2243, 4060, 1522, 2335, 4059, 2719, 4018, 727, 5648	75	3870	14237	1.5205753660637382	0.18064576127507848	0.0414006867728447	0.03622560092623911
REACTOME_PATHWAY	R-HSA-140875~Common Pathway of Fibrin Clot Formation	3	3.488372093023256	0.008662694566199773	2244, 2266, 2243	72	22	11044	20.916666666666664	0.9762740653262403	0.07449917326931804	0.06652949426841426
GOTERM_BP_DIRECT	GO:0010902~positive regulation of very-low-density lipoprotein particle remodeling	2	2.3255813953488373	0.00870574949248976	344, 116519	85	2	19256	226.54117647058823	0.9991380383614452	0.1713546302546155	0.16477223429687934
REACTOME_PATHWAY	R-HSA-6802952~Signaling by BRAF and RAF1 fusions	4	4.651162790697675	0.009091545649717063	2335, 2244, 2266, 2243	72	67	11044	9.1575456053068	0.980302118040778	0.07665420841918308	0.06845399077434024
GAD_DISEASE	Acute Coronary Syndrome|	4	4.651162790697675	0.009399126332783666	7057, 335, 2244, 348	76	75	12924	9.069473684210527	0.9999967147318352	0.11855313119746944	0.11030672790549888
WIKIPATHWAYS	WP3896:Dengue 2 interactions with complement and coagulation cascades	4	4.651162790697675	0.00965455042500764	730, 336, 2244, 5648	64	59	8414	8.913135593220339	0.8657701641062366	0.11102732988758786	0.10137277946258022
GAD_DISEASE	quantitative traits	3	3.488372093023256	0.009869069122462463	341, 344, 348	76	26	12924	19.621457489878544	0.9999982580195745	0.12331724688534873	0.11473945783498415
UP_KW_PTM	KW-0325~Glycoprotein	36	41.86046511627907	0.010497057693493034	9388, 5641, 59342, 2331, 10437, 1514, 3959, 730, 2588, 335, 11309, 336, 2244, 2266, 338, 7018, 3698, 5858, 7057, 5176, 5476, 2243, 1291, 4060, 10404, 344, 1522, 2335, 348, 4059, 54504, 2719, 4018, 727, 5648, 4758	75	4801	14237	1.4234034576129972	0.21549978249319357	0.04198823077397214	0.03673970192722562
GOTERM_CC_DIRECT	GO:0005777~peroxisome	4	4.651162790697675	0.010685124929644487	5264, 1610, 9665, 3422	85	111	20521	8.699947005829358	0.7729265332764512	0.05898188961163756	0.04957897967355042
GOTERM_BP_DIRECT	GO:0006695~cholesterol biosynthetic process	3	3.488372093023256	0.010760349143841393	335, 3158, 3422	85	36	19256	18.87843137254902	0.9998384440320542	0.2067524228352382	0.19881026037192667
GAD_DISEASE	coronary artery disease	4	4.651162790697675	0.010827600202475057	335, 348, 338, 4018	76	79	12924	8.610259826782144	0.9999995228546698	0.13002699871070883	0.1209824879552145
GOTERM_BP_DIRECT	GO:2000352~negative regulation of endothelial cell apoptotic process	3	3.488372093023256	0.011343282164981656	2244, 2266, 2243	85	37	19256	18.368203497615262	0.9998995994687755	0.2128843885381441	0.20470667348897129
GAD_DISEASE	Thrombosis	3	3.488372093023256	0.011393075940746573	2244, 348, 338	76	28	12924	18.219924812030076	0.999999777864892	0.13002699871070883	0.1209824879552145
GAD_DISEASE	Myocardial Infarction|Stroke|Thrombosis	2	2.3255813953488373	0.011573083654879844	2244, 2243	76	2	12924	170.05263157894737	0.999999825866937	0.13002699871070883	0.1209824879552145
GAD_DISEASE	Apoplexy|Hypoxia-Ischemia, Brain|Stroke	2	2.3255813953488373	0.011573083654879844	348, 338	76	2	12924	170.05263157894737	0.999999825866937	0.13002699871070883	0.1209824879552145
GAD_DISEASE	type III hyperlipoproteinemia	2	2.3255813953488373	0.011573083654879844	344, 348	76	2	12924	170.05263157894737	0.999999825866937	0.13002699871070883	0.1209824879552145
GAD_DISEASE	Aalpha and gamma fibrinogen plasma levels	2	2.3255813953488373	0.011573083654879844	2266, 2243	76	2	12924	170.05263157894737	0.999999825866937	0.13002699871070883	0.1209824879552145
GAD_DISEASE	heart disease, ischemic; lipoprotein	2	2.3255813953488373	0.011573083654879844	335, 4018	76	2	12924	170.05263157894737	0.999999825866937	0.13002699871070883	0.1209824879552145
GAD_DISEASE	atherosclerosis, coronary; longevity	2	2.3255813953488373	0.011573083654879844	348, 338	76	2	12924	170.05263157894737	0.999999825866937	0.13002699871070883	0.1209824879552145
GAD_DISEASE	Spina Bifida Cystica	2	2.3255813953488373	0.011573083654879844	348, 338	76	2	12924	170.05263157894737	0.999999825866937	0.13002699871070883	0.1209824879552145
GAD_DISEASE	Hypertriglyceridemia|Pancreatitis	2	2.3255813953488373	0.011573083654879844	348, 116519	76	2	12924	170.05263157894737	0.999999825866937	0.13002699871070883	0.1209824879552145
GAD_DISEASE	post-trauma fibrinogen increase	2	2.3255813953488373	0.011573083654879844	2244, 2243	76	2	12924	170.05263157894737	0.999999825866937	0.13002699871070883	0.1209824879552145
GAD_DISEASE	atherosclerosis, coronary atherosclerosis, generalized	2	2.3255813953488373	0.011573083654879844	2266, 2243	76	2	12924	170.05263157894737	0.999999825866937	0.13002699871070883	0.1209824879552145
WIKIPATHWAYS	WP272:Blood clotting cascade	3	3.488372093023256	0.011574653084780584	2244, 2266, 2243	64	22	8414	17.92755681818182	0.9101781744430887	0.11354724572385906	0.10367357218265393
WIKIPATHWAYS	WP357:Fatty acid biosynthesis	3	3.488372093023256	0.011574653084780584	55902, 2194, 32	64	22	8414	17.92755681818182	0.9101781744430887	0.11354724572385906	0.10367357218265393
WIKIPATHWAYS	WP702:Metapathway biotransformation Phase I and II	6	6.976744186046512	0.011960478170595538	1558, 2328, 2330, 6822, 8529, 2329	64	184	8414	4.287024456521739	0.917151703602919	0.11354724572385906	0.10367357218265393
BIOCARTA	h_compPathway:Complement Pathway	3	3.488372093023256	0.012018072121902352	730, 727, 5648	15	20	1623	16.23	0.2052491323266722	0.0473040338384808	0.0341640244389028
UP_KW_CELLULAR_COMPONENT	KW-0576~Peroxisome	4	4.651162790697675	0.01210322606616568	5264, 1610, 9665, 3422	80	108	17910	8.291666666666668	0.3060199015708809	0.0453870977481213	0.03479677494022633
