"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D1C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.341478587499997,14.13733422625,13.797352046101,1.95830401917648e-06,0.000124109357726606,5.35313473275136,"BCAP_HUMAN",37,16.0807008065318,3.3501118300162e-07,2.88143802195985e-05,0.341478587499997,"Non-significant",4.54039071740149,"PIK3AP1","BCAP_HUMAN"
0.707397937750001,8.881843090125,15.6460331933061,8.13902351173494e-07,7.07255970932101e-05,6.32353959934615,"RUSD3_HUMAN",19,16.0437326772697,3.40844047134051e-07,2.9019944174676e-05,0.707397937750001,"Up in D1C",4.53730342734465,"RPUSD3","RUSD3_HUMAN"
0.396893027499999,16.08515334125,16.2540242663958,6.22950484365802e-07,6.25034065518249e-05,6.61790931380711,"RL7A_HUMAN",18,16.011708140297,3.45989491143818e-07,2.91634542085124e-05,0.396893027499999,"Non-significant",4.53516103814378,"RPL7A","RL7A_HUMAN"
-0.502901797500002,10.55257213125,-14.6160102425898,1.3104708820641e-06,0.000101622190663884,5.79776176126406,"CDHR2_HUMAN",33,-15.8998277026692,3.64664561493585e-07,3.04332434537567e-05,-0.502901797500002,"Up in D1BM",4.51665175980076,"CDHR2","CDHR2_HUMAN"
0.367823599999999,11.1593489625,14.1508105921047,1.64209733129195e-06,0.000112530393540324,5.54818697353328,"EX3L4_HUMAN",29,15.7090870298448,3.99180878725826e-07,3.29872120272548e-05,0.367823599999999,"Non-significant",4.48165438807224,"EXOC3L4","EX3L4_HUMAN"
-0.55413222,11.349710585,-14.3379317623393,1.4984149424187e-06,0.000107035080929214,5.64952964783562,"PCSK6_HUMAN",46,-15.6703505912994,4.06631668042964e-07,3.32766828148946e-05,-0.55413222,"Up in D1BM",4.47785997285575,"PCSK6","PCSK6_HUMAN"
0.376918792499998,12.54302787875,15.8288538367988,7.50258793890289e-07,6.81971039799414e-05,6.41324580185191,"ABHD6_HUMAN",18,15.5552749767137,4.29706308253296e-07,3.48268699256445e-05,0.376918792499998,"Non-significant",4.45808555612189,"ABHD6","ABHD6_HUMAN"
0.800290582499997,11.90599560875,15.5034042474016,8.67826824469099e-07,7.24976625173843e-05,6.25282350086571,"AUP1_HUMAN",14,15.4364204923724,4.55099057973489e-07,3.65336186634147e-05,0.800290582499997,"Up in D1C",4.43730730868821,"AUP1","AUP1_HUMAN"
1.4867064925,13.34573113875,15.7022464109259,7.93702835683041e-07,6.96887625205453e-05,6.35123348300654,"PXMP2_HUMAN",8,15.378620602232,4.68055354493954e-07,3.7219231915373e-05,1.4867064925,"Up in D1C",4.42923259354693,"PXMP2","PXMP2_HUMAN"
0.48099303275,8.963484883125,14.3125819187699,1.51701812882946e-06,0.000107453326116836,5.63587658789624,"E2AK3_HUMAN",27,15.3133609082252,4.83185630038364e-07,3.80632866877885e-05,0.48099303275,"Non-significant",4.4194937139801,"EIF2AK3","E2AK3_HUMAN"
0.729346036999997,9.26663100725,14.5167755519267,1.37428781886055e-06,0.000103379240132501,5.74518447089128,"NFXL1_HUMAN",29,15.2935364528257,4.87890369415958e-07,3.80780363315473e-05,0.729346036999997,"Up in D1C",4.4193254560954,"NFXL1","NFXL1_HUMAN"
0.466747762500001,13.10369992375,14.3394610793764,1.49730094767914e-06,0.000107035080929214,5.65035255873171,"ERG1_HUMAN",25,15.2304373971081,5.03211916813682e-07,3.89135160258948e-05,0.466747762500001,"Non-significant",4.40989952679953,"SQLE","ERG1_HUMAN"
0.347992897499999,12.88638997125,13.4668901853472,2.31772228268035e-06,0.000138094475793255,5.16632873814781,"RFTN1_HUMAN",31,15.1345530546346,5.2754271068314e-07,4.04128866610135e-05,0.347992897499999,"Non-significant",4.39348012713285,"RFTN1","RFTN1_HUMAN"
0.216203927499997,12.16599977125,10.6170607918544,1.18994446226834e-05,0.000401201674898392,3.34622458000194,"PYR1_HUMAN",94,15.1168050436272,5.32190107886166e-07,4.04128866610135e-05,0.216203927499997,"Non-significant",4.39348012713285,"CAD","PYR1_HUMAN"
0.474164008749996,9.431950807625,13.9960336099278,1.77282812430633e-06,0.000115659095703024,5.46336636488818,"EPHA2_HUMAN",28,15.0240614152891,5.57237927710777e-07,4.16381208817454e-05,0.474164008749996,"Non-significant",4.38050887832345,"EPHA2","EPHA2_HUMAN"
0.597513677500004,11.41138744375,14.0758706764431,1.70397661021884e-06,0.000113990625774084,5.50723226641071,"HMDH_HUMAN",32,15.0205762743545,5.58204728869051e-07,4.16381208817454e-05,0.597513677500004,"Up in D1C",4.38050887832345,"HMGCR","HMDH_HUMAN"
-4.381904125,9.214410305,-14.480966128767,1.39817693381244e-06,0.000103379240132501,5.72612479020454,"NPNT_HUMAN",24,-14.9895324805386,5.66900315811592e-07,4.19158137015431e-05,-4.381904125,"Up in D1BM",4.3776220985698,"NPNT","NPNT_HUMAN"
0.259572744999998,11.6945005675,11.6214049482987,6.41474534865162e-06,0.000268995886624546,4.03482752482946,"PLPL6_HUMAN",59,14.909248172463,5.90104498036129e-07,4.24096669554019e-05,0.259572744999998,"Non-significant",4.37253513805666,"PNPLA6","PLPL6_HUMAN"
-0.495831251250001,9.487347245125,-13.8910209298443,1.86824976477397e-06,0.000119299070206665,5.40529490568617,"RIR1_HUMAN",29,-14.9022949009902,5.92163969605003e-07,4.24096669554019e-05,-0.495831251250001,"Non-significant",4.37253513805666,"RRM1","RIR1_HUMAN"
0.572921277499999,10.79329800625,17.1091124258998,4.3447215600678e-07,4.8828877373082e-05,7.01362991310848,"NAT8_HUMAN",11,14.8910307886478,5.95517454006114e-07,4.24096669554019e-05,0.572921277499999,"Up in D1C",4.37253513805666,"NAT8","NAT8_HUMAN"
1.074635265,14.97366631,14.498298429737,1.38655589185589e-06,0.000103379240132501,5.73535574241641,"RL7_HUMAN",17,14.8829114565738,5.97947954466515e-07,4.24096669554019e-05,1.074635265,"Up in D1C",4.37253513805666,"RPL7","RL7_HUMAN"
0.610589502250001,10.117764948875,14.5322663941793,1.36409739402196e-06,0.000103379240132501,5.75341520025741,"PA24C_HUMAN",19,14.8802850594019,5.98736548545833e-07,4.24096669554019e-05,0.610589502250001,"Up in D1C",4.37253513805666,"PLA2G4C","PA24C_HUMAN"
-0.707856416250001,9.739520191875,-14.8344555372371,1.18149388839278e-06,9.33331369525515e-05,5.91227124790506,"P5CR1_HUMAN",15,-14.8290730102098,6.1434977607377e-07,4.31529521877151e-05,-0.707856416250001,"Up in D1BM",4.36498948789832,"PYCR1","P5CR1_HUMAN"
1.38015914,11.07099831,14.5719790293632,1.33836243709526e-06,0.000102555063475236,5.77447630073847,"REEP3_HUMAN",12,14.7862825567626,6.27747510675469e-07,4.3729617913087e-05,1.38015914,"Up in D1C",4.35922431728041,"REEP3","REEP3_HUMAN"
0.50149846075,8.977920174625,13.9584803362205,1.80630175149263e-06,0.000116223797430011,5.44264851827023,"LRC41_HUMAN",25,14.7553939721595,6.37623225510148e-07,4.40534931788937e-05,0.50149846075,"Up in D1C",4.35601964892801,"LRRC41","LRC41_HUMAN"
-0.851421355500003,9.5550312995,-14.1010243149841,1.68291647859169e-06,0.000113482423984395,5.52100244685788,"NRP1_HUMAN",26,-14.7220031727987,6.48496178764647e-07,4.41144548918523e-05,-0.851421355500003,"Up in D1BM",4.35541908284149,"NRP1","NRP1_HUMAN"
0.224943399999995,11.1510990875,10.8115577956899,1.05153661219487e-05,0.00036625628529713,3.48410986401614,"K1671_HUMAN",68,14.7131956850004,6.51398818968571e-07,4.41144548918523e-05,0.224943399999995,"Non-significant",4.35541908284149,"KIAA1671","K1671_HUMAN"
0.515887975750001,8.284696221375,13.7549739661876,2.0006573078107e-06,0.000124915114426195,5.32942299114644,"CUL7_HUMAN",29,14.7047181713338,6.54206532385994e-07,4.41144548918523e-05,0.515887975750001,"Up in D1C",4.35541908284149,"CUL7","CUL7_HUMAN"
0.44571423525,7.916708827125,13.4971303426557,2.28189363113038e-06,0.000138094475793255,5.18360661439067,"MED12_HUMAN",31,14.6673162570156,6.66757612452078e-07,4.46039675822108e-05,0.44571423525,"Non-significant",4.35062650849812,"MED12","MED12_HUMAN"
0.276437997499999,10.39768755375,12.4673304873986,3.95407749630054e-06,0.000193772786141379,4.57318143425806,"DTNA_HUMAN",32,14.5910724462427,6.93191551790724e-07,4.60071778743623e-05,0.276437997499999,"Non-significant",4.33717440596976,"DTNA","DTNA_HUMAN"
0.503660922500003,10.31979739625,13.3554593546373,2.45536465947747e-06,0.000142872313711296,5.10233701995358,"CEBPZ_HUMAN",38,14.5173944368812,7.19861725526988e-07,4.71822595199112e-05,0.503660922500003,"Up in D1C",4.32622126494402,"CEBPZ","CEBPZ_HUMAN"
0.249309782500001,11.98353540875,11.0437246311797,9.09587957396099e-06,0.000333344212734422,3.64576870978311,"CGNL1_HUMAN",88,14.5113734813803,7.22091763918441e-07,4.71822595199112e-05,0.249309782500001,"Non-significant",4.32622126494402,"CGNL1","CGNL1_HUMAN"
0.308264732500001,11.68149018375,14.1815825811252,1.61742989874916e-06,0.000111776189554932,5.56494251809266,"NOB1_HUMAN",20,14.4168586013088,7.58137333991221e-07,4.91541836443943e-05,0.308264732500001,"Non-significant",4.30843951229064,"NOB1","NOB1_HUMAN"
0.354659079999998,10.919654845,13.1224272146649,2.77425945503768e-06,0.000153918866707678,4.96683288123341,"ANO1_HUMAN",28,14.4021325869635,7.63933806787953e-07,4.91541836443943e-05,0.354659079999998,"Non-significant",4.30843951229064,"ANO1","ANO1_HUMAN"
0.407106398000005,10.218559026,13.1365239425773,2.75368528120506e-06,0.000153918866707678,4.97509540770044,"RHPN2_HUMAN",30,14.3239257142637,7.95566050394172e-07,5.08017139300945e-05,0.407106398000005,"Non-significant",4.29412163539667,"RHPN2","RHPN2_HUMAN"
0.421001435000001,11.7790327075,14.2707217956817,1.54831417484624e-06,0.000108756168164824,5.61327936065963,"RDH14_HUMAN",18,14.2705509748531,8.18000657890789e-07,5.18415604914396e-05,0.421001435000001,"Non-significant",4.28532193417023,"RDH14","RDH14_HUMAN"
0.295353174250002,9.752305865375,12.7924085121824,3.30952025357115e-06,0.000171140774339578,4.77092757449188,"PTN3_HUMAN",27,14.2467211068302,8.28246133171817e-07,5.20991541530242e-05,0.295353174250002,"Non-significant",4.2831693275576,"PTPN3","PTN3_HUMAN"
0.224658015000001,13.644912005,10.528290993698,1.25988165334292e-05,0.000416452645334411,3.28252918429078,"MYO1C_HUMAN",72,14.1509001268793,8.70927241089706e-07,5.43781164084825e-05,0.224658015000001,"Non-significant",4.26457583991825,"MYO1C","MYO1C_HUMAN"
0.307841775000002,12.6162283425,12.6681026783385,3.54078466847588e-06,0.000178714215392714,4.69588269866143,"FMO4_HUMAN",28,14.1136457746193,8.88185195705791e-07,5.50478898132655e-05,0.307841775000002,"Non-significant",4.25925932446734,"FMO4","FMO4_HUMAN"
0.444747682500001,10.64224421875,14.0038295826183,1.76596762668369e-06,0.000115659095703024,5.46766054731011,"D19L1_HUMAN",18,14.0677544613617,9.09975571471255e-07,5.59833380139257e-05,0.444747682500001,"Non-significant",4.25194121023197,"DPY19L1","D19L1_HUMAN"
0.542645214999997,15.5213340525,13.3174486723793,2.50441929827907e-06,0.000144587330583522,5.08039062125548,"MARC2_HUMAN",26,14.0541263302982,9.16561946366325e-07,5.59833380139257e-05,0.542645214999997,"Up in D1C",4.25194121023197,"MTARC2","MARC2_HUMAN"
0.4079742425,12.10807609625,14.1810783227857,1.61783071843655e-06,0.000111776189554932,5.56466823288362,"RM19_HUMAN",17,13.9393767092768,9.74197663079699e-07,5.90756266338042e-05,0.4079742425,"Non-significant",4.22859166297261,"MRPL19","RM19_HUMAN"
-1.37849235525,8.293493509375,-13.6213015630836,2.14121599540932e-06,0.000131739486316096,5.25416210071437,"CCN2_HUMAN",12,-13.8548543384116,1.01926212073397e-06,6.13668601119045e-05,-1.37849235525,"Up in D1BM",4.21206609719772,"CCN2","CCN2_HUMAN"
0.566390514999998,10.562659025,12.9620409539561,3.02104257395432e-06,0.000161166885163677,4.8722211485262,"SUN1_HUMAN",30,13.7619723142149,1.07150968952756e-06,6.40550012271478e-05,0.566390514999998,"Up in D1C",4.19344695615257,"SUN1","SUN1_HUMAN"
0.456881287500002,11.66751372875,12.9679521926525,3.01151674536847e-06,0.000161166885163677,4.87572805158733,"GNL3_HUMAN",25,13.7202018333902,1.09598343629012e-06,6.49697203113523e-05,0.456881287500002,"Non-significant",4.18728900282826,"GNL3","GNL3_HUMAN"
0.270369770000002,12.9365948425,10.9146448949886,9.85624379885223e-06,0.000347607861843203,3.55627792794193,"MYLK_HUMAN",99,13.7097138236535,1.10222683646024e-06,6.49697203113523e-05,0.270369770000002,"Non-significant",4.18728900282826,"MYLK","MYLK_HUMAN"
-0.364242075,13.521571635,-15.501180749918,8.68699005131785e-07,7.24976625173843e-05,6.25171594421414,"H2AY_HUMAN",14,-13.618885000528,1.15800226934991e-06,6.76199027125526e-05,-0.364242075,"Non-significant",4.16992545840657,"MACROH2A1","H2AY_HUMAN"
0.352534055499998,9.60925328725,11.8398242867897,5.64435783375066e-06,0.000244133744518673,4.17726742930717,"MYCPP_HUMAN",54,13.6106212906044,1.16323239925497e-06,6.76199027125526e-05,0.352534055499998,"Non-significant",4.16992545840657,"DENND4A","MYCPP_HUMAN"
0.789466382500001,10.51702546875,18.8654963729475,2.18153172878099e-07,2.70413690321984e-05,7.76656306108745,"SC22A_HUMAN",6,13.5856165946453,1.17922053801053e-06,6.78126632902719e-05,0.789466382500001,"Up in D1C",4.16868919870579,"SEC22A","SC22A_HUMAN"
0.359969855000003,16.0809279675,12.0152734920479,5.10099485282851e-06,0.000229926661040062,4.28991597284294,"CP4F2_HUMAN",42,13.5803202546214,1.18263868829873e-06,6.78126632902719e-05,0.359969855000003,"Non-significant",4.16868919870579,"CYP4F2","CP4F2_HUMAN"
0.2978429775,11.40224528375,11.3626115701762,7.48615519610264e-06,0.000293492103013717,3.86279772332392,"GAK_HUMAN",54,13.5294938922995,1.21601389833834e-06,6.92552780344181e-05,0.2978429775,"Non-significant",4.15954712285739,"GAK","GAK_HUMAN"
-0.308566095,15.1913712025,-11.4150790707639,7.25350473737895e-06,0.000287041274325667,3.89796648703899,"TRFE_HUMAN",55,-13.4787408722354,1.25040201052081e-06,7.07358291723484e-05,-0.308566095,"Non-significant",4.15036055126194,"TF","TRFE_HUMAN"
1.224280119,9.10485804075,14.6101702230559,1.31413201831337e-06,0.000101622190663884,5.794677302467,"PP4P1_HUMAN",6,13.4396786248991,1.27761460517646e-06,7.17453159074394e-05,1.224280119,"Up in D1C",4.14420644779198,"PIP4P1","PP4P1_HUMAN"
0.243394610000003,10.9174965625,12.4503171336057,3.99154226156734e-06,0.000194478090882954,4.56269772119199,"CP4V2_HUMAN",23,13.4288578999589,1.28527022209317e-06,7.17453159074394e-05,0.243394610000003,"Non-significant",4.14420644779198,"CYP4V2","CP4V2_HUMAN"
0.220531939999999,13.1108145725,10.3641594607027,1.40179543624048e-05,0.000431510122323787,3.16346995624229,"DTX3L_HUMAN",49,13.3434819374878,1.34751612956912e-06,7.47250885272242e-05,0.220531939999999,"Non-significant",4.12653356177731,"DTX3L","DTX3L_HUMAN"
0.349681140000001,10.7862688325,11.5466231344137,6.70536365616654e-06,0.000269140525037275,3.98548557378904,"SHRM3_HUMAN",61,13.2960356895344,1.38356998828449e-06,7.62229505310455e-05,0.349681140000001,"Non-significant",4.11791424403734,"SHROOM3","SHRM3_HUMAN"
0.6556332125,15.16934549875,15.3624110773697,9.25154467309588e-07,7.49819904322358e-05,6.18227732915319,"RS26_HUMAN",9,13.2683350985342,1.40512039436667e-06,7.69075311955627e-05,0.6556332125,"Up in D1C",4.11403112968459,"RPS26","RS26_HUMAN"
0.283676387499998,10.73866427125,10.9051461319597,9.91498023663424e-06,0.000348222368394125,3.54965424171009,"CLAP1_HUMAN",72,13.2448770288906,1.42366575782558e-06,7.74198624045922e-05,0.283676387499998,"Non-significant",4.11114760487162,"CLASP1","CLAP1_HUMAN"
-0.541165828250005,10.060037135875,-13.5830888881547,2.18343250338727e-06,0.000133363424427908,5.23251578061942,"UXS1_HUMAN",14,-13.195680187356,1.46346062386677e-06,7.89696613937929e-05,-0.541165828250005,"Up in D1BM",4.10253972415134,"UXS1","UXS1_HUMAN"
0.204064847500003,14.50326943375,10.700274475384,1.12834981476628e-05,0.000385055084561335,3.40549626499076,"ACSM3_HUMAN",32,13.1866472086642,1.47090246041351e-06,7.89696613937929e-05,0.204064847500003,"Non-significant",4.10253972415134,"ACSM3","ACSM3_HUMAN"
0.445746183250002,9.439055323625,14.445255104291,1.42247082781956e-06,0.000104260927023401,5.7070712928673,"SMYD3_HUMAN",13,13.1502500440565,1.50132266969488e-06,8.00927138155581e-05,0.445746183250002,"Non-significant",4.09640699070261,"SMYD3","SMYD3_HUMAN"
-0.238233092500002,13.64145541125,-10.0908750138247,1.68009328217156e-05,0.000472050209180802,2.96141892064581,"LRP1_HUMAN",202,-13.1341431885354,1.51500989954008e-06,8.03145814039201e-05,-0.238233092500002,"Non-significant",4.09520559982256,"LRP1","LRP1_HUMAN"
0.686345102499999,15.61646223125,13.045356386274,2.88987310553495e-06,0.000159207453637609,4.92150809523452,"RS6_HUMAN",15,13.1187708000499,1.52820401656336e-06,8.05076978475787e-05,0.686345102499999,"Up in D1C",4.09416259201857,"RPS6","RS6_HUMAN"
-3.64178299975,9.886508822625,-12.741550894274,3.40200346513138e-06,0.000173790831561166,4.74030862930421,"FMOD_HUMAN",8,-13.1024566993227,1.5423479456115e-06,8.06619209183365e-05,-3.64178299975,"Up in D1BM",4.09333143972612,"FMOD","FMOD_HUMAN"
0.418782472500002,11.64792692625,12.0585940351298,4.97612376073205e-06,0.000226722957725462,4.31749260874234,"SPB1_HUMAN",32,13.0738638072161,1.56749388176046e-06,8.06619209183365e-05,0.418782472500002,"Non-significant",4.09333143972612,"FTSJ3","SPB1_HUMAN"
0.85976982,15.7774276725,12.5586801195961,3.75960875626922e-06,0.000187513267494635,4.62924048656915,"NB5R3_HUMAN",25,13.0717817205044,1.56934290105239e-06,8.06619209183365e-05,0.85976982,"Up in D1C",4.09333143972612,"CYB5R3","NB5R3_HUMAN"
-4.57631361525,8.563842952375,-13.014515944099,2.93765972555493e-06,0.000159751831140016,4.90329905983462,"TYRP1_HUMAN",2,-13.0717064638961,1.56940977940529e-06,8.06619209183365e-05,-4.57631361525,"Up in D1BM",4.09333143972612,"TYRP1","TYRP1_HUMAN"
0.343886615000001,11.3570843925,12.0696734390517,4.94474613335961e-06,0.000226517745424392,4.32453049153606,"TRI47_HUMAN",26,13.0114683713278,1.62398449503895e-06,8.29610018708079e-05,0.343886615000001,"Non-significant",4.08112601187051,"TRIM47","TRI47_HUMAN"
-1.5529890055,9.98101258225,-13.3880419849919,2.41418135546903e-06,0.000142301640875863,5.12110150177526,"LCAT_HUMAN",6,-12.9842147225249,1.64937462613924e-06,8.37504742393233e-05,-1.5529890055,"Up in D1BM",4.07701272507992,"LCAT","LCAT_HUMAN"
0.505509137500001,12.15521609625,12.1466368504113,4.73286628571157e-06,0.000221725978696911,4.37325226270061,"TM214_HUMAN",30,12.9310744385123,1.70017568722743e-06,8.58130590876649e-05,0.505509137500001,"Up in D1C",4.06644661590253,"TMEM214","TM214_HUMAN"
0.762555600000002,15.791520835,12.3877803807203,4.13275231446759e-06,0.000200200972750847,4.52404524770243,"RL6_HUMAN",25,12.9116280175063,1.71920399484014e-06,8.60175575124207e-05,0.762555600000002,"Up in D1C",4.06541289349476,"RPL6","RL6_HUMAN"
0.858521934999999,11.30652523,12.7541091682795,3.37889711481181e-06,0.000173662949882614,4.74788019131557,"LTMD1_HUMAN",14,12.8979692641673,1.73271225621582e-06,8.60175575124207e-05,0.858521934999999,"Up in D1C",4.06541289349476,"LETMD1","LTMD1_HUMAN"
0.876106620000002,8.45042163125,12.5398222734011,3.79884925232677e-06,0.00018835588439919,4.61769966235847,"CWC22_HUMAN",18,12.8958265384769,1.73484218496993e-06,8.60175575124207e-05,0.876106620000002,"Up in D1C",4.06541289349476,"CWC22","CWC22_HUMAN"
0.311230895000001,10.4729059925,10.9206174339651,9.81951375168688e-06,0.000347607861843203,3.56044000588801,"MICA3_HUMAN",74,12.877872172792,1.75280547402704e-06,8.63999844478008e-05,0.311230895000001,"Non-significant",4.06348633569512,"MICAL3","MICA3_HUMAN"
-0.3245928275,10.36207568625,-11.1216801759369,8.66891859847267e-06,0.000327669573392494,3.69935165340892,"LIMC1_HUMAN",55,-12.8592753393834,1.77163239034875e-06,8.68202873154047e-05,-0.3245928275,"Non-significant",4.06137878127907,"LIMCH1","LIMC1_HUMAN"
0.444109677000004,10.0100110765,11.8299928661261,5.6766932908157e-06,0.000244133744518673,4.17090891883318,"PDS5B_HUMAN",37,12.8475662732952,1.78360294808967e-06,8.68450802993553e-05,0.444109677000004,"Non-significant",4.06125477893663,"PDS5B","PDS5B_HUMAN"
0.184475424999999,13.14871931,8.93774002507039,3.79508991901468e-05,0.000740481780726267,2.05180611929946,"RN213_HUMAN",221,12.8292656445159,1.80249488210215e-06,8.68450802993553e-05,0.184475424999999,"Non-significant",4.06125477893663,"RNF213","RN213_HUMAN"
0.19234252,9.8945621255,9.52939332469087,2.4716798628698e-05,0.000590192338927182,2.53054488277338,"BTAF1_HUMAN",53,12.8287333830634,1.80304769870532e-06,8.68450802993553e-05,0.19234252,"Non-significant",4.06125477893663,"BTAF1","BTAF1_HUMAN"
0.206048962499995,13.00956010625,9.64121409457376,2.28520540485647e-05,0.000555100759583147,2.61810845099762,"IF4G3_HUMAN",64,12.8002573005861,1.83290331643743e-06,8.77814889446084e-05,0.206048962499995,"Non-significant",4.05659705695034,"EIF4G3","IF4G3_HUMAN"
0.557191134250001,10.234470725375,13.2940954197041,2.53510871285007e-06,0.000145363478507573,5.06687708551406,"PEX13_HUMAN",13,12.7823941440037,1.85191544944033e-06,8.81909340301272e-05,0.557191134250001,"Up in D1C",4.05457605775999,"PEX13","PEX13_HUMAN"
-0.665915011749998,10.125278234125,-16.836273186212,4.86482460583218e-07,5.32540345487785e-05,6.889587457508,"MOT4_HUMAN",7,-12.6987083576349,1.94398822506761e-06,9.20554873544655e-05,-0.665915011749998,"Up in D1BM",4.03595031843933,"SLC16A3","MOT4_HUMAN"
-0.615074515,7.80637079475,-12.8155482273081,3.26838726101263e-06,0.000170755377470772,4.78482046289145,"IMDH1_HUMAN",14,-12.686467867122,1.95788208884131e-06,9.21518723299705e-05,-0.615074515,"Up in D1BM",4.03549583641546,"IMPDH1","IMDH1_HUMAN"
