"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D2B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2B_vs_D1C"
0.267431497250001,8.906839728375,3.44336830219779,0.0102911489951565,0.0230090437347941,-4.28571409406664,"RB15B_HUMAN",16,-3.5287159131343,0.0082372092289185,0.0190080754844049,-0.267431497250001,"Non-significant",1.72106185203584,"RBM15B","RB15B_HUMAN",0.267431497250001
0.657636642499999,7.6339951755,3.42664768633194,0.0105318948331223,0.0234787996689732,-4.31048797307321,"NGAP_HUMAN",13,-3.52866482927959,0.00823780991155903,0.0190080754844049,-0.657636642499999,"Up in D1C",1.72106185203584,"RASAL2","NGAP_HUMAN",0.657636642499999
-0.230464219999998,11.2386540175,-3.48227215297771,0.00975357070715744,0.0220232647979186,-4.22818754900995,"KCC2G_HUMAN",14,3.52678061481849,0.00825999862603716,0.0190540581332423,0.230464219999998,"Non-significant",1.72001251409965,"CAMK2G","KCC2G_HUMAN",-0.230464219999998
-0.266887664999999,7.70256471625,-3.6257638242084,0.00801740246559597,0.0186629896112976,-4.01746158132149,"PDP2_HUMAN",9,3.52625784019448,0.00826616617348377,0.0190630683108877,0.266887664999999,"Non-significant",1.71980719586764,"PDP2","PDP2_HUMAN",-0.266887664999999
0.166034217500002,14.59360265875,3.65587008046937,0.00769726248317537,0.0181077938796219,-3.97355145624708,"SMD2_HUMAN",12,-3.52499834151546,0.0082810455751815,0.0190921589587541,-0.166034217500002,"Non-significant",1.71914495841315,"SNRPD2","SMD2_HUMAN",0.166034217500002
0.204811097500002,10.80438280125,3.44408021136369,0.0102810307983944,0.0229925201909436,-4.28465995556805,"RM15_HUMAN",17,-3.52374635351622,0.00829586457670161,0.0191207667707428,-0.204811097500002,"Non-significant",1.71849469586612,"MRPL15","RM15_HUMAN",0.204811097500002
-0.0979557,11.51872015,-3.18622437781715,0.0147482862374861,0.0309314020143744,-4.66972242765899,"TBCE_HUMAN",35,3.52356691071575,0.00829799084676439,0.0191207667707428,0.0979557,"Non-significant",1.71849469586612,"TBCE","TBCE_HUMAN",-0.0979557
0.0709607625000004,12.88461959375,3.1022285218417,0.0166190901302206,0.0341914353692042,-4.79640064499372,"MAOM_HUMAN",29,-3.52313981776248,0.0083030539352221,0.0191272045968809,-0.0709607625000004,"Non-significant",1.71834849661457,"ME2","MAOM_HUMAN",0.0709607625000004
0.0597333899999999,15.59943986,2.73770966351503,0.0281717551495018,0.0532182259424363,-5.35079842823353,"SC31A_HUMAN",59,-3.52160871756406,0.0083212318831439,0.0191621258485097,-0.0597333899999999,"Non-significant",1.71755631190347,"SEC31A","SC31A_HUMAN",0.0597333899999999
0.503599643250002,9.904700040875,5.08388941416974,0.00129987364342697,0.0042616238585943,-2.03097507433846,"MMP24_HUMAN",1,-3.52148018237696,0.00832275984474955,0.0191621258485097,-0.503599643250002,"Up in D1C",1.71755631190347,"MMP24","MMP24_HUMAN",0.503599643250002
0.1981835375,10.64908146875,3.70615392384403,0.00719293509225717,0.0171124047114411,-3.90045551237082,"T10B_HUMAN",10,-3.52102278146652,0.00832819962514207,0.0191694141562869,-0.1981835375,"Non-significant",1.71739115955698,"TIMM10B","T10B_HUMAN",0.1981835375
0.228025437499999,10.65046715625,3.39283859160439,0.0110373410951599,0.0244247172725395,-4.36066936752985,"PIBF1_HUMAN",23,-3.51955080464193,0.00834573132357899,0.0192045234306435,-0.228025437499999,"Non-significant",1.71659646558861,"PIBF1","PIBF1_HUMAN",0.228025437499999
0.293242335250003,8.229017794125,3.57744565082957,0.008561622418766,0.0197336383286242,-4.08815718994274,"WDR89_HUMAN",9,-3.51818459624325,0.00836203852449103,0.0192367965946875,-0.293242335250003,"Non-significant",1.71586724711528,"WDR89","WDR89_HUMAN",0.293242335250003
-0.173751592500002,11.90849435375,-3.31147948397891,0.0123633040971074,0.0268099537521272,-4.48189544168136,"TRFL_HUMAN",45,3.51689092852161,0.00837751121105722,0.0192615722867792,0.173751592500002,"Non-significant",1.71530826510338,"LTF","TRFL_HUMAN",-0.173751592500002
0.129615547500002,12.07250154125,3.43274362129078,0.0104434318819768,0.023306244991576,-4.30145261750029,"RUSF1_HUMAN",19,-3.51686257678847,0.00837785064884933,0.0192615722867792,-0.129615547500002,"Non-significant",1.71530826510338,"RUSF1","RUSF1_HUMAN",0.129615547500002
0.163282634999995,13.61016643,3.45616596634132,0.0101108786273458,0.0226902545127523,-4.26677252059001,"IDH3G_HUMAN",17,-3.51657543822796,0.00838128920842529,0.0192615722867792,-0.163282634999995,"Non-significant",1.71530826510338,"IDH3G","IDH3G_HUMAN",0.163282634999995
0.11058521,11.3469161975,3.18234826685195,0.0148294971535114,0.0310630794003348,-4.67555618414135,"UBP19_HUMAN",47,-3.51652036602603,0.00838194888455404,0.0192615722867792,-0.11058521,"Non-significant",1.71530826510338,"USP19","UBP19_HUMAN",0.11058521
0.26910496,12.0756590375,4.27324981358084,0.00343796122732636,0.00927314405924285,-3.09880955379731,"TRIR_HUMAN",5,-3.5162367612898,0.00838534688896934,0.0192617247524158,-0.26910496,"Non-significant",1.71530482744411,"TRIR","TRIR_HUMAN",0.26910496
-0.0731260750000011,13.5454722625,-2.88155021644406,0.0228361982232425,0.0446707623169438,-5.1313716185571,"LMO7_HUMAN",76,3.51613340809546,0.00838658557852247,0.0192617247524158,0.0731260750000011,"Non-significant",1.71530482744411,"LMO7","LMO7_HUMAN",-0.0731260750000011
-0.127067090000004,20.1455419075,-3.33329461892738,0.011991819654032,0.0261625294067426,-4.44932751936863,"SODM_HUMAN",25,3.51520070852631,0.0083977728302535,0.0192821648559539,0.127067090000004,"Non-significant",1.71484420838887,"SOD2","SODM_HUMAN",-0.127067090000004
0.30507504925,7.609048664625,3.51829609139204,0.00928263224504016,0.0211297075866712,-4.17506589082843,"NR1H2_HUMAN",10,-3.51468759361678,0.00840393416712856,0.0192837613857505,-0.30507504925,"Non-significant",1.71480825104783,"NR1H2","NR1H2_HUMAN",0.30507504925
0.0649995825000005,14.10723948375,2.83990279459834,0.0242624397948154,0.046890857188179,-5.19484697405571,"SF3B2_HUMAN",51,-3.5146484992514,0.00840440379873847,0.0192837613857505,-0.0649995825000005,"Non-significant",1.71480825104783,"SF3B2","SF3B2_HUMAN",0.0649995825000005
0.25177455,11.00651443,3.47703238829942,0.00982418261638716,0.0221560159681865,-4.23592603522797,"HAT1_HUMAN",13,-3.51457127867847,0.00840533151396931,0.0192837613857505,-0.25177455,"Non-significant",1.71480825104783,"HAT1","HAT1_HUMAN",0.25177455
-0.231135368499999,8.97927761075,-3.41830368993691,0.0106542868485893,0.0237015000915174,-4.32286166426518,"IRAK1_HUMAN",18,3.5140868501214,0.00841115385162453,0.019291868249073,0.231135368499999,"Non-significant",1.7146257126892,"IRAK1","IRAK1_HUMAN",-0.231135368499999
0.120281457500003,10.90514028125,4.45360198690828,0.00274610670138048,0.00773584651932981,-2.85313447625212,"DMAC2_HUMAN",10,-3.51340357805185,0.00841937340065677,0.0193054674630402,-0.120281457500003,"Non-significant",1.71431967789588,"DMAC2","DMAC2_HUMAN",0.120281457500003
-0.203310729999998,12.283405185,-3.35169005214664,0.0116878440462291,0.0255887889521209,-4.4219003537902,"WDTC1_HUMAN",31,3.51146142280985,0.00844278374607572,0.0193518741065884,0.203310729999998,"Non-significant",1.71327696993513,"WDTC1","WDTC1_HUMAN",-0.203310729999998
-0.0604224225000003,12.40238618875,-2.70192860416778,0.0296914017224978,0.0556125082585588,-5.4054405209293,"UBP47_HUMAN",79,3.51134380650136,0.00844420369723957,0.0193518741065884,0.0604224225000003,"Non-significant",1.71327696993513,"USP47","UBP47_HUMAN",-0.0604224225000003
0.158586740000001,12.329710125,4.47325573163164,0.00268046493725716,0.00757413307279269,-2.82664121119878,"STAR5_HUMAN",8,-3.50994108758545,0.0084611580077191,0.0193854582351357,-0.158586740000001,"Non-significant",1.71252392864497,"STARD5","STAR5_HUMAN",0.158586740000001
-0.0751039982500021,9.506788134625,-3.10433718480961,0.0165691600706974,0.034113690824599,-4.79321407226897,"TPPC9_HUMAN",30,3.50912925753382,0.00847098697840137,0.0194027035980829,0.0751039982500021,"Non-significant",1.71213775069243,"TRAPPC9","TPPC9_HUMAN",-0.0751039982500021
0.23974394825,9.728852629625,4.15995047969762,0.00396901687883684,0.0104058610487452,-3.25548703583336,"RN149_HUMAN",6,-3.50881229342501,0.00847482782423252,0.0194062275823026,-0.23974394825,"Non-significant",1.71205887983159,"RNF149","RN149_HUMAN",0.23974394825
-0.197724104000001,8.12210237975,-3.30296355206647,0.0125116416787269,0.027062003518088,-4.49462110431541,"MYCB2_HUMAN",103,3.50795959376394,0.00848516972468123,0.0194246321589729,0.197724104000001,"Non-significant",1.71164719661152,"MYCBP2","MYCB2_HUMAN",-0.197724104000001
0.148491622499998,14.80454146875,3.98068383412008,0.00500142397288032,0.0125766714401576,-3.50700787368386,"NDUA6_HUMAN",10,-3.50731421861238,0.00849300605517195,0.0194354238850304,-0.148491622499998,"Non-significant",1.71140598300173,"NDUFA6","NDUA6_HUMAN",0.148491622499998
0.914874672750003,6.543029725625,3.71632904714537,0.00709529461660841,0.0169087470521324,-3.88570181300292,"SIM11_HUMAN",1,-3.5071916340645,0.00849449538408493,0.0194354238850304,-0.914874672750003,"Up in D1C",1.71140598300173,"SMIM11","SIM11_HUMAN",0.914874672750003
0.1146097175,14.85808157875,3.21540839109649,0.0141518248480082,0.0298662322593544,-4.62583830644552,"FMO5_HUMAN",38,-3.50693151592326,0.00849765658658838,0.01943738056129,-0.1146097175,"Non-significant",1.71136226227125,"FMO5","FMO5_HUMAN",0.1146097175
0.1144616625,10.86060154375,3.69227382793183,0.00732847842726239,0.0173809073335382,-3.92060182070169,"RAB20_HUMAN",14,-3.50528807503149,0.00851765826842858,0.0194778463224592,-0.1144616625,"Non-significant",1.71045906501284,"RAB20","RAB20_HUMAN",0.1144616625
0.138499259999996,16.655428885,3.38171619613469,0.0112092561611053,0.0247401990526201,-4.37720335091383,"PCBP2_HUMAN",21,-3.50470024434166,0.00852482471442778,0.0194861087967203,-0.138499259999996,"Non-significant",1.71027487698463,"PCBP2","PCBP2_HUMAN",0.138499259999996
0.213717219999999,10.84623468,3.73523340639291,0.00691767329150531,0.0165556695553942,-3.85832484507625,"SATT_HUMAN",9,-3.50461249616518,0.00852589503408522,0.0194861087967203,-0.213717219999999,"Non-significant",1.71027487698463,"SLC1A4","SATT_HUMAN",0.213717219999999
0.0736801625000041,11.58844268375,2.85533922555937,0.0237232077445141,0.0461062757847612,-5.17131324904592,"CNOT1_HUMAN",106,-3.50417089090042,0.00853128374699813,0.0194931392527642,-0.0736801625000041,"Non-significant",1.71011821473736,"CNOT1","CNOT1_HUMAN",0.0736801625000041
0.154122830000006,16.09573722,3.34407224528795,0.0118127124101228,0.0258219276205718,-4.43325434929331,"RL6_HUMAN",25,-3.50332161662099,0.0085416572760739,0.0195115526233135,-0.154122830000006,"Non-significant",1.70970817043591,"RPL6","RL6_HUMAN",0.154122830000006
0.195281507500003,17.44210267125,3.61353767789779,0.00815148887892426,0.0189176486124594,-4.03532416672511,"COX41_HUMAN",11,-3.50253041532158,0.00855133357191173,0.0195283637706974,-0.195281507500003,"Non-significant",1.70933414355937,"COX4I1","COX41_HUMAN",0.195281507500003
-0.153398035,10.6233093725,-3.32738394586302,0.0120912772897524,0.0263556700996438,-4.45814712062638,"NCOA4_HUMAN",27,3.50049524993287,0.00857627714302872,0.0195800216789245,0.153398035,"Non-significant",1.70818683168344,"NCOA4","NCOA4_HUMAN",-0.153398035
-0.236360789999997,10.78063619,-3.76343974556437,0.00666153776581309,0.0160566490786498,-3.81755955576534,"ZFN2B_HUMAN",8,3.50024929547619,0.00857929688222743,0.0195816120823978,0.236360789999997,"Non-significant",1.70815155718713,"ZFAND2B","ZFN2B_HUMAN",-0.236360789999997
-0.160878182499999,10.77211070125,-4.06987753513542,0.00445525828431919,0.0114422218398923,-3.38131590671123,"TPC2L_HUMAN",9,3.49798082701056,0.00860720182219191,0.0196399848833935,0.160878182499999,"Non-significant",1.70685885081899,"TRAPPC2L","TPC2L_HUMAN",-0.160878182499999
-0.1998987225,15.76254296375,-3.59640686843518,0.00834345068538641,0.0193099796340258,-4.06038206009048,"SAMP_HUMAN",11,3.49738324185551,0.00861456894562298,0.0196514754107324,0.1998987225,"Non-significant",1.70660483772188,"APCS","SAMP_HUMAN",-0.1998987225
0.183498382250001,9.624230384625,4.08471869842819,0.00437085908890294,0.0112666578777868,-3.3605066067516,"CF089_HUMAN",8,-3.49615044721757,0.00862978828129218,0.0196808672681309,-0.183498382250001,"Non-significant",1.70595576761887,"C6orf89","CF089_HUMAN",0.183498382250001
-0.0848398224999993,10.67217349875,-3.07283287069906,0.0173319956312513,0.0354418707364913,-4.84085491073544,"VIP2_HUMAN",39,3.49569658200762,0.00863539864409891,0.0196883351828806,0.0848398224999993,"Non-significant",1.70579100562198,"PPIP5K2","VIP2_HUMAN",-0.0848398224999993
-0.22317361875,8.744368791625,-3.38276065279651,0.0111929909399396,0.0247172440746006,-4.37565018490807,"BCAR3_HUMAN",20,3.49230275199108,0.00867747424395741,0.0197789157388634,0.22317361875,"Non-significant",1.70379751969208,"BCAR3","BCAR3_HUMAN",-0.22317361875
0.375345707000001,9.38788080225,3.45345584775993,0.0101487689603226,0.0227571092222824,-4.27078226329083,"GMEB1_HUMAN",10,-3.49130342646332,0.00868990516955151,0.0198018952890375,-0.375345707000001,"Non-significant",1.70329324033553,"GMEB1","GMEB1_HUMAN",0.375345707000001
0.273806332499996,12.40444433625,3.74404930066557,0.00683649125164177,0.0164126416291907,-3.84557297873914,"CUTA_HUMAN",7,-3.48910482557412,0.00871732113713816,0.0198589999634966,-0.273806332499996,"Non-significant",1.70204262498818,"CUTA","CUTA_HUMAN",0.273806332499996
0.233487367500002,10.67731392375,3.45845954692547,0.0100789306121169,0.0226306089849582,-4.26337967604789,"CCNH_HUMAN",13,-3.48465991027642,0.00877303007217897,0.0199805108020526,-0.233487367500002,"Non-significant",1.6993934132233,"CCNH","CCNH_HUMAN",0.233487367500002
0.252846240999999,8.44813776025,4.37747033264653,0.00301754447811361,0.00835574323456622,-2.95627873522179,"EAF6_HUMAN",5,-3.4838700151736,0.00878296961863775,0.0199977447097508,-0.252846240999999,"Non-significant",1.69901898010295,"MEAF6","EAF6_HUMAN",0.252846240999999
0.0849139724999972,11.56916868625,3.66492800239641,0.00760366550184175,0.0179376704492091,-3.96036164535867,"GIPC1_HUMAN",16,-3.4831662626254,0.00879183531156646,0.0200125249368603,-0.0849139724999972,"Non-significant",1.69869811391416,"GIPC1","GIPC1_HUMAN",0.0849139724999972
0.0675132325000014,15.11069214375,3.47550815580068,0.00984482641095043,0.022175852971112,-4.23817769673698,"ERLN1_HUMAN",19,-3.48209265650407,0.00880537870319795,0.0200379419787407,-0.0675132325000014,"Non-significant",1.69814688525857,"ERLIN1","ERLN1_HUMAN",0.0675132325000014
0.0888075824999994,10.51041364625,3.0811739131527,0.0171264722770212,0.0350897021932455,-4.82823497439267,"DHX36_HUMAN",40,-3.48187460699038,0.00880813208299798,0.0200387976592685,-0.0888075824999994,"Non-significant",1.69812833997096,"DHX36","DHX36_HUMAN",0.0888075824999994
0.104962347499999,16.57297706625,3.30681222940558,0.0124443680115498,0.0269441505187139,-4.4888690478596,"SCPDL_HUMAN",23,-3.48152010773647,0.00881261041528,0.0200435761441973,-0.104962347499999,"Non-significant",1.69802478973432,"SCCPDH","SCPDL_HUMAN",0.104962347499999
-0.223026513999995,9.51990306375,-4.27083884392016,0.00344841678728264,0.00929837015355258,-3.10212489080421,"CB076_HUMAN",6,3.47821526047605,0.00885447696769727,0.0201333656219909,0.223026513999995,"Non-significant",1.69608361960311,"C2orf76","CB076_HUMAN",-0.223026513999995
0.156662700000002,10.3983925575,3.56393388117628,0.00872084011986976,0.0200731735036543,-4.10797506043577,"VMA12_HUMAN",13,-3.47778590440434,0.0088599316853234,0.0201403355381853,-0.156662700000002,"Non-significant",1.69593329837185,"VMA12","VMA12_HUMAN",0.156662700000002
-0.106176140000001,12.5175541625,-3.84690969327956,0.00596190508481483,0.0146296646171482,-3.69751371800633,"PHYD1_HUMAN",13,3.47727816618389,0.00886638682369559,0.0201482805873279,0.106176140000001,"Non-significant",1.69576200973612,"PHYHD1","PHYD1_HUMAN",-0.106176140000001
0.300264357500005,11.55960369125,3.65901724060239,0.00766460206040484,0.0180460700466906,-3.96896755974857,"RMXL1_HUMAN",7,-3.47713502983896,0.00886820749543083,0.0201482805873279,-0.300264357500005,"Non-significant",1.69576200973612,"RBMXL1","RMXL1_HUMAN",0.300264357500005
0.199795244999999,11.9051723475,4.16579627340175,0.00393952488522597,0.0103510770753023,-3.24735934427959,"NOP10_HUMAN",7,-3.47686483142775,0.00887164546253246,0.0201506600926128,-0.199795244999999,"Non-significant",1.69571072272963,"NOP10","NOP10_HUMAN",0.199795244999999
0.341773271749997,9.157561421625,4.54213399238436,0.00246366737462188,0.00708448312471063,-2.73422809183105,"ZCHC9_HUMAN",3,-3.47495522213683,0.00889598359017744,0.0201978347954911,-0.341773271749997,"Non-significant",1.6946951843539,"ZCCHC9","ZCHC9_HUMAN",0.341773271749997
0.183968064999998,10.701470135,3.61184264344804,0.00817026878668042,0.0189455833845748,-4.03780202665146,"CWC15_HUMAN",11,-3.4748593524444,0.00889720733131553,0.0201978347954911,-0.183968064999998,"Non-significant",1.6946951843539,"CWC15","CWC15_HUMAN",0.183968064999998
0.1067831515,9.57368457325,3.20987216196773,0.0142629686942108,0.0300556407808757,-4.63415774344089,"TRI32_HUMAN",30,-3.4706319777062,0.00895134693259244,0.0203152674461017,-0.1067831515,"Non-significant",1.69217745590702,"TRIM32","TRI32_HUMAN",0.1067831515
0.3597466945,8.53771674625,3.36187216524978,0.0115231440187398,0.0252675808881263,-4.40673323776529,"NOA1_HUMAN",19,-3.46929535295379,0.00896853791127869,0.020348803783087,-0.3597466945,"Non-significant",1.69146111595591,"NOA1","NOA1_HUMAN",0.3597466945
-0.0981757650000041,13.03685391,-3.21788663863009,0.0141023714639223,0.0297693185748562,-4.62211501175322,"PSMD5_HUMAN",27,3.46894330691641,0.00897307159553657,0.0203536115389606,0.0981757650000041,"Non-significant",1.6913585185135,"PSMD5","PSMD5_HUMAN",-0.0981757650000041
0.151026250000001,19.0408351425,3.89326052014769,0.00560815195495472,0.0138991804846555,-3.63123964461168,"CYB5_HUMAN",10,-3.46602628770723,0.00901073132195758,0.0204335362692441,-0.151026250000001,"Non-significant",1.68965646697897,"CYB5A","CYB5_HUMAN",0.151026250000001
0.112371682499999,12.44140231625,3.22525804086501,0.0139563604580348,0.0295350645997428,-4.61104335519765,"FAKD4_HUMAN",29,-3.46309099795933,0.00904879692798055,0.0205143381672803,-0.112371682499999,"Non-significant",1.68794248966147,"TBRG4","FAKD4_HUMAN",0.112371682499999
-1.256756902,7.00882643475,-3.40905444553306,0.0107917424503344,0.0239756449957482,-4.3365862084791,"PDGFC_HUMAN",3,3.46276212446586,0.0090530725040985,0.0205185125402114,1.256756902,"Up in D2B",1.68785412596728,"PDGFC","PDGFC_HUMAN",-1.256756902
0.111458777499998,17.80880641875,3.22082073387943,0.014044059547393,0.0296759533529646,-4.61770752515576,"PRDX6_HUMAN",29,-3.46022569582974,0.00908612016004645,0.0205848548980435,-0.111458777499998,"Non-significant",1.68645218998304,"PRDX6","PRDX6_HUMAN",0.111458777499998
-0.617881775000002,7.487008214,-3.4343634468226,0.0104200596216202,0.0232781098964852,-4.29905237599934,"S2529_HUMAN",6,3.46014083630657,0.00908722803127534,0.0205848548980435,0.617881775000002,"Up in D2B",1.68645218998304,"SLC25A29","S2529_HUMAN",-0.617881775000002
0.0895824450000031,15.2232897275,3.16850679340905,0.01512340333323,0.0316237079374338,-4.69639814363928,"COPE_HUMAN",28,-3.45886822467548,0.00910385969621369,0.0206121950046462,-0.0895824450000031,"Non-significant",1.68587575748589,"COPE","COPE_HUMAN",0.0895824450000031
0.504010200250001,7.393366575125,3.6127563707155,0.00816013947607361,0.0189325118755366,-4.03646626663605,"NSMA2_HUMAN",4,-3.45884311640762,0.00910418816019669,0.0206121950046462,-0.504010200250001,"Up in D1C",1.68587575748589,"SMPD3","NSMA2_HUMAN",0.504010200250001
0.138485435,15.4039804925,3.35081680872198,0.0117020859877042,0.0256133167463928,-4.42320159651747,"RAB2A_HUMAN",20,-3.45599421765222,0.00914153926692596,0.0206912015254884,-0.138485435,"Non-significant",1.68421428938557,"RAB2A","RAB2A_HUMAN",0.138485435
0.277102470500003,9.5961170195,3.8382886399881,0.00603033466912972,0.0147674871952627,-3.70987115985143,"POP7_HUMAN",6,-3.45296670920217,0.00918141098993022,0.0207754169796414,-0.277102470500003,"Non-significant",1.68245025081028,"POP7","POP7_HUMAN",0.277102470500003
-0.129321098250001,9.708221435625,-3.27866542390219,0.0129454362092969,0.0277651607654361,-4.53096757835023,"APBA1_HUMAN",25,3.45279515670347,0.00918367584127938,0.0207754169796414,0.129321098250001,"Non-significant",1.68245025081028,"APBA1","APBA1_HUMAN",-0.129321098250001
0.244542599999999,10.573078395,3.79944459103552,0.0063494028390434,0.0154333159560179,-3.76566878697441,"FUCT1_HUMAN",7,-3.44852880087686,0.00924019242962457,0.0208976608503637,-0.244542599999999,"Non-significant",1.67990232329721,"SLC35C1","FUCT1_HUMAN",0.244542599999999
-0.0811109549999962,11.051039935,-3.00176415210242,0.0191927221451265,0.0385822692490512,-4.9485613916749,"UBE3C_HUMAN",41,3.44672377274745,0.00926421508284176,0.0209420005533113,0.0811109549999962,"Non-significant",1.67898183327018,"UBE3C","UBE3C_HUMAN",-0.0811109549999962
0.136103154999997,11.4968674175,3.52931255935458,0.00914354382293947,0.0208694640897798,-4.15884943276603,"RM04_HUMAN",14,-3.44668236977313,0.00926476688377008,0.0209420005533113,-0.136103154999997,"Non-significant",1.67898183327018,"MRPL4","RM04_HUMAN",0.136103154999997
1.07622897625,7.414907872625,3.36277643583475,0.0115086376526497,0.0252554821073117,-4.40538674348764,"PLD3B_HUMAN",6,-3.44601412178511,0.00927367784530762,0.0209565229378279,-1.07622897625,"Up in D1C",1.67868077293742,"PRELID3B","PLD3B_HUMAN",1.07622897625
-0.100742101499998,9.2595101595,-3.13489464910468,0.015863199139428,0.0328528023455131,-4.74707211374001,"SYNJ1_HUMAN",35,3.44554461149982,0.00927994413397774,0.0209650627459926,0.100742101499998,"Non-significant",1.67850383346563,"SYNJ1","SYNJ1_HUMAN",-0.100742101499998
0.249067783499999,8.49127745625,3.97961617309881,0.00500838790169268,0.0125866731137053,-3.50851892444911,"APC16_HUMAN",6,-3.44514514048088,0.00928527919720423,0.0209714947355934,-0.249067783499999,"Non-significant",1.67837061425161,"ANAPC16","APC16_HUMAN",0.249067783499999
0.224465367499999,11.24685382875,3.28224368800996,0.0128805574797435,0.0276753043580827,-4.52561161815471,"OTUD4_HUMAN",44,-3.44492165643948,0.00928826532227829,0.0209726194485625,-0.224465367499999,"Non-significant",1.67834732342067,"OTUD4","OTUD4_HUMAN",0.224465367499999
-0.0692379449999958,12.7459427125,-2.86560717285751,0.0233714960200479,0.0455171765140905,-5.15566353254941,"CLMN_HUMAN",47,3.4428605692605,0.00931585317427459,0.0210292786304126,0.0692379449999958,"Non-significant",1.67717562470809,"CLMN","CLMN_HUMAN",-0.0692379449999958
-0.5418698825,13.61923253625,-3.55256061510875,0.00885733163182946,0.0203349297731938,-4.12467254978046,"ABRAL_HUMAN",4,3.4411121658526,0.00933932410417996,0.0210766165660329,0.5418698825,"Up in D2B",1.67619910525444,"ABRACL","ABRAL_HUMAN",-0.5418698825
0.382240652749999,8.336879789875,3.33941747370776,0.0118897137997845,0.0259767749140444,-4.44019484867862,"MORC2_HUMAN",17,-3.44069188001681,0.00934497548707039,0.0210807653187562,-0.382240652749999,"Non-significant",1.67611362649178,"MORC2","MORC2_HUMAN",0.382240652749999
0.261144877499998,13.78853142125,4.80689252456421,0.00179306133578507,0.00551088463925033,-2.38531774623656,"BI1_HUMAN",4,-3.44060349421765,0.00934616443186523,0.0210807653187562,-0.261144877499998,"Non-significant",1.67611362649178,"TMBIM6","BI1_HUMAN",0.261144877499998
-1.56269931825,7.111663460875,-3.33320280456758,0.0119933578867782,0.0261625294067426,-4.4494644944208,"F13B_HUMAN",11,3.44018130726957,0.00935184581225968,0.0210835115518443,1.56269931825,"Up in D2B",1.67605705377353,"F13B","F13B_HUMAN",-1.56269931825
-0.0477051750000008,15.26464033,-2.38736719551892,0.0473166976475354,0.0816777482021453,-5.88487059764915,"SYEP_HUMAN",106,3.44003188096852,0.00935385752643335,0.0210835115518443,0.0477051750000008,"Non-significant",1.67605705377353,"EPRS1","SYEP_HUMAN",-0.0477051750000008
-0.164553642250002,9.909588337125,-3.39843885062842,0.010951851279812,0.0242801563486415,-4.35234904805987,"ABC3F_HUMAN",16,3.43995550896418,0.00935488589440003,0.0210835115518443,0.164553642250002,"Non-significant",1.67605705377353,"APOBEC3F","ABC3F_HUMAN",-0.164553642250002
-1.13582420325,7.967545509375,-3.37487391391871,0.011316438614818,0.0249378598638982,-4.38738091498256,"CAH3_HUMAN",4,3.43815904774138,0.0093791104292389,0.0211324570457243,1.13582420325,"Up in D2B",1.67505000510749,"CA3","CAH3_HUMAN",-1.13582420325
-0.0392436974999999,14.59787940875,-2.26268075592275,0.0569965573963211,0.0957019885046994,-6.07333860248304,"XPO2_HUMAN",53,3.43786980744703,0.00938301695079921,0.0211330175582887,0.0392436974999999,"Non-significant",1.67503848613055,"CSE1L","XPO2_HUMAN",-0.0392436974999999
-0.143435716500003,9.3464847805,-3.29473094071508,0.0126568532784747,0.0273270021219937,-4.50692981018735,"KIFA3_HUMAN",23,3.437769393729,0.00938437355803473,0.0211330175582887,0.143435716500003,"Non-significant",1.67503848613055,"KIFAP3","KIFA3_HUMAN",-0.143435716500003
-0.122209552499999,10.28092074375,-3.17681653459579,0.0149462210501434,0.0312842555827313,-4.68388382686947,"ZFYV1_HUMAN",38,3.43706168009162,0.00939394081785866,0.0211489121671289,0.122209552499999,"Non-significant",1.67471196644323,"ZFYVE1","ZFYV1_HUMAN",-0.122209552499999
-0.126245499999998,13.5779850475,-3.63338343137079,0.00793504195069606,0.0185326873378823,-4.00633815264743,"SPS1_HUMAN",13,3.43620347338346,0.00940555645382163,0.0211694086379873,0.126245499999998,"Non-significant",1.67429127371635,"SEPHS1","SPS1_HUMAN",-0.126245499999998
0.151531695000003,17.2777769575,3.20889031512629,0.014282776860445,0.0300748254201076,-4.63563345783169,"PGM1_HUMAN",48,-3.43561283056557,0.00941355955186386,0.0211817654732142,-0.151531695000003,"Non-significant",1.67403784482717,"PGM1","PGM1_HUMAN",0.151531695000003
0.109042406250003,9.762735485875,3.18558095221825,0.01476173424196,0.0309497780408069,-4.67069073420589,"SPT20_HUMAN",30,-3.43527905228832,0.00941808538880039,0.0211862934993858,-0.109042406250003,"Non-significant",1.67394501561406,"SPATA20","SPT20_HUMAN",0.109042406250003
-0.162279130000002,10.656155585,-3.63992519350988,0.00786506022912833,0.0184049396644427,-3.99679370531445,"CARME_HUMAN",11,3.433066293333,0.00944814771957962,0.0212482489670055,0.162279130000002,"Non-significant",1.67267685362781,"CARNMT1","CARME_HUMAN",-0.162279130000002
0.0890932100000015,11.94498682,3.43033035004338,0.0104783570686091,0.0233656274421444,-4.30502908842187,"RDH14_HUMAN",18,-3.4319083716592,0.00946391981674975,0.0212780421806838,-0.0890932100000015,"Non-significant",1.67206833451804,"RDH14","RDH14_HUMAN",0.0890932100000015
