"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D8BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8BM_vs_D1C"
0.174038649250001,10.008643507875,3.37195869052716,0.0114497038213101,0.0187908009170216,-4.65027865148574,"NADK_HUMAN",12,-3.18790661808656,0.0137358243354429,0.0222054590186897,-0.174038649250001,"Non-significant",1.65354024490762,"NADK","NADK_HUMAN",0.174038649250001
0.520608424749994,8.687266588125,3.13330438050266,0.0160045167745281,0.0253527667529595,-5.00738725873503,"E2F4_HUMAN",11,-3.1867006428027,0.0137600369591555,0.0222403358636092,-0.520608424749994,"Up in D1C",1.65285865851935,"E2F4","E2F4_HUMAN",0.520608424749994
-2.0166590215,6.94750928875,-3.09816508031149,0.0168240115695724,0.0265213378567282,-5.06036603735157,"GALT7_HUMAN",7,3.18016373785036,0.013892067020474,0.0224494311571272,2.0166590215,"Up in D8BM",1.64879465904599,"GALNT7","GALT7_HUMAN",-2.0166590215
0.767494199999998,11.3304159625,3.08591167937892,0.017120155058665,0.0269528926016973,-5.07886105415175,"AHNK2_HUMAN",26,-3.17861350972094,0.0139235739244063,0.0224960330858388,-0.767494199999998,"Up in D1C",1.64789405792509,"AHNAK2","AHNK2_HUMAN",0.767494199999998
0.399746892500001,15.56257271875,4.788510831248,0.00185867197383478,0.00380260826879936,-2.67192099434707,"H37_HUMAN",2,-3.1778433969484,0.0139392537907944,0.0225170506329257,-0.399746892500001,"Non-significant",1.64748849560266,"H3-7","H37_HUMAN",0.399746892500001
-0.7214102745,8.25008749975,-3.40720764575355,0.0109042241308266,0.0180042517529358,-4.597985782649,"CXB2_HUMAN",2,3.1762932424954,0.0139708722785834,0.0225638019613297,0.7214102745,"Up in D8BM",1.64658772065907,"GJB2","CXB2_HUMAN",-0.7214102745
-0.301359175000005,10.9344785225,-3.19221292792367,0.0147244167734892,0.0235105339995719,-4.91878285632944,"PMGE_HUMAN",11,3.17106702721131,0.0140780308574803,0.0227325138118201,0.301359175000005,"Non-significant",1.64335253637197,"BPGM","PMGE_HUMAN",-0.301359175000005
0.183807847500006,17.47985053125,3.20464706966676,0.0144684168768173,0.0231280648311574,-4.90011626562196,"ECI1_HUMAN",14,-3.16976960562398,0.0141047675462469,0.0227713245828989,-0.183807847500006,"Non-significant",1.64261170621787,"ECI1","ECI1_HUMAN",0.183807847500006
0.228246210999998,9.86294913275,3.35040983392512,0.0117975258338012,0.0192940134367696,-4.68230849872889,"TM143_HUMAN",10,-3.16556360990716,0.0141918121984448,0.0229074655344104,-0.228246210999998,"Non-significant",1.6400229581833,"TMEM143","TM143_HUMAN",0.228246210999998
0.191383597500002,11.09127604875,3.28982389293701,0.0128374731546538,0.0207901789710215,-4.77260358663395,"LCLT1_HUMAN",12,-3.16312586331052,0.0142425217961777,0.0229830447266123,-0.191383597500002,"Non-significant",1.63859243777241,"LCLAT1","LCLT1_HUMAN",0.191383597500002
-0.163701534999998,11.0541453375,-3.99957604376877,0.00493153209759348,0.00894125275341266,-3.74067006011435,"ISCA1_HUMAN",9,3.16305067270001,0.0142440889372194,0.0229830447266123,0.163701534999998,"Non-significant",1.63859243777241,"ISCA1","ISCA1_HUMAN",-0.163701534999998
1.095898628,7.74218297,3.08020290180314,0.017260009854983,0.0271629243964996,-5.08748131975415,"TLE3_HUMAN",11,-3.16123029792177,0.0142820852498643,0.0230399419274844,-1.095898628,"Up in D1C",1.63751861989313,"TLE3","TLE3_HUMAN",1.095898628
0.247480630000002,14.1456671975,3.29856376352327,0.0126815887740902,0.0205642769866883,-4.75955655699569,"T126A_HUMAN",10,-3.1603715197832,0.0143000474898424,0.0230645044569233,-0.247480630000002,"Non-significant",1.63705587181382,"TMEM126A","T126A_HUMAN",0.247480630000002
-0.110729457499996,14.10427486875,-2.92528719055573,0.0215559320732231,0.0331923550320055,-5.32217033434806,"AP1M1_HUMAN",26,3.15973923414892,0.0143132876476116,0.0230814428126494,0.110729457499996,"Non-significant",1.63673704707665,"AP1M1","AP1M1_HUMAN",-0.110729457499996
-0.270348787750001,9.087776780125,-3.20746511087457,0.0144110594732312,0.023049491518001,-4.89588750483403,"GTPB6_HUMAN",11,3.15903351997592,0.0143280806963101,0.0230988201597761,0.270348787750001,"Non-significant",1.63641020241022,"GTPBP6","GTPB6_HUMAN",-0.270348787750001
0.173367734999999,15.3910566575,4.27414339728925,0.00347486477475954,0.00658311145526999,-3.35877147472517,"SMD3_HUMAN",8,-3.15888187307741,0.0143312615967294,0.0230988201597761,-0.173367734999999,"Non-significant",1.63641020241022,"SNRPD3","SMD3_HUMAN",0.173367734999999
-1.05889511125,7.317931175375,-3.11894615878856,0.0163341280702111,0.0258312130401143,-5.02902393861839,"TIE1_HUMAN",5,3.15883309538577,0.0143322849016051,0.0230988201597761,1.05889511125,"Up in D8BM",1.63641020241022,"TIE1","TIE1_HUMAN",-1.05889511125
-1.518704176,6.5943757295,-3.10165750746252,0.0167406045592404,0.026409611796713,-5.05509657884266,"QPCT_HUMAN",4,3.15848151103267,0.0143396630553439,0.0231062932314077,1.518704176,"Up in D8BM",1.63626971952586,"QPCT","QPCT_HUMAN",-1.518704176
-0.353307485999997,8.479785323,-3.21224785291615,0.0143142671391016,0.0229120694484405,-4.88871203258591,"S41A3_HUMAN",9,3.15722336955356,0.0143660985792856,0.0231444657730883,0.353307485999997,"Non-significant",1.63555283926991,"SLC41A3","S41A3_HUMAN",-0.353307485999997
0.892854094500001,8.338470757,3.09456720621601,0.0169103981945733,0.0266375904283421,-5.0657954991516,"SPA2L_HUMAN",8,-3.15499169813431,0.0144131161374805,0.0232157760219422,-0.892854094500001,"Up in D1C",1.63421679481433,"SPATA2L","SPA2L_HUMAN",0.892854094500001
0.971410036000001,6.93175721175,3.0965790431876,0.016862035203047,0.0265760350695252,-5.06275937377494,"SHQ1_HUMAN",7,-3.15365545484398,0.0144413462587301,0.0232568031361933,-0.971410036000001,"Up in D1C",1.63344998331906,"SHQ1","SHQ1_HUMAN",0.971410036000001
0.72660624975,6.909701645375,3.0649789052667,0.0176389257501251,0.0277126757032254,-5.11048042123216,"NEUL4_HUMAN",17,-3.15125222890497,0.0144922649452568,0.0233343459834899,-0.72660624975,"Up in D1C",1.63200436704117,"NEURL4","NEUL4_HUMAN",0.72660624975
-0.447664972500002,11.32413613875,-3.50169954696034,0.00957498716856949,0.0160566470927708,-4.45844584452662,"PFD4_HUMAN",4,3.15108497368595,0.0144958157344436,0.0233356055816702,0.447664972500002,"Non-significant",1.63198092426821,"PFDN4","PFD4_HUMAN",-0.447664972500002
0.357120514000002,9.3219845295,3.32158228415509,0.0122806348942565,0.0199987387024127,-4.72522837229081,"TM186_HUMAN",7,-3.15091146287446,0.0144995002987912,0.0233370800111726,-0.357120514000002,"Non-significant",1.63195348481026,"TMEM186","TM186_HUMAN",0.357120514000002
-0.0600900674999991,12.82505893625,-2.28808342922657,0.0550561215905867,0.0770877157619693,-6.29112524594513,"SC16A_HUMAN",82,3.1507487112571,0.0145029572862227,0.0233381876604756,0.0600900674999991,"Non-significant",1.63193287235298,"SEC16A","SC16A_HUMAN",-0.0600900674999991
-0.81634914825,7.560746729375,-3.0951890957145,0.0168954327596075,0.0266189911646227,-5.06485695605332,"SHC2_HUMAN",8,3.14999069140329,0.014519069759089,0.0233596562319834,0.81634914825,"Up in D8BM",1.63153355272621,"SHC2","SHC2_HUMAN",-0.81634914825
0.171025275000002,10.383968355,2.96094572440532,0.0204758247017189,0.0316680231946401,-5.26803132048485,"PK3CA_HUMAN",35,-3.14747904362949,0.0145725924939447,0.0234412942998969,-0.171025275000002,"Non-significant",1.630018412629,"PIK3CA","PK3CA_HUMAN",0.171025275000002
0.795952320250001,8.748127460375,3.40128693025712,0.010993864477177,0.0181203135858671,-4.60676048955055,"EMP3_HUMAN",1,-3.14733518729885,0.0145756643426224,0.0234417620194551,-0.795952320250001,"Up in D1C",1.63000974732264,"EMP3","EMP3_HUMAN",0.795952320250001
0.2360115055,7.75147926825,3.06129515989871,0.0177319302329475,0.0278432265151852,-5.11604783669756,"DI3L1_HUMAN",19,-3.14710321726001,0.0145806191744661,0.0234452573486408,-0.2360115055,"Non-significant",1.62994499583274,"DIS3L","DI3L1_HUMAN",0.2360115055
0.291176080500003,9.4010361435,3.17421740061924,0.0151034949628376,0.0240474799852207,-4.94582081936024,"GPAM1_HUMAN",11,-3.14687806106004,0.0145854301640495,0.0234485200939868,-0.291176080500003,"Non-significant",1.62988456170355,"GPALPP1","GPAM1_HUMAN",0.291176080500003
1.784452677,9.7563296565,3.05794493513621,0.0178169654409363,0.0279559198997862,-5.12111196380988,"OFD1_HUMAN",19,-3.1463792577756,0.0145960942317657,0.0234611896032709,-1.784452677,"Up in D1C",1.62964997069287,"OFD1","OFD1_HUMAN",1.784452677
-0.082201717500002,12.28073418125,-2.56414711712438,0.0365417973906735,0.0531878449673609,-5.87238360076532,"RAD50_HUMAN",82,3.14534938466435,0.0146181382428815,0.0234921424688748,0.082201717500002,"Non-significant",1.62907737402785,"RAD50","RAD50_HUMAN",-0.082201717500002
0.358508349499999,10.24583947525,3.24234567892382,0.0137208392430388,0.0220501342191752,-4.84360148182983,"ADSSP_HUMAN",8,-3.14360303114023,0.0146555985520337,0.0235478536399337,-0.358508349499999,"Non-significant",1.62804867217899,"ADISSP","ADSSP_HUMAN",0.358508349499999
-0.25002885,11.93407476,-3.48086029405935,0.00985240004139062,0.0164545036554154,-4.48913745645674,"CMC4_HUMAN",8,3.14223418243105,0.0146850319686741,0.0235906488400903,0.25002885,"Non-significant",1.6272601140616,"CMC4","CMC4_HUMAN",-0.25002885
1.27262783125,8.520637751125,3.05197384682314,0.0179695961613981,0.0281639505474943,-5.13013954995141,"TGM3_HUMAN",27,-3.14159381064504,0.0146988228520266,0.0236083037004062,-1.27262783125,"Up in D1C",1.62693521664931,"TGM3","TGM3_HUMAN",1.27262783125
-0.379765510749998,8.300214529125,-3.27623971582834,0.0130838395809436,0.0211230959256414,-4.79289626844366,"ZSC18_HUMAN",7,3.14098342971792,0.0147119805795626,0.0236249350933764,0.379765510749998,"Non-significant",1.6266293759881,"ZSCAN18","ZSC18_HUMAN",-0.379765510749998
-0.116341112500002,16.17367434625,-3.10002127281274,0.0167796267538704,0.0264612673355236,-5.05756526144507,"MTCH2_HUMAN",18,3.13979379071922,0.0147376608559272,0.0236616654008781,0.116341112500002,"Non-significant",1.62595469128216,"MTCH2","MTCH2_HUMAN",-0.116341112500002
-2.219028711,8.54416501525,-3.05163114479201,0.0179783981015706,0.0281725074545712,-5.13065774550604,"SPIT1_HUMAN",12,3.13847297500886,0.0147662282016671,0.02370301609443,2.219028711,"Up in D8BM",1.62519638859636,"SPINT1","SPIT1_HUMAN",-2.219028711
0.7303380965,6.822577238,3.25350869013256,0.0135074621654163,0.0217486912306196,-4.82689039672291,"ARMX2_HUMAN",3,-3.13801692414245,0.0147761054887898,0.0237143551342363,-0.7303380965,"Up in D1C",1.62498868064528,"ARMCX2","ARMX2_HUMAN",0.7303380965
-0.132858037500002,12.49575293125,-2.89347794156351,0.0225701222352909,0.0345678498032827,-5.37051465474373,"BAG3_HUMAN",35,3.13787905673499,0.0147790928344588,0.0237146342093382,0.132858037500002,"Non-significant",1.62498356981418,"BAG3","BAG3_HUMAN",-0.132858037500002
0.0876586450000012,11.7333420525,2.64384576728308,0.0324915575058246,0.0480644679214804,-5.75088745566101,"ITSN1_HUMAN",53,-3.13417675207012,0.0148595540374475,0.0238392046025209,-0.0876586450000012,"Non-significant",1.6227082389695,"ITSN1","ITSN1_HUMAN",0.0876586450000012
0.276400088999999,8.85699868225,3.01646613423427,0.018906292550099,0.0294752727633204,-5.18386966718282,"PAN2_HUMAN",28,-3.13300642954864,0.0148850843547216,0.0238756186538437,-0.276400088999999,"Non-significant",1.62204536636329,"PAN2","PAN2_HUMAN",0.276400088999999
0.232955934,10.099752188,3.5480531327491,0.00898761396028816,0.0151725611999337,-4.39035018526927,"PTSS2_HUMAN",8,-3.13267158985876,0.0148923973143659,0.0238828038361473,-0.232955934,"Non-significant",1.62191468846872,"PTDSS2","PTSS2_HUMAN",0.232955934
0.324710127249999,9.965512631375,4.88239988374894,0.00166497393158179,0.0034541140214873,-2.55061918113023,"CA053_HUMAN",3,-3.13186663093085,0.0149099932721587,0.0239064738997576,-0.324710127249999,"Non-significant",1.62148447569549,"C1orf53","CA053_HUMAN",0.324710127249999
0.6359113455,7.37713700525,3.62778432494378,0.00806617901137215,0.0138134544670573,-4.27379612380548,"S36A1_HUMAN",1,-3.13089127144459,0.0149313434766614,0.0239304272287682,-0.6359113455,"Up in D1C",1.62104954787882,"SLC36A1","S36A1_HUMAN",0.6359113455
0.583894490749998,9.544087767375,3.77883557964938,0.00658835293763746,0.0115309856543493,-4.05507478492916,"ELOF1_HUMAN",1,-3.13080079756045,0.0149333255449483,0.0239304272287682,-0.583894490749998,"Up in D1C",1.62104954787882,"ELOF1","ELOF1_HUMAN",0.583894490749998
0.568055153000001,8.0288357735,3.40108313981081,0.0109969639287898,0.0181218785837281,-4.60706257822605,"P3IP1_HUMAN",3,-3.13079098892064,0.0149335404456615,0.0239304272287682,-0.568055153000001,"Up in D1C",1.62104954787882,"PIK3IP1","P3IP1_HUMAN",0.568055153000001
-0.169143202500001,14.71464419375,-3.11140691594002,0.0165100810259733,0.0260801111259237,-5.04039104866519,"PLPHP_HUMAN",16,3.13065189986891,0.0149365881444568,0.0239304272287682,0.169143202500001,"Non-significant",1.62104954787882,"PLPBP","PLPHP_HUMAN",-0.169143202500001
-0.137365337499999,11.65032029125,-3.68582793294272,0.00745971257379863,0.0128610998741151,-4.18941854353305,"RM11_HUMAN",11,3.13053602025375,0.0149391277823915,0.0239304272287682,0.137365337499999,"Non-significant",1.62104954787882,"MRPL11","RM11_HUMAN",-0.137365337499999
0.0942990799999972,11.42033994,3.01127491929041,0.0190475082189501,0.0296767923803199,-5.19173144957188,"ALAT2_HUMAN",20,-3.12928108752926,0.0149666602951097,0.023969975228478,-0.0942990799999972,"Non-significant",1.62033241478324,"GPT2","ALAT2_HUMAN",0.0942990799999972
0.788019418750001,7.821145176875,3.28692925050444,0.0128895524885581,0.0208453641454444,-4.77692631816672,"CITE2_HUMAN",2,-3.126403961534,0.0150299849705801,0.0240668205389475,-0.788019418750001,"Up in D1C",1.61858128046018,"CITED2","CITE2_HUMAN",0.788019418750001
0.303355932250001,8.314344763875,3.30467612448327,0.012573771855124,0.0204090743244446,-4.75043614883355,"SP3_HUMAN",8,-3.12600364172188,0.0150388182533483,0.0240763910840405,-0.303355932250001,"Non-significant",1.61840861084229,"SP3","SP3_HUMAN",0.303355932250001
0.23210454,9.26320183275,3.02052070506667,0.0187967670049715,0.0293457953481951,-5.1777303821223,"4ET_HUMAN",22,-3.12572278836118,0.015045018708544,0.0240817437702843,-0.23210454,"Non-significant",1.61831206880985,"EIF4ENIF1","4ET_HUMAN",0.23210454
0.145556452499992,16.82901239375,3.58562534195016,0.00853999385097256,0.0145216074581093,-4.33533367759173,"PHS_HUMAN",11,-3.1246602508285,0.0150685009592773,0.0241147512029141,-0.145556452499992,"Non-significant",1.61771721442876,"PCBD1","PHS_HUMAN",0.145556452499992
0.234117507999999,8.393051386,3.27837098274157,0.0130448545568982,0.021071348215223,-4.7897113640966,"AB17B_HUMAN",10,-3.11957990327297,0.015181312733587,0.0242906767333722,-0.234117507999999,"Non-significant",1.61456038566934,"ABHD17B","AB17B_HUMAN",0.234117507999999
0.429516555000001,12.141352775,4.23279338837344,0.00366034325472273,0.00689735078422401,-3.41561700150257,"SLIT1_HUMAN",2,-3.11875371748317,0.0151997426294869,0.0243155495585396,-0.429516555000001,"Non-significant",1.61411591044521,"SLIT1","SLIT1_HUMAN",0.429516555000001
0.405165912500001,12.49257218875,3.56941238710535,0.00873012885431686,0.014806087749102,-4.35905419421211,"TM230_HUMAN",4,-3.11520167217675,0.0152792479010622,0.0244380987776192,-0.405165912500001,"Non-significant",1.61193258412941,"TMEM230","TM230_HUMAN",0.405165912500001
1.47897052775,7.855596304125,3.0283141411294,0.0185881244519726,0.0290631239112738,-5.16593263368016,"SEN54_HUMAN",12,-3.11273424575607,0.0153347341023781,0.0245221919462996,-1.47897052775,"Up in D1C",1.61044071247191,"TSEN54","SEN54_HUMAN",1.47897052775
-0.3249228,8.45565569425,-3.02564657435265,0.0186592622759017,0.0291635308220982,-5.16997039529625,"FER_HUMAN",19,3.11178201225779,0.0153562041864283,0.0245496698800784,0.3249228,"Non-significant",1.60995434346868,"FER","FER_HUMAN",-0.3249228
0.873870851000003,10.184013367,3.02339497086354,0.0187195314786052,0.029246882452857,-5.17337887221503,"DSC1_HUMAN",21,-3.11171385124937,0.0153577422324895,0.0245496698800784,-0.873870851000003,"Up in D1C",1.60995434346868,"DSC1","DSC1_HUMAN",0.873870851000003
-0.756848692499998,8.468188107,-3.01909842267729,0.0188351103090274,0.0293767770925491,-5.1798838384934,"KPB1_HUMAN",26,3.10974064141956,0.0154023379509657,0.0246162886971349,0.756848692499998,"Up in D8BM",1.60877742337266,"PHKA1","KPB1_HUMAN",-0.756848692499998
0.115496165000003,13.1929309375,3.03281859458429,0.0184686517392287,0.0288977660126153,-5.15911546210841,"MTNB_HUMAN",19,-3.10936665298594,0.0154108056838644,0.0246251528169276,-0.115496165000003,"Non-significant",1.60862106570984,"APIP","MTNB_HUMAN",0.115496165000003
-0.201681613999998,8.93898105625,-2.9610146739917,0.0204737923661725,0.0316680231946401,-5.26792669813583,"RPGF2_HUMAN",31,3.10880327011065,0.0154235708900163,0.0246369235989393,0.201681613999998,"Non-significant",1.60841352326971,"RAPGEF2","RPGF2_HUMAN",-0.201681613999998
-0.105559822500002,13.36309862125,-2.91969238179733,0.0217307767356302,0.0334371517167994,-5.33067021024763,"TMM43_HUMAN",23,3.10878355604428,0.015424017775727,0.0246369235989393,0.105559822500002,"Non-significant",1.60841352326971,"TMEM43","TMM43_HUMAN",-0.105559822500002
-0.0809555025000037,11.96575379375,-2.63944586867671,0.0327025455481217,0.0483256936229169,-5.75759710656838,"SAMH1_HUMAN",37,3.10475126457848,0.0155157106347975,0.0247786898334044,0.0809555025000037,"Non-significant",1.60592166055743,"SAMHD1","SAMH1_HUMAN",-0.0809555025000037
0.279590606749998,8.570340633375,3.02258353443921,0.0187413018393312,0.0292700450627613,-5.17460730002831,"GO45_HUMAN",18,-3.10187007693251,0.0155815794600832,0.0248791690223606,-0.279590606749998,"Non-significant",1.60416412940848,"BLZF1","GO45_HUMAN",0.279590606749998
-0.180429697500001,13.56809198875,-3.03321627850045,0.0184581429800027,0.0288866853283407,-5.15851365590689,"PTPA_HUMAN",18,3.10126072980543,0.015595547865668,0.0248967562423704,0.180429697500001,"Non-significant",1.60385723273586,"PTPA","PTPA_HUMAN",-0.180429697500001
0.372300620000001,12.173694135,4.08015624911757,0.0044447829172077,0.00816232575362607,-3.62751452839315,"YIPF4_HUMAN",3,-3.09864826449666,0.0156555845388579,0.0249846482686997,-0.372300620000001,"Non-significant",1.60232676013126,"YIPF4","YIPF4_HUMAN",0.372300620000001
0.0945773149999969,14.06536293,3.15219319003514,0.0155816263583464,0.0247246853491155,-4.97894700352099,"SPEE_HUMAN",17,-3.09860710059974,0.0156565324659238,0.0249846482686997,-0.0945773149999969,"Non-significant",1.60232676013126,"SRM","SPEE_HUMAN",0.0945773149999969
0.841186881250001,7.673088133375,3.06276652056192,0.0176947202335066,0.0277899751906516,-5.11382399333138,"PDCD7_HUMAN",6,-3.09562371538125,0.0157253954214813,0.0250897895149851,-0.841186881250001,"Up in D1C",1.60050298208371,"PDCD7","PDCD7_HUMAN",0.841186881250001
0.483107568499999,10.47336888325,3.05979582764411,0.0177699329181754,0.0278925073682124,-5.11831410366699,"SYF2_HUMAN",10,-3.09520981959828,0.01573497419455,0.0251003212501631,-0.483107568499999,"Non-significant",1.60032072010142,"SYF2","SYF2_HUMAN",0.483107568499999
-1.326395035,7.6467057465,-3.00655304778298,0.0191769251099263,0.0298398194114027,-5.19888382035078,"LTBP3_HUMAN",25,3.09449428188616,0.0157515483503575,0.0251220058742032,1.326395035,"Up in D8BM",1.59994568717534,"LTBP3","LTBP3_HUMAN",-1.326395035
1.04514038575,7.873443186125,3.18252764529141,0.0149271632280385,0.0238072012959578,-4.93333156200294,"TM86B_HUMAN",1,-3.09412828215547,0.0157600331877244,0.0251307831515946,-1.04514038575,"Up in D1C",1.59979397726033,"TMEM86B","TM86B_HUMAN",1.04514038575
0.4495671985,6.88720875975,3.41498429689299,0.0107876743231193,0.0178292758567789,-4.58646600772271,"MAFF_HUMAN",4,-3.09383497476814,0.0157668362991456,0.0251368759533759,-0.4495671985,"Non-significant",1.59968869803098,"MAFF","MAFF_HUMAN",0.4495671985
1.8873974085,7.39945262675,3.0113681544889,0.019044962147037,0.0296767923803199,-5.19159023640349,"ZBT10_HUMAN",7,-3.09048762320656,0.0158446957571111,0.0252562292996766,-1.8873974085,"Up in D1C",1.59763148816635,"ZBTB10","ZBT10_HUMAN",1.8873974085
0.215800048,9.91699492975,3.58690753843329,0.00852514880313458,0.0145022157944746,-4.33345904682723,"RAB30_HUMAN",8,-3.09013015316835,0.0158530344090713,0.0252647432471283,-0.215800048,"Non-significant",1.59748511091959,"RAB30","RAB30_HUMAN",0.215800048
0.372987268249997,10.142147778375,3.65602780015385,0.0077646775388969,0.013326912436441,-4.23268813599246,"S38A2_HUMAN",4,-3.08934449460169,0.0158713775939968,0.0252891950358789,-0.372987268249997,"Non-significant",1.59706499418425,"SLC38A2","S38A2_HUMAN",0.372987268249997
-0.172605992499998,10.48716545125,-3.09346296429649,0.0169370058483215,0.0266745183661251,-5.06746206577267,"PI42B_HUMAN",15,3.08780673427404,0.0159073451971024,0.0253417147356598,0.172605992499998,"Non-significant",1.59616400211874,"PIP4K2B","PI42B_HUMAN",-0.172605992499998
0.421564817499998,9.3727146385,4.21827317021963,0.00372802327470202,0.0070157419474131,-3.43563532781477,"F174A_HUMAN",2,-3.08486761313984,0.0159763290196399,0.0254468022121211,-0.421564817499998,"Non-significant",1.5943667857786,"FAM174A","F174A_HUMAN",0.421564817499998
-0.159963605000002,14.4381215575,-3.88984501646286,0.00569010054910218,0.0101377843010742,-3.89616400563704,"MIX23_HUMAN",9,3.08220228642082,0.0160391589306629,0.025542049995571,0.159963605000002,"Non-significant",1.59274424935781,"MIX23","MIX23_HUMAN",-0.159963605000002
-1.6439915895,8.00888913875,-3.01987957876359,0.0188140408960902,0.0293618868196897,-5.17870108674068,"ETKMT_HUMAN",4,3.08125190753482,0.0160616251262352,0.0255729955022736,1.6439915895,"Up in D8BM",1.59221839774948,"ETFBKMT","ETKMT_HUMAN",-1.6439915895
-0.14944768,12.52742946,-2.91759971330206,0.0217965583888355,0.0335261296823895,-5.33384984700758,"YES_HUMAN",26,3.080907679707,0.0160697705649209,0.0255811324063679,0.14944768,"Non-significant",1.59208023440969,"YES1","YES_HUMAN",-0.14944768
0.237629177499995,12.84332311125,3.21903169460362,0.0141781635443414,0.022720102759554,-4.87853765306224,"OXA1L_HUMAN",10,-3.07743664087504,0.0161521488664362,0.0257074136697868,-0.237629177499995,"Non-significant",1.58994161396158,"OXA1L","OXA1L_HUMAN",0.237629177499995
1.2905066015,8.14787375925,3.02034867354122,0.0188014004098077,0.0293475933433832,-5.17799084599157,"PAI2B_HUMAN",5,-3.07668399514743,0.0161700699954324,0.0257310779670568,-1.2905066015,"Up in D1C",1.5895420192565,"PAIP2B","PAI2B_HUMAN",1.2905066015
-0.32196652875,7.659853160375,-3.07683730043414,0.0173430282601987,0.0272884795977627,-5.09256443100863,"BASP1_HUMAN",11,3.07595845766888,0.0161873654616944,0.0257537379155571,0.32196652875,"Non-significant",1.58915972824271,"BASP1","BASP1_HUMAN",-0.32196652875
-0.245220187500001,10.34336161625,-3.01919887144996,0.0188323995979887,0.0293767770925491,-5.17973174652371,"WAC2A_HUMAN",16,3.07521881599861,0.0162050171841068,0.0257769560001578,0.245220187500001,"Non-significant",1.58876836977503,"WASHC2A","WAC2A_HUMAN",-0.245220187500001
0.0861113075000013,11.01268803875,2.58428518836889,0.0354714443537729,0.0518328119057699,-5.84169492111507,"CAMP3_HUMAN",58,-3.07493660736145,0.0162117574967591,0.0257828120641854,-0.0861113075000013,"Non-significant",1.58866971703087,"CAMSAP3","CAMP3_HUMAN",0.0861113075000013
-0.104964494749996,9.006876349375,-2.81313129224176,0.0253616245131683,0.0382694473722691,-5.49279846738203,"AP4E1_HUMAN",28,3.0718429347086,0.0162858409431076,0.0258957467099518,0.104964494749996,"Non-significant",1.58677156148192,"AP4E1","AP4E1_HUMAN",-0.104964494749996
0.814615487999998,7.8640743495,3.0066695948496,0.0191737196278371,0.0298398194114027,-5.19870726705002,"UIF_HUMAN",9,-3.06950017502203,0.0163421794021091,0.0259804281743451,-0.814615487999998,"Up in D1C",1.58535369574863,"FYTTD1","UIF_HUMAN",0.814615487999998
-0.189493654999993,16.277050735,-3.17836624404902,0.0150151867905896,0.0239294780597239,-4.93958493215245,"RAP1B_HUMAN",12,3.06528399229796,0.0164440868641517,0.0261375086136026,0.189493654999993,"Non-significant",1.58273581105272,"RAP1B","RAP1B_HUMAN",-0.189493654999993
1.4850883475,12.01430702125,2.98083154325633,0.0198984069719818,0.0308826500399253,-5.23786743740998,"S10A9_HUMAN",12,-3.06405109056248,0.0164740129232853,0.0261801385615331,-1.4850883475,"Up in D1C",1.58202805922338,"S100A9","S10A9_HUMAN",1.4850883475
0.0884668800000004,12.099099755,2.79510212864304,0.0260363705573311,0.0391753958278729,-5.52026507433892,"ESRP2_HUMAN",25,-3.06356974369083,0.0164857121336246,0.0261937921912012,-0.0884668800000004,"Non-significant",1.58180162228914,"ESRP2","ESRP2_HUMAN",0.0884668800000004
1.22754097,8.219567776,2.97649361835393,0.0200228835795746,0.0310701188682316,-5.24444563786061,"CHD1_HUMAN",22,-3.0632235219008,0.0164941325105573,0.0262022319885955,-1.22754097,"Up in D1C",1.58166171253355,"CHD1","CHD1_HUMAN",1.22754097
0.122420789999998,10.2830677025,2.8025812551295,0.0257542093836038,0.0387993263439493,-5.50886997728413,"STAG2_HUMAN",36,-3.0620752682633,0.016522091302579,0.026241701072063,-0.122420789999998,"Non-significant",1.58100801600883,"STAG2","STAG2_HUMAN",0.122420789999998
-0.210700750000001,12.2809427975,-3.18841042591782,0.0148036644528228,0.0236281173400574,-4.9244938560135,"NPTN_HUMAN",11,3.06093858289651,0.0165498175122745,0.0262807859478074,0.210700750000001,"Non-significant",1.58036165099613,"NPTN","NPTN_HUMAN",-0.210700750000001
0.2692351325,10.59771180125,3.00919689940653,0.019104348391069,0.0297488550874415,-5.19487893207738,"NDK7_HUMAN",15,-3.05925789838371,0.0165909027258343,0.0263410659401125,-0.2692351325,"Non-significant",1.57936665448653,"NME7","NDK7_HUMAN",0.2692351325
0.199704407499997,11.89541971625,3.00095339739913,0.0193316058788124,0.030052767604668,-5.20736747448483,"K2013_HUMAN",17,-3.05820131877737,0.0166167862618346,0.026377192354238,-0.199704407499997,"Non-significant",1.57877143357942,"KIAA2013","K2013_HUMAN",0.199704407499997
0.172074557500002,13.39647018875,3.44709540466217,0.0103203911919985,0.0171241294010542,-4.53896576646473,"F136A_HUMAN",10,-3.05677800752794,0.0166517209400143,0.0264276700816005,-0.172074557500002,"Non-significant",1.57794112348604,"FAM136A","F136A_HUMAN",0.172074557500002
