"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.42322135,10.6697083725,-6.17178396866228,0.000408766363193457,0.000940363448514643,-1.0586822372254,"WBP4_HUMAN",8,-5.66909855133631,0.000540563910521412,0.00118563965698282,-0.42322135,"Non-significant",2.92604728294709,"WBP4","WBP4_HUMAN"
0.383171797500001,11.35815346125,8.80817490913295,4.13884844518076e-05,0.000131646617148787,1.50505315795528,"CBX1_HUMAN",5,5.66855021261615,0.000540896557085252,0.00118606063467003,0.383171797500001,"Non-significant",2.92589310808012,"CBX1","CBX1_HUMAN"
-0.182589054000001,9.9869959355,-5.06063612811091,0.0013423434579594,0.00267043025894259,-2.37829492174978,"UBR3_HUMAN",54,-5.66791967468769,0.0005412793485862,0.0011865913209969,-0.182589054000001,"Non-significant",2.92569883251714,"UBR3","UBR3_HUMAN"
0.216690542500002,13.67121910875,5.43480404086868,0.000883541585079878,0.00184660848515703,-1.91543723062525,"EMD_HUMAN",21,5.66620862436413,0.000542319612480374,0.00118845297010381,0.216690542500002,"Non-significant",2.92501799965606,"EMD","EMD_HUMAN"
-0.711030242499996,11.97590625375,-6.30513138851465,0.000358057788757639,0.000838818538476415,-0.911055056369424,"PAIP2_HUMAN",4,-5.66605921063307,0.00054241055593657,0.00118845297010381,-0.711030242499996,"Up in D1CM",2.92501799965606,"PAIP2","PAIP2_HUMAN"
-0.221199035500002,9.3750059605,-7.30564532295261,0.000140954077021991,0.000375506294316803,0.130668846455478,"SEN34_HUMAN",10,-5.66502882135518,0.000543038180002953,0.00118951892392019,-0.221199035500002,"Non-significant",2.92462864443063,"TSEN34","SEN34_HUMAN"
-0.388185025499999,9.89665079175,-5.91210225997072,0.000532232398683835,0.00118494106933599,-1.35253247587981,"RTP3_HUMAN",10,-5.66250577953563,0.000544578385275566,0.00119258280319245,-0.388185025499999,"Non-significant",2.92351145738544,"RTP3","RTP3_HUMAN"
0.21864152,13.7695161125,6.7285121565908,0.000238265197910175,0.000590340197879149,-0.456444787505928,"RAB8A_HUMAN",11,5.65683810195787,0.000548055858272513,0.00119988644918935,0.21864152,"Non-significant",2.92085985130557,"RAB8A","RAB8A_HUMAN"
-2.65893661975,7.471631467125,-5.47354422882799,0.000847006412702946,0.00177641628581068,-1.86861479468524,"F264_HUMAN",12,-5.65463049638712,0.00054941698648766,0.0012025540844208,-2.65893661975,"Up in D1CM",2.91989538228277,"PFKFB4","F264_HUMAN"
-1.4113937615,7.61124938725,-5.72582573477243,0.000646426736454203,0.00140106221691244,-1.56863684140089,"SIGIR_HUMAN",3,-5.65320387655643,0.000550298571576905,0.00120417099164635,-1.4113937615,"Up in D1CM",2.91931183911165,"SIGIRR","SIGIR_HUMAN"
0.1864643125,12.29277133875,7.47584117070228,0.000121490934727465,0.000330018397943216,0.29706951583154,"S35B2_HUMAN",11,5.65267703056608,0.000550624532585375,0.00120457155078176,0.1864643125,"Non-significant",2.91916739808425,"SLC35B2","S35B2_HUMAN"
0.16606545,14.7860859625,5.10107122233744,0.00128184275506484,0.00256520716582182,-2.32733673549693,"FUBP1_HUMAN",33,5.65225861486174,0.000550883559275309,0.00120464488774223,0.16606545,"Non-significant",2.91914095808762,"FUBP1","FUBP1_HUMAN"
-0.388498306249996,8.832925081125,-5.46249665259499,0.000857251168632667,0.0017970082318838,-1.88194642217346,"SMG7_HUMAN",20,-5.65208825009287,0.000550989064725403,0.00120464488774223,-0.388498306249996,"Non-significant",2.91914095808762,"SMG7","SMG7_HUMAN"
-0.212457654999998,16.506304265,-5.91885796631727,0.000528536081935415,0.00117889140900598,-1.34477943382183,"TMED9_HUMAN",14,-5.65193045475343,0.000551086805924075,0.00120464488774223,-0.212457654999998,"Non-significant",2.91914095808762,"TMED9","TMED9_HUMAN"
0.219593999999999,12.1125926975,5.88558824972278,0.000547020288379407,0.00121242019740994,-1.3830174255292,"FA8A1_HUMAN",14,5.65118604435703,0.000551548164855193,0.00120534080413908,0.219593999999999,"Non-significant",2.91889014111353,"FAM8A1","FA8A1_HUMAN"
1.35953438275,7.758398234875,5.4965170077234,0.000826135662952206,0.00173882633184562,-1.84094541144947,"GAS6_HUMAN",10,5.6504476262794,0.000552006231036275,0.00120602916573478,1.35953438275,"Up in D8C",2.91864218940606,"GAS6","GAS6_HUMAN"
0.0984122750000029,11.5830887575,4.3279888013699,0.00322361251014007,0.00580346643485063,-3.34179640261158,"GAK_HUMAN",54,5.64654994631832,0.000554431062114097,0.00121089532608288,0.0984122750000029,"Non-significant",2.91689339712893,"GAK","GAK_HUMAN"
0.158591509999997,12.377752185,5.32908554538174,0.000992464286704809,0.00204635065377564,-2.0442531299728,"CSN3_HUMAN",22,5.64640603673891,0.000554520816073072,0.00121089532608288,0.158591509999997,"Non-significant",2.91689339712893,"COPS3","CSN3_HUMAN"
0.134151217500003,11.77682006375,4.739080356988,0.00195298552414771,0.00374214934827029,-2.7917615360613,"CEIP2_HUMAN",58,5.64428502501009,0.00055584551605744,0.00121347367387935,0.134151217500003,"Non-significant",2.91596964118038,"CEMIP2","CEIP2_HUMAN"
1.28987729525,7.567535221625,5.52017806807878,0.000805235122804629,0.00170236439681972,-1.81252162556049,"TMPS2_HUMAN",8,5.643211556746,0.000556517292291531,0.00121454163667765,1.28987729525,"Up in D8C",2.91558759220558,"TMPRSS2","TMPS2_HUMAN"
-0.904817342750001,8.147079587125,-5.55445998662717,0.000775987608623552,0.00164963418741183,-1.77147299747613,"FBXL6_HUMAN",9,-5.64304294587678,0.000556622890317448,0.00121454163667765,-0.904817342750001,"Up in D1CM",2.91558759220558,"FBXL6","FBXL6_HUMAN"
-0.472057340000001,11.12788987,-5.42920501974302,0.000888965219378523,0.00185656289250287,-1.92222123337559,"MA7D3_HUMAN",24,-5.6392678511748,0.000558992963791944,0.00121939743576664,-0.472057340000001,"Non-significant",2.91385472257765,"MAP7D3","MA7D3_HUMAN"
-0.328381302499995,16.23243820625,-5.69475269222681,0.000668012121414054,0.00144058774665928,-1.6051270337913,"RS16_HUMAN",13,-5.6363264529676,0.000560847345029643,0.00122312607276969,-0.328381302499995,"Non-significant",2.9125287760902,"RPS16","RS16_HUMAN"
-0.503031253749999,8.740715742125,-5.77191721289133,0.000615824268333831,0.00134059472050255,-1.51474386175095,"TADA1_HUMAN",9,-5.62642705345243,0.000567138374423541,0.00123652595913503,-0.503031253749999,"Up in D1CM",2.90779676180106,"TADA1","TADA1_HUMAN"
-0.161321637499995,16.81745481625,-4.89680275112222,0.0016219305658702,0.00316684103305998,-2.58712428180647,"MTP_HUMAN",67,-5.62505374508785,0.000568017238686301,0.00123812187868809,-0.161321637499995,"Non-significant",2.90723660197472,"MTTP","MTP_HUMAN"
0.1513986575,11.02424669375,4.81764895925064,0.001779597611772,0.00343963042183586,-2.68937996151108,"LAMB2_HUMAN",76,5.62088228831616,0.000570696035722447,0.00124363931879641,0.1513986575,"Non-significant",2.90530555579387,"LAMB2","LAMB2_HUMAN"
-0.349290132499997,10.97046720875,-5.58789751864967,0.000748593908359106,0.00159542302239163,-1.73158752134844,"MKRN2_HUMAN",14,-5.62015545615115,0.000571164211858551,0.00124433785002733,-0.349290132499997,"Non-significant",2.90506168838962,"MKRN2","MKRN2_HUMAN"
0.213546752500005,11.86880826875,5.51102426821733,0.000813250457217797,0.00171500828218384,-1.82350902518874,"BRCC3_HUMAN",18,5.61958379659984,0.000571532733945797,0.00124481897013672,0.213546752500005,"Non-significant",2.90489380197157,"BRCC3","BRCC3_HUMAN"
-0.226139545000002,14.1077575675,-6.55269542561339,0.000281502424498434,0.000680052083928837,-0.642675000803994,"ARL1_HUMAN",11,-5.6180545375736,0.000572519865459988,0.00124664684731652,-0.226139545000002,"Non-significant",2.90425655693321,"ARL1","ARL1_HUMAN"
0.282048227499999,10.57740545125,5.27786668970424,0.00105053056730629,0.00214873141272136,-2.10721415201423,"LIPB2_HUMAN",39,5.61733831407864,0.000572982831848176,0.00124733271943396,0.282048227499999,"Non-significant",2.90401768530221,"PPFIBP2","LIPB2_HUMAN"
-0.229398015000001,16.0856617675,-5.69161557248026,0.000670235581061359,0.00144396421571198,-1.60881814799438,"UD14_HUMAN",15,-5.6136113818244,0.000575398593472192,0.00125208448403025,-0.229398015000001,"Non-significant",2.90236636624519,"UGT1A4","UD14_HUMAN"
-0.4660244025,10.98925805125,-6.16404076411221,0.000411948416382799,0.000946134387381638,-1.0673218956288,"BNI3L_HUMAN",7,-5.61351268106195,0.000575462722877351,0.00125208448403025,-0.4660244025,"Non-significant",2.90236636624519,"BNIP3L","BNI3L_HUMAN"
-0.409457206499999,9.4001870155,-5.36592639397013,0.000952900421735152,0.00197394879695394,-1.99918957040878,"SETB1_HUMAN",32,-5.61219722019265,0.000576318177878365,0.00125362217324819,-0.409457206499999,"Non-significant",2.90183333495509,"SETDB1","SETB1_HUMAN"
0.235410928749999,9.481517672625,5.29057793281635,0.00103577637610022,0.00212319043632023,-2.09155503551866,"NEBU_HUMAN",27,5.61163181916711,0.000576686293743076,0.00125379223785003,0.235410928749999,"Non-significant",2.90177442317894,"NEB","NEBU_HUMAN"
-0.220329284500002,9.36486220375,-5.31793844123004,0.00100479191027975,0.00206816835391222,-2.05792497828541,"GCFC2_HUMAN",24,-5.61162020933372,0.000576693855278747,0.00125379223785003,-0.220329284500002,"Non-significant",2.90177442317894,"GCFC2","GCFC2_HUMAN"
-0.340144392499999,14.34199655125,-8.20144411655267,6.63791980821076e-05,0.000195524656417527,0.974741649465336,"COA3_HUMAN",6,-5.60981671449559,0.000577869808506722,0.00125602491384816,-0.340144392499999,"Non-significant",2.90100174607695,"COA3","COA3_HUMAN"
-0.2944326425,10.46018099875,-5.35091284842491,0.000968808399596826,0.00200247327126083,-2.01753157509955,"TRM5_HUMAN",25,-5.60675208732025,0.000579874142807669,0.00126005649644904,-0.2944326425,"Non-significant",2.89960998222688,"TRMT5","TRM5_HUMAN"
-0.158253907499997,14.21062338375,-5.1793929881485,0.00117305473518332,0.00236660563974633,-2.22928351969326,"PACN2_HUMAN",25,-5.59879636810181,0.000585113242780377,0.00127111327922572,-0.158253907499997,"Non-significant",2.89581574421355,"PACSIN2","PACN2_HUMAN"
-0.225821495000002,10.1769423475,-5.47636704540922,0.000844410593473227,0.00177229504292476,-1.86521102409086,"CNOT4_HUMAN",18,-5.59322511649316,0.000588813168894039,0.0012788214894635,-0.225821495000002,"Non-significant",2.89319007440457,"CNOT4","CNOT4_HUMAN"
-1.25240218675,7.420922219875,-5.52331944749727,0.000802504703769535,0.00169744344995569,-1.80875360059306,"AFF4_HUMAN",6,-5.5920574716409,0.000589591880221447,0.00128018288469515,-1.25240218675,"Up in D1CM",2.89272798336749,"AFF4","AFF4_HUMAN"
0.506026984999998,9.893665195,7.42969419786521,0.000126451866072874,0.000341732215174175,0.252243291294553,"PCFT_HUMAN",4,5.59102309658687,0.000590282661693519,0.00128135270548923,0.506026984999998,"Up in D8C",2.89233130978392,"SLC46A1","PCFT_HUMAN"
-0.341215610249998,9.674643516625,-5.37786147971469,0.000940461034179493,0.00195009743102065,-1.98463055550342,"F120C_HUMAN",22,-5.58999370700667,0.000590970999976557,0.00128251662173079,-0.341215610249998,"Non-significant",2.89193699761639,"FAM120C","F120C_HUMAN"
0.291595220750001,8.578510165125,5.34691254496245,0.000973096587224775,0.00200985815577496,-2.02242395258763,"INP4A_HUMAN",23,5.5815444333967,0.000596654479284361,0.00129451753047307,0.291595220750001,"Non-significant",2.88789206393427,"INPP4A","INP4A_HUMAN"
0.170490262500003,11.90907693125,5.73216508477453,0.000642119018542452,0.00139244178216988,-1.56120793789465,"PI42C_HUMAN",16,5.5800129399928,0.000597691090993732,0.00129643288882814,0.170490262500003,"Non-significant",2.88724996000993,"PIP4K2C","PI42C_HUMAN"
-0.320940257500002,13.61307132125,-7.38252623455284,0.000131758975505048,0.000354370263092549,0.206201950706353,"DERL1_HUMAN",7,-5.57557927067937,0.000600703293041816,0.00130263134989696,-0.320940257500002,"Non-significant",2.88517847404815,"DERL1","DERL1_HUMAN"
-0.267944575,14.5097662225,-6.8709976022287,0.000208647232349242,0.000525608942460179,-0.308104852383506,"RER1_HUMAN",9,-5.57333355031017,0.000602235402602764,0.0013056178519904,-0.267944575,"Non-significant",2.88418392034885,"RER1","RER1_HUMAN"
0.1375391475,10.56663596625,4.70789273920878,0.00202690726363621,0.00386492893424136,-2.83264566865802,"MTMR5_HUMAN",62,5.56998545227631,0.00060452759996835,0.00131025022888486,0.1375391475,"Non-significant",2.88264575575937,"SBF1","MTMR5_HUMAN"
-1.23266887675,9.379481554125,-5.41336117607719,0.00090451413331904,0.00188297101253302,-1.9414414234712,"LYSC_HUMAN",11,-5.56832227888111,0.000605669827879534,0.00131238842652869,-1.23266887675,"Up in D1CM",2.88193760815256,"LYZ","LYSC_HUMAN"
0.206420182499999,13.06756198375,5.21322473852241,0.00112925958914056,0.00228920853219474,-2.18719335413561,"PSMD5_HUMAN",27,5.56800491772991,0.000605888054219876,0.00131252387792838,0.206420182499999,"Non-significant",2.88189278700147,"PSMD5","PSMD5_HUMAN"
-0.4832412005,8.21093195675,-5.57483103669949,0.000759168543887777,0.00161591708495709,-1.74715584332377,"CLK3_HUMAN",11,-5.56724601824092,0.000606410246204422,0.00131331756558506,-0.4832412005,"Non-significant",2.88163024702138,"CLK3","CLK3_HUMAN"
0.565675735499999,8.6597874165,7.87473221321064,8.66537178972035e-05,0.000246674835581063,0.675777526219251,"GDN_HUMAN",3,5.56684357155719,0.000606687367528472,0.00131358022627729,0.565675735499999,"Up in D8C",2.88154339774237,"SERPINE2","GDN_HUMAN"
-0.674375532500001,12.99704313125,-15.3694599860551,9.06891322685939e-07,6.24525078343119e-06,5.80010644158633,"PLM_HUMAN",1,-5.56576768977975,0.000607428896333771,0.00131484801417498,-0.674375532500001,"Up in D1CM",2.88112444521217,"FXYD1","PLM_HUMAN"
0.158406734999998,11.08205986,4.9272188232287,0.00156550088390179,0.00306945963024149,-2.54806758540324,"UBE3C_HUMAN",41,5.56220878630669,0.000609888924683022,0.00131983408116898,0.158406734999998,"Non-significant",2.87948066134098,"UBE3C","UBE3C_HUMAN"
0.302069902500001,11.32946622375,6.42812361615073,0.000317453090980011,0.00075374988841423,-0.776807847553862,"UQCC1_HUMAN",9,5.55742393244656,0.000613213698737314,0.00132668846680103,0.302069902500001,"Non-significant",2.87723104626386,"UQCC1","UQCC1_HUMAN"
-1.429019928,8.74877834325,-5.38267366374544,0.0009354965902096,0.00194075824732383,-1.97876593039859,"RPP38_HUMAN",14,-5.55682415203221,0.000613631866008108,0.00132725250156078,-1.429019928,"Up in D1CM",2.87704644744243,"RPP38","RPP38_HUMAN"
-0.336993695000004,12.8966131225,-5.93933631585391,0.000517505255978067,0.00115827185412616,-1.32131366293282,"MYCBP_HUMAN",10,-5.5564102750703,0.000613920604602592,0.00132753637152264,-0.336993695000004,"Non-significant",2.87695357138759,"MYCBP","MYCBP_HUMAN"
-0.151266100000001,12.0219655025,-5.52047028578452,0.00080498069848019,0.00170225346399637,-1.81217105983941,"MK08_HUMAN",18,-5.55356773686367,0.000615907735002821,0.00133149174104611,-0.151266100000001,"Non-significant",2.87566152305097,"MAPK8","MK08_HUMAN"
0.354306219999998,10.98537159,7.65641543188331,0.000104074604581293,0.000288947576421515,0.470429452111985,"TNR5_HUMAN",6,5.5532876498329,0.000616103918635487,0.00133157434107142,0.354306219999998,"Non-significant",2.87563458212341,"CD40","TNR5_HUMAN"
-0.311602829999996,15.4149125825,-5.42830157773696,0.000889843820521888,0.00185783322785036,-1.92331628057218,"PSB2_HUMAN",17,-5.55033317713868,0.000618177545459741,0.00133571354285572,-0.311602829999996,"Non-significant",2.87428667067503,"PSMB2","PSB2_HUMAN"
0.321342704999999,11.609978795,5.44930438138959,0.000869665487710397,0.00181980389164564,-1.89788785322958,"MP2K2_HUMAN",16,5.54477182234046,0.000622101744353624,0.00134384818122929,0.321342704999999,"Non-significant",2.87164979212938,"MAP2K2","MP2K2_HUMAN"
-0.164572237499996,17.93563485125,-4.83528882746939,0.00174304830430759,0.00338061531454411,-2.66651456665003,"AL1L1_HUMAN",84,-5.54229486150964,0.000623858368386444,0.00134729751143462,-0.164572237499996,"Non-significant",2.87053649239324,"ALDH1L1","AL1L1_HUMAN"
-0.2322654725,11.08686089625,-5.21358115544136,0.00112880795917696,0.00228884346593759,-2.18675078261842,"CARF_HUMAN",28,-5.54150977257198,0.000624416282548168,0.00134815697889306,-0.2322654725,"Non-significant",2.87025953576974,"CDKN2AIP","CARF_HUMAN"
0.272592782500002,15.44397890625,6.73514123038453,0.000236787113007775,0.000587368621407456,-0.4494925036574,"CYB5B_HUMAN",9,5.53998992214889,0.00062549790998658,0.00135014644898256,0.272592782500002,"Non-significant",2.86961912147873,"CYB5B","CYB5B_HUMAN"
0.114120004999997,12.832790135,4.69457017283475,0.00205942004743802,0.00391936138628473,-2.85015264502363,"TBK1_HUMAN",33,5.53814401818471,0.00062681435748096,0.00135264163318152,0.114120004999997,"Non-significant",2.86881724948296,"TBK1","TBK1_HUMAN"
-2.013273358,7.61338251825,-5.52975887030806,0.000796939801253782,0.00168694263806332,-1.80103379315898,"NCAS2_HUMAN",2,-5.5365918072937,0.000627923715393114,0.00135468876300193,-2.013273358,"Up in D1CM",2.86816047160654,"NCBP2AS2","NCAS2_HUMAN"
-0.114199639999999,11.8954708575,-4.38105916179507,0.00301742454361497,0.00546612324911468,-3.2694385175947,"HECD1_HUMAN",127,-5.53450375558912,0.000629419451687813,0.00135729423618831,-0.114199639999999,"Non-significant",2.86732599515439,"HECTD1","HECD1_HUMAN"
-0.2259323625,10.30133163875,-5.61192922519542,0.00072957010850462,0.00156011327503249,-1.70301408971867,"MED15_HUMAN",15,-5.53445635097024,0.000629453454651809,0.00135729423618831,-0.2259323625,"Non-significant",2.86732599515439,"MED15","MED15_HUMAN"
-0.0941562674999972,14.48550295875,-4.77356392630552,0.00187469256560028,0.00360442144969087,-2.74671819300873,"SGT1_HUMAN",25,-5.53258474765429,0.000630797560644467,0.00135961131437122,-0.0941562674999972,"Non-significant",2.8665852299756,"SUGT1","SGT1_HUMAN"
-0.616531610499997,8.8718978165,-5.41300282382145,0.000904869289678582,0.0018832452451113,-1.94187653691091,"DUS11_HUMAN",13,-5.53251095945859,0.000630850616977797,0.00135961131437122,-0.616531610499997,"Up in D1CM",2.8665852299756,"DUSP11","DUS11_HUMAN"
0.154035807500001,13.72276151125,5.95308583965998,0.000510243039985489,0.00114505819596318,-1.30558845986883,"MECR_HUMAN",15,5.52704823003114,0.00063479220953652,0.00136775652714298,0.154035807500001,"Non-significant",2.86399120402597,"MECR","MECR_HUMAN"
0.247144219999999,10.269855975,5.39761434528917,0.000920267591614259,0.00191198805267848,-1.9605778554456,"RMD5A_HUMAN",18,5.5254930045853,0.000635919329670031,0.00136983491688952,0.247144219999999,"Non-significant",2.86333176788289,"RMND5A","RMD5A_HUMAN"
0.219972130000002,14.3929688925,5.04192966700516,0.00137139636674506,0.00271796378445664,-2.40194742105313,"DIAP1_HUMAN",71,5.52525186073578,0.000636094291549675,0.00136986172291063,0.219972130000002,"Non-significant",2.86332326934559,"DIAPH1","DIAP1_HUMAN"
0.3727092775,11.49408769625,5.51488728568384,0.000809857123421276,0.00170999140614177,-1.81887082695313,"ENPP4_HUMAN",13,5.52154914932968,0.000638787466076438,0.00137523783524322,0.3727092775,"Non-significant",2.86162218794163,"ENPP4","ENPP4_HUMAN"
-0.775160075000001,12.506904245,-9.07131183996767,3.40097395897618e-05,0.000111587425068938,1.72563230129782,"ITAE_HUMAN",1,-5.52137149841233,0.000638916996418608,0.00137523783524322,-0.775160075000001,"Up in D1CM",2.86162218794163,"ITGAE","ITAE_HUMAN"
-0.198283192499993,16.34867763375,-5.23022964721701,0.00110793339564024,0.00225247722910072,-2.16609761360147,"MCAT_HUMAN",23,-5.51679802596628,0.00064226163164357,0.00138208406768538,-0.198283192499993,"Non-significant",2.85946553943545,"SLC25A20","MCAT_HUMAN"
-0.184083224999998,13.7631820425,-5.91587127814315,0.000530166677742121,0.00118159040896043,-1.34820631995766,"CPSF6_HUMAN",14,-5.51648865353549,0.0006424885752602,0.00138221955101282,-0.184083224999998,"Non-significant",2.85942296837983,"CPSF6","CPSF6_HUMAN"
0.254585745,16.2401855,5.34992315017155,0.000969867366519972,0.00200417063799874,-2.01874177310321,"RB11A_HUMAN",19,5.51289620709969,0.000645130336422983,0.00138754876389623,0.254585745,"Non-significant",2.8577517451286,"RAB11A","RB11A_HUMAN"
-0.3142218575,10.47812652625,-7.35397067738057,0.000135093265352668,0.000362412836937503,0.178217986333969,"IBP4_HUMAN",7,-5.50901242051159,0.000647999813712158,0.00139336490555607,-0.3142218575,"Non-significant",2.85593513216465,"IGFBP4","IBP4_HUMAN"
-0.191712375000002,15.2877852925,-6.08614672702696,0.000445544118420292,0.00101308102890872,-1.1546490033228,"CBR4_HUMAN",13,-5.50601181431162,0.000650226398694585,0.00139779605064949,-0.191712375000002,"Non-significant",2.85455619092154,"CBR4","CBR4_HUMAN"
-0.242372509999999,15.77003789,-5.12093553461519,0.0012532314846825,0.00251332100508894,-2.30238682715445,"ABCD3_HUMAN",41,-5.50337133934072,0.000652192725698394,0.00140166560043645,-0.242372509999999,"Non-significant",2.85335558494821,"ABCD3","ABCD3_HUMAN"
-0.168995859999999,14.655427455,-4.99371003714444,0.00144954517246955,0.00285940001374814,-2.46314376890066,"FUBP2_HUMAN",33,-5.50291884979632,0.000652530345961064,0.00140185685371291,-0.168995859999999,"Non-significant",2.85329633074633,"KHSRP","FUBP2_HUMAN"
-0.395420074999997,12.2933895575,-5.849195441994,0.000568069087590608,0.00124962626229785,-1.42500833922018,"TRAM1_HUMAN",9,-5.50280631484479,0.000652614342623021,0.00140185685371291,-0.395420074999997,"Non-significant",2.85329633074633,"TRAM1","TRAM1_HUMAN"
-0.115675210000001,14.05314839,-4.80679618021052,0.0018025039694548,0.00348150915640113,-2.70346970775363,"PURA1_HUMAN",28,-5.50185573983741,0.000653324332261167,0.00140302440678455,-0.115675210000001,"Non-significant",2.8529347739897,"ADSS1","PURA1_HUMAN"
-0.303463816750001,7.857349574625,-5.50809935502985,0.000815830256532796,0.00171958820513002,-1.82702221244543,"TGFA1_HUMAN",14,-5.49756563039196,0.000656539245438664,0.00140956935807501,-0.303463816750001,"Non-significant",2.85091354974047,"TGFBRAP1","TGFA1_HUMAN"
2.317767024,8.55492120975,5.44403820820514,0.000874676766960489,0.00182898796048374,-1.90425805634333,"PLLP_HUMAN",2,5.49699444967013,0.000656968589107926,0.00141013196781021,2.317767024,"Up in D8C",2.85074024180572,"PLLP","PLLP_HUMAN"
0.129774095000002,11.6414289475,6.22149689937622,0.000388979025378478,0.00090074291343824,-1.00339045587694,"GNPI1_HUMAN",15,5.49651124752229,0.000657332042856885,0.00141055289950119,0.129774095000002,"Non-significant",2.85061062200017,"GNPDA1","GNPI1_HUMAN"
-0.334024192500003,12.15766775625,-5.87022077239112,0.000555800609519079,0.00122865023279211,-1.40072792145469,"HYPK_HUMAN",10,-5.49458793341793,0.000658780914078203,0.0014133021951553,-0.334024192500003,"Non-significant",2.84976496649099,"HYPK","HYPK_HUMAN"
-0.156981229500003,8.9900420905,-4.91622793028823,0.0015856376557745,0.00310460854832131,-2.56216564289147,"LMTK2_HUMAN",35,-5.49146197014087,0.000661143278800257,0.00141800933766091,-0.156981229500003,"Non-significant",2.84832090929311,"LMTK2","LMTK2_HUMAN"
-0.272285699500001,10.00752484775,-6.64622887133228,0.000257498545682364,0.000632601352829101,-0.543157798151672,"PCLI1_HUMAN",9,-5.49113245340742,0.000661392845790058,0.00141818374387291,-0.272285699500001,"Non-significant",2.84826749709345,"PID1","PCLI1_HUMAN"
0.548261165500001,9.420289755,5.4502293668001,0.000868788570076183,0.0018184799744654,-1.8967693379008,"GRTP1_HUMAN",11,5.49051106348673,0.000661863752072611,0.0014188325448169,0.548261165500001,"Up in D8C",2.84806885835044,"GRTP1","GRTP1_HUMAN"
-0.171766282499998,14.03075051375,-5.98157399890367,0.000495555003292027,0.00111446988333738,-1.27308362815426,"ZNT1_HUMAN",14,-5.48921255078273,0.000662848993650153,0.00142058331235117,-0.171766282499998,"Non-significant",2.8475332913086,"SLC30A1","ZNT1_HUMAN"
-0.168735499999999,11.0894017225,-4.91241549225012,0.00159268924862369,0.00311769105356458,-2.56705987132324,"VPS53_HUMAN",41,-5.48066619298501,0.00066937397050608,0.00143420264295774,-0.168735499999999,"Non-significant",2.84338948151293,"VPS53","VPS53_HUMAN"
-0.603495597499997,15.41641426125,-5.6737075016584,0.000683086837956741,0.00146956073433828,-1.62991358627365,"PTMA_HUMAN",7,-5.4799470264895,0.000669926259887632,0.00143502120574151,-0.603495597499997,"Up in D1CM",2.84314168118192,"PTMA","PTMA_HUMAN"
-0.927548408249997,9.194663047875,-5.44551792925967,0.000873265435592101,0.00182648991479053,-1.90246773747926,"PG12A_HUMAN",7,-5.4767512453246,0.000672386564443659,0.00143992539423161,-0.927548408249997,"Up in D1CM",2.84166000909426,"PLA2G12A","PG12A_HUMAN"
0.504468917749996,9.266587495875,5.51704788044124,0.00080796608676037,0.00170642599481412,-1.81627754988038,"ANKR1_HUMAN",10,5.47573717859077,0.000673169333318669,0.00144108975585741,0.504468917749996,"Up in D8C",2.84130896904052,"ANKRD1","ANKR1_HUMAN"
0.286303520000002,11.568053245,5.28922551793886,0.00103733517443048,0.00212586875401763,-2.09322002904421,"OFUT2_HUMAN",20,5.47560399973549,0.000673272210056528,0.00144108975585741,0.286303520000002,"Non-significant",2.84130896904052,"POFUT2","OFUT2_HUMAN"
-0.240189790499999,9.5223635435,-5.17007978650042,0.0011854386117664,0.00238701912531749,-2.24089808307231,"BRAP_HUMAN",27,-5.47200224268085,0.000676061040610842,0.00144669167588444,-0.240189790499999,"Non-significant",2.83962401741587,"BRAP","BRAP_HUMAN"
0.172133924999997,12.865190745,6.26635294425745,0.000372039623339559,0.000865559476988447,-0.953761522697357,"RAB9A_HUMAN",13,5.4706432239273,0.000677116630146603,0.00144858276028064,0.172133924999997,"Non-significant",2.83905668768393,"RAB9A","RAB9A_HUMAN"
-1.48045718675,7.641155541125,-5.30393035418541,0.00102052498997796,0.00209549455311187,-2.07513006655583,"TM10A_HUMAN",12,-5.46979835067427,0.000677773783114379,0.00144962070993938,-1.48045718675,"Up in D1CM",2.83874561509487,"TRMT10A","TM10A_HUMAN"
-0.624460458750002,9.228878378875,-5.26313120380936,0.00106792672816653,0.00218113748284849,-2.12539490647677,"ITB2_HUMAN",28,-5.46268158276969,0.00068333726438514,0.00146114911250694,-0.624460458750002,"Up in D1CM",2.8353054613864,"ITGB2","ITB2_HUMAN"
0.656507730750002,8.818398833125,5.88360153855094,0.000548146662098166,0.00121427811164926,-1.38530532772596,"LYRM9_HUMAN",5,5.46238003287528,0.000683574107268456,0.00146128484660558,0.656507730750002,"Up in D8C",2.83526511928052,"LYRM9","LYRM9_HUMAN"
-0.175568341749999,9.510393977125,-5.15267863795765,0.00120896707189688,0.002430332327455,-2.26263161486652,"RBM33_HUMAN",23,-5.46148149612919,0.00068428037106364,0.00146242374434468,-0.175568341749999,"Non-significant",2.83492677021927,"RBM33","RBM33_HUMAN"
-0.587318896999999,7.82680964475,-5.31645570416064,0.00100644443629489,0.00207061756249197,-2.05974483429775,"ZN592_HUMAN",15,-5.46123225224088,0.000684476423009006,0.00146247193144307,-0.587318896999999,"Up in D1CM",2.83491246038176,"ZNF592","ZN592_HUMAN"
