"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D5BM_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
0.1109094625,10.80168032625,2.93806060513586,0.0211633422150776,0.0500217218069774,-4.89707569725776,"PAPOA_HUMAN",35,3.20741650595448,0.0133503163141515,0.0340170681423135,0.1109094625,"Non-significant",1.46830312001459,"PAPOLA","PAPOA_HUMAN"
0.0607826699999983,10.1987880475,2.60807659435481,0.034249890383624,0.0739288927128211,-5.39922281799101,"UBP40_HUMAN",36,3.20721744944261,0.0133541913018051,0.0340170681423135,0.0607826699999983,"Non-significant",1.46830312001459,"USP40","UBP40_HUMAN"
0.295116901499998,9.761339903,3.56717574729759,0.00875736500426779,0.0243474107812152,-3.95777724136516,"COX18_HUMAN",6,3.20541980964693,0.0133892394739484,0.0340779245956823,0.295116901499998,"Non-significant",1.46752686238212,"COX18","COX18_HUMAN"
0.126556872500002,13.94857978625,3.072146262893,0.0174604121899169,0.0429203308103848,-4.69418157243093,"RCC1_HUMAN",21,3.20538564120589,0.0133899065896413,0.0340779245956823,0.126556872500002,"Non-significant",1.46752686238212,"RCC1","RCC1_HUMAN"
0.174953700000001,12.952856185,3.9684652555901,0.00513521700808063,0.0158204474273069,-3.38088383282481,"NDUF3_HUMAN",8,3.20537006418488,0.0133902107321034,0.0340779245956823,0.174953700000001,"Non-significant",1.46752686238212,"NDUFAF3","NDUF3_HUMAN"
-0.337631702499998,11.82721543375,-5.2067969400211,0.00114941923912456,0.00500695336774209,-1.74055258256377,"COPT1_HUMAN",2,-3.20488207511511,0.0133997424547338,0.0340918892698314,-0.337631702499998,"Non-significant",1.46734893081196,"SLC31A1","COPT1_HUMAN"
0.157260179500001,9.37098705775,3.00219509445483,0.0192982089524843,0.0465021736021985,-4.79989836144436,"ARI1B_HUMAN",46,3.20202444107656,0.0134557038750818,0.0342239372248232,0.157260179500001,"Non-significant",1.46567002937545,"ARID1B","ARI1B_HUMAN"
0.337961910000001,16.042844415,8.31326511102905,6.18699148489888e-05,0.000575608733181155,1.50894639985587,"TBB2A_HUMAN",1,3.20112908084115,0.0134732886411075,0.0342583257785505,0.337961910000001,"Non-significant",1.46523386503962,"TUBB2A","TBB2A_HUMAN"
0.295421597499999,10.55307626625,3.76206886414994,0.00673746116286709,0.019698251870207,-3.67506015004563,"TM40L_HUMAN",5,3.19942375976039,0.0135068481937169,0.0343333001884317,0.295421597499999,"Non-significant",1.46428444927628,"TOMM40L","TM40L_HUMAN"
0.286018610250002,9.587708354125,3.07550475194055,0.0173769767185337,0.0427776100351989,-4.68911389853028,"CEBPZ_HUMAN",38,3.19609643891687,0.0135725823227012,0.0344813149606482,0.286018610250002,"Non-significant",1.46241618051368,"CEBPZ","CEBPZ_HUMAN"
-0.165643212499999,13.84234309125,-3.26583633783921,0.0132767622847434,0.0342336583964828,-4.40332240090784,"MBOA5_HUMAN",13,-3.1960622580857,0.0135732593474233,0.0344813149606482,-0.165643212499999,"Non-significant",1.46241618051368,"LPCAT3","MBOA5_HUMAN"
0.173687220000001,11.9636486775,3.17234022443148,0.0151445252696576,0.0381281969826595,-4.54334838583159,"SRRM1_HUMAN",15,3.19437332498444,0.013606756800864,0.03455599670819,0.173687220000001,"Non-significant",1.46147657603825,"SRRM1","SRRM1_HUMAN"
0.18859314925,9.805923104375,3.13854597350158,0.0158868731881978,0.0396302024573304,-4.5941385279754,"NDC1_HUMAN",16,3.19135698287537,0.0136667990267569,0.034698026806185,0.18859314925,"Non-significant",1.45969522179562,"NDC1","NDC1_HUMAN"
0.0601592075000017,15.02732538875,2.83356595606954,0.0246200886716376,0.0564995174008258,-5.05581518882949,"TXNL1_HUMAN",23,3.19049131585698,0.0136840823612273,0.0347254623063112,0.0601592075000017,"Non-significant",1.45935196371149,"TXNL1","TXNL1_HUMAN"
0.279637812499999,15.71438884625,3.85080150939105,0.00599039107591184,0.0179562611589121,-3.54790856063283,"HLAC_HUMAN",5,3.19040310609507,0.0136858447955351,0.0347254623063112,0.279637812499999,"Non-significant",1.45935196371149,"HLA-C","HLAC_HUMAN"
0.237329482999998,7.860094309,3.05684311715811,0.0178460016245862,0.0435758828776468,-4.71728233835253,"ATRX_HUMAN",37,3.18971411048138,0.0136996192124649,0.0347371404123576,0.237329482999998,"Non-significant",1.45920593586731,"ATRX","ATRX_HUMAN"
-0.231506347499995,10.29259300375,-3.07097708019817,0.0174895579452473,0.0429558367673146,-4.69594594955436,"DDX18_HUMAN",26,-3.18957886022934,0.0137023248589843,0.0347371404123576,-0.231506347499995,"Non-significant",1.45920593586731,"DDX18","DDX18_HUMAN"
-0.136047601750004,9.104899287125,-3.05147395444025,0.017983416432635,0.0438352276202083,-4.7253910039708,"RHG18_HUMAN",22,-3.1895545740766,0.0137028107570399,0.0347371404123576,-0.136047601750004,"Non-significant",1.45920593586731,"ARHGAP18","RHG18_HUMAN"
0.333434581749998,9.144018650125,3.79542891017036,0.00644536014519447,0.0190490675539426,-3.62713769279139,"SOAT1_HUMAN",4,3.18743595873569,0.0137452685018651,0.034834295911672,0.333434581749998,"Non-significant",1.45799296321943,"SOAT1","SOAT1_HUMAN"
-0.148398159999999,10.56395066,-3.19026170645956,0.0147659062104174,0.037319887090737,-4.51645073640211,"UPP1_HUMAN",15,-3.18653310966765,0.0137634041246198,0.0348697725778239,-0.148398159999999,"Non-significant",1.45755088510232,"UPP1","UPP1_HUMAN"
0.242275713,9.9654843795,3.09430787840196,0.01691759123384,0.0418668163564407,-4.66075596666055,"DDX47_HUMAN",19,3.18581582211028,0.0137778303806558,0.0348958330163904,0.242275713,"Non-significant",1.45722642994722,"DDX47","DDX47_HUMAN"
0.0938575250000007,11.47798884,2.93242167162232,0.0213361870223365,0.0503056560590978,-4.90563001705512,"ERLEC_HUMAN",26,3.18538998709829,0.0137864024337063,0.0349070550056203,0.0938575250000007,"Non-significant",1.45708678964927,"ERLEC1","ERLEC_HUMAN"
-0.0705139624999997,12.52893579125,-2.63450351370887,0.0329425521304045,0.071639002040036,-5.35896717899562,"UBP15_HUMAN",50,-3.18409580845488,0.0138124888442433,0.0349626031435817,-0.0705139624999997,"Non-significant",1.45639623940133,"USP15","UBP15_HUMAN"
-0.0596439849999992,15.2632395025,-2.62236082285563,0.0335367077973779,0.0726656268596004,-5.3774649275627,"GUAD_HUMAN",32,-3.18340630313899,0.0138264083115947,0.0349873298284094,-0.0596439849999992,"Non-significant",1.45608920084482,"GDA","GUAD_HUMAN"
0.155508637500001,7.82725924275,3.45595388876677,0.0101960542904738,0.0274489114067084,-4.12111145974938,"DIXC1_HUMAN",11,3.1822188463967,0.0138504149883611,0.0350375594048307,0.155508637500001,"Non-significant",1.45546615290149,"DIXDC1","DIXC1_HUMAN"
-0.1361563225,10.14216315875,-3.06880185456551,0.0175439199616168,0.0430002039419796,-4.69922876100891,"AATF_HUMAN",20,-3.18098111564702,0.0138754849379239,0.0350904478073089,-0.1361563225,"Non-significant",1.45481108949328,"AATF","AATF_HUMAN"
0.228523729999999,13.4356276975,3.95609853679983,0.00521852102234494,0.0160395154804408,-3.39835198040529,"VAMP2_HUMAN",6,3.18022926915154,0.0138907368200861,0.035111132436915,0.228523729999999,"Non-significant",1.45455516303901,"VAMP2","VAMP2_HUMAN"
-0.734865307999999,8.06504076725,-3.10924438200813,0.0165618590079065,0.0411556337198243,-4.63824728185003,"SEM4B_HUMAN",10,-3.18016728090926,0.0138919950975337,0.035111132436915,-0.734865307999999,"Up in D5BM",1.45455516303901,"SEMA4B","SEM4B_HUMAN"
-0.108552930000005,13.9362766725,-2.94075980361777,0.0210811290470834,0.0499277428316566,-4.89298153018033,"COQ8A_HUMAN",29,-3.17944223708218,0.0139067214518848,0.0351378162823551,-0.108552930000005,"Non-significant",1.45422523219736,"COQ8A","COQ8A_HUMAN"
-1.28378117075,6.850088179125,-3.09006719663144,0.017020059815556,0.0420709924297131,-4.66714939432039,"KLDC3_HUMAN",13,-3.17705388701318,0.013955347960875,0.0352501132640742,-1.28378117075,"Up in D5BM",1.4528394832149,"KLHDC3","KLDC3_HUMAN"
-0.165086267499998,11.17880702125,-3.24442562679997,0.0136816548801581,0.0350631404636219,-4.43532174536747,"MCL1_HUMAN",13,-3.17607873252331,0.0139752536012977,0.0352898180363505,-0.165086267499998,"Non-significant",1.45235058097164,"MCL1","MCL1_HUMAN"
-0.266406532500003,17.20546174125,-3.10436402638645,0.0166772097210619,0.0413812778153756,-4.64560000935675,"DOPD_HUMAN",16,-3.17562890690117,0.0139844459126976,0.035302454207286,-0.266406532500003,"Non-significant",1.45219510164809,"DDT","DOPD_HUMAN"
-0.636040568500001,7.7967639565,-3.09923956651728,0.0167992483030674,0.0416473129254574,-4.65332235148548,"MTHSD_HUMAN",12,-3.17489842077948,0.0139993872108159,0.035322891537095,-0.636040568500001,"Up in D5BM",1.45194375222912,"MTHFSD","MTHSD_HUMAN"
0.202131987500001,13.78112447125,4.34721010553482,0.00317211331820399,0.0107756294359942,-2.85607954884781,"GILT_HUMAN",6,3.17467179132988,0.0140040260963177,0.035322891537095,0.202131987500001,"Non-significant",1.45194375222912,"IFI30","GILT_HUMAN"
-0.0889687524999943,16.32327580375,-2.93770428512975,0.0211742203591524,0.0500217218069774,-4.89761619295199,"CRYL1_HUMAN",24,-3.17461866789323,0.0140051137165703,0.035322891537095,-0.0889687524999943,"Non-significant",1.45194375222912,"CRYL1","CRYL1_HUMAN"
-0.0736417749999987,12.221494435,-2.68281355630127,0.030684772513242,0.0675129072080701,-5.28536443386409,"CCD93_HUMAN",43,-3.17419379069902,0.0140138156318933,0.0353342662163411,-0.0736417749999987,"Non-significant",1.45180392321166,"CCDC93","CCD93_HUMAN"
0.245008945749998,8.751960277375,3.33352946160061,0.0120786819549733,0.0315889575545983,-4.30242948216443,"TR10A_HUMAN",9,3.17337847954433,0.0140305300304,0.0353658306298569,0.245008945749998,"Non-significant",1.45141613727821,"TNFRSF10A","TR10A_HUMAN"
0.378463506999999,9.26646840575,3.12257635982076,0.0162510447609507,0.0404309493181975,-4.61817023966306,"DVL2_HUMAN",12,3.17279598967659,0.0140424843404244,0.0353853813170215,0.378463506999999,"Non-significant",1.45117612002521,"DVL2","DVL2_HUMAN"
0.164854284999999,11.15663135,3.01913713838245,0.0188350690149137,0.0455816240960974,-4.77426596435494,"ASAP3_HUMAN",28,3.17185991876771,0.0140617176584683,0.035414468709412,0.164854284999999,"Non-significant",1.450819269136,"ASAP3","ASAP3_HUMAN"
0.0852739799999984,12.9086664925,2.90586785425005,0.0221703340439837,0.0519526676832747,-4.9459323270054,"ERG1_HUMAN",25,3.17173233469511,0.0140643412645622,0.035414468709412,0.0852739799999984,"Non-significant",1.450819269136,"SQLE","ERG1_HUMAN"
0.109558582500004,13.87348318125,2.87790513678904,0.0230859359936428,0.0536951861176643,-4.98840602055466,"TNPO1_HUMAN",44,3.17162095779745,0.014066632013182,0.035414468709412,0.109558582500004,"Non-significant",1.450819269136,"TNPO1","TNPO1_HUMAN"
0.0901274650000001,12.8816835875,2.81747993269545,0.0252027933993468,0.0575858892824868,-5.08028678584825,"PYRG1_HUMAN",37,3.1681817757905,0.0141375618406872,0.0355824152747545,0.0901274650000001,"Non-significant",1.44876457606949,"CTPS1","PYRG1_HUMAN"
0.134329079999999,12.553751825,2.94017604235329,0.0210988808905564,0.0499441715599074,-4.89386695406819,"PNPT1_HUMAN",43,3.16784550071858,0.0141445174364649,0.03558929476775,0.134329079999999,"Non-significant",1.4486806178267,"PNPT1","PNPT1_HUMAN"
0.315880298499998,8.90270614625,3.44639038420964,0.0103311319008809,0.0277593595130777,-4.1352194702384,"LUR1L_HUMAN",6,3.1672989194771,0.0141558307689795,0.0356071314687341,0.315880298499998,"Non-significant",1.44846301193314,"LURAP1L","LUR1L_HUMAN"
0.077539680000001,10.163081765,2.67109085520739,0.0312174371795075,0.0685076541643517,-5.30322509786119,"PLCG2_HUMAN",58,3.16595517617148,0.0141836846906866,0.035666550792899,0.077539680000001,"Non-significant",1.44773888797145,"PLCG2","PLCG2_HUMAN"
0.31238889675,7.944095730625,3.05433704920349,0.0179100013459153,0.0436941827336382,-4.7210668399866,"URB2_HUMAN",32,3.16489598059547,0.0142056811261173,0.0357038371342833,0.31238889675,"Non-significant",1.44728510722969,"URB2","URB2_HUMAN"
0.2685117725,9.129234314,3.10285437376363,0.0167130639045813,0.0414580387438834,-4.64787479541387,"CP2U1_HUMAN",15,3.16483328837542,0.0142069841912903,0.0357038371342833,0.2685117725,"Non-significant",1.44728510722969,"CYP2U1","CP2U1_HUMAN"
0.158083915000001,10.214622735,3.05819890443991,0.0178114786863891,0.0435420399789947,-4.71523508845609,"ANM3_HUMAN",20,3.16382404753003,0.0142279787615262,0.0357459412759774,0.158083915000001,"Non-significant",1.4467732624367,"PRMT3","ANM3_HUMAN"
-0.125630620000003,11.800539375,-3.67721752068758,0.00754706922703859,0.0216301416234982,-3.79758041291193,"PPIL3_HUMAN",11,-3.16245309827729,0.0142565502047713,0.0358070505590039,-0.125630620000003,"Non-significant",1.44603145052407,"PPIL3","PPIL3_HUMAN"
0.106405257500002,11.44011855125,2.95658047978793,0.0206059783957264,0.0489675195651475,-4.86899186910728,"STK38_HUMAN",25,3.16142019815825,0.014278116505738,0.0358505344137222,0.106405257500002,"Non-significant",1.44550436604358,"STK38","STK38_HUMAN"
0.145347117499995,15.55382728625,3.48901527487303,0.00974351769487662,0.0263907810572349,-4.07241576507165,"UB2V1_HUMAN",11,3.16060996192872,0.0142950578331568,0.0358823831077065,0.145347117499995,"Non-significant",1.44511872125343,"UBE2V1","UB2V1_HUMAN"
1.3451287745,7.79184496375,3.15283476223725,0.0155683795482516,0.038997287135873,-4.57265267782391,"MFAP4_HUMAN",1,3.157313154788,0.0143642103470891,0.0360452304303703,1.3451287745,"Up in D8C",1.4431521937687,"MFAP4","MFAP4_HUMAN"
0.10394788,13.8006435625,3.36066114101232,0.0116314370589896,0.0306475095249212,-4.26211450205895,"TACO1_HUMAN",14,3.15588982145319,0.0143941746890675,0.0361035271386831,0.10394788,"Non-significant",1.44245036756694,"TACO1","TACO1_HUMAN"
0.171308040499998,9.319007635,2.9759239758443,0.020040326567784,0.0478933690501421,-4.83967793353355,"CBP_HUMAN",48,3.15577351398798,0.0143966261352644,0.0361035271386831,0.171308040499998,"Non-significant",1.44245036756694,"CREBBP","CBP_HUMAN"
-1.2589161395,7.1959187985,-3.0863596874192,0.0171101846895587,0.0422565914879258,-4.67274002456252,"CADH6_HUMAN",6,-3.15559964516621,0.014400291640794,0.0361035271386831,-1.2589161395,"Up in D5BM",1.44245036756694,"CDH6","CADH6_HUMAN"
0.0940649474999997,14.82208621375,2.84721252862433,0.0241368276321451,0.0556480634877875,-5.03506099110234,"FUBP1_HUMAN",33,3.1552027532145,0.0144086626155501,0.0361137725799797,0.0940649474999997,"Non-significant",1.44232714117474,"FUBP1","FUBP1_HUMAN"
0.113163710000002,13.389933705,2.94472147368572,0.0209610721094712,0.0496992621127236,-4.88697308255946,"ARMT1_HUMAN",27,3.15395787576685,0.01443495206232,0.036163192489017,0.113163710000002,"Non-significant",1.44173323695877,"ARMT1","ARMT1_HUMAN"
0.0551612400000003,11.994505525,2.57590208724678,0.0359143811518736,0.0769111582137049,-5.44821930595018,"PYRD_HUMAN",30,3.15381741266701,0.0144379215533717,0.036163192489017,0.0551612400000003,"Non-significant",1.44173323695877,"DHODH","PYRD_HUMAN"
0.135058882499997,11.57391691375,2.93692027757307,0.0211981761877534,0.0500289780779362,-4.89880546221024,"GCC1_HUMAN",39,3.15365995222792,0.0144412511469962,0.036163192489017,0.135058882499997,"Non-significant",1.44173323695877,"GCC1","GCC1_HUMAN"
0.202954292250002,9.207445621625,3.07024433220772,0.0175078504022225,0.0429558367673146,-4.69705176391593,"KATL1_HUMAN",18,3.15254882046919,0.0144647697330507,0.0362113288030543,0.202954292250002,"Non-significant",1.44115553811462,"KATNAL1","KATL1_HUMAN"
0.1461169725,11.48074162125,3.20003046178357,0.0145637820241687,0.0368975409322866,-4.50180029948463,"TBL1R_HUMAN",14,3.15086687513688,0.0145004472950324,0.0362898664637257,0.1461169725,"Non-significant",1.44021462987533,"TBL1XR1","TBL1R_HUMAN"
0.141073464999998,13.48805511,3.50497807472858,0.00953279798025429,0.0259283492015371,-4.04894725982862,"RAP2A_HUMAN",11,3.14993294878306,0.0145202979105801,0.0363182169515198,0.141073464999998,"Non-significant",1.43987548138235,"RAP2A","RAP2A_HUMAN"
0.0770368549999976,12.952794075,2.99407664096495,0.019524392801237,0.0469000063449314,-4.81218710880077,"NAGK_HUMAN",20,3.14992848648668,0.0145203928255572,0.0363182169515198,0.0770368549999976,"Non-significant",1.43987548138235,"NAGK","NAGK_HUMAN"
0.341078277500003,14.91822814875,7.16167726703294,0.000162756047789054,0.00116358840272599,0.429765572606691,"RS27L_HUMAN",1,3.14955775916395,0.0145282806437689,0.0363271662848794,0.341078277500003,"Non-significant",1.43976847813063,"RPS27L","RS27L_HUMAN"
0.112552642499999,13.48078203375,3.08016777121041,0.0172618327725875,0.0425438562690468,-4.68207907925355,"CSK21_HUMAN",18,3.1478333776723,0.0145650291045945,0.036404126995368,0.112552642499999,"Non-significant",1.43884937927082,"CSNK2A1","CSK21_HUMAN"
-0.224509240000003,10.86850047,-3.64594837827603,0.00787146414406995,0.0223405488210594,-3.842954459467,"BNI3L_HUMAN",7,-3.14747374472694,0.0145727056324016,0.036404126995368,-0.224509240000003,"Non-significant",1.43884937927082,"BNIP3L","BNI3L_HUMAN"
-0.1594522,11.6900089975,-3.52702248671659,0.0092498213563038,0.0253632869916346,-4.01658422543329,"TACAN_HUMAN",10,-3.14740117969245,0.014574255083475,0.036404126995368,-0.1594522,"Non-significant",1.43884937927082,"TMEM120A","TACAN_HUMAN"
0.155134916499996,8.241878867,3.00904916193313,0.0191094073794484,0.0461131390785486,-4.78952647529352,"SMC5_HUMAN",24,3.14730377933894,0.014576335106106,0.036404126995368,0.155134916499996,"Non-significant",1.43884937927082,"SMC5","SMC5_HUMAN"
0.101327187500001,10.85613381875,2.82527815474456,0.0249185240931185,0.0570465312896357,-5.06842242765927,"ANR17_HUMAN",45,3.1461346558968,0.0146013266563476,0.0364557412281855,0.101327187500001,"Non-significant",1.43823406714368,"ANKRD17","ANR17_HUMAN"
0.229958771500002,9.92628204775,3.44736904969247,0.0103172210534654,0.0277481452341322,-4.13377530034028,"EFMT4_HUMAN",8,3.14507191902155,0.0146240832864846,0.0365017465270295,0.229958771500002,"Non-significant",1.43768635502559,"EEF1AKMT4","EFMT4_HUMAN"
0.276000974999997,10.39999342,3.4035472605277,0.0109602931626484,0.0291341252185315,-4.19854024824758,"MLF2_HUMAN",7,3.1417381427059,0.0146957133612347,0.0366696767086581,0.276000974999997,"Non-significant",1.43569291889854,"MLF2","MLF2_HUMAN"
0.273296120000001,15.1694210775,3.08949234564004,0.0170340006687784,0.0420931080730381,-4.6680161609834,"RL35A_HUMAN",14,3.14067709707009,0.0147185887475331,0.0367158877043376,0.273296120000001,"Non-significant",1.43514596710386,"RPL35A","RL35A_HUMAN"
0.107469557499998,10.95161223625,3.04264225802765,0.0182118922438066,0.0443280507430107,-4.7387329637993,"CPEB2_HUMAN",19,3.13997419172911,0.01473376356922,0.0367428677884483,0.107469557499998,"Non-significant",1.43482694993297,"CPEB2","CPEB2_HUMAN"
0.0686914924999993,11.36557591125,2.53301544690525,0.0382639099603154,0.0812000244349191,-5.51349131733777,"MYO7A_HUMAN",98,3.13842130093754,0.0147673470243032,0.0368157255450611,0.0686914924999993,"Non-significant",1.43396663625447,"MYO7A","MYO7A_HUMAN"
0.223124265250002,9.291305422875,3.26193616246668,0.0133495537820292,0.0343897887618349,-4.40914833929886,"TF2H3_HUMAN",10,3.1381102778954,0.0147740830378835,0.036821628008965,0.223124265250002,"Non-significant",1.43389701377661,"GTF2H3","TF2H3_HUMAN"
0.159522770000002,15.4114190325,3.50915479101341,0.00947847555988521,0.0258227923586636,-4.04281131850506,"IF6_HUMAN",10,3.13572739171198,0.0148257983060559,0.0369395961932442,0.159522770000002,"Non-significant",1.4325078563783,"EIF6","IF6_HUMAN"
-0.321877718000003,9.773676038,-3.53294698665985,0.00917532197534781,0.0252164293870905,-4.0078958789436,"THRSP_HUMAN",5,-3.1349929535886,0.0148417761285397,0.0369684784241907,-0.321877718000003,"Non-significant",1.43216842407057,"THRSP","THRSP_HUMAN"
-0.235042337500005,13.68218672125,-3.23236762578911,0.0139154639389577,0.0355434683459013,-4.45336090177849,"NUCKS_HUMAN",10,-3.13243357230963,0.0148975979649413,0.0370965593047237,-0.235042337500005,"Non-significant",1.43066636920617,"NUCKS1","NUCKS_HUMAN"
0.134141921249999,10.041614294375,3.20453450001818,0.0144715841280764,0.036674979740095,-4.49504816331171,"BIN3_HUMAN",14,3.13035279768336,0.0149431442496095,0.0371989849025277,0.134141921249999,"Non-significant",1.42946891111933,"BIN3","BIN3_HUMAN"
0.290538072499999,8.715254426,3.04696672559332,0.0180996367045955,0.0441057640309441,-4.73219940279837,"MPP8_HUMAN",17,3.12675149206147,0.0150223209493222,0.037385043779698,0.290538072499999,"Non-significant",1.42730210643712,"MPHOSPH8","MPP8_HUMAN"
1.947840571,7.94412320875,3.07514619432709,0.0173858642341328,0.0427869925925564,-4.68965489474813,"IL8_HUMAN",1,3.12492255150029,0.0150627004821075,0.0374730670451443,1.947840571,"Up in D8C",1.42628075990138,"CXCL8","IL8_HUMAN"
0.0859973424999989,14.61014330375,2.95231452300972,0.0207329776814897,0.0492138183264648,-4.87545930498819,"PABP4_HUMAN",21,3.12474699106099,0.0150665825383787,0.0374730670451443,0.0859973424999989,"Non-significant",1.42628075990138,"PABPC4","PABP4_HUMAN"
0.113819597500004,16.75226998375,2.93709021953216,0.0211929810843132,0.0500289780779362,-4.89854767294949,"ADHX_HUMAN",25,3.12346283597548,0.0150950103397728,0.0375267122963155,0.113819597500004,"Non-significant",1.42565948232586,"ADH5","ADHX_HUMAN"
-0.319406987499999,15.83012843125,-3.16834558899322,0.0152303183751372,0.0382641888476995,-4.54934731859402,"REEP6_HUMAN",9,-3.12337054615012,0.0150970555696768,0.0375267122963155,-0.319406987499999,"Non-significant",1.42565948232586,"REEP6","REEP6_HUMAN"
0.155177352500001,10.20070755625,3.11434250930763,0.0164422651568059,0.040882552509356,-4.63056831011976,"DIK2A_HUMAN",15,3.12229709215351,0.0151208657992677,0.0375748165748902,0.155177352500001,"Non-significant",1.4251031307865,"DIPK2A","DIK2A_HUMAN"
0.192560434999999,10.4110113375,3.06689847379844,0.0175916351045571,0.043104619853579,-4.7021015710309,"MET14_HUMAN",16,3.12158154321263,0.015136759342563,0.0375932158103515,0.192560434999999,"Non-significant",1.42489052214588,"METTL14","MET14_HUMAN"
0.168343782499999,11.77829754375,3.89394446455619,0.0056600771175339,0.0171429356894334,-3.48645429738178,"CIA2B_HUMAN",8,3.12137664907784,0.015141313628073,0.0375932158103515,0.168343782499999,"Non-significant",1.42489052214588,"CIAO2B","CIA2B_HUMAN"
0.0578935149999964,14.8632775525,2.41597272973454,0.0455146554312353,0.0937356168869814,-5.69126005561439,"DYHC1_HUMAN",314,3.12136151944335,0.015141649979374,0.0375932158103515,0.0578935149999964,"Non-significant",1.42489052214588,"DYNC1H1","DYHC1_HUMAN"
0.253388404499997,8.32668042175,3.07490723945271,0.017391789849775,0.0427890824996361,-4.69001543773273,"TRAF3_HUMAN",14,3.1201657413189,0.0151682585987083,0.0376481895549212,0.253388404499997,"Non-significant",1.42425590353267,"TRAF3","TRAF3_HUMAN"
-1.17635786525,8.457185923875,-3.05708439774978,0.0178398526219211,0.0435758828776468,-4.71691799381716,"IGJ_HUMAN",5,-3.11566155032598,0.0152689298147532,0.03788690297573,-1.17635786525,"Up in D5BM",1.42151089421096,"JCHAIN","IGJ_HUMAN"
0.0881235599999997,13.54040158,2.78980030486888,0.0262395306731278,0.0595191076544117,-5.12241232125097,"UMPS_HUMAN",33,3.115053931686,0.0152825642497194,0.03790957447348,0.0881235599999997,"Non-significant",1.42125109040492,"UMPS","UMPS_HUMAN"
0.117841005249996,8.497990250625,2.88299029560871,0.0229165175451023,0.0534190615010141,-4.9806796070593,"SRBD1_HUMAN",34,3.11437368250991,0.0152978436761507,0.0379363119583037,0.117841005249996,"Non-significant",1.42094489205597,"SRBD1","SRBD1_HUMAN"
0.298713444999999,11.5639745,3.23178876307133,0.0139267949892404,0.0355616343424137,-4.45422721887628,"UBQL2_HUMAN",8,3.11217735366476,0.015347286549192,0.0380477289185705,0.298713444999999,"Non-significant",1.41967126129995,"UBQLN2","UBQL2_HUMAN"
2.00239837175,6.790602982125,3.04139393860474,0.0182444333379831,0.0443688195631446,-4.74061919251829,"SNR48_HUMAN",3,3.11033067671,0.0153889885180629,0.0381398953892244,2.00239837175,"Up in D8C",1.41862050247892,"SNRNP48","SNR48_HUMAN"
0.523169875249999,8.176580488625,3.05705742346532,0.0178405399463998,0.0435758828776468,-4.71695872600833,"GAS6_HUMAN",10,3.11002501181708,0.0153959026037577,0.0381458151225966,0.523169875249999,"Up in D8C",1.41855310040517,"GAS6","GAS6_HUMAN"
0.0732092850000008,12.657286165,2.8459024361899,0.024182786675723,0.0557083107104862,-5.03705316326281,"ULA1_HUMAN",23,3.10804557237599,0.0154407564794275,0.0382457056612091,0.0732092850000008,"Non-significant",1.41741732161731,"NAE1","ULA1_HUMAN"
-0.224789380000004,14.500888945,-2.98506011750699,0.0197788835830545,0.0473760186762054,-4.82583965036883,"SERB1_HUMAN",29,-3.10688034690395,0.0154672247210226,0.0382985158337622,-0.224789380000004,"Non-significant",1.41681805573624,"SERBP1","SERB1_HUMAN"
0.217343569000001,8.7009578945,4.51096207432685,0.00259284690794404,0.00920990585211138,-2.63543020848978,"CAST2_HUMAN",5,3.10670707916673,0.0154711646000665,0.0382985158337622,0.217343569000001,"Non-significant",1.41681805573624,"CASTOR2","CAST2_HUMAN"
0.0811166775000043,10.93456053625,2.95970360399091,0.020513522062751,0.0488166226614704,-4.86425762583049,"THNS2_HUMAN",20,3.10541443688283,0.0155005909640577,0.0383531838595327,0.0811166775000043,"Non-significant",1.41619857760206,"THNSL2","THNS2_HUMAN"
0.19506907475,7.905154228125,3.00126629146675,0.0193239449785119,0.0465375806353933,-4.8013040797762,"ZC3HD_HUMAN",21,3.10533730371669,0.0155023487257596,0.0383531838595327,0.19506907475,"Non-significant",1.41619857760206,"ZC3H13","ZC3HD_HUMAN"
0.326791048000002,9.41499626625,3.06614751656604,0.0176104983900177,0.0431383001829291,-4.70323507259658,"TFE3_HUMAN",12,3.10416240657093,0.015529149036505,0.0384082151492667,0.326791048000002,"Non-significant",1.41557587426766,"TFE3","TFE3_HUMAN"
-0.0759177225000016,15.25404143375,-2.63668520673388,0.0328369612604362,0.0714831473306346,-5.35564351588916,"XRCC5_HUMAN",49,-3.10358723569938,0.0155422869202483,0.0384158883317294,-0.0759177225000016,"Non-significant",1.41548911970334,"XRCC5","XRCC5_HUMAN"
0.1326646825,11.04139184875,2.99407234386106,0.0195245132595046,0.0469000063449314,-4.81219361424691,"PIGT_HUMAN",20,3.10358096297243,0.0155424302645585,0.0384158883317294,0.1326646825,"Non-significant",1.41548911970334,"PIGT","PIGT_HUMAN"
-1.1631438735,7.2704622745,-3.01658632207669,0.0189040416898182,0.0457354097024906,-4.77812411536808,"SIR1_HUMAN",17,-3.10342808759818,0.0155459242021033,0.0384158883317294,-1.1631438735,"Up in D5BM",1.41548911970334,"SIRT1","SIR1_HUMAN"
