"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D5BM_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D5BM"
0.0818433760000019,8.56230354325,0.647207810410988,0.537870870497148,0.648367722409523,-7.85387749057923,"F241B_HUMAN",4,-0.613456801761026,0.557953249892715,0.667090488417829,-0.0818433760000019,"Non-significant",0.175815251608098,"FAM241B","F241B_HUMAN",0.0818433760000019
-0.427766203499999,7.6813307405,-0.604365291093993,0.564423065398003,0.672156261407145,-7.88283683500239,"RLA0L_HUMAN",1,0.613007359892938,0.558234809011665,0.667245280463642,0.427766203499999,"Non-significant",0.175714489366376,"RPLP0P6","RLA0L_HUMAN",-0.427766203499999
0.583070397749999,8.312996804875,0.600140958206298,0.567082559877302,0.674370611908264,-7.88559570311387,"TGM1_HUMAN",26,-0.61299741669908,0.558241039011698,0.667245280463642,-0.583070397749999,"Non-significant",0.175714489366376,"TGM1","TGM1_HUMAN",0.583070397749999
0.1976389885,6.636259079,0.600639994981291,0.566768001125656,0.674186774130419,-7.88527069743282,"NEK4_HUMAN",8,-0.611309963725558,0.559298922216672,0.668368156015325,-0.1976389885,"Non-significant",0.174984249975944,"NEK4","NEK4_HUMAN",0.1976389885
-0.0809402464999991,8.58633661275,-0.608052315562824,0.562107854081883,0.670346222701781,-7.88041461578656,"PEX2_HUMAN",9,0.611245969339172,0.559339064246305,0.668368156015325,0.0809402464999991,"Non-significant",0.174984249975944,"PEX2","PEX2_HUMAN",-0.0809402464999991
0.0148811349999978,13.16310215,0.547861219973564,0.600594162554637,0.703600861177629,-7.91828038639658,"EI2BG_HUMAN",33,-0.611003122959675,0.55949141095863,0.668455436282111,-0.0148811349999978,"Non-significant",0.174927540416782,"EIF2B3","EI2BG_HUMAN",0.0148811349999978
-0.032614950000001,10.7400854825,-0.587678161064959,0.574971325669868,0.681348700136555,-7.89363299926263,"EX3L4_HUMAN",29,0.610601362596162,0.559743504056436,0.668661847461975,0.032614950000001,"Non-significant",0.174793456087427,"EXOC3L4","EX3L4_HUMAN",-0.032614950000001
0.0413348674999963,10.63085997125,0.768235383015816,0.467147418196093,0.582138614425616,-7.76272509672399,"CEBOS_HUMAN",5,-0.610342723078522,0.559905828297924,0.668760978705286,-0.0413348674999963,"Non-significant",0.174729075322884,"CEBPZOS","CEBOS_HUMAN",0.0413348674999963
0.0356898324999992,10.51439070875,0.764388082605417,0.4692955268556,0.583952169451705,-7.76582864124052,"BORC8_HUMAN",6,-0.61000132105069,0.56012013736218,0.668922164611195,-0.0356898324999992,"Non-significant",0.174624413542274,"BORCS8","BORC8_HUMAN",0.0356898324999992
0.0276837349999983,10.69476676,0.580253818771368,0.579700867593385,0.685102585787392,-7.89834825605013,"BCAS3_HUMAN",33,-0.608780965182159,0.560886588431903,0.669742605736296,-0.0276837349999983,"Non-significant",0.174092072502361,"BCAS3","BCAS3_HUMAN",0.0276837349999983
0.106180905,13.2873922575,0.620404121320574,0.554392785041601,0.663209875832481,-7.8722034723738,"RUXE_HUMAN",4,-0.607504737550811,0.56168878877371,0.670605495831955,-0.106180905,"Non-significant",0.173532891706914,"SNRPE","RUXE_HUMAN",0.106180905
-0.0103793175000053,12.83366155625,-0.49491556835525,0.635619720947122,0.730122462232665,-7.94858274234119,"TR150_HUMAN",39,0.60696408864604,0.562028828184187,0.670916441405539,0.0103793175000053,"Non-significant",0.173331565220258,"THRAP3","TR150_HUMAN",-0.0103793175000053
0.37382984175,7.273506999125,0.596633192765191,0.569296500595918,0.676430815269663,-7.88787330219243,"EFNA1_HUMAN",3,-0.606612825383785,0.562249818773553,0.671085205670104,-0.37382984175,"Non-significant",0.173222335266048,"EFNA1","EFNA1_HUMAN",0.37382984175
0.0619935999999992,10.5222620975,0.679234995833006,0.518530736821256,0.630419094283336,-7.83108024086621,"YIPF6_HUMAN",4,-0.606282840615684,0.56245746879598,0.671238001483975,-0.0619935999999992,"Non-significant",0.173123464325346,"YIPF6","YIPF6_HUMAN",0.0619935999999992
0.0313510875000027,10.33039712875,0.629594087856819,0.548693940681154,0.657792806997788,-7.86599818811953,"CARME_HUMAN",11,-0.6060266836527,0.562618692059128,0.671335356082445,-0.0313510875000027,"Non-significant",0.173060479960672,"CARNMT1","CARME_HUMAN",0.0313510875000027
-0.0775625719999979,9.90335452525,-0.708438260483612,0.501283939193682,0.614145686549933,-7.80945279160382,"ORML3_HUMAN",2,0.605480895583112,0.562962297233604,0.671650276487197,0.0775625719999979,"Non-significant",0.172856802135366,"ORMDL3","ORML3_HUMAN",-0.0775625719999979
-0.0921524762499999,7.891167700375,-0.590993173812676,0.572866781483225,0.679487105033298,-7.89151004760223,"DHX58_HUMAN",28,0.604856490979983,0.563355546707288,0.672024328219039,0.0921524762499999,"Non-significant",0.172615004594931,"DHX58","DHX58_HUMAN",-0.0921524762499999
0.101588726000001,8.577197075,0.619617226093636,0.554882394266201,0.663701390842884,-7.87273100152496,"CHRC1_HUMAN",4,-0.60454607397402,0.563551106868544,0.672148717538799,-0.101588726000001,"Non-significant",0.172534625665292,"CHRAC1","CHRC1_HUMAN",0.101588726000001
-0.0347754954999999,9.37338078025,-0.587731857031126,0.574937201034442,0.681348700136555,-7.8935986983615,"DEPD7_HUMAN",21,0.604376360972606,0.563658041451213,0.672148717538799,0.0347754954999999,"Non-significant",0.172534625665292,"DEPDC7","DEPD7_HUMAN",-0.0347754954999999
0.382003783999998,7.35671651375,0.591827273334251,0.572337956023155,0.67937426155741,-7.89097418193628,"CCD61_HUMAN",12,-0.604311283940342,0.563699049030937,0.672148717538799,-0.382003783999998,"Non-significant",0.172534625665292,"CCDC61","CCD61_HUMAN",0.382003783999998
0.0112023350000037,17.211158515,0.505243888712115,0.628704286657156,0.725023191409176,-7.94289580984801,"AL7A1_HUMAN",38,-0.603830369897786,0.564002145828189,0.672415005259661,-0.0112023350000037,"Non-significant",0.17236260363715,"ALDH7A1","AL7A1_HUMAN",0.0112023350000037
-0.0849645137499984,9.631193041875,-0.601076051080795,0.566493224889103,0.67398189794778,-7.88498650920481,"MRGBP_HUMAN",8,0.602432092536782,0.564883953085807,0.673371070649168,0.0849645137499984,"Non-significant",0.171745545695645,"MRGBP","MRGBP_HUMAN",-0.0849645137499984
0.0457522869999991,8.72389590725,0.583593454070456,0.577570651879961,0.683276213992448,-7.89623396531509,"DDX24_HUMAN",32,-0.601754616944793,0.565311484388103,0.673785421649791,-0.0457522869999991,"Non-significant",0.171478389860604,"DDX24","DDX24_HUMAN",0.0457522869999991
-0.0425875182500004,9.997511267375,-0.578430300148006,0.580865915769987,0.686115303254656,-7.89949805106774,"SMHD1_HUMAN",73,0.600228570900614,0.566275209950494,0.674838646214155,0.0425875182500004,"Non-significant",0.170800054481013,"SMCHD1","SMHD1_HUMAN",-0.0425875182500004
0.0361511674999999,13.48660576375,0.738379335227466,0.483991830504666,0.597826368599623,-7.78646121399136,"S67A1_HUMAN",6,-0.59992169211473,0.566469124923349,0.6748447107673,-0.0361511674999999,"Non-significant",0.170796151636761,"SLC67A1","S67A1_HUMAN",0.0361511674999999
-0.0285279749999994,12.2742775675,-0.630495534902627,0.548136848039313,0.657395939576294,-7.86538511331469,"B4GT1_HUMAN",11,0.599852274719412,0.566512994744147,0.6748447107673,0.0285279749999994,"Non-significant",0.170796151636761,"B4GALT1","B4GT1_HUMAN",-0.0285279749999994
-0.0902191399999985,7.54106813675,-0.586367588163807,0.575804578604599,0.682103580614472,-7.89446930965172,"CAMP2_HUMAN",24,0.599840421828957,0.566520485631678,0.6748447107673,0.0902191399999985,"Non-significant",0.170796151636761,"CAMSAP2","CAMP2_HUMAN",-0.0902191399999985
0.0167939675,13.92801296625,0.548247910506025,0.600342301152689,0.703403566363082,-7.91804863013359,"VPS4B_HUMAN",33,-0.599246227161271,0.566896083558304,0.675131070120754,-0.0167939675,"Non-significant",0.170611904940379,"VPS4B","VPS4B_HUMAN",0.0167939675
0.033312319999995,15.8048717975,0.710661922432216,0.499986034614463,0.613179439220909,-7.80777353949939,"ARF4_HUMAN",7,-0.599184974567918,0.566934810328102,0.675131070120754,-0.033312319999995,"Non-significant",0.170611904940379,"ARF4","ARF4_HUMAN",0.033312319999995
0.0261495125,11.09432089375,0.592917223678164,0.571647346893236,0.678650068586351,-7.89027291375311,"AVEN_HUMAN",16,-0.599080024873162,0.567001168037112,0.675131070120754,-0.0261495125,"Non-significant",0.170611904940379,"AVEN","AVEN_HUMAN",0.0261495125
-0.0397949200000003,11.304359675,-0.607342908085179,0.562552879528877,0.670630086194204,-7.88088169804044,"NAT8_HUMAN",11,0.598927858597674,0.567097387920312,0.675150265929422,0.0397949200000003,"Non-significant",0.170599556945101,"NAT8","NAT8_HUMAN",-0.0397949200000003
-0.0466904642500019,9.016132831625,-0.591309450941063,0.572666225985137,0.679487105033298,-7.89130693654464,"SRGEF_HUMAN",14,0.59861065482233,0.567297997120804,0.675259090036241,0.0466904642500019,"Non-significant",0.17052956082284,"SERGEF","SRGEF_HUMAN",-0.0466904642500019
-0.468383192750001,7.365044295625,-0.586872795417318,0.575483288809072,0.681859522261972,-7.89414712450832,"PRPC_HUMAN",5,0.59852999033441,0.567349018345789,0.675259090036241,0.468383192750001,"Non-significant",0.17052956082284,"PRH1","PRPC_HUMAN",-0.468383192750001
-0.0393691070000006,9.8773348335,-0.614557084890755,0.558037001439597,0.66652882033929,-7.87610892255665,"SPN1_HUMAN",10,0.597745661522643,0.567845254442987,0.675754291924317,0.0393691070000006,"Non-significant",0.170211187282025,"SNUPN","SPN1_HUMAN",-0.0393691070000006
-0.346988916499999,7.12090981,-0.586121225827141,0.57596129189193,0.682138222475352,-7.89462633064371,"SPIN1_HUMAN",6,0.597465053185503,0.568022853423276,0.675870219015358,0.346988916499999,"Non-significant",0.170136689526682,"SPIN1","SPIN1_HUMAN",-0.346988916499999
0.0723991394999999,7.68491077425,0.590738898226389,0.573028050550501,0.679487105033298,-7.89167327028405,"SNRK_HUMAN",11,-0.59719070996489,0.568196518341967,0.675958980129801,-0.0723991394999999,"Non-significant",0.170079657969308,"SNRK","SNRK_HUMAN",0.0723991394999999
0.0592761042499976,8.868070125625,0.647083717089868,0.537946661646554,0.648367722409523,-7.85396392497453,"TM242_HUMAN",5,-0.597093850122996,0.56825783998099,0.675958980129801,-0.0592761042499976,"Non-significant",0.170079657969308,"TMEM242","TM242_HUMAN",0.0592761042499976
0.0195446000000015,10.99120331,0.548305699053975,0.600304667016842,0.703403566363082,-7.91801398266793,"UBE4B_HUMAN",49,-0.596587264865152,0.568578619965358,0.676165975656034,-0.0195446000000015,"Non-significant",0.169946686508144,"UBE4B","UBE4B_HUMAN",0.0195446000000015
0.0408258440000022,8.8364777565,0.590874077252313,0.572942312749767,0.679487105033298,-7.89158650509902,"GDPP1_HUMAN",14,-0.596565676109547,0.568592292733417,0.676165975656034,-0.0408258440000022,"Non-significant",0.169946686508144,"GDPGP1","GDPP1_HUMAN",0.0408258440000022
-0.352851152749998,6.450585365375,-0.583915388517652,0.577365541552958,0.683191347629323,-7.8960295691982,"UBP36_HUMAN",17,0.596382255421372,0.568708465923752,0.676166567334823,0.352851152749998,"Non-significant",0.169946306479083,"USP36","UBP36_HUMAN",-0.352851152749998
-0.187351227000001,8.7674126625,-0.589264083236516,0.57396394101685,0.680441921073281,-7.89261871704005,"ECP_HUMAN",5,0.596311587694973,0.568753228426135,0.676166567334823,0.187351227000001,"Non-significant",0.169946306479083,"RNASE3","ECP_HUMAN",-0.187351227000001
-0.0754172802500008,7.452858686375,-0.584628264170972,0.57691150481588,0.68281652416544,-7.89557660028922,"ZN592_HUMAN",15,0.595822096884035,0.569063338823087,0.676439836826936,0.0754172802500008,"Non-significant",0.169770823894132,"ZNF592","ZN592_HUMAN",-0.0754172802500008
-0.0252132417500022,9.096238613125,-0.573152452949859,0.58424548053871,0.689141499504728,-7.90280735654437,"NISCH_HUMAN",23,0.59568773325604,0.569148480254573,0.676445648627439,0.0252132417500022,"Non-significant",0.169767092561487,"NISCH","NISCH_HUMAN",-0.0252132417500022
0.0376551152500042,8.041265606875,0.578035210908854,0.581118515404447,0.686207091103932,-7.89974673529483,"CHD1_HUMAN",22,-0.594422980140453,0.569950270775947,0.677188948272669,-0.0376551152500042,"Non-significant",0.169290138193582,"CHD1","CHD1_HUMAN",0.0376551152500042
0.0122442224999979,11.18161153875,0.496779863432252,0.634368555503512,0.729480620565494,-7.94756433125019,"ARHGC_HUMAN",65,-0.594410887796711,0.569957939874234,0.677188948272669,-0.0122442224999979,"Non-significant",0.169290138193582,"ARHGEF12","ARHGC_HUMAN",0.0122442224999979
0.0427267554999986,9.64424145225,0.577926775742031,0.581187854240239,0.686207091103932,-7.89981496148137,"RUSD2_HUMAN",24,-0.594321078942235,0.570014899512942,0.677188948272669,-0.0427267554999986,"Non-significant",0.169290138193582,"RPUSD2","RUSD2_HUMAN",0.0427267554999986
-0.0212159157499983,9.344183445125,-0.56071002934312,0.592256829303677,0.696252833221854,-7.91049939920921,"BRAP_HUMAN",27,0.59237490944808,0.571250030909264,0.67855841478767,0.0212159157499983,"Non-significant",0.168412759459012,"BRAP","BRAP_HUMAN",-0.0212159157499983
0.0258536324999987,12.94411087125,0.579271386753033,0.580328377958274,0.685672539642597,-7.89896812427795,"CLP1L_HUMAN",18,-0.592127234137126,0.571407328216438,0.67855841478767,-0.0258536324999987,"Non-significant",0.168412759459012,"CLPTM1L","CLP1L_HUMAN",0.0258536324999987
-0.0907428269999997,9.9238976245,-0.603473047071662,0.564984179493037,0.672634413693052,-7.88342100505823,"RBMS1_HUMAN",5,0.59212438399903,0.571409138469911,0.67855841478767,0.0907428269999997,"Non-significant",0.168412759459012,"RBMS1","RBMS1_HUMAN",-0.0907428269999997
-0.0352557897500008,7.685128033125,-0.582648490026293,0.57817294804901,0.683796797966199,-7.89683333140354,"BTBD9_HUMAN",16,0.59167787675973,0.571692776588728,0.678799607531538,0.0352557897500008,"Non-significant",0.16825841745474,"BTBD9","BTBD9_HUMAN",-0.0352557897500008
-0.0223631874999981,10.64193558625,-0.553203070356016,0.597120060107983,0.700602030435717,-7.91506555537635,"CMTR1_HUMAN",42,0.591029716799028,0.572104656599715,0.679103439115847,0.0223631874999981,"Non-significant",0.168064070173436,"CMTR1","CMTR1_HUMAN",-0.0223631874999981
-0.0443673135000004,8.80406141275,-0.620704872649078,0.554205724714522,0.663080206333386,-7.87200169212311,"TEX30_HUMAN",8,0.591021621360772,0.572109802012294,0.679103439115847,0.0443673135000004,"Non-significant",0.168064070173436,"TEX30","TEX30_HUMAN",-0.0443673135000004
-0.165117621500001,6.25491708525,-0.577970842170316,0.581159675404362,0.686207091103932,-7.89978723678555,"DHX34_HUMAN",13,0.589736320236857,0.572927070119875,0.679925892193936,0.165117621500001,"Non-significant",0.167538420183675,"DHX34","DHX34_HUMAN",-0.165117621500001
0.0126805324999992,11.93929362125,0.506028796397648,0.628180357201524,0.724799277551494,-7.94245915649506,"CUL2_HUMAN",45,-0.589678255816858,0.572964006673808,0.679925892193936,-0.0126805324999992,"Non-significant",0.167538420183675,"CUL2","CUL2_HUMAN",0.0126805324999992
-0.0815396310000001,7.706161976,-0.637134699450817,0.544044405775013,0.654172652821338,-7.86084568890409,"F219A_HUMAN",3,0.589243131673347,0.573240846086954,0.680158655921584,0.0815396310000001,"Non-significant",0.167389770596219,"FAM219A","F219A_HUMAN",-0.0815396310000001
0.137194276,6.632498443,0.604824863039487,0.564134178016265,0.67190716214485,-7.88253564028904,"MOT5_HUMAN",2,-0.589073158733592,0.573349009026629,0.680191245191479,-0.137194276,"Non-significant",0.167368962214381,"SLC16A4","MOT5_HUMAN",0.137194276
0.0275588025000033,10.72734475125,0.567306511472409,0.588001844920751,0.692699867342699,-7.90644058139349,"CHMP7_HUMAN",24,-0.58874695796775,0.573556621042688,0.68034178986333,-0.0275588025000033,"Non-significant",0.167272851765246,"CHMP7","CHMP7_HUMAN",0.0275588025000033
0.0120568250000019,10.564826965,0.493067782839752,0.63686106347109,0.731050238866651,-7.94958860843838,"TPPC8_HUMAN",58,-0.588398944201313,0.573778163718585,0.680465034099384,-0.0120568250000019,"Non-significant",0.167194186239987,"TRAPPC8","TPPC8_HUMAN",0.0120568250000019
-0.253042101750005,9.041337668875,-0.58383326148132,0.577417862203262,0.683191347629323,-7.89608172136451,"PLLP_HUMAN",2,0.588330125178323,0.573821979164601,0.680465034099384,0.253042101750005,"Non-significant",0.167194186239987,"PLLP","PLLP_HUMAN",-0.253042101750005
0.0965812175000025,11.94961321375,0.635642947882807,0.544962314773978,0.654564204796822,-7.86186934671852,"FBLL1_HUMAN",2,-0.587232125912121,0.574521309481729,0.681118345391869,-0.0965812175000025,"Non-significant",0.166777422176414,"FBLL1","FBLL1_HUMAN",0.0965812175000025
0.327466369500002,9.37417513075,0.576604220724718,0.582033942587298,0.686917404378093,-7.90064616063679,"MFSD8_HUMAN",5,-0.587211398041841,0.574534516044156,0.681118345391869,-0.327466369500002,"Non-significant",0.166777422176414,"MFSD8","MFSD8_HUMAN",0.327466369500002
0.0387425399999994,12.3842539775,0.650683520772589,0.535750714161526,0.646320705548519,-7.85145058513837,"TR112_HUMAN",7,-0.585198045587874,0.575818134534829,0.6824145909132,-0.0387425399999994,"Non-significant",0.165951695959314,"TRMT112","TR112_HUMAN",0.0387425399999994
-0.0253837124999983,12.22837364625,-0.624730648708882,0.551705427322441,0.660456305179766,-7.86929227723384,"ATG3_HUMAN",11,0.585144844564936,0.575852075274845,0.6824145909132,0.0253837124999983,"Non-significant",0.165951695959314,"ATG3","ATG3_HUMAN",-0.0253837124999983
-0.0209412575000005,8.805073738,-0.565514223279375,0.589156228415795,0.693691651600738,-7.90754766916486,"DCA10_HUMAN",20,0.585115492701984,0.575870801419574,0.6824145909132,0.0209412575000005,"Non-significant",0.165951695959314,"DCAF10","DCA10_HUMAN",-0.0209412575000005
0.0541901590000009,9.57972145075,0.678671099851554,0.518867425786241,0.6305834768896,-7.83149001146059,"SENP8_HUMAN",4,-0.58496465731592,0.575967038132545,0.682432691090698,-0.0541901590000009,"Non-significant",0.165940177004317,"SENP8","SENP8_HUMAN",0.0541901590000009
-0.0181729825000012,10.44164097375,-0.537325260083239,0.607478897773285,0.70815733186497,-7.92453703009901,"ZFYV1_HUMAN",38,0.583669100579971,0.576794014707707,0.68331647926511,0.0181729825000012,"Non-significant",0.165378105447951,"ZFYVE1","ZFYV1_HUMAN",-0.0181729825000012
0.0309000024999992,10.29076957625,0.563988432591931,0.590139972486097,0.694508717604596,-7.90848762033684,"RANB9_HUMAN",24,-0.583285800136341,0.577038812275145,0.683448250780249,-0.0309000024999992,"Non-significant",0.165294363687843,"RANBP9","RANB9_HUMAN",0.0309000024999992
0.0281345850000001,11.807796835,0.553484734624183,0.596937188766802,0.700582506838677,-7.91489524988683,"SLK_HUMAN",54,-0.583241027949872,0.577067410226958,0.683448250780249,-0.0281345850000001,"Non-significant",0.165294363687843,"SLK","SLK_HUMAN",0.0281345850000001
0.0818758012500016,8.460018158125,0.569297251940121,0.586721142550409,0.691384385650412,-7.9052071615826,"TNR6A_HUMAN",29,-0.582928315110134,0.577267176178455,0.683588792920511,-0.0818758012500016,"Non-significant",0.165205065923035,"TNRC6A","TNR6A_HUMAN",0.0818758012500016
-0.0625045325000002,10.27145540875,-0.606602934982599,0.563017301041919,0.670956147388992,-7.88136838152049,"I10R2_HUMAN",6,0.582579540966884,0.57749002529047,0.683756626376369,0.0625045325000002,"Non-significant",0.165098451832557,"IL10RB","I10R2_HUMAN",-0.0625045325000002
0.00957584500000053,12.1237020475,0.443123109368701,0.670876190312222,0.759341400314451,-7.9754371233643,"GOGB1_HUMAN",203,-0.581760208748254,0.578013730639788,0.684280580837468,-0.00957584500000053,"Non-significant",0.164765784649018,"GOLGB1","GOGB1_HUMAN",0.00957584500000053
0.0148129449999992,14.95203185,0.554722502649381,0.596133933979934,0.699737213412737,-7.91414590359294,"RAB6A_HUMAN",20,-0.581014151875388,0.578490835210872,0.684749227635506,-0.0148129449999992,"Non-significant",0.164468448937202,"RAB6A","RAB6A_HUMAN",0.0148129449999992
-0.0197792025000005,13.46098566125,-0.547327112072642,0.600942136705611,0.703812876238932,-7.91860024763352,"HNRLL_HUMAN",27,0.580192157610723,0.579016761878281,0.685275524553781,0.0197792025000005,"Non-significant",0.164134779259588,"HNRNPLL","HNRLL_HUMAN",-0.0197792025000005
-0.0164248950000019,11.22330129,-0.530013514445951,0.612281992130623,0.711557274461467,-7.92881317688514,"SC23B_HUMAN",34,0.579424740560023,0.579508014940358,0.685760642697217,0.0164248950000019,"Non-significant",0.163827443615803,"SEC23B","SC23B_HUMAN",-0.0164248950000019
0.0107140525000009,14.01082324875,0.475563827810435,0.64868170135581,0.740905204319006,-7.95894246451869,"NSF_HUMAN",48,-0.578478974551739,0.580113762356799,0.686333120528656,-0.0107140525000009,"Non-significant",0.163465042759103,"NSF","NSF_HUMAN",0.0107140525000009
0.0903548000000001,7.40541678675,0.61114390573199,0.560170869440127,0.668698521244984,-7.87837334443427,"DPA1_HUMAN",3,-0.578415167387443,0.580154642753194,0.686333120528656,-0.0903548000000001,"Non-significant",0.163465042759103,"HLA-DPA1","DPA1_HUMAN",0.0903548000000001
-0.0877811909999995,9.51307976275,-0.582961935430246,0.57797312583141,0.683656395963086,-7.89663461894479,"MAPK3_HUMAN",6,0.577957636891681,0.580447824414461,0.686583596967372,0.0877811909999995,"Non-significant",0.163306576429715,"MAPKAPK3","MAPK3_HUMAN",-0.0877811909999995
-0.0883965489999987,8.43423247325,-0.574429013284179,0.583427034492303,0.688272424595608,-7.9020094632779,"TEAD1_HUMAN",8,0.577400257898983,0.580805101930042,0.686858626019747,0.0883965489999987,"Non-significant",0.163132643228293,"TEAD1","TEAD1_HUMAN",-0.0883965489999987
-0.044071915,14.0928715475,-0.884214805040559,0.40555116591147,0.522130865658741,-7.66312890862026,"RAP1A_HUMAN",3,0.577184124903936,0.580943675856147,0.686858626019747,0.044071915,"Non-significant",0.163132643228293,"RAP1A","RAP1A_HUMAN",-0.044071915
-0.17272186275,6.205174326875,-0.569302654261292,0.586717669228987,0.691384385650412,-7.90520380905596,"YAE1_HUMAN",6,0.577126966458589,0.580980326201144,0.686858626019747,0.17272186275,"Non-significant",0.163132643228293,"YAE1","YAE1_HUMAN",-0.17272186275
-0.32867836925,6.904673576125,-0.565488324222929,0.589172918947643,0.693691651600738,-7.90756364343142,"ARI4B_HUMAN",9,0.577086478326964,0.581006288233574,0.686858626019747,0.32867836925,"Non-significant",0.163132643228293,"ARID4B","ARI4B_HUMAN",-0.32867836925
0.0351140499999971,12.157532575,0.97353838037222,0.362306941330026,0.479518724421692,-7.57883372702119,"MRES1_HUMAN",4,-0.575921723277664,0.581753441199482,0.687645457280947,-0.0351140499999971,"Non-significant",0.162635421697407,"MTRES1","MRES1_HUMAN",0.0351140499999971
-0.238213181249999,6.060506880375,-0.564180080565824,0.590016357827642,0.694490696848093,-7.90836968458505,"DCAM_HUMAN",8,0.574999686876814,0.582345284252681,0.68824851387631,0.238213181249999,"Non-significant",0.162254717698547,"AMD1","DCAM_HUMAN",-0.238213181249999
0.63681137475,8.236761033125,0.562917777101134,0.590830823235495,0.694964137461902,-7.90914580312392,"TRMO_HUMAN",7,-0.5747195333158,0.582525178711791,0.68836460554629,-0.63681137475,"Non-significant",0.162181468401305,"TRMO","TRMO_HUMAN",0.63681137475
-0.0554363749999993,10.2400509125,-0.626550889616554,0.550577154698117,0.659581415143608,-7.86806207431586,"TAF10_HUMAN",5,0.574363522110955,0.58275382890575,0.688538270794304,0.0554363749999993,"Non-significant",0.162071915490047,"TAF10","TAF10_HUMAN",-0.0554363749999993
0.0171563649999982,15.0833998925,0.59918775425548,0.567683678958674,0.674951872649322,-7.88621581419094,"DHRS6_HUMAN",14,-0.574134134889787,0.58290118105458,0.688615845144927,-0.0171563649999982,"Non-significant",0.162022988340851,"BDH2","DHRS6_HUMAN",0.0171563649999982
0.0129711625000013,11.70959341625,0.500328622857386,0.631990444238277,0.7274405919001,-7.94561587967682,"UBE3A_HUMAN",41,-0.573674394710585,0.583196569204996,0.688868256982751,-0.0129711625000013,"Non-significant",0.161863827056315,"UBE3A","UBE3A_HUMAN",0.0129711625000013
-0.2266753915,7.0021114945,-0.562655287298429,0.591000266758301,0.695066450189161,-7.90930699352686,"DPOD3_HUMAN",8,0.573324386351576,0.583421510224188,0.689037398021533,0.2266753915,"Non-significant",0.161757205793954,"POLD3","DPOD3_HUMAN",-0.2266753915
0.0582032189999957,10.0377373705,0.601040207887691,0.566515808157554,0.67398189794778,-7.88500987609935,"CDC26_HUMAN",6,-0.572867001804524,0.583715532999024,0.689279055328345,-0.0582032189999957,"Non-significant",0.161604917927579,"CDC26","CDC26_HUMAN",0.0582032189999957
0.265797019,6.674491942,0.561614109556225,0.591672641384007,0.695663090281182,-7.90994568529929,"APBP2_HUMAN",8,-0.572635708267127,0.583864248455714,0.689279055328345,-0.265797019,"Non-significant",0.161604917927579,"APPBP2","APBP2_HUMAN",0.265797019
0.0441048150000025,13.80049336,0.636722084763226,0.544298202963053,0.654229318096189,-7.86112904414503,"SAA4_HUMAN",6,-0.572604634801735,0.583884229480821,0.689279055328345,-0.0441048150000025,"Non-significant",0.161604917927579,"SAA4","SAA4_HUMAN",0.0441048150000025
0.00742959999999826,13.145617485,0.411834637143554,0.692620792813139,0.777273420665949,-7.99029990997586,"HS105_HUMAN",48,-0.572422069341678,0.58400163149932,0.689279055328345,-0.00742959999999826,"Non-significant",0.161604917927579,"HSPH1","HS105_HUMAN",0.00742959999999826
-0.37314152675,6.765890240625,-0.563663598884032,0.590349526458753,0.694591870256956,-7.90868743187016,"S35C2_HUMAN",2,0.572370183935979,0.584034999781118,0.689279055328345,0.37314152675,"Non-significant",0.161604917927579,"SLC35C2","S35C2_HUMAN",-0.37314152675
-0.0200517174999977,10.90790855875,-0.537762151575833,0.607192555156226,0.708140052414771,-7.92427981118584,"F91A1_HUMAN",30,0.571918518415705,0.584325518141236,0.689525380430138,0.0200517174999977,"Non-significant",0.161449743443328,"FAM91A1","F91A1_HUMAN",-0.0200517174999977
-0.0660116672499997,7.827709317125,-0.5579622866381,0.594034318681127,0.698050365560186,-7.91217727224767,"MDEAS_HUMAN",23,0.57124205503705,0.584760782616923,0.68994241834799,0.0660116672499997,"Non-significant",0.161187153374686,"MIDEAS","MDEAS_HUMAN",-0.0660116672499997
-0.0179715175000013,13.77037310625,-0.570752274919542,0.585786084106477,0.690572154256432,-7.9043031669726,"HPCL1_HUMAN",16,0.570843255829544,0.585017472202232,0.690148673644872,0.0179715175000013,"Non-significant",0.161057342323102,"HPCAL1","HPCL1_HUMAN",-0.0179715175000013
-0.0352015492499991,9.748644828875,-0.574954916438237,0.583090050362671,0.687971169443862,-7.90168028571203,"TANK_HUMAN",12,0.570066386497601,0.585517691403929,0.690642124383391,0.0352015492499991,"Non-significant",0.160746936225004,"TANK","TANK_HUMAN",-0.0352015492499991
-0.256689310249998,7.012927651375,-0.558462947690316,0.593710223320014,0.697766797596821,-7.91187211239361,"KSR1_HUMAN",9,0.569628203682158,0.585799939682641,0.690878367368824,0.256689310249998,"Non-significant",0.160598405636317,"KSR1","KSR1_HUMAN",-0.256689310249998
0.0699076649999988,8.382358551,0.556108787101414,0.595235014606863,0.699266332839199,-7.91330482365965,"WIZ_HUMAN",24,-0.569331588137668,0.585991043214026,0.690980681221164,-0.0699076649999988,"Non-significant",0.160534094675484,"WIZ","WIZ_HUMAN",0.0699076649999988
