"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D3BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names"
-0.162996770000003,17.1765573025,-4.64515081905134,0.00220678831736239,0.00486039578475255,-2.79191182496157,"AL3A2_HUMAN",34,-5.08021608643811,0.00111475643384102,0.00266183625519715,-0.162996770000003,"Non-significant",2.57481866398214,"ALDH3A2","AL3A2_HUMAN"
-0.509031057499998,9.2343047855,-4.91294315036111,0.00160894113911845,0.00372780782342755,-2.44396075836829,"UBP20_HUMAN",25,-5.07471262786728,0.00112208134487977,0.00267856801359151,-0.509031057499998,"Up in D1C",2.57209732164413,"USP20","UBP20_HUMAN"
-0.3485176565,9.542739272,-6.21530857652836,0.000397310581414681,0.0011508353576441,-0.892674903105206,"PP4P1_HUMAN",6,-5.07280543233725,0.00112463208635685,0.00268389266949666,-0.3485176565,"Non-significant",2.57123485585676,"PIP4P1","PP4P1_HUMAN"
-0.411917685499999,9.99747657725,-5.0242095551482,0.00141524067667362,0.00333960348927267,-2.3023872227239,"CPEB4_HUMAN",13,-5.07256901280636,0.00112494872479911,0.00268389266949666,-0.411917685499999,"Non-significant",2.57123485585676,"CPEB4","CPEB4_HUMAN"
0.192592144999999,17.0224173075,4.72639064893599,0.00200289509250892,0.00447690340354222,-2.68527322461226,"ACY1_HUMAN",32,5.06828496279442,0.00113070339339527,0.00269685877275855,0.192592144999999,"Non-significant",2.56914179578574,"ACY1","ACY1_HUMAN"
-2.251193404,7.58788853875,-4.9539422677317,0.00153434958288167,0.00358156539299629,-2.39159026216099,"PEDS1_HUMAN",5,-5.06761871537455,0.00113160125239179,0.00269783800207332,-2.251193404,"Up in D1C",2.56898413209847,"PEDS1","PEDS1_HUMAN"
-0.1840016825,14.73568713875,-7.53297467866943,0.000117866727244888,0.00042294535715077,0.465007306063457,"NDUS5_HUMAN",9,-5.06750536594064,0.00113175408415367,0.00269783800207332,-0.1840016825,"Non-significant",2.56898413209847,"NDUFS5","NDUS5_HUMAN"
-0.249121904999999,14.34172523,-5.43805014251077,0.000891507614181534,0.00225525740694362,-1.79103087221189,"SLIRP_HUMAN",11,-5.06565301660096,0.00113425486863929,0.00270303485659048,-0.249121904999999,"Non-significant",2.56814835388422,"SLIRP","SLIRP_HUMAN"
0.2445027825,10.65618646125,5.204717433645,0.0011535705687368,0.00279891949449699,-2.0764198927804,"MK09_HUMAN",13,5.06358473239583,0.00113705435731618,0.00270855470350159,0.2445027825,"Non-significant",2.56726238873139,"MAPK9","MK09_HUMAN"
0.266870497500005,12.84214425375,5.52117728018598,0.000814724035085462,0.00208605980915412,-1.6911571985529,"PG12B_HUMAN",10,5.06346710553557,0.00113721379709244,0.00270855470350159,0.266870497500005,"Non-significant",2.56726238873139,"PLA2G12B","PG12B_HUMAN"
0.251853465,11.95799613,5.89999398583314,0.000546543012283488,0.00150058991874186,-1.24768828772931,"COPZ2_HUMAN",9,5.06194293102348,0.00113928199467685,0.00271271410540428,0.251853465,"Non-significant",2.56659597438727,"COPZ2","COPZ2_HUMAN"
-0.119298457499998,16.11625266125,-4.31290280492743,0.00331380228890366,0.00690874090852558,-3.23783512633557,"MUTA_HUMAN",45,-5.05818008872014,0.0011444056292953,0.00272414432344819,-0.119298457499998,"Non-significant",2.56476988750199,"MMUT","MUTA_HUMAN"
-0.1641912475,15.72800302625,-4.53273520853145,0.00252760748770499,0.00546147231834539,-2.94102838820406,"AT2A2_HUMAN",57,-5.0578454216055,0.00114486255009374,0.0027244625733315,-0.1641912475,"Non-significant",2.56471915373794,"ATP2A2","AT2A2_HUMAN"
0.228561642499997,13.82019770125,5.24087494975358,0.00110788019590991,0.00270519182251583,-2.03170360112117,"VATE1_HUMAN",13,5.0558308884122,0.00114761723030387,0.00273024714485783,0.228561642499997,"Non-significant",2.5637980383842,"ATP6V1E1","VATE1_HUMAN"
-0.25598692825,9.927280783375,-4.86250504127326,0.00170625573225122,0.00391134880803522,-2.50871553625383,"SMG9_HUMAN",23,-5.05504949786041,0.00114868766658218,0.00273202266975767,-0.25598692825,"Non-significant",2.56351570128999,"SMG9","SMG9_HUMAN"
0.1096134175,15.56936216375,4.71159878043626,0.00203841738384488,0.0045358553665334,-2.70461940053315,"SIAS_HUMAN",22,5.04868459574692,0.00115744800485,0.00275208158896492,0.1096134175,"Non-significant",2.56033869503245,"NANS","SIAS_HUMAN"
-0.150291919999999,16.018636465,-4.55460211774591,0.00246138711374055,0.00533342724465786,-2.91188104331144,"PCCB_HUMAN",36,-5.04640859021973,0.00116059838592661,0.00275862232018207,-0.150291919999999,"Non-significant",2.55930775421039,"PCCB","PCCB_HUMAN"
0.2929964075,13.76741409375,5.16442156076389,0.00120696738044088,0.00291088070092595,-2.12646851177554,"GSTM2_HUMAN",12,5.04609118970442,0.00116103847068259,0.00275862232018207,0.2929964075,"Non-significant",2.55930775421039,"GSTM2","GSTM2_HUMAN"
0.125605106250001,9.532038688625,4.51041165239198,0.00259723741704438,0.00559185547593029,-2.9708548227187,"TPPC9_HUMAN",30,5.04598864947972,0.00116118068477945,0.00275862232018207,0.125605106250001,"Non-significant",2.55930775421039,"TRAPPC9","TPPC9_HUMAN"
-0.131840944999997,14.383354785,-5.45351158155711,0.000876637599438333,0.00222364680278836,-1.77238368139849,"ALG5_HUMAN",15,-5.0428936935277,0.00116548213191614,0.00276806111296735,-0.131840944999997,"Non-significant",2.55782432580072,"ALG5","ALG5_HUMAN"
-0.492942094999997,12.8967477075,-5.42082828964855,0.000908401502492102,0.002291803730771,-1.81183950384979,"PA2GA_HUMAN",6,-5.04195383669661,0.00116679183192131,0.00277039108486331,-0.492942094999997,"Non-significant",2.55745891901884,"PLA2G2A","PA2GA_HUMAN"
0.358052254,8.894425869,4.87582123229206,0.00167994690137942,0.00386723328963957,-2.49158446814343,"RHG18_HUMAN",22,5.03767484093051,0.00117277513230195,0.00278381345822955,0.358052254,"Non-significant",2.55535986991487,"ARHGAP18","RHG18_HUMAN"
1.9520068165,7.515933752,4.92181332558785,0.00159246965845868,0.00369655060860001,-2.43261017347736,"CO5A1_HUMAN",6,5.03576000935496,0.00117546354438196,0.00278940940754379,1.9520068165,"Up in D3BM",2.55448773873209,"COL5A1","CO5A1_HUMAN"
-0.295936582500001,12.49142837625,-5.23331463939183,0.00111726527828334,0.00272495052970204,-2.04103848180897,"CD276_HUMAN",11,-5.03381743413569,0.00117819782910005,0.00279511103334768,-0.295936582500001,"Non-significant",2.55360093546542,"CD276","CD276_HUMAN"
-0.246605157500003,16.03022182125,-5.60120556110405,0.000747691923895864,0.00194395287677922,-1.59588718133405,"SURF4_HUMAN",10,-5.03160025291259,0.00118132718007557,0.00280174642680275,-0.246605157500003,"Non-significant",2.55257117326996,"SURF4","SURF4_HUMAN"
-0.268230200000001,8.373984933,-4.82012556910834,0.00179306027573318,0.00407267719325114,-2.56340399204182,"PTPRC_HUMAN",25,-5.02440416385295,0.00119154689137286,0.0028251895210638,-0.268230200000001,"Non-significant",2.5489524132635,"PTPRC","PTPRC_HUMAN"
0.256015062499998,12.16742479625,5.79566279945845,0.000608971361446774,0.00163837204137723,-1.36794440666442,"SCAM2_HUMAN",9,5.02338692459386,0.00119299936900065,0.00282708856400014,0.256015062499998,"Non-significant",2.54866058618537,"SCAMP2","SCAM2_HUMAN"
-0.567971467999996,8.525053382,-5.03188244287851,0.00140286657885552,0.00331411502050818,-2.29268886046371,"LS14B_HUMAN",9,-5.02337344518144,0.00119301862879921,0.00282708856400014,-0.567971467999996,"Up in D1C",2.54866058618537,"LSM14B","LS14B_HUMAN"
-1.2645471095,7.1836526395,-4.9193144490581,0.00159709101445954,0.00370442492044014,-2.43580669329265,"RGS14_HUMAN",8,-5.02299088099522,0.00119356539070483,0.00282758928562422,-1.2645471095,"Up in D1C",2.54858367264771,"RGS14","RGS14_HUMAN"
-0.112864495,11.7838032225,-4.18285923948409,0.00390279745387329,0.00794605790789805,-3.41662829457598,"SLK_HUMAN",54,-5.01670231577824,0.0012025925937015,0.00284817447943523,-0.112864495,"Non-significant",2.54543340929962,"SLK","SLK_HUMAN"
0.67314159875,8.507443130125,4.90791604595467,0.00161835975625214,0.00374654061671225,-2.45039857357729,"SRR_HUMAN",13,5.01615923954647,0.00120337568796844,0.00284922856008033,0.67314159875,"Up in D3BM",2.5452727110272,"SRR","SRR_HUMAN"
-2.64142584825,8.141123890875,-4.87217929705755,0.00168709748421833,0.00387797782778191,-2.49626725484805,"BAZ1A_HUMAN",27,-5.01511491738939,0.00120488313358964,0.00285128735108902,-2.64142584825,"Up in D1C",2.54495901253841,"BAZ1A","BAZ1A_HUMAN"
1.510987043,6.399301529,4.9206606952363,0.00159459946358039,0.00369966388068238,-2.43408448829378,"ST1C2_HUMAN",6,5.01508817437533,0.00120492176350446,0.00285128735108902,1.510987043,"Up in D3BM",2.54495901253841,"SULT1C2","ST1C2_HUMAN"
-1.732417226,8.95500654,-4.86879273825437,0.00169377683555431,0.00389014848689027,-2.50062337171343,"GNL3L_HUMAN",30,-5.0131634064976,0.00120770564002461,0.00285707292724317,-1.732417226,"Up in D1C",2.5440786740397,"GNL3L","GNL3L_HUMAN"
-0.158424620000002,13.428963065,-4.60553283585424,0.00231442978926702,0.00506183930818156,-2.84425807333264,"RBM14_HUMAN",31,-5.01284603280341,0.00120816534973545,0.00285735851092035,-0.158424620000002,"Non-significant",2.54403526555136,"RBM14","RBM14_HUMAN"
-0.198193075000002,16.2083537575,-4.88815057391783,0.00165598684430889,0.00382210107083231,-2.47574544254656,"DHRS4_HUMAN",19,-5.01253708889732,0.00120861303368938,0.00285761550097272,-0.198193075000002,"Non-significant",2.54399620697945,"DHRS4","DHRS4_HUMAN"
0.253575325,12.4940993775,5.05046238247718,0.00137339568214913,0.00325452690605426,-2.26923859775382,"KGUA_HUMAN",14,5.00970569911659,0.00121272443755372,0.00286653232869891,0.253575325,"Non-significant",2.5426431558965,"GUK1","KGUA_HUMAN"
0.121129510000001,12.9991467,4.29513889812509,0.00338818511991679,0.00702558730031455,-3.26211817964119,"CUL1_HUMAN",45,5.00902405503108,0.00121371653196066,0.00286807307202029,0.121129510000001,"Non-significant",2.54240978802135,"CUL1","CUL1_HUMAN"
-0.179983857500002,11.45444405125,-6.51882621402839,0.000295487879096995,0.000897634839817203,-0.562506276836787,"DPH5_HUMAN",10,-5.00779518348898,0.00121550733798294,0.0028714998183459,-0.179983857500002,"Non-significant",2.54189120685674,"DPH5","DPH5_HUMAN"
-0.13836622,12.4527778625,-4.31395499859153,0.00330945291226108,0.00690138015770625,-3.23639818581977,"ECM29_HUMAN",86,-5.00037709379956,0.00122637937645007,0.00289637202692566,-0.13836622,"Non-significant",2.53814565557432,"ECPAS","ECM29_HUMAN"
-0.300270079999999,11.737097025,-4.92162411897435,0.0015928190545065,0.00369655060860001,-2.4328521723187,"THOC3_HUMAN",16,-4.99971995325043,0.00122734762692154,0.00289784681997805,-0.300270079999999,"Non-significant",2.53792457504031,"THOC3","THOC3_HUMAN"
-0.178809166000001,9.9914307595,-5.04381290901162,0.00138386339111563,0.00327472895107064,-2.27762549640026,"NMNA3_HUMAN",16,-4.99947391554424,0.00122771036220517,0.00289789152703091,-0.178809166000001,"Non-significant",2.53791787493579,"NMNAT3","NMNA3_HUMAN"
-0.199054957500003,14.96465003625,-7.94067942179761,8.37250093364435e-05,0.000322245709450631,0.848178330335346,"HLAB_HUMAN",8,-4.99826444469465,0.00122949520721103,0.00290129202171942,-0.199054957500003,"Non-significant",2.53740855625814,"HLA-B","HLAB_HUMAN"
-0.404790877999998,9.276257038,-4.79343418686093,0.00185022793874261,0.00417552109656263,-2.59797910473262,"DIDO1_HUMAN",46,-4.99602760409921,0.00123280367999187,0.00290828497583306,-0.404790877999998,"Non-significant",2.53636304025869,"DIDO1","DIDO1_HUMAN"
-0.174064635000001,14.0372025975,-5.1404027988316,0.00124009473401423,0.00297799387834927,-2.15640829366734,"OXDA_HUMAN",15,-4.9951840497193,0.00123405390476575,0.00291041979946013,-0.174064635000001,"Non-significant",2.53604436378395,"DAO","OXDA_HUMAN"
0.379733324250001,9.464471697625,5.04229410543555,0.00138626668468821,0.00327949533686134,-2.27954201827092,"GRTP1_HUMAN",11,4.98967386056565,0.00124225484303977,0.00292894155859643,0.379733324250001,"Non-significant",2.53328929374424,"GRTP1","GRTP1_HUMAN"
-0.134357452499996,12.08720707875,-4.33541150207315,0.00322211046504085,0.00673590503716005,-3.20712995385241,"UN45A_HUMAN",54,-4.98809934658681,0.00124460920829112,0.00293367198453183,-0.134357452499996,"Non-significant",2.53258844648166,"UNC45A","UN45A_HUMAN"
-0.379114270000001,8.22840803875,-4.84284876161677,0.00174592613156434,0.00398926846379936,-2.53404912744718,"F1711_HUMAN",20,-4.98769314556614,0.00124521739408543,0.0029342849915421,-0.379114270000001,"Non-significant",2.53249770772404,"FAM171A1","F1711_HUMAN"
-0.158216715,13.816642405,-5.58231842928772,0.00076294017311897,0.0019774977611377,-1.61829399987274,"MTX1_HUMAN",13,-4.98717465203761,0.00124599418440778,0.00293529485197684,-0.158216715,"Non-significant",2.53234826710637,"MTX1","MTX1_HUMAN"
0.1470706475,11.80642044375,5.7305343136202,0.000651953523702619,0.00172645813738278,-1.44373259739658,"STX8_HUMAN",13,4.98643512789339,0.00124710303658004,0.00293708619595785,0.1470706475,"Non-significant",2.53208330785938,"STX8","STX8_HUMAN"
0.407031295000005,12.6549116375,6.03826278089148,0.000474526378079738,0.00133548675820838,-1.09046891545289,"S10AD_HUMAN",5,4.98443280000851,0.00125011079600422,0.00294334745796636,0.407031295000005,"Non-significant",2.53115846703038,"S100A13","S10AD_HUMAN"
-0.892302989750002,7.129014849625,-4.84422447202551,0.00174311676773444,0.0039850098278366,-2.53227428187194,"PTN21_HUMAN",18,-4.98287583240223,0.00125245507104535,0.00294673721187717,-0.892302989750002,"Up in D1C",2.53065859252483,"PTPN21","PTN21_HUMAN"
-0.157498834999998,17.259121655,-4.86909484679952,0.00169317979814601,0.00388983715414901,-2.50023470446117,"UD2B7_HUMAN",19,-4.98273584333551,0.00125266608439798,0.00294673721187717,-0.157498834999998,"Non-significant",2.53065859252483,"UGT2B7","UD2B7_HUMAN"
-0.36952292925,8.078901112125,-4.8827733474365,0.00166638986849025,0.00384400662329074,-2.48265069964342,"RSBNL_HUMAN",16,-4.98269922802444,0.00125272128314547,0.00294673721187717,-0.36952292925,"Non-significant",2.53065859252483,"RSBN1L","RSBNL_HUMAN"
-0.182346342499997,16.79252386125,-4.58084061975819,0.00238443496119661,0.00518977813819578,-2.87699674241372,"TKFC_HUMAN",41,-4.98254826901741,0.00125294888686295,0.00294673721187717,-0.182346342499997,"Non-significant",2.53065859252483,"TKFC","TKFC_HUMAN"
0.297819135000001,10.2530903825,4.81418997667469,0.00180560252038815,0.00409454496754148,-2.5710839783888,"MALD2_HUMAN",22,4.98199602424557,0.00125378190361143,0.00294787382581332,0.297819135000001,"Non-significant",2.53049110898317,"MARVELD2","MALD2_HUMAN"
0.112351895,13.2657063,4.66234380096491,0.00216180085600789,0.00477851821877602,-2.76926496586724,"ABI1_HUMAN",22,4.98170059409267,0.00125422778586687,0.00294809983465473,0.112351895,"Non-significant",2.53045781358588,"ABI1","ABI1_HUMAN"
-0.107373474999999,11.71701324,-4.10492509632445,0.00431005615550596,0.00867051630901188,-3.52490731956073,"RPB2_HUMAN",54,-4.98072634974933,0.00125569941260947,0.0029507360883427,-0.107373474999999,"Non-significant",2.53006963174094,"POLR2B","RPB2_HUMAN"
-1.55264508725,7.356886208125,-4.8802302546512,0.00167133497946603,0.00385435910859621,-2.48591788690802,"EFNB1_HUMAN",6,-4.97716929594307,0.00126108857454569,0.00296257402308965,-1.55264508725,"Up in D1C",2.52833078953281,"EFNB1","EFNB1_HUMAN"
0.28618299975,7.869561255125,4.73220801648293,0.00198911228111679,0.0044536509859276,-2.6776732937518,"ATRX_HUMAN",37,4.97553278444044,0.00126357651864587,0.00296759166220842,0.28618299975,"Non-significant",2.52759585778988,"ATRX","ATRX_HUMAN"
-0.376986032499996,10.32516121875,-5.5000512045228,0.000833516103762584,0.00212642470902385,-1.71645060471913,"MLF2_HUMAN",7,-4.97496176067187,0.00126444589851695,0.0029688062614483,-0.376986032499996,"Non-significant",2.52741814269674,"MLF2","MLF2_HUMAN"
0.237592457500002,10.21320402625,5.90821212502154,0.000541937248101569,0.00149134478101473,-1.23827550306802,"TIA1_HUMAN",9,4.97373044396608,0.00126632280582496,0.00297238511008036,0.237592457500002,"Non-significant",2.52689492292371,"TIA1","TIA1_HUMAN"
-0.248301747500001,11.03205430625,-4.84176442353901,0.00174814400197077,0.00399325360233377,-2.53544825463942,"ECSIT_HUMAN",19,-4.9717020023558,0.0012694214517737,0.002978828902283,-0.248301747500001,"Non-significant",2.5259544410375,"ECSIT","ECSIT_HUMAN"
1.2040332555,7.7319257855,4.85357123077472,0.00172416122743588,0.00395024598696848,-2.52022287828021,"TESK2_HUMAN",10,4.97072759446427,0.00127091291580791,0.00298149873847618,1.2040332555,"Up in D3BM",2.52556537007573,"TESK2","TESK2_HUMAN"
-0.483398199249999,8.449557423625,-4.82148152630185,0.00179020857458623,0.00406729597713945,-2.56165024088908,"LATS1_HUMAN",21,-4.96870692880617,0.00127401195535954,0.002987937332144,-0.483398199249999,"Non-significant",2.52462851548765,"LATS1","LATS1_HUMAN"
-1.6653859615,6.91212296475,-4.84589421989045,0.00173971364837797,0.00397938842392887,-2.53012045161627,"MBD1_HUMAN",8,-4.96518333415246,0.00127943586257448,0.00299982333397505,-1.6653859615,"Up in D1C",2.52290432106,"MBD1","MBD1_HUMAN"
-0.362114192500002,13.40112602625,-6.48735397274812,0.00030455484266209,0.000921095360171782,-0.596230127603663,"CD151_HUMAN",5,-4.96465442990885,0.00128025219658474,0.00300090260428609,-0.362114192500002,"Non-significant",2.52274809957932,"CD151","CD151_HUMAN"
-0.224711652500002,13.00022876125,-4.60998270997443,0.00230205610007414,0.0050426275643256,-2.83836738373843,"IF4G3_HUMAN",64,-4.96165429996896,0.00128489356322317,0.00301094463286298,-0.224711652500002,"Non-significant",2.52129723049294,"EIF4G3","IF4G3_HUMAN"
-1.2781848905,6.548653841,-4.99987103626512,0.00145529756208018,0.0034216745190443,-2.33320554282688,"ARMX2_HUMAN",3,-4.96102134538853,0.00128587513678542,0.00301240731738864,-1.2781848905,"Up in D1C",2.52108630613189,"ARMCX2","ARMX2_HUMAN"
-0.324617147500001,9.6308118105,-5.08583093966259,0.00131917039964106,0.00314370576719662,-2.22473323254183,"CNO11_HUMAN",11,-4.95988822784708,0.00128763440984476,0.00301569059199263,-0.324617147500001,"Non-significant",2.52061321886439,"CNOT11","CNO11_HUMAN"
-0.1662328225,10.89296543875,-4.48461621257705,0.00268033410160071,0.00574873693190647,-3.00540856240432,"RNBP6_HUMAN",49,-4.95932920777388,0.00128850331503674,0.00301688734512351,-0.1662328225,"Non-significant",2.52044090669763,"RANBP6","RNBP6_HUMAN"
0.275282859999997,10.6847167025,5.85262419362842,0.000573956832374059,0.00156168680199868,-1.30211377075509,"AR2BP_HUMAN",8,4.95906109647695,0.00128892027852776,0.00301702555615399,0.275282859999997,"Non-significant",2.52042101105483,"ARL2BP","AR2BP_HUMAN"
-0.210522175000001,12.918593645,-4.60122044213106,0.00232649107454855,0.00508689838323469,-2.84996946790307,"TDRD7_HUMAN",49,-4.95828530043171,0.00129012762190782,0.0030190132496005,-0.210522175000001,"Non-significant",2.52013498097632,"TDRD7","TDRD7_HUMAN"
0.324349641500001,9.3509498835,4.92287054778533,0.00159051891053849,0.00369324625259751,-2.43125805973955,"CHKA_HUMAN",14,4.95755035658392,0.00129127253372051,0.00302085378482659,0.324349641500001,"Non-significant",2.519870294912,"CHKA","CHKA_HUMAN"
0.1170313375,14.20568334875,4.39061177097654,0.0030088041891711,0.00636097579897747,-3.13213206570059,"SNTB1_HUMAN",30,4.95330468607345,0.00129790840452351,0.00303553549992471,0.1170313375,"Non-significant",2.51776468378222,"SNTB1","SNTB1_HUMAN"
-0.107728242499999,15.44790303625,-4.04841348306407,0.00463434419190104,0.00922164475768033,-3.60394558579427,"MYO1B_HUMAN",68,-4.95259523091796,0.00129902091006127,0.00303729466044561,-0.107728242499999,"Non-significant",2.51751307334418,"MYO1B","MYO1B_HUMAN"
-0.299424409999999,10.80973065,-4.98335876457108,0.00148318746776856,0.00347851618414613,-2.35416161818702,"PTBP3_HUMAN",13,-4.95169576215072,0.00130043288340194,0.00303975284919439,-0.299424409999999,"Non-significant",2.51716172579733,"PTBP3","PTBP3_HUMAN"
-0.239117147500002,12.47900152375,-4.8745146695546,0.00168250835130418,0.00387059576777919,-2.49326422471093,"STX5_HUMAN",17,-4.95102825674036,0.00130148181293917,0.00304136129782762,-0.239117147500002,"Non-significant",2.51693198487643,"STX5","STX5_HUMAN"
-0.523278951750001,8.768774390125,-4.98038894197607,0.00148826607680462,0.00348654662628853,-2.35793477267443,"BOD1_HUMAN",9,-4.94948840624836,0.00130390510468787,0.00304617963620124,-0.523278951750001,"Up in D1C",2.51624448947319,"BOD1","BOD1_HUMAN"
-0.59424316875,7.955500543125,-4.81880615351718,0.00179583994083945,0.00407789193462709,-2.56511073292269,"SMBP2_HUMAN",16,-4.94343898311487,0.00131347325545579,0.00306690896361654,-0.59424316875,"Up in D1C",2.51329911517688,"IGHMBP2","SMBP2_HUMAN"
-0.313082932499999,12.21773397875,-5.01575901763211,0.00142900882694828,0.00336737920110346,-2.31307812637636,"RPAB1_HUMAN",12,-4.94341841709278,0.00131350591513296,0.00306690896361654,-0.313082932499999,"Non-significant",2.51329911517688,"POLR2E","RPAB1_HUMAN"
-0.122977735000003,17.43608117,-4.48203995427836,0.00268879233529905,0.00576247917473575,-3.00886474568723,"HSP72_HUMAN",27,-4.94181793645793,0.00131605027906495,0.0030719988375072,-0.122977735000003,"Non-significant",2.51257895298437,"HSPA2","HSP72_HUMAN"
-0.112967010000002,11.421539545,-4.12457967154226,0.00420314393897087,0.00848378837681645,-3.49752076177213,"CPSF1_HUMAN",57,-4.93859495039225,0.00132119045160111,0.00308314349848996,-0.112967010000002,"Non-significant",2.51100626147134,"CPSF1","CPSF1_HUMAN"
-1.624477625,8.75696885575,-4.90427981028955,0.00162521046007332,0.00376033460553336,-2.45505744914091,"JOS2_HUMAN",3,-4.93704375105306,0.00132367222968566,0.00308808005093287,-1.624477625,"Up in D1C",2.51031145016668,"JOSD2","JOS2_HUMAN"
-0.328621387499997,8.5700149535,-4.84670183219375,0.00173807028359979,0.00397778833029124,-2.52907884402445,"K0930_HUMAN",16,-4.93568469842322,0.00132585079583844,0.00309230668459386,-0.328621387499997,"Non-significant",2.50971744074924,"KIAA0930","K0930_HUMAN"
0.462372302750001,8.789738655125,4.75636536060612,0.00193298589805444,0.00433789620199703,-2.6461653271607,"HPS3_HUMAN",33,4.93075030492427,0.00133379378868128,0.00310997174129862,0.462372302750001,"Non-significant",2.50724355716411,"HPS3","HPS3_HUMAN"
-0.276917219,9.352512002,-5.2943437942486,0.00104394887360885,0.00257068216641805,-1.96591048754538,"SEN34_HUMAN",10,-4.9301122648768,0.00133482466175745,0.00311151467753141,-0.276917219,"Non-significant",2.50702814603549,"TSEN34","SEN34_HUMAN"
0.151786807250001,10.082430126375,4.51561414276221,0.00258082375953865,0.00555927772671956,-2.96389743639489,"KIF3B_HUMAN",31,4.92879362593364,0.00133695794161473,0.00311562579205711,0.151786807250001,"Non-significant",2.50645470960151,"KIF3B","KIF3B_HUMAN"
0.192474839999999,11.746784925,5.10207356735441,0.00129506583412506,0.00309676877045111,-2.20435352535508,"NDRG3_HUMAN",14,4.92766861354139,0.00133878093235178,0.00311901174095996,0.192474839999999,"Non-significant",2.50598299041614,"NDRG3","NDRG3_HUMAN"
0.143916842500001,10.64698112125,4.40511452155186,0.00295536616258099,0.00625899029758672,-3.11249954575026,"PP12C_HUMAN",40,4.92535083304758,0.00134254531137688,0.00312691749919748,0.143916842500001,"Non-significant",2.50488357706086,"PPP1R12C","PP12C_HUMAN"
-0.418199062500001,10.73919248625,-5.05681808897352,0.0013634722858082,0.00323464900002177,-2.26122804307163,"PX11C_HUMAN",9,-4.92433448806517,0.00134419965068767,0.00312990576122828,-0.418199062500001,"Non-significant",2.50446873849019,"PEX11G","PX11C_HUMAN"
-0.233612059999999,12.935473205,-4.79137992284999,0.00185471042857083,0.00418451664947097,-2.60064433774794,"PPM1G_HUMAN",19,-4.91878250463666,0.0013532763800378,0.00315017028647848,-0.233612059999999,"Non-significant",2.50166596923292,"PPM1G","PPM1G_HUMAN"
0.280421970000001,13.2224181875,6.17826701401735,0.000412226038002386,0.0011850795615014,-0.933734987300093,"PTRD1_HUMAN",7,4.91773559559639,0.00135499545728246,0.00315330113457589,0.280421970000001,"Non-significant",2.50123455293121,"PTRHD1","PTRD1_HUMAN"
1.102582455,8.3129377365,4.84018998499514,0.00175136984786903,0.00399629032151816,-2.53748005903993,"MP2K6_HUMAN",7,4.91624085907404,0.00135745404393203,0.00315815074145821,1.102582455,"Up in D3BM",2.50056714455537,"MAP2K6","MP2K6_HUMAN"
0.0890612574999992,14.34467840125,3.77341655071674,0.00664149607486592,0.0126026948255391,-3.99466593656889,"DIAP1_HUMAN",71,4.91455532650146,0.00136023233089402,0.00316374125747951,0.0890612574999992,"Non-significant",2.49979904193915,"DIAPH1","DIAP1_HUMAN"
0.216814995,12.085141895,4.89258059945737,0.00164747021070575,0.00380452778247636,-2.47005963641769,"SMAP2_HUMAN",16,4.91404326074169,0.00136107761123304,0.00316483398209194,0.216814995,"Non-significant",2.49964906686382,"SMAP2","SMAP2_HUMAN"
-0.260206699999996,11.562256575,-4.93171128410245,0.00157430930509507,0.00366368115202825,-2.41995757814943,"TBL1R_HUMAN",14,-4.90841198402517,0.00137041142180578,0.00318565854230581,-0.260206699999996,"Non-significant",2.49680077628742,"TBL1XR1","TBL1R_HUMAN"
-0.147505517499997,13.62192738125,-4.79760636989057,0.00184116081112171,0.00416113330184953,-2.59256790378103,"OXSM_HUMAN",19,-4.90661909247902,0.00137339785077439,0.00319172056360004,-0.147505517499997,"Non-significant",2.49597513831092,"OXSM","OXSM_HUMAN"
0.155317307499999,12.94688868625,4.84994475395738,0.00173148868433939,0.00396487859828762,-2.52489726213817,"MEMO1_HUMAN",18,4.90606588141816,0.00137432077826975,0.00319298507167468,0.155317307499999,"Non-significant",2.49580311193486,"MEMO1","MEMO1_HUMAN"
-0.309529779999998,14.3083610525,-5.15093327811471,0.00122544836994096,0.00294701977467399,-2.14327195193968,"RL32_HUMAN",10,-4.90557841958339,0.00137513457962734,0.00319399541793299,-0.309529779999998,"Non-significant",2.49566571123068,"RPL32","RL32_HUMAN"
-0.487439632250002,9.017351388875,-5.83230825959755,0.000586180986958027,0.00159127843448284,-1.32554466107665,"RPAB2_HUMAN",4,-4.90523931356379,0.00137570101768096,0.00319443082039472,-0.487439632250002,"Non-significant",2.49560651264881,"POLR2F","RPAB2_HUMAN"
-0.553999900499999,8.81906533225,-5.52822064386692,0.000808563903499328,0.00207469867354516,-1.68273784639553,"TRAM2_HUMAN",4,-4.90408930712242,0.00137762387952398,0.00319801478394592,-0.553999900499999,"Up in D1C",2.49511953290645,"TRAM2","TRAM2_HUMAN"
-0.264446497000002,9.259930253,-4.71302424565344,0.00203496410523104,0.00453176022271927,-2.70275368434955,"TAF4_HUMAN",24,-4.90313199126828,0.00137922680309103,0.00320085427402376,-0.264446497000002,"Non-significant",2.49473409762344,"TAF4","TAF4_HUMAN"
