"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D3B_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D3B"
0.411737441750002,10.259894609125,6.32436252195267,0.000379351516857343,0.00123505366380477,-0.841422096394447,"UQCC6_HUMAN",5,-5.54556103561843,0.000713523472434086,0.00206392908344094,-0.411737441750002,"Non-significant",2.68530522913755,"UQCC6","UQCC6_HUMAN",0.411737441750002
-0.353288409999999,10.5793491575,-6.32551250553222,0.000378929555313131,0.00123415657717712,-0.840178844885043,"SC22A_HUMAN",6,5.54499556149024,0.00071396832412419,0.00206417323927673,0.353288409999999,"Non-significant",2.68525385660653,"SEC22A","SC22A_HUMAN",-0.353288409999999
-0.22780585275,9.497647404625,-5.37806421951252,0.000999916214493136,0.00278069738434927,-1.92099198783451,"SPTC2_HUMAN",21,5.54483123072905,0.00071409765876509,0.00206417323927673,0.22780585275,"Non-significant",2.68525385660653,"SPTLC2","SPTC2_HUMAN",-0.22780585275
-0.405310154000002,9.60226011275,-5.45216566249368,0.000923094735725095,0.00260052323777634,-1.83221679189594,"MET15_HUMAN",15,5.54439168305918,0.000714443727286894,0.00206428080353305,0.405310154000002,"Non-significant",2.68523122607098,"METTL15","MET15_HUMAN",-0.405310154000002
0.136452675000001,12.9395780575,5.17711627173914,0.00124654157805037,0.0033606894845247,-2.16552325301548,"SGPL1_HUMAN",26,-5.54416195223139,0.00071462467489731,0.00206428080353305,-0.136452675000001,"Non-significant",2.68523122607098,"SGPL1","SGPL1_HUMAN",0.136452675000001
0.176651002500005,16.34488868625,5.15368171015356,0.00127945949210851,0.00343676356245463,-2.1944046869164,"S27A2_HUMAN",47,-5.54209780881554,0.000716252777801401,0.00206827497913258,-0.176651002500005,"Non-significant",2.68439172187358,"SLC27A2","S27A2_HUMAN",0.176651002500005
-0.167000532500001,12.67303478625,-6.34990791802382,0.000370100918215992,0.00121148762704567,-0.81384234462167,"D39U1_HUMAN",11,5.54094121108509,0.000717166845643169,0.00207020525408434,0.167000532500001,"Non-significant",2.68398659353001,"SDR39U1","D39U1_HUMAN",-0.167000532500001
-0.123818630000002,10.9557622675,-4.9683185679723,0.00157659895426057,0.00411683785175412,-2.42556355358424,"PTPRM_HUMAN",38,5.5395933411033,0.000718233708128822,0.00207257512010196,0.123818630000002,"Non-significant",2.68348971956923,"PTPRM","PTPRM_HUMAN",-0.123818630000002
-0.179512742499998,13.72420966625,-6.18798849600829,0.000433334205779657,0.00137937085366946,-0.989993527325873,"RAB8A_HUMAN",11,5.53574056447962,0.000721292954632717,0.00208069073052675,0.179512742499998,"Non-significant",2.6817924676054,"RAB8A","RAB8A_HUMAN",-0.179512742499998
-0.177117347499998,13.60128807875,-6.58262558546865,0.000296545419313235,0.00100505884173352,-0.566158129765396,"LIN7A_HUMAN",10,5.53495141050968,0.000721921351313547,0.00208179099220728,0.177117347499998,"Non-significant",2.68156287496358,"LIN7A","LIN7A_HUMAN",-0.177117347499998
0.275838137499999,10.49620091875,5.51032704479522,0.000867392176704361,0.00247078058588907,-1.76305966319342,"MK67I_HUMAN",14,-5.52975321686298,0.000726075813468094,0.00209305507240854,-0.275838137499999,"Non-significant",2.6792193443663,"NIFK","MK67I_HUMAN",0.275838137499999
0.2009618275,12.41770088625,5.82229965273569,0.000625788004598304,0.00188048737638471,-1.39980079887793,"RPR1B_HUMAN",12,-5.52687798907099,0.000728385101520453,0.00209899419511655,-0.2009618275,"Non-significant",2.67798876248112,"RPRD1B","RPR1B_HUMAN",0.2009618275
-0.1566307525,11.07702219625,-5.34336355192045,0.0010383156819198,0.00287043715411676,-1.9628216784899,"PIGT_HUMAN",20,5.52304921401084,0.000731472886101084,0.00210717189232605,0.1566307525,"Non-significant",2.67630003542002,"PIGT","PIGT_HUMAN",-0.1566307525
-0.409600259999998,10.4834702,-5.71800598010009,0.000697004517992707,0.00205565118340116,-1.51981212133553,"RHBL4_HUMAN",8,5.52042532157941,0.000733597342827043,0.00211256986767651,0.409600259999998,"Non-significant",2.67518891899621,"RHBDD1","RHBL4_HUMAN",-0.409600259999998
0.131541964999998,11.368974805,4.86153022277658,0.00178203817133864,0.00457254177966922,-2.56093733830332,"CNOT1_HUMAN",106,-5.51994524536177,0.000733986779663752,0.00211296945552792,-0.131541964999998,"Non-significant",2.67510678093706,"CNOT1","CNOT1_HUMAN",0.131541964999998
0.170118572500003,13.42789065875,5.11267983610229,0.00133940050685831,0.00357725186068084,-2.24512101647909,"SEC63_HUMAN",47,-5.51569281056532,0.000737446359916333,0.00212220394938026,-0.170118572500003,"Non-significant",2.67321288158727,"SEC63","SEC63_HUMAN",0.170118572500003
0.147146225000002,11.17034769,5.21960330903369,0.00118923233024871,0.00322627592908476,-2.11335591744414,"SHC1_HUMAN",24,-5.51441823638875,0.000738486808036877,0.00212447280032179,-0.147146225000002,"Non-significant",2.67274882482195,"SHC1","SHC1_HUMAN",0.147146225000002
-0.209215162500001,13.46581029875,-8.0838024909938,8.08574227281574e-05,0.000348795914112405,0.890821915187805,"COX20_HUMAN",7,5.51094055827311,0.000741333951519502,0.00213138571137917,0.209215162500001,"Non-significant",2.67133795002042,"COX20","COX20_HUMAN",-0.209215162500001
-0.316159248249996,9.190572500375,-7.22813750631414,0.000165227304336349,0.000625933010449928,0.0887902599703914,"EAA3_HUMAN",5,5.51086550838793,0.000741395528029865,0.00213138571137917,0.316159248249996,"Non-significant",2.67133795002042,"SLC1A1","EAA3_HUMAN",-0.316159248249996
-0.109040977499998,15.08934891375,-5.27123240638174,0.00112349535574524,0.0030696733723101,-2.05030057378885,"GLRX3_HUMAN",20,5.50586099944292,0.000745514409668816,0.0021424960651546,0.109040977499998,"Non-significant",2.66907996701653,"GLRX3","GLRX3_HUMAN",-0.109040977499998
-0.156458140000003,13.194273115,-5.32406817566217,0.00106037552488048,0.00292375050677709,-1.98615254256662,"MYG1_HUMAN",20,5.50282108252591,0.000748028732856026,0.00214831720863446,0.156458140000003,"Non-significant",2.66790159271714,"MYG1","MYG1_HUMAN",-0.156458140000003
0.315424920000002,10.365288735,5.34006781620449,0.00104204717928004,0.00287886452774549,-1.96680307606475,"RCC2_HUMAN",24,-5.50279576769026,0.00074804971020787,0.00214831720863446,-0.315424920000002,"Non-significant",2.66790159271714,"RCC2","RCC2_HUMAN",0.315424920000002
0.1182563325,12.32536828375,5.02688194785564,0.00147517549060881,0.00388206500478977,-2.35200923193299,"UFSP2_HUMAN",28,-5.50246983144937,0.000748319858217383,0.00214836106434412,-0.1182563325,"Non-significant",2.66789272712773,"UFSP2","UFSP2_HUMAN",0.1182563325
0.140450955000006,18.971762895,5.21415581171804,0.00119641402339845,0.00324262823254842,-2.12003056166355,"ADH1B_HUMAN",23,-5.49992426888777,0.000750433435150145,0.00215369541194435,-0.140450955000006,"Non-significant",2.66681571713151,"ADH1B","ADH1B_HUMAN",0.140450955000006
-0.318580389249998,8.813876271125,-5.43880241729229,0.000936448639878088,0.0026311085285108,-1.84817108923932,"ATX1L_HUMAN",14,5.48616751779507,0.000761970647561221,0.00218606214713871,0.318580389249998,"Non-significant",2.66033749573684,"ATXN1L","ATX1L_HUMAN",-0.318580389249998
-0.170561312499999,10.79355240125,-5.18058257262711,0.00124175288129417,0.00335150017176706,-2.16125778001386,"STRP1_HUMAN",28,5.48018215491104,0.000767051520280571,0.00219989018865088,0.170561312499999,"Non-significant",2.65759899720199,"STRIP1","STRP1_HUMAN",-0.170561312499999
-1.752964139,8.3904768825,-5.35902500893854,0.00102078540091219,0.00283032899483187,-1.94392227418494,"SCOT1_HUMAN",13,5.47956297140475,0.000767579271916464,0.0022006549942122,1.752964139,"Up in D8CM",2.65744803825279,"OXCT1","SCOT1_HUMAN",-1.752964139
-0.1518552275,14.95946848375,-5.10999772942605,0.00134342876079388,0.00358460304676532,-2.24844678088624,"AP1B1_HUMAN",30,5.47422358717177,0.00077214693152498,0.00221299778504728,0.1518552275,"Non-significant",2.65501902075066,"AP1B1","AP1B1_HUMAN",-0.1518552275
0.945220470500001,6.6442615985,5.48457091016114,0.000891583891061356,0.00252610440932981,-1.79362878411359,"GLUT4_HUMAN",5,-5.47221062236077,0.000773876757896013,0.00221720162892777,-0.945220470500001,"Up in D3B",2.65419481101315,"SLC2A4","GLUT4_HUMAN",0.945220470500001
0.167056797500001,10.76485359625,5.14713687876896,0.0012888244253232,0.0034575114834657,-2.20248441073044,"NXF1_HUMAN",30,-5.47159908566432,0.000774403126754852,0.00221795581223807,-0.167056797500001,"Non-significant",2.65404711043769,"NXF1","NXF1_HUMAN",0.167056797500001
-0.220933915000002,10.5104413025,-5.25897758484005,0.00113872520123885,0.00310625071884863,-2.06523417976962,"MAGD2_HUMAN",25,5.46692167465438,0.000778442255658433,0.00222876690657097,0.220933915000002,"Non-significant",2.65193534941272,"MAGED2","MAGD2_HUMAN",-0.220933915000002
0.134165762499997,18.68444871875,4.88852668922628,0.00172743948873917,0.00445686790651437,-2.52656148474901,"CH60_HUMAN",60,-5.46543197134492,0.00077973356568925,0.00223170601874183,-0.134165762499997,"Non-significant",2.65136301531111,"HSPD1","CH60_HUMAN",0.134165762499997
-0.178731679999999,11.437818885,-6.40683276377602,0.000350382406085252,0.00115637169181386,-0.752665283185076,"HYI_HUMAN",10,5.44916799177576,0.000793986886916803,0.00227172962315741,0.178731679999999,"Non-significant",2.6436433587701,"HYI","HYI_HUMAN",-0.178731679999999
2.140240431,7.15363109125,5.3989052404052,0.000977614550011371,0.00272827297121125,-1.89594841680273,"PAFA_HUMAN",2,-5.44689877913092,0.000795998390811503,0.00227671205841539,-2.140240431,"Up in D3B",2.64269189224334,"PLA2G7","PAFA_HUMAN",2.140240431
-0.116624117499999,14.86019265625,-5.0402056988707,0.00145312423523767,0.00383601133066657,-2.33534244347065,"PGAM5_HUMAN",25,5.44517527546347,0.000797529929462583,0.00227944941827095,0.116624117499999,"Non-significant",2.64217004049187,"PGAM5","PGAM5_HUMAN",-0.116624117499999
-0.130094767499999,12.27126443375,-6.46561067066162,0.000331248733894822,0.0011031590588698,-0.689901004665679,"CHP1_HUMAN",12,5.44514361585271,0.000797558093293403,0.00227944941827095,0.130094767499999,"Non-significant",2.64217004049187,"CHP1","CHP1_HUMAN",-0.130094767499999
-0.110819342499999,11.22932553375,-4.88531416283038,0.00173383852897209,0.00447200886190506,-2.53064671287938,"PUM1_HUMAN",31,5.44466923744077,0.000797980223799195,0.00227944941827095,0.110819342499999,"Non-significant",2.64217004049187,"PUM1","PUM1_HUMAN",-0.110819342499999
-0.157982825000001,12.655350925,-5.17838787269396,0.00124478248309474,0.00335765551077702,-2.16395828412161,"SYCM_HUMAN",24,5.44460527383848,0.000798037161385404,0.00227944941827095,0.157982825000001,"Non-significant",2.64217004049187,"CARS2","SYCM_HUMAN",-0.157982825000001
-0.210685012499999,11.95267832375,-5.43681410558489,0.000938453879121343,0.00263586396105092,-1.85054699288182,"FA50A_HUMAN",15,5.44076234071632,0.000801466235946721,0.00228846846300641,0.210685012499999,"Non-significant",2.64045506813363,"FAM50A","FA50A_HUMAN",-0.210685012499999
-0.126784800000003,16.5326664425,-5.28921433160712,0.00110155624984477,0.00301844858381993,-2.0284255057731,"MTND_HUMAN",19,5.43837729271166,0.000803602629564824,0.00229379158977376,0.126784800000003,"Non-significant",2.63944604394258,"ADI1","MTND_HUMAN",-0.126784800000003
0.34942030925,8.680472493125,5.25049726191446,0.00114939853292749,0.0031323246796139,-2.07558037114621,"VIR_HUMAN",43,-5.4377236879008,0.000804189192195857,0.00229442911959967,-0.34942030925,"Non-significant",2.63932535415682,"VIRMA","VIR_HUMAN",0.34942030925
-0.59348845475,9.212709784625,-5.57295258914582,0.000811563701121188,0.00233709273548018,-1.68910346854376,"VSI10_HUMAN",6,5.43752188233712,0.000804370393690475,0.00229442911959967,0.59348845475,"Up in D8CM",2.63932535415682,"VSIG10","VSI10_HUMAN",-0.59348845475
-0.199040174999999,11.4084259275,-7.16586569744815,0.000174501436216702,0.000654302760618586,0.0275740433967293,"CETN2_HUMAN",8,5.4362592158004,0.000805505170079072,0.00229688872753603,0.199040174999999,"Non-significant",2.63886004363285,"CETN2","CETN2_HUMAN",-0.199040174999999
-0.153509620000001,11.5432524675,-5.22819710922322,0.00117799988426604,0.00319786184363234,-2.10283457917317,"CASP4_HUMAN",21,5.43576034723227,0.000805953998552888,0.00229739136077183,0.153509620000001,"Non-significant",2.63876501640882,"CASP4","CASP4_HUMAN",-0.153509620000001
0.15054464,16.4477460375,7.04628423069402,0.000193999790146775,0.000711280784325362,-0.091127553760721,"ARK73_HUMAN",10,-5.43070910032702,0.000810514191340912,0.00230960923556881,-0.15054464,"Non-significant",2.63646149248525,"AKR7A3","ARK73_HUMAN",0.15054464
-2.1319708825,7.3462467195,-5.32537808539874,0.00105886156457538,0.00292053145543385,-1.98456705774247,"CNN1_HUMAN",6,5.42960633211394,0.000811513547542038,0.00231167546205875,2.1319708825,"Up in D8CM",2.63607313691686,"CNN1","CNN1_HUMAN",-2.1319708825
0.206075667500002,10.53248548375,5.21094695448492,0.00120066695165667,0.00325206353968962,-2.12396419956857,"GLCE_HUMAN",25,-5.4282601982474,0.000812735296466786,0.00231437358578329,-0.206075667500002,"Non-significant",2.63556653598556,"GLCE","GLCE_HUMAN",0.206075667500002
-0.565082785000003,11.2080305825,-8.54707591320204,5.63381931353344e-05,0.000261681652949567,1.2968728064534,"CEBPE_HUMAN",1,5.4251333271628,0.000815581102756878,0.00232169304800328,0.565082785000003,"Up in D8CM",2.63419519905495,"CEBPE","CEBPE_HUMAN",-0.565082785000003
0.286978485000006,15.560638785,5.30424990514594,0.00108357715290902,0.0029779823351386,-2.01016890104711,"RL7A_HUMAN",18,-5.41959826410509,0.000820645711621259,0.00233532164188237,-0.286978485000006,"Non-significant",2.63165329596523,"RPL7A","RL7A_HUMAN",0.286978485000006
0.502702954999997,14.6557468175,5.49120591108023,0.000885280834288253,0.00251246873811976,-1.78574536229196,"GLRX1_HUMAN",8,-5.41786507305708,0.000822238736961994,0.00233906524260974,-0.502702954999997,"Up in D3B",2.63095766441991,"GLRX","GLRX1_HUMAN",0.502702954999997
0.142049315000005,11.914310455,5.1663517436595,0.00126154398905946,0.00339513227451538,-2.17878026343226,"ANXA9_HUMAN",22,-5.41505142834581,0.000824832129534759,0.00234565115379504,-0.142049315000005,"Non-significant",2.62973657587224,"ANXA9","ANXA9_HUMAN",0.142049315000005
0.225188255999999,10.1577553745,5.44132653685164,0.000933909898668209,0.00262485046211215,-1.84515570279937,"ABCG8_HUMAN",14,-5.41307270350118,0.000826661380346069,0.00234966038899033,-0.225188255999999,"Non-significant",2.62899490447119,"ABCG8","ABCG8_HUMAN",0.225188255999999
-0.167242050000004,13.57858491,-5.88855027953274,0.000584783957779316,0.00177307337414455,-1.32429844704036,"SURF1_HUMAN",12,5.41292352922806,0.000826799467759559,0.00234966038899033,0.167242050000004,"Non-significant",2.62899490447119,"SURF1","SURF1_HUMAN",-0.167242050000004
-0.221475600000002,10.6811831,-5.26393830575261,0.00113253272819422,0.00309135957446537,-2.0591865939964,"CP7B1_HUMAN",20,5.4123885227823,0.000827294921663592,0.0023500007378615,0.221475600000002,"Non-significant",2.62893200136693,"CYP7B1","CP7B1_HUMAN",-0.221475600000002
-0.226969243250002,9.856078148375,-5.35413130317652,0.00102622743688843,0.00284167906226431,-1.94982412639189,"P4R3B_HUMAN",16,5.41219218280132,0.000827476828802103,0.0023500007378615,0.226969243250002,"Non-significant",2.62893200136693,"PPP4R3B","P4R3B_HUMAN",-0.226969243250002
0.283828735249998,9.710947513625,5.2728758134426,0.00112147026050705,0.00306612806546024,-2.04829951139215,"SNX30_HUMAN",20,-5.41119081345853,0.000828405276774745,0.00235184509192803,-0.283828735249998,"Non-significant",2.6285912871607,"SNX30","SNX30_HUMAN",0.283828735249998
-0.492003202750002,9.696134209875,-7.60347643685798,0.00011980379064287,0.000482017256004176,0.449365205209048,"ORML3_HUMAN",2,5.4080809646117,0.000831296017529569,0.00235925728341978,0.492003202750002,"Non-significant",2.62722469553803,"ORMDL3","ORML3_HUMAN",-0.492003202750002
-0.247918365749999,10.003760694625,-5.33803296377272,0.00104435852552108,0.00288430472202397,-1.96926201344521,"RF1ML_HUMAN",16,5.40672669259682,0.000832558359732918,0.00236204456889558,0.247918365749999,"Non-significant",2.62671191203885,"MTRF1L","RF1ML_HUMAN",-0.247918365749999
0.866846559999999,10.6870896825,5.78650095599002,0.000649274219544147,0.00193656489615627,-1.44083484978675,"NDUA1_HUMAN",2,-5.40577565286793,0.000833446109254293,0.00236376758240392,-0.866846559999999,"Up in D3B",2.62639522772381,"NDUFA1","NDUA1_HUMAN",0.866846559999999
-0.568168163249998,8.462510824125,-5.67168446682518,0.000731499921261582,0.00214239500914311,-1.57357125119252,"LRC8C_HUMAN",5,5.4050299292006,0.000834142938777811,0.0023649481436119,0.568168163249998,"Up in D8CM",2.62617837762812,"LRRC8C","LRC8C_HUMAN",-0.568168163249998
-0.531496763000002,9.68912780275,-5.93305801210777,0.000558924626227205,0.00170509434472281,-1.27389189306546,"RHBD2_HUMAN",4,5.40373471217681,0.000835354766146982,0.00236758753323904,0.531496763000002,"Up in D8CM",2.62569395551373,"RHBDD2","RHBD2_HUMAN",-0.531496763000002
-0.150681255,12.3559452275,-5.05645083729286,0.00142673102843083,0.00377342825184922,-2.31505507696202,"DKC1_HUMAN",29,5.40326414464959,0.000835795519519978,0.0023680404820282,0.150681255,"Non-significant",2.6256108775525,"DKC1","DKC1_HUMAN",-0.150681255
0.26680397775,9.857820390625,5.27389295182037,0.00112021892023257,0.00306370060955236,-2.04706119958638,"ADA15_HUMAN",19,-5.40197334648742,0.000837005856911114,0.00237067283867735,-0.26680397775,"Non-significant",2.62512837607696,"ADAM15","ADA15_HUMAN",0.26680397775
0.394658327499997,13.69679558375,6.19505188291144,0.000430335872226205,0.00137138036559345,-0.982242649569609,"COX17_HUMAN",5,-5.40045323090719,0.000838433704600379,0.00237391927983762,-0.394658327499997,"Non-significant",2.62453405240632,"COX17","COX17_HUMAN",0.394658327499997
-0.359009504500001,8.80924928175,-5.3016030575875,0.00108671837177049,0.00298369679337245,-2.01338051784771,"MMP15_HUMAN",16,5.39851878837206,0.000840254628608167,0.00237827611300814,0.359009504500001,"Non-significant",2.62373772608628,"MMP15","MMP15_HUMAN",-0.359009504500001
-0.432806730000001,9.08775985225,-5.41513404108505,0.000960631477405641,0.00269008728340603,-1.87648811698281,"HDDC2_HUMAN",10,5.39553765655873,0.000843069392079178,0.00238544206305317,0.432806730000001,"Non-significant",2.62243112699936,"HDDC2","HDDC2_HUMAN",-0.432806730000001
-0.2313346865,9.524660349,-5.24812336338099,0.00115240620302263,0.00313950610383895,-2.0784783646922,"TAF5_HUMAN",20,5.3937593483778,0.00084475342443271,0.00238940490420917,0.2313346865,"Non-significant",2.6217102492608,"TAF5","TAF5_HUMAN",-0.2313346865
-0.175085544999998,10.5767536175,-5.63922641660441,0.000756805507341389,0.00220045312914128,-1.61140962826126,"S15A4_HUMAN",13,5.39196450808031,0.000846456886782836,0.00239342002639803,0.175085544999998,"Non-significant",2.62098107943095,"SLC15A4","S15A4_HUMAN",-0.175085544999998
-0.312744857499998,12.55445659375,-6.39354768747374,0.000354876730997205,0.00116925488537138,-0.766908146878273,"CIRBP_HUMAN",6,5.39115507429195,0.000847226354158377,0.00239479240080515,0.312744857499998,"Non-significant",2.6207321286346,"CIRBP","CIRBP_HUMAN",-0.312744857499998
0.459034919999999,8.031124592,5.29756571503862,0.00109152931605697,0.00299398002116634,-2.01828118324201,"RPC4_HUMAN",14,-5.384868523389,0.00085322891285231,0.00241095089052367,-0.459034919999999,"Non-significant",2.61781163582404,"POLR3D","RPC4_HUMAN",0.459034919999999
-0.430756090999999,10.0195922845,-5.28894414844429,0.00110188234576034,0.00301844858381993,-2.02875385442975,"TF2H2_HUMAN",15,5.38387884908399,0.000854178158049751,0.0024128242943034,0.430756090999999,"Non-significant",2.61747430295356,"GTF2H2","TF2H2_HUMAN",-0.430756090999999
-0.20709419225,8.820076465625,-5.20199408841562,0.00121262187904627,0.00328128084060386,-2.13494679920226,"TELO2_HUMAN",22,5.38328158251208,0.000854751590946798,0.00241363522951107,0.20709419225,"Non-significant",2.61732836380813,"TELO2","TELO2_HUMAN",-0.20709419225
-0.1250264675,13.04866635875,-4.94714855313933,0.0016151447143342,0.00420057229161462,-2.4522719149977,"PICAL_HUMAN",29,5.38269222421108,0.000855317848598702,0.00241442536699212,0.1250264675,"Non-significant",2.61718621465976,"PICALM","PICAL_HUMAN",-0.1250264675
0.122648957499999,11.80185735125,5.13307250477541,0.00130920753196903,0.00350327310697363,-2.2198673979962,"NELFD_HUMAN",21,-5.38178116221226,0.000856194017100613,0.00241608951126249,-0.122648957499999,"Non-significant",2.61688698001479,"NELFCD","NELFD_HUMAN",0.122648957499999
-0.0694506174999994,14.84793102875,-4.40720226539201,0.0030563383408693,0.00723038896300515,-3.15506920338129,"UBP14_HUMAN",29,5.38034165869772,0.000857580412249904,0.0024191918657478,0.0694506174999994,"Non-significant",2.61632968644128,"USP14","UBP14_HUMAN",-0.0694506174999994
-0.167274712499999,11.53354418375,-5.53533462308121,0.000844601196460727,0.00241490620249914,-1.7334644322593,"NTM1A_HUMAN",14,5.37939957907546,0.000858489079531132,0.00242094494860084,0.167274712499999,"Non-significant",2.61601508614303,"NTMT1","NTM1A_HUMAN",-0.167274712499999
-0.111639262499997,12.43344843375,-5.10315323457045,0.00135376956453833,0.00360648661804475,-2.25693839860533,"RM39_HUMAN",21,5.37643320047164,0.000861357214269257,0.00242822072209885,0.111639262499997,"Non-significant",2.6147118390001,"MRPL39","RM39_HUMAN",-0.111639262499997
-0.380106449500001,9.228816986,-6.24816929881991,0.000408517848116162,0.00131303100758341,-0.924151039936363,"SSNA1_HUMAN",5,5.37605247210266,0.000861726100108932,0.00242844844460655,0.380106449500001,"Non-significant",2.61467111206352,"SSNA1","SSNA1_HUMAN",-0.380106449500001
0.189944745,10.54883337,6.1300279808753,0.000458840289997832,0.00144635931353468,-1.05382764806734,"MSI2H_HUMAN",10,-5.37337155455964,0.00086432858071397,0.00243496845148331,-0.189944745,"Non-significant",2.61350666132223,"MSI2","MSI2H_HUMAN",0.189944745
-0.208648443000001,10.044092536,-5.12090205189689,0.00132713485881525,0.00354786543766372,-2.23493189139211,"IKKA_HUMAN",31,5.37200917502363,0.000865654430976352,0.00243788880678238,0.208648443000001,"Non-significant",2.61298610663482,"CHUK","IKKA_HUMAN",-0.208648443000001
0.736337423250003,9.201541066125,5.70003929417621,0.000710164053159404,0.00208906306193436,-1.5406301052984,"CD68_HUMAN",3,-5.37031703650544,0.000867304331616574,0.00244104159518709,-0.736337423250003,"Up in D3B",2.61242482017056,"CD68","CD68_HUMAN",0.736337423250003
-0.196559670000001,11.9436875575,-5.13893467091195,0.00130066848492613,0.00348152894869558,-2.21261864320846,"ABCB7_HUMAN",26,5.37026703764746,0.000867353135316802,0.00244104159518709,0.196559670000001,"Non-significant",2.61242482017056,"ABCB7","ABCB7_HUMAN",-0.196559670000001
-0.159706112499999,12.50442457125,-5.23051217329449,0.00117499418957829,0.00319175830614095,-2.10000201099121,"RAB43_HUMAN",19,5.36785710501266,0.000869709067070864,0.00244685504884523,0.159706112499999,"Non-significant",2.61139175739576,"RAB43","RAB43_HUMAN",-0.159706112499999
0.104184865000001,15.3234370925,5.0718518986574,0.00140219932584245,0.00371904912445754,-2.29585608399917,"RAB14_HUMAN",21,-5.36519977503258,0.000872315060860907,0.00245313232446667,-0.104184865000001,"Non-significant",2.61027902487322,"RAB14","RAB14_HUMAN",0.104184865000001
-0.302715305000003,10.973573685,-6.06168230690351,0.000491099251217,0.00153087114959619,-1.12963472401912,"TM115_HUMAN",7,5.36498880119651,0.000872522328716463,0.00245313232446667,0.302715305000003,"Non-significant",2.61027902487322,"TMEM115","TM115_HUMAN",-0.302715305000003
0.701453208499998,8.948832512,5.73224335174442,0.000686769596194079,0.00202972683251048,-1.50334538476343,"RL22L_HUMAN",3,-5.35427432264458,0.000883120565378994,0.00248164337717397,-0.701453208499998,"Up in D3B",2.60526062833823,"RPL22L1","RL22L_HUMAN",0.701453208499998
-0.393132686749999,8.859580755125,-5.40213494446951,0.000974208282889893,0.002723944867564,-1.89207275081731,"PUSL1_HUMAN",10,5.35414245699191,0.000883251884152559,0.00248164337717397,0.393132686749999,"Non-significant",2.60526062833823,"PUSL1","PUSL1_HUMAN",-0.393132686749999
0.189809799999999,11.1258652225,7.25488717199919,0.000161414774586452,0.000614805754626843,0.11496230599287,"HINT3_HUMAN",8,-5.35275087171631,0.000884639015371834,0.00248471251601772,-0.189809799999999,"Non-significant",2.60472385237518,"HINT3","HINT3_HUMAN",0.189809799999999
-0.401762720499999,10.12192284975,-5.38875994598231,0.000988400971120687,0.00275060564046699,-1.90813208628358,"DCTP1_HUMAN",10,5.34868064501478,0.000888710061750588,0.00249531549316979,0.401762720499999,"Non-significant",2.6028745369021,"DCTPP1","DCTP1_HUMAN",-0.401762720499999
0.184607507500001,12.82499885625,5.44398747731332,0.000931241836884725,0.00261822463078764,-1.84197780210037,"RBBP7_HUMAN",14,-5.34470879677859,0.000892702691187902,0.0025056913033709,-0.184607507500001,"Non-significant",2.6010724343397,"RBBP7","RBBP7_HUMAN",0.184607507500001
-0.0638933199999983,12.0750167375,-3.80178262353531,0.00657769754337472,0.013950238120218,-3.99205720866122,"FYCO1_HUMAN",84,5.34309908466737,0.000894326470520023,0.00250941338881933,0.0638933199999983,"Non-significant",2.60042778918573,"FYCO1","FYCO1_HUMAN",-0.0638933199999983
-0.485643029500002,8.31862324475,-5.30164207709693,0.00108667199083813,0.00298369679337245,-2.01333316557396,"S53A1_HUMAN",11,5.34251930605598,0.000894912115589721,0.00251022103903686,0.485643029500002,"Non-significant",2.600288034771,"XPR1","S53A1_HUMAN",-0.485643029500002
0.204625367250001,9.858967661625,5.23333282024691,0.00117134359542001,0.00318286755828345,-2.09655184700413,"NELFA_HUMAN",18,-5.34039706695561,0.000897059448400151,0.00251540721575678,-0.204625367250001,"Non-significant",2.59939169759008,"NELFA","NELFA_HUMAN",0.204625367250001
-0.553241729500002,8.76352143275,-5.78823730176172,0.000648112622447555,0.00193515454998599,-1.43884073292997,"ZDH14_HUMAN",4,5.33964675620208,0.000897819993677338,0.00251610463263232,0.553241729500002,"Up in D8CM",2.59927130264251,"ZDHHC14","ZDH14_HUMAN",-0.553241729500002
-0.302571295,12.4487593175,-5.51178780784019,0.00086604221172517,0.00246783968986865,-1.76132860953558,"ISG20_HUMAN",10,5.33956276317627,0.000897905176765693,0.00251610463263232,0.302571295,"Non-significant",2.59927130264251,"ISG20","ISG20_HUMAN",-0.302571295
0.245877265000001,10.8820700625,5.45836141502771,0.000916975355965696,0.00258760806007193,-1.82482793360928,"M1IP1_HUMAN",12,-5.33708769453341,0.000900419329692549,0.00252231124293071,-0.245877265000001,"Non-significant",2.59820132428664,"MID1IP1","M1IP1_HUMAN",0.245877265000001
0.0772337950000015,13.2154426575,4.41366354398176,0.00303233670642414,0.00718368917887833,-3.14641284481569,"FHI2A_HUMAN",33,-5.33448587596674,0.000903070629105818,0.00252843941094957,-0.0772337950000015,"Non-significant",2.59714744891518,"FHIP2A","FHI2A_HUMAN",0.0772337950000015
-0.123659847500001,11.13004004875,-4.7677380073159,0.00198709592100483,0.0050072441010911,-2.68117397076649,"ARGAL_HUMAN",46,5.33435236421341,0.000903206912607564,0.00252843941094957,0.123659847500001,"Non-significant",2.59714744891518,"ARHGEF10L","ARGAL_HUMAN",-0.123659847500001
