"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0271672333221247,20.0454264023915,-0.859693068710644,0.417665378536886,0.644735722517032,-6.34977511523234,"RISC_HUMAN",15,-0.860799072324431,0.412703252498506,0.644341258708534,0.0271672333221247,"Non-significant",0.190884058851147,"SCPEP1","Retinoid-inducible serine carboxypeptidase","RISC_HUMAN"
-0.0298986408223705,19.4747760641685,-0.817247647990687,0.439992846344233,0.66336108287173,-6.38615030927802,"PACS1_HUMAN",18,-0.860342695967121,0.412941190591347,0.64456861003997,0.0298986408223705,"Non-significant",0.190730848092018,"PACS1","Phosphofurin acidic cluster sorting protein 1","PACS1_HUMAN"
0.114506330356935,17.6968397569517,0.943344570470912,0.376079791345008,0.61121720278651,-6.27377811632084,"DDAH2_HUMAN",3,0.859355001878629,0.413456467336711,0.644851626756502,-0.114506330356935,"Non-significant",0.190540200238444,"DDAH2","Putative hydrolase DDAH2","DDAH2_HUMAN"
0.0275060395250684,21.4322869889074,0.749309666779132,0.477437404159542,0.692002868447574,-6.4411677434127,"FERM2_HUMAN",46,0.859175599232908,0.413550109376328,0.644851626756502,-0.0275060395250648,"Non-significant",0.190540200238444,"FERMT2","Fermitin family homolog 2","FERM2_HUMAN"
0.0352996184982359,19.6218869379083,0.861214470196208,0.416880394943496,0.644135244686324,-6.34844342928056,"GGA2_HUMAN",12,0.859110102189498,0.413584300288688,0.644851626756502,-0.0352996184982359,"Non-significant",0.190540200238444,"GGA2","ADP-ribosylation factor-binding protein GGA2","GGA2_HUMAN"
-0.022884221156545,23.8900226300997,-0.793596686602843,0.45279083271876,0.672638124432158,-6.40575748290626,"MDHC_HUMAN",23,-0.859332920854941,0.413467992074334,0.644851626756502,0.022884221156545,"Non-significant",0.190540200238444,"MDH1","Malate dehydrogenase, cytoplasmic","MDHC_HUMAN"
-0.223554952434245,16.3148539947118,-0.797945040294454,0.450418756243374,0.671110489989593,-6.40218861078374,"NKTR_HUMAN",5,-0.859749457670527,0.413250627102274,0.644851626756502,0.223554952434242,"Non-significant",0.190540200238444,"NKTR","NK-tumor recognition protein","NKTR_HUMAN"
0.021311019282436,24.1495239947957,0.864572872415885,0.415151348034012,0.643663068108703,-6.34549706168382,"1433T_HUMAN",17,0.858203659199042,0.41405768677237,0.64544558362239,-0.0213110192824395,"Non-significant",0.190140366455206,"YWHAQ","14-3-3 protein theta","1433T_HUMAN"
0.367584313541307,24.288522355921,0.791621472646501,0.453871171559838,0.673523596138319,-6.40737323285068,"K2C6B_HUMAN",4,0.857973057833707,0.414178177921407,0.645489294251621,-0.367584313541307,"Non-significant",0.19011095631933,"KRT6B","Keratin, type II cytoskeletal 6B","K2C6B_HUMAN"
0.104801589629879,18.7675355674305,0.880259045283678,0.407143952817967,0.637657935974662,-6.33161293143442,"F118A_HUMAN",4,0.857504947786136,0.414422844743083,0.645726467751887,-0.104801589629876,"Non-significant",0.189951411885923,"FAM118A","Protein FAM118A","F118A_HUMAN"
-0.0180063678104609,22.1505312730932,-0.757416949569152,0.472859408577003,0.687240714130856,-6.43481429845402,"ERLN2_HUMAN",28,-0.856694840262793,0.41484650187338,0.646104822005876,0.0180063678104574,"Non-significant",0.1896970177236,"ERLIN2","Erlin-2","ERLN2_HUMAN"
-0.183602285438429,20.3341232101878,-1.43619826221369,0.192942494394599,0.432047625356988,-5.72778655069721,"MAL2_HUMAN",1,-0.856686725344267,0.4148507472146,0.646104822005876,0.183602285438429,"Non-significant",0.1896970177236,"MAL2","Protein MAL2","MAL2_HUMAN"
-0.0439043826755388,18.2616252842286,-1.09097785834471,0.310446753770852,0.556558925554957,-6.12664296278275,"BL1S4_HUMAN",6,-0.856416588549527,0.414992087321568,0.646180810365564,0.0439043826755388,"Non-significant",0.189645943372059,"BLOC1S4","Biogenesis of lysosome-related organelles complex 1 subunit 4","BL1S4_HUMAN"
-0.0550329411206292,18.8006390993381,-0.825845157642437,0.43540376920215,0.659371699083119,-6.37890457186826,"DNJB2_HUMAN",10,-0.855512137264664,0.415465556258696,0.646322290517466,0.0550329411206256,"Non-significant",0.189550865767258,"DNAJB2","DnaJ homolog subfamily B member 2","DNJB2_HUMAN"
-0.0225486692682004,21.0312398559726,-0.728436337117459,0.489359523931867,0.701281542514371,-6.45725621505265,"GFPT1_HUMAN",48,-0.855403245547076,0.415522585140744,0.646322290517466,0.0225486692681969,"Non-significant",0.189550865767258,"GFPT1","Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1","GFPT1_HUMAN"
-0.0301596252577276,19.5735189012431,-0.890632254561795,0.401910696734915,0.633583311041584,-6.32232138096517,"PIGG_HUMAN",12,-0.855837190379927,0.41529535161408,0.646322290517466,0.0301596252577241,"Non-significant",0.189550865767258,"PIGG","GPI ethanolamine phosphate transferase 2","PIGG_HUMAN"
0.0362929501515836,19.2945772734292,0.839608601332056,0.428127605930706,0.65253504554077,-6.36717527481238,"RING1_HUMAN",13,0.85581165259203,0.415308721973954,0.646322290517466,-0.0362929501515836,"Non-significant",0.189550865767258,"RING1","E3 ubiquitin-protein ligase RING1","RING1_HUMAN"
0.154102884869028,16.0256784097657,0.968351829555791,0.364269841237983,0.601829633583436,-6.2499899835317,"RIP_HUMAN",2,0.855358925452114,0.415545798071169,0.646322290517466,-0.154102884869024,"Non-significant",0.189550865767258,"RPAIN","RPA-interacting protein","RIP_HUMAN"
0.0430692507181867,18.934605626743,0.87957530243005,0.407490633484619,0.637771711049004,-6.33222231158142,"D2HDH_HUMAN",9,0.854926729926641,0.415772210674079,0.646386456229441,-0.0430692507181831,"Non-significant",0.189507751934027,"D2HGDH","D-2-hydroxyglutarate dehydrogenase, mitochondrial","D2HDH_HUMAN"
-0.156317426598655,16.8467786804059,-0.960507361644226,0.367943774220898,0.605442171747604,-6.25750363602916,"TB10A_HUMAN",2,-0.854951850177759,0.415759048668584,0.646386456229441,0.156317426598651,"Non-significant",0.189507751934027,"TBC1D10A","TBC1 domain family member 10A","TB10A_HUMAN"
0.0502317305547564,17.5111577904913,0.849801159977171,0.422795091275745,0.648924011274401,-6.3583868529702,"RABX5_HUMAN",9,0.854507711403838,0.415991802481939,0.646583874650244,-0.0502317305547635,"Non-significant",0.189375130590135,"RABGEF1","Rab5 GDP/GTP exchange factor","RABX5_HUMAN"
-0.0345988194723468,19.9980456566783,-1.17071170138378,0.279005804166999,0.524224576074808,-6.04084600756965,"LYRM4_HUMAN",7,-0.854129098716809,0.416190288701816,0.646604493928812,0.0345988194723503,"Non-significant",0.189361281348801,"LYRM4","LYR motif-containing protein 4","LYRM4_HUMAN"
-0.113243260785499,18.2681962355107,-0.939697505807387,0.377826013634239,0.612421343808821,-6.27720710342889,"WNK2_HUMAN",3,-0.854138460293956,0.416185380135118,0.646604493928812,0.113243260785499,"Non-significant",0.189361281348801,"WNK2","Serine/threonine-protein kinase WNK2","WNK2_HUMAN"
0.0489028757198895,21.1926641266585,0.878097449471123,0.408240687518967,0.638373231860566,-6.33353813631175,"NDUF3_HUMAN",8,0.85374005654375,0.4163943113526,0.646633692585377,-0.0489028757198895,"Non-significant",0.189341670397687,"NDUFAF3","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3","NDUF3_HUMAN"
-0.0607224541888982,18.13610021063,-0.800005078119354,0.449297982644354,0.670299025352445,-6.40049216785385,"NEB1_HUMAN",13,-0.853904048581509,0.41630830165792,0.646633692585377,0.0607224541889018,"Non-significant",0.189341670397687,"PPP1R9A","Neurabin-1","NEB1_HUMAN"
-0.0369730736129199,20.0196969608616,-0.886371880575848,0.404054069805207,0.63493593533081,-6.32614805149901,"LZIC_HUMAN",10,-0.853319316614795,0.416615035535566,0.646832594642944,0.0369730736129199,"Non-significant",0.189208103612724,"LZIC","Protein LZIC","LZIC_HUMAN"
0.0349762543454446,20.7551457483564,0.776785879619452,0.462042021163926,0.679589026533438,-6.41940083061749,"CPSF3_HUMAN",26,0.853042916335193,0.416760082155705,0.646913938108299,-0.0349762543454446,"Non-significant",0.189153491650806,"CPSF3","Cleavage and polyadenylation specificity factor subunit 3","CPSF3_HUMAN"
-0.264996172156422,15.3587195097675,-0.955091658451214,0.370496569041688,0.607231700715744,-6.26266350613863,"S13A3_HUMAN",1,-0.852212249819476,0.417196203020995,0.647446963656944,0.264996172156426,"Non-significant",0.188795801508497,"SLC13A3","Na(+)/dicarboxylate cotransporter 3","S13A3_HUMAN"
0.0185499387283379,21.8027051392699,0.773704860546426,0.463751419821326,0.680519632869378,-6.42187466106811,"ABHDA_HUMAN",25,0.852026833364105,0.417293594736971,0.647454195211896,-0.0185499387283379,"Non-significant",0.188790950753071,"ABHD10","Palmitoyl-protein thioesterase ABHD10, mitochondrial","ABHDA_HUMAN"
0.120521683522917,17.1139875389627,0.797182894405402,0.45083389441786,0.671580845790293,-6.40281531298972,"PEX6_HUMAN",7,0.851316889818144,0.417666645608636,0.647889029024549,-0.120521683522917,"Non-significant",0.188499374082208,"PEX6","Peroxisomal ATPase PEX6","PEX6_HUMAN"
-0.286619178443077,15.5735817151468,-0.920515921592416,0.387110363779287,0.620478549106287,-6.29507082644802,"LMBD2_HUMAN",1,-0.8511168575365,0.417771797609258,0.647908194337592,0.286619178443075,"Non-significant",0.188486527334972,"LMBRD2","G-protein coupled receptor-associated protein LMBRD2","LMBD2_HUMAN"
0.0195120252037526,22.7506793397266,0.734164431314232,0.486068468839364,0.698585847969626,-6.45288000392369,"NSF1C_HUMAN",34,0.850749401292855,0.417965008258393,0.647920001700732,-0.0195120252037455,"Non-significant",0.188478612902066,"NSFL1C","NSFL1 cofactor p47","NSF1C_HUMAN"
0.078555200763887,18.0405483916715,0.823669075874982,0.436562101794812,0.660185530589426,-6.38074442933444,"UBE2F_HUMAN",7,0.850870898722332,0.417901117313928,0.647920001700732,-0.0785552007638906,"Non-significant",0.188478612902066,"UBE2F","NEDD8-conjugating enzyme UBE2F","UBE2F_HUMAN"
0.308201225081422,16.2719185747961,0.813538655746013,0.441983005104476,0.66550039716184,-6.38925676897834,"SL9A6_HUMAN",2,0.850247881011232,0.418228810943884,0.648185029525017,-0.308201225081422,"Non-significant",0.188301003649006,"SLC9A6","Sodium/hydrogen exchanger 6","SL9A6_HUMAN"
-0.0316494493404349,21.6412256925724,-0.871316959108063,0.411694830767607,0.641811457567321,-6.33955240289221,"DEFM_HUMAN",12,-0.850002899736543,0.418357714688326,0.64820837787022,0.0316494493404313,"Non-significant",0.188285360160807,"PDF","Peptide deformylase, mitochondrial","DEFM_HUMAN"
0.682773966117846,17.8907720670263,0.778101265312175,0.461313531786093,0.679570789907435,-6.41834214830753,"SNX27_HUMAN",7,0.849866388534217,0.418429555866669,0.64820837787022,-0.682773966117843,"Non-significant",0.188285360160807,"SNX27","Sorting nexin-27","SNX27_HUMAN"
-0.144872976387116,16.6697462068271,-0.992210148095419,0.353267861714006,0.59191400225137,-6.22685161722208,"AL3B1_HUMAN",2,-0.849191948434295,0.418784616590781,0.648614505997523,0.14487297638712,"Non-significant",0.188013342736387,"ALDH3B1","Aldehyde dehydrogenase family 3 member B1","AL3B1_HUMAN"
0.0573994714110952,22.3212340409725,0.842180247918549,0.426777692032855,0.652026662094834,-6.36496607720284,"MIX23_HUMAN",8,0.84878502301699,0.4189989448573,0.648802535594072,-0.0573994714111024,"Non-significant",0.187887461521373,"MIX23","Protein MIX23","MIX23_HUMAN"
-0.0693096066319718,19.2817437773522,-0.807994374561812,0.444969633420931,0.667753577845259,-6.39387850836845,"CLUS_HUMAN",9,-0.84737309443,0.419743201236806,0.649666821333491,0.0693096066319754,"Non-significant",0.187309312209111,"CLU","Clusterin","CLUS_HUMAN"
0.0357371109231863,20.4185276258706,0.845314600600473,0.425136495337092,0.650670603280636,-6.36226601224178,"RM49_HUMAN",12,0.847508301543539,0.419671891061405,0.649666821333491,-0.0357371109231828,"Non-significant",0.187309312209111,"MRPL49","Large ribosomal subunit protein mL49","RM49_HUMAN"
0.81812570010764,16.6856626955032,0.779685882293698,0.46043697589966,0.679081319334902,-6.41706477259521,"KLH42_HUMAN",2,0.847039676907259,0.419919086404646,0.649795004715699,-0.818125700107643,"Non-significant",0.187223631607142,"KLHL42","Kelch-like protein 42","KLH42_HUMAN"
-0.163708531608101,16.9945369061488,-0.83739491923206,0.429292040643992,0.653722361565181,-6.3690725273331,"CHUR_HUMAN",3,-0.846364882662727,0.420275212022396,0.649921080314121,0.163708531608105,"Non-significant",0.187139376380174,"CHURC1","Protein Churchill","CHUR_HUMAN"
-0.165038486973273,17.1779188180156,-1.98731999627961,0.0861037117750386,0.27922717864065,-4.98218766298622,"PPM1K_HUMAN",1,-0.846356160924531,0.420279816330315,0.649921080314121,0.16503848697327,"Non-significant",0.187139376380174,"PPM1K","Protein phosphatase Mn(2+)-dependent 1K","PPM1K_HUMAN"
0.100932571476875,17.7917419596332,0.984752429884893,0.356679131686031,0.595346329770946,-6.23413026867463,"SEN15_HUMAN",3,0.846557414534638,0.420173581108358,0.649921080314121,-0.100932571476868,"Non-significant",0.187139376380174,"TSEN15","tRNA-splicing endonuclease subunit Sen15","SEN15_HUMAN"
0.0197994432041604,20.0489296745804,0.718645147113666,0.495018799480577,0.706182375105993,-6.46466818461909,"PLAP_HUMAN",40,0.845861060978373,0.420541242821899,0.650181345744574,-0.0197994432041604,"Non-significant",0.186965494938959,"PLAA","Phospholipase A-2-activating protein","PLAP_HUMAN"
0.0528383670235471,19.5853233526355,0.942050816018151,0.376698547839983,0.611465265459053,-6.27499569184911,"PGPI_HUMAN",6,0.84545840682151,0.420753938585144,0.650366172061429,-0.0528383670235542,"Non-significant",0.186842056081151,"PGPEP1","Pyroglutamyl-peptidase 1","PGPI_HUMAN"
-0.0465116824806628,19.2034368785883,-0.812068542820387,0.442773569692636,0.666053094161172,-6.3904848176202,"FMT_HUMAN",12,-0.845253900852841,0.420861994246726,0.65038920846185,0.0465116824806593,"Non-significant",0.186826673355488,"MTFMT","Methionyl-tRNA formyltransferase, mitochondrial","FMT_HUMAN"
0.141733990333464,15.8879386706123,0.799651663023147,0.449490122701253,0.670299025352445,-6.40078346489848,"IPO8_HUMAN",5,0.843913381235017,0.421570766815142,0.651340361563027,-0.14173399033346,"Non-significant",0.186192009096009,"IPO8","Importin-8","IPO8_HUMAN"
0.0124627852526693,24.0441425646863,0.580511063721202,0.579281319393167,0.767286416888092,-6.55976061673034,"DESP_HUMAN",275,0.843545211335239,0.421765573963511,0.651497176418857,-0.0124627852526693,"Non-significant",0.186087462174523,"DSP","Desmoplakin","DESP_HUMAN"
-0.11779308389535,19.29788619188,-1.18473365237306,0.273757480629271,0.519254205312026,-6.02533127149888,"DPOE3_HUMAN",2,-0.842797324285733,0.422161490249032,0.651964504516421,0.117793083895346,"Non-significant",0.185776048305324,"POLE3","DNA polymerase epsilon subunit 3","DPOE3_HUMAN"
-0.0168037784415418,22.0339968057023,-0.679900137421914,0.51782799100474,0.721507689721632,-6.49314251580917,"DHX15_HUMAN",51,-0.841738867150702,0.422722255982451,0.652510591081619,0.0168037784415382,"Non-significant",0.185412434777459,"DHX15","ATP-dependent RNA helicase DHX15","DHX15_HUMAN"
0.0236483149851843,21.902361034011,0.730839575604904,0.487976972734156,0.700790098794884,-6.45542375147942,"G6PE_HUMAN",40,0.841928726992468,0.422621631167285,0.652510591081619,-0.0236483149851807,"Non-significant",0.185412434777459,"H6PD","GDH/6PGL endoplasmic bifunctional protein","G6PE_HUMAN"
0.0285571487301794,18.5674435874764,0.862792023831888,0.416067559785196,0.643835625904816,-6.34706057850389,"T2EA_HUMAN",13,0.841600761454647,0.422795461766434,0.652510591081619,-0.0285571487301794,"Non-significant",0.185412434777459,"GTF2E1","General transcription factor IIE subunit 1","T2EA_HUMAN"
0.101403367543753,20.60338429941,0.783728020821894,0.458206152012886,0.676935114971217,-6.41379646137422,"RT24_HUMAN",9,0.840835636571457,0.423201191039153,0.652992423389032,-0.10140336754375,"Non-significant",0.185091857774581,"MRPS24","Small ribosomal subunit protein uS3m","RT24_HUMAN"
-0.0185199359593291,20.3630015732067,-0.80045734983007,0.449052180398078,0.67028767490196,-6.40011923310748,"SEP10_HUMAN",21,-0.839837404411396,0.423730936997283,0.653595538895523,0.0185199359593327,"Non-significant",0.184690920734621,"SEPTIN10","Septin-10","SEP10_HUMAN"
0.0295893189557219,18.8758123520673,0.7968358789639,0.451022999987208,0.671580845790293,-6.40310049332461,"SMRD2_HUMAN",18,0.839746332453035,0.423779290257811,0.653595538895523,-0.0295893189557184,"Non-significant",0.184690920734621,"SMARCD2","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2","SMRD2_HUMAN"
-0.0219936644479191,22.7417913117573,-0.702425564459395,0.504487033258057,0.710290071830562,-6.47675533080462,"AP2B1_HUMAN",68,-0.839240940242159,0.424047689837537,0.653797804167591,0.0219936644479191,"Non-significant",0.184556542366081,"AP2B1","AP-2 complex subunit beta","AP2B1_HUMAN"
0.0506101601899545,18.3430147747892,1.11400040043953,0.301086235772592,0.545738343240976,-6.10230286191561,"EI24_HUMAN",5,0.839146765683432,0.424097716281154,0.653797804167591,-0.0506101601899474,"Non-significant",0.184556542366081,"EI24","Etoposide-induced protein 2.4 homolog","EI24_HUMAN"
0.0524355485657182,18.4364398174811,0.844376884225564,0.425627026885216,0.651123554275324,-6.36307466039019,"FARP2_HUMAN",8,0.838256438435553,0.424570868368316,0.654334007856702,-0.0524355485657217,"Non-significant",0.184200507424864,"FARP2","FERM, ARHGEF and pleckstrin domain-containing protein 2","FARP2_HUMAN"
-0.0969954043907855,17.4504481026724,-1.9205660201682,0.0950987276161455,0.294948029591906,-5.07724999776024,"HLPDA_HUMAN",2,-0.838089837785313,0.424659446468615,0.654334007856702,0.096995404390789,"Non-significant",0.184200507424864,"HILPDA","Hypoxia-inducible lipid droplet-associated protein","HLPDA_HUMAN"
-0.0213339172695015,19.1069407322257,-0.699674568224551,0.506104435110068,0.711348165991443,-6.4787816469957,"ZO1_HUMAN",64,-0.837963386928194,0.424726686279945,0.654334007856702,0.0213339172695015,"Non-significant",0.184200507424864,"TJP1","Tight junction protein ZO-1","ZO1_HUMAN"
-0.236504184612318,15.1358931560634,-0.993395489898112,0.352727990687284,0.591369187391619,-6.22569091146839,"VAMP4_HUMAN",1,-0.83775764076969,0.424836106812689,0.654358194962761,0.236504184612317,"Non-significant",0.184184454258698,"VAMP4","Vesicle-associated membrane protein 4","VAMP4_HUMAN"
0.0180562187224709,20.4307857821203,0.666034774636624,0.526149711889631,0.727537057542342,-6.50299639412955,"USP9X_HUMAN",94,0.836824775842767,0.425332470023716,0.654978232400879,-0.0180562187224673,"Non-significant",0.183773133146035,"USP9X","Ubiquitin carboxyl-terminal hydrolase 9X","USP9X_HUMAN"
1.1641872004603,17.4850546158784,0.771735735703645,0.464846169071883,0.681266992539858,-6.42345137497867,"FOXK2_HUMAN",1,0.836457097766127,0.425528215861148,0.655012465763643,-1.16418720046029,"Non-significant",0.183750434724482,"FOXK2","Forkhead box protein K2","FOXK2_HUMAN"
-0.0327474515860615,19.5135805485058,-0.800494256496339,0.449032126337274,0.67028767490196,-6.40008879280555,"MA1B1_HUMAN",16,-0.836430591968481,0.425542329519319,0.655012465763643,0.0327474515860615,"Non-significant",0.183750434724482,"MAN1B1","Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase","MA1B1_HUMAN"
1.04838485361814,16.198039358982,0.772660736821971,0.46433168980799,0.680708194146033,-6.42271113246763,"CN119_HUMAN",1,0.835818710640816,0.425868230444165,0.655369624192453,-1.04838485361813,"Non-significant",0.183513691655681,"C14orf119","Uncharacterized protein C14orf119","CN119_HUMAN"
-0.227670642966839,19.7243688661958,-1.01552045788187,0.342767636037703,0.582713327201178,-6.20383484733314,"A0AAG2SUK6_HUMAN",1,-0.835108553452967,0.426246690975821,0.655663008678825,0.227670642966842,"Non-significant",0.183319317751571,NA,"Large ribosomal subunit protein uL23m","A0AAG2SUK6_HUMAN"
-0.0225684184910726,22.2501502826831,-0.736540280055032,0.48470772501419,0.697779244546201,-6.45105624062505,"VPS4B_HUMAN",32,-0.835108978002635,0.426246464653426,0.655663008678825,0.0225684184910868,"Non-significant",0.183319317751571,"VPS4B","Vacuolar protein sorting-associated protein 4B","VPS4B_HUMAN"
0.0362753855214386,17.6411547056306,0.955893864661755,0.370117589828183,0.607159110964663,-6.26190061442875,"SHRPN_HUMAN",8,0.834335412627485,0.426658980640357,0.656152643795369,-0.0362753855214386,"Non-significant",0.182995116955925,"SHARPIN","Sharpin","SHRPN_HUMAN"
0.0720080495921636,18.4432715742132,1.46098787425482,0.186247153635785,0.423725340938515,-5.69667268834816,"CKLF4_HUMAN",3,0.833987855431018,0.426844410567922,0.656293255799435,-0.07200804959216,"Non-significant",0.182902058616976,"CMTM4","CKLF-like MARVEL transmembrane domain-containing protein 4","CKLF4_HUMAN"
-0.0197698581868764,22.6484866523592,-0.709419967285573,0.500389788893158,0.708234645459564,-6.47157231105282,"AMPL_HUMAN",40,-0.833501138316869,0.427104178889913,0.656458406992633,0.0197698581868764,"Non-significant",0.182792785470657,"LAP3","Cytosol aminopeptidase","AMPL_HUMAN"
0.0938226572846688,17.9567566666823,2.28318185774579,0.055359798048496,0.221877060427307,-4.55176627526915,"T53I2_HUMAN",2,0.833434289181016,0.427139865793116,0.656458406992633,-0.0938226572846617,"Non-significant",0.182792785470657,"TP53INP2","Tumor protein p53-inducible nuclear protein 2","T53I2_HUMAN"
-0.0455089793530412,20.1764294448577,-0.913518042584187,0.390539454734007,0.623163828221993,-6.30151587465882,"PLRKT_HUMAN",7,-0.832660402543004,0.427553148789455,0.656845860456095,0.0455089793530377,"Non-significant",0.182536532734366,"PLGRKT","Plasminogen receptor (KT)","PLRKT_HUMAN"
0.0859745095266007,17.3339483358512,0.787474554239937,0.456145081417037,0.675462345377253,-6.4107544853492,"UBP48_HUMAN",8,0.83260990575923,0.427580125432964,0.656845860456095,-0.0859745095266042,"Non-significant",0.182536532734366,"USP48","Ubiquitin carboxyl-terminal hydrolase 48","UBP48_HUMAN"
-0.0307954367856382,20.8322597162197,-1.07722879010151,0.316147655158475,0.561379178106935,-6.14100629342794,"VAMP8_HUMAN",8,-0.832322260610697,0.427733815003867,0.656937416708535,0.0307954367856382,"Non-significant",0.182476001631598,"VAMP8","Vesicle-associated membrane protein 8","VAMP8_HUMAN"
0.0299441305735719,19.0123036797146,0.82574449361508,0.43545730513782,0.659371699083119,-6.37898977069485,"STAM1_HUMAN",14,0.832145526276248,0.427828263485623,0.656937966935698,-0.0299441305735755,"Non-significant",0.182475637882306,"STAM","Signal transducing adapter molecule 1","STAM1_HUMAN"
0.0402170226547653,20.9850471693192,0.840270566201052,0.427779836671759,0.652488206381399,-6.36660713613046,"PLD3_HUMAN",10,0.831664537744045,0.428085380932423,0.657188243111297,-0.0402170226547689,"Non-significant",0.182310214557669,"PLD3","5'-3' exonuclease PLD3","PLD3_HUMAN"
-0.100400948946447,19.936700295778,-1.58708794484759,0.155334400303413,0.384756129053936,-5.53419465421499,"A7L3B_HUMAN",2,-0.83066205503343,0.428621610148924,0.657257469644562,0.10040094894644,"Non-significant",0.182264469493975,"ATXN7L3B","Ataxin-7-like protein 3B","A7L3B_HUMAN"
-0.0745695947154026,18.1233863620423,-0.966953752668101,0.364922573730576,0.602622849996897,-6.25133253425791,"B2L11_HUMAN",4,-0.831120134132331,0.428376525803398,0.657257469644562,0.0745695947154026,"Non-significant",0.182264469493975,"BCL2L11","Bcl-2-like protein 11","B2L11_HUMAN"
0.0521313779925023,17.6025774611397,0.923369039530587,0.385718721588001,0.619385490829674,-6.29243200521935,"CF298_HUMAN",6,0.830457199896237,0.428731244217453,0.657257469644562,-0.0521313779925094,"Non-significant",0.182264469493975,"CFAP298","Cilia- and flagella-associated protein 298","CF298_HUMAN"
0.0999875334776767,16.9934396351023,0.78562671424783,0.457160833496781,0.676010771717951,-6.41225635079568,"OSGI1_HUMAN",7,0.831256023282419,0.428303840079,0.657257469644562,-0.0999875334776732,"Non-significant",0.182264469493975,"OSGIN1","Oxidative stress-induced growth inhibitor 1","OSGI1_HUMAN"
-0.0291742820211738,22.1025926144203,-0.935802143144538,0.379697838487906,0.613811138764195,-6.28085812058192,"RANG_HUMAN",10,-0.830348499294866,0.428789426271982,0.657257469644562,0.0291742820211738,"Non-significant",0.182264469493975,"RANBP1","Ran-specific GTPase-activating protein","RANG_HUMAN"
0.0583296949652805,17.4244798982259,0.778895223451803,0.460874199263566,0.679295684876128,-6.41770240425594,"SMRC1_HUMAN",13,0.830846760470534,0.428522776292888,0.657257469644562,-0.058329694965277,"Non-significant",0.182264469493975,"SMARCC1","SWI/SNF complex subunit SMARCC1","SMRC1_HUMAN"
-0.0224717836385615,19.5928302268491,-0.823333671197432,0.436740830761093,0.660312793498041,-6.38102765473159,"ZCH18_HUMAN",17,-0.830799959680739,0.428547817400479,0.657257469644562,0.0224717836385651,"Non-significant",0.182264469493975,"ZC3H18","Zinc finger CCCH domain-containing protein 18","ZCH18_HUMAN"
-0.0402668402114728,19.2900860312857,-0.820606046281737,0.438196223270768,0.661653553390248,-6.38332740262954,"PR38A_HUMAN",11,-0.829416610701528,0.429288442831009,0.657877942898618,0.0402668402114692,"Non-significant",0.181854674232091,"PRPF38A","Pre-mRNA-splicing factor 38A","PR38A_HUMAN"
0.947701074761763,16.5599183608592,0.767559792705046,0.467173608982824,0.68295773406995,-6.42678388672265,"GLNA_HUMAN",1,0.828539183919771,0.429758660202213,0.658020825774528,-0.947701074761763,"Non-significant",0.18176036113402,"GLUL","Glutamine synthetase","GLNA_HUMAN"
0.0519404769309055,18.1227964664789,0.777517789461594,0.461636576880654,0.679589026533438,-6.4188119425452,"HOIL1_HUMAN",14,0.828572906031179,0.429740581822645,0.658020825774528,-0.0519404769309091,"Non-significant",0.18176036113402,"RBCK1","RanBP-type and C3HC4-type zinc finger-containing protein 1","HOIL1_HUMAN"
0.0258006787849858,20.5830010216377,0.830109353570721,0.433140203908164,0.657738502290326,-6.37528763707115,"MRT4_HUMAN",15,0.828931799025017,0.429548212112414,0.658020825774528,-0.0258006787849858,"Non-significant",0.18176036113402,"MRTO4","mRNA turnover protein 4 homolog","MRT4_HUMAN"
-0.0285700050647932,21.0443990937825,-0.795279096436436,0.451872039919746,0.672285416210432,-6.40437859382742,"RAVR1_HUMAN",17,-0.828782009333832,0.429628493474933,0.658020825774528,0.0285700050647861,"Non-significant",0.18176036113402,"RAVER1","Ribonucleoprotein PTB-binding 1","RAVR1_HUMAN"
-0.124747466238979,16.241908866183,-0.867932798079651,0.413426692522873,0.642847196775491,-6.3425400770612,"ZN292_HUMAN",3,-0.827728854780171,0.430193233611752,0.658541801595539,0.124747466238983,"Non-significant",0.181416652553242,"ZNF292","Zinc finger protein 292","ZN292_HUMAN"
-0.0507369850121222,22.4049457358242,-0.837121899354891,0.429435809119366,0.653798695872527,-6.36930623662833,"SC11A_HUMAN",8,-0.827455576287526,0.430339858787972,0.658621853147221,0.0507369850121222,"Non-significant",0.181363863445251,"SEC11A","Signal peptidase complex catalytic subunit SEC11A","SC11A_HUMAN"
-0.0230447836149352,20.391866068205,-0.763315245389543,0.469547346935459,0.685185376892573,-6.43015545483862,"KPRB_HUMAN",23,-0.827215255827505,0.430468828953845,0.658674855085633,0.0230447836149352,"Non-significant",0.181328915435055,"PRPSAP2","Phosphoribosyl pyrophosphate synthase-associated protein 2","KPRB_HUMAN"
