"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B_vs_BM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0383712389291269,20.2101885267602,-1.02413983247872,0.33918818133708,0.663208925375001,-6.1527752721858,"CHRD1_HUMAN",22,-1.10706809685612,0.298957334012793,0.634058355430536,0.038371238929134,"Non-significant",0.197870770075372,"CHORDC1","Cysteine and histidine-rich domain-containing protein 1","CHRD1_HUMAN"
0.14638820344036,18.2184966723957,1.07264420081796,0.318318649852814,0.646102454669168,-6.1033939341683,"ULK3_HUMAN",5,1.10669310610018,0.299110497497511,0.634190553758768,-0.146388203440353,"Non-significant",0.197780231058527,"ULK3","Serine/threonine-protein kinase ULK3","ULK3_HUMAN"
-0.0528431272455521,19.2857412696046,-1.17895151076312,0.276183663127872,0.609735565581998,-5.98956267416912,"DDX49_HUMAN",8,-1.10639520470153,0.299232218396329,0.634256025756882,0.0528431272455521,"Non-significant",0.197735398066764,"DDX49","Probable ATP-dependent RNA helicase DDX49","DDX49_HUMAN"
0.0216696736403854,19.7517700588418,0.943311758473457,0.376318043644205,0.688387940380556,-6.23125223814126,"EXOC7_HUMAN",34,1.10581142359275,0.29947086185227,0.634569213187421,-0.0216696736403819,"Non-significant",0.197521001991605,"EXOC7","Exocyst complex component 7","EXOC7_HUMAN"
0.206635098023344,19.8114167542148,1.03569295200715,0.334122077904512,0.65658326707833,-6.14116490431281,"CYTA_HUMAN",6,1.10538641719591,0.299644694597762,0.6347449204131,-0.206635098023337,"Non-significant",0.197400765909755,"CSTA","Cystatin-A","CYTA_HUMAN"
1.40952892146874,16.0241068616762,1.02875923501542,0.337155369195992,0.66101639085628,-6.14814450134233,"BTBD2_HUMAN",1,1.10470000966568,0.299925612085251,0.634767959333671,-1.40952892146873,"Non-significant",0.197385002893509,"BTBD2","BTB/POZ domain-containing protein 2","BTBD2_HUMAN"
1.62005849858768,17.0391333298015,1.01996799704487,0.341032271517609,0.6637016542269,-6.15694412187865,"KDM2B_HUMAN",3,1.10469340682279,0.299928315359751,0.634767959333671,-1.62005849858769,"Non-significant",0.197385002893509,"KDM2B","Lysine-specific demethylase 2B","KDM2B_HUMAN"
0.0395397462818927,21.7538247585064,0.988424435613023,0.355229449331687,0.673858516305589,-6.18805334358556,"LRC47_HUMAN",39,1.10479025575598,0.29988866630183,0.634767959333671,-0.0395397462818892,"Non-significant",0.197385002893509,"LRRC47","Leucine-rich repeat-containing protein 47","LRC47_HUMAN"
-0.0425661422926673,21.8156625592587,-1.06210229537639,0.32276539356636,0.65129171707613,-6.11426749703621,"FKBP2_HUMAN",15,-1.1042481821038,0.300110639573297,0.634961359242655,0.0425661422926638,"Non-significant",0.19725270302031,"FKBP2","Peptidyl-prolyl cis-trans isomerase FKBP2","FKBP2_HUMAN"
-0.0431690095228277,18.8243509101574,-1.15739280322939,0.284336022639009,0.617416007730827,-6.01324392096976,"3MG_HUMAN",10,-1.10401865965283,0.300204665660167,0.634967881138832,0.0431690095228277,"Non-significant",0.197248242262292,"MPG","DNA-3-methyladenine glycosylase","3MG_HUMAN"
-0.03950545971054,19.0434784561361,-1.04132267405944,0.33167507197289,0.655464294513081,-6.13547261306147,"PRP17_HUMAN",18,-1.10310911602265,0.300577497987393,0.635563928209562,0.03950545971054,"Non-significant",0.196840759394317,"CDC40","Pre-mRNA-processing factor 17","PRP17_HUMAN"
0.0610331318031783,17.4608801832404,1.17455097112274,0.277831770173424,0.611352480097967,-5.99442032821237,"HAP40_HUMAN",7,1.10260336596709,0.30078496896496,0.635810067609251,-0.0610331318031783,"Non-significant",0.196672599616391,"F8A3","40-kDa huntingtin-associated protein","HAP40_HUMAN"
0.226462370172349,16.2990016048865,1.07996770915432,0.315258390123816,0.644620382978964,-6.0957946605662,"AXIN2_HUMAN",3,1.1017009314877,0.30115545058738,0.636400531477327,-0.226462370172346,"Non-significant",0.196269466332851,"AXIN2","Axin-2","AXIN2_HUMAN"
0.0494899001181217,22.5354873592999,1.49477854495223,0.177767486796482,0.515651264151656,-5.61243907209073,"ADT1_HUMAN",6,1.10127769445421,0.301329328638076,0.636575301830876,-0.0494899001181288,"Non-significant",0.196150215364156,"SLC25A4","ADP/ATP translocase 1","ADT1_HUMAN"
-0.166681751558237,16.5848360971699,-1.08113765083104,0.314771699496581,0.644620382978964,-6.09457723942896,"SP110_HUMAN",4,-1.10100753169701,0.301440360783767,0.636617241074489,0.166681751558237,"Non-significant",0.196121603851806,"SP110","Sp110 nuclear body protein","SP110_HUMAN"
-0.0671666888230895,19.9662910794741,-1.93640575962941,0.093189909402775,0.388434710214276,-5.01524049123662,"CREB1_HUMAN",4,-1.10049192205429,0.301652356942948,0.636630366143143,0.0671666888230895,"Non-significant",0.196112650141846,"CREB1","Cyclic AMP-responsive element-binding protein 1","CREB1_HUMAN"
-0.197536936079686,20.0248338643613,-1.06019921504169,0.32357338974999,0.65133345999678,-6.11622219031662,"LAGE3_HUMAN",4,-1.10032717015566,0.301720120533896,0.636630366143143,0.197536936079686,"Non-significant",0.196112650141846,"LAGE3","EKC/KEOPS complex subunit LAGE3","LAGE3_HUMAN"
1.09236264765488,16.3468128628174,1.02040634671936,0.340838138633424,0.663617368638752,-6.15650667870382,"TATD3_HUMAN",2,1.10058553210559,0.301613859836904,0.636630366143143,-1.09236264765488,"Non-significant",0.196112650141846,"TATDN3","Putative deoxyribonuclease TATDN3","TATD3_HUMAN"
-0.0231902044668075,20.928572093015,-0.927078982208255,0.384133412759103,0.69454930019243,-6.24641473016547,"GAPD1_HUMAN",42,-1.09957941770218,0.302027827310437,0.636955147017627,0.0231902044668075,"Non-significant",0.195891148651422,"GAPVD1","GTPase-activating protein and VPS9 domain-containing protein 1","GAPD1_HUMAN"
0.0675920944728858,20.0480979164737,1.05328991536071,0.326520410141051,0.651520631829872,-6.12329751934276,"SCRN2_HUMAN",11,1.09950976831292,0.302056501256855,0.636955147017627,-0.0675920944728858,"Non-significant",0.195891148651422,"SCRN2","Secernin-2","SCRN2_HUMAN"
0.0309579219046512,22.6610419563387,1.19689269927308,0.269548289767346,0.604274204729969,-5.96963275646974,"AUHM_HUMAN",12,1.09902342653178,0.302256783104889,0.636992713443506,-0.0309579219046512,"Non-significant",0.195865535528664,"AUH","Methylglutaconyl-CoA hydratase, mitochondrial","AUHM_HUMAN"
0.147006186287321,18.9656987672526,1.10007421698244,0.30697780073377,0.638330930935347,-6.07474200032282,"ELP5_HUMAN",4,1.09905376627726,0.302244285740859,0.636992713443506,-0.147006186287321,"Non-significant",0.195865535528664,"ELP5","Elongator complex protein 5","ELP5_HUMAN"
-0.0287572048589269,18.9272594602037,-1.23506650622648,0.255873937357889,0.592757742328885,-5.92657253396633,"TIGAR_HUMAN",12,-1.0983093509188,0.302551038533385,0.637420443886571,0.0287572048589197,"Non-significant",0.195574011579665,"TIGAR","Fructose-2,6-bisphosphatase TIGAR","TIGAR_HUMAN"
-0.0936057684696934,18.2690329133024,-1.15111021993987,0.28674885133219,0.62022319702644,-6.02008934237344,"MITD1_HUMAN",5,-1.09713380285633,0.303035949082462,0.637472879329063,0.0936057684696934,"Non-significant",0.195538287142289,"MITD1","MIT domain-containing protein 1","MITD1_HUMAN"
-0.0296928819700533,19.7535158327345,-0.967861324100327,0.364727096695333,0.679684292326045,-6.20793550196781,"OGA_HUMAN",35,-1.09731926535448,0.302959405591529,0.637472879329063,0.0296928819700533,"Non-significant",0.195538287142289,"OGA","Protein O-GlcNAcase","OGA_HUMAN"
0.0238739993070887,23.8737978545618,0.956316916892564,0.370143495455749,0.683519037732203,-6.21895758221279,"PCYOX_HUMAN",32,1.09770780338217,0.302799098837124,0.637472879329063,-0.0238739993070887,"Non-significant",0.195538287142289,"PCYOX1","Prenylcysteine oxidase 1","PCYOX_HUMAN"
-0.0327441424567709,19.1648145230067,-0.983476631469107,0.357497191786542,0.675702596928434,-6.19286627373199,"PP6R3_HUMAN",31,-1.09751763609423,0.302877551525661,0.637472879329063,0.0327441424567709,"Non-significant",0.195538287142289,"PPP6R3","Serine/threonine-protein phosphatase 6 regulatory subunit 3","PP6R3_HUMAN"
-0.0291875572257752,20.3707811739334,-1.0439537243226,0.330536319671702,0.654079854387888,-6.13280457519682,"RAE1L_HUMAN",19,-1.09683992103064,0.303157270273139,0.637472879329063,0.0291875572257787,"Non-significant",0.195538287142289,"RAE1","mRNA export factor RAE1","RAE1L_HUMAN"
-0.0373623938927103,20.7194759939141,-1.03802879056093,0.333105066051574,0.655941060783522,-6.13880585179146,"SCAF4_HUMAN",18,-1.09685463309778,0.303151195882449,0.637472879329063,0.0373623938927139,"Non-significant",0.195538287142289,"SCAF4","SR-related and CTD-associated factor 4","SCAF4_HUMAN"
-0.161948508308953,17.9630885707901,-1.14711554532676,0.288291761201837,0.621442752921032,-6.02442867811125,"TPC13_HUMAN",3,-1.09670000741622,0.303215043290149,0.637472879329063,0.16194850830896,"Non-significant",0.195538287142289,"TRAPPC13","Trafficking protein particle complex subunit 13","TPC13_HUMAN"
0.0582355863801567,19.7307384893095,1.015228640162,0.3431367193863,0.665516979346829,-6.16166476715441,"AP3M1_HUMAN",20,1.09496944657767,0.30393034273371,0.638259690885737,-0.0582355863801602,"Non-significant",0.195002582452033,"AP3M1","AP-3 complex subunit mu-1","AP3M1_HUMAN"
-0.0267739612793534,23.8223062332609,-0.921870689240497,0.386666522413446,0.695621143903808,-6.25123606887737,"PSA_HUMAN",67,-1.09512399349808,0.303866409241373,0.638259690885737,0.0267739612793534,"Non-significant",0.195002582452033,"NPEPPS","Puromycin-sensitive aminopeptidase","PSA_HUMAN"
-0.0393206320450119,22.546902784453,-1.06036939920962,0.323501068750178,0.65133345999678,-6.11604749385131,"RAP1A_HUMAN",15,-1.09505527391448,0.303894836082764,0.638259690885737,0.0393206320450119,"Non-significant",0.195002582452033,"RAP1A","Ras-related protein Rap-1A","RAP1A_HUMAN"
0.0361890624205792,21.5543254703849,1.01299706939599,0.344131119211322,0.665603378566966,-6.16388186672398,"TM9S3_HUMAN",22,1.09468904649229,0.304046366640785,0.638259690885737,-0.0361890624205756,"Non-significant",0.195002582452033,"TM9SF3","Transmembrane 9 superfamily member 3","TM9S3_HUMAN"
-0.230335419345588,15.8545372602975,-1.1536091609399,0.285787118267293,0.619057390566765,-6.01736956462588,"ZMYM4_HUMAN",2,-1.09477636974476,0.30401023029796,0.638259690885737,0.230335419345588,"Non-significant",0.195002582452033,"ZMYM4","Zinc finger MYM-type protein 4","ZMYM4_HUMAN"
-0.125927903033656,17.5709917418312,-2.16194594185806,0.0666313197104565,0.333750972959772,-4.69132463772833,"GABP1_HUMAN",2,-1.09428066904652,0.304215407400268,0.638422595271618,0.125927903033656,"Non-significant",0.194891750685951,"GABPB1","GA-binding protein subunit beta-1","GABP1_HUMAN"
0.07234054329831,18.8511235214895,1.16367677154438,0.281939451370952,0.615012277397923,-6.00637171625729,"ASC_HUMAN",6,1.09379026213604,0.304418500627664,0.638487772562079,-0.07234054329831,"Non-significant",0.194847415330346,"PYCARD","Apoptosis-associated speck-like protein containing a CARD","ASC_HUMAN"
-0.0802792174172424,19.630752203256,-1.06676908295847,0.320790799297586,0.648830058138977,-6.10946343152581,"LUC7L_HUMAN",8,-1.09354331884441,0.304520808168393,0.638487772562079,0.0802792174172424,"Non-significant",0.194847415330346,"LUC7L","Putative RNA-binding protein Luc7-like 1","LUC7L_HUMAN"
-0.0201280326400273,19.9571112978068,-1.07988357510732,0.315293412757543,0.644620382978964,-6.09588217271122,"PI42C_HUMAN",19,-1.09361431555771,0.304491391764088,0.638487772562079,0.0201280326400202,"Non-significant",0.194847415330346,"PIP4K2C","Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma","PI42C_HUMAN"
-0.0202702873488043,22.5686327664285,-1.00491765692679,0.347750121327344,0.668305527720983,-6.1718784430283,"AIMP1_HUMAN",23,-1.09302966091932,0.304733701140609,0.638582716599987,0.0202702873488079,"Non-significant",0.194782839925653,"AIMP1","Aminoacyl tRNA synthase complex-interacting multifunctional protein 1","AIMP1_HUMAN"
0.0235231145634955,21.5413139081814,0.996602059746191,0.351505689464305,0.672832747072112,-6.18005870029365,"TXNL1_HUMAN",24,1.09299272707402,0.304749013421822,0.638582716599987,-0.0235231145634991,"Non-significant",0.194782839925653,"TXNL1","Thioredoxin-like protein 1","TXNL1_HUMAN"
-0.0595678009690666,21.5097530866829,-1.11993828469933,0.298970510873392,0.632549123308491,-6.05367492277062,"NC2B_HUMAN",8,-1.09145057761392,0.305388908746436,0.638964747038543,0.0595678009690701,"Non-significant",0.19452310207473,"DR1","Protein Dr1","NC2B_HUMAN"
0.054059845673514,21.3448191420147,1.11188807322243,0.302194903899867,0.634356767034799,-6.06224449109033,"RM21_HUMAN",9,1.09194753565547,0.305182586983942,0.638964747038543,-0.054059845673514,"Non-significant",0.19452310207473,"MRPL21","Large ribosomal subunit protein bL21m","RM21_HUMAN"
1.0516991174283,16.2086796800947,1.01236717183773,0.344412210821816,0.665749184927442,-6.16450702225901,"SASH1_HUMAN",2,1.09155958118202,0.30534364441061,0.638964747038543,-1.05169911742831,"Non-significant",0.19452310207473,"SASH1","SAM and SH3 domain-containing protein 1","SASH1_HUMAN"
0.0273571970191568,20.0220540694452,1.01274978287233,0.344241449442182,0.665603378566966,-6.16412732614113,"STK24_HUMAN",22,1.09167957552928,0.30529382219578,0.638964747038543,-0.0273571970191533,"Non-significant",0.19452310207473,"STK24","Serine/threonine-protein kinase 24","STK24_HUMAN"
-0.155437266832216,17.1506409002896,-1.08190400103184,0.314453227883662,0.644620382978964,-6.09377927850622,"TM40L_HUMAN",4,-1.09207648804946,0.305129067822827,0.638964747038543,0.155437266832223,"Non-significant",0.19452310207473,"TOMM40L","Mitochondrial import receptor subunit TOM40B","TM40L_HUMAN"
0.0311158841880363,23.6383938428936,0.99449099321894,0.352464085027579,0.67318579373676,-6.1821272806308,"AT5F1_HUMAN",25,1.09042193582351,0.305816317900583,0.639129606246587,-0.0311158841880363,"Non-significant",0.194411064266946,"ATP5PB","ATP synthase F(0) complex subunit B1, mitochondrial","AT5F1_HUMAN"
-0.0480160375038992,18.4865246480435,-1.19873831135456,0.268873328941701,0.60362494619645,-5.9675712614172,"SAHH3_HUMAN",8,-1.09098083710769,0.305584031480575,0.639129606246587,0.0480160375039027,"Non-significant",0.194411064266946,"AHCYL2","Adenosylhomocysteinase 3","SAHH3_HUMAN"
0.0557913158201337,18.5821968836764,1.014025582249,0.343672529795465,0.665516979346829,-6.16286047454317,"TAF5_HUMAN",19,1.09037974020797,0.305833860565719,0.639129606246587,-0.0557913158201409,"Non-significant",0.194411064266946,"TAF5","Transcription initiation factor TFIID subunit 5","TAF5_HUMAN"
0.108515123403556,17.4184157458792,1.02398542409209,0.339256295649031,0.663208925375001,-6.15292979452081,"WDR6_HUMAN",10,1.09073864196992,0.305684673791686,0.639129606246587,-0.108515123403564,"Non-significant",0.194411064266946,"WDR6","tRNA (34-2'-O)-methyltransferase regulator WDR6","WDR6_HUMAN"
-0.133843450511463,17.8853940519984,-1.79685349811166,0.114551845972493,0.425591084929987,-5.21043447250322,"C99L2_HUMAN",2,-1.09005022712289,0.305970881582212,0.639224624538302,0.13384345051146,"Non-significant",0.194346503257401,"CD99L2","CD99 antigen-like protein 2","C99L2_HUMAN"
-0.0895362640662576,17.4786221538521,-1.0138742545666,0.343739973317054,0.665516979346829,-6.16301080294597,"BIRC2_HUMAN",15,-1.08954396532547,0.306181493827217,0.639473284445597,0.0895362640662611,"Non-significant",0.19417759451639,"BIRC2","Baculoviral IAP repeat-containing protein 2","BIRC2_HUMAN"
-0.139614179388872,16.6960272570178,-1.65230807288297,0.141583317562303,0.465231551924393,-5.40683854174044,"PAGR1_HUMAN",2,-1.08920855571107,0.306321091834448,0.639573523680657,0.139614179388872,"Non-significant",0.194109522970502,"PAGR1","PAXIP1-associated glutamate-rich protein 1","PAGR1_HUMAN"
0.0580665447842428,19.2666940832867,1.04620822731633,0.329562999845491,0.653881462040698,-6.13051446467948,"HAX1_HUMAN",12,1.08872404895286,0.306522832617359,0.639803413253932,-0.0580665447842499,"Non-significant",0.193953447350702,"HAX1","HCLS1-associated protein X-1","HAX1_HUMAN"
0.0316120919387188,21.2354765547261,0.967333185206678,0.364973563794958,0.679684292326045,-6.20844195572846,"ACSF3_HUMAN",34,1.08843715464226,0.306642339975854,0.639861571342323,-0.0316120919387224,"Non-significant",0.193913971804856,"ACSF3","Malonate--CoA ligase ACSF3, mitochondrial","ACSF3_HUMAN"
0.0426970560830782,20.1050895122623,0.97278101960795,0.362437314477827,0.678965787468408,-6.20320766885399,"RPC1_HUMAN",48,1.08807036055704,0.306795183328768,0.639989235136378,-0.0426970560830817,"Non-significant",0.193827330953907,"POLR3A","DNA-directed RNA polymerase III subunit RPC1","RPC1_HUMAN"
0.203116576507014,17.1034603924264,1.01910875288264,0.341413057513889,0.663818197184565,-6.1578011847189,"DUS11_HUMAN",6,1.08765128246288,0.306969886708856,0.640162410095948,-0.203116576507014,"Non-significant",0.19370983092165,"DUSP11","RNA/RNP complex-1-interacting phosphatase","DUS11_HUMAN"
-0.0375461880181298,23.633896113561,-0.989773405680265,0.354613096971538,0.673858516305589,-6.18673797922576,"PCBP1_HUMAN",27,-1.0874145586515,0.307068605590329,0.640177069044992,0.0375461880181298,"Non-significant",0.193699886214353,"PCBP1","Poly(rC)-binding protein 1","PCBP1_HUMAN"
0.102417318512504,21.5227376938574,1.1114554186102,0.30236899406423,0.634356767034799,-6.06270383467606,"SNG2_HUMAN",5,1.08702567360769,0.30723083307353,0.640324082543101,-0.102417318512508,"Non-significant",0.193600164084161,"SYNGR2","Synaptogyrin-2","SNG2_HUMAN"
-0.283110286028325,15.0344003443701,-1.03974179753991,0.332360782566931,0.655941060783522,-6.1370733434895,"RMD2_HUMAN",3,-1.08635596471762,0.30751036690858,0.640715422785947,0.283110286028325,"Non-significant",0.193334821895112,"RMDN2","Regulator of microtubule dynamics protein 2","RMD2_HUMAN"
0.0236399300180565,20.394590763569,0.887659844788604,0.403614288262047,0.70900941298771,-6.28237167715441,"EEA1_HUMAN",81,1.08459006855484,0.308248402227113,0.641659591624251,-0.0236399300180565,"Non-significant",0.192695309449928,"EEA1","Early endosome antigen 1","EEA1_HUMAN"
-0.0434773547993821,18.9921067114591,-0.992288955400026,0.35346592951002,0.67318579373676,-6.18428148213066,"FBX38_HUMAN",26,-1.08439233952224,0.308331127169774,0.641659591624251,0.0434773547993821,"Non-significant",0.192695309449928,"FBXO38","F-box only protein 38","FBX38_HUMAN"
-0.0666472000607925,18.0703528362584,-1.03943793460406,0.332492712109966,0.655941060783522,-6.13738081844733,"KCC2G_HUMAN",11,-1.08498325594434,0.308083954073223,0.641659591624251,0.0666472000607925,"Non-significant",0.192695309449928,"CAMK2G","Calcium/calmodulin-dependent protein kinase type II subunit gamma","KCC2G_HUMAN"
0.0723531801446384,19.6349169499826,1.0213714401574,0.340411030001403,0.66354381766684,-6.15554309008447,"SPS2_HUMAN",13,1.08445387174044,0.308305381743474,0.641659591624251,-0.0723531801446384,"Non-significant",0.192695309449928,"SEPHS2","Selenide, water dikinase 2","SPS2_HUMAN"
0.0657426134714889,18.0379921514262,1.03154727805969,0.335933095723862,0.65902918638494,-6.14534215896579,"YTDC2_HUMAN",12,1.08384685988169,0.308559432662923,0.641943372721254,-0.0657426134714818,"Non-significant",0.192503280341351,"YTHDC2","3'-5' RNA helicase YTHDC2","YTDC2_HUMAN"
0.129892166040545,17.1792980035424,1.22771928406826,0.258459333031366,0.593360237938819,-5.93492834745002,"S20A1_HUMAN",3,1.08341648164826,0.308739657067277,0.642126984105966,-0.129892166040545,"Non-significant",0.192379079340503,"SLC20A1","Sodium-dependent phosphate transporter 1","S20A1_HUMAN"
0.181338891548748,17.2738218069584,1.00579579962128,0.347355349642937,0.668305527720983,-6.17101162075319,"ATD2B_HUMAN",9,1.08199248566962,0.309336555370454,0.64216682846586,-0.181338891548748,"Non-significant",0.192352131946576,"ATAD2B","ATPase family AAA domain-containing protein 2B","ATD2B_HUMAN"
0.0489807806357376,17.0453820373495,1.04622340966074,0.329556452970491,0.653881462040698,-6.13049903031982,"COBL_HUMAN",13,1.08250971575707,0.309119642827335,0.64216682846586,-0.0489807806357341,"Non-significant",0.192352131946576,"COBL","Protein cordon-bleu","COBL_HUMAN"
0.11299147336743,19.2621137663957,1.08328839495057,0.313878571578771,0.643990651414335,-6.09233675799666,"COMD2_HUMAN",5,1.08184467498307,0.309398565150937,0.64216682846586,-0.112991473367426,"Non-significant",0.192352131946576,"COMMD2","COMM domain-containing protein 2","COMD2_HUMAN"
-0.0917507981450179,18.465127127407,-1.26374381307627,0.245991783083812,0.583791512403527,-5.89365492950153,"ENL_HUMAN",4,-1.08241065343704,0.309161177697571,0.64216682846586,0.0917507981450214,"Non-significant",0.192352131946576,"MLLT1","Protein ENL","ENL_HUMAN"
0.0464266197204992,21.4667984004742,0.984170438216855,0.357178527933771,0.675466002717657,-6.19219248161862,"MP2K2_HUMAN",31,1.08231491896248,0.309201321424123,0.64216682846586,-0.0464266197205028,"Non-significant",0.192352131946576,"MAP2K2","Dual specificity mitogen-activated protein kinase kinase 2","MP2K2_HUMAN"
0.037381913250357,22.8519590117882,0.993302852916102,0.353004371562531,0.67318579373676,-6.18329005696346,"MTND_HUMAN",24,1.08183497005806,0.309402636917667,0.64216682846586,-0.037381913250357,"Non-significant",0.192352131946576,"ADI1","Acireductone dioxygenase","MTND_HUMAN"
-0.087874247753696,17.3107415017183,-1.15343202372764,0.285855202977263,0.619057390566765,-6.0175624880602,"TEX2_HUMAN",5,-1.0823448114088,0.309188786376646,0.64216682846586,0.0878742477536925,"Non-significant",0.192352131946576,"TEX2","Testis-expressed protein 2","TEX2_HUMAN"
0.0610726346676564,20.6362616009144,1.02135494151121,0.340418328071842,0.66354381766684,-6.15555956867614,"PRRC1_HUMAN",14,1.0813467802482,0.309607514428628,0.642401089373159,-0.0610726346676529,"Non-significant",0.19219373125934,"PRRC1","Protein PRRC1","PRRC1_HUMAN"
0.0331629836547265,22.8474389568324,1.01280146718742,0.344218387508121,0.665603378566966,-6.16407602739064,"RALY_HUMAN",20,1.08059898199512,0.309921547295552,0.642861629001053,-0.0331629836547229,"Non-significant",0.191882495548862,"RALY","RNA-binding protein Raly","RALY_HUMAN"
0.0306212173673828,21.1513078813975,0.940246017585443,0.377784835430743,0.689770634238107,-6.23413151238366,"DDX21_HUMAN",48,1.0803367142647,0.310031743944797,0.642899208857312,-0.0306212173673828,"Non-significant",0.191857108674837,"DDX21","Nucleolar RNA helicase 2","DDX21_HUMAN"
-0.0316701466099119,18.6881159805868,-0.948624234276187,0.373786476066485,0.687688320394254,-6.22624570228631,"BIRC6_HUMAN",42,-1.07956309145138,0.31035697465548,0.64338254069019,0.0316701466099119,"Non-significant",0.191530728614014,"BIRC6","Baculoviral IAP repeat-containing protein 6","BIRC6_HUMAN"
-0.2169882601494,21.1253419729822,-2.08934442196937,0.0742384208649682,0.347492025407748,-4.79651007573024,"SPCS1_HUMAN",1,-1.07860189814238,0.31076143193497,0.644029776720083,0.2169882601494,"Non-significant",0.191094052568349,"SPCS1","Signal peptidase complex subunit 1","SPCS1_HUMAN"
-0.0268936885397295,20.8205972874214,-0.921888248548501,0.386657961389221,0.695621143903808,-6.25121984989714,"XRN2_HUMAN",50,-1.07831179410248,0.310883584836802,0.644091747575832,0.0268936885397295,"Non-significant",0.191052265205583,"XRN2","5'-3' exoribonuclease 2","XRN2_HUMAN"
-0.0693667527411463,18.1970711506348,-1.15624468467382,0.28477570309851,0.617677526882198,-6.01449678733762,"CC117_HUMAN",6,-1.07698179918442,0.311444081240463,0.644183066230041,0.0693667527411499,"Non-significant",0.190990695752763,"CCDC117","Coiled-coil domain-containing protein 117","CC117_HUMAN"
-0.0225525045270913,22.0368711687451,-0.893410114610849,0.400728137212546,0.707733450707761,-6.27720360098044,"DHX15_HUMAN",51,-1.07670006786926,0.311562911938493,0.644183066230041,0.0225525045270949,"Non-significant",0.190990695752763,"DHX15","ATP-dependent RNA helicase DHX15","DHX15_HUMAN"
0.189224859798514,17.1754215509997,1.02092107585052,0.340610289676018,0.66354381766684,-6.1559928361708,"ESS2_HUMAN",5,1.07690160957868,0.311477900590855,0.644183066230041,-0.189224859798514,"Non-significant",0.190990695752763,"ESS2","Splicing factor ESS-2 homolog","ESS2_HUMAN"
-0.0587411148015384,18.1147986336323,-1.0002692164927,0.349845641963595,0.670681568421148,-6.17645751241089,"IPO11_HUMAN",19,-1.07667495631688,0.311573505393705,0.644183066230041,0.0587411148015384,"Non-significant",0.190990695752763,"IPO11","Importin-11","IPO11_HUMAN"
-0.17503334445064,16.7049620074095,-1.2743967640565,0.242404707509803,0.580460135114509,-5.88130566820619,"MTA1_HUMAN",2,-1.07720958306926,0.311348030800627,0.644183066230041,0.175033344450632,"Non-significant",0.190990695752763,"MTA1","Metastasis-associated protein MTA1","MTA1_HUMAN"
0.0221443853873815,21.4160698655077,0.885392948280447,0.404756246987321,0.709517478399567,-6.28440174108216,"NNTM_HUMAN",56,1.0773481367234,0.311289617722286,0.644183066230041,-0.0221443853873851,"Non-significant",0.190990695752763,"NNT","NAD(P) transhydrogenase, mitochondrial","NNTM_HUMAN"
0.0575163791262518,19.7743495666506,1.03512967105061,0.334367692785513,0.656604858610829,-6.14173319922497,"Z512B_HUMAN",12,1.07729086674785,0.31131376123248,0.644183066230041,-0.0575163791262483,"Non-significant",0.190990695752763,"ZNF512B","Zinc finger protein 512B","Z512B_HUMAN"
0.0516755245176697,19.9454347993782,0.998968312851553,0.350433838782395,0.671256258540105,-6.17773615066216,"CHID1_HUMAN",20,1.07612654147288,0.311804927648121,0.644470694150143,-0.0516755245176626,"Non-significant",0.190796826422681,"CHID1","Chitinase domain-containing protein 1","CHID1_HUMAN"
-0.0330337427698737,22.8343914652679,-1.58272623854812,0.156634032430092,0.486665854446463,-5.4988551953925,"MYL6_HUMAN",8,-1.07579795223419,0.311943651394545,0.64456660965869,0.0330337427698737,"Non-significant",0.190732195901835,"MYL6","Myosin light polypeptide 6","MYL6_HUMAN"
1.38676169779387,17.8033866989403,0.992894561418935,0.353190182683113,0.67318579373676,-6.18368939070362,"MYH11_HUMAN",3,1.07501541747011,0.312274216029021,0.645058750388942,-1.38676169779388,"Non-significant",0.190400729073614,"MYH11","Myosin-11","MYH11_HUMAN"
-0.10021335106368,17.1368574328197,-1.49038937522833,0.178887337202769,0.517394941321346,-5.61802206251716,"JUND_HUMAN",3,-1.0744852593461,0.312498325195023,0.64513994870244,0.100213351063683,"Non-significant",0.190346064657097,"JUND","Transcription factor JunD","JUND_HUMAN"
-0.139906905442679,17.4720880957961,-1.04333740698516,0.330802792533429,0.654280483495097,-6.13342999834402,"RBMX2_HUMAN",5,-1.07463874588517,0.312433430235637,0.64513994870244,0.139906905442682,"Non-significant",0.190346064657097,"RBMX2","RNA-binding motif protein, X-linked 2","RBMX2_HUMAN"
-0.0426962116389475,21.7287319477691,-1.77360060910697,0.118541530765336,0.431878771099715,-5.24246304686999,"TBB2A_HUMAN",6,-1.0741298056104,0.312648653436539,0.645259502895039,0.042696211638944,"Non-significant",0.19026559077559,"TUBB2A","Tubulin beta-2A chain","TBB2A_HUMAN"
0.0714884794591697,17.8344210842872,1.08842328007671,0.311754461980603,0.643414027061356,-6.08697480297938,"AASD1_HUMAN",7,1.07326440440713,0.313014884470208,0.645442977959537,-0.0714884794591626,"Non-significant",0.190142119704917,"AARSD1","Alanyl-tRNA editing protein Aarsd1","AASD1_HUMAN"
