"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","C_vs_BM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.139376878139977,16.2811075973836,1.41285909170778,0.198756954798269,0.39071311866676,-6.04754806443579,"KLOTB_HUMAN",2,1.0529206635417,0.31982405255683,0.51870186642318,-0.139376878139981,"Non-significant",0.285082189299976,"KLB","Beta-klotho","KLOTB_HUMAN"
0.131390868618588,17.5793557492651,1.06219354918816,0.321914909946783,0.519137049479277,-6.45068384171198,"TF7L2_HUMAN",4,1.05242179831661,0.320040695891809,0.518932684328056,-0.131390868618592,"Non-significant",0.284888974947211,"TCF7L2","Transcription factor 7-like 2","TF7L2_HUMAN"
-0.128419507444697,17.4083178084177,-1.06823539639243,0.319356457164452,0.51771238868659,-6.44440518921193,"TFIP8_HUMAN",4,-1.05220752561561,0.320133783139942,0.518953077874024,0.128419507444693,"Non-significant",0.284871907935013,"TNFAIP8","Tumor necrosis factor alpha-induced protein 8","TFIP8_HUMAN"
-0.720995526779248,18.3881634867247,-0.954223450920137,0.370399179639315,0.564729139629286,-6.55836754570264,"YBEY_HUMAN",3,-1.05205069739775,0.320201927740088,0.518953077874024,0.720995526779244,"Non-significant",0.284871907935013,"YBEY","Endoribonuclease YbeY","YBEY_HUMAN"
0.0851546591564514,19.6162177235915,1.07377847325619,0.317023448893609,0.515476879407353,-6.43862206511361,"FMC1_HUMAN",6,1.05167941181818,0.320363302158666,0.519094122922211,-0.0851546591564443,"Non-significant",0.284753888086865,"FMC1","Protein FMC1 homolog","FMC1_HUMAN"
0.0342169760595148,22.0428102550797,1.02107556715013,0.339759086644928,0.536485963345635,-6.49271481040681,"AIMP2_HUMAN",17,1.05025246180086,0.320984087786639,0.519979327361093,-0.0342169760595148,"Non-significant",0.284013922118026,"AIMP2","Aminoacyl tRNA synthase complex-interacting multifunctional protein 2","AIMP2_HUMAN"
0.0279171585938052,19.977511558338,0.980179591349111,0.358261756055763,0.553036387526275,-6.53328054915801,"EGLN1_HUMAN",22,1.04943199343064,0.321341444630384,0.520437477710355,-0.0279171585938016,"Non-significant",0.283631436597882,"EGLN1","Egl nine homolog 1","EGLN1_HUMAN"
-0.0301376839818026,20.8610250670136,-1.12999686756469,0.294124879278634,0.490231536673054,-6.3787607843525,"SEC62_HUMAN",14,-1.04586699410248,0.32289772778081,0.522836719704456,0.0301376839818026,"Non-significant",0.281633918786575,"SEC62","Translocation protein SEC62","SEC62_HUMAN"
0.131048811397505,22.2653013900193,1.01141342720747,0.344062317752005,0.539981086545195,-6.50241189653213,"RS27A_HUMAN",5,1.04492320118024,0.323310699937513,0.523384026655162,-0.131048811397502,"Non-significant",0.281179535882951,"RPS27A;cRAP-RPS27A","Ubiquitin-ribosomal protein eS31 fusion protein","RS27A_HUMAN"
0.0513222699077183,18.346120054685,1.15747082462548,0.283433160207676,0.479973399119572,-6.34872728547137,"MO4L1_HUMAN",8,1.04431620527743,0.323576514340216,0.523652044011431,-0.0513222699077183,"Non-significant",0.280957196911668,"MORF4L1","Mortality factor 4-like protein 1","MO4L1_HUMAN"
0.176396351099445,19.7528215027251,2.38614272710133,0.0469070939834001,0.166584603353051,-4.67260944177355,"TM258_HUMAN",1,1.0442026443988,0.323626263235366,0.523652044011431,-0.176396351099445,"Non-significant",0.280957196911668,"TMEM258","Transmembrane protein 258","TM258_HUMAN"
-0.236572715729777,16.0844014925827,-1.29250887252061,0.235465385667671,0.429921371007238,-6.19415992431969,"CEGT_HUMAN",1,-1.04397784693,0.323724760040941,0.52369005435724,0.236572715729771,"Non-significant",0.280925673909827,"UGCG","Ceramide glucosyltransferase","CEGT_HUMAN"
0.0335839120337802,19.6535991508847,1.00162649876771,0.348464088218318,0.542850843394437,-6.51216338150993,"GRWD1_HUMAN",18,1.0427722639947,0.324253386799907,0.524423707814906,-0.0335839120337766,"Non-significant",0.280317683228222,"GRWD1","Glutamate-rich WD repeat-containing protein 1","GRWD1_HUMAN"
-0.0240123435518242,18.4988118753465,-0.904852995788513,0.394335483789529,0.586044479825152,-6.60462802398564,"RPAP1_HUMAN",31,-1.04227793317889,0.324470332659725,0.524653048316396,0.0240123435518207,"Non-significant",0.280127799475143,"RPAP1","RNA polymerase II-associated protein 1","RPAP1_HUMAN"
0.0331461489111859,19.3176889515904,1.0023293540426,0.348146528515636,0.542822479253276,-6.51146545994315,"TATD1_HUMAN",18,1.04178171741311,0.324688217246652,0.524773862515895,-0.0331461489111859,"Non-significant",0.280027804058849,"TATDN1","Deoxyribonuclease TATDN1","TATD1_HUMAN"
-0.043592873551912,18.9133685836391,-0.99109848448256,0.353247564450465,0.547596468692973,-6.52257302306942,"VPS28_HUMAN",16,-1.04176542771603,0.324695371823069,0.524773862515895,0.043592873551912,"Non-significant",0.280027804058849,"VPS28","Vacuolar protein sorting-associated protein 28 homolog","VPS28_HUMAN"
-0.0552882040941682,20.1072825557422,-0.949426657606218,0.372675873025754,0.566677065832866,-6.56294658724288,"APLP2_HUMAN",21,-1.04064134717191,0.325189368573207,0.525392430396731,0.0552882040941611,"Non-significant",0.2795161886124,"APLP2","Amyloid beta precursor like protein 2","APLP2_HUMAN"
0.150913162827315,17.8202156996444,1.07865830760348,0.314980844508409,0.512585737467341,-6.43351293963661,"DCDC2_HUMAN",3,1.0403810341812,0.325303849413501,0.525392430396731,-0.150913162827315,"Non-significant",0.2795161886124,"DCDC2","Doublecortin domain-containing protein 2","DCDC2_HUMAN"
0.0290792891694878,20.2644405605493,0.888918982500668,0.402299358729744,0.593752881994212,-6.61914127107543,"MA2A1_HUMAN",41,1.04047748535004,0.325261428386315,0.525392430396731,-0.0290792891694842,"Non-significant",0.2795161886124,"MAN2A1","Alpha-mannosidase 2","MA2A1_HUMAN"
0.170508056208213,16.7605774579648,1.16934219682966,0.278913120593519,0.474595094117044,-6.33559620158048,"IL1RA_HUMAN",2,1.03951248745366,0.325686042716492,0.525712138885676,-0.170508056208224,"Non-significant",0.279251994847276,"IL1RN","Interleukin-1 receptor antagonist protein","IL1RA_HUMAN"
0.176175619628836,17.8838253585379,1.03416983581577,0.333994343492937,0.530893593392076,-6.47946326517547,"METL9_HUMAN",3,1.03942807428572,0.325723205950576,0.525712138885676,-0.176175619628829,"Non-significant",0.279251994847276,"METTL9","Protein-L-histidine N-pros-methyltransferase","METL9_HUMAN"
0.0695691271494603,19.9315461023784,1.07322803889399,0.31725451102211,0.515612429226344,-6.43919730870667,"PLPP6_HUMAN",7,1.03941789574338,0.32572768731301,0.525712138885676,-0.0695691271494674,"Non-significant",0.279251994847276,"PLPP6","Polyisoprenoid diphosphate/phosphate phosphohydrolase PLPP6","PLPP6_HUMAN"
0.0398770847981709,21.2305454902658,0.916858056391499,0.388412279651797,0.581327874925797,-6.59355773772613,"TBL2_HUMAN",35,1.03866570068383,0.32605899051861,0.526125230367677,-0.0398770847981709,"Non-significant",0.278910871084949,"TBL2","Transducin beta-like protein 2","TBL2_HUMAN"
-0.028972193353848,20.5303839627244,-0.918954306868767,0.387384785735409,0.580287615105048,-6.59161284308431,"PSMD5_HUMAN",29,-1.03672323173347,0.326915736621549,0.527385783986058,0.028972193353848,"Non-significant",0.277871581064428,"PSMD5","26S proteasome non-ATPase regulatory subunit 5","PSMD5_HUMAN"
0.0589196579954461,18.1842070276048,1.14042566962587,0.290028257068782,0.485955673351149,-6.36741944494011,"CA050_HUMAN",7,1.03630387504147,0.327100923203037,0.527474816654531,-0.058919657995439,"Non-significant",0.277798270151696,"C1orf50","Uncharacterized protein C1orf50","CA050_HUMAN"
0.0439189028764808,17.8743519272252,1.04381097882621,0.329799008166349,0.527285705293668,-6.46962618524636,"FNBP4_HUMAN",12,1.03625610858644,0.327122021786611,0.527474816654531,-0.0439189028764915,"Non-significant",0.277798270151696,"FNBP4","Formin-binding protein 4","FNBP4_HUMAN"
0.157796157897909,18.1900607737464,0.945140644187992,0.374719032452983,0.568758322736245,-6.56702282288909,"NDUF6_HUMAN",10,1.03601068899814,0.327230440687286,0.52752780809943,-0.157796157897916,"Non-significant",0.277754642028719,"NDUFAF6","NADH dehydrogenase (ubiquinone) complex I, assembly factor 6","NDUF6_HUMAN"
0.0752697147804433,17.044655644804,1.01478454178625,0.342556141942583,0.539162980848313,-6.49903645389761,"GCR_HUMAN",8,1.03467522318811,0.327820888534943,0.52835767399607,-0.0752697147804362,"Non-significant",0.277071980395521,"NR3C1","Glucocorticoid receptor","GCR_HUMAN"
0.036288136723087,19.4290308340503,1.02412321489896,0.338410479671095,0.535480105297144,-6.48964181208888,"EI2BB_HUMAN",15,1.03362708144773,0.328284869967443,0.528868708388426,-0.036288136723087,"Non-significant",0.276652128152621,"EIF2B2","Translation initiation factor eIF2B subunit beta","EI2BB_HUMAN"
0.212238384397818,16.179138060136,1.06101935382945,0.322414010788378,0.519523337947024,-6.45190104054897,"Z280C_HUMAN",2,1.03361672703501,0.328289456052053,0.528868708388426,-0.212238384397821,"Non-significant",0.276652128152621,"ZNF280C","Zinc finger protein 280C","Z280C_HUMAN"
-0.0584049302220357,17.6274466191252,-1.25691585511089,0.247387721723526,0.442320377227569,-6.2359756589914,"UTP23_HUMAN",6,-1.03317522703651,0.328485046670195,0.529061729146783,0.0584049302220464,"Non-significant",0.276493652986007,"UTP23","rRNA-processing protein UTP23 homolog","UTP23_HUMAN"
0.206340534522123,18.621120936313,1.47945239425147,0.180699612985875,0.369875314531627,-5.96323252173708,"TTPAL_HUMAN",1,1.03275309284932,0.328672140858894,0.529240979584132,-0.206340534522123,"Non-significant",0.27634653538738,"TTPAL","Alpha-tocopherol transfer protein-like","TTPAL_HUMAN"
0.0680630104046251,20.7041520375017,1.13849744805542,0.290782167164478,0.486701714629008,-6.36952186435776,"CHCH7_HUMAN",6,1.0323384000548,0.328856015859582,0.529414964890846,-0.0680630104046216,"Non-significant",0.276203786726283,"CHCHD7","Coiled-coil-helix-coiled-coil-helix domain-containing protein 7","CHCH7_HUMAN"
-0.188772352631137,17.1358200968483,-1.10177005277973,0.305449236429774,0.503042118355031,-6.40908892361039,"HDAC3_HUMAN",2,-1.03151448737141,0.329221571266525,0.52988128413621,0.188772352631133,"Non-significant",0.275821419870297,"HDAC3","Histone deacetylase 3","HDAC3_HUMAN"
0.0534030250507165,19.603365241377,1.94389432613505,0.0911690990838623,0.248843881862207,-5.32673179502518,"LPCT4_HUMAN",5,1.03117998515618,0.329370072091513,0.529980531007302,-0.0534030250507165,"Non-significant",0.275740084043359,"LPCAT4","Lysophospholipid acyltransferase LPCAT4","LPCT4_HUMAN"
-0.12412291635485,19.3101742430489,-1.60124131108128,0.151466263939432,0.331516443518846,-5.80382789517566,"MSPD1_HUMAN",2,-1.0310336613597,0.329435047919176,0.529980531007302,0.12412291635485,"Non-significant",0.275740084043359,"MOSPD1","Motile sperm domain-containing protein 1","MSPD1_HUMAN"
-0.0339891504807142,23.1614511497501,-0.986910627190235,0.355164318211237,0.549686115012254,-6.5266905189447,"MOT4_HUMAN",18,-1.030631243482,0.329613793867639,0.530145936140027,0.0339891504807071,"Non-significant",0.275604563349876,"SLC16A3","Monocarboxylate transporter 4","MOT4_HUMAN"
0.128979568909564,17.0663918886277,0.974962784666495,0.360676556176584,0.555741238486002,-6.53836429560138,"DUS11_HUMAN",6,1.03003918931793,0.329876906414814,0.530202707317732,-0.128979568909561,"Non-significant",0.275558059005509,"DUSP11","RNA/RNP complex-1-interacting phosphatase","DUS11_HUMAN"
0.0553622894959389,18.7574345987845,0.949682146285539,0.372554345792618,0.566677065832866,-6.56270314943043,"SMAD4_HUMAN",18,1.03022677694063,0.329793524045911,0.530202707317732,-0.0553622894959389,"Non-significant",0.275558059005509,"SMAD4","Mothers against decapentaplegic homolog 4","SMAD4_HUMAN"
-0.0274225540382353,19.442620522613,-0.873692758406944,0.410018385858403,0.600408634660941,-6.63281592813724,"XPO5_HUMAN",42,-1.03011466965606,0.329843353611509,0.530202707317732,0.0274225540382353,"Non-significant",0.275558059005509,"XPO5","Exportin-5","XPO5_HUMAN"
0.0868851400825363,18.6578939839171,1.74788496536924,0.122084235267644,0.292783252163661,-5.60416139566759,"COX16_HUMAN",3,1.02940747893253,0.330157818351918,0.530363627007806,-0.0868851400825363,"Non-significant",0.275426268033643,"COX16","Cytochrome c oxidase assembly protein COX16 homolog, mitochondrial","COX16_HUMAN"
-0.0898315999295782,18.7128932249634,-1.62086298057296,0.147184720125287,0.328051916487614,-5.77756973000981,"GLOD5_HUMAN",3,-1.02958368311427,0.330079444783815,0.530363627007806,0.0898315999295782,"Non-significant",0.275426268033643,"GLOD5","Glyoxalase domain-containing protein 5","GLOD5_HUMAN"
-0.0467335532187221,20.3749005057592,-0.928202547525405,0.382875737427464,0.576264525978831,-6.58299047061975,"LRRC1_HUMAN",26,-1.02930161832408,0.330204910713683,0.530363627007806,0.0467335532187221,"Non-significant",0.275426268033643,"LRRC1","Leucine-rich repeat-containing protein 1","LRRC1_HUMAN"
1.88004196248999,19.3410142828897,0.929520689863134,0.382236259046624,0.57566297684718,-6.58175598990829,"ABHD2_HUMAN",2,1.02895669672372,0.330358385357066,0.530488097185611,-1.88004196248998,"Non-significant",0.275324356125697,"ABHD2","Monoacylglycerol lipase ABHD2","ABHD2_HUMAN"
-0.083502812965019,18.9387639577379,-0.959187612775601,0.368054114549434,0.562432442062628,-6.55360986568327,"STK38_HUMAN",11,-1.02844574455924,0.330585835698752,0.530731272671577,0.0835028129650226,"Non-significant",0.275125321361467,"STK38","Serine/threonine-protein kinase 38","STK38_HUMAN"
0.116842686799259,18.3450526354575,1.01211266061431,0.34374948665722,0.539981086545195,-6.50171245992268,"UQCC4_HUMAN",5,1.02823998941802,0.330677461164284,0.530756329620467,-0.116842686799252,"Non-significant",0.275104817881982,"UQCC4","Ubiquinol-cytochrome c reductase complex assembly factor 4","UQCC4_HUMAN"
-0.0243397576949533,21.4955783159562,-0.854966148908412,0.419657871486271,0.610162459419527,-6.64937132287126,"PGM2_HUMAN",44,-1.02801897591749,0.330775902851236,0.530792312964223,0.0243397576949462,"Non-significant",0.275075375297794,"PGM2","Phosphopentomutase","PGM2_HUMAN"
0.0381978520080608,19.8075495424792,1.02475642634955,0.338130803214162,0.53532765202591,-6.48900247455227,"ARSA_HUMAN",14,1.02745187985797,0.331028595030147,0.530962432465645,-0.0381978520080608,"Non-significant",0.274936205754767,"ARSA","Arylsulfatase A","ARSA_HUMAN"
-0.063612605142378,19.2022939625279,-0.958807405776821,0.368233326110829,0.562583169125998,-6.55397493517026,"JMJD6_HUMAN",14,-1.0274397276479,0.331034011532935,0.530962432465645,0.0636126051423815,"Non-significant",0.274936205754767,"JMJD6","Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6","JMJD6_HUMAN"
-0.0695892609430437,19.2738120363979,-1.05671424780587,0.32424917470147,0.521757948321194,-6.45635538565044,"CLN5_HUMAN",7,-1.02721268719943,0.331135220736361,0.53100278162179,0.0695892609430437,"Non-significant",0.274903203890603,"CLN5","Bis(monoacylglycero)phosphate synthase CLN5","CLN5_HUMAN"
-0.0601717088747442,23.7337012024528,-0.950321680063304,0.372250272239774,0.566677065832866,-6.56209355747451,"1433G_HUMAN",16,-1.02606451526558,0.331647407930898,0.531335980305995,0.0601717088747478,"Non-significant",0.274630774116111,"YWHAG","14-3-3 protein gamma","1433G_HUMAN"
-0.0635134829030619,18.6802783184999,-0.964425020499555,0.365592161282596,0.560006765942756,-6.5485695806,"AAR2_HUMAN",13,-1.02648573657631,0.331459435876889,0.531335980305995,0.0635134829030655,"Non-significant",0.274630774116111,"AAR2","Protein AAR2 homolog","AAR2_HUMAN"
0.109520784792821,21.0181328609756,1.08731829789977,0.311381820858781,0.508911019015919,-6.42440484792273,"ALG13_HUMAN",4,1.02613925732658,0.331614048024749,0.531335980305995,-0.109520784792817,"Non-significant",0.274630774116111,"ALG13","UDP-N-acetylglucosamine transferase subunit ALG13","ALG13_HUMAN"
-0.112303282325087,17.2585936734671,-0.986777454246529,0.355225401165181,0.549686115012254,-6.52682123622379,"REN3B_HUMAN",6,-1.02611983806275,0.331622715253343,0.531335980305995,0.112303282325087,"Non-significant",0.274630774116111,"UPF3B","Regulator of nonsense transcripts 3B","REN3B_HUMAN"
0.0262096742433968,20.5052805894152,0.911257961563225,0.391167095097815,0.583823997001484,-6.59873620999857,"BCS1_HUMAN",28,1.0253245111371,0.331977834111616,0.53174334429165,-0.0262096742433968,"Non-significant",0.274297937354711,"BCS1L","Mitochondrial chaperone BCS1","BCS1_HUMAN"
0.114473188640904,17.8780930050714,1.20322301423728,0.26633994750285,0.461664725289201,-6.29762149617782,"ARL15_HUMAN",3,1.02476185602075,0.332229237508486,0.532023976211984,-0.114473188640904,"Non-significant",0.274068795332907,"ARL15","ADP-ribosylation factor-like protein 15","ARL15_HUMAN"
0.110560956293231,18.6692319647846,1.08084944399352,0.314067099788865,0.511742471581297,-6.43121339437618,"PXL2B_HUMAN",4,1.02432497356313,0.332424543151733,0.53221466642637,-0.110560956293234,"Non-significant",0.273913161614249,"PRXL2B","Prostamide/prostaglandin F synthase","PXL2B_HUMAN"
0.217527120880998,15.4510154261509,1.04128582390623,0.330893804611509,0.528068695725156,-6.47220919136625,"CCPG1_HUMAN",2,1.02413339545494,0.3325102144158,0.532229783826482,-0.217527120880995,"Non-significant",0.273900825783199,"CCPG1","Cell cycle progression protein 1","CCPG1_HUMAN"
-0.0801392273896795,17.4307109724603,-1.13471294721245,0.292266511709997,0.488299780990476,-6.37364105001397,"ATG13_HUMAN",5,-1.0238448545478,0.332639277767454,0.53231433357148,0.0801392273896759,"Non-significant",0.273831839468446,"ATG13","Autophagy-related protein 13","ATG13_HUMAN"
0.0397574581310138,22.638269953748,0.995206015871426,0.351375303956314,0.545906179844901,-6.51852161301295,"PSB2_HUMAN",15,1.02328839880902,0.33288828566709,0.532544384673152,-0.0397574581310067,"Non-significant",0.273644190301745,"PSMB2","Proteasome subunit beta type-2","PSB2_HUMAN"
-0.0509998835730805,18.9063214454492,-0.984166527157988,0.356424592203662,0.550809318894636,-6.52938129712471,"SPAST_HUMAN",13,-1.02318273996501,0.332935582798383,0.532544384673152,0.0509998835730805,"Non-significant",0.273644190301745,"SPAST","Spastin","SPAST_HUMAN"
-0.138740773845004,16.5937987703939,-1.33402030413288,0.222187388390027,0.41512238312528,-6.14447563120255,"CMTA2_HUMAN",2,-1.02267155661273,0.333164480825031,0.532567959015609,0.138740773845004,"Non-significant",0.273624965650175,"CAMTA2","Calmodulin-binding transcription activator 2","CMTA2_HUMAN"
0.0630949558264042,17.3548091087338,1.04082747221887,0.331092831722999,0.528073562355969,-6.47267754765422,"CRLF3_HUMAN",8,1.02278137609029,0.3331152957369,0.532567959015609,-0.0630949558264042,"Non-significant",0.273624965650175,"CRLF3","Cytokine receptor-like factor 3","CRLF3_HUMAN"
0.121396397703812,21.4914801128055,0.998468460135536,0.349893692976193,0.544092613900955,-6.51529467539696,"HMGN1_HUMAN",5,1.02246851923781,0.333255430097278,0.532567959015609,-0.121396397703808,"Non-significant",0.273624965650175,"HMGN1","Non-histone chromosomal protein HMG-14","HMGN1_HUMAN"
-0.038055471697696,19.8328063231764,-0.944245411891335,0.375146853717331,0.569252886541448,-6.56787242102967,"MAP2_HUMAN",21,-1.02256836979227,0.333210700341488,0.532567959015609,0.0380554716976924,"Non-significant",0.273624965650175,"METAP2","Methionine aminopeptidase 2","MAP2_HUMAN"
0.0515174369313556,19.0642882029415,1.0659574873645,0.320319147272364,0.518509641059464,-6.44677542881107,"2A5E_HUMAN",9,1.02156020589047,0.333662533317139,0.533096523482898,-0.0515174369313449,"Non-significant",0.27319414965871,"PPP2R5E","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform","2A5E_HUMAN"
0.0481115757755077,18.8074320550523,0.953419286004251,0.370780125513039,0.564990579732003,-6.55913645739051,"HERC4_HUMAN",17,1.02117290433642,0.333836235095377,0.533252023206572,-0.0481115757755042,"Non-significant",0.273067488122729,"HERC4","Probable E3 ubiquitin-protein ligase HERC4","HERC4_HUMAN"
1.48961027107448,20.018243162382,0.922930774795317,0.385441224588238,0.57861763708344,-6.58791383587916,"PREY_HUMAN",2,1.0208246572077,0.333992479682044,0.533379572996348,-1.48961027107448,"Non-significant",0.272963620638719,"PYURF","Protein preY, mitochondrial","PREY_HUMAN"
0.223743192017601,17.6725955571912,1.02853099408408,0.336467394675106,0.533791263263256,-6.48518527023173,"ANTR2_HUMAN",2,1.02007153898253,0.334330562960519,0.533797390942224,-0.223743192017601,"Non-significant",0.272623553257699,"ANTXR2","Anthrax toxin receptor 2","ANTR2_HUMAN"
0.027199395751218,19.2745345599047,1.20859806466624,0.264389355089982,0.459538580343106,-6.29153018444556,"NUDC3_HUMAN",13,1.01972014089001,0.334488398071207,0.533927296601091,-0.0271993957512215,"Non-significant",0.272517875620476,"NUDCD3","NudC domain-containing protein 3","NUDC3_HUMAN"
-0.140010421131073,17.4974301070917,-1.31186456612415,0.229191325594952,0.42222434503966,-6.17111373685446,"KC1G3_HUMAN",2,-1.01917733433519,0.334732317567237,0.534194523715302,0.140010421131084,"Non-significant",0.272300568453201,"CSNK1G3","Casein kinase I isoform gamma-3","KC1G3_HUMAN"
-0.0246924312650663,23.8090778299813,-1.00895197219205,0.345165308084919,0.540660148263472,-6.50487117014548,"ERP29_HUMAN",19,-1.01853031582715,0.335023242160625,0.534536626317524,0.0246924312650663,"Non-significant",0.272022531685096,"ERP29","Endoplasmic reticulum resident protein 29","ERP29_HUMAN"
0.0626727754727021,20.4334310032579,0.974836698659214,0.360735073208867,0.555741238486002,-6.53848690786441,"SPRY4_HUMAN",11,1.0181971674369,0.335173113103574,0.534653569954113,-0.0626727754727057,"Non-significant",0.271927528987833,"SPRYD4","SPRY domain-containing protein 4","SPRY4_HUMAN"
0.0656401630633461,20.2246876191192,1.06389719485825,0.321191851407784,0.518751236619925,-6.44891605350706,"VATF_HUMAN",7,1.01794366318502,0.335287189082392,0.534713374639849,-0.0656401630633496,"Non-significant",0.271878952874337,"ATP6V1F","V-type proton ATPase subunit F","VATF_HUMAN"
-0.0324988298092919,19.9280140748462,-1.09219195875661,0.309370889459669,0.506561555110371,-6.41925595826821,"LEG8_HUMAN",13,-1.01767414305016,0.335408504323323,0.534784694493136,0.0324988298092954,"Non-significant",0.271821030715013,"LGALS8","Galectin-8","LEG8_HUMAN"
-0.0723901665820179,19.909146388046,-1.082671506407,0.313308879303763,0.510864688299597,-6.42929861650789,"RM10_HUMAN",6,-1.01601483489408,0.336156115562644,0.535854337638899,0.0723901665820144,"Non-significant",0.270953249406043,"MRPL10","Large ribosomal subunit protein uL10m","RM10_HUMAN"
-1.28894866214187,17.6710506659655,-0.921842325617808,0.385972500610998,0.579041684414694,-6.58892759277355,"GPR39_HUMAN",1,-1.01427717128215,0.336940378179997,0.536981903778301,1.28894866214187,"Non-significant",0.270040349722513,"GPR39","G-protein coupled receptor 39","GPR39_HUMAN"
-0.030922945495206,18.7135092760786,-0.94731586430235,0.37368104685274,0.567676472829815,-6.56495586577935,"EP300_HUMAN",21,-1.01381945977041,0.337147187397513,0.53715333436973,0.0309229454951989,"Non-significant",0.269901724048808,"EP300","Histone acetyltransferase p300","EP300_HUMAN"
0.0381341832981406,20.6408758600894,0.892593822664304,0.400452320401933,0.591611955363161,-6.61581242939066,"FAKD5_HUMAN",36,1.01369859542881,0.337201813884636,0.53715333436973,-0.0381341832981335,"Non-significant",0.269901724048808,"FASTKD5","FAST kinase domain-containing protein 5, mitochondrial","FAKD5_HUMAN"
-0.0260166098096768,20.401069987612,-0.906460411063345,0.393538563215654,0.585693201921257,-6.60315250139903,"CSTF3_HUMAN",27,-1.0131496320761,0.337450010275871,0.537303528334351,0.0260166098096803,"Non-significant",0.269780307521558,"CSTF3","Cleavage stimulation factor subunit 3","CSTF3_HUMAN"
-0.205543118535449,16.8944188694604,-1.04393111524615,0.32974699335232,0.527285705293668,-6.46950318128838,"TUSC2_HUMAN",2,-1.01326759543596,0.337396665262886,0.537303528334351,0.205543118535452,"Non-significant",0.269780307521558,"TUSC2","Tumor suppressor candidate 2","TUSC2_HUMAN"
-0.0527403004161329,18.3801058234893,-0.994846729059619,0.351538765777345,0.545917184754765,-6.51887649927439,"ATX3_HUMAN",11,-1.01268060371265,0.337662175689675,0.537518766681557,0.0527403004161329,"Non-significant",0.269606368391027,"ATXN3","Ataxin-3","ATX3_HUMAN"
-0.0294390878702515,24.1200992812147,-1.13638701227571,0.291609154538531,0.487551512688703,-6.37182011783823,"SRSF7_HUMAN",13,-1.01247051362383,0.337757242738494,0.537547542466415,0.029439087870248,"Non-significant",0.269583119286348,"SRSF7","Serine/arginine-rich splicing factor 7","SRSF7_HUMAN"
0.0661160949349195,18.9404054535607,0.93503041886031,0.379571907343707,0.574059051095746,-6.57658104873168,"GATB_HUMAN",15,1.01068306834772,0.338566888689173,0.538713312859573,-0.0661160949349195,"Non-significant",0.268642291894159,"GATB","Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial","GATB_HUMAN"
-0.0932324096902839,23.1431521860949,-0.972298218755688,0.361914731737972,0.55639219214164,-6.54095285748441,"NTCP_HUMAN",7,-1.00873549389453,0.339450730201979,0.539996581970885,0.0932324096902839,"Non-significant",0.267608989132368,"SLC10A1","Hepatic sodium/bile acid cotransporter","NTCP_HUMAN"
-0.0231374733815635,19.7155367424262,-0.842066200346374,0.426391650486673,0.61573247232636,-6.66060503720676,"MFN2_HUMAN",40,-1.00684135529586,0.340311985922077,0.541139649068675,0.0231374733815635,"Non-significant",0.266690644332259,"MFN2","Mitofusin-2","MFN2_HUMAN"
-0.0850959203520461,16.8716599195912,-0.942985515641613,0.375749564686254,0.569511801798824,-6.56906702897858,"TUT4_HUMAN",10,-1.00681431939405,0.340324290899535,0.541139649068675,0.0850959203520425,"Non-significant",0.266690644332259,"TUT4","Terminal uridylyltransferase 4","TUT4_HUMAN"
0.0184800956964466,20.3763506665884,0.826220720910562,0.434767301903115,0.623187292524646,-6.67421130067143,"DDX23_HUMAN",36,1.006620643818,0.340412449158466,0.541156584705011,-0.0184800956964466,"Non-significant",0.2666770527606,"DDX23","Probable ATP-dependent RNA helicase DDX23","DDX23_HUMAN"
-0.0774205947123647,22.8685991531851,-1.00131548006907,0.348604682100902,0.542850843394437,-6.51247209872991,"ATPD_HUMAN",7,-1.00579107751235,0.340790249716519,0.54124947978977,0.0774205947123718,"Non-significant",0.266602508051125,"ATP5F1D","ATP synthase subunit delta, mitochondrial","ATPD_HUMAN"
-0.363155636531932,15.9579070080816,-1.00537597391081,0.346772607399506,0.541890408429577,-6.50843594592475,"BNIP2_HUMAN",1,-1.00620657800254,0.340600983377857,0.54124947978977,0.363155636531932,"Non-significant",0.266602508051125,"BNIP2","BCL2/adenovirus E1B 19 kDa protein-interacting protein 2","BNIP2_HUMAN"
-0.0837046326132409,18.1727697247429,-0.952098411184364,0.37140648633266,0.56582153340053,-6.56039833345514,"DDHD2_HUMAN",9,-1.00536136225287,0.340986074205046,0.54124947978977,0.0837046326132374,"Non-significant",0.266602508051125,"DDHD2","Phospholipase DDHD2","DDHD2_HUMAN"
-0.0506410680654668,18.2454085057804,-0.965852092334538,0.364923505272713,0.559977123915184,-6.54719254209112,"FXR2_HUMAN",13,-1.00554712920098,0.340901408432292,0.54124947978977,0.0506410680654561,"Non-significant",0.266602508051125,"FXR2","RNA-binding protein FXR2","FXR2_HUMAN"
