"CTRL_2","CTRL_3","CTRL_4","CTRL.myr_1","CTRL.myr_2","CTRL.myr_3","CTRL.myr_4","HBV_1","HBV_2","HBV_3","HBV_4","HBV.myr_1","HBV.myr_2","HBV.myr_3","HBV.myr_4","Pval","adjPval","negLog10_sca_adjPval","HBV.myr_vs_HBV","Diff_Abund","Protein_Names","Genes","ProtDesc"
19.0017682734061,18.9968816826062,18.9195966009156,18.2622784013638,18.4687513039811,18.6577022425061,18.6102679103222,16.8274171396612,17.3234418484701,17.6704972009252,17.6521447375658,17.3426042582701,17.6250880881528,17.4748941898409,18.1240102129233,0.335979270638061,0.873481045266273,0.0587465148660308,-0.273273955641198,"Non-significant","HIBCH_HUMAN","HIBCH","3-hydroxyisobutyryl-CoA hydrolase, mitochondrial"
17.2468240853738,16.7900175187209,16.9708698276387,16.9187235066857,16.8486962859944,17.1482779596075,16.7999392660634,16.4662565320549,16.4307040866165,16.7352783524352,16.4536355706588,16.5619636026651,16.7886673603711,16.3233169359242,16.7147553086454,0.570310011892039,0.975544899710209,0.0107527372918758,-0.0757071664600986,"Non-significant","3HIDH_HUMAN","HIBADH","3-hydroxyisobutyrate dehydrogenase, mitochondrial"
19.0385198401659,19.3995095029424,19.1214905167138,19.2752060674459,19.2775893528797,19.1673446370786,19.4758204940732,19.2225072029053,19.2177826120786,19.4500795372969,19.1325424033705,19.1806497773841,19.2369601456548,19.3258126951576,19.2760607769477,0.991362773903582,0.996602534865017,0.00147801253272291,0.000857090126778814,"Non-significant","HGFA_HUMAN","HGFAC","Hepatocyte growth factor activator"
16.9828265039289,16.892696962769,16.978464686726,16.1351160561931,16.5765566805035,18.0670929323923,17.5654591369046,15.4477418996712,14.3669778357254,16.2282907328278,16.1154480912025,15.9165326254129,16.2493079278185,16.9873972597713,17.6207997314681,0.0911705046769761,0.569241056282246,0.244703784143266,-1.15389474626097,"Non-significant","HGD_HUMAN","HGD","Homogentisate 1,2-dioxygenase"
17.6806204993533,17.8050006726607,17.6201983430318,17.2713718352569,17.4118171442438,17.5359511778118,17.4872276878078,17.077316445881,16.8346932442531,17.1972646951011,17.0809528155539,16.1700600129712,16.6852826298958,16.5651839120823,16.7177968924962,0.0178909113793591,0.265847761277665,0.575366992558193,0.512975938335899,"Non-significant","HEXB_HUMAN","HEXB","Beta-hexosaminidase subunit beta"
16.8117008084909,17.0043960514265,16.8413800680325,16.5570837115501,16.6911300907406,16.4899122306705,16.6890288264777,16.1527205642173,16.1991259402416,16.3806791980492,16.631702847692,15.9243973165344,15.8850480824678,16.0562122097308,16.0969086536889,0.0400666299173598,0.425359031414746,0.371244341624925,0.350415571944549,"Non-significant","HEXA_HUMAN","HEXA","Beta-hexosaminidase subunit alpha"
17.0537138047023,17.0643743825914,16.7950757321557,17.5598027733359,17.3258851434681,16.893846610348,17.1817928464355,16.9335177756527,17.3234418484701,17.1595560280588,17.6896636217255,17.0738695935106,16.8960012121306,16.6881273469295,16.686185888185,0.0642725326019996,0.513640155500014,0.289341031219638,0.440498808287849,"Non-significant","A0A087WSW7_HUMAN","HELLS","Helicase, lymphoid-specific, isoform CRA_d"
17.7026123654037,17.6828300333489,16.9139061788219,17.3057856735278,16.7888839802919,16.9595265683091,17.3472320624199,17.2283771732882,16.8885173345389,17.3396760563646,16.5245355936081,17.585644766529,17.6310704528847,16.9720149752376,17.7509162999781,0.101788939967711,0.569241056282246,0.244703784143266,-0.4896350842074,"Non-significant","HECD4_HUMAN","HECTD4","Probable E3 ubiquitin-protein ligase HECTD4"
14.8131949772739,14.9268102246484,15.3705818432155,14.3140662850667,14.6679320300659,15.5339045784668,15.002744707118,14.4048555024288,13.9246919029149,14.3758743341541,14.6378757879825,13.7792679294204,14.0867913942488,13.9480203882026,14.234158789281,0.126649725249754,0.601037190728469,0.22109865407309,0.323764756581875,"Non-significant","HEBP2_HUMAN","HEBP2","Heme-binding protein 2"
16.0563688780506,15.8022740107727,15.7047358237414,15.546650333497,15.3590975102672,16.023461990839,15.375602874057,14.4355986452356,15.2590811901321,15.2920160056387,15.6682451338696,14.8570868068148,14.8186021482042,15.1018443915424,15.4332268091456,0.723988025174428,0.993250064670355,0.00294139799575335,0.11104520479225,"Non-significant","HEBP1_HUMAN","HEBP1","Heme-binding protein 1"
17.3623376929991,17.1358194877665,17.3113403355852,16.7631993966122,16.9122461347533,16.9339441737907,16.9094595165118,16.0445648828126,15.9375186525886,16.5919926885205,16.7727656033834,15.7833512657374,15.9890285460907,16.2839854164916,16.2356870512258,0.314972023540242,0.868496083148107,0.0612321358478548,0.263697386939899,"Non-significant","HDHD3_HUMAN","HDHD3","Haloacid dehalogenase-like hydrolase domain-containing protein 3"
20.3097694247929,20.2933481558984,20.1786210886969,20.0972168607875,20.4950781765131,19.8372229190218,20.356984904126,19.7302893511376,20.1093333161385,20.1752010950549,20.6498052386859,20.2788260183988,20.2797329887658,20.0214869930237,20.139911022083,0.948144494542994,0.993250064670355,0.00294139799575335,-0.0138320053136027,"Non-significant","HDAC7_HUMAN","HDAC7","Histone deacetylase 7"
17.7281397449807,18.1277273767481,17.6773067233976,18.2158363099625,17.8797208408568,17.6360722897713,17.7394773799377,17.9109647246772,17.5050904603176,17.8341747377165,18.0621568407486,17.5607731592253,18.2469585818536,17.9727442522585,17.8523771074256,0.679917969578106,0.98625087973505,0.00601259639199599,-0.0801165843257756,"Non-significant","HDAC5_HUMAN","HDAC5","Histone deacetylase 5"
16.405257826268,16.7915063222628,16.2638578530321,16.9044111823057,16.9809651414547,16.7479044914595,16.6507292244652,16.8265484872909,16.483596951082,16.9585980254934,16.7875965254414,16.6982298751437,16.5542395865559,16.7065904463114,16.6288014992212,0.337134685621776,0.873481045266273,0.0587465148660308,0.117119645518876,"Non-significant","HBE_HUMAN;HBG1_HUMAN;HBG2_HUMAN","HBE1;HBG1;HBG2","Hemoglobin subunit epsilon"
24.6259083465606,24.7206404779997,24.2551908357536,24.8690353781835,25.1027073283745,24.5533332858719,24.7775001428341,25.1100920068802,24.9159482898904,24.9449950963033,24.8710631587187,24.8722662466607,25.4428310187643,24.6580129091563,24.774698197591,0.903900338875867,0.993250064670355,0.00294139799575335,0.0235725449050754,"Non-significant","HBB_HUMAN","HBB","Hemoglobin subunit beta"
22.5548150606532,22.6448178713372,22.4696820562524,22.898069176189,22.9102291552166,22.6638225710552,22.7177299662771,22.869491053702,22.72111003906,22.8490576112688,23.0857580326028,22.7845262201898,22.962644346922,22.7443337455532,22.8272996695009,0.5877615322531,0.975544899710209,0.0107527372918758,0.0516531886169247,"Non-significant","HBA_HUMAN","HBA1","Hemoglobin subunit alpha"
17.9985188132488,17.5548136557379,17.8937873725525,16.7611746157847,17.242243728588,17.675026664297,17.6652665124677,16.6716654506754,16.180144208382,16.7755845622074,16.4685031345093,15.909717328964,16.6886327912036,16.8583088872656,17.6390226814544,0.546504757648953,0.975544899710209,0.0107527372918758,-0.249946083278374,"Non-significant","HAOX1_HUMAN","HAO1","Hydroxyacid oxidase 1"
17.1268254451058,17.1222820287607,16.9458552969472,16.3121136247428,16.6997351051645,17.1989629373955,17.1048034811812,16.4599422479402,16.1614625939398,16.8142820400472,16.6630855041669,16.2341101276724,15.9914155532328,16.4868004618167,17.2961096261634,0.946248353723982,0.993250064670355,0.00294139799575335,0.0225841543022014,"Non-significant","GLO2_HUMAN","HAGH","Hydroxyacylglutathione hydrolase, mitochondrial"
15.587194438166,14.9556499075284,14.1244767708459,16.7728171406304,16.3525935070713,15.3862801610235,15.7225940989566,15.5631664740108,15.7887794970966,15.1337081632684,15.804917511276,16.5482198573542,16.2591290167365,15.0495848251928,17.0016940659999,0.226237896856406,0.757578309543812,0.120572468244864,-0.6420140299079,"Non-significant","ECHB_HUMAN","HADHB","Trifunctional enzyme subunit beta, mitochondrial"
19.4462594612664,19.2606829782748,19.5142035691693,18.3863045827869,19.0307883542603,19.2398245852218,19.3584795066705,18.1811522568656,17.9851637358488,18.6144618308356,18.5808510780315,17.9109003315847,18.2026164895588,18.3165555470597,18.8980551485501,0.975247416983461,0.993250064670355,0.00294139799575335,0.00837534620704972,"Non-significant","HCDH_HUMAN","HADH","Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial"
16.903211073817,17.1953914329548,16.9866975720152,17.6391004279103,17.5423215387549,17.1646123568401,17.4234770640798,17.7737831232851,17.7955704335211,17.2922587148551,16.9645777774237,17.5658161071009,17.2948181583229,17.5506566141253,17.8685814425423,0.647285837767762,0.975544899710209,0.0107527372918758,-0.113420568251602,"Non-significant","HABP2_HUMAN","HABP2","Hyaluronan-binding protein 2"
18.5949368728343,18.7211292356381,18.8318298736867,18.2802678339616,18.5259069095814,18.9179896989783,18.6276549969207,17.8715683898637,17.6129692567163,18.4386741026019,18.622044667754,17.7476881850325,17.9032287297058,18.3083434745549,18.8240295423924,0.865756708573058,0.993250064670355,0.00294139799575335,-0.0595083786874255,"Non-significant","3HAO_HUMAN","HAAO","3-hydroxyanthranilate 3,4-dioxygenase"
16.2584224933142,16.3763323072752,16.1227491458108,16.8363586113744,16.7192551130262,16.8892543981739,16.8158335673608,16.6342863899583,16.7426515407968,16.5648848245073,16.3469932359965,16.9357290677301,16.7247270015344,16.949507575828,17.2083867905911,0.0264027677184818,0.359219186019462,0.444640475568596,-0.382383611106174,"Non-significant","G6PE_HUMAN","H6PD","GDH/6PGL endoplasmic bifunctional protein"
18.7333563268181,17.8981112582873,17.9995376365519,19.2578297771549,18.6671808580913,17.8896168477905,17.9583091494622,17.9590567097471,18.5404799795718,17.5722709300607,18.3188869903712,18.8337054521254,17.9973118160227,17.4490680204116,17.8618502271066,0.868942118879588,0.993250064670355,0.00294139799575335,0.0621897735211228,"Non-significant","H4_HUMAN","H4C1","Histone H4"
17.8027940127702,16.7170471414442,16.8927088194807,18.0706188818977,17.3224475265591,16.6165344856757,17.0628577627316,16.7439665726457,17.5111580989189,16.2618800552066,16.2314912106669,17.8853984817251,16.7016854986972,15.8909387199021,16.657192822446,0.856092213639273,0.993250064670355,0.00294139799575335,-0.0966798963330753,"Non-significant","H2B1C_HUMAN;H2B1D_HUMAN;H2B1H_HUMAN;H2B1K_HUMAN;H2B1L_HUMAN;H2B1M_HUMAN;H2B1N_HUMAN;H2B2F_HUMAN;H2BFS_HUMAN","H2BC12;H2BC13;H2BC14;H2BC15;H2BC18;H2BC4;H2BC5;H2BC9;H2BS1","Histone H2B type 1-K"
17.7429541042813,16.6117164609439,17.3738847046818,17.7991487915267,17.2470837914439,16.9717792838496,17.0767216685348,17.2197546475321,17.0579600027435,16.8513952528073,17.636596301032,17.2443173749536,17.2804989345141,16.3315118111288,16.9351880750686,0.413122589190878,0.933221740707544,0.0300151522621924,0.243547502112452,"Non-significant","H2A1B_HUMAN;H2A1C_HUMAN;H2A1D_HUMAN;H2A1H_HUMAN;H2A1J_HUMAN;H2A1_HUMAN;H2A2A_HUMAN;H2A2C_HUMAN;H2A3_HUMAN;H2AJ_HUMAN","H2AC11;H2AC12;H2AC14;H2AC18;H2AC20;H2AC4;H2AC6;H2AC7;H2AJ;H2AW","Histone H2A type 1-B/E"
15.6287246194951,14.833087738422,14.4009794717637,14.984663219094,14.4105242264335,15.3978885081308,14.4448013753757,14.9806572837022,15.5589199017468,14.8785395218429,15.5161001207682,14.2973032055066,14.3593858213733,13.0944884586893,15.3855658521265,0.13389410601533,0.601037190728469,0.22109865407309,0.949368372591101,"Non-significant","GST2_HUMAN;GSTT2_HUMAN","GSTT2;GSTT2B","Glutathione S-transferase theta-2"
20.2421413639213,19.9346382417195,20.1822270238226,19.4438440084739,19.7218651900332,20.4093391380801,20.0864757683718,18.8435009317633,18.6212005178657,19.6359625065434,20.0027820589294,18.5172118614505,18.7646642920733,19.3314483924536,20.1564114898954,0.870017628841479,0.993250064670355,0.00294139799575335,0.0834274948072533,"Non-significant","GSTO1_HUMAN","GSTO1","Glutathione S-transferase omega-1"
15.977505774185,16.1496082089704,15.8069523282107,14.953086957601,14.9728452000276,16.0778817787494,15.8082930329524,14.773438019745,15.0053964786926,15.1960257324867,16.5797004282171,14.7976007368607,14.0769575218735,15.1279620888236,15.8969094422035,0.484029308817182,0.943011885665107,0.0254828334066381,0.413782717345025,"Non-significant","GSTM3_HUMAN","GSTM3","Glutathione S-transferase Mu 3"
18.4160387786961,18.0059479527512,18.2137497632651,18.0440898968798,18.1076615138297,19.1060363506269,18.777724063543,17.4020294257475,17.2105667141646,18.1625044282787,18.7775250246292,17.3158836749507,17.7509686236716,18.6539156758485,19.5256030074598,0.515475999116565,0.957456396796589,0.0188809949695972,-0.423436347277651,"Non-significant","GSTM1_HUMAN","GSTM1","Glutathione S-transferase Mu 1"
17.207776964928,17.1148810288415,17.1083917299165,17.0506883175859,17.1713722927319,16.8537481460054,17.158294103604,16.9159143816876,17.0429204449941,17.2624344055983,17.1736771363034,16.5551328173279,16.955366116904,16.9488006685838,16.7515702097918,0.0529167720976123,0.470316357615227,0.327609916217795,0.296019138993973,"Non-significant","GSTA5_HUMAN","GSTA5","Glutathione S-transferase A5"
21.0409358155961,20.7890241287931,21.0785039624611,20.2610825735342,20.460589878854,21.2716294396283,20.8871194461688,19.6951365158128,19.4882324266605,20.4454231010671,20.7100210793622,19.4778847243517,19.6525194057993,20.3789996539216,20.9586305912218,0.945154363002869,0.993250064670355,0.00294139799575335,-0.0323053130979503,"Non-significant","GSTA2_HUMAN","GSTA2","Glutathione S-transferase A2"
17.3603498721291,17.3554199256532,17.5144289753692,15.4124739197437,16.3829076746803,17.335093717489,16.985697429061,16.1009456273268,15.7318917521263,16.6643083862413,16.5635850823913,15.0489465831562,16.2166719788003,16.3178383071075,16.7984338296137,0.70958883152549,0.993250064670355,0.00294139799575335,0.169710037352001,"Non-significant","GSHB_HUMAN","GSS","Glutathione synthetase"
17.236098301799,17.2732310255858,17.4973840825,16.7648975009747,16.7827551123393,17.5729296256515,17.2396358192718,16.0864057926934,16.297441138255,17.0339283897098,17.1617125453685,16.5123978931532,16.5353179082769,16.8263126199436,17.3481402800707,0.644923933285954,0.975544899710209,0.0107527372918758,-0.160670208854427,"Non-significant","GSHR_HUMAN","GSR","Glutathione reductase, mitochondrial"
19.859369472149,20.1078019687072,19.9645439355725,20.3142358220692,20.3851546271902,20.1114999463179,20.4610697142368,20.4196619165488,20.6355994541238,20.3280240217008,20.1845775587917,20.151910907799,20.1215259290874,20.16613120159,20.3386493447747,0.129252033247169,0.601037190728469,0.22109865407309,0.197411391978498,"Non-significant","GELS_HUMAN","GSN","Gelsolin"
15.3319071309092,15.7967494219023,15.9121455355014,15.3224598497852,15.0855761927276,15.1347712294264,15.4338820602598,14.2955680679063,14.8082754332695,15.3960528287043,15.0213443851185,13.5207168865426,13.5424394394633,13.7241834108304,14.0303653938527,0.00794819911064252,0.200210891916414,0.698512299631305,1.1758838960774,"Non-significant","GRPE1_HUMAN","GRPEL1","GrpE protein homolog 1, mitochondrial"
17.9343934840913,17.6803938651373,17.3433332120919,16.6916208543496,17.7612525445397,18.0100691048015,18.0198024522939,16.8264988342118,16.6423055867186,15.9221685738387,16.6934597324719,16.8493806648492,17.3966967527347,16.9983149622212,17.8938347629835,0.049576215911624,0.457737682834509,0.339383333206443,-0.7634486038869,"Non-significant","GRHPR_HUMAN","GRHPR","Glyoxylate reductase/hydroxypyruvate reductase"
19.0735558345566,19.4045054559248,19.0978598188704,19.0053723537425,19.3532437636547,19.2793906744431,19.2525545653543,18.9951405384498,19.6635806878437,19.8179392221243,19.727034647254,19.0539947997886,19.0904381060492,19.1256102212318,19.0525415179448,0.0869460816744003,0.552785025394953,0.257443730243891,0.470277612664351,"Non-significant","GRB7_HUMAN","GRB7","Growth factor receptor-bound protein 7"
16.5724367424426,17.1564682756447,17.2898297833027,16.6355480881117,17.2675913915057,16.5727860704455,17.04943380008,15.7469577473505,16.5821360998177,16.6974563084622,15.9963454906539,15.5378280918945,16.5873438927175,16.3868729036182,16.9509317397649,0.780884899566692,0.993250064670355,0.00294139799575335,-0.110020245427702,"Non-significant","GPX3_HUMAN","GPX3","Glutathione peroxidase 3"
14.2488541117881,14.4692983986708,13.7003746913583,15.2585365908336,13.7241087843535,14.9720419089446,13.8882105099749,14.5571405668219,13.9972059489258,13.2028951777531,13.6977820713058,15.0205763374631,14.7478468129166,13.8313963207403,14.3277561227087,0.159080404636222,0.651671307501609,0.185971400176784,-0.618137957255525,"Non-significant","GPX1_HUMAN","GPX1","Glutathione peroxidase 1"
16.798788191308,16.6932691428932,16.7519101257983,15.7611096719399,16.0506351821913,17.056394282121,16.5878038811283,14.9326807469391,14.869781782317,16.1062766630274,16.083595669015,15.2465587659006,15.2486206650887,15.8770779921127,16.4636872036868,0.657623226359958,0.979956155665802,0.00879335469359134,-0.210902441372575,"Non-significant","ALAT1_HUMAN","GPT","Alanine aminotransferase 1"
19.1841707299317,19.2643990731381,19.0103805857487,19.6706700785675,19.8019277647314,19.3716447882351,19.0202339471924,18.4592314794892,18.4891698134187,18.3706703809439,18.6497543759863,19.2758335100135,19.2058027930193,18.9705384634598,19.4832351853799,0.00211174308315873,0.118133392475526,0.927627324079804,-0.7416459755086,"Non-significant","GPR84_HUMAN","GPR84","G-protein coupled receptor 84"
19.1054660876294,18.9373450818768,19.1229922497115,18.0963805866677,18.6411874139226,19.1159885238301,19.2338677309797,17.68840058204,17.3011478398184,18.3308993763702,18.4959291766593,17.3963037423723,17.8499792301464,18.2344900189262,18.7807960506767,0.792636243049406,0.993250064670355,0.00294139799575335,-0.111298016808423,"Non-significant","G6PI_HUMAN","GPI","Glucose-6-phosphate isomerase"
14.786611675743,15.1717592948546,14.8199345692846,16.1786473462419,15.7559880973443,15.2071516259887,14.7253769097689,15.9407655157392,15.8655037241398,16.0810672800613,15.3748628859488,15.0235854399935,15.715213966558,15.7354264505398,15.0006558615207,0.136670486301386,0.602367323650248,0.220138595146151,0.446829421819276,"Non-significant","GEPH_HUMAN","GPHN","Gephyrin"
15.1282682652039,14.4599822582747,14.5977441493198,14.6356217712005,14.4586244878262,15.2043915603317,14.1468073020748,15.0740787282438,15.2661569807996,14.1488737453028,13.6001800692564,13.8095269896106,14.1324515318844,13.3482993755437,13.3532709051714,0.113958357739079,0.588991294618826,0.229891124104149,0.861435180348126,"Non-significant","GPDA_HUMAN","GPD1","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic"
15.0867167697327,15.502813161264,15.1347551889661,15.6456077750924,15.7512145196153,15.4085685777915,15.4566656391411,15.7089922407386,15.2705070424962,15.5652300344984,16.0079886555625,15.6851703673903,15.3333720178882,15.7282075189121,15.8605390044564,0.945358016642549,0.993250064670355,0.00294139799575335,-0.0136427338378251,"Non-significant","GPC1_HUMAN","GPC1","Glypican-1"
19.7065415467391,19.7036214316213,19.9338030153889,18.8025510739996,19.3271556904572,19.5177885519385,19.7608466194679,18.3778671529419,18.122726905571,18.8164618365062,19.0508370862805,18.4488462785254,18.6838581651472,18.8285239134323,19.4397091611899,0.419044756877209,0.933221740707544,0.0300151522621924,-0.258261134248798,"Non-significant","AATM_HUMAN","GOT2","Aspartate aminotransferase, mitochondrial"
19.0752728295121,18.8332051243795,19.1214930461978,18.0317604236911,18.4558810333638,19.0297725017796,18.8826490191879,17.4930345078248,17.0348097071083,18.1878256504343,18.3345962770613,16.9954359359258,17.593653725415,17.8922581959182,18.5725892137953,0.99842964537884,0.999480623952923,0.000225620747357169,-0.000917732156398898,"Non-significant","AATC_HUMAN","GOT1","Aspartate aminotransferase, cytoplasmic"
18.4396320647764,18.7739826790782,18.6150440554378,18.3482526862999,18.6187081108902,18.3904250938024,18.4025249718593,18.6699334759214,18.659504702903,18.7123624255898,18.8016199557766,18.3007368512238,18.5021558485031,18.5352032218363,18.4362479394208,0.00711801584315748,0.200210891916414,0.698512299631305,0.267269174801697,"Non-significant","GOLM1_HUMAN","GOLM1","Golgi membrane protein 1"
15.8932161954282,15.8288777778604,15.9589581898721,15.9838130550009,15.8850647700767,15.3746897146669,15.5897652422354,15.6354318879019,14.9437418866438,14.9936239489006,15.8598574737187,15.3915691795904,15.1226783802213,15.0757674257062,15.6290548885718,0.847721179128393,0.993250064670355,0.00294139799575335,0.053396330768825,"Non-significant","GNS_HUMAN","GNS","N-acetylglucosamine-6-sulfatase"
15.6102462791439,15.0888503368571,14.5449523619971,15.7530547921372,15.1566677487339,15.4110110690114,15.4243467456612,16.210271808037,15.8655037241398,16.1540407900993,15.5055479700967,15.6470929843764,15.3855759627386,16.0941828646018,15.2834211997169,0.221477866112262,0.74736786131282,0.12646558183372,0.331272820234775,"Non-significant","GNPTG_HUMAN","GNPTG","N-acetylglucosamine-1-phosphotransferase subunit gamma"
15.9411072281869,14.8043075146042,15.4023226097237,14.5622006789689,14.7794834002266,15.6588781064743,15.0541718516024,14.2955680679063,14.2204765799841,14.8878060678415,15.76914049646,13.7792679294204,14.0867913942488,14.2748585832998,13.9785317197094,0.119802865841849,0.601037190728469,0.22109865407309,0.763385396378375,"Non-significant","GBG12_HUMAN","GNG12","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12"
15.1815133514193,14.6727623292562,15.2869295051159,16.8315175555138,16.7462125034638,16.8800258876844,16.738342999007,15.8048066219725,15.9003857036664,15.1603717478796,15.1506834244057,16.5389860991211,16.5318048245119,16.3146044852109,16.8296608048832,0.00745271975760241,0.200210891916414,0.698512299631305,-1.04970217895073,"Non-significant","A0A6Q8PFV8_HUMAN","GNB4","Guanine nucleotide-binding protein subunit beta-4"
15.9434420073916,16.2748312904241,16.2687759002748,15.698864704162,15.7977805635461,15.7407979415785,15.3379772361619,14.839361278959,15.6518729546726,15.7883818820969,15.5995206258809,14.9016965716934,15.3029351712998,15.7773246738632,15.8068969627699,0.943143175538497,0.993250064670355,0.00294139799575335,0.0225708404957743,"Non-significant","GBB1_HUMAN","GNB1","Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1"
16.5512726720913,16.5634346357102,16.2727464088025,15.470938439034,16.3269648506708,16.3587885415604,16.215853369268,15.5883193626264,15.8123854100964,16.0437279486918,16.0723692088639,15.2964932563374,15.0490104200673,14.9622272667459,15.5187484225225,0.00749332557798906,0.200210891916414,0.698512299631305,0.672580641151352,"Non-significant","SAP3_HUMAN","GM2A","Ganglioside GM2 activator"
14.6533769247207,14.6489305013135,15.0647090880024,14.6570336790357,14.0941106838087,14.4582912545435,14.3758879058182,14.2643033089204,13.9904674289875,15.2782897307248,15.1552965552022,13.3733273882822,12.9450523827443,14.2289088561183,14.5536952839468,0.118708735639847,0.601037190728469,0.22109865407309,0.896843278185825,"Non-significant","GLYAT_HUMAN","GLYAT","Glycine N-acyltransferase"
14.3361159862466,14.7072836302153,13.9255266241483,15.2994262667531,14.6157790479335,15.3846927020491,13.8772170209489,13.7123765327412,14.8082754332695,14.5915632519584,14.6378757879825,14.9323808664498,14.5693334860515,15.2956433961265,16.119494383515,0.107835523751904,0.569893835724751,0.244206040561183,-0.791690281547799,"Non-significant","GLNA_HUMAN","GLUL","Glutamine synthetase"
19.5031308327699,19.4561578601908,19.7446581270787,19.0833702484825,19.3768482009823,19.4941270389055,19.8998097594238,19.1885791875302,19.2308788826131,19.4248654333869,19.3265852896331,18.929908515313,19.0704931034043,19.1364479772319,19.6267856115834,0.562627443060357,0.975544899710209,0.0107527372918758,0.101818396407676,"Non-significant","DHE3_HUMAN","GLUD1","Glutamate dehydrogenase 1, mitochondrial"
17.4315302499568,17.319769129896,17.4015128772153,17.5658904647756,17.3699125265383,17.7521780800397,17.7541437339294,17.2970864273974,16.9503736350245,16.9711056676381,17.5972451213146,17.1477017994661,17.2194899744711,17.3125550650112,16.7287442822857,0.629832677321831,0.975544899710209,0.0107527372918758,0.101829932535129,"Non-significant","GLRX3_HUMAN","GLRX3","Glutaredoxin-3"
17.5986195772716,17.4111302707261,17.7300919533443,16.555582220972,16.903328775661,17.471976802649,17.193688978836,16.2458813305608,16.0003961936212,16.6016997079314,17.4445619921042,15.1497788686061,15.6752458718249,16.5784744147589,16.7773965978522,0.329712370291249,0.873481045266273,0.0587465148660308,0.527910867793871,"Non-significant","GLRX1_HUMAN","GLRX","Glutaredoxin-1"
17.4481889159623,17.3411452447346,17.4163192323901,16.2777232816103,16.7346831621076,17.4592394855883,17.1230503661983,16.2392703354819,15.7887794970966,16.667873835145,16.9837173245226,15.7156939259944,16.4442675609121,16.3157598749005,17.0070053599152,0.89880685861591,0.993250064670355,0.00294139799575335,0.0492285676309763,"Non-significant","GLOD4_HUMAN","GLOD4","Glyoxalase domain-containing protein 4"
16.6707807093878,16.9225379473341,16.898813921764,15.7140522866404,15.9418431257475,16.9460495569875,16.7301914850193,15.2816547877925,14.9897138018261,15.8285827935684,15.265431914553,14.8164337109023,15.1454306807684,16.2463193798911,16.6839403840474,0.468722041889537,0.943011885665107,0.0254828334066381,-0.381685214467302,"Non-significant","LGUL_HUMAN","GLO1","Lactoylglutathione lyase"
15.7523179193179,15.0813669259446,16.0193387906809,15.798535084694,14.7318122211235,15.9951112714817,15.4295015493038,16.0186044454516,13.9547052359993,15.6555251330369,16.1733941123575,16.4533365545096,15.6504291254746,15.538610303368,13.9785317197094,0.952286338327312,0.993250064670355,0.00294139799575335,0.0453303059459245,"Non-significant","GCSP_HUMAN","GLDC","Glycine dehydrogenase (decarboxylating), mitochondrial"
15.5025987517154,14.9179547464426,15.5826271509704,15.8903331606443,15.3034739716607,15.968041237775,15.5694076626631,15.5896921049911,16.0372080318161,15.7932756177351,15.940818268581,15.521772178911,15.2896262871409,15.3256849138157,15.2988286885765,0.00871254314779952,0.200210891916414,0.698512299631305,0.4812704886698,"Non-significant","GFRP_HUMAN","GCHFR","GTP cyclohydrolase 1 feedback regulatory protein"
18.4541506654955,18.6361997694885,18.4176135619145,18.4822840844344,18.4772246500896,18.347837604377,18.4026540357622,18.2042606792461,18.0725775145059,18.2431832829933,18.6001633690146,17.7302976445713,17.955706658955,17.8650989080529,17.9428580941477,0.0283836770893903,0.374901068222363,0.426083322122016,0.406555885008249,"Non-significant","GGH_HUMAN","GGH","Gamma-glutamyl hydrolase"
18.6035140646835,18.4668571362393,18.6069834703675,17.719896798038,18.2911572063757,18.8155490371017,18.4796184505938,17.4999470739456,17.3910505502548,18.2320882849627,18.2041412518373,17.3321851892186,17.3661855889281,17.8961963879154,18.4293699609527,0.832298302389017,0.993250064670355,0.00294139799575335,0.0758225084963975,"Non-significant","GDIB_HUMAN","GDI2","Rab GDP dissociation inhibitor beta"
16.9659533405818,16.8904424175768,16.9776376904059,15.9444306861146,15.831168668743,16.8658419907584,16.4957020321559,15.0740787282438,14.9414603224594,15.9681672707569,15.6280951906477,14.666013131964,15.1047707267148,15.5963353696614,16.1827105290772,0.970828173083016,0.993250064670355,0.00294139799575335,0.015492938672601,"Non-significant","GUAD_HUMAN","GDA","Guanine deaminase"
16.3169072710803,16.7693342378208,16.9856196110962,15.6054910929113,16.6475708515507,15.8829200232773,16.597507023424,14.4705063612383,15.0083717185348,15.6032525263555,15.0047471575468,14.5828535074912,13.6934978473664,14.8395679596282,15.7658014769125,0.56379143380074,0.975544899710209,0.0107527372918758,0.301289243069276,"Non-significant","GCSH_HUMAN","GCSH","Glycine cleavage system H protein, mitochondrial"
18.4032409227069,18.058694670762,18.4225000983831,17.6043577640173,17.8550813734364,18.4562059985651,18.35397812785,16.8840273875005,16.6749508300397,17.5715674960289,18.0363721841421,16.9330451331743,17.3209503518429,17.5704116387497,18.1917821549459,0.623544517651179,0.975544899710209,0.0107527372918758,-0.2123178452504,"Non-significant","GSH1_HUMAN","GCLC","Glutamate--cysteine ligase catalytic subunit"
