"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071616","GO:0071616","acyl-CoA biosynthetic process","4/204","46/18614",0.00159475692482913,0.0142366379779448,0.0113506226577242,"32/51703/55902/11001",4
"GO:0019882","GO:0019882","antigen processing and presentation","6/204","114/18614",0.00160987493806398,0.0143241677657442,0.0114204086278501,"7057/5641/1514/1512/10437/8722",6
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","10/204","297/18614",0.00167173920342023,0.0148256871461215,0.0118202612651804,"32/51703/5313/6470/55902/130013/23498/122622/125061/11001",10
"GO:0048259","GO:0048259","regulation of receptor-mediated endocytosis","6/204","115/18614",0.00168327845379131,0.0148790777423652,0.0118628286545017,"116519/7018/345/344/341/347730",6
"GO:0019400","GO:0019400","alditol metabolic process","3/204","22/18614",0.00171295758567294,0.0150919400358635,0.0120325400410875,"26007/5106/5105",3
"GO:0046434","GO:0046434","organophosphate catabolic process","7/204","161/18614",0.00201748032063563,0.0176103928173614,0.014040458430834,"51733/1806/7498/344/341/336/9388",7
"GO:0019884","GO:0019884","antigen processing and presentation of exogenous antigen","4/204","49/18614",0.00201840184739045,0.0176103928173614,0.014040458430834,"5641/1514/10437/8722",4
"GO:0032892","GO:0032892","positive regulation of organic acid transport","4/204","49/18614",0.00201840184739045,0.0176103928173614,0.014040458430834,"51703/8529/8647/10991",4
"GO:0008654","GO:0008654","phospholipid biosynthetic process","9/204","255/18614",0.00205800097703713,0.0178979697873938,0.0142697385232931,"3158/5833/2224/335/3422/3157/336/55224/63874",9
"GO:0031589","GO:0031589","cell-substrate adhesion","11/204","359/18614",0.00209450309891783,0.0181568500150562,0.01447613920457,"2243/7057/335/2335/2267/2244/2266/2039/83706/5880/4059",11
"GO:1901654","GO:1901654","response to ketone","8/204","208/18614",0.00212906538824163,0.0183973086112161,0.0146678526409899,"383/7057/5176/3158/5106/2203/5105/10013",8
"GO:0042304","GO:0042304","regulation of fatty acid biosynthetic process","4/204","50/18614",0.00217533583108968,0.0187370779572453,0.0149387448027077,"116519/345/344/341",4
"GO:0032024","GO:0032024","positive regulation of insulin secretion","5/204","83/18614",0.00218803962934872,0.0187864803844718,0.0149781324945695,"5106/5950/7447/2752/3708",5
"GO:0009219","GO:0009219","pyrimidine deoxyribonucleotide metabolic process","3/204","24/18614",0.00221535286272797,0.0189006054364386,0.0150691224040323,"51733/1806/6470",3
"GO:0042430","GO:0042430","indole-containing compound metabolic process","3/204","24/18614",0.00221535286272797,0.0189006054364386,0.0150691224040323,"130013/23498/125061",3
"GO:0051180","GO:0051180","vitamin transport","4/204","51/18614",0.0023404882237699,0.0198426297210178,0.0158201819031385,"335/7274/2638/6580",4
"GO:0120009","GO:0120009","intermembrane lipid transfer","4/204","51/18614",0.0023404882237699,0.0198426297210178,0.0158201819031385,"348/335/7274/336",4
"GO:0031667","GO:0031667","response to nutrient levels","13/204","477/18614",0.00239249189851393,0.0202199315310142,0.0161209980424532,"32/383/5313/3158/5106/348/210/2203/5105/5207/2752/10991/9388",13
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process","9/204","262/18614",0.0024698093662559,0.020808143910706,0.0165899694930742,"32/51703/5313/55902/130013/23498/122622/125061/11001",9
"GO:0006706","GO:0006706","steroid catabolic process","3/204","25/18614",0.00249727447720297,0.0208441238097189,0.0166186556377659,"348/1576/8630",3
"GO:0006760","GO:0006760","folic acid-containing compound metabolic process","3/204","25/18614",0.00249727447720297,0.0208441238097189,0.0166186556377659,"6470/10841/160428",3
"GO:0009164","GO:0009164","nucleoside catabolic process","3/204","25/18614",0.00249727447720297,0.0208441238097189,0.0166186556377659,"51733/1806/7498",3
"GO:1901570","GO:1901570","fatty acid derivative biosynthetic process","4/204","52/18614",0.00251407205846586,0.0209195625605678,0.0166788016354363,"51703/3158/10998/11001",4
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","5/204","86/18614",0.00255624143394619,0.0211552124564974,0.0168666811792003,"2243/7057/2244/2266/3148",5
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","6/204","125/18614",0.00256490360105057,0.0211552124564974,0.0168666811792003,"2243/335/2335/2244/2266/2039",6
"GO:0009914","GO:0009914","hormone transport","10/204","315/18614",0.00256593266812858,0.0211552124564974,0.0168666811792003,"2243/5106/1428/2244/2266/5950/81027/7447/2752/3708",10
"GO:0051051","GO:0051051","negative regulation of transport","13/204","483/18614",0.00266427657307772,0.0218400456346949,0.0174126867039071,"7057/8529/348/345/2039/344/1595/341/2946/336/7447/347730/337867",13
"GO:0003018","GO:0003018","vascular process in circulatory system","9/204","265/18614",0.00266519844726061,0.0218400456346949,0.0174126867039071,"2243/348/2244/2266/59342/11309/10991/6580/3827",9
"GO:0051047","GO:0051047","positive regulation of secretion","10/204","317/18614",0.00268530404542155,0.0219381203225954,0.017490879938599,"2243/5106/8529/2244/2266/5950/8647/7447/2752/3708",10
"GO:1903034","GO:1903034","regulation of response to wounding","7/204","170/18614",0.00273898486280271,0.0223090730819217,0.0177866340907716,"2243/7057/348/2244/2266/2039/3827",7
"GO:0009435","GO:0009435","NAD biosynthetic process","3/204","26/18614",0.00280039756349327,0.0227405778047526,0.0181306652652291,"130013/23498/125061",3
"GO:0009306","GO:0009306","protein secretion","11/204","373/18614",0.00281251201852101,0.0227703675733713,0.0181544161271374,"2243/5106/348/2244/2266/5950/2039/1595/7447/2752/3708",11
"GO:0035592","GO:0035592","establishment of protein localization to extracellular region","11/204","374/18614",0.00287057711837734,0.0231677669679497,0.0184712557194101,"2243/5106/348/2244/2266/5950/2039/1595/7447/2752/3708",11
"GO:0009395","GO:0009395","phospholipid catabolic process","4/204","54/18614",0.00288737748561984,0.0231677669679497,0.0184712557194101,"344/341/336/9388",4
"GO:0046686","GO:0046686","response to cadmium ion","4/204","54/18614",0.00288737748561984,0.0231677669679497,0.0184712557194101,"383/210/23498/1357",4
"GO:0060191","GO:0060191","regulation of lipase activity","5/204","89/18614",0.00296745171617835,0.0237396137294268,0.0189271791486371,"116519/345/344/341/336",5
"GO:0046683","GO:0046683","response to organophosphorus","6/204","129/18614",0.00300069350503786,0.0239345257088227,0.0190825790634921,"5313/3158/2203/2039/5207/366",6
"GO:0009116","GO:0009116","nucleoside metabolic process","4/204","55/18614",0.00308751609158109,0.0244930812934726,0.0195279056697139,"51733/1806/7498/27232",4
"GO:0033555","GO:0033555","multicellular organismal response to stress","5/204","90/18614",0.00311455697028464,0.0244930812934726,0.0195279056697139,"7057/3158/348/366/7060",5
"GO:0009065","GO:0009065","glutamine family amino acid catabolic process","3/204","27/18614",0.00312522995732737,0.0244930812934726,0.0195279056697139,"383/1610/2752",3
"GO:0019433","GO:0019433","triglyceride catabolic process","3/204","27/18614",0.00312522995732737,0.0244930812934726,0.0195279056697139,"116519/345/344",3
"GO:0042403","GO:0042403","thyroid hormone metabolic process","3/204","27/18614",0.00312522995732737,0.0244930812934726,0.0195279056697139,"6822/10404/1428",3
"GO:0050996","GO:0050996","positive regulation of lipid catabolic process","3/204","27/18614",0.00312522995732737,0.0244930812934726,0.0195279056697139,"116519/344/336",3
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion","8/204","222/18614",0.00317828553893093,0.0248366893129211,0.0198018583386635,"2243/7057/335/2335/2244/2266/2039/5880",8
"GO:0045806","GO:0045806","negative regulation of endocytosis","4/204","56/18614",0.00329691994361675,0.0256892952832103,0.0204816261784771,"345/344/341/347730",4
"GO:0071692","GO:0071692","protein localization to extracellular region","11/204","382/18614",0.00337077977796621,0.0261891132028729,0.0208801222709146,"2243/5106/348/2244/2266/5950/2039/1595/7447/2752/3708",11
"GO:1902074","GO:1902074","response to salt","11/204","383/18614",0.00343794253577564,0.0265943181040572,0.0212031850571938,"5313/2243/7057/3158/210/2244/2266/5641/2039/58/3708",11
"GO:0019359","GO:0019359","nicotinamide nucleotide biosynthetic process","3/204","28/18614",0.00347225518272557,0.0265943181040572,0.0212031850571938,"130013/23498/125061",3
"GO:0019363","GO:0019363","pyridine nucleotide biosynthetic process","3/204","28/18614",0.00347225518272557,0.0265943181040572,0.0212031850571938,"130013/23498/125061",3
"GO:0042398","GO:0042398","cellular modified amino acid biosynthetic process","3/204","28/18614",0.00347225518272557,0.0265943181040572,0.0212031850571938,"2628/2593/501",3
"GO:0046337","GO:0046337","phosphatidylethanolamine metabolic process","3/204","28/18614",0.00347225518272557,0.0265943181040572,0.0212031850571938,"5833/55224/63874",3
"GO:0033866","GO:0033866","nucleoside bisphosphate biosynthetic process","4/204","57/18614",0.00351579235309235,0.0267002146026394,0.0212876144848468,"32/51703/55902/11001",4
"GO:0034030","GO:0034030","ribonucleoside bisphosphate biosynthetic process","4/204","57/18614",0.00351579235309235,0.0267002146026394,0.0212876144848468,"32/51703/55902/11001",4
"GO:0034033","GO:0034033","purine nucleoside bisphosphate biosynthetic process","4/204","57/18614",0.00351579235309235,0.0267002146026394,0.0212876144848468,"32/51703/55902/11001",4
"GO:0048732","GO:0048732","gland development","12/204","441/18614",0.00352859271044045,0.0267221515374928,0.0213051044196316,"383/2194/51733/5176/3158/5106/7498/335/2267/5105/81027/2671",12
"GO:0045861","GO:0045861","negative regulation of proteolysis","10/204","330/18614",0.00357397395716108,0.0269900106120624,0.0215186637786317,"7057/5176/1522/210/2719/10013/143941/3698/5858/3827",10
"GO:0009264","GO:0009264","deoxyribonucleotide catabolic process","3/204","29/18614",0.00384193303274188,0.0288519539171925,0.0230031586361499,"51733/1806/7498",3
"GO:0046386","GO:0046386","deoxyribose phosphate catabolic process","3/204","29/18614",0.00384193303274188,0.0288519539171925,0.0230031586361499,"51733/1806/7498",3
"GO:0009161","GO:0009161","ribonucleoside monophosphate metabolic process","4/204","59/18614",0.0039827446860052,0.0296426556904193,0.0236335713414947,"51733/1806/7498/122622",4
"GO:0051289","GO:0051289","protein homotetramerization","4/204","59/18614",0.0039827446860052,0.0296426556904193,0.0236335713414947,"32/51733/6470/27232",4
"GO:2000351","GO:2000351","regulation of endothelial cell apoptotic process","4/204","59/18614",0.0039827446860052,0.0296426556904193,0.0236335713414947,"2243/7057/2244/2266",4
"GO:0046890","GO:0046890","regulation of lipid biosynthetic process","7/204","182/18614",0.00399120326988954,0.0296426556904193,0.0236335713414947,"116519/348/345/5105/344/341/1717",7
"GO:0045807","GO:0045807","positive regulation of endocytosis","5/204","96/18614",0.00410972029900915,0.0304390272695843,0.0242685044840274,"116519/7018/348/2719/929",5
"GO:0008209","GO:0008209","androgen metabolic process","3/204","30/18614",0.00423470013932186,0.031108314919923,0.024802115831049,"1576/51478/8630",3
"GO:0034656","GO:0034656","nucleobase-containing small molecule catabolic process","3/204","30/18614",0.00423470013932186,0.031108314919923,0.024802115831049,"51733/1806/7498",3
"GO:0045907","GO:0045907","positive regulation of vasoconstriction","3/204","30/18614",0.00423470013932186,0.031108314919923,0.024802115831049,"2243/2244/2266",3
"GO:0006576","GO:0006576","biogenic amine metabolic process","5/204","97/18614",0.00429528807869285,0.031467653967815,0.0250886105740583,"5053/130013/23498/1610/125061",5
"GO:0034113","GO:0034113","heterotypic cell-cell adhesion","4/204","61/18614",0.00448995267041501,0.0328046406488858,0.0261545666894521,"2243/335/2244/2266",4
"GO:0030149","GO:0030149","sphingolipid catabolic process","3/204","31/18614",0.00465097053245533,0.0337978882897563,0.0269464656753406,"4758/57733/2717",3
"GO:0072525","GO:0072525","pyridine-containing compound biosynthetic process","3/204","31/18614",0.00465097053245533,0.0337978882897563,0.0269464656753406,"130013/23498/125061",3
"GO:2001237","GO:2001237","negative regulation of extrinsic apoptotic signaling pathway","5/204","99/18614",0.00468422860696205,0.0339480653880906,0.0270661992513201,"2243/7057/2244/2266/3148",5
"GO:0035296","GO:0035296","regulation of tube diameter","6/204","142/18614",0.00480373939420234,0.0346280251517901,0.0276083192878164,"2243/348/2244/2266/59342/3827",6
"GO:0097746","GO:0097746","blood vessel diameter maintenance","6/204","142/18614",0.00480373939420234,0.0346280251517901,0.0276083192878164,"2243/348/2244/2266/59342/3827",6
"GO:0030072","GO:0030072","peptide hormone secretion","8/204","238/18614",0.0048280310531844,0.0347103245850271,0.0276739351876563,"2243/5106/2244/2266/5950/7447/2752/3708",8
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","10/204","345/18614",0.00487417083465552,0.0349488419421045,0.0278641009080811,"7057/5176/335/345/341/2719/336/3698/5858/3827",10
"GO:0035150","GO:0035150","regulation of tube size","6/204","143/18614",0.00496946021465776,0.0355375722512396,0.0283334852947959,"2243/348/2244/2266/59342/3827",6
"GO:0006646","GO:0006646","phosphatidylethanolamine biosynthetic process","2/204","10/18614",0.00507609889406755,0.0356511770519635,0.0284240604170348,"5833/55224",2
"GO:0032025","GO:0032025","response to cobalt ion","2/204","10/18614",0.00507609889406755,0.0356511770519635,0.0284240604170348,"5176/210",2
"GO:0033197","GO:0033197","response to vitamin E","2/204","10/18614",0.00507609889406755,0.0356511770519635,0.0284240604170348,"383/210",2
"GO:0061365","GO:0061365","positive regulation of triglyceride lipase activity","2/204","10/18614",0.00507609889406755,0.0356511770519635,0.0284240604170348,"116519/344",2
"GO:1902224","GO:1902224","ketone body metabolic process","2/204","10/18614",0.00507609889406755,0.0356511770519635,0.0284240604170348,"3158/10998",2
"GO:1904729","GO:1904729","regulation of intestinal lipid absorption","2/204","10/18614",0.00507609889406755,0.0356511770519635,0.0284240604170348,"335/336",2
"GO:0042558","GO:0042558","pteridine-containing compound metabolic process","3/204","32/18614",0.00509113618880043,0.0356511770519635,0.0284240604170348,"6470/10841/160428",3
"GO:0071353","GO:0071353","cellular response to interleukin-4","3/204","32/18614",0.00509113618880043,0.0356511770519635,0.0284240604170348,"383/2194/210",3
"GO:0042886","GO:0042886","amide transport","10/204","349/18614",0.00527705883307586,0.0368573850102915,0.0293857489422986,"2243/5106/2244/2266/5950/7447/2752/10991/366/3708",10
"GO:0002790","GO:0002790","peptide secretion","8/204","243/18614",0.0054589873121804,0.0380295343504867,0.0303202831265399,"2243/5106/2244/2266/5950/7447/2752/3708",8
"GO:0010906","GO:0010906","regulation of glucose metabolic process","5/204","103/18614",0.00553614146635938,0.0384046414579269,0.0306193494678614,"32/27232/2203/5207/648791",5
"GO:0000096","GO:0000096","sulfur amino acid metabolic process","3/204","33/18614",0.00555556756995233,0.0384046414579269,0.0306193494678614,"635/27232/23743",3
"GO:2000191","GO:2000191","regulation of fatty acid transport","3/204","33/18614",0.00555556756995233,0.0384046414579269,0.0306193494678614,"51703/7057/8529",3
"GO:0072577","GO:0072577","endothelial cell apoptotic process","4/204","65/18614",0.0056312489130982,0.0388282533752244,0.0309570878464034,"2243/7057/2244/2266",4
"GO:0046883","GO:0046883","regulation of hormone secretion","8/204","247/18614",0.00600760625028895,0.0413159851292045,0.0329405128977962,"2243/5106/2244/2266/5950/7447/2752/3708",8
"GO:0006691","GO:0006691","leukotriene metabolic process","3/204","34/18614",0.00604461415052782,0.0413159851292045,0.0329405128977962,"8529/66002/1357",3
"GO:0048265","GO:0048265","response to pain","3/204","34/18614",0.00604461415052782,0.0413159851292045,0.0329405128977962,"7057/366/7060",3
"GO:0051592","GO:0051592","response to calcium ion","6/204","149/18614",0.00605334351855926,0.0413159851292045,0.0329405128977962,"2243/7057/2244/2266/5641/2039",6
"GO:0009120","GO:0009120","deoxyribonucleoside metabolic process","2/204","11/18614",0.00615954571684039,0.0415153381315043,0.0330994535626002,"1806/7498",2
"GO:0010269","GO:0010269","response to selenium ion","2/204","11/18614",0.00615954571684039,0.0415153381315043,0.0330994535626002,"383/210",2
"GO:0010982","GO:0010982","regulation of high-density lipoprotein particle clearance","2/204","11/18614",0.00615954571684039,0.0415153381315043,0.0330994535626002,"345/9388",2
"GO:0034379","GO:0034379","very-low-density lipoprotein particle assembly","2/204","11/18614",0.00615954571684039,0.0415153381315043,0.0330994535626002,"345/341",2
"GO:0070327","GO:0070327","thyroid hormone transport","2/204","11/18614",0.00615954571684039,0.0415153381315043,0.0330994535626002,"1428/81027",2
"GO:0006959","GO:0006959","humoral immune response","8/204","250/18614",0.00644587586272422,0.0433368611618566,0.0345517220414303,"2243/7018/2244/730/727/5648/116842/55012",8
"GO:1901655","GO:1901655","cellular response to ketone","5/204","107/18614",0.006492056266906,0.043538765411887,0.0347126967714639,"383/5176/5106/2203/5105",5
"GO:0002719","GO:0002719","negative regulation of cytokine production involved in immune response","3/204","35/18614",0.00655860493623405,0.0435517214484902,0.0347230263930255,"383/335/336",3
"GO:0018149","GO:0018149","peptide cross-linking","3/204","35/18614",0.00655860493623405,0.0435517214484902,0.0347230263930255,"7057/2335/2162",3
"GO:0070670","GO:0070670","response to interleukin-4","3/204","35/18614",0.00655860493623405,0.0435517214484902,0.0347230263930255,"383/2194/210",3
"GO:2000352","GO:2000352","negative regulation of endothelial cell apoptotic process","3/204","35/18614",0.00655860493623405,0.0435517214484902,0.0347230263930255,"2243/2244/2266",3
"GO:0071248","GO:0071248","cellular response to metal ion","7/204","200/18614",0.00662821526160528,0.0439058190301913,0.0350053422066416,"5176/7018/210/2203/5641/2039/55532",7
"GO:0010675","GO:0010675","regulation of cellular carbohydrate metabolic process","6/204","152/18614",0.00665558447541399,0.0439790582002846,0.0350637345170159,"32/27232/3795/2203/5207/648791",6
"GO:0001935","GO:0001935","endothelial cell proliferation","7/204","201/18614",0.00680535648311562,0.0448587801429822,0.035765121447747,"383/7057/7498/348/335/3148/7060",7
"GO:0046320","GO:0046320","regulation of fatty acid oxidation","3/204","36/18614",0.00709784897208721,0.0466726849481637,0.0372113160487858,"32/8647/2329",3
"GO:0051222","GO:0051222","positive regulation of protein transport","9/204","309/18614",0.00719960219196159,0.0472179382992947,0.0376460370166952,"2243/5106/2244/2266/5950/7447/2752/5880/3708",9
"GO:0005984","GO:0005984","disaccharide metabolic process","2/204","12/18614",0.00733839619710848,0.0472179382992947,0.0376460370166952,"2548/2203",2
"GO:0009086","GO:0009086","methionine biosynthetic process","2/204","12/18614",0.00733839619710848,0.0472179382992947,0.0376460370166952,"635/23743",2
"GO:0019627","GO:0019627","urea metabolic process","2/204","12/18614",0.00733839619710848,0.0472179382992947,0.0376460370166952,"383/1559",2
"GO:0032908","GO:0032908","regulation of transforming growth factor beta1 production","2/204","12/18614",0.00733839619710848,0.0472179382992947,0.0376460370166952,"4060/7057",2
"GO:0033540","GO:0033540","fatty acid beta-oxidation using acyl-CoA oxidase","2/204","12/18614",0.00733839619710848,0.0472179382992947,0.0376460370166952,"6342/1962",2
"GO:0071941","GO:0071941","nitrogen cycle metabolic process","2/204","12/18614",0.00733839619710848,0.0472179382992947,0.0376460370166952,"383/1559",2
"GO:0090209","GO:0090209","negative regulation of triglyceride metabolic process","2/204","12/18614",0.00733839619710848,0.0472179382992947,0.0376460370166952,"348/345",2
"GO:1904478","GO:1904478","regulation of intestinal absorption","2/204","12/18614",0.00733839619710848,0.0472179382992947,0.0376460370166952,"335/336",2
"GO:0052547","GO:0052547","regulation of peptidase activity","11/204","425/18614",0.00738332844000589,0.0473939368434664,0.0377863575801805,"7057/5176/7498/5641/2719/54205/1514/1512/3698/5858/3827",11
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","6/204","156/18614",0.00752476343427389,0.0481870836551126,0.0384187196719272,"2243/7057/2244/2266/51741/3148",6
"GO:0018958","GO:0018958","phenol-containing compound metabolic process","5/204","111/18614",0.0075582064385998,0.0482865510864101,0.0384980233165896,"6822/5053/10404/1610/1428",5
"GO:0043434","GO:0043434","response to peptide hormone","11/204","427/18614",0.00763483137295478,0.0486607692233714,0.0387963808972842,"383/5313/3158/5106/3795/2203/5105/23371/5207/55532/6773",11
"GO:0048002","GO:0048002","antigen processing and presentation of peptide antigen","4/204","71/18614",0.00768214273424579,0.0488468321026572,0.0389447255792699,"5641/1514/10437/8722",4
"GO:0050673","GO:0050673","epithelial cell proliferation","12/204","488/18614",0.00774588560138151,0.0491362531325283,0.0391754759084113,"383/7057/5176/7498/348/335/2267/2719/10013/2752/3148/7060",12
