Null_1,Null_2,Null_3,Null_4,Null_5,HBV_1,HBV_2,HBV_3,HBV_4,HBV_5,HBVM_1,HBVM_2,HBVM_3,HBVM_4,HBVM_5,M_1,M_2,M_3,M_4,M_5,Protein.Names,Peptides,Genes,Protein.Ids,First.Protein.Description
16.61278212646808,16.692138701553972,16.493561527715546,16.570611757251303,16.809290835181244,16.538146484953177,16.61226379291488,16.84079021476953,16.690802822230218,16.48111354712194,16.660023756326552,16.854734487624714,16.656061685685522,16.63104913137552,16.476614900060532,16.54494783542401,16.556904153875237,16.743138242296418,16.44084646314875,16.655600597811944,CRLF3_HUMAN,5,CRLF3,Q8IUI8,Cytokine receptor-like factor 3
17.1900368405304,16.8721698486206,16.87444110010678,17.173316027014234,16.96473569556754,16.888588679737452,17.04276017225704,17.196669357496084,16.755826451133082,16.968925486831782,16.772379015335517,16.270600114709524,16.438873053859368,16.913146536549107,16.490680116809294,16.88723251727252,17.125817032834792,16.867604525712057,17.09281906846438,17.129816280802007,ZDH17_HUMAN,4,ZDHHC17,Q8IUH5,Palmitoyltransferase ZDHHC17
15.91523984392383,16.132166328946283,15.876521742750647,15.814910359392789,16.191479527976604,15.915158131084581,16.154003199178085,15.597531756166216,16.490421588544717,16.4966462814546,15.79620188260992,16.295374348706254,16.28268123501245,15.97986726110633,16.2201213285308,15.969914843132475,16.010219935552705,16.220349984445296,15.785651693448171,15.98621981243317,RBM45_HUMAN,2,RBM45,Q8IUH3,RNA-binding protein 45
21.554498920244352,21.17645562844771,20.779565475879124,21.25925593350022,21.54980722491963,21.088612279469753,21.411833691378636,21.194602975157967,21.40145454559864,21.39100018796147,21.3211353810869,21.062499439150624,20.73892349138178,21.145693374677023,21.342994815050638,21.03590522913891,21.28771237954945,21.4824692339717,21.342994815050638,21.15189852420373,H2A2B_HUMAN,1,H2AC21,Q8IUE6,Histone H2A type 2-B
18.74328948094324,18.74795692449753,18.710029490131422,18.70600354202521,18.792714050651664,18.58279618679531,18.706617424676296,18.75343875751355,18.489005128470392,18.64599610240227,18.653842221631383,19.01499300671664,19.00229586046529,18.73048008805191,18.68259345935971,18.60596413542952,18.719188254420942,18.723197630328226,18.735043612241828,18.71237250214059,RB6I2_HUMAN,11,ERC1,Q8IUD2,ELKS/Rab6-interacting/CAST family member 1
18.131148578723156,18.2327628596429,18.130847034094074,18.083505297270925,18.281481831059693,17.886905181876855,18.033600445212116,18.07714429870689,17.90773567717572,17.97593750687669,18.239584545242135,17.64358847738094,17.427451986252148,18.16701135041327,18.069759176892067,18.39705204229248,18.207548213830965,18.248738319535754,18.364408281379834,18.1051719176961,RHPN2_HUMAN,7,RHPN2,Q8IUC4,Rhophilin-2
16.877919151552366,17.306764846121403,16.939464433221247,17.03940103562816,16.937201381712676,16.759654163100603,16.69812132940049,17.009839549484795,17.162499511092573,16.52897292859671,16.993646060016598,17.13448648474045,17.33328640313724,17.043027283594547,16.578107292208973,16.858381742065973,16.87875742646856,16.724753642872166,17.063553078080705,16.96057894899622,WFDC3_HUMAN,1,WFDC3,Q8IUB2,WAP four-disulfide core domain protein 3
17.288334407670657,16.869870924343886,16.80249112177606,16.904740449289022,16.944323154372533,16.876804689485386,16.734021551404886,16.80016684242276,17.312466433224724,16.877272149363897,16.788004556283614,17.414941185779515,17.374334818370336,17.213996512452066,16.898436061252504,17.054031908255894,17.06228861899303,16.915004031422843,17.147423570815903,16.941620791292333,ABCA9_HUMAN,1,ABCA9,Q8IUA7,ATP-binding cassette sub-family A member 9
18.494218859816737,18.522535557490347,18.593066450696547,18.559649691349787,18.522949268639266,18.435299936875218,18.632011838710227,18.457252611009245,18.590718612651585,18.544077715256105,18.495812096329775,18.437357897234243,18.5014368125711,18.42299687370137,18.62106812753147,18.345769062724127,18.422245486056095,18.4220688736943,18.352866745340645,18.50994120029748,I2BP1_HUMAN,12,IRF2BP1,Q8IU81,Interferon regulatory factor 2-binding protein 1
17.463348751243576,17.618242097485183,17.70387654428258,17.453985951579487,17.509094560731956,17.52476359925888,17.629015032522457,17.530863508266467,17.628466900159108,17.467812489640473,17.37056822154428,17.835094341695804,17.55220377253932,17.41974625875528,17.49344894616511,17.482374692495952,17.468560408176554,17.420461940476887,17.41650067338016,17.434229124970823,DCP2_HUMAN,2,DCP2,Q8IU60,m7GpppN-mRNA hydrolase
17.028931255002572,17.06731880943291,17.122342701858912,16.99246263913743,17.115704110840838,17.112510776371693,16.912713946082576,16.96728255671359,16.796559327641994,16.859595447405535,17.014347446460135,16.679947360256076,16.761278519855995,16.88974160446044,17.05252559799497,17.283748544654898,17.05547309864444,17.21182176907879,17.042364756695548,17.073378007521764,KLOTB_HUMAN,4,KLB,Q86Z14,Beta-klotho
15.335219359515742,16.477957432629868,16.370242965945977,16.091439518693495,16.32858728038097,17.406296367010178,16.230101142085196,16.233816251535647,17.009697425506037,16.36332886599862,15.723746257975005,17.036420481206996,16.075031998499867,17.07619973205718,17.021955927228,16.74939808678577,15.711153400588163,16.558495453076734,16.692683603138615,16.271442966016494,HORN_HUMAN,7,HRNR,Q86YZ3,Hornerin
16.417697611954598,16.16027325547722,16.469330200120783,16.561722013148753,16.486085517744844,16.64004718486286,16.729859686061808,16.55094514231464,16.462521443647788,16.45517950091023,16.676039703348195,16.34375653046854,16.380604799815448,16.317896587291195,16.34371316339489,16.334891271205695,16.499462869458345,16.026644468906387,16.228581978922456,16.538176804437214,HPS6_HUMAN,4,HPS6,Q86YV9,Hermansky-Pudlak syndrome 6 protein
17.755187510626673,17.705294891151745,17.581641939537555,17.599070171921056,17.71408449360871,17.634456570934354,17.701949411897772,17.651724433108065,17.909559131329885,17.725845514349917,17.726404445734534,18.14841203284215,17.96395721731587,17.84422149970559,17.986175361636985,17.726105045136975,17.821362934672987,17.5473012454278,17.657130004775926,17.718031109816476,PRAG1_HUMAN,9,PRAG1,Q86YV5,Inactive tyrosine-protein kinase PRAG1
16.40634121512874,16.352857264753165,16.299249166096534,16.336999856527026,16.230581533148644,16.399102651252157,16.069034320200373,16.263538800093023,16.10136635151473,16.14600973793432,16.310234663653823,15.976678227846875,16.322412316761703,16.260520812076773,16.252534238795857,16.407149903037958,16.454786043952737,16.171012561309766,16.227928002261226,16.27625528900811,MIB1_HUMAN,4,MIB1,Q86YT6,E3 ubiquitin-protein ligase MIB1
19.31464519613212,19.452593166565986,19.63088032497207,19.30904552027557,19.33827066923421,19.391260374221844,19.519436615441087,19.458652921236876,19.417904008187534,19.437790671310694,19.293244862775936,19.20695233757911,19.197000664383452,19.161001447848953,19.38635721449216,19.393821961184333,19.24255775667566,19.371693704001917,19.2276347440507,19.38387933753652,S13A5_HUMAN,8,SLC13A5,Q86YT5,Solute carrier family 13 member 5
18.075870815097346,18.133794441236713,18.071462362556623,18.027214885159836,18.0409050557482,18.017841460338587,18.089134919137628,18.038345680106495,17.94874364483905,18.071912715459987,18.09377860563848,18.29453549555859,18.1792628028997,18.039299283701926,18.159427914204368,18.104644819811213,18.130751531820597,18.106690724524903,17.891303120311235,18.007416060422095,C2CD5_HUMAN,10,C2CD5,Q86YS7,C2 domain-containing protein 5
19.06421910764648,18.891670988265254,19.1970870797559,18.91503613687644,18.953008497701784,18.731759860819984,19.198202813340675,18.972222576230102,18.85170634739416,18.975030669004372,18.953252960134105,18.89116959664347,18.773126325456463,18.9368535680726,18.95344054274821,19.05802344207748,18.992650724152323,18.769770060778495,18.840169379539642,18.878260507983764,RAB43_HUMAN,4,RAB43,Q86YS6,Ras-related protein Rab-43
17.160846386968924,17.262149914620476,17.126805283766437,17.142825034334592,17.212429887761708,17.231718071767173,17.30866787990912,17.33147682185962,17.35404271678444,17.39056364109359,17.394939918892845,17.57047093601449,17.586942381693667,17.303852082204703,17.271736571266317,17.58361903484648,17.15754431336664,17.3362973371225,17.28231925586303,17.3400674065458,P66A_HUMAN,5,GATAD2A,Q86YP4,Transcriptional repressor p66-alpha
16.074306650576364,16.31500623402926,16.032110316058073,16.941643713954356,15.910258585196873,16.368260898715864,16.580304210501506,16.15324919546327,16.097040382976513,16.283444713155205,16.1330860065791,16.263727673285274,16.389572525251385,16.26195165548102,16.30820035749855,16.407495159362146,16.148216381057626,16.267408510290412,16.423632988969512,16.056282077434705,DOPP1_HUMAN,1,DOLPP1,Q86YN1,Dolichyldiphosphatase 1
16.411290846354316,16.26875397376306,16.221016847998364,16.198792244087766,16.187469998801927,16.103074667264487,16.036587898515105,15.8210365046086,15.881467706516045,16.073338254951732,16.18230123324953,16.554771694972377,16.375355122140686,16.26884350492173,16.28210202477064,16.078213365425544,16.364753660571413,15.956530438228093,16.079545200416682,15.93841720801736,HOME1_HUMAN,2,HOMER1,Q86YM7,Homer protein homolog 1
17.113518355178794,17.13280092905357,17.2038641421687,17.236957810730242,17.239141648231886,17.037407533605236,17.223030679730634,17.228255027647965,17.20476216643298,17.210652320782557,17.038940416994404,17.46726323873753,17.390236144233302,17.164111450044615,16.975221040270178,17.107329475206495,17.071462362556623,17.217957697864115,17.162381493596847,17.211061260081458,TDRP_HUMAN,3,TDRP,Q86YL5,Testis development-related protein
18.361789602131513,18.41842089910244,18.27487859774715,18.378133952840983,18.30764998015616,18.330111578042974,18.19720709252018,18.261690939959117,18.35351730954871,18.31023555137083,18.503161897133097,18.41003307759297,18.495706715908796,18.230353554989772,18.34811866248405,18.373120038823576,18.32552066962708,18.507151985018815,18.370508625220264,18.37496728800132,DLP1_HUMAN,12,PDSS2,Q86YH6,All trans-polyprenyl-diphosphate synthase PDSS2
16.959515248215094,17.066761932386907,16.82035350359336,16.765959420300877,16.665613502670976,16.78847619813245,16.857300684879778,16.939303724347102,17.037128652464588,16.915109101159434,16.896119503637074,16.65451016758513,16.556868239658385,17.013769738407287,16.96201483219065,16.725286366339212,16.986419824069305,17.042503698837393,16.893811067962588,16.95172865791324,PTOV1_HUMAN,3,PTOV1,Q86YD1,Prostate tumor-overexpressed gene 1 protein
16.88520779880666,16.471940297950614,16.48279692979633,16.67028280387465,16.37274435447414,16.66475281375889,16.255495200879103,16.396638226061274,16.702253867151097,16.591791132175093,16.645700645480293,16.720244258287565,16.89478224484024,16.435177017109737,16.406905849929995,16.68733467234514,16.48569568470698,16.380834745595962,16.55397420845792,16.70153660328319,ERO1B_HUMAN,3,ERO1B,Q86YB8,ERO1-like protein beta
17.866928739447058,16.28220340335091,16.546446863277218,16.398790445186577,17.685460589138042,17.13375431259093,16.62030575221162,17.016318631747833,16.815120572497975,15.517758569714358,16.183214715001267,17.123222175163804,15.944307138320923,15.901508030933252,16.341979147421696,16.22145307066444,15.590437930975176,16.393125626195417,16.401982777348344,15.91564600478507,ECHD2_HUMAN,1,ECHDC2,Q86YB7,"Enoyl-CoA hydratase domain-containing protein 2, mitochondrial"
18.7712605483344,18.724330653537947,18.821531104541194,18.739111441692323,18.843859727597227,18.867221417895017,18.797221381010218,18.759904433209623,18.609640474436812,18.817214773825043,18.698870806931502,18.995676074346047,19.079586344749476,18.728428758703163,18.730247883253973,18.786805637135082,18.758828288813874,18.746018913240903,18.711791306022782,18.76853327166188,STX12_HUMAN,6,STX12,Q86Y82,Syntaxin-12
18.016655968091744,18.110753463586846,17.858120662001046,17.784417586642746,17.894178297060307,17.96477517240273,17.939648078587656,17.896030785916548,17.954883544689316,18.094572578492798,17.805429003855362,17.902910890643675,17.6265289715098,17.955059560315064,17.86605336712608,17.855349087909985,17.833458398381286,17.884212263152676,17.908844096032503,17.924789311948167,PTH_HUMAN,7,PTRH1,Q86Y79,Probable peptidyl-tRNA hydrolase
18.57965108361802,18.489358001772036,18.450365534955008,18.54897238198652,18.47593525105065,18.553430555705674,18.45812621148624,18.488059786960452,18.586498977841394,18.461747209913508,18.5287364318429,18.390059768972296,18.45418681969182,18.54018480906522,18.517396427488585,18.373175278271724,18.456041519154738,18.352185708302866,18.39802550525934,18.405656714338747,DAAF5_HUMAN,16,DNAAF5,Q86Y56,"Dynein assembly factor 5, axonemal"
19.66077761875063,19.738817964685193,19.833041399230478,19.687941175870915,19.736418448010095,19.722075393779686,19.836199867597102,19.677920896442323,19.674868097212432,19.747163671166806,19.691111342986865,19.483288334013093,19.330479270797188,19.66710980913195,19.78394301774099,19.767862766589296,19.834000317147193,19.789329860092433,19.698467290488804,19.791719337275616,NDUAB_HUMAN,7,NDUFA11,Q86Y39,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11
16.77017348319772,16.861692749468325,16.76875293566767,16.627377135622602,16.778346685393934,16.69966733577751,16.903658289747028,16.631958569117938,16.877499831369285,16.778012942145036,17.06916652093191,17.142974567919442,16.72128613722208,16.98932796970272,16.89633240390994,17.004615502764917,16.70669835674413,16.91257361861093,17.083209212249262,16.817058595065696,CACL1_HUMAN,3,CACUL1,Q86Y37,CDK2-associated and cullin domain-containing protein 1
17.79217387608403,17.630523101042346,17.653957648007847,17.744938925094075,17.698372329039117,17.531305302729145,17.732955720281474,17.57304801095009,17.832259587182968,17.833032131213557,17.747609520108398,17.212249379279548,17.48980093162686,17.935890175274267,17.717696502003285,17.91624686643043,17.831282499231982,17.78217279344506,17.864403809553366,17.857932412175913,VRK2_HUMAN,3,VRK2,Q86Y07,Serine/threonine-protein kinase VRK2
16.13297358836651,16.222519466697282,15.989248129482272,16.243452943011476,16.25117910506926,16.127031074675248,16.433810355734888,16.341011427970688,16.08007842335261,15.985953087110168,16.034175642823737,16.00653208796166,16.118101580903325,16.12540539808472,15.883364025666122,16.29371231742769,16.314735464077124,16.145629695697462,16.348624429137324,16.23161120775923,SPAS2_HUMAN,3,SPATS2,Q86XZ4,Spermatogenesis-associated serine-rich protein 2
17.239160299269237,16.71838570938821,16.990192622332923,18.604911512925003,16.51109322356454,17.088436298759,16.828657165042543,16.74166447968794,17.196909442541138,16.407234564878923,17.06166651997836,16.683967789306188,15.753634618853386,16.45374326559605,16.439530615849723,17.82295664650781,16.722874222261243,16.13054039909579,17.10589828071729,16.362390778240606,ZN677_HUMAN,1,ZNF677,Q86XU0,Zinc finger protein 677
15.38635089878891,15.023763014987157,14.957283455588415,14.399131030271816,14.994702576312834,15.730106551752993,15.929038750843873,15.203282994582098,14.999361459110846,15.295664917752733,15.517964588838908,15.440599934558008,15.677612294266362,15.078622008932044,15.174321052868846,14.990378787398786,15.487026656042083,14.86488255676617,15.247871898613386,15.031748579695394,TM219_HUMAN,1,TMEM219,Q86XT9,Insulin-like growth factor-binding protein 3 receptor
17.50845248447571,17.2132941154,17.29433355967183,17.42965192129572,17.267975366614667,17.292726039812777,17.577996694817855,17.535298161592507,17.347318583976406,17.446816765489924,17.294952740176644,17.01652539563796,16.921910653256017,17.647071898355023,17.556236601900864,17.199480647492123,18.615604494178886,17.456009423424707,17.247695770839233,17.304627612093636,GOLI_HUMAN,1,RNF130,Q86XS8,E3 ubiquitin-protein ligase RNF130
20.23022688488869,20.276397066321614,20.218449717112335,20.218449717112335,20.298939634972704,20.28771237954945,20.310080192577903,20.298939634972704,20.310080192577903,20.298939634972704,20.206575616824043,19.51520510504788,19.32112216549928,20.276397066321614,20.218449717112335,20.10789134196464,20.158077099132854,20.18253014285739,20.18253014285739,20.12060239371419,DDX42_HUMAN,29,DDX42,Q86XP3,ATP-dependent RNA helicase DDX42
16.363361380000647,16.055265486446732,16.609009878908783,16.25320486405864,16.399563323957253,16.286608295477148,16.113815405702802,16.271138355809185,16.52991242946421,16.151175137808572,16.48968021732407,16.455956463909047,16.395900586475282,16.42228655559988,16.518250506932176,16.394226535794363,16.436615580468843,16.220642837846345,16.3727426543226,16.568156534798522,ANKL2_HUMAN,8,ANKLE2,Q86XL3,Ankyrin repeat and LEM domain-containing protein 2
17.86349060613505,17.84953338367519,17.91690577641163,17.908621307718164,17.877427935670426,17.81192026745952,17.899887922024003,17.739160898230995,17.674143982524285,17.767725395766988,17.586597931009308,18.012875469863346,17.710826608477753,17.79337469512168,17.528957671911474,17.868448813636086,17.835513832010527,17.609373551163085,17.77433666176296,17.6302813471081,HOGA1_HUMAN,2,HOGA1,Q86XE5,"4-hydroxy-2-oxoglutarate aldolase, mitochondrial"
16.803828410790832,16.78096261034951,16.702050904121258,16.913508877371218,16.82864477006309,16.997466191614816,16.866264712528473,16.861026307652807,16.909787633455753,17.058097451108242,16.835853036444497,16.414607616197554,16.607496479990925,16.809717894721626,16.758561566998804,16.693745569639223,16.668912677010308,16.624167166543746,16.477714003557285,16.799155117041874,HTR5A_HUMAN,3,HEATR5A,Q86XA9,HEAT repeat-containing protein 5A
18.38228205516603,18.377473215273277,18.267888524045034,18.389181771313872,18.40500846520669,18.3791668077351,18.296557782231876,18.337957207396627,18.533535060801086,18.41498659151602,18.391990323836325,18.34452564574417,18.299592614234964,18.522865003767382,18.58908053252325,18.40686932142308,18.344911349630213,18.490619797691192,18.483925964934848,18.411502712617555,COMD2_HUMAN,6,COMMD2,Q86X83,COMM domain-containing protein 2
18.813004531745346,18.896140203653545,18.979673594920484,18.83776034659335,18.796347026112525,18.86390796948447,18.967533055632213,18.9209895469571,18.87631309393465,18.86915100535066,18.835174547804527,18.341188689066882,18.342968781221025,18.923843934625957,18.8543388142714,18.894628321374654,18.919771156373724,18.667451158737475,18.79534530200976,18.93430420920999,NIT1_HUMAN,13,NIT1,Q86X76,Deaminated glutathione amidase
19.945923862301242,19.945923862301242,19.76411513056976,19.974212906732667,19.89560338578742,19.838689977674708,19.92962105982332,19.924689293653913,19.811625557730242,20.029179365950597,19.891636875425192,19.74413743877779,19.822191137502777,19.87291530940888,20.06907209307411,19.945923862301242,19.882320642062744,19.908940822352193,19.903133091056876,20.042599881712917,CARM1_HUMAN,9,CARM1,Q86X55,Histone-arginine methyltransferase CARM1
18.900023590445226,18.979352621086534,18.935372265559366,18.879834493292094,18.86707659474397,19.051580699728174,18.999865159300516,18.899587046529557,19.101095973350393,19.066974726822277,18.951205018437406,18.130419737950252,18.27484675645038,18.890911415839224,18.91739539067425,18.899250699646128,18.83465621425133,18.848619884283202,18.89773616752777,18.88491576673635,LSR_HUMAN,6,LSR,Q86X29,Lipolysis-stimulated lipoprotein receptor
16.664572281591347,16.68174627491723,16.428423969718263,16.657737127709755,16.605563433617313,16.655195277688318,16.528211423089484,16.64865249536027,16.642305586718642,16.90931887211689,16.807103314069227,16.449063182770434,16.582725635119957,16.64378574396105,16.737960274016466,16.792536133131883,16.79123921422226,16.717073924977857,16.826821548683736,16.68084023187087,RGPS2_HUMAN,2,RALGPS2,Q86X27,Ras-specific guanine nucleotide-releasing factor RalGPS2
18.807568754351877,18.868958162699695,18.807125331520098,18.83046259538187,18.893630380630274,18.89829729075087,18.913888653123525,18.87399674496262,18.927731673639542,18.826778110555452,18.803963962877297,18.681900657326977,18.6877344807749,18.89139806295711,18.9150127875265,18.826306412387336,18.867417509408682,18.89082831333773,18.824278215925485,18.89473192551406,RLGPB_HUMAN,25,RALGAPB,Q86X10,Ral GTPase-activating protein subunit beta
17.838785369489802,17.888291384797686,17.66676491202937,17.661840713385413,17.714131460815345,17.792135738471256,17.7366992028437,17.842172303781908,17.666563828435883,17.825387399439343,17.754280772681675,17.22687312223391,17.189998246189933,17.69882673079418,17.764502319265112,17.805687200929594,17.846347376432163,17.69405176091579,17.8120017722889,17.858157094614015,AROS_HUMAN,5,RPS19BP1,Q86WX3,Active regulator of SIRT1
17.422187986730577,17.30857012159097,17.49408991815492,17.521032941680414,17.306577964490593,17.48741612965032,17.526483956269168,17.49009091821772,17.311845858210162,17.484854355342712,17.67113328852061,15.464813742036283,16.28117118130505,17.220397222885836,17.399611719434425,17.359372093579385,17.325568978682416,17.505920074439164,17.114942013984724,17.25015035047244,COA5_HUMAN,3,COA5,Q86WW8,Cytochrome c oxidase assembly factor 5
18.47010673295398,18.6471105558255,18.511760373647416,18.454251091581565,18.587891028011068,18.487149163108306,18.50555959981023,18.46331282592226,18.582990920910802,18.32779383326756,18.4625741627232,18.70290991893233,18.601850568444426,18.487054927826854,18.398701946686064,18.580843719144674,18.445815079017013,18.34869358002843,18.34466867157378,18.338257609684007,LDHD_HUMAN,7,LDHD,Q86WU2,"Probable D-lactate dehydrogenase, mitochondrial"
17.261277737882427,17.20169320144131,17.154630245904382,17.268359239555394,17.35315544248688,17.43018300125753,17.201894174551718,17.17245680918418,17.26141548505787,17.32843826834972,17.37216788828649,17.333565942718913,17.300379374642883,17.286070379875973,17.299762519280808,17.33479701927907,17.152393785122047,17.046122166327873,17.18840532928423,17.183654764068738,CCD25_HUMAN,5,CCDC25,Q86WR0,Coiled-coil domain-containing protein 25
17.99702507466136,18.07567238447754,17.90505200776708,18.09592236022824,17.90277549348013,17.774162899298112,18.001606111538557,17.988451703241072,17.99585546202409,17.701022119038605,17.658574119634736,18.236752322565476,18.277019449283614,17.835890035740285,17.904928568116183,17.832030834778873,18.193655294225145,17.96203178290461,17.839499069361672,17.947111810969755,NR2CA_HUMAN,2,NR2C2AP,Q86WQ0,Nuclear receptor 2C2-associated protein
15.437391223419747,15.846560404017813,16.10793832454254,15.911703283501593,15.105691662541975,15.611148744761648,16.16867603508782,15.42725390931027,14.258617557792757,15.979402865183411,15.546906514441561,16.263324224815634,15.957650749136619,16.43671316855116,15.882662152718426,15.636063790722972,16.135723312238003,16.171012561309766,16.15347088574649,16.200670676151454,FCSD1_HUMAN,2,FCHSD1,Q86WN1,F-BAR and double SH3 domains protein 1
18.446235225763747,18.44703881950722,18.330229775219873,18.436601754956676,18.411043353781672,18.483866936872204,18.440775914861437,18.456831651306793,18.43968075772741,18.51046671736746,18.43003595253241,17.997774893250956,17.84342425441514,18.35000681759225,18.333268930114833,18.281653882313833,18.32773682855329,18.211726727375357,18.271686425532508,18.32774559865594,CHD1L_HUMAN,15,CHD1L,Q86WJ1,Chromodomain-helicase-DNA-binding protein 1-like
15.57913912588289,15.731459580864508,15.498322556638554,16.710564314350165,16.061495659400126,15.707313292133707,15.329708759377537,15.899833651083071,15.113371841987854,16.186572748654086,15.346700706293618,15.223869732738443,14.838873985911716,15.869364910010725,15.31920285830983,15.461370729467857,15.03390043669176,15.089553929036223,15.294222258478673,15.812134677980328,MTMRD_HUMAN,2,SBF2,Q86WG5,Myotubularin-related protein 13
17.376718926948225,17.501331842217738,17.323125147726866,17.62445992629162,17.539507202190904,17.364707500812983,17.464960478304768,17.385255758944574,17.43073021760315,17.34845153740713,17.806209751151403,17.598655920767367,17.622137637119714,17.62057066067014,17.656257254210978,17.545801597549257,17.681327643923858,17.691048280572673,17.790889355083333,17.647233549977045,UN93A_HUMAN,4,UNC93A,Q86WB7,Protein unc-93 homolog A
19.051572734472195,19.041683212037878,19.096244163673596,19.196436436822513,19.180873123204517,19.13831680368283,19.062678612065742,19.11049860288986,19.000610753078973,19.09391010535947,19.139831103235174,18.88896318415593,19.018922780034703,19.122461512618745,19.089618580219824,19.195023699858858,19.07525977029288,19.04601555668135,19.16054852487622,19.14258574835629,NIPA_HUMAN,11,ZC3HC1,Q86WB0,Nuclear-interacting partner of ALK
18.18243315169524,18.177000949320398,18.229555816999515,18.171372292731938,18.249326447889853,18.197974937894077,18.208901130566332,18.11769382531739,17.957119050096342,18.044324740931255,18.182864712321663,18.190340734887368,17.829710349258157,18.047028030388184,18.12980622104403,18.120420147040573,18.180899825282008,18.15087279356282,18.07428783266496,18.207433824679615,LONP2_HUMAN,5,LONP2,Q86WA8,"Lon protease homolog 2, peroxisomal"
19.563551940781696,19.596460949516175,19.474989222779538,19.59547785854921,19.649278986134508,19.66489514050304,19.629625207656357,19.495974054933164,19.717504067363702,19.606061762510826,19.51779623958795,19.48447087664289,19.540044771165707,19.57085445633229,19.632162758541188,19.604980264295474,19.64068977770001,19.584597392685218,19.589713315173697,19.715335312167095,BPHL_HUMAN,13,BPHL,Q86WA6,Valacyclovir hydrolase
17.28710812447634,17.28782057762014,17.24292287376158,17.297981993987676,17.465247527845722,17.3400674065458,17.26088278973939,17.247603063373425,17.398167500747565,17.337700292053704,17.332727161428892,17.69649216247531,17.49572232830873,17.518092182946223,17.418190277431666,17.395617808277173,17.452643434720915,17.4419310128673,17.38136550987186,17.41184196487486,LIPB1_HUMAN,7,PPFIBP1,Q86W92,Liprin-beta-1
18.724533837121626,18.763640318082942,18.682284826279343,18.438592890121896,18.488765909704355,18.42807386931563,18.603115580175054,18.491673061301537,18.390236144233302,18.858166202623504,18.457849762128443,18.94174972652884,18.95814486082045,18.73141184849224,18.57046723000684,18.621361516765592,18.466347355629708,18.642383156465538,18.502455017330448,18.460491892842484,ANR46_HUMAN,2,ANKRD46,Q86W74,Ankyrin repeat domain-containing protein 46
17.47242113361883,17.54285050502814,17.472786017426213,17.653586851680814,17.551362804853827,17.615227299749648,17.496214032444087,17.366458826626097,17.657171883526583,17.460919782822586,17.39105894379939,16.98989337813978,17.104230170626646,17.464378230236775,17.37934451966218,17.52763735768746,17.491140652386594,17.356830201659296,17.445330142219635,17.51222349087003,PARG_HUMAN,5,PARG,Q86W56,Poly(ADP-ribose) glycohydrolase
17.64742329181573,17.59100362409598,17.554716244945944,17.637820612292288,17.579455898140537,17.540271852800768,17.49164957681536,17.586444000926377,17.327657895230264,17.43196273573997,17.742210736954796,17.426625121333544,17.184487969428822,17.567659047343987,17.65703926331222,17.591237437594195,17.64091567640872,17.734769149217776,17.51250128986143,17.555510325795634,MET16_HUMAN,2,METTL16,Q86W50,RNA N6-adenosine-methyltransferase METTL16
18.74809127546,18.671147113397627,18.609409624761803,18.653296444619492,18.626550359926394,18.6331939174236,18.704720966338225,18.5609559665697,18.656061685685522,18.589607261142554,18.656375979311406,18.557063512427273,18.57497041174822,18.66081417019395,18.70931608261997,18.582314750043242,18.67991300800221,18.598924834184484,18.65410454095006,18.596462769433714,THOC6_HUMAN,10,THOC6,Q86W42,THO complex subunit 6 homolog
17.518453382176357,17.044426139045758,17.298026757727307,17.488891406462262,17.52757627345486,17.603756724049806,17.54431548449405,17.58398622625617,17.504167244694205,17.618213414819877,17.268660782370063,16.877499831369285,16.380288564512412,17.639672795560436,17.362431875150662,17.256641771175005,17.503189077902256,17.14368214999323,17.240791332161958,17.343203068776937,AMZ2_HUMAN,1,AMZ2,Q86W34,Archaemetzincin-2
18.304306753734803,18.214798155974087,18.054031908255894,18.15633001078576,18.26061636830308,18.234976433089596,18.33585699860015,18.238003478755825,18.36941842954987,18.21272435312377,18.150813308547193,18.68528262989585,18.42229476936834,18.221672076464458,18.34818351427221,18.16540265010274,18.24009254384362,18.352215887636923,18.292986597609765,18.238600663235367,COMD7_HUMAN,5,COMMD7,Q86VX2,COMM domain-containing protein 7
16.44046367699832,16.449811211893238,16.784979836601583,16.78901138858284,16.796673387203867,16.78306217489738,16.72660401161947,16.719803236748078,16.77310056258497,16.737973473120245,16.74955521743352,16.63945376809674,16.82709455840353,16.53576745196781,16.546422746386025,16.640244936222345,16.511678540817154,16.640583875502863,16.584632256236574,16.621522497700703,SESD1_HUMAN,6,SESTD1,Q86VW0,SEC14 domain and spectrin repeat-containing protein 1
17.605443346058124,17.604017446834558,17.756067610205566,17.53440168130697,17.536186494922074,17.754574383325366,17.61899481356868,17.579654766109066,17.935556432537343,17.80632305032615,17.67105033647634,17.492338296265547,17.55909323219211,17.744268860494913,17.578372691360805,17.831542296052678,17.71065175102472,17.621744264236327,17.880025887684432,17.658204508072185,CMTD1_HUMAN,4,COMTD1,Q86VU5,Catechol O-methyltransferase domain-containing protein 1
17.49507427168585,17.480671885660026,17.44697826271013,17.552053635686907,17.507972674724932,17.52214472133045,17.55487359757171,17.538272306647315,17.54133109475355,17.575332423661518,17.58563009754025,17.94158067575739,18.001743538028133,17.55419161220947,17.451653835342235,17.524924252740707,17.387251659833456,17.54095288332743,17.482926097120036,17.466912882566636,HOOK3_HUMAN,13,HOOK3,Q86VS8,Protein Hook homolog 3
